entry_timestamp,exit_timestamp,window,hmm_state,setup_quality,setup_quality_bucket,volatility,volatility_percentile,volatility_bucket,pnl_R,pnl_points,exit_reason,holding_bars,past_return_30,past_return_30_quality,directional_pressure_30,directional_pressure_30_quality,close_location_30,close_location_30_quality,normalized_momentum_30,normalized_momentum_30_quality
2025-05-14 13:23:00-04:00,2025-05-14 13:28:00-04:00,2,2,1.0,80-100%,0.0017667446460199092,0.5670905103265194,40-60%,-1.0,-20.0,stop,5,-0.0035162976759824673,1.0,-0.47858992109364,1.0,0.0,1.0,-1.9902693260760234,1.0
2025-05-14 15:24:00-04:00,2025-05-14 15:30:00-04:00,2,2,0.4884289459386624,40-60%,0.001734010374284507,0.552247924367421,40-60%,-1.0,-20.0,stop,6,-0.0019937249600583476,0.3888954034775408,-0.28478478830434373,0.29556170320745934,0.0,1.0,-1.1497768350324922,0.26925867706964945
2025-05-15 13:54:00-04:00,2025-05-15 14:01:00-04:00,2,2,0.4076375567772149,40-60%,0.0015097884760611171,0.4425613459856453,40-60%,1.3,26.0,target,7,-0.0016995226294810992,0.20266598218395046,-0.2672524630174216,0.19401947252606383,0.0,1.0,-1.1256693612571338,0.23386477239884546
2025-05-15 14:03:00-04:00,2025-05-15 14:07:00-04:00,2,2,0.21686890109411577,20-40%,0.0014318846991068993,0.40097397602858637,40-60%,1.3,26.0,target,4,-0.0016786182945379086,0.18943358463169663,-0.2828092620554558,0.284120018274123,0.04395604395604396,0.09157509157509149,-1.172313871071395,0.3023469098955521
2025-05-15 14:10:00-04:00,2025-05-15 14:16:00-04:00,2,2,0.8156651573594131,80-100%,0.0015142101780366152,0.44500947165316607,40-60%,1.3,26.0,target,6,-0.0024012592777884183,0.6468637207211108,-0.35571295823836563,0.7063574462354543,0.0,1.0,-1.5858163632884743,0.9094394624810875
2025-05-15 14:17:00-04:00,2025-05-15 14:31:00-04:00,2,2,1.0,80-100%,0.0017328422088276564,0.5517336861212812,40-60%,-1.0,-20.0,stop,14,-0.00434393295013949,1.0,-0.5862016616989861,1.0,0.0,1.0,-2.506825450124712,1.0
2025-05-15 15:10:00-04:00,2025-05-15 15:17:00-04:00,2,2,0.5941634518419947,40-60%,0.0017424544041796032,0.5561948127865121,40-60%,-1.0,-20.0,stop,7,-0.0022497451676747743,0.5509556258093048,-0.29399426841977216,0.34890038698342807,0.0,1.0,-1.2911357463807025,0.47679779457524596
2025-05-15 15:26:00-04:00,2025-05-15 15:27:00-04:00,2,2,0.7480903309809701,60-80%,0.002128529236618163,0.7058820944000773,60-80%,1.3,26.0,target,1,-0.0028206207070229023,0.9123185732573142,-0.3292870416364638,0.5533060696699494,0.0,1.0,-1.325150088849305,0.5267366809966169
2025-05-15 15:29:00-04:00,2025-05-15 15:31:00-04:00,2,2,0.8484119283313416,80-100%,0.002197791261227903,0.7280251053748885,60-80%,-1.0,-20.0,stop,2,-0.003421440567906041,1.0,-0.3806219211341417,0.8506230593246608,0.015665796344647518,0.6762402088772846,-1.5567632050709341,0.866784445123421
2025-05-16 10:45:00-04:00,2025-05-16 10:46:00-04:00,2,2,1.0,80-100%,0.0021939883026608335,0.7269394912997043,60-80%,-1.0,-20.0,stop,1,-0.004347193061920617,1.0,-0.4471131159311266,1.0,0.0,1.0,-1.9814112302460372,1.0
2025-05-19 14:11:00-04:00,2025-05-19 14:19:00-04:00,2,2,0.5418432984409527,40-60%,0.0010646532862490978,0.19250530720241207,00-20%,1.3,26.0,target,8,-0.0014745363792326984,0.06025018588293113,-0.31879307576995,0.49252801055105533,0.0,1.0,-1.3849920892346732,0.6145949973298241
2025-05-19 14:20:00-04:00,2025-05-19 14:27:00-04:00,2,2,0.7202531527906153,60-80%,0.001086724181244833,0.20456573239393286,20-40%,-1.0,-20.0,stop,7,-0.00215164075146404,0.48885574841736334,-0.44333907149876545,1.0,0.029411764705882353,0.39215686274509803,-1.9799327084075322,1.0
2025-05-20 13:33:00-04:00,2025-05-20 13:48:00-04:00,2,2,0.49256458227827665,40-60%,0.001076685611720779,0.19921677559434076,00-20%,0.3375,6.75,timeout,15,-0.0014441250323832084,0.04099987092646234,-0.29916649584213906,0.37885645393196804,0.0,1.0,-1.3412689987332336,0.5504020042546762
2025-05-20 13:50:00-04:00,2025-05-20 14:05:00-04:00,2,2,0.4106548643202169,40-60%,0.0014831459756244024,0.4288527212872658,40-60%,-1.0,-20.0,stop,15,-0.0016932893361216624,0.19872032134297932,-0.26595706141418574,0.18651687567891626,0.0,1.0,-1.1416875775891109,0.25738226025897215
2025-05-20 14:22:00-04:00,2025-05-20 14:26:00-04:00,2,2,0.46729113588354976,40-60%,0.0017614128648520636,0.5648050070103419,40-60%,-1.0,-20.0,stop,4,-0.0018769156262477024,0.31495535482271036,-0.3042976808136666,0.4085748147039081,0.0,1.0,-1.065573928577693,0.14563437400758042
2025-05-20 14:27:00-04:00,2025-05-20 14:29:00-04:00,2,2,0.275838799884343,20-40%,0.002068186998579551,0.6858795451848401,60-80%,1.3,26.0,target,2,-0.0020577302137948627,0.4294105868199477,-0.2709337502310947,0.21534043876059406,0.028225806451612902,0.4166666666666667,-0.9949439848563644,0.041937507290163635
2025-05-20 14:30:00-04:00,2025-05-20 14:36:00-04:00,2,2,0.8981938041239048,80-100%,0.002306363712884114,0.758119030770786,60-80%,-1.0,-20.0,stop,6,-0.0036879121405194028,1.0,-0.41924785688483546,1.0,0.016260162601626018,0.6639566395663955,-1.599015853361506,0.9288185769292235
2025-05-21 13:03:00-04:00,2025-05-21 13:05:00-04:00,2,2,0.5728808995137674,40-60%,0.001551199802554677,0.46463842898018204,40-60%,-1.0,-20.0,stop,2,-0.0019350417234188498,0.35174904512760585,-0.32476527080850237,0.5271172619113029,0.0,1.0,-1.247448407504966,0.41265729101616094
2025-05-21 13:09:00-04:00,2025-05-21 13:11:00-04:00,2,2,0.4470263769922331,40-60%,0.0018203974135733085,0.5908289784239696,40-60%,1.3,26.0,target,2,-0.0019576963948284938,0.3660894017724241,-0.2789765935228469,0.2619222945897583,0.0,1.0,-1.075422531493097,0.16009381160674988
2025-05-21 13:12:00-04:00,2025-05-21 13:17:00-04:00,2,2,1.0,80-100%,0.0020847434030569646,0.6916240698660783,60-80%,1.3,26.0,target,5,-0.0034569576071011737,1.0,-0.411333494473151,1.0,0.0,1.0,-1.6582173144340269,1.0
2025-05-21 13:18:00-04:00,2025-05-21 13:19:00-04:00,2,2,1.0,80-100%,0.0028181702862047813,0.8646630420928179,80-100%,1.3,26.0,target,1,-0.0070345024370118405,1.0,-0.5969224677089798,1.0,0.0,1.0,-2.496123982090939,1.0
2025-05-21 13:21:00-04:00,2025-05-21 13:22:00-04:00,2,2,1.0,80-100%,0.004141366326718314,0.966715160358824,80-100%,-1.0,-20.0,stop,1,-0.010510429281572801,1.0,-0.6508017994223715,1.0,0.0,1.0,-2.5379134450782663,1.0
2025-05-21 13:23:00-04:00,2025-05-21 13:25:00-04:00,2,2,1.0,80-100%,0.004438660050922172,0.9750396666681317,80-100%,1.3,26.0,target,2,-0.011420175286999446,1.0,-0.6379645874170725,1.0,0.0,1.0,-2.5728880238590923,1.0
2025-05-21 15:07:00-04:00,2025-05-21 15:10:00-04:00,2,2,1.0,80-100%,0.003137799062098271,0.9064042440038502,80-100%,1.3,26.0,target,3,-0.005679112081996946,1.0,-0.43914274604482884,1.0,0.0,1.0,-1.80990304656388,1.0
2025-05-21 15:11:00-04:00,2025-05-21 15:14:00-04:00,2,2,1.0,80-100%,0.003176786371735875,0.910162138879488,80-100%,-1.0,-20.0,stop,3,-0.007057563040123483,1.0,-0.5404553421397735,1.0,0.0,1.0,-2.2216045444274095,1.0
2025-05-22 09:35:00-04:00,2025-05-22 09:36:00-04:00,2,2,0.6021489148834214,60-80%,0.0029603951708092775,0.8859050373372128,80-100%,-1.0,-20.0,stop,1,-0.003554837917913712,1.0,-0.2448772318486669,0.06442851138972104,0.0,1.0,-1.200798445074457,0.34416714814396454
2025-05-22 12:57:00-04:00,2025-05-22 13:01:00-04:00,2,2,0.6636161388398276,60-80%,0.00196405900600622,0.6482962012297766,60-80%,-1.0,-20.0,stop,4,-0.002551544840267591,0.741994147711149,-0.30695288023468353,0.42395297291747513,0.0,1.0,-1.2991182202086602,0.4885174347306866
2025-05-22 15:39:00-04:00,2025-05-22 15:45:00-04:00,2,2,0.3731878036210564,20-40%,0.0015858290422188844,0.48229394209765253,40-60%,1.3,26.0,target,6,-0.0017035972728601462,0.20524522238564713,-0.25604598546823343,0.1291147488340865,0.0,1.0,-1.0742628792297062,0.15839124326449208
2025-05-22 15:46:00-04:00,2025-05-22 15:50:00-04:00,2,2,1.0,80-100%,0.0017998232773908085,0.581585875589506,40-60%,-1.0,-20.0,stop,4,-0.003513223667341717,1.0,-0.47498945367536816,1.0,0.0,1.0,-1.9519825704414786,1.0
2025-05-22 15:53:00-04:00,2025-05-22 15:56:00-04:00,2,2,0.8910534927946718,80-100%,0.002014494799497589,0.6671779747803499,60-80%,1.3,26.0,target,3,-0.00309354810259743,1.0,-0.3696910588386684,0.7873146206213552,0.002849002849002849,0.9411206077872745,-1.5356446208592618,0.8357787427700576
2025-05-22 15:57:00-04:00,2025-05-22 16:05:00-04:00,2,2,1.0,80-100%,0.0026316623431979743,0.8320067158635907,80-100%,-1.0,-20.0,stop,8,-0.006012384456037918,1.0,-0.5780561026781973,1.0,0.0,1.0,-2.284633692304051,1.0
2025-05-26 10:22:00-04:00,2025-05-26 10:36:00-04:00,2,2,0.7007033342254304,60-80%,0.0008186521579104611,0.09111246873914935,00-20%,1.3,26.0,target,14,-0.0014100365079398158,0.019421910726794396,-0.3690136783957033,0.7833914261749271,0.0,1.0,-1.7223878228560616,1.0
2025-05-26 10:40:00-04:00,2025-05-26 10:55:00-04:00,2,2,0.3944617322267989,20-40%,0.001366216906107061,0.3645026173408169,20-40%,-0.3375,-6.75,timeout,15,-0.0015368068185253431,0.09966723553856588,-0.2761409108535385,0.24549882884668664,0.0,1.0,-1.1248629786791073,0.23268086452194303
2025-05-26 10:57:00-04:00,2025-05-26 11:12:00-04:00,2,2,0.6652777063025306,60-80%,0.0013817339092593128,0.37331938590283975,20-40%,0.3875,7.75,timeout,15,-0.0019353596131889965,0.35195026864549384,-0.3497015219535671,0.6715409207621986,0.0,1.0,-1.4006746163061585,0.63761963580243
2025-05-28 14:53:00-04:00,2025-05-28 14:55:00-04:00,2,2,0.40453243460525123,40-60%,0.0014427718118330756,0.40680200948483874,40-60%,1.3,26.0,target,2,-0.0014997155607084447,0.07618855178803502,-0.30879713191754066,0.43463435298261227,0.0,1.0,-1.0394682987346562,0.10730683365035744
2025-05-28 15:46:00-04:00,2025-05-28 15:48:00-04:00,2,2,0.9376649393118122,80-100%,0.0016413072358628493,0.5088980797376945,40-60%,-1.0,-20.0,stop,2,-0.0027767448676687006,0.8845452644746428,-0.38329667870591766,0.866114492772606,0.0,1.0,-1.6917885981346703,1.0
2025-05-28 15:51:00-04:00,2025-05-28 15:54:00-04:00,2,2,1.0,80-100%,0.001964762481947878,0.6485730987469288,60-80%,1.3,26.0,target,3,-0.0034436267722538906,1.0,-0.41158845185978193,1.0,0.0,1.0,-1.7526936736087597,1.0
2025-05-28 15:55:00-04:00,2025-05-28 16:01:00-04:00,2,2,0.9276377217553688,80-100%,0.0020705469261638595,0.6866574953520774,60-80%,1.3,26.0,target,6,-0.004056296484754557,1.0,-0.4483349060371041,1.0,0.014005602240896359,0.7105508870214753,-1.9590459088361412,1.0
2025-05-29 11:58:00-04:00,2025-05-29 11:59:00-04:00,2,2,0.9642404319641797,80-100%,0.0037517251989283946,0.9500002197599342,80-100%,1.3,26.0,target,1,-0.005815447041934851,1.0,-0.4333125559828314,1.0,0.0,1.0,-1.550072762151108,0.8569617278567188
2025-05-29 12:01:00-04:00,2025-05-29 12:02:00-04:00,2,2,1.0,80-100%,0.0041418434167727934,0.9667327411535639,80-100%,-1.0,-20.0,stop,1,-0.007678210339663415,1.0,-0.5044588128568501,1.0,0.0,1.0,-1.8538147310373356,1.0
2025-05-29 13:29:00-04:00,2025-05-29 13:32:00-04:00,2,2,0.51973310268349,40-60%,0.002110775829889075,0.700045270546455,60-80%,-1.0,-20.0,stop,3,-0.002415596438231463,0.6559391114124857,-0.2616569130563895,0.1616116420966214,0.0,1.0,-1.1444116442997203,0.261381657224853
2025-05-29 13:39:00-04:00,2025-05-29 13:41:00-04:00,2,2,0.5039799676975143,40-60%,0.002216315271192996,0.7332202302205071,60-80%,-1.0,-20.0,stop,2,-0.0024277749239483004,0.6636480658005386,-0.26186767098407393,0.16283229193973317,0.0,1.0,-1.0954104569434655,0.18943951304978562
2025-05-30 12:29:00-04:00,2025-05-30 12:30:00-04:00,2,2,1.0,80-100%,0.002843611104213488,0.8686231161079636,80-100%,1.3,26.0,target,1,-0.0062580563107399855,1.0,-0.5283237896687432,1.0,0.0,1.0,-2.200742675912041,1.0
2025-05-30 12:31:00-04:00,2025-05-30 12:32:00-04:00,2,2,1.0,80-100%,0.0030189275401891914,0.8934208270884886,80-100%,1.3,26.0,target,1,-0.007074816041215408,1.0,-0.5587494673324557,1.0,0.0,1.0,-2.3434865352124485,1.0
2025-05-30 12:33:00-04:00,2025-05-30 12:34:00-04:00,2,2,1.0,80-100%,0.0032954735766947247,0.920780938902343,80-100%,1.3,26.0,target,1,-0.008327107638336145,1.0,-0.598462541142586,1.0,0.0,1.0,-2.5268318633244875,1.0
2025-06-03 14:02:00-04:00,2025-06-03 14:04:00-04:00,2,2,0.6313906981006705,60-80%,0.0013555438968191691,0.3586350270963999,20-40%,1.3,26.0,target,2,-0.0018835860566326027,0.3191777224291185,-0.3347781616075118,0.5851090713639284,0.0,1.0,-1.3895426485652755,0.621275998609635
2025-06-03 14:11:00-04:00,2025-06-03 14:20:00-04:00,2,2,1.0,80-100%,0.0023875629809771664,0.7789786437295898,60-80%,-1.0,-20.0,stop,9,-0.0042745362265867405,1.0,-0.49061409168942843,1.0,0.0,1.0,-1.7903344375180779,1.0
2025-06-03 15:50:00-04:00,2025-06-03 15:54:00-04:00,2,2,0.372731459428885,20-40%,0.0011963746030695399,0.2653908869950466,20-40%,-1.0,-20.0,stop,4,-0.001406265926680489,0.017035141171002167,-0.26257947792088443,0.1669548748256521,0.0,1.0,-1.1754394677657236,0.3069358217188857
2025-06-04 10:07:00-04:00,2025-06-04 10:09:00-04:00,2,2,0.8187942745836807,80-100%,0.002990853781767731,0.8897772073786595,80-100%,1.3,26.0,target,2,-0.004301992681194537,1.0,-0.33427507932863154,0.5821953622022644,0.0,1.0,-1.4383828147733329,0.6929817361324587
2025-06-04 15:52:00-04:00,2025-06-04 16:00:00-04:00,2,2,0.5104081907562459,40-60%,0.0010501800014198937,0.18479173351031333,00-20%,-1.0,-20.0,stop,8,-0.0014567616879179765,0.048998845790831726,-0.2984772342606061,0.3748644473175315,0.0,1.0,-1.3871542839783322,0.6177694699166202
2025-06-04 16:01:00-04:00,2025-06-04 16:16:00-04:00,2,2,0.545902080319727,40-60%,0.0012509889778306784,0.2980691892176986,20-40%,-0.25,-5.0,timeout,15,-0.0017126529169862424,0.21097742498830732,-0.2996155959082449,0.38145751350422935,0.0,1.0,-1.3690391740750016,0.5911733827863714
2025-06-05 12:13:00-04:00,2025-06-05 12:17:00-04:00,2,2,0.4275466403349175,40-60%,0.001389873379386046,0.3779123685286193,20-40%,1.3,26.0,target,4,-0.0016476745534871621,0.1698462653292544,-0.2715061079654916,0.2186553716144673,0.0,1.0,-1.1854853671742354,0.3216849243959482
2025-06-05 12:18:00-04:00,2025-06-05 12:20:00-04:00,2,2,1.0,80-100%,0.001835957550737006,0.5973822196632399,40-60%,-1.0,-20.0,stop,2,-0.003610152202838097,1.0,-0.4729552925278766,1.0,0.0,1.0,-1.9663592992054084,1.0
2025-06-05 12:46:00-04:00,2025-06-05 12:48:00-04:00,2,2,0.9455804510378555,80-100%,0.002449824056014814,0.7939179240597571,60-80%,1.3,26.0,target,2,-0.003917765339618052,1.0,-0.3810718376533495,0.8532288475605684,0.0,1.0,-1.5992027386616376,0.9290929565908534
2025-06-05 12:49:00-04:00,2025-06-05 12:51:00-04:00,2,2,1.0,80-100%,0.0024912963637901443,0.8033632060337288,80-100%,-1.0,-20.0,stop,2,-0.005336013995011615,1.0,-0.5113656293009886,1.0,0.0,1.0,-2.1418623944417625,1.0
2025-06-05 12:52:00-04:00,2025-06-05 12:53:00-04:00,2,2,1.0,80-100%,0.0026485271415896236,0.8352899292812531,80-100%,1.3,26.0,target,1,-0.006222657143813983,1.0,-0.5513464814204224,1.0,0.0,1.0,-2.349478336883947,1.0
2025-06-05 13:56:00-04:00,2025-06-05 14:03:00-04:00,2,2,0.275096338048708,20-40%,0.001339858910058962,0.34949301383169024,20-40%,1.3,26.0,target,7,-0.0013797402936552958,0.000244474428031498,-0.23497534770775977,0.007079620859698485,0.0,1.0,-1.0297653605890331,0.0930612569071018
2025-06-05 14:04:00-04:00,2025-06-05 14:16:00-04:00,2,2,1.0,80-100%,0.0017059529239766096,0.539598542552116,40-60%,1.3,26.0,target,12,-0.003607619991123574,1.0,-0.4711339463051675,1.0,0.0,1.0,-2.1147242344262005,1.0
2025-06-05 14:17:00-04:00,2025-06-05 14:19:00-04:00,2,2,1.0,80-100%,0.002814341291136843,0.8641004566611433,80-100%,-1.0,-20.0,stop,2,-0.006293048227733841,1.0,-0.5665839715563851,1.0,0.0,1.0,-2.2360643492501886,1.0
2025-06-05 15:14:00-04:00,2025-06-05 15:16:00-04:00,2,2,1.0,80-100%,0.0018800658992551187,0.6156266894044945,60-80%,1.3,26.0,target,2,-0.0038984662180965943,1.0,-0.5413717895125872,1.0,0.0,1.0,-2.0735795589086345,1.0
2025-06-05 15:17:00-04:00,2025-06-05 15:18:00-04:00,2,2,1.0,80-100%,0.002561194325390106,0.8178146193098659,80-100%,1.3,26.0,target,1,-0.00672250760188302,1.0,-0.7202301086907841,1.0,0.0,1.0,-2.6247549962297714,1.0
2025-06-05 15:19:00-04:00,2025-06-05 15:20:00-04:00,2,2,1.0,80-100%,0.0027609203661825036,0.8553803824701895,80-100%,1.3,26.0,target,1,-0.007959784314128958,1.0,-0.7529752772345913,1.0,0.0,1.0,-2.8830184353107113,1.0
2025-06-06 10:30:00-04:00,2025-06-06 10:36:00-04:00,2,2,0.5594437445000796,40-60%,0.002089501931798487,0.6931052518229086,60-80%,-1.0,-20.0,stop,6,-0.0024643678383786914,0.686811299295143,-0.27488183323555476,0.23820661016840036,0.0,1.0,-1.179404431685568,0.31275706853677493
2025-06-06 11:19:00-04:00,2025-06-06 11:21:00-04:00,2,2,0.4535872865995525,40-60%,0.002210015022851504,0.7313830371701953,60-80%,1.3,26.0,target,2,-0.002309828900373782,0.5889884950518446,-0.252692280826083,0.10969104748030635,0.0,1.0,-1.0451643434502502,0.11566960386605896
2025-06-06 11:22:00-04:00,2025-06-06 11:23:00-04:00,2,2,0.5743792628203814,40-60%,0.0022915840931755417,0.7541501663582703,60-80%,-1.0,-20.0,stop,1,-0.003254491678997713,1.0,-0.33748536344172525,0.6007884127320614,0.04691358024691358,0.030452674897119253,-1.420192996054459,0.6662759636523451
2025-06-06 12:43:00-04:00,2025-06-06 12:45:00-04:00,2,2,0.8906530761850817,80-100%,0.00140681972272717,0.3873136985157414,20-40%,1.3,26.0,target,2,-0.0022990175444342125,0.5821449307739051,-0.4180873151629066,1.0,0.0,1.0,-1.6341948490581903,0.980467373966422
2025-06-06 12:46:00-04:00,2025-06-06 12:56:00-04:00,2,2,0.8599815641281088,80-100%,0.0013919397255545557,0.3791430241604072,20-40%,1.3,26.0,target,10,-0.002234215536253371,0.5411254036392893,-0.3996858508516989,0.9610359063026978,0.0,1.0,-1.6051093989455962,0.9377649465704484
2025-06-06 15:04:00-04:00,2025-06-06 15:19:00-04:00,2,2,0.42888762048181533,40-60%,0.0013081360855773702,0.3320704462445225,20-40%,0.6125,12.25,timeout,15,-0.0016069601441062583,0.14407413469235864,-0.26599455147410367,0.18673400741986598,0.0,1.0,-1.2284349937468444,0.38474233981503664
2025-06-06 15:43:00-04:00,2025-06-06 15:46:00-04:00,2,2,0.3770708903158811,20-40%,0.0012768910795851515,0.3138259765032678,20-40%,-1.0,-20.0,stop,3,-0.0014654131867375365,0.05447522531280088,-0.26615869933740854,0.1876847050557349,0.0,1.0,-1.1476414943815207,0.2661236308949886
2025-06-09 09:36:00-04:00,2025-06-09 09:43:00-04:00,2,2,0.45334618561643364,40-60%,0.0018499821189146947,0.6035486834182339,60-80%,-1.0,-20.0,stop,7,-0.0018226277550600731,0.28059125303365734,-0.3209709586332401,0.5051416873156671,0.0,1.0,-0.9852137144597543,0.027651802116410107
2025-06-09 16:00:00-04:00,2025-06-09 16:15:00-04:00,2,2,0.33073995355023134,20-40%,0.0016598032175786093,0.5179873506181847,40-60%,0.725,14.5,timeout,15,-0.0016854434931082398,0.19375392015545917,-0.2436231625801273,0.05716529964384486,0.0,1.0,-1.0154477803501525,0.0720405944016214
2025-06-10 11:33:00-04:00,2025-06-10 11:34:00-04:00,2,2,0.8548836074417927,80-100%,0.002100169197673614,0.6964807644129553,60-80%,1.3,26.0,target,1,-0.0028950001085598876,0.9594005690974504,-0.38139982859860033,0.8551284776255497,0.0,1.0,-1.3784604172686272,0.6050053830441706
2025-06-10 11:35:00-04:00,2025-06-10 11:38:00-04:00,2,2,0.7888621794871795,60-80%,0.0023241723189966756,0.762773546178155,60-80%,-1.0,-20.0,stop,3,-0.00401655981749338,1.0,-0.48435298592477555,1.0,0.040865384615384616,0.15544871794871792,-1.7281678232994757,1.0
2025-06-10 13:41:00-04:00,2025-06-10 13:54:00-04:00,2,2,0.853800919560755,80-100%,0.001141400758798588,0.23472558577010474,20-40%,-1.0,-20.0,stop,13,-0.002035286361558214,0.4152036782430202,-0.4145583337097663,1.0,0.0,1.0,-1.7831478960120097,1.0
2025-06-10 14:01:00-04:00,2025-06-10 14:16:00-04:00,2,2,0.44551623115990424,40-60%,0.0014950107213229592,0.4348609578896014,40-60%,-0.5625,-11.25,timeout,15,-0.001661001190235299,0.17828199676797515,-0.3013343088386246,0.39141180889834326,0.0,1.0,-1.111029617744448,0.21237111897329833
2025-06-10 15:54:00-04:00,2025-06-10 15:55:00-04:00,2,2,0.6806841763299433,60-80%,0.001465636503332485,0.419425020108034,40-60%,-1.0,-20.0,stop,1,-0.0020638475443717393,0.43328284347732376,-0.3444019928984698,0.6408475590426981,0.0,1.0,-1.4081578479241437,0.6486063027997511
2025-06-11 09:47:00-04:00,2025-06-11 09:50:00-04:00,2,2,0.9380432627017697,80-100%,0.0028922136396433763,0.8761213250644996,80-100%,-1.0,-20.0,stop,3,-0.00427671389473082,1.0,-0.49942229018921136,1.0,0.0,1.0,-1.4786991652726456,0.752173050807079
2025-06-11 11:49:00-04:00,2025-06-11 11:53:00-04:00,2,2,0.8092492248424341,80-100%,0.0016958496683309283,0.5352341102579542,40-60%,-1.0,-20.0,stop,4,-0.002354599155760377,0.6173279671948863,-0.40689562504478993,1.0,0.0,1.0,-1.3884480445001923,0.6196689321748503
2025-06-11 12:11:00-04:00,2025-06-11 12:14:00-04:00,2,2,0.7385900353153296,60-80%,0.0023860328056078094,0.7785830758479437,60-80%,-1.0,-20.0,stop,3,-0.0030744334039926025,1.0,-0.31687404516108536,0.4814135322613248,0.0,1.0,-1.2885126293179496,0.47294660899999363
2025-06-11 13:49:00-04:00,2025-06-11 13:56:00-04:00,2,2,0.42339549610868177,40-60%,0.002059130253743724,0.6827633493172058,60-80%,1.3,26.0,target,7,-0.002071260903993991,0.43797548363956984,-0.267870104269016,0.19759667460401764,0.0,1.0,-1.0058911524553689,0.05800982619113978
2025-06-11 14:02:00-04:00,2025-06-11 14:03:00-04:00,2,2,1.0,80-100%,0.0024807959796905505,0.8008755235780434,80-100%,1.3,26.0,target,1,-0.004799347234561592,1.0,-0.4862615205251222,1.0,0.0,1.0,-1.9345997308332679,1.0
2025-06-11 14:04:00-04:00,2025-06-11 14:05:00-04:00,2,2,1.0,80-100%,0.002766994283183096,0.8564352301545791,80-100%,1.3,26.0,target,1,-0.005974914374056489,1.0,-0.5409386716460751,1.0,0.0,1.0,-2.159351904111296,1.0
2025-06-12 11:33:00-04:00,2025-06-12 11:36:00-04:00,2,2,0.9259811760055596,80-100%,0.0020302524753616977,0.6729137090642182,60-80%,-1.0,-20.0,stop,3,-0.003400762927742424,1.0,-0.3791612514815651,0.8421632770434202,0.006688963210702341,0.8617614269788182,-1.6750443449830368,1.0
2025-06-13 13:17:00-04:00,2025-06-13 13:19:00-04:00,2,2,0.4459225717974787,40-60%,0.0018271621817531392,0.5937825519402604,40-60%,-1.0,-20.0,stop,2,-0.0020563674026047463,0.42854793036590183,-0.2547501272692168,0.12160950751432409,0.0,1.0,-1.125443282014346,0.23353284930968896
2025-06-13 14:27:00-04:00,2025-06-13 14:28:00-04:00,2,2,0.9709149375298134,80-100%,0.002379138615539883,0.7768909243542355,60-80%,1.3,26.0,target,1,-0.00395303645456246,1.0,-0.38632605039669093,0.8836597501192538,0.0,1.0,-1.6615410420991472,1.0
2025-06-13 14:29:00-04:00,2025-06-13 14:33:00-04:00,2,2,0.8943421949556919,80-100%,0.0025232963492695017,0.8101845543927814,80-100%,1.3,26.0,target,4,-0.004834209710723433,1.0,-0.44201249304955476,1.0,0.02044989775051125,0.5773687798227675,-1.9158311357771927,1.0
2025-06-13 14:34:00-04:00,2025-06-13 14:35:00-04:00,2,2,1.0,80-100%,0.002434810469807958,0.7905160402776007,60-80%,-1.0,-20.0,stop,1,-0.005979557972096981,1.0,-0.5494742995229952,1.0,0.0,1.0,-2.4558617790766317,1.0
2025-06-13 14:37:00-04:00,2025-06-13 14:42:00-04:00,2,2,1.0,80-100%,0.002629606464979547,0.8316199383793145,80-100%,-1.0,-20.0,stop,5,-0.005637276670787997,1.0,-0.4807098935987246,1.0,0.0,1.0,-2.143771984844068,1.0
2025-06-16 13:59:00-04:00,2025-06-16 14:06:00-04:00,2,2,0.5341274574163373,40-60%,0.0013149652361531285,0.33580636512673556,20-40%,-1.0,-20.0,stop,7,-0.0017529841042602688,0.23650697688338734,-0.29618525060804507,0.36158993130453354,0.0,1.0,-1.3331030023185593,0.5384129214774281
2025-06-17 12:45:00-04:00,2025-06-17 12:50:00-04:00,2,2,0.555952828100554,40-60%,0.00143768922356083,0.40397150153172673,40-60%,1.3,26.0,target,5,-0.0018805731332681476,0.3172705486366353,-0.3036642426113582,0.4049061211901513,0.0,1.0,-1.308052604449795,0.5016346425754294
2025-06-17 12:51:00-04:00,2025-06-17 12:57:00-04:00,2,2,0.8871365476278992,80-100%,0.0015963594242124433,0.487203379028749,40-60%,1.3,26.0,target,6,-0.002622625787409588,0.7869882292511614,-0.36641495915611166,0.7683403850731725,0.0,1.0,-1.642879258662847,0.9932175761872626
2025-06-17 13:06:00-04:00,2025-06-17 13:10:00-04:00,2,2,0.8981937602627258,80-100%,0.002053545783934657,0.680728372326071,60-80%,-1.0,-20.0,stop,4,-0.004508429079734756,1.0,-0.4919915662309221,1.0,0.019704433497536946,0.5927750410509031,-2.1954363593961204,1.0
2025-06-17 13:47:00-04:00,2025-06-17 13:49:00-04:00,2,2,0.675336349175869,60-80%,0.001710215012563896,0.5416554955366757,40-60%,1.3,26.0,target,2,-0.0023870466927101526,0.637867185958731,-0.3085281801572781,0.4330766610486668,0.0,1.0,-1.3957582381010523,0.6304015496960784
2025-06-17 13:50:00-04:00,2025-06-17 13:56:00-04:00,2,2,1.0,80-100%,0.0019076264913419996,0.6267333564813797,60-80%,-1.0,-20.0,stop,6,-0.0035005286532938415,1.0,-0.41204407473326427,1.0,0.0,1.0,-1.8350178450453623,1.0
