trades,wins,losses,win_rate,mean_R,median_R,total_R,profit_factor,max_drawdown_R,longest_losing_streak,average_holding_bars,profitable_days,losing_days,daily_sharpe,window,quantile,tail_percent,rr,target_points,horizon
534,231,303,0.43258426966292135,0.017017790262172296,-0.31875,9.087500000000006,1.03538746105919,-22.787499999999998,9,3.204119850187266,22,30,0.6537649955031068,1,0.8,19.999999999999996,1.5,30.0,5
483,204,278,0.422360248447205,0.0333592132505176,-1.0,16.1125,1.0612438827386323,-18.7125,9,3.9751552795031055,22,30,1.0968043308238558,1,0.8,19.999999999999996,1.5,30.0,10
473,197,275,0.4164904862579281,0.036680761099365744,-1.0,17.349999999999998,1.0654161560938826,-19.950000000000003,9,4.321353065539112,22,30,1.1875661677259035,1,0.8,19.999999999999996,1.5,30.0,15
521,217,304,0.4165067178502879,-0.0029510556621881057,-0.4,-1.5375000000000032,0.9940542369604098,-21.25,11,3.3589251439539347,21,31,-0.11651665263566001,1,0.8,19.999999999999996,1.75,35.0,5
460,178,281,0.3869565217391304,0.01478260869565218,-1.0,6.800000000000003,1.0257844345435587,-27.612499999999997,10,4.319565217391304,21,31,0.47409149402678524,1,0.8,19.999999999999996,1.75,35.0,10
446,170,276,0.3811659192825112,0.02413116591928251,-1.0,10.7625,1.0404263311109023,-25.2375,10,4.7959641255605385,23,29,0.7473892657966648,1,0.8,19.999999999999996,1.75,35.0,15
508,209,299,0.41141732283464566,0.003026574803149611,-0.4,1.5375000000000023,1.006089108910891,-18.212500000000002,11,3.4744094488188977,22,30,0.11476740990911849,1,0.8,19.999999999999996,2.0,40.0,5
437,159,277,0.36384439359267734,0.009839816933638453,-1.0,4.300000000000003,1.0166828322017458,-21.6,11,4.627002288329519,19,31,0.27999175406047355,1,0.8,19.999999999999996,2.0,40.0,10
423,150,273,0.3546099290780142,0.008215130023640662,-1.0,3.4749999999999996,1.0132016335834366,-22.2375,11,5.198581560283688,20,30,0.22848220832972702,1,0.8,19.999999999999996,2.0,40.0,15
137,95,42,0.6934306569343066,0.0717153284671533,0.5,9.825000000000001,1.2607830126078303,-9.3625,5,1.8394160583941606,22,18,1.7581819885523473,2,0.9,9.999999999999998,0.5,10.0,5
134,94,39,0.7014925373134329,0.08488805970149253,0.5,11.375,1.3192982456140352,-5.625,4,2.1194029850746268,21,20,2.1763260540302145,2,0.9,9.999999999999998,0.5,10.0,10
134,97,37,0.7238805970149254,0.09365671641791046,0.5,12.55,1.3532723434201268,-4.949999999999999,5,2.2686567164179103,22,19,2.4106560592258397,2,0.9,9.999999999999998,0.5,10.0,15
131,83,48,0.6335877862595419,0.1004580152671756,0.67,13.160000000000004,1.3100117785630154,-7.175000000000001,5,2.1068702290076335,26,17,2.336753548137431,2,0.9,9.999999999999998,0.67,13.4,5
128,82,45,0.640625,0.11027343749999999,0.67,14.114999999999998,1.345744029393754,-6.000000000000001,4,2.46875,25,18,2.7129396951725315,2,0.9,9.999999999999998,0.67,13.4,10
128,85,43,0.6640625,0.12132812500000001,0.67,15.530000000000001,1.3804041641151257,-5.192500000000001,5,2.6640625,25,18,2.994495898516101,2,0.9,9.999999999999998,0.67,13.4,15
129,78,51,0.6046511627906976,0.10707364341085272,0.75,13.812500000000002,1.312235094659508,-7.5625,5,2.2248062015503876,23,20,2.2392867365706595,2,0.9,9.999999999999998,0.75,15.0,5
124,78,45,0.6290322580645161,0.14254032258064517,0.75,17.675,1.4329454990814452,-5.4,4,2.6048387096774195,23,20,3.0064283857495284,2,0.9,9.999999999999998,0.75,15.0,10
124,81,43,0.6532258064516129,0.15524193548387097,0.75,19.25,1.471524800979792,-4.7124999999999995,5,2.806451612903226,23,20,3.278619138130086,2,0.9,9.999999999999998,0.75,15.0,15
123,67,56,0.5447154471544715,0.12693089430894308,1.0,15.6125,1.325429911412194,-10.3,5,2.6747967479674797,21,15,2.2089298455521744,2,0.9,9.999999999999998,1.0,20.0,5
117,66,50,0.5641025641025641,0.18076923076923077,1.0,21.15,1.471571906354515,-8.425,5,3.213675213675214,20,16,2.774393056394694,2,0.9,9.999999999999998,1.0,20.0,10
116,69,47,0.5948275862068966,0.20786637931034482,1.0,24.1125,1.548478817173728,-5.2749999999999995,5,3.4741379310344827,22,14,3.166173941850833,2,0.9,9.999999999999998,1.0,20.0,15
121,65,55,0.5371900826446281,0.1816115702479339,0.9,21.975,1.4766811279826462,-9.3875,5,2.7520661157024793,27,16,2.5086269834533845,2,0.9,9.999999999999998,1.1,22.0,5
114,63,50,0.5526315789473685,0.20844298245614037,1.1,23.762500000000003,1.529821627647714,-8.125,5,3.3508771929824563,26,17,2.7482389876345614,2,0.9,9.999999999999998,1.1,22.0,10
113,65,48,0.5752212389380531,0.2336283185840708,1.1,26.4,1.5989790130459443,-4.95,5,3.663716814159292,28,15,3.0571724172049373,2,0.9,9.999999999999998,1.1,22.0,15
120,63,57,0.525,0.19291666666666663,0.4875,23.149999999999995,1.4812889812889816,-9.4375,5,2.8,26,17,2.507787497840571,2,0.9,9.999999999999998,1.2,24.0,5
113,58,54,0.5132743362831859,0.17931415929203542,1.2,20.262500000000003,1.4195134575569357,-9.1375,5,3.5132743362831858,25,18,2.4916791945969416,2,0.9,9.999999999999998,1.2,24.0,10
112,60,52,0.5357142857142857,0.20178571428571426,1.2,22.599999999999998,1.468151216986018,-6.699999999999998,5,3.9017857142857144,27,16,2.7734043430859465,2,0.9,9.999999999999998,1.2,24.0,15
117,62,55,0.5299145299145299,0.24049145299145305,0.475,28.137500000000006,1.6103579175704985,-7.125000000000001,5,2.888888888888889,27,16,3.166547109608105,2,0.9,9.999999999999998,1.3,26.0,5
110,56,53,0.509090909090909,0.21090909090909093,0.34375,23.200000000000003,1.4904862579281184,-7.425000000000001,4,3.6545454545454548,27,16,2.9858384077907436,2,0.9,9.999999999999998,1.3,26.0,10
109,57,52,0.5229357798165137,0.23233944954128447,1.3,25.325000000000006,1.535412262156448,-4.712500000000001,5,4.10091743119266,26,17,3.1887148647866104,2,0.9,9.999999999999998,1.3,26.0,15
112,55,56,0.49107142857142855,0.22645089285714284,-0.03125,25.362499999999997,1.5429488894835428,-8.825,9,3.1339285714285716,24,19,2.557849696899579,2,0.9,9.999999999999998,1.5,30.0,5
107,49,57,0.45794392523364486,0.17721962616822431,-0.2,18.962500000000002,1.3721786064769381,-7.7749999999999995,6,4.037383177570093,23,20,2.252618661773491,2,0.9,9.999999999999998,1.5,30.0,10
105,50,55,0.47619047619047616,0.2073809523809524,-0.2125,21.775000000000002,1.4304423029404496,-5.137499999999999,5,4.485714285714286,22,21,2.562272210949594,2,0.9,9.999999999999998,1.5,30.0,15
109,47,61,0.43119266055045874,0.15538990825688073,-0.3125,16.9375,1.3353130413264045,-9.6125,9,3.36697247706422,22,21,1.8343738313906504,2,0.9,9.999999999999998,1.75,35.0,5
102,42,59,0.4117647058823529,0.16311274509803925,-0.5375,16.637500000000003,1.3197981739548292,-5.8625,5,4.431372549019608,21,22,1.9694040410846392,2,0.9,9.999999999999998,1.75,35.0,10
100,44,56,0.44,0.20337499999999997,-0.8,20.3375,1.3942330991034653,-4.625,5,5.01,22,21,2.390040291717678,2,0.9,9.999999999999998,1.75,35.0,15
107,47,59,0.4392523364485981,0.22464953271028038,-0.275,24.0375,1.4954908528729707,-9.7125,9,3.457943925233645,22,20,2.335845958373813,2,0.9,9.999999999999998,2.0,40.0,5
99,41,57,0.41414141414141414,0.2602272727272727,-0.5,25.7625,1.5137088733798603,-5.3375,5,4.6767676767676765,21,20,2.6510576464412603,2,0.9,9.999999999999998,2.0,40.0,10
98,43,55,0.4387755102040816,0.29936224489795915,-0.8,29.3375,1.579935754880158,-5.3500000000000005,6,5.326530612244898,21,19,2.970772690671623,2,0.9,9.999999999999998,2.0,40.0,15
161,112,49,0.6956521739130435,0.08322981366459628,0.5,13.400000000000002,1.3181008902077151,-7.5125,5,1.9006211180124224,24,19,2.28038606562139,2,0.875,12.5,0.5,10.0,5
157,112,44,0.7133757961783439,0.09896496815286623,0.5,15.537499999999998,1.3839975285758417,-4.65,4,2.178343949044586,24,20,2.734284147088274,2,0.875,12.5,0.5,10.0,10
157,115,42,0.732484076433121,0.10628980891719746,0.5,16.6875,1.4131847725162487,-4.2125,5,2.3248407643312103,24,19,2.8820384499648166,2,0.875,12.5,0.5,10.0,15
154,99,55,0.6428571428571429,0.1160064935064935,0.67,17.865,1.3761052631578947,-5.055,5,2.1818181818181817,30,16,2.881191189215702,2,0.875,12.5,0.67,13.4,5
150,98,51,0.6533333333333333,0.12665000000000007,0.67,18.99750000000001,1.4071256362175197,-5.790000000000001,4,2.533333333333333,28,18,3.1691976096842134,2,0.875,12.5,0.67,13.4,10
150,101,49,0.6733333333333333,0.1359166666666667,0.67,20.387500000000006,1.4366800535475237,-5.182500000000001,5,2.72,29,17,3.3360174965236062,2,0.875,12.5,0.67,13.4,15
151,94,57,0.6225165562913907,0.13344370860927152,0.75,20.15,1.4131214761660684,-5.112500000000001,6,2.2847682119205297,28,18,2.998614600562278,2,0.875,12.5,0.75,15.0,5
146,93,52,0.636986301369863,0.14897260273972604,0.75,21.75,1.4563335955940202,-5.9125,6,2.684931506849315,26,20,3.2441141446300388,2,0.875,12.5,0.75,15.0,10
146,96,50,0.6575342465753424,0.15941780821917806,0.75,23.275,1.488073394495413,-6.0,6,2.910958904109589,27,19,3.4020192204868476,2,0.875,12.5,0.75,15.0,15
146,82,64,0.5616438356164384,0.1485445205479452,1.0,21.6875,1.397844531070855,-5.35,6,2.6301369863013697,24,15,2.8595105628588393,2,0.875,12.5,1.0,20.0,5
141,81,59,0.574468085106383,0.18953900709219856,1.0,26.724999999999998,1.49778812572759,-5.912500000000001,6,3.141843971631206,22,17,3.184617541204657,2,0.875,12.5,1.0,20.0,10
140,84,56,0.6,0.21169642857142856,1.0,29.6375,1.561050638902035,-6.0,6,3.414285714285714,23,16,3.463781694464206,2,0.875,12.5,1.0,20.0,15
144,80,63,0.5555555555555556,0.19435763888888893,0.61875,27.987500000000008,1.531702683448112,-5.112499999999997,6,2.7291666666666665,30,16,3.327889992978273,2,0.875,12.5,1.1,22.0,5
137,78,58,0.5693430656934306,0.23166058394160585,1.1,31.7375,1.6023724792408058,-5.912500000000001,6,3.4014598540145986,28,18,3.4265609665563144,2,0.875,12.5,1.1,22.0,10
136,80,56,0.5882352941176471,0.252389705882353,1.1,34.325,1.6608904933814679,-6.0,6,3.7205882352941178,29,17,3.6644097048164257,2,0.875,12.5,1.1,22.0,15
141,77,64,0.5460992907801419,0.20691489361702126,0.35,29.174999999999997,1.544055944055944,-6.25,6,2.780141843971631,29,17,3.196151937899522,2,0.875,12.5,1.2,24.0,5
135,71,63,0.5259259259259259,0.2013888888888889,1.2,27.1875,1.4838709677419357,-6.062500000000001,6,3.562962962962963,27,19,2.765023708447527,2,0.875,12.5,1.2,24.0,10
134,74,60,0.5522388059701493,0.22042910447761194,1.2,29.537499999999998,1.5261634379870854,-6.0,6,3.985074626865672,28,18,2.9625747185379465,2,0.875,12.5,1.2,24.0,15
139,76,63,0.5467625899280576,0.24235611510791366,0.35,33.6875,1.6401425178147266,-5.112499999999997,6,2.856115107913669,30,16,3.8045330583796133,2,0.875,12.5,1.3,26.0,5
133,68,64,0.5112781954887218,0.2136278195488722,0.4125,28.4125,1.496830601092896,-5.912500000000001,6,3.7293233082706765,28,18,3.32468758723663,2,0.875,12.5,1.3,26.0,10
132,70,62,0.5303030303030303,0.2285037878787879,1.175,30.1625,1.5276623660616662,-6.0,6,4.196969696969697,27,19,3.4270016929792573,2,0.875,12.5,1.3,26.0,15
134,67,66,0.5,0.20083955223880598,0.0125,26.9125,1.487214301878253,-6.4375,6,3.082089552238806,28,18,2.9010978853305427,2,0.875,12.5,1.5,30.0,5
128,58,69,0.453125,0.17177734375000003,-0.175,21.987500000000004,1.3608945424702503,-6.675,6,4.1875,26,20,2.377403208558192,2,0.875,12.5,1.5,30.0,10
127,61,66,0.48031496062992124,0.18946850393700787,-0.175,24.0625,1.3915785191212364,-6.0,6,4.732283464566929,23,22,2.576403988452526,2,0.875,12.5,1.5,30.0,15
129,59,69,0.4573643410852713,0.14312015503875972,-0.15,18.462500000000002,1.3161386986301369,-7.475,6,3.356589147286822,26,20,2.152782314178404,2,0.875,12.5,1.75,35.0,5
120,49,70,0.4083333333333333,0.134375,-0.625,16.125,1.2601855586930215,-5.9125,6,4.658333333333333,23,23,1.8300471995975829,2,0.875,12.5,1.75,35.0,10
117,50,67,0.42735042735042733,0.1486111111111111,-1.0,17.3875,1.2786458333333333,-6.0,6,5.316239316239316,23,23,1.9938497160010646,2,0.875,12.5,1.75,35.0,15
128,59,68,0.4609375,0.19404296875,-0.15,24.8375,1.4327090592334495,-7.574999999999999,6,3.4453125,26,19,2.589209591786981,2,0.875,12.5,2.0,40.0,5
117,49,67,0.4188034188034188,0.24059829059829066,-0.6,28.150000000000006,1.4695579649708088,-5.912500000000001,6,4.752136752136752,23,20,2.7670273771533997,2,0.875,12.5,2.0,40.0,10
115,50,65,0.43478260869565216,0.2620652173913043,-1.0,30.137499999999996,1.4989652317880795,-6.0,6,5.356521739130435,23,20,2.9789842844302883,2,0.875,12.5,2.0,40.0,15
193,129,64,0.6683937823834197,0.045401554404145075,0.5,8.7625,1.1617816755135009,-10.674999999999999,4,1.9896373056994818,25,22,1.5008433949307771,2,0.85,15.000000000000002,0.5,10.0,5
188,129,58,0.6861702127659575,0.06263297872340425,0.5,11.774999999999999,1.2249283667621778,-6.4,3,2.3617021276595747,25,20,2.1320469240113744,2,0.85,15.000000000000002,0.5,10.0,10
187,131,56,0.7005347593582888,0.06524064171122995,0.5,12.200000000000001,1.2310606060606062,-5.8125,3,2.6470588235294117,25,20,2.140269917234701,2,0.85,15.000000000000002,0.5,10.0,15
185,111,74,0.6,0.047675675675675676,0.67,8.82,1.140055577610163,-8.805000000000001,6,2.2756756756756755,27,23,1.3167705442080326,2,0.85,15.000000000000002,0.67,13.4,5
181,110,70,0.6077348066298343,0.055138121546961336,0.67,9.980000000000002,1.1579738820736052,-9.462500000000002,5,2.7569060773480665,27,23,1.516002357788257,2,0.85,15.000000000000002,0.67,13.4,10
180,113,67,0.6277777777777778,0.06340277777777778,0.67,11.4125,1.180863708399366,-9.057500000000001,6,3.061111111111111,27,23,1.691111302655191,2,0.85,15.000000000000002,0.67,13.4,15
179,105,74,0.5865921787709497,0.06997206703910616,0.75,12.525000000000002,1.20076137046684,-8.725000000000001,6,2.4134078212290504,26,24,1.7497152444954611,2,0.85,15.000000000000002,0.75,15.0,5
175,104,70,0.5942857142857143,0.07921428571428572,0.75,13.8625,1.2194301543332013,-10.0625,5,2.96,25,25,1.9335186336435801,2,0.85,15.000000000000002,0.75,15.0,10
174,107,67,0.6149425287356322,0.08821839080459772,0.75,15.350000000000001,1.2432646592709984,-10.0625,6,3.3045977011494254,25,25,2.0702088537762084,2,0.85,15.000000000000002,0.75,15.0,15
174,94,80,0.5402298850574713,0.11185344827586206,0.32499999999999996,19.4625,1.2922297297297298,-11.1375,6,2.7413793103448274,25,21,2.3222362466786137,2,0.85,15.000000000000002,1.0,20.0,5
169,93,75,0.5502958579881657,0.14400887573964496,1.0,24.3375,1.3621651785714284,-8.425,5,3.3905325443786984,23,19,2.6328555663611386,2,0.85,15.000000000000002,1.0,20.0,10
167,97,70,0.5808383233532934,0.1659431137724551,1.0,27.712500000000002,1.4192511346444783,-6.7875,6,3.7664670658682633,23,19,2.9209665884409435,2,0.85,15.000000000000002,1.0,20.0,15
173,91,81,0.5260115606936416,0.13215317919075148,0.125,22.862500000000004,1.3453549848942594,-9.375,6,2.838150289017341,28,22,2.5583989777289062,2,0.85,15.000000000000002,1.1,22.0,5
165,89,75,0.5393939393939394,0.16666666666666669,1.1,27.500000000000004,1.40922619047619,-7.474999999999998,5,3.6666666666666665,31,19,2.8526361330879326,2,0.85,15.000000000000002,1.1,22.0,10
163,91,72,0.558282208588957,0.18259202453987733,1.1,29.762500000000006,1.4465491372843204,-7.187499999999999,6,4.116564417177914,29,21,3.036666124912327,2,0.85,15.000000000000002,1.1,22.0,15
170,85,84,0.5,0.11757352941176469,0.0125,19.987499999999997,1.2928571428571427,-11.0,6,2.9705882352941178,26,24,2.2931072726921404,2,0.85,15.000000000000002,1.2,24.0,5
163,81,81,0.49693251533742333,0.12860429447852761,0.0,20.962500000000002,1.2923640167364019,-10.5625,5,3.957055214723926,28,22,2.2749660308566106,2,0.85,15.000000000000002,1.2,24.0,10
161,84,77,0.5217391304347826,0.14642857142857144,0.3875,23.575000000000003,1.3281141266527487,-8.587500000000002,6,4.509316770186335,27,23,2.5006560745678508,2,0.85,15.000000000000002,1.2,24.0,15
168,83,84,0.49404761904761907,0.12805059523809526,-0.03125,21.512500000000003,1.3152014652014652,-10.1875,6,3.0238095238095237,26,24,2.5515895713931274,2,0.85,15.000000000000002,1.3,26.0,5
161,77,83,0.4782608695652174,0.13610248447204967,-0.05,21.912499999999998,1.3011510049819621,-10.2625,6,4.080745341614906,27,23,2.493941386456687,2,0.85,15.000000000000002,1.3,26.0,10
159,79,80,0.4968553459119497,0.14410377358490567,-0.15,22.9125,1.3114698385726422,-7.837499999999999,6,4.6918238993710695,25,25,2.5121754313634947,2,0.85,15.000000000000002,1.3,26.0,15
162,76,86,0.4691358024691358,0.12075617283950617,-0.15,19.5625,1.276452923511747,-11.3875,6,3.1790123456790123,22,28,2.0875411017141174,2,0.85,15.000000000000002,1.5,30.0,5
157,68,88,0.43312101910828027,0.1320063694267516,-0.2625,20.724999999999998,1.272518080210388,-8.1625,6,4.3949044585987265,25,24,2.0429987818476136,2,0.85,15.000000000000002,1.5,30.0,10
154,71,83,0.461038961038961,0.13449675324675328,-0.43125,20.712500000000006,1.2675601485548198,-7.5625,6,5.0064935064935066,22,27,2.1539820313165507,2,0.85,15.000000000000002,1.5,30.0,15
156,69,87,0.4423076923076923,0.10144230769230769,-0.3,15.825,1.2230837004405284,-12.274999999999999,6,3.4743589743589745,22,28,1.6453980987433525,2,0.85,15.000000000000002,1.75,35.0,5
149,60,88,0.40268456375838924,0.12348993288590603,-0.6,18.4,1.2409954158480683,-7.637499999999999,6,4.859060402684563,24,26,1.7525278059005547,2,0.85,15.000000000000002,1.75,35.0,10
144,59,85,0.4097222222222222,0.08828124999999999,-1.0,12.712499999999999,1.1600818510939712,-7.0625,6,5.659722222222222,23,27,1.3548429853255575,2,0.85,15.000000000000002,1.75,35.0,15
152,67,84,0.4407894736842105,0.16011513157894736,-0.28125,24.3375,1.358233670653174,-11.375,6,3.5657894736842106,23,26,2.2485916832959734,2,0.85,15.000000000000002,2.0,40.0,5
144,59,84,0.4097222222222222,0.18949652777777778,-0.6125,27.2875,1.3673229008918055,-6.887499999999999,6,4.930555555555555,25,21,2.4902893360598997,2,0.85,15.000000000000002,2.0,40.0,10
140,58,82,0.4142857142857143,0.17767857142857146,-1.0,24.875000000000004,1.327195001644196,-8.5125,6,5.6571428571428575,23,23,2.2895757631089864,2,0.85,15.000000000000002,2.0,40.0,15
230,155,75,0.6739130434782609,0.04657608695652174,0.5,10.7125,1.1654120826095349,-8.375,3,2.0130434782608697,24,21,1.6968502422398326,2,0.825,17.500000000000004,0.5,10.0,5
225,156,69,0.6933333333333334,0.059166666666666666,0.5,13.3125,1.207117852975496,-6.0,3,2.3466666666666667,24,20,2.1027324459307093,2,0.825,17.500000000000004,0.5,10.0,10
223,157,66,0.7040358744394619,0.06289237668161435,0.5,14.025,1.218969555035129,-6.6375,3,2.497757847533632,23,21,2.1471635602047012,2,0.825,17.500000000000004,0.5,10.0,15
219,131,88,0.5981735159817352,0.04083333333333334,0.67,8.9425,1.1185418392709197,-8.387500000000001,5,2.365296803652968,26,25,1.1793590224981352,2,0.825,17.500000000000004,0.67,13.4,5
215,131,84,0.6093023255813953,0.054069767441860456,0.67,11.624999999999998,1.1538461538461537,-9.0,5,2.855813953488372,24,27,1.5179934091495824,2,0.825,17.500000000000004,0.67,13.4,10
213,134,78,0.6291079812206573,0.06806338028169015,0.67,14.4975,1.1941087866108788,-6.872500000000004,5,3.103286384976526,25,25,1.8154785833252938,2,0.825,17.500000000000004,0.67,13.4,15
215,128,87,0.5953488372093023,0.08174418604651162,0.75,17.575,1.2387907608695652,-6.5875,5,2.469767441860465,26,25,2.1135504350995293,2,0.825,17.500000000000004,0.75,15.0,5
212,128,84,0.6037735849056604,0.09168632075471699,0.75,19.4375,1.2572373862696444,-6.437499999999999,5,2.990566037735849,24,27,2.2873117257235185,2,0.825,17.500000000000004,0.75,15.0,10
210,131,78,0.6238095238095238,0.10726190476190477,0.75,22.525000000000002,1.301589958158996,-5.25,5,3.2666666666666666,25,25,2.5392482818335447,2,0.825,17.500000000000004,0.75,15.0,15
204,113,91,0.553921568627451,0.11746323529411766,0.4125,23.962500000000002,1.3147783251231528,-9.6,6,2.843137254901961,27,19,2.522951472289084,2,0.825,17.500000000000004,1.0,20.0,5
197,109,87,0.5532994923857868,0.1392766497461929,1.0,27.437499999999996,1.3440978209750745,-8.3875,5,3.532994923857868,23,18,2.6643519232421307,2,0.825,17.500000000000004,1.0,20.0,10
196,112,83,0.5714285714285714,0.15165816326530612,1.0,29.725,1.3730196078431371,-8.6375,6,3.8979591836734695,23,17,2.7402043947252457,2,0.825,17.500000000000004,1.0,20.0,15
202,108,93,0.5346534653465347,0.12809405940594062,0.21875,25.875000000000007,1.3372434017595305,-9.0625,6,2.910891089108911,31,20,2.7772477011493466,2,0.825,17.500000000000004,1.1,22.0,5
192,103,88,0.5364583333333334,0.14609375,1.1,28.05,1.347422201579191,-7.975000000000003,5,3.7447916666666665,32,19,2.7893684819130478,2,0.825,17.500000000000004,1.1,22.0,10
191,104,86,0.5445026178010471,0.15510471204188486,1.1,29.625000000000007,1.363887609396591,-8.75,6,4.198952879581152,29,21,2.8113325912789184,2,0.825,17.500000000000004,1.1,22.0,15
197,100,96,0.5076142131979695,0.10456852791878174,0.0375,20.6,1.2641872394998397,-11.149999999999999,6,3.116751269035533,29,22,2.263166535889962,2,0.825,17.500000000000004,1.2,24.0,5
188,95,92,0.5053191489361702,0.12154255319148936,0.049999999999999996,22.85,1.2727137102789794,-9.487499999999999,6,4.132978723404255,28,23,2.3211799407440097,2,0.825,17.500000000000004,1.2,24.0,10
187,96,90,0.5133689839572193,0.13048128342245988,0.3375,24.4,1.2865110817554672,-10.375,6,4.695187165775401,25,25,2.332920293051609,2,0.825,17.500000000000004,1.2,24.0,15
195,97,97,0.49743589743589745,0.10519230769230771,0.0,20.512500000000003,1.2597340930674266,-10.55,6,3.1435897435897435,29,22,2.357720836057121,2,0.825,17.500000000000004,1.3,26.0,5
183,87,95,0.47540983606557374,0.10307377049180329,-0.1375,18.8625,1.2210341291929105,-10.150000000000002,7,4.295081967213115,28,23,2.121262024151677,2,0.825,17.500000000000004,1.3,26.0,10
182,86,95,0.4725274725274725,0.08791208791208792,-0.33125000000000004,16.0,1.180028129395218,-9.5875,7,4.956043956043956,24,26,1.8059664221682394,2,0.825,17.500000000000004,1.3,26.0,15
189,88,101,0.4656084656084656,0.08968253968253968,-0.1625,16.95,1.2049267039443856,-11.6125,6,3.2751322751322753,26,25,1.7828938306095354,2,0.825,17.500000000000004,1.5,30.0,5
179,78,100,0.43575418994413406,0.10216480446927376,-0.325,18.2875,1.2054198258916038,-8.337499999999997,7,4.5139664804469275,25,26,1.8500328535847461,2,0.825,17.500000000000004,1.5,30.0,10
177,79,97,0.4463276836158192,0.09837570621468927,-1.0,17.4125,1.1894722524483132,-8.224999999999998,7,5.146892655367232,22,28,1.7574951860151256,2,0.825,17.500000000000004,1.5,30.0,15
181,80,101,0.4419889502762431,0.08922651933701657,-0.275,16.15,1.1964720194647205,-12.2375,6,3.4861878453038675,23,28,1.6326270178232791,2,0.825,17.500000000000004,1.75,35.0,5
172,70,101,0.4069767441860465,0.1071220930232558,-0.78125,18.424999999999997,1.2046369568235458,-7.337499999999999,7,4.866279069767442,23,28,1.7583151597420588,2,0.825,17.500000000000004,1.75,35.0,10
168,68,99,0.40476190476190477,0.08199404761904763,-1.0,13.775000000000002,1.148217888365837,-7.8875,7,5.666666666666667,21,29,1.3659848218262234,2,0.825,17.500000000000004,1.75,35.0,15
173,77,95,0.44508670520231214,0.1551300578034682,-0.2,26.8375,1.35104643557881,-9.837500000000002,6,3.5953757225433525,24,27,2.4323551208611223,2,0.825,17.500000000000004,2.0,40.0,5
164,70,93,0.4268292682926829,0.20670731707317072,-0.45,33.9,1.4084337349397587,-6.337499999999999,7,5.067073170731708,24,23,2.800786798225526,2,0.825,17.500000000000004,2.0,40.0,10
160,66,93,0.4125,0.16953124999999997,-1.0,27.124999999999996,1.3134026574234547,-7.975,7,5.9875,22,23,2.4000280982091087,2,0.825,17.500000000000004,2.0,40.0,15
272,181,90,0.6654411764705882,0.05073529411764706,0.5,13.8,1.1845845176391907,-8.337499999999999,4,2.1580882352941178,26,24,2.0613995375101988,2,0.8,19.999999999999996,0.5,10.0,5
266,184,82,0.6917293233082706,0.06066729323308272,0.5,16.137500000000003,1.2161392934873598,-8.0,4,2.612781954887218,27,24,2.3594548826132886,2,0.8,19.999999999999996,0.5,10.0,10
263,188,75,0.714828897338403,0.07785171102661598,0.5,20.475,1.2836363636363632,-8.1375,4,2.8631178707224336,28,23,2.8380027764946094,2,0.8,19.999999999999996,0.5,10.0,15
255,153,102,0.6,0.05224509803921569,0.67,13.322500000000002,1.1574530949918749,-7.222499999999999,5,2.4862745098039216,26,29,1.6434804730954211,2,0.8,19.999999999999996,0.67,13.4,5
249,153,96,0.6144578313253012,0.06631526104417672,0.67,16.512500000000003,1.1955009619653694,-6.2425,5,3.1244979919678717,26,29,1.9595557553367784,2,0.8,19.999999999999996,0.67,13.4,10
246,158,87,0.6422764227642277,0.08816056910569106,0.67,21.6875,1.2634375948982692,-6.329999999999998,5,3.459349593495935,29,25,2.3889113504435278,2,0.8,19.999999999999996,0.67,13.4,15
250,147,103,0.588,0.07885,0.75,19.712500000000002,1.233872163725345,-6.275,5,2.62,25,30,2.263746287524011,2,0.8,19.999999999999996,0.75,15.0,5
245,148,97,0.6040816326530613,0.09510204081632655,0.75,23.300000000000004,1.2726341962849201,-6.162500000000001,5,3.2979591836734694,25,30,2.5262839434653177,2,0.8,19.999999999999996,0.75,15.0,10
242,153,88,0.6322314049586777,0.11885330578512397,0.75,28.762500000000003,1.3451845184518454,-6.25,5,3.6818181818181817,28,26,2.9048464102123326,2,0.8,19.999999999999996,0.75,15.0,15
236,129,107,0.5466101694915254,0.11753177966101695,0.3125,27.7375,1.3237997957099081,-6.875,5,2.957627118644068,28,23,2.9429933997966327,2,0.8,19.999999999999996,1.0,20.0,5
227,124,102,0.5462555066079295,0.12747797356828194,1.0,28.9375,1.3177326379357672,-7.037500000000001,5,3.859030837004405,22,23,2.666020503653112,2,0.8,19.999999999999996,1.0,20.0,10
225,130,94,0.5777777777777777,0.148,1.0,33.3,1.3727959697732999,-6.6625,5,4.36,24,20,2.983486097797121,2,0.8,19.999999999999996,1.0,20.0,15
233,122,110,0.5236051502145923,0.115343347639485,0.125,26.875000000000007,1.3091745757837214,-6.7,5,3.0686695278969958,28,27,2.815364868980014,2,0.8,19.999999999999996,1.1,22.0,5
222,117,104,0.527027027027027,0.12432432432432435,0.3375,27.600000000000005,1.2965350523771149,-6.837499999999999,5,4.108108108108108,27,28,2.503802314131956,2,0.8,19.999999999999996,1.1,22.0,10
220,121,98,0.55,0.1397159090909091,0.66875,30.737500000000004,1.334603347394203,-7.549999999999999,5,4.722727272727273,29,25,2.7356165352704833,2,0.8,19.999999999999996,1.1,22.0,15
