entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,open,high,low,close,volume,market_period,past_return_1,past_return_3,past_return_5,past_return_10,past_return_15,past_return_30,realized_vol_5,realized_vol_15,realized_vol_30,realized_vol_60,vol_ratio_5_30,vol_ratio_5_60,variance_ratio_5_30,variance_ratio_5_60,mfe_points,mae_points,mfe_R,mae_R,time_to_mfe,time_to_mae,max_favorable_bar,max_adverse_bar,first_bar_return_points,worst_close_to_close_points,best_close_to_close_points,failure_type,entry_hour,entry_minute,entry_time_minutes,time_bucket
2022-07-25 18:05:00+00:00,2022-07-25 18:25:00+00:00,2022-07-24,0.7936507936507936,0.4032383621360735,25.0,1.75,20,-2.75,-3.86,-0.1543999999999999,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12308.75,12317.0,12308.75,12315.25,1079,RTH,0.0005279402331848995,-4.059924485974131e-05,-0.00024357074835767685,-0.0007913881156940482,-0.0014808055852617574,-0.00340460355210314,0.0007618651558840117,0.0010124811071605298,0.0018787209331170346,0.0025888781298823403,0.40552332305148775,0.29428390123510256,0.9866949932323279,1.0392361743138194,13.5,10.5,0.54,0.42,16,6,16,6,-5.5,-9.0,9.25,TIMEOUT_LOSS,14,5,845,14:00-14:30
2022-07-25 19:11:00+00:00,2022-07-25 19:31:00+00:00,2022-07-24,0.775,0.598483129823625,25.0,1.75,20,-7.75,-8.86,-0.3544,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12278.75,12283.5,12277.5,12278.0,1066,RTH,-4.072241565933973e-05,0.00022400293333857554,2.036182971464007e-05,-0.0014242987737533483,-0.002034092072727376,-0.004226274170948368,0.0008351180100913741,0.0018769543123836766,0.002575866788907385,0.0032694533192328813,0.3242085396992168,0.2554304737060199,0.6306670632833918,0.7829367227721808,8.25,24.75,0.33,0.99,4,15,4,15,0.5,-19.5,4.5,TIMEOUT_LOSS,15,11,911,15:00-15:30
2022-07-26 15:38:00+00:00,2022-07-26 15:58:00+00:00,2022-07-25,0.9050970943597062,0.5648940192611375,25.0,1.75,20,6.75,5.640000000000001,0.2256,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12137.75,12137.75,12130.25,12131.25,2455,RTH,-0.0005356627924861301,-0.001503248741222036,-0.0009475159314805095,-0.0016472772179584032,-0.0032713049572365258,-0.003230222854648666,0.0010249458272535998,0.0016535317141698673,0.002441618200249667,0.003543087115679484,0.41978136759825685,0.28928044775355133,1.0572983794959772,1.0041981294299416,22.25,15.75,0.89,0.63,16,5,16,5,-3.5,-13.25,20.25,TIMEOUT_WIN,11,38,698,11:30-12:00
2022-07-26 17:39:00+00:00,2022-07-26 17:59:00+00:00,2022-07-25,0.7761000603570378,0.4658659727319232,25.0,1.75,20,8.25,7.140000000000001,0.2856,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12130.0,12132.0,12125.25,12127.5,1083,RTH,-0.0001649008537355499,-0.0006594403239423593,-0.00037098868910004595,-0.002265006630851914,-0.001524296338148724,-0.0024089699410226,0.0004902260018622205,0.0014561034151365992,0.0020820248241881075,0.0029430674821208356,0.2354563673626638,0.16656974562776708,0.3326382055897301,0.3329457619019884,10.75,9.75,0.43,0.39,13,5,13,5,0.0,-7.75,9.0,TIMEOUT_WIN,13,39,819,13:30-14:00
2022-07-26 18:35:00+00:00,2022-07-26 18:55:00+00:00,2022-07-25,0.8467153284671532,0.5593425413135829,25.0,1.75,20,-1.75,-2.86,-0.1144,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12090.75,12097.0,12090.0,12094.25,1558,RTH,0.00026875885257026576,8.268733854823547e-05,0.00010336024154141687,-0.001322068403023288,-0.0014872041243191114,-0.00488706110249988,0.0006456557581296771,0.0012063878647111956,0.00241993577415111,0.003145644497832235,0.2668069810060008,0.2052538863099817,0.42711579068121863,0.5055498941442107,9.25,13.5,0.37,0.54,4,18,4,18,5.5,-9.25,7.75,TIMEOUT_LOSS,14,35,875,14:30-15:00
2022-07-28 16:20:00+00:00,2022-07-28 16:24:00+00:00,2022-07-27,0.93528836806556,0.511385422922088,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12643.25,12643.5,12634.75,12638.0,2574,RTH,-0.00037577999512644703,-0.0013244904131560146,-0.0014825213480403896,-0.002213089742975083,-0.0027261430131037276,-0.0029825709730464268,0.0010982986800483626,0.0015303832066086947,0.002243067697975531,0.004003332306982759,0.48964134298738565,0.2743461186403811,1.4384918685749435,0.9031895137565048,1.5,28.5,0.06,1.14,1,4,1,4,-8.5,-28.25,-8.5,STOP,12,20,740,12:00-12:30
2022-07-28 17:00:00+00:00,2022-07-28 17:11:00+00:00,2022-07-27,0.9782104133696152,0.5405929583416739,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,11,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12643.75,12650.5,12629.0,12631.25,3518,RTH,-0.0009891197641244387,-0.001878491827293235,-0.0026486416496191525,-0.001582122351179808,-0.002609161212170844,-0.0032603891945730172,0.0013750674482400753,0.0019746532359045223,0.002348716642260521,0.003305017121512712,0.5854548068926025,0.4160545611971609,2.056543985481927,2.077216774715545,7.75,28.0,0.31,1.12,1,11,1,11,5.0,-26.75,5.0,STOP,13,0,780,13:00-13:30
2022-07-28 18:13:00+00:00,2022-07-28 18:33:00+00:00,2022-07-27,1.0,0.4090433931629634,25.0,1.75,20,-13.0,-14.11,-0.5644,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12698.0,12699.75,12692.75,12693.25,1339,RTH,-0.0003938325868599069,-0.0011416874591553758,-0.0003741446408043515,-0.0019676137233641906,-0.0030481533123926222,-0.0032052254873797736,0.0009081729557153558,0.0015701816180257598,0.0018960163800184032,0.002775424303012853,0.4789900368405788,0.32721950107934544,1.3765887323552342,1.2848712226393888,1.0,22.5,0.04,0.9,1,18,1,18,-5.5,-18.5,-5.5,TIMEOUT_LOSS,14,13,853,14:00-14:30
2022-07-28 19:36:00+00:00,2022-07-28 19:56:00+00:00,2022-07-27,0.7574881740706568,0.5674251017548542,25.0,1.75,20,4.0,2.89,0.1156,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12734.0,12737.75,12727.75,12728.75,1969,RTH,-0.0003731013602569438,-0.0012562075964492822,-0.0008245642056633733,-0.000922681337974543,-0.0013346681994592167,-0.00268714549681539,0.000868471661885406,0.0014690473764845111,0.002451546631053105,0.0030816286454286605,0.3542545962147735,0.28182229652288293,0.7529779136357533,0.953085681809181,18.5,18.25,0.74,0.73,4,14,4,14,4.75,-10.5,15.25,TIMEOUT_WIN,15,36,936,15:30-16:00
2022-07-29 13:30:00+00:00,2022-07-29 13:31:00+00:00,2022-07-28,0.7927603907093141,0.4680812259513801,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,1,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12803.0,12815.0,12788.5,12794.75,10374,RTH,-0.0006836405098619766,-0.00103504515592394,-0.0007226915691270711,-9.769154878208261e-05,-0.0004493021241625547,-0.002419938340646237,0.0008106526790615835,0.0014296995038804287,0.002089528629944807,0.0030205980682752142,0.3879595940654788,0.26837489157386396,0.9030758797647066,0.8643009891273985,0.25,26.5,0.01,1.06,1,1,1,1,-4.5,-4.5,-4.5,STOP,9,30,570,09:30-10:00
2022-07-29 20:04:00+00:00,2022-07-29 20:24:00+00:00,2022-07-28,0.7641572800845435,0.4490558484019483,25.0,1.75,20,-7.75,-8.86,-0.3544,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12976.75,12977.75,12965.75,12966.25,1148,RTH,-0.0007902015425009138,-0.0007324030857035417,-0.0004240882167036635,-0.0009635768716257285,-0.0025610674195102965,-0.002291790042953216,0.0008519312283525025,0.00169296853945423,0.0020254785997084173,0.003009159016513807,0.42060737075925875,0.2831127313901437,1.0614633620220992,0.961833824102252,4.0,9.5,0.16,0.38,1,16,1,16,-1.5,-9.0,2.5,TIMEOUT_LOSS,16,4,964,
2022-08-02 17:23:00+00:00,2022-08-02 17:28:00+00:00,2022-08-01,0.866655316242273,0.5557260737083249,25.0,1.75,20,43.75,42.64,1.7056,target,5,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,13052.5,13053.25,13045.5,13046.0,1110,RTH,-0.0004789593263517512,-0.0003831858114863095,-0.0009768337956763372,-0.0011682579922792174,-0.0012448174119960224,-0.002908536302232985,0.00078111436364278,0.0013092562672025526,0.0024051873795135096,0.0032277880915696925,0.32476237414848474,0.24199679207036157,0.6328235979753625,0.7027493684681497,61.5,1.25,2.46,0.05,5,1,5,1,15.0,15.0,61.0,TARGET,13,23,803,13:00-13:30
2022-08-02 20:11:00+00:00,2022-08-02 20:31:00+00:00,2022-08-01,0.8862815884476534,0.5379506683570205,25.0,1.75,20,-10.25,-11.36,-0.4543999999999999,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,12896.5,12898.0,12894.75,12896.5,526,RTH,-3.876945742628502e-05,-1.9384916597011727e-05,-0.00023259420169993613,-0.0022074636696648923,-0.002304170792219774,-0.00431356150251938,0.001021677433677825,0.0017174885654175135,0.0023395710046928884,0.00415695071450971,0.43669434765111514,0.24577569084754625,1.144211719622598,0.7248682825390637,1.5,15.5,0.06,0.62,1,5,1,5,-0.25,-14.25,-0.25,TIMEOUT_LOSS,16,11,971,
2022-08-03 20:08:00+00:00,2022-08-03 20:28:00+00:00,2022-08-02,0.9538096239814602,0.5471008207112831,25.0,1.75,20,-0.5,-1.61,-0.0644,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,13249.5,13249.75,13246.25,13247.0,653,RTH,-0.00018870416903509415,-0.0007357449749430599,-0.0004905567917849909,-0.0021679510051140776,-0.004218461999644193,-0.003146700918553215,0.0004839035708617977,0.0015009538167889695,0.0023738526167329235,0.0031334179248163983,0.20384735238019225,0.15443314057449004,0.2493224584344856,0.28619513889240245,4.25,9.25,0.17,0.37,15,7,15,7,2.25,-8.25,3.25,TIMEOUT_LOSS,16,8,968,
2022-08-04 13:30:00+00:00,2022-08-04 13:33:00+00:00,2022-08-03,0.9997392971884982,0.531785325059496,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,13274.75,13278.25,13261.75,13266.25,8164,RTH,-0.0006593510341073325,-0.0004144999682528367,-0.000772339001009068,-0.0006593510341071774,-0.002089589525494737,-0.0031984975527838922,0.0008539373819585822,0.0016738475043169485,0.0023169053420840375,0.002961467896303349,0.3685680922943846,0.28834936317375215,0.8150546319451321,0.997744262912501,21.25,25.25,0.85,1.01,1,3,1,3,13.75,-20.75,13.75,STOP,9,30,570,09:30-10:00
2022-08-04 18:10:00+00:00,2022-08-04 18:28:00+00:00,2022-08-03,0.7835899347139506,0.4059518249149262,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,18,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,13286.5,13287.5,13278.0,13279.0,2106,RTH,-0.0006022736009803527,-0.0009785104841574096,-0.0018057336935782522,-0.001260595280717378,-0.001486205840248373,-0.0023130093524067613,0.0009234609646787357,0.0014461900813412469,0.0018866113330103156,0.0025154017225930358,0.48948129830495746,0.3671226573411,1.4375516483418407,1.6173485463982888,7.75,28.5,0.31,1.14,1,18,1,18,3.25,-24.75,3.25,STOP,14,10,850,14:00-14:30
2022-08-04 19:46:00+00:00,2022-08-04 19:59:00+00:00,2022-08-03,0.8072625698324022,0.4096572585129334,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,13300.5,13307.0,13297.75,13302.5,1445,RTH,0.00016915544485919697,3.758762615789434e-05,-0.0005636449186329579,-0.0016336958012143298,-0.0018775822263915546,-0.0031710615845309776,0.0007702603292983584,0.0015348134567799469,0.0018979589756927119,0.00245848778698376,0.4058361319518146,0.31330655103370114,0.9882177959856643,1.1779319390475984,5.75,28.75,0.23,1.15,2,13,2,13,1.75,-28.25,1.75,STOP,15,46,946,15:30-16:00
2022-08-05 17:56:00+00:00,2022-08-05 18:16:00+00:00,2022-08-04,1.0,0.5557616601054247,25.0,1.75,20,-0.75,-1.86,-0.0744,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,13191.25,13191.75,13177.75,13181.25,3314,RTH,-0.0007583657582152705,-0.0013457039018698758,-0.0014404035619687515,-0.0028598233523148358,-0.003540429874598535,-0.003786090656090711,0.0010796603643345932,0.0014690839737551671,0.002405279855923881,0.0035832293155712005,0.4488709958949412,0.30130931326187954,1.2089110257342979,1.0894476271001456,10.25,15.75,0.41,0.63,16,10,16,10,-8.0,-15.25,8.25,TIMEOUT_LOSS,13,56,836,13:30-14:00
2022-08-08 15:34:00+00:00,2022-08-08 15:39:00+00:00,2022-08-07,0.9043367346938777,0.5396809208776006,25.0,1.75,20,43.75,42.64,1.7056,target,5,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13299.25,13300.5,13280.0,13286.25,3947,RTH,-0.0009779767945791913,-0.0006019450530696905,0.00013172379421210714,-0.0005455280941169013,-0.0009215810468036262,-0.005179900101742048,0.0012556142777384429,0.0016807665188245174,0.0024603737125627996,0.0046275122687982955,0.5103347801706746,0.2713367798513713,1.5626495271111047,0.8834837772013384,48.75,7.5,1.95,0.3,5,1,5,1,-3.0,-3.0,42.25,TARGET,11,34,694,11:30-12:00
2022-08-09 16:01:00+00:00,2022-08-09 16:21:00+00:00,2022-08-08,0.8775206930325947,0.5652303080825101,25.0,1.75,20,21.5,20.39,0.8156,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13012.25,13017.75,13006.0,13007.5,2004,RTH,-0.00038431975876579053,-0.0006148407371955646,-0.0014980125331054773,-0.0008837147329384614,-0.0021119332031434,-0.0031853882977879926,0.0008102770372686204,0.0019090651973068607,0.0025632361692956586,0.0038153827757690002,0.3161148578405372,0.2123711000674911,0.5995716200852583,0.5412178097265159,23.0,9.75,0.92,0.39,19,4,19,4,3.25,-6.25,21.5,TIMEOUT_WIN,12,1,721,12:00-12:30
2022-08-09 16:22:00+00:00,2022-08-09 16:42:00+00:00,2022-08-08,0.8398656964732875,0.5033965342934676,25.0,1.75,20,10.5,9.39,0.3756,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,12986.0,12994.25,12985.25,12988.5,1327,RTH,0.00019249648753349871,9.62436119043702e-05,-0.0007503824416289462,-0.0009042374720303706,-0.0017308029475106102,-0.0031516668412455294,0.0010778107550733433,0.0017607690016078154,0.002320781850475727,0.003505157941866406,0.4644170906681331,0.30749277862766916,1.294099404627918,1.1346217068979771,25.25,3.5,1.01,0.14,7,4,7,4,11.75,0.25,22.0,TIMEOUT_WIN,12,22,742,12:00-12:30
2022-08-10 16:26:00+00:00,2022-08-10 16:36:00+00:00,2022-08-09,0.8364825581395349,0.4807337578262181,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,10,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13324.0,13328.75,13323.75,13323.75,874,RTH,-1.8763310223715263e-05,-0.00018761726133840163,5.629204313457239e-05,-0.002398846705915767,-0.0027731472361779423,-0.004119470295239002,0.0009566505651067918,0.0018020436633493185,0.0022337546203246533,0.00294211200689935,0.42827021213626076,0.32515776519160877,1.1004922476194268,1.2687308671728168,0.75,26.0,0.03,1.04,1,10,1,10,-7.25,-20.75,-7.25,STOP,12,26,746,12:00-12:30
2022-08-11 14:45:00+00:00,2022-08-11 15:05:00+00:00,2022-08-10,1.0,0.5885227292882353,25.0,1.75,20,43.75,42.64,1.7056,target,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13500.5,13503.5,13492.0,13496.75,3942,RTH,-0.00027780607462746725,-0.0003889068987395904,-0.0014437495566707592,-0.0033101284928047834,-0.002903887142928194,-0.004822848540711176,0.0011626064627673243,0.002052091194826775,0.0026605140953906586,0.0042056381748908234,0.4369856430309993,0.2764399633112768,1.1457387132912955,0.9170286397864809,52.75,1.75,2.11,0.07,20,1,20,1,0.0,0.0,52.25,TARGET,10,45,645,10:30-11:00
2022-08-11 17:49:00+00:00,2022-08-11 18:03:00+00:00,2022-08-10,0.7823920016172792,0.4035401997126691,25.0,1.75,20,43.75,42.64,1.7056,target,14,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13403.5,13406.0,13397.75,13398.75,1180,RTH,-0.0003357958392869798,-0.00042905245357995997,-0.000969769382803274,-0.0009697693828031968,-0.00011194447565682428,-0.002441275520381199,0.0005215316832911973,0.0012724032401447774,0.0019481377821087473,0.0027649076792985844,0.26770780182019216,0.18862535165134411,0.4300048029323958,0.4269542794271188,44.0,11.5,1.76,0.46,14,2,14,2,-6.75,-6.75,40.25,TARGET,13,49,829,13:30-14:00
2022-08-11 18:08:00+00:00,2022-08-11 18:28:00+00:00,2022-08-10,1.0,0.5540651992692573,25.0,1.75,20,6.75,5.640000000000001,0.2256,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13364.25,13365.0,13355.0,13358.5,1658,RTH,-0.00044905138650775566,-0.00013099415223409214,4.824699667560495e-18,-0.0020751743769098284,-0.0025232950782491043,-0.004127413903162259,0.0007460633321144152,0.0020952151945381452,0.0025189161235804063,0.003208883146520496,0.29618426954763194,0.23249937690108716,0.5263507291647858,0.648671523112725,20.75,6.0,0.83,0.24,7,11,7,11,-0.5,-2.5,13.75,TIMEOUT_WIN,14,8,848,14:00-14:30
2022-08-17 15:52:00+00:00,2022-08-17 16:03:00+00:00,2022-08-16,1.0,0.5472144871499264,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,11,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13424.5,13424.5,13408.75,13409.75,2970,RTH,-0.0010620954089201253,-0.0005405052924044862,-0.0006150348247660553,-0.0013786424420728217,-0.002643829504989966,-0.004223065668854003,0.0011929161810007984,0.0018566220987163025,0.0024915546872899793,0.004093173437415291,0.4787838641817301,0.29144041884384136,1.3754039316047362,1.0192502128304841,3.5,27.25,0.14,1.09,1,11,1,11,-4.25,-27.0,-4.25,STOP,11,52,712,11:30-12:00
2022-08-18 16:38:00+00:00,2022-08-18 16:58:00+00:00,2022-08-17,0.9035051420028634,0.5685381600184459,25.0,1.75,20,5.0,3.89,0.1556,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13513.5,13517.25,13507.25,13510.25,1363,RTH,-0.00024052916532081402,-0.00024052916532073119,-0.0006474467701217103,-1.8504297623428314e-05,-0.00035152311626419376,-0.0034728029730415567,0.0007679068068891978,0.0013359428360386445,0.0025777867439213072,0.0034700880075605183,0.29789384583499895,0.22129317908252086,0.5324444603181967,0.5876480533013839,26.5,6.0,1.06,0.24,7,17,7,17,-3.0,-3.0,23.75,TIMEOUT_WIN,12,38,758,12:30-13:00
2022-08-18 19:55:00+00:00,2022-08-18 20:15:00+00:00,2022-08-17,1.0,0.4650148099537078,25.0,1.75,20,-15.5,-16.61,-0.6644,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13519.75,13523.75,13512.75,13516.5,2674,RTH,-0.00018494202120364993,-0.0005177514908559816,-0.0009058892661545942,-0.0026783174021886755,-0.00315780988703184,-0.0032684293561711856,0.0005218803180830589,0.0018350342916110944,0.0021722632571512888,0.0028969416203961326,0.24024727038262111,0.1801487176713268,0.34631250555780146,0.38944272574348093,5.0,20.75,0.2,0.83,3,8,3,8,3.0,-19.0,3.0,TIMEOUT_LOSS,15,55,955,15:30-16:00
2022-08-19 15:01:00+00:00,2022-08-19 15:21:00+00:00,2022-08-18,0.8405651934862068,0.4723931821003529,25.0,1.75,20,6.75,5.640000000000001,0.2256,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13268.75,13270.75,13264.75,13265.75,1682,RTH,-0.00024496179660651136,-0.0001695953271130557,-0.0006782088012640128,-0.0017134737803666611,-0.003123473731968201,-0.0029543786719591005,0.0007559976886943672,0.0016029834177034,0.0022012859990248263,0.003612395742863461,0.3434345600840943,0.2092787564008991,0.7076837823609322,0.5255711745684825,19.5,11.0,0.78,0.44,10,5,10,5,-4.5,-5.75,18.75,TIMEOUT_WIN,11,1,661,11:00-11:30
2022-08-19 17:26:00+00:00,2022-08-19 17:46:00+00:00,2022-08-18,0.868979724157942,0.4393146627409943,25.0,1.75,20,14.0,12.89,0.5156000000000001,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13270.0,13271.5,13264.5,13265.5,1396,RTH,-0.00033916828724824596,-0.0003956851528378976,-0.0006782215783712976,-0.0011489383003303359,-0.001732319481191534,-0.0027665137950441472,0.00040845686718723627,0.0014363534293196163,0.002077533572025131,0.0030076441508677127,0.1966066265726248,0.13580624791313675,0.2319249936736052,0.22132004366693234,35.5,1.75,1.42,0.07,6,3,6,3,1.5,1.5,31.0,TIMEOUT_WIN,13,26,806,13:00-13:30
2022-08-22 15:10:00+00:00,2022-08-22 15:30:00+00:00,2022-08-21,0.8515001869843771,0.48714105815789,25.0,1.75,20,1.75,0.6400000000000001,0.0256,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,12960.5,12965.25,12952.75,12953.5,2070,RTH,-0.0005595377206867907,-0.0004630880335913184,-0.0010030865038604727,-9.031404096804252e-17,-0.001157318237345343,-0.0030832105204678,0.0009377878818983986,0.0014322877434345494,0.0022582185384106136,0.003405153920304657,0.41527773594420825,0.2754024939390979,1.0347335878256851,0.910158404014498,8.0,24.5,0.32,0.98,2,12,2,12,3.0,-22.25,3.0,TIMEOUT_WIN,11,10,670,11:00-11:30
2022-08-22 19:46:00+00:00,2022-08-22 19:50:00+00:00,2022-08-21,0.8671055423432213,0.4562219542044305,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,12878.0,12884.75,12877.5,12880.0,1383,RTH,0.00013587879632291476,-0.00046573004024319173,-0.0009894171976317114,-0.002287753765405946,-0.0015128302503204395,-0.0029653195878068823,0.0008156731854582329,0.001738970209493488,0.0021393920979487146,0.0026662213992589994,0.3812639984228764,0.30592852704765106,0.8721734189603946,1.1231071639385442,-0.5,27.5,-0.02,1.1,1,4,1,4,-0.75,-25.0,-0.75,STOP,15,46,946,15:30-16:00
2022-08-23 16:20:00+00:00,2022-08-23 16:35:00+00:00,2022-08-22,1.0,0.5883010233944059,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,15,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,12889.0,12892.5,12883.5,12884.25,1449,RTH,-0.000310408383518699,-0.0006207204435717794,-0.0016091979780497251,-0.0021321143136699095,-0.001047242357754013,-0.004221049523295882,0.0008998444678367157,0.001798213793201339,0.0026594523688605806,0.0037174716473347114,0.3383570536449375,0.24205819255726418,0.6869129745076988,0.7031060230090751,2.25,28.25,0.09,1.13,4,15,4,15,-8.25,-26.5,0.0,STOP,12,20,740,12:00-12:30
2022-08-24 16:49:00+00:00,2022-08-24 17:09:00+00:00,2022-08-23,1.0,0.4403699827956226,25.0,1.75,20,-14.25,-15.36,-0.6144,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,12950.0,12952.0,12943.25,12946.5,1385,RTH,-0.00025100159421248867,-0.000521240564316396,-0.00017377704448989691,-0.0016978587910474324,-0.002969363769026981,-0.0037199483941868917,0.0005373830382548996,0.0018873295054777795,0.0020811066292148596,0.002772039501932336,0.2582198483782825,0.19385836236471382,0.4000649405790191,0.45097277590474427,14.0,15.5,0.56,0.62,3,20,3,20,8.0,-14.25,9.75,TIMEOUT_LOSS,12,49,769,12:30-13:00
2022-08-24 17:36:00+00:00,2022-08-24 17:56:00+00:00,2022-08-23,0.768612204174251,0.4302823646263812,25.0,1.75,20,-14.75,-15.86,-0.6344,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,12915.75,12918.25,12913.5,12915.75,911,RTH,5.807032317767756e-05,-0.00021289567224800764,-0.00015483771103370604,-0.0004257460295759949,-0.001025353401434545,-0.0027062046554681093,0.0005236800438518046,0.0011794345031728435,0.002044660172626973,0.0030619734958963604,0.2561208218669326,0.17102696824568783,0.39358725236275816,0.3510026864077382,2.0,24.0,0.08,0.96,1,17,1,17,0.75,-22.75,0.75,TIMEOUT_LOSS,13,36,816,13:30-14:00
2022-08-25 15:01:00+00:00,2022-08-25 15:16:00+00:00,2022-08-24,0.8947090342468056,0.5240329188911158,25.0,1.75,20,43.75,42.64,1.7056,target,15,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13075.25,13076.0,13059.5,13060.25,4736,RTH,-0.0011287438663135278,-0.001549305513467329,-0.0014919666118737907,-0.0032107050992977726,-0.004049903332828613,-0.0031725429866380998,0.0013766700861427411,0.0020054665358620392,0.0023977305150807504,0.003883332995255845,0.5741554680494934,0.35450734918292587,1.9779270089467973,1.5081055274964588,48.0,11.5,1.92,0.46,15,2,15,2,-7.5,-7.5,39.0,TARGET,11,1,661,11:00-11:30
2022-08-25 15:19:00+00:00,2022-08-25 15:39:00+00:00,2022-08-24,0.817485754985755,0.593032227168727,25.0,1.75,20,-4.5,-5.609999999999999,-0.2244,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,13024.75,13030.75,13024.25,13029.5,3291,RTH,0.0003454297756429986,0.000633379098552211,-0.0004795657144881849,-0.0018402796283599784,-0.0023763905395692694,-0.0062927573407210915,0.0011187726270435634,0.0018763033436389744,0.002679071769458046,0.0037541092493835067,0.4175971094906061,0.298012804829078,1.0463240751294558,1.0657395821051296,28.5,9.5,1.14,0.38,6,19,6,19,-0.75,-7.75,26.0,TIMEOUT_LOSS,11,19,679,11:00-11:30
2022-08-26 17:31:00+00:00,2022-08-26 17:51:00+00:00,2022-08-25,0.7553726831377876,0.4910608183607953,25.0,1.75,20,25.25,24.14,0.9656,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,12771.75,12773.5,12767.25,12770.0,1813,RTH,-0.00015660480808768183,-0.0016431285728082114,-0.0016822177939604846,-0.0008219017703044964,-0.0015453988345484522,-0.0027370496070408955,0.0012139878179317045,0.0015651308671008745,0.002273481485463638,0.003725970869316158,0.533977437552843,0.32581785003448305,1.7107914228930021,1.2738872568131148,28.0,8.5,1.12,0.34,20,4,20,4,3.75,-3.5,25.25,TIMEOUT_WIN,13,31,811,13:30-14:00
