dataset,mae_threshold,horizon,recovery_level,trades,reached_trades,reached_pct,reached_win_rate,not_reached_win_rate,win_rate_difference,reached_mean_final_R,not_reached_mean_final_R
DEVELOPMENT,0.9,8,0.3,74,9,0.12162162162162163,0.5555555555555556,,,0.16999999999999998,
DEVELOPMENT,0.9,8,0.4,74,7,0.0945945945945946,0.5714285714285714,,,0.32142857142857134,
DEVELOPMENT,0.9,10,-0.5,74,32,0.43243243243243246,0.3125,,,-0.31781250000000005,
DEVELOPMENT,0.9,10,-0.4,74,30,0.40540540540540543,0.3333333333333333,,,-0.237,
DEVELOPMENT,0.9,10,-0.3,74,25,0.33783783783783783,0.4,,,-0.1728000000000001,
DEVELOPMENT,0.9,10,-0.2,74,21,0.28378378378378377,0.47619047619047616,,,-0.01857142857142859,
DEVELOPMENT,0.9,10,-0.1,74,19,0.25675675675675674,0.5263157894736842,,,0.03210526315789469,
DEVELOPMENT,0.9,10,0.0,74,15,0.20270270270270271,0.6666666666666666,,,0.158,
DEVELOPMENT,0.9,10,0.1,74,15,0.20270270270270271,0.6666666666666666,,,0.158,
DEVELOPMENT,0.9,10,0.2,74,12,0.16216216216216217,0.5833333333333334,,,0.16,
DEVELOPMENT,0.9,10,0.3,74,10,0.13513513513513514,0.5,,,0.133,
DEVELOPMENT,0.9,10,0.4,74,9,0.12162162162162163,0.5555555555555556,,,0.36666666666666664,
DEVELOPMENT,0.9,12,-0.5,74,33,0.44594594594594594,0.30303030303030304,,,-0.3221212121212121,
DEVELOPMENT,0.9,12,-0.4,74,30,0.40540540540540543,0.3333333333333333,,,-0.237,
DEVELOPMENT,0.9,12,-0.3,74,26,0.35135135135135137,0.38461538461538464,,,-0.18576923076923077,
DEVELOPMENT,0.9,12,-0.2,74,22,0.2972972972972973,0.45454545454545453,,,-0.040909090909090916,
DEVELOPMENT,0.9,12,-0.1,74,19,0.25675675675675674,0.5263157894736842,,,0.03210526315789469,
DEVELOPMENT,0.9,12,0.0,74,15,0.20270270270270271,0.6666666666666666,,,0.158,
DEVELOPMENT,0.9,12,0.1,74,15,0.20270270270270271,0.6666666666666666,,,0.158,
DEVELOPMENT,0.9,12,0.2,74,13,0.17567567567567569,0.6153846153846154,,,0.16615384615384615,
DEVELOPMENT,0.9,12,0.3,74,10,0.13513513513513514,0.5,,,0.133,
DEVELOPMENT,0.9,12,0.4,74,9,0.12162162162162163,0.5555555555555556,,,0.36666666666666664,
DEVELOPMENT,0.95,1,-0.5,70,7,0.1,0.2857142857142857,,,-0.6028571428571429,
DEVELOPMENT,0.95,1,-0.4,70,6,0.08571428571428572,0.3333333333333333,,,-0.38166666666666665,
DEVELOPMENT,0.95,1,-0.3,70,5,0.07142857142857142,0.4,,,-0.26400000000000007,
DEVELOPMENT,0.95,1,-0.2,70,3,0.04285714285714286,0.3333333333333333,,,-0.20000000000000004,
DEVELOPMENT,0.95,1,-0.1,70,2,0.02857142857142857,0.5,,,-0.30000000000000004,
DEVELOPMENT,0.95,1,0.0,70,2,0.02857142857142857,0.5,,,-0.30000000000000004,
DEVELOPMENT,0.95,1,0.1,70,2,0.02857142857142857,0.5,,,-0.30000000000000004,
DEVELOPMENT,0.95,1,0.2,70,2,0.02857142857142857,0.5,,,-0.30000000000000004,
DEVELOPMENT,0.95,2,-0.5,70,11,0.15714285714285714,0.36363636363636365,,,-0.3581818181818182,
DEVELOPMENT,0.95,2,-0.4,70,9,0.12857142857142856,0.4444444444444444,,,-0.15555555555555556,
DEVELOPMENT,0.95,2,-0.3,70,7,0.1,0.42857142857142855,,,-0.09571428571428575,
DEVELOPMENT,0.95,2,-0.2,70,4,0.05714285714285714,0.5,,,0.06249999999999997,
DEVELOPMENT,0.95,2,-0.1,70,4,0.05714285714285714,0.5,,,0.06249999999999997,
DEVELOPMENT,0.95,2,0.0,70,3,0.04285714285714286,0.6666666666666666,,,0.0833333333333333,
DEVELOPMENT,0.95,2,0.1,70,3,0.04285714285714286,0.6666666666666666,,,0.0833333333333333,
DEVELOPMENT,0.95,2,0.2,70,2,0.02857142857142857,0.5,,,-0.30000000000000004,
DEVELOPMENT,0.95,2,0.3,70,1,0.014285714285714285,0.0,,,-2.71,
DEVELOPMENT,0.95,2,0.4,70,1,0.014285714285714285,0.0,,,-2.71,
DEVELOPMENT,0.95,3,-0.5,70,16,0.22857142857142856,0.375,,,-0.36125,
DEVELOPMENT,0.95,3,-0.4,70,13,0.18571428571428572,0.38461538461538464,,,-0.2653846153846154,
DEVELOPMENT,0.95,3,-0.3,70,12,0.17142857142857143,0.4166666666666667,,,-0.2066666666666667,
DEVELOPMENT,0.95,3,-0.2,70,9,0.12857142857142856,0.5555555555555556,,,0.11444444444444442,
DEVELOPMENT,0.95,3,-0.1,70,7,0.1,0.42857142857142855,,,-0.06571428571428573,
DEVELOPMENT,0.95,3,0.0,70,5,0.07142857142857142,0.6,,,0.02999999999999996,
DEVELOPMENT,0.95,3,0.1,70,4,0.05714285714285714,0.5,,,-0.05000000000000002,
DEVELOPMENT,0.95,3,0.2,70,4,0.05714285714285714,0.5,,,-0.05000000000000002,
DEVELOPMENT,0.95,3,0.3,70,3,0.04285714285714286,0.3333333333333333,,,-0.35000000000000003,
DEVELOPMENT,0.95,3,0.4,70,2,0.02857142857142857,0.0,,,-1.58,
DEVELOPMENT,0.95,4,-0.5,70,19,0.2714285714285714,0.3157894736842105,,,-0.38894736842105254,
DEVELOPMENT,0.95,4,-0.4,70,16,0.22857142857142856,0.375,,,-0.265,
DEVELOPMENT,0.95,4,-0.3,70,14,0.2,0.42857142857142855,,,-0.18785714285714292,
DEVELOPMENT,0.95,4,-0.2,70,10,0.14285714285714285,0.6,,,0.12699999999999997,
DEVELOPMENT,0.95,4,-0.1,70,10,0.14285714285714285,0.6,,,0.12699999999999997,
DEVELOPMENT,0.95,4,0.0,70,8,0.11428571428571428,0.625,,,0.205,
DEVELOPMENT,0.95,4,0.1,70,7,0.1,0.7142857142857143,,,0.23428571428571426,
DEVELOPMENT,0.95,4,0.2,70,7,0.1,0.7142857142857143,,,0.23428571428571426,
DEVELOPMENT,0.95,4,0.3,70,5,0.07142857142857142,0.6,,,0.20999999999999996,
DEVELOPMENT,0.95,4,0.4,70,4,0.05714285714285714,0.5,,,-0.05000000000000002,
DEVELOPMENT,0.95,5,-0.5,70,21,0.3,0.38095238095238093,,,-0.30999999999999994,
DEVELOPMENT,0.95,5,-0.4,70,19,0.2714285714285714,0.42105263157894735,,,-0.21631578947368418,
DEVELOPMENT,0.95,5,-0.3,70,15,0.21428571428571427,0.4666666666666667,,,-0.12333333333333332,
DEVELOPMENT,0.95,5,-0.2,70,12,0.17142857142857143,0.5833333333333334,,,0.0066666666666666445,
DEVELOPMENT,0.95,5,-0.1,70,11,0.15714285714285714,0.5454545454545454,,,-0.06363636363636364,
DEVELOPMENT,0.95,5,0.0,70,8,0.11428571428571428,0.625,,,0.205,
DEVELOPMENT,0.95,5,0.1,70,7,0.1,0.7142857142857143,,,0.23428571428571426,
DEVELOPMENT,0.95,5,0.2,70,7,0.1,0.7142857142857143,,,0.23428571428571426,
DEVELOPMENT,0.95,5,0.3,70,5,0.07142857142857142,0.6,,,0.20999999999999996,
DEVELOPMENT,0.95,5,0.4,70,4,0.05714285714285714,0.5,,,-0.05000000000000002,
DEVELOPMENT,0.95,6,-0.5,70,24,0.34285714285714286,0.3333333333333333,,,-0.33749999999999997,
DEVELOPMENT,0.95,6,-0.4,70,20,0.2857142857142857,0.4,,,-0.22899999999999995,
DEVELOPMENT,0.95,6,-0.3,70,16,0.22857142857142856,0.4375,,,-0.16250000000000003,
DEVELOPMENT,0.95,6,-0.2,70,12,0.17142857142857143,0.5833333333333334,,,0.0066666666666666445,
DEVELOPMENT,0.95,6,-0.1,70,12,0.17142857142857143,0.5833333333333334,,,0.0066666666666666445,
DEVELOPMENT,0.95,6,0.0,70,10,0.14285714285714285,0.6,,,0.045000000000000005,
DEVELOPMENT,0.95,6,0.1,70,9,0.12857142857142856,0.6666666666666666,,,0.049999999999999996,
DEVELOPMENT,0.95,6,0.2,70,8,0.11428571428571428,0.625,,,-0.04125000000000004,
DEVELOPMENT,0.95,6,0.3,70,6,0.08571428571428572,0.5,,,-0.15333333333333338,
DEVELOPMENT,0.95,6,0.4,70,4,0.05714285714285714,0.5,,,-0.05000000000000002,
DEVELOPMENT,0.95,8,-0.5,70,28,0.4,0.32142857142857145,,,-0.37250000000000005,
DEVELOPMENT,0.95,8,-0.4,70,26,0.37142857142857144,0.34615384615384615,,,-0.2834615384615385,
DEVELOPMENT,0.95,8,-0.3,70,19,0.2714285714285714,0.47368421052631576,,,-0.13000000000000003,
DEVELOPMENT,0.95,8,-0.2,70,16,0.22857142857142856,0.5625,,,-0.01125000000000001,
DEVELOPMENT,0.95,8,-0.1,70,16,0.22857142857142856,0.5625,,,-0.01125000000000001,
DEVELOPMENT,0.95,8,0.0,70,13,0.18571428571428572,0.6923076923076923,,,0.06923076923076922,
DEVELOPMENT,0.95,8,0.1,70,13,0.18571428571428572,0.6923076923076923,,,0.06923076923076922,
DEVELOPMENT,0.95,8,0.2,70,10,0.14285714285714285,0.6,,,0.045000000000000005,
DEVELOPMENT,0.95,8,0.3,70,8,0.11428571428571428,0.5,,,-0.017500000000000016,
DEVELOPMENT,0.95,8,0.4,70,6,0.08571428571428572,0.5,,,0.09666666666666661,
DEVELOPMENT,0.95,10,-0.5,70,29,0.4142857142857143,0.3103448275862069,,,-0.3755172413793104,
DEVELOPMENT,0.95,10,-0.4,70,27,0.38571428571428573,0.3333333333333333,,,-0.29,
DEVELOPMENT,0.95,10,-0.3,70,21,0.3,0.42857142857142855,,,-0.20523809523809522,
DEVELOPMENT,0.95,10,-0.2,70,17,0.24285714285714285,0.5294117647058824,,,-0.022352941176470596,
DEVELOPMENT,0.95,10,-0.1,70,17,0.24285714285714285,0.5294117647058824,,,-0.022352941176470596,
DEVELOPMENT,0.95,10,0.0,70,14,0.2,0.6428571428571429,,,0.04999999999999999,
DEVELOPMENT,0.95,10,0.1,70,14,0.2,0.6428571428571429,,,0.04999999999999999,
DEVELOPMENT,0.95,10,0.2,70,11,0.15714285714285714,0.5454545454545454,,,0.022727272727272728,
DEVELOPMENT,0.95,10,0.3,70,9,0.12857142857142856,0.4444444444444444,,,-0.03777777777777777,
DEVELOPMENT,0.95,10,0.4,70,8,0.11428571428571428,0.5,,,0.20374999999999996,
DEVELOPMENT,0.95,12,-0.5,70,30,0.42857142857142855,0.3,,,-0.37833333333333335,
DEVELOPMENT,0.95,12,-0.4,70,27,0.38571428571428573,0.3333333333333333,,,-0.29,
DEVELOPMENT,0.95,12,-0.3,70,22,0.3142857142857143,0.4090909090909091,,,-0.21909090909090911,
DEVELOPMENT,0.95,12,-0.2,70,18,0.2571428571428571,0.5,,,-0.0494444444444444,
DEVELOPMENT,0.95,12,-0.1,70,17,0.24285714285714285,0.5294117647058824,,,-0.022352941176470596,
DEVELOPMENT,0.95,12,0.0,70,14,0.2,0.6428571428571429,,,0.04999999999999999,
DEVELOPMENT,0.95,12,0.1,70,14,0.2,0.6428571428571429,,,0.04999999999999999,
DEVELOPMENT,0.95,12,0.2,70,12,0.17142857142857143,0.5833333333333334,,,0.040833333333333326,
DEVELOPMENT,0.95,12,0.3,70,9,0.12857142857142856,0.4444444444444444,,,-0.03777777777777777,
DEVELOPMENT,0.95,12,0.4,70,8,0.11428571428571428,0.5,,,0.20374999999999996,
DEVELOPMENT,1.0,1,-0.5,66,6,0.09090909090909091,0.16666666666666666,,,-0.9116666666666666,
DEVELOPMENT,1.0,1,-0.4,66,5,0.07575757575757576,0.2,,,-0.708,
DEVELOPMENT,1.0,1,-0.3,66,4,0.06060606060606061,0.25,,,-0.6425000000000001,
DEVELOPMENT,1.0,1,-0.2,66,3,0.045454545454545456,0.3333333333333333,,,-0.20000000000000004,
DEVELOPMENT,1.0,1,-0.1,66,2,0.030303030303030304,0.5,,,-0.30000000000000004,
DEVELOPMENT,1.0,1,0.0,66,2,0.030303030303030304,0.5,,,-0.30000000000000004,
DEVELOPMENT,1.0,1,0.1,66,2,0.030303030303030304,0.5,,,-0.30000000000000004,
DEVELOPMENT,1.0,1,0.2,66,2,0.030303030303030304,0.5,,,-0.30000000000000004,
DEVELOPMENT,1.0,1,0.3,66,1,0.015151515151515152,1.0,,,2.11,
DEVELOPMENT,1.0,2,-0.5,66,10,0.15151515151515152,0.3,,,-0.519,
DEVELOPMENT,1.0,2,-0.4,66,8,0.12121212121212122,0.375,,,-0.33125000000000004,
DEVELOPMENT,1.0,2,-0.3,66,6,0.09090909090909091,0.3333333333333333,,,-0.32000000000000006,
DEVELOPMENT,1.0,2,-0.2,66,4,0.06060606060606061,0.5,,,0.06249999999999997,
DEVELOPMENT,1.0,2,-0.1,66,4,0.06060606060606061,0.5,,,0.06249999999999997,
DEVELOPMENT,1.0,2,0.0,66,3,0.045454545454545456,0.6666666666666666,,,0.0833333333333333,
DEVELOPMENT,1.0,2,0.1,66,3,0.045454545454545456,0.6666666666666666,,,0.0833333333333333,
DEVELOPMENT,1.0,2,0.2,66,2,0.030303030303030304,0.5,,,-0.30000000000000004,
DEVELOPMENT,1.0,2,0.3,66,2,0.030303030303030304,0.5,,,-0.30000000000000004,
DEVELOPMENT,1.0,2,0.4,66,2,0.030303030303030304,0.5,,,-0.30000000000000004,
DEVELOPMENT,1.0,3,-0.5,66,14,0.21212121212121213,0.35714285714285715,,,-0.45642857142857146,
DEVELOPMENT,1.0,3,-0.4,66,12,0.18181818181818182,0.3333333333333333,,,-0.39166666666666666,
DEVELOPMENT,1.0,3,-0.3,66,11,0.16666666666666666,0.36363636363636365,,,-0.3390909090909091,
DEVELOPMENT,1.0,3,-0.2,66,8,0.12121212121212122,0.5,,,-0.027500000000000024,
DEVELOPMENT,1.0,3,-0.1,66,7,0.10606060606060606,0.42857142857142855,,,-0.06571428571428573,
DEVELOPMENT,1.0,3,0.0,66,5,0.07575757575757576,0.6,,,0.02999999999999996,
DEVELOPMENT,1.0,3,0.1,66,4,0.06060606060606061,0.5,,,-0.05000000000000002,
DEVELOPMENT,1.0,3,0.2,66,4,0.06060606060606061,0.5,,,-0.05000000000000002,
DEVELOPMENT,1.0,3,0.3,66,3,0.045454545454545456,0.3333333333333333,,,-0.35000000000000003,
DEVELOPMENT,1.0,3,0.4,66,3,0.045454545454545456,0.3333333333333333,,,-0.35000000000000003,
DEVELOPMENT,1.0,4,-0.5,66,15,0.22727272727272727,0.3333333333333333,,,-0.452,
DEVELOPMENT,1.0,4,-0.4,66,14,0.21212121212121213,0.35714285714285715,,,-0.3464285714285715,
DEVELOPMENT,1.0,4,-0.3,66,13,0.19696969696969696,0.38461538461538464,,,-0.2984615384615385,
DEVELOPMENT,1.0,4,-0.2,66,9,0.13636363636363635,0.5555555555555556,,,0.002222222222222187,
DEVELOPMENT,1.0,4,-0.1,66,9,0.13636363636363635,0.5555555555555556,,,0.002222222222222187,
DEVELOPMENT,1.0,4,0.0,66,7,0.10606060606060606,0.5714285714285714,,,0.05571428571428568,
DEVELOPMENT,1.0,4,0.1,66,6,0.09090909090909091,0.6666666666666666,,,0.06499999999999996,
DEVELOPMENT,1.0,4,0.2,66,6,0.09090909090909091,0.6666666666666666,,,0.06499999999999996,
DEVELOPMENT,1.0,4,0.3,66,4,0.06060606060606061,0.5,,,-0.05000000000000002,
DEVELOPMENT,1.0,4,0.4,66,4,0.06060606060606061,0.5,,,-0.05000000000000002,
DEVELOPMENT,1.0,5,-0.5,66,17,0.25757575757575757,0.4117647058823529,,,-0.3470588235294118,
DEVELOPMENT,1.0,5,-0.4,66,16,0.24242424242424243,0.4375,,,-0.24812500000000004,
DEVELOPMENT,1.0,5,-0.3,66,14,0.21212121212121213,0.42857142857142855,,,-0.2214285714285714,
DEVELOPMENT,1.0,5,-0.2,66,11,0.16666666666666666,0.5454545454545454,,,-0.10636363636363638,
DEVELOPMENT,1.0,5,-0.1,66,10,0.15151515151515152,0.5,,,-0.195,
DEVELOPMENT,1.0,5,0.0,66,7,0.10606060606060606,0.5714285714285714,,,0.05571428571428568,
DEVELOPMENT,1.0,5,0.1,66,6,0.09090909090909091,0.6666666666666666,,,0.06499999999999996,
DEVELOPMENT,1.0,5,0.2,66,6,0.09090909090909091,0.6666666666666666,,,0.06499999999999996,
DEVELOPMENT,1.0,5,0.3,66,4,0.06060606060606061,0.5,,,-0.05000000000000002,
DEVELOPMENT,1.0,5,0.4,66,4,0.06060606060606061,0.5,,,-0.05000000000000002,
DEVELOPMENT,1.0,6,-0.5,66,19,0.2878787878787879,0.3684210526315789,,,-0.37421052631578944,
DEVELOPMENT,1.0,6,-0.4,66,16,0.24242424242424243,0.4375,,,-0.24812500000000004,
DEVELOPMENT,1.0,6,-0.3,66,14,0.21212121212121213,0.42857142857142855,,,-0.2214285714285714,
DEVELOPMENT,1.0,6,-0.2,66,11,0.16666666666666666,0.5454545454545454,,,-0.10636363636363638,
DEVELOPMENT,1.0,6,-0.1,66,11,0.16666666666666666,0.5454545454545454,,,-0.10636363636363638,
DEVELOPMENT,1.0,6,0.0,66,9,0.13636363636363635,0.5555555555555556,,,-0.08888888888888889,
DEVELOPMENT,1.0,6,0.1,66,8,0.12121212121212122,0.625,,,-0.10000000000000003,
DEVELOPMENT,1.0,6,0.2,66,7,0.10606060606060606,0.5714285714285714,,,-0.22571428571428576,
DEVELOPMENT,1.0,6,0.3,66,5,0.07575757575757576,0.4,,,-0.43400000000000005,
DEVELOPMENT,1.0,6,0.4,66,4,0.06060606060606061,0.5,,,-0.05000000000000002,
DEVELOPMENT,1.0,8,-0.5,66,23,0.3484848484848485,0.34782608695652173,,,-0.41043478260869565,
DEVELOPMENT,1.0,8,-0.4,66,21,0.3181818181818182,0.38095238095238093,,,-0.3038095238095238,
DEVELOPMENT,1.0,8,-0.3,66,17,0.25757575757575757,0.47058823529411764,,,-0.17470588235294116,
DEVELOPMENT,1.0,8,-0.2,66,15,0.22727272727272727,0.5333333333333333,,,-0.09533333333333337,
DEVELOPMENT,1.0,8,-0.1,66,15,0.22727272727272727,0.5333333333333333,,,-0.09533333333333337,
DEVELOPMENT,1.0,8,0.0,66,12,0.18181818181818182,0.6666666666666666,,,-0.02916666666666669,
DEVELOPMENT,1.0,8,0.1,66,12,0.18181818181818182,0.6666666666666666,,,-0.02916666666666669,
DEVELOPMENT,1.0,8,0.2,66,9,0.13636363636363635,0.5555555555555556,,,-0.08888888888888889,
DEVELOPMENT,1.0,8,0.3,66,7,0.10606060606060606,0.42857142857142855,,,-0.1985714285714286,
DEVELOPMENT,1.0,8,0.4,66,6,0.09090909090909091,0.5,,,0.09666666666666661,
DEVELOPMENT,1.0,10,-0.5,66,24,0.36363636363636365,0.3333333333333333,,,-0.41250000000000003,
DEVELOPMENT,1.0,10,-0.4,66,22,0.3333333333333333,0.36363636363636365,,,-0.3109090909090909,
DEVELOPMENT,1.0,10,-0.3,66,18,0.2727272727272727,0.4444444444444444,,,-0.23166666666666666,
DEVELOPMENT,1.0,10,-0.2,66,16,0.24242424242424243,0.5,,,-0.10187500000000001,
DEVELOPMENT,1.0,10,-0.1,66,16,0.24242424242424243,0.5,,,-0.10187500000000001,
DEVELOPMENT,1.0,10,0.0,66,13,0.19696969696969696,0.6153846153846154,,,-0.04230769230769233,
DEVELOPMENT,1.0,10,0.1,66,13,0.19696969696969696,0.6153846153846154,,,-0.04230769230769233,
DEVELOPMENT,1.0,10,0.2,66,10,0.15151515151515152,0.5,,,-0.09999999999999998,
DEVELOPMENT,1.0,10,0.3,66,8,0.12121212121212122,0.375,,,-0.19875,
DEVELOPMENT,1.0,10,0.4,66,7,0.10606060606060606,0.42857142857142855,,,0.054285714285714236,
DEVELOPMENT,1.0,12,-0.5,66,25,0.3787878787878788,0.32,,,-0.41440000000000005,
DEVELOPMENT,1.0,12,-0.4,66,22,0.3333333333333333,0.36363636363636365,,,-0.3109090909090909,
DEVELOPMENT,1.0,12,-0.3,66,19,0.2878787878787879,0.42105263157894735,,,-0.24631578947368424,
DEVELOPMENT,1.0,12,-0.2,66,17,0.25757575757575757,0.47058823529411764,,,-0.12588235294117645,
DEVELOPMENT,1.0,12,-0.1,66,16,0.24242424242424243,0.5,,,-0.10187500000000001,
DEVELOPMENT,1.0,12,0.0,66,13,0.19696969696969696,0.6153846153846154,,,-0.04230769230769233,
DEVELOPMENT,1.0,12,0.1,66,13,0.19696969696969696,0.6153846153846154,,,-0.04230769230769233,
DEVELOPMENT,1.0,12,0.2,66,11,0.16666666666666666,0.5454545454545454,,,-0.06909090909090909,
DEVELOPMENT,1.0,12,0.3,66,8,0.12121212121212122,0.375,,,-0.19875,
DEVELOPMENT,1.0,12,0.4,66,7,0.10606060606060606,0.42857142857142855,,,0.054285714285714236,
HOLDOUT,0.6,1,-0.5,100,48,0.48,0.3125,,,-0.28208333333333335,
HOLDOUT,0.6,1,-0.4,100,30,0.3,0.4,,,0.09033333333333336,
HOLDOUT,0.6,1,-0.3,100,21,0.21,0.38095238095238093,,,0.04523809523809526,
HOLDOUT,0.6,1,-0.2,100,11,0.11,0.6363636363636364,,,0.6172727272727272,
HOLDOUT,0.6,1,-0.1,100,11,0.11,0.6363636363636364,,,0.6172727272727272,
HOLDOUT,0.6,1,0.0,100,8,0.08,0.625,,,0.4625,
HOLDOUT,0.6,1,0.1,100,6,0.06,0.6666666666666666,,,0.6883333333333334,
HOLDOUT,0.6,1,0.2,100,5,0.05,0.6,,,0.33,
HOLDOUT,0.6,1,0.3,100,3,0.03,1.0,,,1.4766666666666666,
HOLDOUT,0.6,1,0.4,100,2,0.02,1.0,,,2.035,
HOLDOUT,0.6,2,-0.5,100,59,0.59,0.3220338983050847,,,-0.3198305084745762,
HOLDOUT,0.6,2,-0.4,100,46,0.46,0.391304347826087,,,-0.1806521739130435,
HOLDOUT,0.6,2,-0.3,100,37,0.37,0.32432432432432434,,,-0.3710810810810811,
HOLDOUT,0.6,2,-0.2,100,27,0.27,0.4074074074074074,,,-0.10407407407407405,
HOLDOUT,0.6,2,-0.1,100,22,0.22,0.5,,,0.09545454545454547,
HOLDOUT,0.6,2,0.0,100,14,0.14,0.5714285714285714,,,0.08714285714285715,
HOLDOUT,0.6,2,0.1,100,10,0.1,0.6,,,0.30799999999999994,
HOLDOUT,0.6,2,0.2,100,8,0.08,0.5,,,0.13124999999999998,
HOLDOUT,0.6,2,0.3,100,5,0.05,0.8,,,1.1320000000000001,
HOLDOUT,0.6,2,0.4,100,4,0.04,0.75,,,1.325,
HOLDOUT,0.6,3,-0.5,100,63,0.63,0.3492063492063492,,,-0.26936507936507936,
HOLDOUT,0.6,3,-0.4,100,51,0.51,0.39215686274509803,,,-0.15058823529411763,
HOLDOUT,0.6,3,-0.3,100,46,0.46,0.34782608695652173,,,-0.22739130434782606,
HOLDOUT,0.6,3,-0.2,100,34,0.34,0.4411764705882353,,,0.05000000000000004,
HOLDOUT,0.6,3,-0.1,100,29,0.29,0.5172413793103449,,,0.23586206896551717,
HOLDOUT,0.6,3,0.0,100,20,0.2,0.5,,,0.06349999999999999,
HOLDOUT,0.6,3,0.1,100,16,0.16,0.5,,,0.04562500000000003,
HOLDOUT,0.6,3,0.2,100,14,0.14,0.5714285714285714,,,0.16,
HOLDOUT,0.6,3,0.3,100,8,0.08,0.625,,,0.59375,
HOLDOUT,0.6,3,0.4,100,8,0.08,0.625,,,0.59375,
HOLDOUT,0.6,4,-0.5,100,68,0.68,0.3382352941176471,,,-0.33264705882352935,
HOLDOUT,0.6,4,-0.4,100,54,0.54,0.4074074074074074,,,-0.14722222222222225,
HOLDOUT,0.6,4,-0.3,100,50,0.5,0.38,,,-0.20959999999999998,
HOLDOUT,0.6,4,-0.2,100,39,0.39,0.4358974358974359,,,-0.0015384615384615456,
HOLDOUT,0.6,4,-0.1,100,33,0.33,0.48484848484848486,,,0.0809090909090909,
HOLDOUT,0.6,4,0.0,100,26,0.26,0.5,,,0.1588461538461539,
HOLDOUT,0.6,4,0.1,100,22,0.22,0.45454545454545453,,,0.13590909090909092,
HOLDOUT,0.6,4,0.2,100,18,0.18,0.5555555555555556,,,0.26944444444444443,
HOLDOUT,0.6,4,0.3,100,12,0.12,0.6666666666666666,,,0.7816666666666667,
HOLDOUT,0.6,4,0.4,100,11,0.11,0.6363636363636364,,,0.7927272727272728,
HOLDOUT,0.6,5,-0.5,100,71,0.71,0.3380281690140845,,,-0.3501408450704225,
HOLDOUT,0.6,5,-0.4,100,56,0.56,0.4107142857142857,,,-0.15142857142857144,
HOLDOUT,0.6,5,-0.3,100,52,0.52,0.38461538461538464,,,-0.21173076923076922,
HOLDOUT,0.6,5,-0.2,100,43,0.43,0.4418604651162791,,,-0.09232558139534883,
HOLDOUT,0.6,5,-0.1,100,37,0.37,0.4864864864864865,,,-0.009999999999999985,
HOLDOUT,0.6,5,0.0,100,29,0.29,0.5172413793103449,,,0.18586206896551727,
HOLDOUT,0.6,5,0.1,100,24,0.24,0.4583333333333333,,,0.1195833333333333,
HOLDOUT,0.6,5,0.2,100,20,0.2,0.55,,,0.23650000000000002,
HOLDOUT,0.6,5,0.3,100,14,0.14,0.7142857142857143,,,0.9057142857142857,
HOLDOUT,0.6,5,0.4,100,13,0.13,0.6923076923076923,,,0.9246153846153846,
HOLDOUT,0.6,6,-0.5,100,76,0.76,0.34210526315789475,,,-0.33763157894736845,
HOLDOUT,0.6,6,-0.4,100,63,0.63,0.4126984126984127,,,-0.1707936507936508,
HOLDOUT,0.6,6,-0.3,100,57,0.57,0.40350877192982454,,,-0.183859649122807,
HOLDOUT,0.6,6,-0.2,100,49,0.49,0.46938775510204084,,,-0.04775510204081632,
HOLDOUT,0.6,6,-0.1,100,40,0.4,0.475,,,-0.04850000000000003,
HOLDOUT,0.6,6,0.0,100,34,0.34,0.5,,,0.019411764705882417,
HOLDOUT,0.6,6,0.1,100,28,0.28,0.5,,,0.1996428571428572,
HOLDOUT,0.6,6,0.2,100,26,0.26,0.5384615384615384,,,0.2357692307692308,
HOLDOUT,0.6,6,0.3,100,17,0.17,0.7058823529411765,,,0.881764705882353,
HOLDOUT,0.6,6,0.4,100,15,0.15,0.7333333333333333,,,0.9859999999999999,
HOLDOUT,0.6,8,-0.5,100,77,0.77,0.33766233766233766,,,-0.3522077922077922,
HOLDOUT,0.6,8,-0.4,100,64,0.64,0.40625,,,-0.1909375,
HOLDOUT,0.6,8,-0.3,100,61,0.61,0.39344262295081966,,,-0.23622950819672134,
HOLDOUT,0.6,8,-0.2,100,54,0.54,0.4444444444444444,,,-0.1277777777777778,
HOLDOUT,0.6,8,-0.1,100,47,0.47,0.46808510638297873,,,-0.08127659574468084,
HOLDOUT,0.6,8,0.0,100,39,0.39,0.48717948717948717,,,-0.021282051282051278,
HOLDOUT,0.6,8,0.1,100,35,0.35,0.45714285714285713,,,-0.036857142857142734,
HOLDOUT,0.6,8,0.2,100,32,0.32,0.5,,,0.027187499999999976,
HOLDOUT,0.6,8,0.3,100,22,0.22,0.5909090909090909,,,0.4095454545454546,
HOLDOUT,0.6,8,0.4,100,21,0.21,0.5714285714285714,,,0.3976190476190477,
HOLDOUT,0.6,10,-0.5,100,78,0.78,0.3333333333333333,,,-0.36064102564102557,
HOLDOUT,0.6,10,-0.4,100,66,0.66,0.3939393939393939,,,-0.2015151515151515,
HOLDOUT,0.6,10,-0.3,100,64,0.64,0.390625,,,-0.19812499999999997,
HOLDOUT,0.6,10,-0.2,100,56,0.56,0.44642857142857145,,,-0.08053571428571431,
HOLDOUT,0.6,10,-0.1,100,49,0.49,0.46938775510204084,,,-0.05265306122448976,
HOLDOUT,0.6,10,0.0,100,42,0.42,0.5,,,0.013095238095238118,
