mae_threshold,horizon,recovery_level,development_reached_trades,development_reached_pct,development_reached_WR,development_not_reached_trades,development_not_reached_WR,development_WR_difference,development_reached_mean_R,development_not_reached_mean_R,development_mean_R_difference,holdout_reached_trades,holdout_reached_pct,holdout_reached_WR,holdout_not_reached_trades,holdout_not_reached_WR,holdout_WR_difference,holdout_reached_mean_R,holdout_not_reached_mean_R,holdout_mean_R_difference
0.8,12.0,-0.1,34,0.425,0.4117647058823529,46,0.0,0.4117647058823529,-0.14500000000000002,-1.2926086956521738,1.1476086956521738,44,0.46808510638297873,0.45454545454545453,50,0.06,0.39454545454545453,-0.06204545454545458,-1.3430000000000002,1.2809545454545457
0.8,12.0,0.0,29,0.3625,0.4827586206896552,51,0.0,0.4827586206896552,-0.07586206896551723,-1.2194117647058824,1.1435496957403652,40,0.425531914893617,0.475,54,0.07407407407407407,0.4009259259259259,-0.016500000000000004,-1.2818518518518516,1.2653518518518516
0.8,12.0,0.1,26,0.325,0.5,54,0.018518518518518517,0.4814814814814815,0.005384615384615381,-1.195,1.2003846153846154,38,0.40425531914893614,0.5,56,0.07142857142857142,0.4285714285714286,0.07631578947368423,-1.299642857142857,1.3759586466165414
0.8,12.0,0.2,25,0.3125,0.48,55,0.03636363636363636,0.4436363636363636,0.0011999999999999966,-1.1712727272727272,1.1724727272727273,34,0.3617021276595745,0.5588235294117647,60,0.06666666666666667,0.49215686274509807,0.17441176470588235,-1.2634999999999998,1.4379117647058821
0.8,12.0,0.3,20,0.25,0.5,60,0.06666666666666667,0.43333333333333335,0.1,-1.1064999999999996,1.2064999999999997,28,0.2978723404255319,0.6428571428571429,66,0.07575757575757576,0.5670995670995671,0.4832142857142858,-1.2637878787878787,1.7470021645021645
0.8,12.0,0.4,18,0.225,0.5555555555555556,62,0.06451612903225806,0.4910394265232975,0.25722222222222224,-1.1132258064516127,1.370448028673835,23,0.24468085106382978,0.5652173913043478,71,0.14084507042253522,0.42437232088181254,0.32695652173913037,-1.0901408450704222,1.4170973668095526
0.85,1.0,-0.5,7,0.09090909090909091,0.42857142857142855,70,0.14285714285714285,0.2857142857142857,-0.48142857142857143,-0.9377142857142855,0.4562857142857141,30,0.3125,0.43333333333333335,66,0.15151515151515152,0.28181818181818186,-0.005333333333333316,-1.0686363636363636,1.0633030303030302
0.85,1.0,-0.4,5,0.06493506493506493,0.2,72,0.16666666666666666,0.033333333333333354,-0.966,-0.8913888888888888,-0.07461111111111118,25,0.2604166666666667,0.4,71,0.18309859154929578,0.21690140845070424,-0.10239999999999995,-0.9595774647887323,0.8571774647887324
0.85,1.0,-0.3,2,0.025974025974025976,0.0,75,0.17333333333333334,-0.17333333333333334,-2.34,-0.8577333333333335,-1.4822666666666664,19,0.19791666666666666,0.3157894736842105,77,0.22077922077922077,0.09501025290498974,-0.4173684210526315,-0.815064935064935,0.39769651401230355
0.85,1.0,-0.2,1,0.012987012987012988,0.0,76,0.17105263157894737,-0.17105263157894737,-2.71,-0.8723684210526316,-1.8376315789473683,15,0.15625,0.26666666666666666,81,0.2345679012345679,0.032098765432098775,-0.5279999999999999,-0.7749382716049382,0.2469382716049383
0.85,1.0,-0.1,1,0.012987012987012988,0.0,76,0.17105263157894737,-0.17105263157894737,-2.71,-0.8723684210526316,-1.8376315789473683,10,0.10416666666666667,0.4,86,0.22093023255813954,0.17906976744186048,-0.33799999999999997,-0.782674418604651,0.44467441860465107
0.85,1.0,0.0,1,0.012987012987012988,0.0,76,0.17105263157894737,-0.17105263157894737,-2.71,-0.8723684210526316,-1.8376315789473683,8,0.08333333333333333,0.5,88,0.2159090909090909,0.28409090909090906,-0.19000000000000003,-0.7860227272727273,0.5960227272727272
0.85,1.0,0.1,1,0.012987012987012988,0.0,76,0.17105263157894737,-0.17105263157894737,-2.71,-0.8723684210526316,-1.8376315789473683,5,0.052083333333333336,0.6,91,0.21978021978021978,0.3802197802197802,0.18000000000000002,-0.7867032967032968,0.9667032967032968
0.85,1.0,0.2,1,0.012987012987012988,0.0,76,0.17105263157894737,-0.17105263157894737,-2.71,-0.8723684210526316,-1.8376315789473683,4,0.041666666666666664,0.5,92,0.22826086956521738,0.2717391304347826,0.06,-0.7709782608695651,0.830978260869565
0.85,1.0,0.3,0,0.0,,77,0.16883116883116883,,,-0.8962337662337662,,2,0.020833333333333332,1.0,94,0.22340425531914893,0.7765957446808511,1.78,-0.7898936170212763,2.5698936170212763
0.85,1.0,0.4,0,0.0,,77,0.16883116883116883,,,-0.8962337662337662,,1,0.010416666666666666,1.0,95,0.23157894736842105,0.7684210526315789,3.2,-0.7777894736842104,3.9777894736842105
0.85,2.0,-0.5,15,0.19736842105263158,0.3333333333333333,61,0.13114754098360656,0.20218579234972675,-0.33266666666666667,-1.038688524590164,0.7060218579234974,39,0.4105263157894737,0.38461538461538464,56,0.14285714285714285,0.2417582417582418,-0.18051282051282047,-1.125357142857143,0.9448443223443225
0.85,2.0,-0.4,11,0.14473684210526316,0.36363636363636365,65,0.13846153846153847,0.22517482517482518,-0.4463636363636363,-0.9760000000000001,0.5296363636363638,34,0.35789473684210527,0.4411764705882353,61,0.13114754098360656,0.3100289296046287,-0.0920588235294117,-1.0972131147540984,1.0051542912246867
0.85,2.0,-0.3,8,0.10526315789473684,0.375,68,0.14705882352941177,0.22794117647058823,-0.4962499999999999,-0.9467647058823528,0.45051470588235293,32,0.3368421052631579,0.4375,63,0.14285714285714285,0.29464285714285715,-0.13687499999999997,-1.0425396825396827,0.9056646825396827
0.85,2.0,-0.2,5,0.06578947368421052,0.4,71,0.15492957746478872,0.2450704225352113,-0.40199999999999997,-0.9343661971830984,0.5323661971830984,25,0.2631578947368421,0.48,70,0.15714285714285714,0.32285714285714284,0.14360000000000003,-1.0521428571428573,1.1957428571428572
0.85,2.0,-0.1,4,0.05263157894736842,0.5,72,0.1527777777777778,0.3472222222222222,-0.31999999999999995,-0.9315277777777777,0.6115277777777778,18,0.18947368421052632,0.5,77,0.18181818181818182,0.3181818181818182,0.2711111111111111,-0.973246753246753,1.244357864357864
0.85,2.0,0.0,3,0.039473684210526314,0.6666666666666666,73,0.1506849315068493,0.5159817351598173,-0.4266666666666666,-0.9187671232876712,0.4921004566210046,14,0.14736842105263157,0.5,81,0.19753086419753085,0.30246913580246915,0.08285714285714288,-0.8792592592592591,0.9621164021164019
0.85,2.0,0.1,2,0.02631578947368421,0.5,74,0.16216216216216217,0.33783783783783783,-0.9299999999999999,-0.8985135135135135,-0.03148648648648644,8,0.08421052631578947,0.375,87,0.22988505747126436,0.14511494252873564,-0.1725,-0.7894252873563218,0.6169252873563218
0.85,2.0,0.2,1,0.013157894736842105,0.0,75,0.17333333333333334,-0.17333333333333334,-2.71,-0.8752,-1.8348,7,0.07368421052631578,0.42857142857142855,88,0.22727272727272727,0.20129870129870128,-0.1314285714285714,-0.785681818181818,0.6542532467532467
0.85,2.0,0.3,1,0.013157894736842105,0.0,75,0.17333333333333334,-0.17333333333333334,-2.71,-0.8752,-1.8348,4,0.042105263157894736,0.5,91,0.23076923076923078,0.2692307692307692,0.43500000000000005,-0.789010989010989,1.224010989010989
0.85,2.0,0.4,1,0.013157894736842105,0.0,75,0.17333333333333334,-0.17333333333333334,-2.71,-0.8752,-1.8348,3,0.031578947368421054,0.3333333333333333,92,0.2391304347826087,0.09420289855072461,0.46000000000000013,-0.7765217391304348,1.2365217391304348
0.85,3.0,-0.5,23,0.30666666666666664,0.391304347826087,52,0.07692307692307693,0.31438127090301005,-0.1721739130434783,-1.2230769230769232,1.0509030100334449,48,0.5106382978723404,0.375,46,0.10869565217391304,0.266304347826087,-0.1885416666666667,-1.307608695652174,1.1190670289855074
0.85,3.0,-0.4,19,0.25333333333333335,0.42105263157894735,56,0.08928571428571429,0.33176691729323304,-0.16263157894736843,-1.1512499999999999,0.9886184210526314,40,0.425531914893617,0.425,54,0.1111111111111111,0.3138888888888889,-0.11374999999999998,-1.1972222222222224,1.0834722222222224
0.85,3.0,-0.3,16,0.21333333333333335,0.5,59,0.0847457627118644,0.4152542372881356,-0.09187500000000001,-1.1201694915254234,1.0282944915254235,36,0.3829787234042553,0.4444444444444444,58,0.1206896551724138,0.3237547892720306,-0.09249999999999997,-1.1356896551724138,1.0431896551724138
0.85,3.0,-0.2,12,0.16,0.5833333333333334,63,0.09523809523809523,0.48809523809523814,0.12416666666666666,-1.096031746031746,1.2201984126984127,29,0.30851063829787234,0.4827586206896552,65,0.13846153846153847,0.3442970822281167,0.16000000000000003,-1.136,1.2959999999999998
0.85,3.0,-0.1,7,0.09333333333333334,0.5714285714285714,68,0.1323529411764706,0.43907563025210083,0.10428571428571425,-1.004264705882353,1.1085504201680674,24,0.2553191489361702,0.5416666666666666,70,0.14285714285714285,0.3988095238095238,0.35624999999999996,-1.1107142857142855,1.4669642857142855
0.85,3.0,0.0,6,0.08,0.6666666666666666,69,0.13043478260869565,0.536231884057971,0.12166666666666663,-0.9897101449275361,1.1113768115942027,16,0.1702127659574468,0.5625,78,0.1794871794871795,0.3830128205128205,0.195625,-0.927307692307692,1.122932692307692
0.85,3.0,0.1,4,0.05333333333333334,0.5,71,0.15492957746478872,0.34507042253521125,-0.05000000000000002,-0.9487323943661972,0.8987323943661971,12,0.1276595744680851,0.5,82,0.2073170731707317,0.29268292682926833,0.16583333333333336,-0.8681707317073171,1.0340040650406503
0.85,3.0,0.2,4,0.05333333333333334,0.5,71,0.15492957746478872,0.34507042253521125,-0.05000000000000002,-0.9487323943661972,0.8987323943661971,10,0.10638297872340426,0.6,84,0.20238095238095238,0.3976190476190476,0.35,-0.8654761904761905,1.2154761904761906
0.85,3.0,0.3,3,0.04,0.3333333333333333,72,0.16666666666666666,0.16666666666666666,-0.35000000000000003,-0.9237500000000001,0.57375,7,0.07446808510638298,0.7142857142857143,87,0.20689655172413793,0.5073891625615764,0.9228571428571429,-0.8696551724137929,1.792512315270936
0.85,3.0,0.4,2,0.02666666666666667,0.0,73,0.1780821917808219,-0.1780821917808219,-1.58,-0.8821917808219178,-0.6978082191780822,5,0.05319148936170213,0.6,89,0.2247191011235955,0.3752808988764045,0.664,-0.8148314606741572,1.4788314606741573
0.85,4.0,-0.5,27,0.36,0.37037037037037035,48,0.0625,0.30787037037037035,-0.19740740740740742,-1.2964583333333335,1.099050925925926,51,0.5425531914893617,0.35294117647058826,43,0.11627906976744186,0.2366621067031464,-0.28294117647058825,-1.2737209302325583,0.99077975376197
0.85,4.0,-0.4,21,0.28,0.42857142857142855,54,0.07407407407407407,0.3544973544973545,-0.0861904761904762,-1.2175925925925926,1.1314021164021164,42,0.44680851063829785,0.40476190476190477,52,0.11538461538461539,0.28937728937728935,-0.16547619047619047,-1.1971153846153846,1.031639194139194
0.85,4.0,-0.3,18,0.24,0.5,57,0.07017543859649122,0.4298245614035088,-0.01055555555555556,-1.1819298245614036,1.171374269005848,38,0.40425531914893614,0.42105263157894735,56,0.125,0.29605263157894735,-0.1507894736842105,-1.133392857142857,0.9826033834586466
0.85,4.0,-0.2,14,0.18666666666666668,0.6428571428571429,61,0.06557377049180328,0.5772833723653397,0.265,-1.1683606557377046,1.4333606557377045,34,0.3617021276595745,0.4411764705882353,60,0.13333333333333333,0.307843137254902,-0.08941176470588233,-1.1026666666666667,1.0132549019607844
0.85,4.0,-0.1,12,0.16,0.6666666666666666,63,0.07936507936507936,0.5873015873015872,0.32416666666666666,-1.1341269841269839,1.4582936507936506,28,0.2978723404255319,0.4642857142857143,66,0.15151515151515152,0.3127705627705628,0.022142857142857186,-1.0578787878787879,1.080021645021645
0.85,4.0,0.0,11,0.14666666666666667,0.7272727272727273,64,0.078125,0.6491477272727273,0.3727272727272727,-1.1196875,1.4924147727272725,19,0.20212765957446807,0.5263157894736842,75,0.17333333333333334,0.35298245614035084,0.31421052631578944,-1.0022666666666664,1.316477192982456
0.85,4.0,0.1,9,0.12,0.7777777777777778,66,0.09090909090909091,0.6868686868686869,0.3911111111111112,-1.076969696969697,1.468080808080808,14,0.14893617021276595,0.5,80,0.2,0.3,0.39999999999999997,-0.9349999999999999,1.335
0.85,4.0,0.2,9,0.12,0.7777777777777778,66,0.09090909090909091,0.6868686868686869,0.3911111111111112,-1.076969696969697,1.468080808080808,12,0.1276595744680851,0.5833333333333334,82,0.1951219512195122,0.38821138211382117,0.5325000000000001,-0.921829268292683,1.4543292682926832
0.85,4.0,0.3,7,0.09333333333333334,0.7142857142857143,68,0.11764705882352941,0.5966386554621849,0.41857142857142854,-1.0366176470588235,1.4551890756302521,9,0.09574468085106383,0.6666666666666666,85,0.2,0.4666666666666666,1.0388888888888888,-0.9241176470588235,1.9630065359477122
0.85,4.0,0.4,5,0.06666666666666667,0.6,70,0.14285714285714285,0.45714285714285713,0.0019999999999999797,-0.9652857142857142,0.9672857142857142,7,0.07446808510638298,0.5714285714285714,87,0.21839080459770116,0.35303776683087024,0.8871428571428572,-0.8667816091954021,1.7539244663382594
0.85,5.0,-0.5,28,0.3783783783783784,0.35714285714285715,46,0.06521739130434782,0.2919254658385093,-0.21321428571428566,-1.3197826086956521,1.1065683229813665,54,0.574468085106383,0.3333333333333333,40,0.125,0.20833333333333331,-0.34203703703703703,-1.26825,0.9262129629629631
0.85,5.0,-0.4,24,0.32432432432432434,0.4166666666666667,50,0.06,0.3566666666666667,-0.14874999999999994,-1.2622,1.11345,45,0.4787234042553192,0.37777777777777777,49,0.12244897959183673,0.255328798185941,-0.2357777777777778,-1.1957142857142857,0.9599365079365079
0.85,5.0,-0.3,20,0.2702702702702703,0.5,54,0.05555555555555555,0.4444444444444444,-0.06000000000000002,-1.2125925925925924,1.1525925925925924,38,0.40425531914893614,0.42105263157894735,56,0.125,0.29605263157894735,-0.1507894736842105,-1.133392857142857,0.9826033834586466
0.85,5.0,-0.2,15,0.20270270270270271,0.6666666666666666,59,0.05084745762711865,0.615819209039548,0.26333333333333336,-1.1971186440677966,1.46045197740113,35,0.3723404255319149,0.45714285714285713,59,0.11864406779661017,0.33849878934624694,-0.04742857142857142,-1.1447457627118642,1.0973171912832929
0.85,5.0,-0.1,14,0.1891891891891892,0.7142857142857143,60,0.05,0.6642857142857143,0.33428571428571424,-1.1893333333333331,1.5236190476190474,29,0.30851063829787234,0.4827586206896552,65,0.13846153846153847,0.3442970822281167,0.06896551724137934,-1.0953846153846154,1.1643501326259948
0.85,5.0,0.0,12,0.16216216216216217,0.6666666666666666,62,0.08064516129032258,0.586021505376344,0.32416666666666666,-1.1382258064516129,1.4623924731182796,24,0.2553191489361702,0.5416666666666666,70,0.14285714285714285,0.3988095238095238,0.14708333333333337,-1.039,1.1860833333333334
0.85,5.0,0.1,10,0.13513513513513514,0.7,64,0.09375,0.60625,0.33099999999999996,-1.0935937500000001,1.42459375,18,0.19148936170212766,0.5,76,0.18421052631578946,0.3157894736842105,0.36944444444444435,-0.9980263157894737,1.367470760233918
0.85,5.0,0.2,9,0.12162162162162163,0.7777777777777778,65,0.09230769230769231,0.6854700854700855,0.3911111111111112,-1.08,1.4711111111111113,17,0.18085106382978725,0.5294117647058824,77,0.18181818181818182,0.34759358288770054,0.4105882352941176,-0.9893506493506492,1.399938884644767
0.85,5.0,0.3,7,0.0945945945945946,0.7142857142857143,67,0.11940298507462686,0.5948827292110874,0.41857142857142854,-1.038955223880597,1.4575266524520256,12,0.1276595744680851,0.5833333333333334,82,0.1951219512195122,0.38821138211382117,0.8366666666666666,-0.9663414634146341,1.8030081300813006
0.85,5.0,0.4,6,0.08108108108108109,0.6666666666666666,68,0.1323529411764706,0.5343137254901961,0.27999999999999997,-1.005294117647059,1.285294117647059,10,0.10638297872340426,0.6,84,0.20238095238095238,0.3976190476190476,0.984,-0.9409523809523809,1.924952380952381
0.85,6.0,-0.5,30,0.410958904109589,0.4,43,0.023255813953488372,0.37674418604651166,-0.16966666666666666,-1.3927906976744187,1.223124031007752,59,0.6276595744680851,0.3389830508474576,35,0.08571428571428572,0.25326876513317187,-0.31067796610169496,-1.4534285714285713,1.1427506053268763
0.85,6.0,-0.4,29,0.3972602739726027,0.41379310344827586,44,0.022727272727272728,0.39106583072100315,-0.15448275862068966,-1.375,1.2205172413793104,50,0.5319148936170213,0.4,44,0.06818181818181818,0.33181818181818185,-0.20160000000000003,-1.3436363636363635,1.1420363636363635
0.85,6.0,-0.3,23,0.3150684931506849,0.4782608695652174,50,0.04,0.4382608695652174,-0.08043478260869565,-1.2626,1.1821652173913042,44,0.46808510638297873,0.4318181818181818,50,0.08,0.3518181818181818,-0.1463636363636364,-1.2551999999999999,1.1088363636363634
0.85,6.0,-0.2,17,0.2328767123287671,0.6470588235294118,56,0.03571428571428571,0.6113445378151261,0.1623529411764706,-1.209642857142857,1.3719957983193276,40,0.425531914893617,0.475,54,0.07407407407407407,0.4009259259259259,-0.01875,-1.2675925925925926,1.2488425925925926
0.85,6.0,-0.1,15,0.2054794520547945,0.6666666666666666,58,0.05172413793103448,0.6149425287356322,0.18066666666666667,-1.1670689655172413,1.347735632183908,33,0.35106382978723405,0.48484848484848486,61,0.11475409836065574,0.3700943864878291,0.006363636363636342,-1.1378688524590161,1.1442324888226525
0.85,6.0,0.0,12,0.1643835616438356,0.6666666666666666,61,0.08196721311475409,0.5846994535519126,0.32416666666666666,-1.1290163934426227,1.4531830601092894,28,0.2978723404255319,0.5357142857142857,66,0.12121212121212122,0.4145021645021645,0.08750000000000004,-1.0856060606060607,1.1731060606060608
0.85,6.0,0.1,10,0.136986301369863,0.7,63,0.09523809523809523,0.6047619047619047,0.33099999999999996,-1.083968253968254,1.414968253968254,24,0.2553191489361702,0.5,70,0.15714285714285714,0.34285714285714286,0.08291666666666668,-1.0169999999999997,1.0999166666666664
0.85,6.0,0.2,10,0.136986301369863,0.7,63,0.09523809523809523,0.6047619047619047,0.33099999999999996,-1.083968253968254,1.414968253968254,23,0.24468085106382978,0.5217391304347826,71,0.15492957746478872,0.36680955296999385,0.10086956521739128,-1.0073239436619719,1.108193508879363
0.85,6.0,0.3,7,0.0958904109589041,0.7142857142857143,66,0.12121212121212122,0.5930735930735931,0.41857142857142854,-1.0289393939393938,1.4475108225108224,15,0.1595744680851064,0.6,79,0.17721518987341772,0.42278481012658226,0.478,-0.9667088607594936,1.4447088607594936
0.85,6.0,0.4,6,0.0821917808219178,0.6666666666666666,67,0.13432835820895522,0.5323383084577114,0.27999999999999997,-0.9949253731343283,1.2749253731343282,14,0.14893617021276595,0.5714285714285714,80,0.1875,0.3839285714285714,0.46499999999999997,-0.9463750000000001,1.411375
0.85,8.0,-0.5,33,0.4647887323943662,0.3939393939393939,38,0.0,0.3939393939393939,-0.1896969696969697,-1.4797368421052632,1.2900398724082935,63,0.6774193548387096,0.3333333333333333,30,0.06666666666666667,0.26666666666666666,-0.2922222222222222,-1.6263333333333336,1.3341111111111115
0.85,8.0,-0.4,32,0.4507042253521127,0.40625,39,0.0,0.40625,-0.1765625,-1.4574358974358976,1.2808733974358977,53,0.5698924731182796,0.39622641509433965,40,0.05,0.34622641509433966,-0.1656603773584906,-1.4605000000000001,1.2948396226415095
0.85,8.0,-0.3,27,0.38028169014084506,0.48148148148148145,44,0.0,0.48148148148148145,-0.0737037037037037,-1.375,1.3012962962962964,49,0.5268817204301075,0.42857142857142855,44,0.045454545454545456,0.3831168831168831,-0.133265306122449,-1.3788636363636364,1.2455983302411875
0.85,8.0,-0.2,21,0.29577464788732394,0.6190476190476191,50,0.0,0.6190476190476191,0.11904761904761904,-1.2997999999999998,1.418847619047619,44,0.4731182795698925,0.4772727272727273,49,0.04081632653061224,0.43645640074211506,-0.01795454545454542,-1.3553061224489795,1.3373515769944342
0.85,8.0,-0.1,20,0.28169014084507044,0.65,51,0.0,0.65,0.16150000000000003,-1.2886274509803923,1.4501274509803923,38,0.40860215053763443,0.5,55,0.07272727272727272,0.42727272727272725,0.04368421052631583,-1.2519999999999998,1.2956842105263155
0.85,8.0,0.0,16,0.22535211267605634,0.6875,55,0.03636363636363636,0.6511363636363636,0.18187499999999998,-1.1890909090909092,1.3709659090909092,30,0.3225806451612903,0.5,63,0.12698412698412698,0.373015873015873,-0.02466666666666664,-1.0549206349206348,1.0302539682539682
0.85,8.0,0.1,15,0.2112676056338028,0.6666666666666666,56,0.05357142857142857,0.613095238095238,0.1873333333333333,-1.1660714285714284,1.3534047619047618,26,0.27956989247311825,0.5,67,0.14925373134328357,0.35074626865671643,0.023846153846153843,-1.0122388059701493,1.036084959816303
0.85,8.0,0.2,14,0.19718309859154928,0.6428571428571429,57,0.07017543859649122,0.5726817042606517,0.19285714285714287,-1.1436842105263159,1.3365413533834587,24,0.25806451612903225,0.5416666666666666,69,0.14492753623188406,0.3967391304347826,0.10708333333333335,-1.011159420289855,1.1182427536231885
0.85,8.0,0.3,11,0.15492957746478872,0.6363636363636364,60,0.1,0.5363636363636364,0.2109090909090909,-1.0801666666666665,1.2910757575757574,17,0.1827956989247312,0.6470588235294118,76,0.15789473684210525,0.48916408668730654,0.5305882352941176,-1.002894736842105,1.5334829721362226
0.85,8.0,0.4,9,0.1267605633802817,0.6666666666666666,62,0.11290322580645161,0.553763440860215,0.3377777777777778,-1.0569354838709677,1.3947132616487454,16,0.17204301075268819,0.625,77,0.16883116883116883,0.45616883116883117,0.5225000000000001,-0.981298701298701,1.503798701298701
0.85,10.0,-0.5,34,0.5074626865671642,0.35294117647058826,33,0.0,0.35294117647058826,-0.24647058823529408,-1.5654545454545454,1.3189839572192514,63,0.6923076923076923,0.3333333333333333,28,0.07142857142857142,0.26190476190476186,-0.30269841269841263,-1.6857142857142857,1.383015873015873
0.85,10.0,-0.4,33,0.4925373134328358,0.36363636363636365,34,0.0,0.36363636363636365,-0.2196969696969697,-1.5526470588235295,1.3329500891265598,55,0.6043956043956044,0.38181818181818183,36,0.05555555555555555,0.32626262626262625,-0.1912727272727273,-1.5486111111111112,1.357338383838384
0.85,10.0,-0.3,27,0.40298507462686567,0.4444444444444444,40,0.0,0.4444444444444444,-0.14148148148148143,-1.4055000000000002,1.2640185185185189,51,0.5604395604395604,0.4117647058823529,40,0.05,0.36176470588235293,-0.15843137254901962,-1.45475,1.2963186274509804
0.85,10.0,-0.2,23,0.34328358208955223,0.5217391304347826,44,0.0,0.5217391304347826,0.03130434782608695,-1.3809090909090909,1.412213438735178,45,0.4945054945054945,0.4666666666666667,46,0.043478260869565216,0.4231884057971015,-0.027777777777777752,-1.413478260869565,1.3857004830917874
0.85,10.0,-0.1,21,0.31343283582089554,0.5714285714285714,46,0.0,0.5714285714285714,0.08190476190476188,-1.3426086956521741,1.424513457556936,40,0.43956043956043955,0.475,51,0.0784313725490196,0.39656862745098037,0.012000000000000056,-1.3088235294117647,1.3208235294117647
0.85,10.0,0.0,17,0.2537313432835821,0.6470588235294118,50,0.02,0.6270588235294118,0.16764705882352945,-1.2578,1.4254470588235295,34,0.37362637362637363,0.5294117647058824,57,0.08771929824561403,0.44169246646026833,0.12529411764705883,-1.2373684210526317,1.3626625386996905
0.85,10.0,0.1,17,0.2537313432835821,0.6470588235294118,50,0.02,0.6270588235294118,0.16764705882352945,-1.2578,1.4254470588235295,30,0.32967032967032966,0.5333333333333333,61,0.11475409836065574,0.41857923497267757,0.18366666666666662,-1.1767213114754098,1.3603879781420765
0.85,10.0,0.2,15,0.22388059701492538,0.6,52,0.057692307692307696,0.5423076923076923,0.16666666666666666,-1.2026923076923077,1.3693589743589745,28,0.3076923076923077,0.5714285714285714,63,0.1111111111111111,0.4603174603174603,0.26642857142857146,-1.1703174603174602,1.4367460317460317
0.85,10.0,0.3,12,0.1791044776119403,0.5833333333333334,55,0.09090909090909091,0.49242424242424243,0.17666666666666664,-1.1301818181818182,1.306848484848485,23,0.25274725274725274,0.6521739130434783,68,0.11764705882352941,0.5345268542199488,0.5986956521739131,-1.1770588235294117,1.7757544757033248
0.85,10.0,0.4,11,0.16417910447761194,0.6363636363636364,56,0.08928571428571429,0.547077922077922,0.3718181818181818,-1.1451785714285714,1.5169967532467532,19,0.2087912087912088,0.5789473684210527,72,0.16666666666666666,0.412280701754386,0.39263157894736844,-1.0240277777777778,1.4166593567251462
0.85,12.0,-0.5,32,0.5245901639344263,0.34375,29,0.0,0.34375,-0.258125,-1.6058620689655174,1.3477370689655175,61,0.6931818181818182,0.3442622950819672,27,0.037037037037037035,0.30722525804493017,-0.30573770491803276,-1.760740740740741,1.4550030358227082
0.85,12.0,-0.4,30,0.4918032786885246,0.36666666666666664,31,0.0,0.36666666666666664,-0.22233333333333333,-1.5535483870967741,1.3312150537634408,53,0.6022727272727273,0.39622641509433965,35,0.02857142857142857,0.36765498652291106,-0.19056603773584904,-1.6025714285714288,1.4120053908355796
0.85,12.0,-0.3,25,0.4098360655737705,0.44,36,0.0,0.44,-0.1552,-1.4152777777777779,1.2600777777777779,51,0.5795454545454546,0.4117647058823529,37,0.02702702702702703,0.3847376788553259,-0.1807843137254902,-1.5397297297297297,1.3589454160042393
0.85,12.0,-0.2,20,0.32786885245901637,0.55,41,0.0,0.55,0.06500000000000002,-1.3690243902439023,1.4340243902439023,45,0.5113636363636364,0.4666666666666667,43,0.023255813953488372,0.4434108527131783,-0.052000000000000005,-1.4848837209302326,1.4328837209302325
0.85,12.0,-0.1,18,0.29508196721311475,0.6111111111111112,43,0.0,0.6111111111111112,0.12777777777777774,-1.3286046511627907,1.4563824289405685,41,0.4659090909090909,0.4634146341463415,47,0.06382978723404255,0.39958484691229895,-0.056585365853658524,-1.358936170212766,1.3023508043591074
0.85,12.0,0.0,16,0.26229508196721313,0.6875,45,0.0,0.6875,0.210625,-1.2933333333333334,1.5039583333333335,36,0.4090909090909091,0.5,52,0.07692307692307693,0.4230769230769231,0.028888888888888922,-1.292884615384615,1.321773504273504
0.85,12.0,0.1,16,0.26229508196721313,0.6875,45,0.0,0.6875,0.210625,-1.2933333333333334,1.5039583333333335,34,0.38636363636363635,0.5294117647058824,54,0.07407407407407407,0.4553376906318083,0.13529411764705884,-1.3109259259259258,1.4462200435729846
0.85,12.0,0.2,15,0.2459016393442623,0.6666666666666666,46,0.021739130434782608,0.644927536231884,0.21733333333333335,-1.2628260869565218,1.4801594202898551,30,0.3409090909090909,0.6,58,0.06896551724137931,0.5310344827586206,0.25433333333333336,-1.272758620689655,1.5270919540229884
0.85,12.0,0.3,13,0.21311475409836064,0.6153846153846154,48,0.0625,0.5528846153846154,0.2053846153846154,-1.1979166666666667,1.4033012820512822,25,0.2840909090909091,0.68,63,0.07936507936507936,0.6006349206349206,0.5576000000000001,-1.2719047619047616,1.8295047619047617
0.85,12.0,0.4,12,0.19672131147540983,0.6666666666666666,49,0.061224489795918366,0.6054421768707483,0.38666666666666666,-1.2136734693877553,1.600340136054422,21,0.23863636363636365,0.6190476190476191,67,0.13432835820895522,0.48471926083866385,0.5114285714285715,-1.1482089552238806,1.659637526652452
0.9,1.0,-0.5,4,0.0547945205479452,0.25,69,0.13043478260869565,0.11956521739130435,-0.5475,-0.984782608695652,0.43728260869565205,26,0.2826086956521739,0.4230769230769231,66,0.15151515151515152,0.2715617715617715,0.02115384615384619,-1.0863636363636362,1.1075174825174825
0.9,1.0,-0.4,3,0.0410958904109589,0.0,70,0.14285714285714285,-0.14285714285714285,-1.1466666666666667,-0.9528571428571427,-0.193809523809524,20,0.21739130434782608,0.4,72,0.18055555555555555,0.21944444444444447,-0.05749999999999998,-0.9722222222222222,0.9147222222222222
0.9,1.0,-0.3,1,0.0136986301369863,0.0,72,0.1388888888888889,-0.1388888888888889,-2.71,-0.9365277777777778,-1.7734722222222221,16,0.17391304347826086,0.375,76,0.19736842105263158,0.17763157894736842,-0.300625,-0.8728947368421053,0.5722697368421052
