entry_timestamp,exit_timestamp,session_id,candidate,quality,rr,raw_points,net_points,net_R,exit_reason,holding_bars,vol_percentile,vol_bucket,window,selected_model
2023-08-09 15:09:00-04:00,2023-08-09 15:24:00-04:00,2023-08-08,B,0.9213416934522844,1.3,-13.75,-14.86,-0.743,timeout,15,0.3311170912150909,20-40,10,B
2023-08-09 15:55:00-04:00,2023-08-09 16:01:00-04:00,2023-08-08,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,6,0.4786557037920093,40-60,10,B
2023-08-10 13:42:00-04:00,2023-08-10 13:45:00-04:00,2023-08-09,B,0.8829623389160537,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.6030530670920916,60-80,10,B
2023-08-14 12:22:00-04:00,2023-08-14 12:37:00-04:00,2023-08-13,B,0.804711138811722,1.3,-1.75,-2.86,-0.143,timeout,15,0.30742360758051224,20-40,10,B
2023-08-15 10:24:00-04:00,2023-08-15 10:29:00-04:00,2023-08-14,B,0.9892348176778423,1.3,-20.0,-21.11,-1.0554999999999999,stop,5,0.5648568573482232,40-60,10,B
2023-08-15 15:27:00-04:00,2023-08-15 15:42:00-04:00,2023-08-14,B,0.9598070774706136,1.3,14.5,13.39,0.6695,timeout,15,0.3635805823881068,20-40,10,B
2023-08-16 11:49:00-04:00,2023-08-16 11:59:00-04:00,2023-08-15,B,0.7535644831576428,1.3,26.0,24.89,1.2445,target,10,0.31118844340036117,20-40,10,B
2023-08-16 12:10:00-04:00,2023-08-16 12:25:00-04:00,2023-08-15,B,0.9705552047209239,1.3,14.0,12.89,0.6445000000000001,timeout,15,0.3727318946021283,20-40,10,B
2023-08-16 13:10:00-04:00,2023-08-16 13:16:00-04:00,2023-08-15,B,0.7946140142595571,1.3,-20.0,-21.11,-1.0554999999999999,stop,6,0.24215476587016357,20-40,10,B
2023-08-16 15:11:00-04:00,2023-08-16 15:26:00-04:00,2023-08-15,B,1.0,1.3,5.5,4.390000000000001,0.21950000000000003,timeout,15,0.5785838256692555,40-60,10,B
2023-08-17 09:51:00-04:00,2023-08-17 10:06:00-04:00,2023-08-16,B,0.8598454005356813,1.3,26.0,24.89,1.2445,target,15,0.5825984817937975,40-60,10,B
2023-08-17 13:30:00-04:00,2023-08-17 13:42:00-04:00,2023-08-16,B,0.8510220548757381,1.3,26.0,24.89,1.2445,target,12,0.40800915131221405,40-60,10,B
2023-08-17 13:43:00-04:00,2023-08-17 13:53:00-04:00,2023-08-16,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,10,0.42035553373888956,40-60,10,B
2023-08-17 14:56:00-04:00,2023-08-17 15:11:00-04:00,2023-08-16,B,0.9029827993487598,1.3,26.0,24.89,1.2445,target,15,0.41301870584316547,40-60,10,B
2023-08-17 15:15:00-04:00,2023-08-17 15:18:00-04:00,2023-08-16,B,0.8548961232070196,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.5655800213881244,40-60,10,B
2023-08-21 10:28:00-04:00,2023-08-21 10:40:00-04:00,2023-08-20,B,0.7669483696006667,1.3,-20.0,-21.11,-1.0554999999999999,stop,12,0.69816447818236,60-80,10,B
2023-08-22 12:13:00-04:00,2023-08-22 12:28:00-04:00,2023-08-21,B,0.8973153524434437,1.3,-11.5,-12.61,-0.6305,timeout,15,0.4491637594011325,40-60,10,B
2023-08-24 09:37:00-04:00,2023-08-24 09:42:00-04:00,2023-08-23,B,0.8084538194202435,1.3,26.0,24.89,1.2445,target,5,0.616083168247401,60-80,10,B
2023-08-24 09:45:00-04:00,2023-08-24 09:58:00-04:00,2023-08-23,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,13,0.6859189004400343,60-80,10,B
2023-08-24 10:08:00-04:00,2023-08-24 10:15:00-04:00,2023-08-23,B,0.7773948148662524,1.3,26.0,24.89,1.2445,target,7,0.7850318192177557,60-80,10,B
2023-08-24 15:55:00-04:00,2023-08-24 15:57:00-04:00,2023-08-23,B,0.9297940274896247,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.5553110920215284,40-60,10,B
2023-08-24 16:00:00-04:00,2023-08-24 16:15:00-04:00,2023-08-23,B,0.8143094186330043,1.3,14.5,13.39,0.6695,timeout,15,0.7039322592521169,60-80,10,B
2023-08-28 13:54:00-04:00,2023-08-28 13:57:00-04:00,2023-08-27,B,0.8989474295334103,1.3,26.0,24.89,1.2445,target,3,0.49927683596009886,40-60,10,B
2023-08-30 10:27:00-04:00,2023-08-30 10:28:00-04:00,2023-08-29,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.7156738135726933,60-80,10,B
2023-08-30 14:07:00-04:00,2023-08-30 14:14:00-04:00,2023-08-29,B,0.9485177936271569,1.3,-20.0,-21.11,-1.0554999999999999,stop,7,0.3352457004610719,20-40,10,B
2023-08-31 12:46:00-04:00,2023-08-31 12:55:00-04:00,2023-08-30,B,0.8717748372056717,1.3,-20.0,-21.11,-1.0554999999999999,stop,9,0.3773513788327694,20-40,10,B
2023-09-01 09:45:00-04:00,2023-09-01 09:49:00-04:00,2023-08-31,B,1.0,1.3,26.0,24.89,1.2445,target,4,0.7446705001665469,60-80,10,B
2023-09-05 11:37:00-04:00,2023-09-05 11:52:00-04:00,2023-09-04,B,0.933582977787627,1.3,-5.75,-6.859999999999999,-0.34299999999999997,timeout,15,0.2811179677775635,20-40,10,B
2023-09-06 10:06:00-04:00,2023-09-06 10:16:00-04:00,2023-09-05,B,0.8285114164140269,1.3,-20.0,-21.11,-1.0554999999999999,stop,10,0.7134298136428183,60-80,10,B
2023-09-06 12:30:00-04:00,2023-09-06 12:45:00-04:00,2023-09-05,B,0.7583873488393486,1.3,10.25,9.14,0.457,timeout,15,0.2510869374660332,20-40,10,B
2023-09-06 12:46:00-04:00,2023-09-06 13:01:00-04:00,2023-09-05,B,0.8713614032535307,1.3,-0.25,-1.3599999999999999,-0.06799999999999999,timeout,15,0.29324082677372415,20-40,10,B
2023-09-07 14:32:00-04:00,2023-09-07 14:47:00-04:00,2023-09-06,B,0.7545426784353254,1.3,-16.25,-17.36,-0.868,timeout,15,0.23259146929401658,20-40,10,B
2023-09-08 12:47:00-04:00,2023-09-08 13:02:00-04:00,2023-09-07,B,0.7643440696783098,1.3,6.25,5.140000000000001,0.257,timeout,15,0.21128661839729318,20-40,10,B
2023-09-12 10:26:00-04:00,2023-09-12 10:30:00-04:00,2023-09-11,B,0.9210007754659763,1.3,26.0,24.89,1.2445,target,4,0.33590750512789047,20-40,10,B
2023-09-12 10:52:00-04:00,2023-09-12 11:07:00-04:00,2023-09-11,B,1.0,1.3,4.75,3.64,0.182,timeout,15,0.45326607177293526,40-60,10,B
2023-09-12 11:10:00-04:00,2023-09-12 11:25:00-04:00,2023-09-11,B,0.8047044650035378,1.3,-5.5,-6.609999999999999,-0.33049999999999996,timeout,15,0.38282989428656583,20-40,10,B
2023-09-13 14:54:00-04:00,2023-09-13 14:58:00-04:00,2023-09-12,B,0.8956132588891761,1.3,-20.0,-21.11,-1.0554999999999999,stop,4,0.3383925597377325,20-40,10,B
2023-09-13 15:06:00-04:00,2023-09-13 15:21:00-04:00,2023-09-12,B,0.882514237906781,1.3,-2.5,-3.61,-0.1805,timeout,15,0.4402228221805368,40-60,10,B
2023-09-14 09:53:00-04:00,2023-09-14 09:59:00-04:00,2023-09-13,B,0.8602023261848573,1.3,-20.0,-21.11,-1.0554999999999999,stop,6,0.606861731035571,60-80,10,B
2023-09-15 09:42:00-04:00,2023-09-15 09:55:00-04:00,2023-09-14,B,1.0,1.3,26.0,24.89,1.2445,target,13,0.6349204957837346,60-80,10,B
2023-09-15 09:56:00-04:00,2023-09-15 10:00:00-04:00,2023-09-14,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,4,0.7236899773846882,60-80,10,B
2023-09-15 10:08:00-04:00,2023-09-15 10:23:00-04:00,2023-09-14,B,0.7516870074316974,1.3,-20.0,-21.11,-1.0554999999999999,stop,15,0.7536070545747795,60-80,10,B
2023-09-15 13:15:00-04:00,2023-09-15 13:22:00-04:00,2023-09-14,B,0.7923068281328811,1.3,26.0,24.89,1.2445,target,7,0.22053435248330147,20-40,10,B
2023-09-15 13:23:00-04:00,2023-09-15 13:38:00-04:00,2023-09-14,B,0.7568686884472107,1.3,3.5,2.39,0.11950000000000001,timeout,15,0.2546939920408127,20-40,10,B
2023-09-19 09:30:00-04:00,2023-09-19 09:35:00-04:00,2023-09-18,B,0.8589196803488783,1.3,-20.0,-21.11,-1.0554999999999999,stop,5,0.23660612541855858,20-40,10,B
2023-09-20 09:31:00-04:00,2023-09-20 09:34:00-04:00,2023-09-19,B,0.884594566719967,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.4118221980680563,40-60,10,B
2023-09-20 15:32:00-04:00,2023-09-20 15:37:00-04:00,2023-09-19,B,0.9574961952063671,1.3,26.0,24.89,1.2445,target,5,0.7670447572798513,60-80,10,B
2023-09-21 15:16:00-04:00,2023-09-21 15:25:00-04:00,2023-09-20,B,0.9283991874219995,1.3,-20.0,-21.11,-1.0554999999999999,stop,9,0.35452569204607215,20-40,10,B
2023-09-22 13:23:00-04:00,2023-09-22 13:38:00-04:00,2023-09-21,B,0.9832605626082513,1.3,26.0,24.89,1.2445,target,15,0.33144141932995563,20-40,10,B
2023-09-22 13:41:00-04:00,2023-09-22 13:56:00-04:00,2023-09-21,B,0.8854407089006104,1.3,-2.0,-3.11,-0.1555,timeout,15,0.45144720464227484,40-60,10,B
2023-09-22 15:44:00-04:00,2023-09-22 15:50:00-04:00,2023-09-21,B,0.8458793572676104,1.3,26.0,24.89,1.2445,target,6,0.40374029207061585,40-60,10,B
2023-09-22 15:51:00-04:00,2023-09-22 15:55:00-04:00,2023-09-21,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,4,0.5557230763836538,40-60,10,B
2023-09-25 12:50:00-04:00,2023-09-25 13:05:00-04:00,2023-09-24,B,0.9200323692432942,1.3,-9.75,-10.86,-0.5429999999999999,timeout,15,0.25948440595361233,20-40,10,B
2023-09-26 13:38:00-04:00,2023-09-26 13:51:00-04:00,2023-09-25,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,13,0.20487018109780683,20-40,10,B
2023-09-27 12:02:00-04:00,2023-09-27 12:17:00-04:00,2023-09-26,B,1.0,1.3,12.25,11.14,0.557,timeout,15,0.36344033239248963,20-40,10,B
2023-09-27 13:40:00-04:00,2023-09-27 13:53:00-04:00,2023-09-26,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,13,0.43419207236899776,40-60,10,B
2023-09-27 15:37:00-04:00,2023-09-27 15:42:00-04:00,2023-09-26,B,0.8728762010624699,1.3,26.0,24.89,1.2445,target,5,0.5446564751669851,40-60,10,B
2023-09-27 15:43:00-04:00,2023-09-27 15:50:00-04:00,2023-09-26,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,7,0.6081195981837626,60-80,10,B
2023-09-28 10:31:00-04:00,2023-09-28 10:35:00-04:00,2023-09-27,B,0.8667947378763853,1.3,-20.0,-21.11,-1.0554999999999999,stop,4,0.7164539541733139,60-80,10,B
2023-09-29 11:53:00-04:00,2023-09-29 11:55:00-04:00,2023-09-28,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.591868129941621,40-60,10,B
2023-09-29 12:52:00-04:00,2023-09-29 13:02:00-04:00,2023-09-28,B,0.9862123268234035,1.3,26.0,24.89,1.2445,target,10,0.6275266913272909,60-80,10,B
2023-10-02 11:53:00-04:00,2023-10-02 12:08:00-04:00,2023-10-01,B,1.0,1.3,20.25,19.14,0.9570000000000001,timeout,15,0.6827764239757368,60-80,10,B
2023-10-03 14:17:00-04:00,2023-10-03 14:25:00-04:00,2023-10-02,B,0.8431565914808647,1.3,-20.0,-21.11,-1.0554999999999999,stop,8,0.21729107133465403,20-40,10,B
2023-10-09 09:35:00-04:00,2023-10-09 09:36:00-04:00,2023-10-08,B,0.8013552642225947,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.5983766063007311,40-60,10,B
2023-10-10 13:04:00-04:00,2023-10-10 13:12:00-04:00,2023-10-09,B,0.8601491903038724,1.3,26.0,24.89,1.2445,target,8,0.6492216125243246,60-80,10,B
2023-10-12 13:02:00-04:00,2023-10-12 13:05:00-04:00,2023-10-11,B,0.9049172563984886,1.3,26.0,24.89,1.2445,target,3,0.40220192493118984,40-60,10,B
2023-10-12 13:06:00-04:00,2023-10-12 13:11:00-04:00,2023-10-11,B,0.7648713983599088,1.3,26.0,24.89,1.2445,target,5,0.5231850774004664,40-60,10,B
2023-10-12 14:08:00-04:00,2023-10-12 14:11:00-04:00,2023-10-11,B,0.8893486619923119,1.3,26.0,24.89,1.2445,target,3,0.542986623656668,40-60,10,B
2023-10-12 14:12:00-04:00,2023-10-12 14:21:00-04:00,2023-10-11,B,0.9855871021749957,1.3,-20.0,-21.11,-1.0554999999999999,stop,9,0.5566434669798916,40-60,10,B
2023-10-13 10:52:00-04:00,2023-10-13 11:06:00-04:00,2023-10-12,B,0.8116214239464709,1.3,26.0,24.89,1.2445,target,14,0.7490094844059536,60-80,10,B
2023-10-13 13:10:00-04:00,2023-10-13 13:25:00-04:00,2023-10-12,B,0.7600115246978054,1.3,17.0,15.89,0.7945,timeout,15,0.5068810154099682,40-60,10,B
2023-10-13 13:26:00-04:00,2023-10-13 13:37:00-04:00,2023-10-12,B,0.9778309647189389,1.3,26.0,24.89,1.2445,target,11,0.6690450728423415,60-80,10,B
2023-10-17 09:45:00-04:00,2023-10-17 09:52:00-04:00,2023-10-16,B,0.8261034996021746,1.3,26.0,24.89,1.2445,target,7,0.6469513157202714,60-80,10,B
2023-10-17 09:53:00-04:00,2023-10-17 09:55:00-04:00,2023-10-16,B,0.9748310659390897,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.7254956960782595,60-80,10,B
2023-10-17 13:53:00-04:00,2023-10-17 14:08:00-04:00,2023-10-16,B,0.9149675155166017,1.3,-4.75,-5.859999999999999,-0.293,timeout,15,0.5293166318963552,40-60,10,B
2023-10-18 12:38:00-04:00,2023-10-18 12:53:00-04:00,2023-10-17,B,0.9227909249328405,1.3,15.5,14.39,0.7195,timeout,15,0.45136393120737717,40-60,10,B
2023-10-18 15:47:00-04:00,2023-10-18 15:50:00-04:00,2023-10-17,B,0.8883137553443852,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.5170754369663926,40-60,10,B
2023-10-19 09:40:00-04:00,2023-10-19 09:53:00-04:00,2023-10-18,B,0.8086390559116886,1.3,-20.0,-21.11,-1.0554999999999999,stop,13,0.5806349818551568,40-60,10,B
2023-10-23 09:36:00-04:00,2023-10-23 09:38:00-04:00,2023-10-22,B,0.9402062625772878,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.6546168545432233,60-80,10,B
2023-10-23 09:39:00-04:00,2023-10-23 09:43:00-04:00,2023-10-22,B,0.8259405737912032,1.3,26.0,24.89,1.2445,target,4,0.6805850177942182,60-80,10,B
2023-10-24 12:28:00-04:00,2023-10-24 12:43:00-04:00,2023-10-23,B,1.0,1.3,23.0,21.89,1.0945,timeout,15,0.38992128468995985,20-40,10,B
2023-10-25 09:32:00-04:00,2023-10-25 09:35:00-04:00,2023-10-24,B,0.9764141507627642,1.3,26.0,24.89,1.2445,target,3,0.4381716659946354,40-60,10,B
2023-10-25 09:36:00-04:00,2023-10-25 09:42:00-04:00,2023-10-24,B,0.993125555508941,1.3,26.0,24.89,1.2445,target,6,0.5679379744394383,40-60,10,B
2023-10-25 09:45:00-04:00,2023-10-25 09:55:00-04:00,2023-10-24,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,10,0.6665512526077734,60-80,10,B
2023-10-25 11:42:00-04:00,2023-10-25 11:45:00-04:00,2023-10-24,B,0.7954687201132277,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.7126233761680195,60-80,10,B
2023-10-25 13:02:00-04:00,2023-10-25 13:17:00-04:00,2023-10-24,B,1.0,1.3,-1.0,-2.11,-0.1055,timeout,15,0.4334294630178293,40-60,10,B
2023-10-26 11:43:00-04:00,2023-10-26 11:46:00-04:00,2023-10-25,B,0.8315166807762253,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.5398134675058291,40-60,10,B
2023-10-26 12:18:00-04:00,2023-10-26 12:31:00-04:00,2023-10-25,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,13,0.6850642520292421,60-80,10,B
2023-10-26 15:35:00-04:00,2023-10-26 15:40:00-04:00,2023-10-25,B,1.0,1.3,26.0,24.89,1.2445,target,5,0.5333794989568906,40-60,10,B
2023-10-27 13:05:00-04:00,2023-10-27 13:18:00-04:00,2023-10-26,B,0.9958271923390426,1.3,26.0,24.89,1.2445,target,13,0.5041242264336179,40-60,10,B
2023-10-27 13:30:00-04:00,2023-10-27 13:34:00-04:00,2023-10-26,B,0.7707572064877409,1.3,-20.0,-21.11,-1.0554999999999999,stop,4,0.7256403288862397,60-80,10,B
2023-10-30 10:17:00-04:00,2023-10-30 10:20:00-04:00,2023-10-29,B,0.8589689927327516,1.3,26.0,24.89,1.2445,target,3,0.7807498115390684,60-80,10,B
2023-10-30 12:43:00-04:00,2023-10-30 12:50:00-04:00,2023-10-29,B,0.9730553599307641,1.3,-20.0,-21.11,-1.0554999999999999,stop,7,0.5030504374046738,40-60,10,B
2023-10-31 09:34:00-04:00,2023-10-31 09:36:00-04:00,2023-10-30,B,0.7706611098005074,1.3,26.0,24.89,1.2445,target,2,0.4297741975070563,40-60,10,B
2023-10-31 09:37:00-04:00,2023-10-31 09:45:00-04:00,2023-10-30,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,8,0.6218947774407882,60-80,10,B
2023-10-31 11:30:00-04:00,2023-10-31 11:33:00-04:00,2023-10-30,B,0.7735583598580921,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.5522518889921285,40-60,10,B
2024-02-06 09:50:00-05:00,2024-02-06 10:00:00-05:00,2024-02-05,B,0.9062148667840705,1.3,26.0,24.89,1.2445,target,10,0.5979755395999385,40-60,12,B
2024-02-06 10:10:00-05:00,2024-02-06 10:15:00-05:00,2024-02-05,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,5,0.5685264475331006,40-60,12,B
2024-02-06 10:25:00-05:00,2024-02-06 10:27:00-05:00,2024-02-05,B,0.9724560135500525,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.5641262103945721,40-60,12,B
2024-02-12 14:19:00-05:00,2024-02-12 14:21:00-05:00,2024-02-11,B,0.9011559429552607,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.43994027622247106,40-60,12,B
2024-02-14 10:54:00-05:00,2024-02-14 10:59:00-05:00,2024-02-13,B,0.8894538309748556,1.3,26.0,24.89,1.2445,target,5,0.4822563291834091,40-60,12,B
2024-02-14 11:00:00-05:00,2024-02-14 11:15:00-05:00,2024-02-13,B,1.0,1.3,14.75,13.64,0.682,timeout,15,0.5912873548075445,40-60,12,B
2024-02-16 09:57:00-05:00,2024-02-16 10:00:00-05:00,2024-02-15,B,0.8763020833333333,1.3,26.0,24.89,1.2445,target,3,0.8053136596183826,80-100,12,B
2024-02-20 09:40:00-05:00,2024-02-20 09:41:00-05:00,2024-02-19,B,0.7685208375542446,1.3,26.0,24.89,1.2445,target,1,0.8372570976878994,80-100,12,B
2024-02-20 09:42:00-05:00,2024-02-20 09:47:00-05:00,2024-02-19,B,0.8286419702617827,1.3,-20.0,-21.11,-1.0554999999999999,stop,5,0.8375161934874734,80-100,12,B
2024-02-27 09:41:00-05:00,2024-02-27 09:47:00-05:00,2024-02-26,B,0.9602961960094107,1.3,-20.0,-21.11,-1.0554999999999999,stop,6,0.40208594075928245,40-60,12,B
2024-02-29 11:38:00-05:00,2024-02-29 11:40:00-05:00,2024-02-28,B,0.9191980632533756,1.3,26.0,24.89,1.2445,target,2,0.4493116395494368,40-60,12,B
2024-03-05 09:46:00-05:00,2024-03-05 10:00:00-05:00,2024-03-04,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,14,0.5430779702698548,40-60,12,B
2024-03-06 13:49:00-05:00,2024-03-06 13:53:00-05:00,2024-03-05,B,0.7717624220090331,1.3,-20.0,-21.11,-1.0554999999999999,stop,4,0.8613749643194344,80-100,12,B
2024-03-06 14:15:00-05:00,2024-03-06 14:16:00-05:00,2024-03-05,B,0.7613277587654068,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.885466482225589,80-100,12,B
2024-03-07 16:15:00-05:00,2024-03-07 16:16:00-05:00,2024-03-06,B,0.982871765831904,1.3,26.0,24.89,1.2445,target,1,0.864699295171596,80-100,12,B
2024-03-08 11:08:00-05:00,2024-03-08 11:10:00-05:00,2024-03-07,B,0.7545720968634783,1.3,26.0,24.89,1.2445,target,2,0.8272797136771842,80-100,12,B
2024-03-08 11:11:00-05:00,2024-03-08 11:13:00-05:00,2024-03-07,B,0.8520005995946178,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.8433304788880838,80-100,12,B
2024-03-13 10:00:00-04:00,2024-03-13 10:11:00-04:00,2024-03-12,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,11,0.486946402301122,40-60,12,B
2024-03-14 09:51:00-04:00,2024-03-14 09:56:00-04:00,2024-03-13,B,0.9539511949828711,1.3,-20.0,-21.11,-1.0554999999999999,stop,5,0.8182860154140044,80-100,12,B
2024-03-14 15:00:00-04:00,2024-03-14 15:08:00-04:00,2024-03-13,B,0.8883602349926802,1.3,26.0,24.89,1.2445,target,8,0.41195353841424587,40-60,12,B
2024-03-14 15:09:00-04:00,2024-03-14 15:24:00-04:00,2024-03-13,B,1.0,1.3,14.0,12.89,0.6445000000000001,timeout,15,0.43343653250773995,40-60,12,B
2024-03-15 09:46:00-04:00,2024-03-15 09:47:00-04:00,2024-03-14,B,0.9442794415577732,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.8077992227126013,80-100,12,B
2024-03-19 09:40:00-04:00,2024-03-19 09:51:00-04:00,2024-03-18,B,0.9374162100892756,1.3,-20.0,-21.11,-1.0554999999999999,stop,11,0.41723206639878796,40-60,12,B
2024-03-27 09:54:00-04:00,2024-03-27 10:01:00-04:00,2024-03-26,B,1.0,1.3,26.0,24.89,1.2445,target,7,0.43748984476209296,40-60,12,B
2024-04-01 10:39:00-04:00,2024-04-01 10:44:00-04:00,2024-03-31,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,5,0.5447203741519004,40-60,12,B
2024-04-04 14:13:00-04:00,2024-04-04 14:16:00-04:00,2024-04-03,B,1.0,1.3,26.0,24.89,1.2445,target,3,0.41195792986847596,40-60,12,B
2024-04-04 14:17:00-04:00,2024-04-04 14:19:00-04:00,2024-04-03,B,1.0,1.3,26.0,24.89,1.2445,target,2,0.44163537755527743,40-60,12,B
2024-04-04 14:21:00-04:00,2024-04-04 14:27:00-04:00,2024-04-03,B,0.7994241842610365,1.3,26.0,24.89,1.2445,target,6,0.524625079595108,40-60,12,B
2024-04-04 14:32:00-04:00,2024-04-04 14:33:00-04:00,2024-04-03,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.8474935774981885,80-100,12,B
2024-04-04 14:34:00-04:00,2024-04-04 14:35:00-04:00,2024-04-03,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.8766440506773818,80-100,12,B
2024-04-05 13:59:00-04:00,2024-04-05 14:01:00-04:00,2024-04-04,B,0.8841463414634146,1.3,26.0,24.89,1.2445,target,2,0.468423248358694,40-60,12,B
2024-04-05 14:02:00-04:00,2024-04-05 14:05:00-04:00,2024-04-04,B,0.7639751552795031,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.5594317458226291,40-60,12,B
2024-04-08 09:39:00-04:00,2024-04-08 09:41:00-04:00,2024-04-07,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.5428013086533605,40-60,12,B
2024-04-12 12:40:00-04:00,2024-04-12 12:55:00-04:00,2024-04-11,B,1.0,1.3,-1.75,-2.86,-0.143,timeout,15,0.42595788595393363,40-60,12,B
2024-04-15 12:31:00-04:00,2024-04-15 12:46:00-04:00,2024-04-14,B,1.0,1.3,15.75,14.64,0.732,timeout,15,0.4815361306896779,40-60,12,B
2024-04-15 13:32:00-04:00,2024-04-15 13:34:00-04:00,2024-04-14,B,0.9722870478413069,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.8410600970511385,80-100,12,B
2024-04-17 12:23:00-04:00,2024-04-17 12:25:00-04:00,2024-04-16,B,0.7820891804974311,1.3,-20.0,-21.11,-1.0554999999999999,stop,2,0.5919724216674351,40-60,12,B
2024-04-17 12:46:00-04:00,2024-04-17 12:47:00-04:00,2024-04-16,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.5923237380058406,40-60,12,B
2024-04-18 09:33:00-04:00,2024-04-18 09:36:00-04:00,2024-04-17,B,0.8880543749309081,1.3,26.0,24.89,1.2445,target,3,0.40645982917243045,40-60,12,B
2024-04-18 09:37:00-04:00,2024-04-18 09:39:00-04:00,2024-04-17,B,1.0,1.3,26.0,24.89,1.2445,target,2,0.5994027622247107,40-60,12,B
2024-04-18 13:10:00-04:00,2024-04-18 13:17:00-04:00,2024-04-17,B,0.9858626795273298,1.3,26.0,24.89,1.2445,target,7,0.4281843532485783,40-60,12,B
2024-04-19 12:07:00-04:00,2024-04-19 12:14:00-04:00,2024-04-18,B,0.9683674073953948,1.3,26.0,24.89,1.2445,target,7,0.5179720264365545,40-60,12,B
2024-04-19 14:40:00-04:00,2024-04-19 14:47:00-04:00,2024-04-18,B,1.0,1.3,26.0,24.89,1.2445,target,7,0.593377687021057,40-60,12,B
2024-04-22 15:34:00-04:00,2024-04-22 15:48:00-04:00,2024-04-21,B,0.7827307511269141,1.3,-20.0,-21.11,-1.0554999999999999,stop,14,0.4380387765408515,40-60,12,B
2024-04-24 11:07:00-04:00,2024-04-24 11:22:00-04:00,2024-04-23,B,0.7961659986950542,1.3,6.0,4.890000000000001,0.24450000000000002,timeout,15,0.45524449421425905,40-60,12,B
2024-04-24 12:07:00-04:00,2024-04-24 12:22:00-04:00,2024-04-23,B,0.8506275464172922,1.3,5.25,4.140000000000001,0.20700000000000002,timeout,15,0.5261313483960214,40-60,12,B
2024-04-24 14:28:00-04:00,2024-04-24 14:43:00-04:00,2024-04-23,B,0.8773124245581806,1.3,5.0,3.89,0.1945,timeout,15,0.4201216432821729,40-60,12,B
2024-04-24 16:05:00-04:00,2024-04-24 16:06:00-04:00,2024-04-23,B,0.7547655628137395,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.9710822738950003,80-100,12,B
2024-04-24 16:07:00-04:00,2024-04-24 16:08:00-04:00,2024-04-23,B,0.7872827061497634,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.975047757064752,80-100,12,B
2024-04-25 09:32:00-04:00,2024-04-25 09:35:00-04:00,2024-04-24,B,0.8059225388195193,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.4939727290692313,40-60,12,B
2024-04-29 09:43:00-04:00,2024-04-29 09:46:00-04:00,2024-04-28,B,0.964594585290173,1.3,-20.0,-21.11,-1.0554999999999999,stop,3,0.5998858221900182,40-60,12,B
2024-04-30 11:31:00-04:00,2024-04-30 11:46:00-04:00,2024-04-29,B,1.0,1.3,6.0,4.890000000000001,0.24450000000000002,timeout,15,0.44164416046373756,40-60,12,B
2024-04-30 16:01:00-04:00,2024-04-30 16:02:00-04:00,2024-04-29,B,1.0,1.3,-20.0,-21.11,-1.0554999999999999,stop,1,0.8268713084337879,80-100,12,B
