mae_threshold,horizon,recovery_level,observations,reached_trades,not_reached_trades,reached_pct,reached_win_rate,not_reached_win_rate,win_rate_difference,reached_mean_final_R,not_reached_mean_final_R
0.95,8,0.1,157,32,125,0.20382165605095542,0.625,,,0.29281250000000003,
0.95,8,0.2,157,25,132,0.1592356687898089,0.6,,,0.2896,
0.95,8,0.3,157,18,139,0.11464968152866242,0.6111111111111112,,,0.5966666666666667,
0.95,8,0.4,157,15,142,0.09554140127388536,0.6,,,0.7199999999999999,
0.95,10,-0.5,157,82,75,0.5222929936305732,0.3170731707317073,,,-0.30792682926829273,
0.95,10,-0.4,157,71,86,0.45222929936305734,0.36619718309859156,,,-0.1605633802816902,
0.95,10,-0.3,157,61,96,0.3885350318471338,0.4098360655737705,,,-0.10114754098360655,
0.95,10,-0.2,157,51,106,0.3248407643312102,0.49019607843137253,,,0.045098039215686274,
0.95,10,-0.1,157,47,110,0.29936305732484075,0.48936170212765956,,,0.07361702127659574,
0.95,10,0.0,157,39,118,0.2484076433121019,0.5641025641025641,,,0.1802564102564103,
0.95,10,0.1,157,36,121,0.22929936305732485,0.6111111111111112,,,0.3133333333333333,
0.95,10,0.2,157,31,126,0.19745222929936307,0.6129032258064516,,,0.41225806451612906,
0.95,10,0.3,157,25,132,0.1592356687898089,0.64,,,0.6668000000000001,
0.95,10,0.4,157,22,135,0.14012738853503184,0.6363636363636364,,,0.7545454545454546,
0.95,12,-0.5,157,84,73,0.535031847133758,0.32142857142857145,,,-0.30202380952380947,
0.95,12,-0.4,157,72,85,0.4585987261146497,0.375,,,-0.1536111111111111,
0.95,12,-0.3,157,63,94,0.4012738853503185,0.4126984126984127,,,-0.10063492063492063,
0.95,12,-0.2,157,54,103,0.34394904458598724,0.48148148148148145,,,0.02722222222222218,
0.95,12,-0.1,157,49,108,0.31210191082802546,0.4897959183673469,,,0.06408163265306123,
0.95,12,0.0,157,42,115,0.267515923566879,0.5476190476190477,,,0.14976190476190473,
0.95,12,0.1,157,39,118,0.2484076433121019,0.5897435897435898,,,0.27025641025641023,
0.95,12,0.2,157,33,124,0.21019108280254778,0.6363636363636364,,,0.4048484848484849,
0.95,12,0.3,157,26,131,0.16560509554140126,0.6538461538461539,,,0.6542307692307693,
0.95,12,0.4,157,22,135,0.14012738853503184,0.6363636363636364,,,0.7545454545454546,
1.0,1,-0.5,147,23,124,0.1564625850340136,0.2608695652173913,,,-0.4895652173913045,
1.0,1,-0.4,147,15,132,0.10204081632653061,0.26666666666666666,,,-0.44200000000000006,
1.0,1,-0.3,147,12,135,0.08163265306122448,0.25,,,-0.4558333333333333,
1.0,1,-0.2,147,7,140,0.047619047619047616,0.14285714285714285,,,-0.8142857142857143,
1.0,1,-0.1,147,6,141,0.04081632653061224,0.16666666666666666,,,-0.9500000000000001,
1.0,1,0.0,147,5,142,0.034013605442176874,0.2,,,-1.026,
1.0,1,0.1,147,3,144,0.02040816326530612,0.3333333333333333,,,-0.6966666666666667,
1.0,1,0.2,147,3,144,0.02040816326530612,0.3333333333333333,,,-0.6966666666666667,
1.0,1,0.3,147,1,146,0.006802721088435374,1.0,,,2.11,
1.0,2,-0.5,147,30,117,0.20408163265306123,0.3333333333333333,,,-0.3813333333333333,
1.0,2,-0.4,147,22,125,0.14965986394557823,0.4090909090909091,,,-0.15136363636363637,
1.0,2,-0.3,147,18,129,0.12244897959183673,0.3333333333333333,,,-0.16444444444444448,
1.0,2,-0.2,147,11,136,0.07482993197278912,0.45454545454545453,,,0.12454545454545453,
1.0,2,-0.1,147,11,136,0.07482993197278912,0.45454545454545453,,,0.12454545454545453,
1.0,2,0.0,147,9,138,0.061224489795918366,0.4444444444444444,,,-0.28555555555555556,
1.0,2,0.1,147,6,141,0.04081632653061224,0.3333333333333333,,,-0.47666666666666674,
1.0,2,0.2,147,4,143,0.027210884353741496,0.25,,,-0.665,
1.0,2,0.3,147,3,144,0.02040816326530612,0.3333333333333333,,,-0.38999999999999996,
1.0,2,0.4,147,3,144,0.02040816326530612,0.3333333333333333,,,-0.38999999999999996,
1.0,3,-0.5,147,36,111,0.24489795918367346,0.3611111111111111,,,-0.3416666666666666,
1.0,3,-0.4,147,29,118,0.19727891156462585,0.3793103448275862,,,-0.2389655172413793,
1.0,3,-0.3,147,25,122,0.17006802721088435,0.36,,,-0.2032,
1.0,3,-0.2,147,17,130,0.11564625850340136,0.47058823529411764,,,0.034705882352941156,
1.0,3,-0.1,147,16,131,0.10884353741496598,0.4375,,,0.021874999999999964,
1.0,3,0.0,147,12,135,0.08163265306122448,0.5,,,-0.19000000000000003,
1.0,3,0.1,147,8,139,0.05442176870748299,0.375,,,-0.36875,
1.0,3,0.2,147,8,139,0.05442176870748299,0.375,,,-0.36875,
1.0,3,0.3,147,5,142,0.034013605442176874,0.2,,,-0.534,
1.0,3,0.4,147,5,142,0.034013605442176874,0.2,,,-0.534,
1.0,4,-0.5,147,44,103,0.29931972789115646,0.3181818181818182,,,-0.4802272727272726,
1.0,4,-0.4,147,35,112,0.23809523809523808,0.37142857142857144,,,-0.29200000000000004,
1.0,4,-0.3,147,29,118,0.19727891156462585,0.3448275862068966,,,-0.28172413793103457,
1.0,4,-0.2,147,21,126,0.14285714285714285,0.47619047619047616,,,-0.034761904761904765,
1.0,4,-0.1,147,21,126,0.14285714285714285,0.47619047619047616,,,-0.034761904761904765,
1.0,4,0.0,147,16,131,0.10884353741496598,0.5625,,,0.20500000000000002,
1.0,4,0.1,147,11,136,0.07482993197278912,0.5454545454545454,,,0.1436363636363636,
1.0,4,0.2,147,11,136,0.07482993197278912,0.5454545454545454,,,0.1436363636363636,
1.0,4,0.3,147,7,140,0.047619047619047616,0.42857142857142855,,,0.3028571428571429,
1.0,4,0.4,147,7,140,0.047619047619047616,0.42857142857142855,,,0.3028571428571429,
1.0,5,-0.5,147,53,94,0.36054421768707484,0.33962264150943394,,,-0.380188679245283,
1.0,5,-0.4,147,43,104,0.2925170068027211,0.4186046511627907,,,-0.17139534883720933,
1.0,5,-0.3,147,35,112,0.23809523809523808,0.4,,,-0.13057142857142853,
1.0,5,-0.2,147,26,121,0.17687074829931973,0.5384615384615384,,,0.12423076923076917,
1.0,5,-0.1,147,24,123,0.16326530612244897,0.5,,,0.04,
1.0,5,0.0,147,18,129,0.12244897959183673,0.5555555555555556,,,0.13499999999999998,
1.0,5,0.1,147,14,133,0.09523809523809523,0.5714285714285714,,,0.18928571428571425,
1.0,5,0.2,147,14,133,0.09523809523809523,0.5714285714285714,,,0.18928571428571425,
1.0,5,0.3,147,9,138,0.061224489795918366,0.5555555555555556,,,0.5433333333333333,
1.0,5,0.4,147,9,138,0.061224489795918366,0.5555555555555556,,,0.5433333333333333,
1.0,6,-0.5,147,58,89,0.3945578231292517,0.3275862068965517,,,-0.3791379310344827,
1.0,6,-0.4,147,46,101,0.3129251700680272,0.41304347826086957,,,-0.1960869565217392,
1.0,6,-0.3,147,41,106,0.2789115646258503,0.4146341463414634,,,-0.16170731707317074,
1.0,6,-0.2,147,30,117,0.20408163265306123,0.5333333333333333,,,0.07633333333333331,
1.0,6,-0.1,147,27,120,0.1836734693877551,0.5185185185185185,,,0.05851851851851848,
1.0,6,0.0,147,21,126,0.14285714285714285,0.5238095238095238,,,-0.01952380952380952,
1.0,6,0.1,147,18,129,0.12244897959183673,0.5555555555555556,,,0.011111111111111084,
1.0,6,0.2,147,17,130,0.11564625850340136,0.5294117647058824,,,-0.03411764705882357,
1.0,6,0.3,147,10,137,0.06802721088435375,0.5,,,0.292,
1.0,6,0.4,147,9,138,0.061224489795918366,0.5555555555555556,,,0.5433333333333333,
1.0,8,-0.5,147,65,82,0.4421768707482993,0.3076923076923077,,,-0.4012307692307693,
1.0,8,-0.4,147,54,93,0.3673469387755102,0.37037037037037035,,,-0.23092592592592595,
1.0,8,-0.3,147,45,102,0.30612244897959184,0.4222222222222222,,,-0.1597777777777778,
1.0,8,-0.2,147,37,110,0.25170068027210885,0.5135135135135135,,,0.001621621621621653,
1.0,8,-0.1,147,36,111,0.24489795918367346,0.5,,,-0.038888888888888896,
1.0,8,0.0,147,29,118,0.19727891156462585,0.5517241379310345,,,-0.00724137931034485,
1.0,8,0.1,147,26,121,0.17687074829931973,0.6153846153846154,,,0.15538461538461534,
1.0,8,0.2,147,21,126,0.14285714285714285,0.5714285714285714,,,0.20904761904761898,
1.0,8,0.3,147,14,133,0.09523809523809523,0.5714285714285714,,,0.5635714285714286,
1.0,8,0.4,147,11,136,0.07482993197278912,0.5454545454545454,,,0.5154545454545455,
1.0,10,-0.5,147,69,78,0.46938775510204084,0.30434782608695654,,,-0.40275362318840574,
1.0,10,-0.4,147,59,88,0.4013605442176871,0.3559322033898305,,,-0.24745762711864408,
1.0,10,-0.3,147,50,97,0.3401360544217687,0.4,,,-0.1978,
1.0,10,-0.2,147,42,105,0.2857142857142857,0.47619047619047616,,,-0.03904761904761905,
1.0,10,-0.1,147,41,106,0.2789115646258503,0.4634146341463415,,,-0.07560975609756097,
1.0,10,0.0,147,33,114,0.22448979591836735,0.5151515151515151,,,-0.010303030303030305,
1.0,10,0.1,147,30,117,0.20408163265306123,0.5666666666666667,,,0.1303333333333333,
1.0,10,0.2,147,25,122,0.17006802721088435,0.56,,,0.22959999999999994,
1.0,10,0.3,147,19,128,0.1292517006802721,0.5789473684210527,,,0.506842105263158,
1.0,10,0.4,147,17,130,0.11564625850340136,0.5882352941176471,,,0.6011764705882352,
1.0,12,-0.5,147,70,77,0.47619047619047616,0.3,,,-0.4035714285714286,
1.0,12,-0.4,147,59,88,0.4013605442176871,0.3559322033898305,,,-0.24745762711864408,
1.0,12,-0.3,147,52,95,0.35374149659863946,0.38461538461538464,,,-0.20634615384615382,
1.0,12,-0.2,147,43,104,0.2925170068027211,0.46511627906976744,,,-0.05000000000000003,
1.0,12,-0.1,147,41,106,0.2789115646258503,0.4634146341463415,,,-0.07560975609756097,
1.0,12,0.0,147,35,112,0.23809523809523808,0.5142857142857142,,,-0.01199999999999998,
1.0,12,0.1,147,32,115,0.21768707482993196,0.5625,,,0.11968750000000002,
1.0,12,0.2,147,27,120,0.1836734693877551,0.5925925925925926,,,0.23407407407407405,
1.0,12,0.3,147,20,127,0.1360544217687075,0.6,,,0.49850000000000005,
1.0,12,0.4,147,17,130,0.11564625850340136,0.5882352941176471,,,0.6011764705882352,
