_identity,entry_timestamp,exit_timestamp,session_id,window,_window_numeric,_strategy_R,_scenario_R,_source,_state,_mae_bar,_recovery_bar,scenario,mae_threshold,recovery_level,deadline_bars
2025-04-28 20:20:00+00:00|2025-04-28 20:40:00+00:00|2025-04-27,2025-04-28 16:20:00-04:00,2025-04-28 16:40:00-04:00,2025-04-27,16,16.0,0.0556,0.0556,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-05-07 14:53:00+00:00|2025-05-07 14:56:00+00:00|2025-05-06,2025-05-07 10:53:00-04:00,2025-05-07 10:56:00-04:00,2025-05-06,17,17.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-06-05 19:13:00+00:00|2025-06-05 19:16:00+00:00|2025-06-04,2025-06-05 15:13:00-04:00,2025-06-05 15:16:00-04:00,2025-06-04,17,17.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-06-19 13:47:00+00:00|2025-06-19 14:07:00+00:00|2025-06-18,2025-06-19 09:47:00-04:00,2025-06-19 10:07:00-04:00,2025-06-18,17,17.0,-0.8144,-0.8144,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-07-09 14:31:00+00:00|2025-07-09 14:48:00+00:00|2025-07-08,2025-07-09 10:31:00-04:00,2025-07-09 10:48:00-04:00,2025-07-08,17,17.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-07-31 17:27:00+00:00|2025-07-31 17:37:00+00:00|2025-07-30,2025-07-31 13:27:00-04:00,2025-07-31 13:37:00-04:00,2025-07-30,17,17.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-08-14 20:11:00+00:00|2025-08-14 20:31:00+00:00|2025-08-13,2025-08-14 16:11:00-04:00,2025-08-14 16:31:00-04:00,2025-08-13,18,18.0,0.0056,0.0056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-09-02 15:10:00+00:00|2025-09-02 15:30:00+00:00|2025-09-01,2025-09-02 11:10:00-04:00,2025-09-02 11:30:00-04:00,2025-09-01,18,18.0,1.2956,1.2956,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-09-02 15:31:00+00:00|2025-09-02 15:36:00+00:00|2025-09-01,2025-09-02 11:31:00-04:00,2025-09-02 11:36:00-04:00,2025-09-01,18,18.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-09-02 15:40:00+00:00|2025-09-02 16:00:00+00:00|2025-09-01,2025-09-02 11:40:00-04:00,2025-09-02 12:00:00-04:00,2025-09-01,18,18.0,0.0256,0.0256,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-09-03 15:22:00+00:00|2025-09-03 15:29:00+00:00|2025-09-02,2025-09-03 11:22:00-04:00,2025-09-03 11:29:00-04:00,2025-09-02,18,18.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-09-03 16:51:00+00:00|2025-09-03 17:01:00+00:00|2025-09-02,2025-09-03 12:51:00-04:00,2025-09-03 13:01:00-04:00,2025-09-02,18,18.0,-1.35,-1.35,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-09-05 13:37:00+00:00|2025-09-05 13:40:00+00:00|2025-09-04,2025-09-05 09:37:00-04:00,2025-09-05 09:40:00-04:00,2025-09-04,18,18.0,-0.57,-0.57,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-09-09 14:39:00+00:00|2025-09-09 14:52:00+00:00|2025-09-08,2025-09-09 10:39:00-04:00,2025-09-09 10:52:00-04:00,2025-09-08,18,18.0,-0.52,-0.52,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-09-16 13:56:00+00:00|2025-09-16 14:08:00+00:00|2025-09-15,2025-09-16 09:56:00-04:00,2025-09-16 10:08:00-04:00,2025-09-15,18,18.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-09-23 13:59:00+00:00|2025-09-23 14:19:00+00:00|2025-09-22,2025-09-23 09:59:00-04:00,2025-09-23 10:19:00-04:00,2025-09-22,18,18.0,-0.18,-0.18,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-09-24 16:03:00+00:00|2025-09-24 16:12:00+00:00|2025-09-23,2025-09-24 12:03:00-04:00,2025-09-24 12:12:00-04:00,2025-09-23,18,18.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-09-25 17:36:00+00:00|2025-09-25 17:56:00+00:00|2025-09-24,2025-09-25 13:36:00-04:00,2025-09-25 13:56:00-04:00,2025-09-24,18,18.0,1.0756,1.0756,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-09-30 15:40:00+00:00|2025-09-30 15:49:00+00:00|2025-09-29,2025-09-30 11:40:00-04:00,2025-09-30 11:49:00-04:00,2025-09-29,18,18.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-10-21 20:09:00+00:00|2025-10-21 20:29:00+00:00|2025-10-20,2025-10-21 16:09:00-04:00,2025-10-21 16:29:00-04:00,2025-10-20,18,18.0,-0.65,-0.65,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-10-30 15:42:00+00:00|2025-10-30 15:45:00+00:00|2025-10-29,2025-10-30 11:42:00-04:00,2025-10-30 11:45:00-04:00,2025-10-29,18,18.0,0.41,0.41,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-10-30 15:46:00+00:00|2025-10-30 15:56:00+00:00|2025-10-29,2025-10-30 11:46:00-04:00,2025-10-30 11:56:00-04:00,2025-10-29,18,18.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-10-31 17:16:00+00:00|2025-10-31 17:17:00+00:00|2025-10-30,2025-10-31 13:16:00-04:00,2025-10-31 13:17:00-04:00,2025-10-30,18,18.0,0.22,0.22,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-10-31 20:20:00+00:00|2025-10-31 20:40:00+00:00|2025-10-30,2025-10-31 16:20:00-04:00,2025-10-31 16:40:00-04:00,2025-10-30,18,18.0,-0.1843999999999999,-0.1843999999999999,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2025-11-04 19:43:00+00:00|2025-11-04 20:01:00+00:00|2025-11-03,2025-11-04 14:43:00-05:00,2025-11-04 15:01:00-05:00,2025-11-03,18,18.0,0.02,0.02,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-11-05 21:15:00+00:00|2025-11-05 21:24:00+00:00|2025-11-04,2025-11-05 16:15:00-05:00,2025-11-05 16:24:00-05:00,2025-11-04,18,18.0,-0.87,-0.87,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2025-12-04 19:22:00+00:00|2025-12-04 19:25:00+00:00|2025-12-03,2025-12-04 14:22:00-05:00,2025-12-04 14:25:00-05:00,2025-12-03,19,19.0,-1.55,-1.55,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-01-08 14:36:00+00:00|2026-01-08 14:42:00+00:00|2026-01-07,2026-01-08 09:36:00-05:00,2026-01-08 09:42:00-05:00,2026-01-07,19,19.0,0.66,0.66,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-10 18:25:00+00:00|2026-02-10 18:45:00+00:00|2026-02-09,2026-02-10 13:25:00-05:00,2026-02-10 13:45:00-05:00,2026-02-09,20,20.0,0.8556,0.8556,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-11 18:12:00+00:00|2026-02-11 18:16:00+00:00|2026-02-10,2026-02-11 13:12:00-05:00,2026-02-11 13:16:00-05:00,2026-02-10,20,20.0,-1.12,-1.12,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-12 20:31:00+00:00|2026-02-12 20:38:00+00:00|2026-02-11,2026-02-12 15:31:00-05:00,2026-02-12 15:38:00-05:00,2026-02-11,20,20.0,-1.21,-1.21,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-12 20:43:00+00:00|2026-02-12 20:50:00+00:00|2026-02-11,2026-02-12 15:43:00-05:00,2026-02-12 15:50:00-05:00,2026-02-11,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-16 15:31:00+00:00|2026-02-16 15:51:00+00:00|2026-02-15,2026-02-16 10:31:00-05:00,2026-02-16 10:51:00-05:00,2026-02-15,20,20.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-16 16:38:00+00:00|2026-02-16 16:45:00+00:00|2026-02-15,2026-02-16 11:38:00-05:00,2026-02-16 11:45:00-05:00,2026-02-15,20,20.0,-1.62,-1.62,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-17 20:23:00+00:00|2026-02-17 20:37:00+00:00|2026-02-16,2026-02-17 15:23:00-05:00,2026-02-17 15:37:00-05:00,2026-02-16,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-17 20:38:00+00:00|2026-02-17 20:41:00+00:00|2026-02-16,2026-02-17 15:38:00-05:00,2026-02-17 15:41:00-05:00,2026-02-16,20,20.0,-1.49,-1.49,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-18 18:51:00+00:00|2026-02-18 19:11:00+00:00|2026-02-17,2026-02-18 13:51:00-05:00,2026-02-18 14:11:00-05:00,2026-02-17,20,20.0,-0.51,-0.51,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-18 19:30:00+00:00|2026-02-18 19:36:00+00:00|2026-02-17,2026-02-18 14:30:00-05:00,2026-02-18 14:36:00-05:00,2026-02-17,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-18 19:37:00+00:00|2026-02-18 19:57:00+00:00|2026-02-17,2026-02-18 14:37:00-05:00,2026-02-18 14:57:00-05:00,2026-02-17,20,20.0,0.4,0.4,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-19 19:37:00+00:00|2026-02-19 19:57:00+00:00|2026-02-18,2026-02-19 14:37:00-05:00,2026-02-19 14:57:00-05:00,2026-02-18,20,20.0,0.3756,0.3756,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-23 17:36:00+00:00|2026-02-23 17:43:00+00:00|2026-02-22,2026-02-23 12:36:00-05:00,2026-02-23 12:43:00-05:00,2026-02-22,20,20.0,-0.01,-0.01,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-23 18:55:00+00:00|2026-02-23 19:15:00+00:00|2026-02-22,2026-02-23 13:55:00-05:00,2026-02-23 14:15:00-05:00,2026-02-22,20,20.0,-0.3243999999999999,-0.3243999999999999,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-26 17:37:00+00:00|2026-02-26 17:57:00+00:00|2026-02-25,2026-02-26 12:37:00-05:00,2026-02-26 12:57:00-05:00,2026-02-25,20,20.0,0.5256000000000001,0.5256000000000001,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-26 18:06:00+00:00|2026-02-26 18:20:00+00:00|2026-02-25,2026-02-26 13:06:00-05:00,2026-02-26 13:20:00-05:00,2026-02-25,20,20.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-02-27 18:05:00+00:00|2026-02-27 18:25:00+00:00|2026-02-26,2026-02-27 13:05:00-05:00,2026-02-27 13:25:00-05:00,2026-02-26,20,20.0,0.24,0.24,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-02-27 18:26:00+00:00|2026-02-27 18:29:00+00:00|2026-02-26,2026-02-27 13:26:00-05:00,2026-02-27 13:29:00-05:00,2026-02-26,20,20.0,-0.77,-0.77,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-02 18:47:00+00:00|2026-03-02 19:07:00+00:00|2026-03-01,2026-03-02 13:47:00-05:00,2026-03-02 14:07:00-05:00,2026-03-01,20,20.0,-0.25,-0.25,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-09 17:34:00+00:00|2026-03-09 17:54:00+00:00|2026-03-08,2026-03-09 13:34:00-04:00,2026-03-09 13:54:00-04:00,2026-03-08,20,20.0,-0.7243999999999999,-0.7243999999999999,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-12 19:02:00+00:00|2026-03-12 19:05:00+00:00|2026-03-11,2026-03-12 15:02:00-04:00,2026-03-12 15:05:00-04:00,2026-03-11,20,20.0,0.28,0.28,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-12 20:07:00+00:00|2026-03-12 20:27:00+00:00|2026-03-11,2026-03-12 16:07:00-04:00,2026-03-12 16:27:00-04:00,2026-03-11,20,20.0,-0.4144,-0.4144,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-13 19:20:00+00:00|2026-03-13 19:40:00+00:00|2026-03-12,2026-03-13 15:20:00-04:00,2026-03-13 15:40:00-04:00,2026-03-12,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-16 16:01:00+00:00|2026-03-16 16:08:00+00:00|2026-03-15,2026-03-16 12:01:00-04:00,2026-03-16 12:08:00-04:00,2026-03-15,20,20.0,0.0,0.0,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-16 17:50:00+00:00|2026-03-16 17:52:00+00:00|2026-03-15,2026-03-16 13:50:00-04:00,2026-03-16 13:52:00-04:00,2026-03-15,20,20.0,-1.16,-1.16,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-17 15:13:00+00:00|2026-03-17 15:16:00+00:00|2026-03-16,2026-03-17 11:13:00-04:00,2026-03-17 11:16:00-04:00,2026-03-16,20,20.0,0.43,0.43,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-18 19:43:00+00:00|2026-03-18 20:03:00+00:00|2026-03-17,2026-03-18 15:43:00-04:00,2026-03-18 16:03:00-04:00,2026-03-17,20,20.0,0.9156,0.9156,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-18 20:04:00+00:00|2026-03-18 20:20:00+00:00|2026-03-17,2026-03-18 16:04:00-04:00,2026-03-18 16:20:00-04:00,2026-03-17,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-18 20:25:00+00:00|2026-03-18 20:45:00+00:00|2026-03-17,2026-03-18 16:25:00-04:00,2026-03-18 16:45:00-04:00,2026-03-17,20,20.0,-0.9944,-0.9944,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-20 17:36:00+00:00|2026-03-20 17:40:00+00:00|2026-03-19,2026-03-20 13:36:00-04:00,2026-03-20 13:40:00-04:00,2026-03-19,20,20.0,-0.27,-0.27,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-23 19:16:00+00:00|2026-03-23 19:36:00+00:00|2026-03-22,2026-03-23 15:16:00-04:00,2026-03-23 15:36:00-04:00,2026-03-22,20,20.0,-0.0744,-0.0744,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-23 19:57:00+00:00|2026-03-23 20:01:00+00:00|2026-03-22,2026-03-23 15:57:00-04:00,2026-03-23 16:01:00-04:00,2026-03-22,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-24 19:45:00+00:00|2026-03-24 20:05:00+00:00|2026-03-23,2026-03-24 15:45:00-04:00,2026-03-24 16:05:00-04:00,2026-03-23,20,20.0,0.0556,0.0556,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-26 17:24:00+00:00|2026-03-26 17:33:00+00:00|2026-03-25,2026-03-26 13:24:00-04:00,2026-03-26 13:33:00-04:00,2026-03-25,20,20.0,-0.77,-0.77,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-26 17:49:00+00:00|2026-03-26 17:59:00+00:00|2026-03-25,2026-03-26 13:49:00-04:00,2026-03-26 13:59:00-04:00,2026-03-25,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-26 19:25:00+00:00|2026-03-26 19:45:00+00:00|2026-03-25,2026-03-26 15:25:00-04:00,2026-03-26 15:45:00-04:00,2026-03-25,20,20.0,0.2,0.2,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-26 19:54:00+00:00|2026-03-26 20:11:00+00:00|2026-03-25,2026-03-26 15:54:00-04:00,2026-03-26 16:11:00-04:00,2026-03-25,20,20.0,0.06,0.06,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-27 16:37:00+00:00|2026-03-27 16:46:00+00:00|2026-03-26,2026-03-27 12:37:00-04:00,2026-03-27 12:46:00-04:00,2026-03-26,20,20.0,-1.86,-1.86,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-27 19:46:00+00:00|2026-03-27 19:53:00+00:00|2026-03-26,2026-03-27 15:46:00-04:00,2026-03-27 15:53:00-04:00,2026-03-26,20,20.0,-1.61,-1.61,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-03-30 17:14:00+00:00|2026-03-30 17:27:00+00:00|2026-03-29,2026-03-30 13:14:00-04:00,2026-03-30 13:27:00-04:00,2026-03-29,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-30 18:51:00+00:00|2026-03-30 19:07:00+00:00|2026-03-29,2026-03-30 14:51:00-04:00,2026-03-30 15:07:00-04:00,2026-03-29,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-30 19:08:00+00:00|2026-03-30 19:11:00+00:00|2026-03-29,2026-03-30 15:08:00-04:00,2026-03-30 15:11:00-04:00,2026-03-29,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-03-30 19:12:00+00:00|2026-03-30 19:32:00+00:00|2026-03-29,2026-03-30 15:12:00-04:00,2026-03-30 15:32:00-04:00,2026-03-29,20,20.0,0.5956,0.5956,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-01 18:09:00+00:00|2026-04-01 18:18:00+00:00|2026-03-31,2026-04-01 14:09:00-04:00,2026-04-01 14:18:00-04:00,2026-03-31,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-01 18:19:00+00:00|2026-04-01 18:24:00+00:00|2026-03-31,2026-04-01 14:19:00-04:00,2026-04-01 14:24:00-04:00,2026-03-31,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-01 18:25:00+00:00|2026-04-01 18:40:00+00:00|2026-03-31,2026-04-01 14:25:00-04:00,2026-04-01 14:40:00-04:00,2026-03-31,20,20.0,0.39,0.39,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-02 17:47:00+00:00|2026-04-02 18:01:00+00:00|2026-04-01,2026-04-02 13:47:00-04:00,2026-04-02 14:01:00-04:00,2026-04-01,20,20.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-06 17:06:00+00:00|2026-04-06 17:09:00+00:00|2026-04-05,2026-04-06 13:06:00-04:00,2026-04-06 13:09:00-04:00,2026-04-05,20,20.0,1.64,1.64,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-06 17:10:00+00:00|2026-04-06 17:13:00+00:00|2026-04-05,2026-04-06 13:10:00-04:00,2026-04-06 13:13:00-04:00,2026-04-05,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-07 17:20:00+00:00|2026-04-07 17:30:00+00:00|2026-04-06,2026-04-07 13:20:00-04:00,2026-04-07 13:30:00-04:00,2026-04-06,20,20.0,-0.42,-0.42,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-07 18:47:00+00:00|2026-04-07 18:54:00+00:00|2026-04-06,2026-04-07 14:47:00-04:00,2026-04-07 14:54:00-04:00,2026-04-06,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-09 18:04:00+00:00|2026-04-09 18:06:00+00:00|2026-04-08,2026-04-09 14:04:00-04:00,2026-04-09 14:06:00-04:00,2026-04-08,20,20.0,-0.53,-0.53,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-09 18:08:00+00:00|2026-04-09 18:28:00+00:00|2026-04-08,2026-04-09 14:08:00-04:00,2026-04-09 14:28:00-04:00,2026-04-08,20,20.0,0.3256,0.3256,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-10 15:39:00+00:00|2026-04-10 15:57:00+00:00|2026-04-09,2026-04-10 11:39:00-04:00,2026-04-10 11:57:00-04:00,2026-04-09,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-10 15:58:00+00:00|2026-04-10 16:11:00+00:00|2026-04-09,2026-04-10 11:58:00-04:00,2026-04-10 12:11:00-04:00,2026-04-09,20,20.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-10 16:41:00+00:00|2026-04-10 16:50:00+00:00|2026-04-09,2026-04-10 12:41:00-04:00,2026-04-10 12:50:00-04:00,2026-04-09,20,20.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-15 16:48:00+00:00|2026-04-15 17:05:00+00:00|2026-04-14,2026-04-15 12:48:00-04:00,2026-04-15 13:05:00-04:00,2026-04-14,20,20.0,0.43,0.43,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-16 17:14:00+00:00|2026-04-16 17:24:00+00:00|2026-04-15,2026-04-16 13:14:00-04:00,2026-04-16 13:24:00-04:00,2026-04-15,20,20.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-16 18:08:00+00:00|2026-04-16 18:24:00+00:00|2026-04-15,2026-04-16 14:08:00-04:00,2026-04-16 14:24:00-04:00,2026-04-15,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-16 18:25:00+00:00|2026-04-16 18:31:00+00:00|2026-04-15,2026-04-16 14:25:00-04:00,2026-04-16 14:31:00-04:00,2026-04-15,20,20.0,-1.84,-1.84,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-21 14:47:00+00:00|2026-04-21 14:58:00+00:00|2026-04-20,2026-04-21 10:47:00-04:00,2026-04-21 10:58:00-04:00,2026-04-20,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-21 14:59:00+00:00|2026-04-21 15:01:00+00:00|2026-04-20,2026-04-21 10:59:00-04:00,2026-04-21 11:01:00-04:00,2026-04-20,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-04-21 15:02:00+00:00|2026-04-21 15:07:00+00:00|2026-04-20,2026-04-21 11:02:00-04:00,2026-04-21 11:07:00-04:00,2026-04-20,20,20.0,-2.6,-2.6,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-21 16:44:00+00:00|2026-04-21 16:46:00+00:00|2026-04-20,2026-04-21 12:44:00-04:00,2026-04-21 12:46:00-04:00,2026-04-20,20,20.0,-0.67,-0.67,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-21 17:05:00+00:00|2026-04-21 17:12:00+00:00|2026-04-20,2026-04-21 13:05:00-04:00,2026-04-21 13:12:00-04:00,2026-04-20,20,20.0,0.41,0.41,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-23 16:04:00+00:00|2026-04-23 16:12:00+00:00|2026-04-22,2026-04-23 12:04:00-04:00,2026-04-23 12:12:00-04:00,2026-04-22,20,20.0,-1.37,-1.37,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-23 18:59:00+00:00|2026-04-23 19:05:00+00:00|2026-04-22,2026-04-23 14:59:00-04:00,2026-04-23 15:05:00-04:00,2026-04-22,20,20.0,-1.35,-1.35,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-29 15:12:00+00:00|2026-04-29 15:17:00+00:00|2026-04-28,2026-04-29 11:12:00-04:00,2026-04-29 11:17:00-04:00,2026-04-28,20,20.0,-1.14,-1.14,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-04-29 16:30:00+00:00|2026-04-29 16:40:00+00:00|2026-04-28,2026-04-29 12:30:00-04:00,2026-04-29 12:40:00-04:00,2026-04-28,20,20.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-05-04 15:12:00+00:00|2026-05-04 15:19:00+00:00|2026-05-03,2026-05-04 11:12:00-04:00,2026-05-04 11:19:00-04:00,2026-05-03,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,1,0.6,0.0,4
2026-05-05 16:40:00+00:00|2026-05-05 16:46:00+00:00|2026-05-04,2026-05-05 12:40:00-04:00,2026-05-05 12:46:00-04:00,2026-05-04,20,20.0,-1.11,-1.11,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
2026-05-27 13:30:00+00:00|2026-05-27 13:31:00+00:00|2026-05-26,2026-05-27 09:30:00-04:00,2026-05-27 09:31:00-04:00,2026-05-26,21,21.0,0.94,0.94,S26_RECOVERY_UNIVERSE,NO_MAE,,,1,0.6,0.0,4
