entry_timestamp,exit_timestamp,session_id,quality,hmm_state,vol_percentile,stop_points,target_points,rr,horizon,mae_threshold_R,recovery_threshold_R,recovery_deadline_bars,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end
2021-09-10 10:32:00-04:00,2021-09-10 10:40:00-04:00,2021-09-10,1.0,2,0.5971865141856639,20.0,35.0,1.75,20,0.7,0.2,6,-9.25,-10.36,-0.518,recovery_deadline,8,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-10 11:29:00-04:00,2021-09-10 11:38:00-04:00,2021-09-10,1.0,2,0.46370693862354534,20.0,35.0,1.75,20,0.7,0.2,6,-15.25,-16.36,-0.818,recovery_deadline,9,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-10 11:54:00-04:00,2021-09-10 12:02:00-04:00,2021-09-10,0.9015069587132571,2,0.5301046000895566,20.0,35.0,1.75,20,0.7,0.2,6,-21.25,-22.36,-1.1179999999999999,recovery_deadline,8,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-10 15:38:00-04:00,2021-09-10 15:54:00-04:00,2021-09-10,0.7787794729542302,2,0.41693625884874497,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945000000000001,target,16,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-13 13:54:00-04:00,2021-09-13 14:08:00-04:00,2021-09-13,0.8003274884015263,2,0.42477497647881585,20.0,35.0,1.75,20,0.7,0.2,6,-18.0,-19.11,-0.9555,recovery_deadline,14,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-14 15:29:00-04:00,2021-09-14 15:49:00-04:00,2021-09-14,0.8916027160662046,2,0.4034524570203817,20.0,35.0,1.75,20,0.7,0.2,6,-3.0,-4.109999999999999,-0.20549999999999996,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-16 10:14:00-04:00,2021-09-16 10:30:00-04:00,2021-09-16,0.9734317789827504,2,0.5490523604200104,20.0,35.0,1.75,20,0.7,0.2,6,-12.25,-13.36,-0.6679999999999999,recovery_deadline,16,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-17 11:50:00-04:00,2021-09-17 12:04:00-04:00,2021-09-17,0.8831371364599703,2,0.5414501124488698,20.0,35.0,1.75,20,0.7,0.2,6,-29.75,-30.86,-1.543,recovery_deadline,14,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-17 13:49:00-04:00,2021-09-17 14:06:00-04:00,2021-09-17,0.8799299103625654,2,0.4131376504978441,20.0,35.0,1.75,20,0.7,0.2,6,-15.25,-16.36,-0.818,recovery_deadline,17,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-20 12:06:00-04:00,2021-09-20 12:20:00-04:00,2021-09-20,1.0,2,0.5719446359121942,20.0,35.0,1.75,20,0.7,0.2,6,6.5,5.390000000000001,0.2695,recovery,14,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
