mae_threshold,recovery_level,deadline,development_trades,development_wins,development_losses,development_win_rate,development_mean_R,development_total_R,development_profit_factor,development_max_drawdown_R,development_benchmark_total_R,development_benchmark_mean_R,development_benchmark_win_rate,development_delta_R,development_delta_mean_R,development_delta_win_rate,development_delta_max_DD,development_mae_triggered,development_recovery_exits,development_deadline_exits,development_recovery_exit_pct,_score
0.75,0.2,10,95,32,63,0.3368421052631579,-0.6093684210526316,-57.88999999999999,0.16824712643678164,-58.19999999999999,-67.49,-0.7104210526315788,0.21052631578947367,9.600000000000001,0.10105263157894728,0.12631578947368421,10.84999999999998,95,30,65,0.3157894736842105,10.735526315789473
0.7,-0.5,3,95,6,89,0.06315789473684211,-0.6104210526315791,-57.99000000000001,0.028805895159939712,-57.20000000000001,-67.49,-0.7104210526315788,0.21052631578947367,9.499999999999986,0.09999999999999976,-0.14736842105263157,11.849999999999959,95,50,45,0.5263157894736842,10.734999999999982
0.8,-0.1,5,95,24,71,0.25263157894736843,-0.6097894736842105,-57.93,0.09864633577096624,-57.93999999999998,-67.49,-0.7104210526315788,0.21052631578947367,9.559999999999995,0.1006315789473683,0.04210526315789476,11.109999999999985,89,27,62,0.30337078651685395,10.721315789473678
0.75,0.0,3,95,15,80,0.15789473684210525,-0.6120000000000001,-58.14000000000001,0.04579025110782866,-57.379999999999995,-67.49,-0.7104210526315788,0.21052631578947367,9.349999999999987,0.09842105263157874,-0.05263157894736842,11.669999999999973,95,17,78,0.17894736842105263,10.566210526315775
0.8,0.1,3,95,15,80,0.15789473684210525,-0.6116842105263158,-58.11,0.07644628099173553,-57.70999999999998,-67.49,-0.7104210526315788,0.21052631578947367,9.379999999999995,0.09873684210526301,-0.05263157894736842,11.33999999999999,89,8,81,0.0898876404494382,10.563368421052626
0.8,0.3,3,95,14,81,0.14736842105263157,-0.6119999999999999,-58.13999999999999,0.0855614973262032,-57.739999999999974,-67.49,-0.7104210526315788,0.21052631578947367,9.350000000000001,0.09842105263157896,-0.06315789473684211,11.309999999999995,89,4,85,0.0449438202247191,10.530210526315791
0.8,0.4,3,95,14,81,0.14736842105263157,-0.6119999999999999,-58.13999999999999,0.0855614973262032,-57.739999999999974,-67.49,-0.7104210526315788,0.21052631578947367,9.350000000000001,0.09842105263157896,-0.06315789473684211,11.309999999999995,89,3,86,0.033707865168539325,10.530210526315791
0.75,0.0,5,95,24,71,0.25263157894736843,-0.612421052631579,-58.18,0.07327174259318253,-57.77999999999999,-67.49,-0.7104210526315788,0.21052631578947367,9.309999999999995,0.09799999999999986,0.04210526315789476,11.269999999999982,95,26,69,0.2736842105263158,10.485999999999994
0.8,0.1,10,95,32,63,0.3368421052631579,-0.6114736842105262,-58.08999999999999,0.16549346358281855,-58.71999999999999,-67.49,-0.7104210526315788,0.21052631578947367,9.400000000000006,0.09894736842105267,0.12631578947368421,10.329999999999977,89,28,61,0.3146067415730337,10.482473684210529
0.75,-0.1,3,95,13,82,0.1368421052631579,-0.6134736842105263,-58.28,0.04302134646962233,-57.519999999999996,-67.49,-0.7104210526315788,0.21052631578947367,9.209999999999994,0.09694736842105256,-0.07368421052631577,11.529999999999973,95,20,75,0.21052631578947367,10.411473684210517
0.75,0.2,12,95,33,62,0.3473684210526316,-0.6125263157894737,-58.190000000000005,0.17237946238088467,-59.12,-67.49,-0.7104210526315788,0.21052631578947367,9.29999999999999,0.09789473684210515,0.13684210526315793,9.929999999999971,95,32,63,0.3368421052631579,10.341947368421039
0.75,0.3,12,95,28,67,0.29473684210526313,-0.612842105263158,-58.220000000000006,0.18413677130044845,-58.85999999999999,-67.49,-0.7104210526315788,0.21052631578947367,9.269999999999989,0.09757894736842088,0.08421052631578946,10.189999999999976,95,25,70,0.2631578947368421,10.337789473684198
0.8,-0.3,8,95,14,81,0.14736842105263157,-0.6150526315789474,-58.43000000000001,0.07047406936048363,-57.369999999999976,-67.49,-0.7104210526315788,0.21052631578947367,9.059999999999988,0.09536842105263144,-0.06315789473684211,11.679999999999993,89,42,47,0.47191011235955055,10.275684210526302
0.8,-0.4,3,95,10,85,0.10526315789473684,-0.6150526315789474,-58.43000000000001,0.06151622229360744,-57.639999999999986,-67.49,-0.7104210526315788,0.21052631578947367,9.059999999999988,0.09536842105263144,-0.10526315789473684,11.409999999999982,89,36,53,0.4044943820224719,10.248684210526301
0.75,0.3,10,95,26,69,0.2736842105263158,-0.6143157894736843,-58.36,0.17278525868178596,-58.37999999999999,-67.49,-0.7104210526315788,0.21052631578947367,9.129999999999995,0.09610526315789458,0.06315789473684214,10.66999999999998,95,24,71,0.25263157894736843,10.245052631578941
0.7,0.0,10,95,33,62,0.3473684210526316,-0.6156842105263157,-58.489999999999995,0.10208781086889775,-58.07999999999999,-67.49,-0.7104210526315788,0.21052631578947367,9.0,0.09473684210526312,0.13684210526315793,10.969999999999978,95,35,60,0.3684210526315789,10.14436842105263
0.75,0.0,8,95,29,66,0.30526315789473685,-0.6168421052631579,-58.6,0.09105010082208778,-57.99999999999998,-67.49,-0.7104210526315788,0.21052631578947367,8.889999999999993,0.09357894736842098,0.09473684210526317,11.04999999999999,95,31,64,0.3263157894736842,10.041789473684203
0.8,0.0,3,95,16,79,0.16842105263157894,-0.617157894736842,-58.629999999999995,0.06803369893498648,-57.86999999999998,-67.49,-0.7104210526315788,0.21052631578947367,8.86,0.09326315789473683,-0.04210526315789473,11.179999999999986,89,13,76,0.14606741573033707,10.024631578947366
0.7,0.4,10,95,24,71,0.25263157894736843,-0.6163157894736842,-58.55,0.17570040827819228,-58.91,-67.49,-0.7104210526315788,0.21052631578947367,8.939999999999998,0.09410526315789469,0.04210526315789476,10.139999999999972,95,21,74,0.22105263157894736,10.001052631578943
0.75,-0.2,3,95,10,85,0.10526315789473684,-0.6176842105263158,-58.68,0.0377172843555264,-57.92,-67.49,-0.7104210526315788,0.21052631578947367,8.809999999999995,0.092736842105263,-0.10526315789473684,11.129999999999967,95,26,69,0.2736842105263158,9.969368421052623
0.6,-0.5,5,95,5,90,0.05263157894736842,-0.6181052631578947,-58.72,0.013772253946926436,-57.68,-67.49,-0.7104210526315788,0.21052631578947367,8.769999999999996,0.09231578947368413,-0.15789473684210525,11.369999999999969,95,58,37,0.6105263157894737,9.953157894736835
0.7,-0.2,8,95,13,82,0.1368421052631579,-0.6190526315789474,-58.81,0.04606650446066505,-57.59999999999998,-67.49,-0.7104210526315788,0.21052631578947367,8.679999999999993,0.09136842105263143,-0.07368421052631577,11.449999999999989,95,40,55,0.42105263157894735,9.870684210526308
0.8,-0.2,3,95,12,83,0.12631578947368421,-0.6186315789473684,-58.77,0.06208107245451644,-58.009999999999984,-67.49,-0.7104210526315788,0.21052631578947367,8.719999999999992,0.09178947368421042,-0.08421052631578946,11.039999999999985,89,23,66,0.25842696629213485,9.869894736842095
0.8,-0.1,3,95,15,80,0.15789473684210525,-0.6187368421052631,-58.779999999999994,0.06683600571519288,-58.01999999999998,-67.49,-0.7104210526315788,0.21052631578947367,8.71,0.0916842105263157,-0.05263157894736842,11.029999999999987,89,14,75,0.15730337078651685,9.858842105263157
0.7,0.1,10,95,31,64,0.3263157894736842,-0.618,-58.71,0.1435448577680525,-59.02,-67.49,-0.7104210526315788,0.21052631578947367,8.779999999999994,0.09242105263157885,0.11578947368421055,10.029999999999966,95,31,64,0.3263157894736842,9.82921052631578
0.75,-0.3,5,95,11,84,0.11578947368421053,-0.6197894736842106,-58.88,0.04369010881923015,-57.870000000000005,-67.49,-0.7104210526315788,0.21052631578947367,8.609999999999992,0.09063157894736829,-0.09473684210526315,11.179999999999964,95,41,54,0.43157894736842106,9.773315789473672
0.75,0.0,10,95,33,62,0.3473684210526316,-0.6193684210526315,-58.83999999999999,0.10969889544560446,-58.429999999999986,-67.49,-0.7104210526315788,0.21052631578947367,8.650000000000006,0.09105263157894739,0.13684210526315793,10.619999999999983,95,35,60,0.3684210526315789,9.757526315789477
0.7,-0.4,5,95,7,88,0.07368421052631578,-0.6201052631578948,-58.910000000000004,0.03442058678905097,-57.87000000000001,-67.49,-0.7104210526315788,0.21052631578947367,8.579999999999991,0.09031578947368402,-0.13684210526315788,11.179999999999957,95,47,48,0.49473684210526314,9.743157894736829
0.8,-0.3,5,95,14,81,0.14736842105263157,-0.6203157894736842,-58.93,0.06991792929292931,-58.069999999999986,-67.49,-0.7104210526315788,0.21052631578947367,8.559999999999995,0.09010526315789469,-0.06315789473684211,10.979999999999983,89,36,53,0.4044943820224719,9.703052631578942
0.7,-0.1,10,95,24,71,0.25263157894736843,-0.6198947368421052,-58.88999999999999,0.0812792511700468,-58.47999999999999,-67.49,-0.7104210526315788,0.21052631578947367,8.600000000000001,0.09052631578947368,0.04210526315789476,10.569999999999979,95,41,54,0.43157894736842106,9.702263157894738
0.8,0.4,10,95,26,69,0.2736842105263158,-0.619157894736842,-58.81999999999999,0.18824178857300577,-59.69999999999998,-67.49,-0.7104210526315788,0.21052631578947367,8.670000000000002,0.09126315789473682,0.06315789473684214,9.349999999999987,89,18,71,0.20224719101123595,9.650631578947369
0.7,-0.3,8,95,11,84,0.11578947368421053,-0.6211578947368421,-59.010000000000005,0.04359805510534846,-57.79999999999999,-67.49,-0.7104210526315788,0.21052631578947367,8.47999999999999,0.08926315789473671,-0.09473684210526315,11.249999999999979,95,45,50,0.47368421052631576,9.649631578947357
0.75,0.0,12,95,35,60,0.3684210526315789,-0.6198947368421054,-58.89000000000001,0.11470234515935059,-59.04999999999999,-67.49,-0.7104210526315788,0.21052631578947367,8.599999999999987,0.09052631578947345,0.15789473684210525,9.999999999999979,95,37,58,0.3894736842105263,9.645263157894723
0.7,0.1,12,95,34,61,0.35789473684210527,-0.6200000000000001,-58.900000000000006,0.15555555555555559,-59.83,-67.49,-0.7104210526315788,0.21052631578947367,8.58999999999999,0.09042105263157874,0.1473684210526316,9.21999999999997,95,34,61,0.35789473684210527,9.557210526315776
0.6,0.2,10,95,29,66,0.30526315789473685,-0.6214736842105264,-59.040000000000006,0.14927953890489917,-58.97000000000001,-67.49,-0.7104210526315788,0.21052631578947367,8.449999999999989,0.08894736842105244,0.09473684210526317,10.079999999999956,95,27,68,0.28421052631578947,9.50247368421051
0.6,-0.4,8,95,6,89,0.06315789473684211,-0.6230526315789473,-59.18999999999999,0.01987083954297069,-57.949999999999996,-67.49,-0.7104210526315788,0.21052631578947367,8.300000000000004,0.08736842105263154,-0.14736842105263157,11.099999999999973,95,56,39,0.5894736842105263,9.453684210526317
0.8,-0.5,3,95,10,85,0.10526315789473684,-0.6226315789473685,-59.150000000000006,0.06081295649412511,-58.36,-67.49,-0.7104210526315788,0.21052631578947367,8.33999999999999,0.0877894736842103,-0.10526315789473684,10.68999999999997,89,38,51,0.42696629213483145,9.452894736842092
0.6,-0.3,12,95,11,84,0.11578947368421053,-0.623263157894737,-59.21000000000001,0.031725265739983646,-58.31999999999999,-67.49,-0.7104210526315788,0.21052631578947367,8.279999999999987,0.08715789473684188,-0.09473684210526315,10.729999999999976,95,52,43,0.5473684210526316,9.396578947368404
0.75,0.1,10,95,32,63,0.3368421052631579,-0.6224210526315789,-59.129999999999995,0.15043103448275863,-59.43999999999999,-67.49,-0.7104210526315788,0.21052631578947367,8.36,0.08799999999999997,0.12631578947368421,9.609999999999978,95,32,63,0.3368421052631579,9.364999999999998
0.8,-0.1,10,95,27,68,0.28421052631578947,-0.622736842105263,-59.15999999999999,0.10512781727423991,-59.44999999999998,-67.49,-0.7104210526315788,0.21052631578947367,8.330000000000005,0.08768421052631581,0.0736842105263158,9.599999999999987,89,37,52,0.4157303370786517,9.333842105263162
0.9,0.3,8,95,23,72,0.24210526315789474,-0.6222105263157894,-59.10999999999999,0.17513257047167177,-60.469999999999985,-67.49,-0.7104210526315788,0.21052631578947367,8.380000000000003,0.0882105263157894,0.03157894736842107,8.579999999999984,74,9,65,0.12162162162162163,9.282105263157897
0.75,-0.4,3,95,7,88,0.07368421052631578,-0.624421052631579,-59.32000000000001,0.034190817323347444,-58.530000000000015,-67.49,-0.7104210526315788,0.21052631578947367,8.169999999999987,0.08599999999999985,-0.13684210526315788,10.519999999999953,95,41,54,0.43157894736842106,9.264999999999983
0.8,0.0,12,95,35,60,0.3684210526315789,-0.624,-59.28,0.13231850117096017,-59.69999999999999,-67.49,-0.7104210526315788,0.21052631578947367,8.209999999999994,0.08642105263157884,0.15789473684210525,9.34999999999998,89,32,57,0.3595505617977528,9.188210526315782
0.6,0.3,10,95,24,71,0.25263157894736843,-0.6246315789473685,-59.34000000000001,0.15566306203756405,-59.27000000000001,-67.49,-0.7104210526315788,0.21052631578947367,8.149999999999984,0.0857894736842103,0.04210526315789476,9.779999999999959,95,21,74,0.22105263157894736,9.170894736842087
0.75,0.4,10,95,24,71,0.25263157894736843,-0.6245263157894737,-59.33,0.17768537768537768,-59.399999999999984,-67.49,-0.7104210526315788,0.21052631578947367,8.159999999999997,0.08589473684210513,0.04210526315789476,9.649999999999984,95,22,73,0.23157894736842105,9.167947368421046
0.75,0.1,12,95,34,61,0.35789473684210527,-0.6237894736842106,-59.260000000000005,0.15475681072600203,-60.19,-67.49,-0.7104210526315788,0.21052631578947367,8.22999999999999,0.08663157894736828,0.1473684210526316,8.859999999999971,95,34,61,0.35789473684210527,9.159315789473672
0.8,-0.2,8,95,16,79,0.16842105263157894,-0.626421052631579,-59.510000000000005,0.07146200655328444,-58.54999999999997,-67.49,-0.7104210526315788,0.21052631578947367,7.97999999999999,0.08399999999999985,-0.04210526315789473,10.5,89,35,54,0.39325842696629215,9.07199999999999
0.6,-0.1,12,95,24,71,0.25263157894736843,-0.6257894736842105,-59.449999999999996,0.08057531704299412,-59.16999999999997,-67.49,-0.7104210526315788,0.21052631578947367,8.04,0.08463157894736839,0.04210526315789476,9.879999999999995,95,42,53,0.4421052631578947,9.070315789473684
0.7,-0.3,12,95,13,82,0.1368421052631579,-0.6266315789473684,-59.53,0.04782469609724888,-58.64,-67.49,-0.7104210526315788,0.21052631578947367,7.959999999999994,0.08378947368421041,-0.07368421052631577,10.409999999999968,95,53,42,0.5578947368421052,9.042894736842095
0.9,0.2,8,95,24,71,0.25263157894736843,-0.6249473684210526,-59.37,0.1713886950453594,-60.72999999999998,-67.49,-0.7104210526315788,0.21052631578947367,8.119999999999997,0.08547368421052626,0.04210526315789476,8.319999999999986,74,11,63,0.14864864864864866,8.99473684210526
0.6,-0.3,10,95,11,84,0.11578947368421053,-0.6283157894736842,-59.69,0.03147817621288334,-58.669999999999995,-67.49,-0.7104210526315788,0.21052631578947367,7.799999999999997,0.08210526315789468,-0.09473684210526315,10.379999999999974,95,49,46,0.5157894736842106,8.879052631578942
0.75,-0.1,12,95,25,70,0.2631578947368421,-0.6275789473684211,-59.620000000000005,0.08248691905201601,-59.78,-67.49,-0.7104210526315788,0.21052631578947367,7.86999999999999,0.08284210526315772,0.05263157894736842,9.269999999999968,95,43,52,0.45263157894736844,8.838421052631565
0.7,0.4,12,95,26,69,0.2736842105263158,-0.6272631578947369,-59.59,0.1877044711014177,-60.279999999999994,-67.49,-0.7104210526315788,0.21052631578947367,7.8999999999999915,0.08315789473684199,0.06315789473684214,8.769999999999975,95,23,72,0.24210526315789474,8.81857894736841
0.6,0.0,12,95,33,62,0.3473684210526316,-0.6285263157894737,-59.71,0.10291466346153844,-59.42999999999997,-67.49,-0.7104210526315788,0.21052631578947367,7.779999999999994,0.08189473684210513,0.13684210526315793,9.619999999999997,95,35,60,0.3684210526315789,8.782947368421047
0.6,-0.1,10,95,23,72,0.24210526315789474,-0.6288421052631579,-59.739999999999995,0.0760903185895453,-59.330000000000005,-67.49,-0.7104210526315788,0.21052631578947367,7.75,0.08157894736842097,0.03157894736842107,9.719999999999963,95,38,57,0.4,8.762789473684206
0.8,0.2,12,95,32,63,0.3368421052631579,-0.628,-59.660000000000004,0.17242335968927733,-60.59999999999999,-67.49,-0.7104210526315788,0.21052631578947367,7.829999999999991,0.08242105263157884,0.12631578947368421,8.449999999999982,89,28,61,0.3146067415730337,8.716210526315779
0.9,0.1,8,95,24,71,0.25263157894736843,-0.6283157894736842,-59.69,0.1669225401256106,-61.04999999999998,-67.49,-0.7104210526315788,0.21052631578947367,7.799999999999997,0.08210526315789468,0.04210526315789476,7.999999999999986,74,13,61,0.17567567567567569,8.641052631578942
0.6,0.2,12,95,30,65,0.3157894736842105,-0.6296842105263158,-59.82,0.1590046393926613,-60.259999999999984,-67.49,-0.7104210526315788,0.21052631578947367,7.669999999999995,0.080736842105263,0.10526315789473684,8.789999999999985,95,30,65,0.3157894736842105,8.589368421052624
0.75,-0.2,5,95,13,82,0.1368421052631579,-0.6311578947368421,-59.96,0.045222929936305736,-58.949999999999996,-67.49,-0.7104210526315788,0.21052631578947367,7.529999999999994,0.0792631578947367,-0.07368421052631577,10.099999999999973,95,36,59,0.37894736842105264,8.57963157894736
0.6,0.3,12,95,26,69,0.2736842105263158,-0.6308421052631579,-59.93,0.167870036101083,-60.13999999999998,-67.49,-0.7104210526315788,0.21052631578947367,7.559999999999995,0.07957894736842097,0.06315789473684214,8.90999999999999,95,23,72,0.24210526315789474,8.490789473684204
0.85,0.4,8,95,21,74,0.22105263157894736,-0.6296842105263158,-59.82000000000001,0.17727960390592765,-61.559999999999974,-67.49,-0.7104210526315788,0.21052631578947367,7.6699999999999875,0.080736842105263,0.01052631578947369,7.489999999999995,79,9,70,0.11392405063291139,8.459368421052618
0.75,-0.3,8,95,11,84,0.11578947368421053,-0.6327368421052633,-60.110000000000014,0.042834394904458596,-58.89999999999999,-67.49,-0.7104210526315788,0.21052631578947367,7.379999999999981,0.07768421052631558,-0.09473684210526315,10.149999999999977,95,46,49,0.4842105263157895,8.433842105263137
0.9,0.4,8,95,22,73,0.23157894736842105,-0.6309473684210525,-59.93999999999999,0.17777777777777776,-61.29999999999997,-67.49,-0.7104210526315788,0.21052631578947367,7.550000000000004,0.07947368421052636,0.02105263157894738,7.75,74,7,67,0.0945945945945946,8.364736842105268
0.8,-0.2,5,95,16,79,0.16842105263157894,-0.6330526315789474,-60.14,0.07076637824474659,-59.37999999999999,-67.49,-0.7104210526315788,0.21052631578947367,7.349999999999994,0.07736842105263142,-0.04210526315789473,9.66999999999998,89,31,58,0.34831460674157305,8.355684210526308
0.75,0.4,12,95,26,69,0.2736842105263158,-0.632,-60.04,0.18656008670911803,-60.73,-67.49,-0.7104210526315788,0.21052631578947367,7.449999999999996,0.07842105263157884,0.06315789473684214,8.319999999999972,95,23,72,0.24210526315789474,8.321210526315783
0.6,-0.2,10,95,13,82,0.1368421052631579,-0.6336842105263157,-60.199999999999996,0.03355273719698186,-59.179999999999986,-67.49,-0.7104210526315788,0.21052631578947367,7.289999999999999,0.0767368421052631,-0.07368421052631577,9.869999999999983,95,44,51,0.4631578947368421,8.315368421052629
0.75,-0.3,12,95,13,82,0.1368421052631579,-0.6335789473684211,-60.19000000000001,0.047325102880658436,-59.300000000000004,-67.49,-0.7104210526315788,0.21052631578947367,7.299999999999983,0.07684210526315771,-0.07368421052631577,9.749999999999964,95,53,42,0.5578947368421052,8.313421052631558
0.85,0.3,8,95,22,73,0.23157894736842105,-0.6311578947368421,-59.96000000000001,0.1722805080066262,-61.699999999999974,-67.49,-0.7104210526315788,0.21052631578947367,7.529999999999987,0.0792631578947367,0.02105263157894738,7.349999999999994,79,11,68,0.13924050632911392,8.304631578947355
0.8,0.1,12,95,33,62,0.3473684210526316,-0.6332631578947369,-60.160000000000004,0.16339869281045752,-60.919999999999995,-67.49,-0.7104210526315788,0.21052631578947367,7.329999999999991,0.07715789473684198,0.13684210526315793,8.129999999999974,89,29,60,0.3258426966292135,8.18157894736841
0.6,0.1,10,95,29,66,0.30526315789473685,-0.6345263157894737,-60.28000000000001,0.1314121037463977,-60.21000000000001,-67.49,-0.7104210526315788,0.21052631578947367,7.209999999999987,0.07589473684210513,0.09473684210526317,8.83999999999996,95,29,66,0.30526315789473685,8.131947368421036
0.8,0.3,12,95,27,68,0.28421052631578947,-0.6338947368421053,-60.220000000000006,0.18045726728361458,-60.86999999999998,-67.49,-0.7104210526315788,0.21052631578947367,7.269999999999989,0.07652631578947355,0.0736842105263158,8.179999999999986,89,21,68,0.23595505617977527,8.126263157894725
0.85,-0.3,3,95,13,82,0.1368421052631579,-0.6332631578947369,-60.16,0.11956680813698227,-61.49999999999997,-67.49,-0.7104210526315788,0.21052631578947367,7.329999999999998,0.07715789473684198,-0.07368421052631577,7.549999999999997,79,16,63,0.20253164556962025,8.123578947368419
0.6,0.0,10,95,31,64,0.3263157894736842,-0.6349473684210526,-60.32,0.08950943396226417,-59.910000000000004,-67.49,-0.7104210526315788,0.21052631578947367,7.169999999999995,0.07547368421052625,0.11578947368421055,9.139999999999965,95,33,62,0.3473684210526316,8.121736842105255
0.75,-0.1,10,95,24,71,0.25263157894736843,-0.635157894736842,-60.33999999999999,0.07948131197559115,-59.929999999999986,-67.49,-0.7104210526315788,0.21052631578947367,7.150000000000006,0.07526315789473681,0.04210526315789476,9.119999999999983,95,40,55,0.42105263157894735,8.099631578947372
0.6,0.4,10,95,22,73,0.23157894736842105,-0.634842105263158,-60.31000000000001,0.16096271563717304,-60.29,-67.49,-0.7104210526315788,0.21052631578947367,7.1799999999999855,0.07557894736842086,0.02105263157894738,8.75999999999997,95,19,76,0.2,8.093789473684193
0.9,-0.3,8,95,18,77,0.18947368421052632,-0.6337894736842105,-60.209999999999994,0.1429181494661922,-61.56999999999998,-67.49,-0.7104210526315788,0.21052631578947367,7.280000000000001,0.07663157894736838,-0.02105263157894735,7.47999999999999,74,23,51,0.3108108108108108,8.066315789473684
0.85,0.2,8,95,23,72,0.24210526315789474,-0.6335789473684211,-60.190000000000005,0.16899074968935524,-61.92999999999997,-67.49,-0.7104210526315788,0.21052631578947367,7.29999999999999,0.07684210526315771,0.03157894736842107,7.119999999999997,79,14,65,0.17721518987341772,8.050421052631568
0.9,0.0,8,95,24,71,0.25263157894736843,-0.634,-60.23,0.15938590369853453,-61.58999999999998,-67.49,-0.7104210526315788,0.21052631578947367,7.259999999999998,0.07642105263157883,0.04210526315789476,7.459999999999987,74,14,60,0.1891891891891892,8.044210526315787
0.75,-0.2,8,95,13,82,0.1368421052631579,-0.6366315789473684,-60.480000000000004,0.044851547694251426,-59.26999999999999,-67.49,-0.7104210526315788,0.21052631578947367,7.009999999999991,0.0737894736842104,-0.07368421052631577,9.77999999999998,95,40,55,0.42105263157894735,8.024894736842093
0.8,-0.1,12,95,27,68,0.28421052631578947,-0.635578947368421,-60.379999999999995,0.10322293182830834,-60.79999999999999,-67.49,-0.7104210526315788,0.21052631578947367,7.109999999999999,0.07484210526315782,0.0736842105263158,8.249999999999979,89,38,51,0.42696629213483145,7.972421052631576
0.9,-0.4,8,95,16,79,0.16842105263157894,-0.635157894736842,-60.339999999999996,0.1405782652043868,-61.69999999999998,-67.49,-0.7104210526315788,0.21052631578947367,7.149999999999999,0.07526315789473681,-0.04210526315789473,7.349999999999987,74,29,45,0.3918918918918919,7.922631578947366
0.8,-0.3,10,95,15,80,0.15789473684210525,-0.6390526315789473,-60.709999999999994,0.07014856792770717,-59.839999999999996,-67.49,-0.7104210526315788,0.21052631578947367,6.780000000000001,0.07136842105263153,-0.05263157894736842,9.209999999999972,89,44,45,0.4943820224719101,7.736684210526315
0.85,0.1,8,95,23,72,0.24210526315789474,-0.6375789473684211,-60.57000000000001,0.16374430484605823,-62.309999999999974,-67.49,-0.7104210526315788,0.21052631578947367,6.9199999999999875,0.07284210526315771,0.03157894736842107,6.739999999999995,79,15,64,0.189873417721519,7.630421052631566
0.8,-0.4,8,95,10,85,0.10526315789473684,-0.6404210526315789,-60.839999999999996,0.05922375135302302,-59.59999999999997,-67.49,-0.7104210526315788,0.21052631578947367,6.649999999999999,0.06999999999999995,-0.10526315789473684,9.449999999999996,89,48,41,0.5393258426966292,7.629999999999998
0.9,0.3,3,95,15,80,0.15789473684210525,-0.6378947368421052,-60.599999999999994,0.13871517907902217,-62.40999999999998,-67.49,-0.7104210526315788,0.21052631578947367,6.890000000000001,0.07252631578947366,-0.05263157894736842,6.639999999999986,74,3,71,0.04054054054054054,7.590263157894737
0.9,0.4,3,95,15,80,0.15789473684210525,-0.6378947368421052,-60.599999999999994,0.13871517907902217,-62.40999999999998,-67.49,-0.7104210526315788,0.21052631578947367,6.890000000000001,0.07252631578947366,-0.05263157894736842,6.639999999999986,74,2,72,0.02702702702702703,7.590263157894737
0.7,-0.2,12,95,15,80,0.15789473684210525,-0.6405263157894737,-60.85,0.049070167213627135,-59.959999999999994,-67.49,-0.7104210526315788,0.21052631578947367,6.6399999999999935,0.06989473684210512,-0.05263157894736842,9.089999999999975,95,48,47,0.5052631578947369,7.583947368421043
0.9,-0.2,3,95,15,80,0.15789473684210525,-0.639157894736842,-60.71999999999999,0.135042735042735,-62.529999999999994,-67.49,-0.7104210526315788,0.21052631578947367,6.770000000000003,0.0712631578947368,-0.05263157894736842,6.519999999999975,74,9,65,0.12162162162162163,7.457631578947369
0.9,-0.3,3,95,15,80,0.15789473684210525,-0.6394736842105262,-60.74999999999999,0.1349850491243058,-62.55999999999999,-67.49,-0.7104210526315788,0.21052631578947367,6.740000000000002,0.07094736842105265,-0.05263157894736842,6.489999999999981,74,11,63,0.14864864864864866,7.424473684210526
0.6,0.1,12,95,31,64,0.3263157894736842,-0.6409473684210526,-60.89,0.14154800507542648,-61.32999999999998,-67.49,-0.7104210526315788,0.21052631578947367,6.599999999999994,0.06947368421052624,0.11578947368421055,7.719999999999992,95,31,64,0.3263157894736842,7.406736842105257
0.9,0.2,3,95,15,80,0.15789473684210525,-0.64,-60.8,0.13587265491756678,-62.609999999999985,-67.49,-0.7104210526315788,0.21052631578947367,6.689999999999998,0.07042105263157883,-0.05263157894736842,6.4399999999999835,74,4,70,0.05405405405405406,7.369210526315785
0.9,0.0,3,95,15,80,0.15789473684210525,-0.6408421052631579,-60.879999999999995,0.13473564525298462,-62.68999999999999,-67.49,-0.7104210526315788,0.21052631578947367,6.609999999999999,0.06957894736842096,-0.05263157894736842,6.359999999999978,74,5,69,0.06756756756756757,7.280789473684207
0.9,0.1,3,95,15,80,0.15789473684210525,-0.6408421052631579,-60.879999999999995,0.13473564525298462,-62.68999999999999,-67.49,-0.7104210526315788,0.21052631578947367,6.609999999999999,0.06957894736842096,-0.05263157894736842,6.359999999999978,74,4,70,0.05405405405405406,7.280789473684207
0.8,-0.3,12,95,15,80,0.15789473684210525,-0.6436842105263159,-61.150000000000006,0.06967898980678536,-60.410000000000004,-67.49,-0.7104210526315788,0.21052631578947367,6.339999999999989,0.06673684210526298,-0.05263157894736842,8.639999999999965,89,46,43,0.5168539325842697,7.237368421052617
0.7,-0.3,10,95,12,83,0.12631578947368421,-0.6439999999999999,-61.17999999999999,0.04436113714464229,-60.16,-67.49,-0.7104210526315788,0.21052631578947367,6.310000000000002,0.06642105263157894,-0.08421052631578946,8.889999999999972,95,50,45,0.5263157894736842,7.232210526315789
0.9,-0.1,3,95,15,80,0.15789473684210525,-0.6417894736842105,-60.96999999999999,0.1345635202271114,-62.779999999999994,-67.49,-0.7104210526315788,0.21052631578947367,6.520000000000003,0.06863157894736838,-0.05263157894736842,6.269999999999975,74,6,68,0.08108108108108109,7.181315789473684
0.6,-0.2,12,95,13,82,0.1368421052631579,-0.6445263157894736,-61.23,0.033006948831332907,-60.33999999999998,-67.49,-0.7104210526315788,0.21052631578947367,6.259999999999998,0.06589473684210523,-0.07368421052631577,8.709999999999987,95,45,50,0.47368421052631576,7.1639473684210495
