entry_timestamp,exit_timestamp,session_id,quality,hmm_state,vol_percentile,stop_points,target_points,rr,horizon,mae_threshold_R,recovery_threshold_R,recovery_deadline_bars,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,_session,_trade_key
2021-10-01 16:16:00+00:00,2021-10-01 12:26:00-04:00,2021-10-01,0.9197304495289323,2,0.5836976810879617,20.0,35.0,1.75,20,0.7,0.2,6,-23.5,-24.61,-1.2305,recovery_deadline,10,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-01,2021-10-01 16:16:00+00:00|2021-10-01
2021-10-06 18:59:00+00:00,2021-10-06 15:11:00-04:00,2021-10-06,0.9288620736037648,2,0.4120810839366663,20.0,35.0,1.75,20,0.7,0.2,6,-9.75,-10.86,-0.5429999999999999,recovery_deadline,12,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-06,2021-10-06 18:59:00+00:00|2021-10-06
2021-10-08 15:50:00+00:00,2021-10-08 11:58:00-04:00,2021-10-08,1.0,2,0.4231951579063882,20.0,35.0,1.75,20,0.7,0.2,6,-9.25,-10.36,-0.518,recovery_deadline,8,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-08,2021-10-08 15:50:00+00:00|2021-10-08
2021-10-08 19:37:00+00:00,2021-10-08 15:57:00-04:00,2021-10-08,1.0,2,0.4243624123930226,20.0,35.0,1.75,20,0.7,0.2,6,6.0,4.890000000000001,0.2445,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-08,2021-10-08 19:37:00+00:00|2021-10-08
2021-10-11 17:23:00+00:00,2021-10-11 13:43:00-04:00,2021-10-11,0.8458268832182487,2,0.554244630377798,20.0,35.0,1.75,20,0.7,0.2,6,-2.75,-3.86,-0.193,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-11,2021-10-11 17:23:00+00:00|2021-10-11
2021-10-13 15:32:00+00:00,2021-10-13 11:47:00-04:00,2021-10-13,0.7570105988948376,2,0.5386527266964183,20.0,35.0,1.75,20,0.7,0.2,6,-45.75,-46.86,-2.343,recovery_deadline,15,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-13,2021-10-13 15:32:00+00:00|2021-10-13
2021-10-20 17:18:00+00:00,2021-10-20 13:36:00-04:00,2021-10-20,1.0,2,0.4092132604134697,20.0,35.0,1.75,20,0.7,0.2,6,-14.75,-15.86,-0.7929999999999999,recovery_deadline,18,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-20,2021-10-20 17:18:00+00:00|2021-10-20
2021-10-22 15:06:00+00:00,2021-10-22 11:17:00-04:00,2021-10-22,0.9152034480945608,2,0.4154369405857404,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,11,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-22,2021-10-22 15:06:00+00:00|2021-10-22
2021-10-22 15:18:00+00:00,2021-10-22 11:24:00-04:00,2021-10-22,0.8949967083607637,2,0.5688252489220506,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,6,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-22,2021-10-22 15:18:00+00:00|2021-10-22
2021-10-26 15:07:00+00:00,2021-10-26 11:24:00-04:00,2021-10-26,0.8377277877377498,2,0.5257424895726943,20.0,35.0,1.75,20,0.7,0.2,6,-16.25,-17.36,-0.868,recovery_deadline,17,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-26,2021-10-26 15:07:00+00:00|2021-10-26
2021-10-26 16:43:00+00:00,2021-10-26 13:03:00-04:00,2021-10-26,1.0,2,0.4668917321150953,20.0,35.0,1.75,20,0.7,0.2,6,-2.5,-3.61,-0.1805,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-26,2021-10-26 16:43:00+00:00|2021-10-26
2021-10-27 19:15:00+00:00,2021-10-27 15:35:00-04:00,2021-10-27,0.8921933085501859,2,0.4397228776848111,20.0,35.0,1.75,20,0.7,0.2,6,2.0,0.8900000000000001,0.0445,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-10-27,2021-10-27 19:15:00+00:00|2021-10-27
2021-11-01 13:44:00+00:00,2021-11-01 09:49:00-04:00,2021-11-01,0.7551948051948052,2,0.439642377375388,20.0,35.0,1.75,20,0.7,0.2,6,12.75,11.64,0.5820000000000001,recovery,5,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-11-01,2021-11-01 13:44:00+00:00|2021-11-01
2021-11-02 14:14:00+00:00,2021-11-02 10:22:00-04:00,2021-11-02,0.7744226399317542,2,0.5865353169951247,20.0,35.0,1.75,20,0.7,0.2,6,-22.5,-23.61,-1.1805,recovery_deadline,8,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-11-02,2021-11-02 14:14:00+00:00|2021-11-02
2021-11-02 16:09:00+00:00,2021-11-02 12:20:00-04:00,2021-11-02,0.7884619215038767,2,0.4026122350407784,20.0,35.0,1.75,20,0.7,0.2,6,-18.75,-19.86,-0.993,recovery_deadline,11,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-11-02,2021-11-02 16:09:00+00:00|2021-11-02
2021-11-04 15:21:00+00:00,2021-11-04 11:27:00-04:00,2021-11-04,0.8559456008110342,2,0.4521148940666241,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,6,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-11-04,2021-11-04 15:21:00+00:00|2021-11-04
2021-11-04 15:28:00+00:00,2021-11-04 11:38:00-04:00,2021-11-04,1.0,2,0.4962290636304633,20.0,35.0,1.75,20,0.7,0.2,6,-4.25,-5.359999999999999,-0.2679999999999999,recovery_deadline,10,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-11-04,2021-11-04 15:28:00+00:00|2021-11-04
2021-11-04 19:00:00+00:00,2021-11-04 15:07:00-04:00,2021-11-04,0.7800798602410574,2,0.4477729086271175,20.0,35.0,1.75,20,0.7,0.2,6,-6.5,-7.609999999999999,-0.3804999999999999,recovery_deadline,7,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-11-04,2021-11-04 19:00:00+00:00|2021-11-04
2021-11-05 17:09:00+00:00,2021-11-05 13:25:00-04:00,2021-11-05,0.9145360306506412,2,0.5288920641788717,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,16,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-11-05,2021-11-05 17:09:00+00:00|2021-11-05
2021-11-05 17:28:00+00:00,2021-11-05 13:38:00-04:00,2021-11-05,1.0,2,0.597095951337563,20.0,35.0,1.75,20,0.7,0.2,6,-13.5,-14.61,-0.7304999999999999,recovery_deadline,10,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,2021-11-05,2021-11-05 17:28:00+00:00|2021-11-05
2021-12-13 14:32:00+00:00,2021-12-13 09:38:00-05:00,2021-12-13,0.7690722535967162,2,0.4797591016120268,20.0,35.0,1.75,20,0.7,0.2,6,6.0,4.890000000000001,0.2445,recovery,6,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,2021-12-13,2021-12-13 14:32:00+00:00|2021-12-13
2022-02-08 18:15:00+00:00,2022-02-08 13:35:00-05:00,2022-02-08,0.8638613861386139,2,0.4477556416869008,20.0,35.0,1.75,20,0.7,0.2,6,-5.75,-6.859999999999999,-0.3429999999999999,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-08,2022-02-08 18:15:00+00:00|2022-02-08
2022-02-09 17:06:00+00:00,2022-02-09 12:19:00-05:00,2022-02-09,0.9050038884578236,2,0.4464536172651455,20.0,35.0,1.75,20,0.7,0.2,6,-27.25,-28.36,-1.418,recovery_deadline,13,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-09,2022-02-09 17:06:00+00:00|2022-02-09
2022-02-15 17:47:00+00:00,2022-02-15 13:01:00-05:00,2022-02-15,1.0,2,0.4616355236500922,20.0,35.0,1.75,20,0.7,0.2,6,-33.0,-34.11,-1.7055,recovery_deadline,14,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-15,2022-02-15 17:47:00+00:00|2022-02-15
2022-02-15 20:36:00+00:00,2022-02-15 15:40:00-05:00,2022-02-15,0.9611851852461633,2,0.5015659482910301,20.0,35.0,1.75,20,0.7,0.2,6,12.25,11.14,0.557,recovery,4,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-15,2022-02-15 20:36:00+00:00|2022-02-15
2022-02-16 14:31:00+00:00,2022-02-16 09:35:00-05:00,2022-02-16,0.8765765312380578,2,0.5610920918354523,20.0,35.0,1.75,20,0.7,0.2,6,4.0,2.89,0.1445,recovery,4,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-16,2022-02-16 14:31:00+00:00|2022-02-16
2022-02-17 16:58:00+00:00,2022-02-17 12:08:00-05:00,2022-02-17,0.7718564329114543,2,0.4439350294840665,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,10,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-17,2022-02-17 16:58:00+00:00|2022-02-17
2022-02-17 17:09:00+00:00,2022-02-17 12:28:00-05:00,2022-02-17,0.7711245344321114,2,0.5469105825930897,20.0,35.0,1.75,20,0.7,0.2,6,-14.0,-15.11,-0.7555,recovery_deadline,19,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-17,2022-02-17 17:09:00+00:00|2022-02-17
2022-02-17 18:13:00+00:00,2022-02-17 13:33:00-05:00,2022-02-17,0.8876131004041174,2,0.4718305256860763,20.0,35.0,1.75,20,0.7,0.2,6,-8.5,-9.61,-0.4805,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-17,2022-02-17 18:13:00+00:00|2022-02-17
2022-02-17 20:04:00+00:00,2022-02-17 15:16:00-05:00,2022-02-17,0.81688596790861,2,0.5300395634447846,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,12,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-02-17,2022-02-17 20:04:00+00:00|2022-02-17
2022-03-03 18:45:00+00:00,2022-03-03 13:55:00-05:00,2022-03-03,1.0,2,0.5721668401023522,20.0,35.0,1.75,20,0.7,0.2,6,-18.0,-19.11,-0.9555,recovery_deadline,10,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-03,2022-03-03 18:45:00+00:00|2022-03-03
2022-03-03 19:43:00+00:00,2022-03-03 14:50:00-05:00,2022-03-03,1.0,2,0.5947084520990745,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,7,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-03,2022-03-03 19:43:00+00:00|2022-03-03
2022-03-09 18:46:00+00:00,2022-03-09 13:57:00-05:00,2022-03-09,0.9109721046850954,2,0.5380879846773342,20.0,35.0,1.75,20,0.7,0.2,6,-14.5,-15.61,-0.7805,recovery_deadline,11,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-09,2022-03-09 18:46:00+00:00|2022-03-09
2022-03-10 17:52:00+00:00,2022-03-10 13:04:00-05:00,2022-03-10,1.0,2,0.5392844395513797,20.0,35.0,1.75,20,0.7,0.2,6,11.5,10.39,0.5195000000000001,recovery,12,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-10,2022-03-10 17:52:00+00:00|2022-03-10
2022-03-11 14:31:00+00:00,2022-03-11 09:33:00-05:00,2022-03-11,1.0,2,0.5165618511871547,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,2,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-11,2022-03-11 14:31:00+00:00|2022-03-11
2022-03-16 16:39:00+00:00,2022-03-16 12:46:00-04:00,2022-03-16,0.9197063482639004,2,0.4946787920832893,20.0,35.0,1.75,20,0.7,0.2,6,28.5,27.39,1.3695,recovery,7,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-16,2022-03-16 16:39:00+00:00|2022-03-16
2022-03-17 18:24:00+00:00,2022-03-17 14:38:00-04:00,2022-03-17,1.0,2,0.5953318151426948,20.0,35.0,1.75,20,0.7,0.2,6,-16.0,-17.11,-0.8554999999999999,recovery_deadline,14,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-17,2022-03-17 18:24:00+00:00|2022-03-17
2022-03-22 15:57:00+00:00,2022-03-22 12:17:00-04:00,2022-03-22,1.0,2,0.4117262631899095,20.0,35.0,1.75,20,0.7,0.2,6,20.5,19.39,0.9695,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-22,2022-03-22 15:57:00+00:00|2022-03-22
2022-03-22 16:21:00+00:00,2022-03-22 12:41:00-04:00,2022-03-22,1.0,2,0.4756410836462716,20.0,35.0,1.75,20,0.7,0.2,6,-2.75,-3.86,-0.193,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-22,2022-03-22 16:21:00+00:00|2022-03-22
2022-03-23 16:45:00+00:00,2022-03-23 12:54:00-04:00,2022-03-23,0.8000443104380417,2,0.5877207534649433,20.0,35.0,1.75,20,0.7,0.2,6,-24.0,-25.11,-1.2555,recovery_deadline,9,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-23,2022-03-23 16:45:00+00:00|2022-03-23
2022-03-23 17:21:00+00:00,2022-03-23 13:29:00-04:00,2022-03-23,0.9581726395311488,2,0.5648423243398133,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,8,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-23,2022-03-23 17:21:00+00:00|2022-03-23
2022-03-25 19:31:00+00:00,2022-03-25 15:42:00-04:00,2022-03-25,1.0,2,0.5771587715726344,20.0,35.0,1.75,20,0.7,0.2,6,-34.75,-35.86,-1.793,recovery_deadline,11,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-25,2022-03-25 19:31:00+00:00|2022-03-25
2022-03-30 15:06:00+00:00,2022-03-30 11:26:00-04:00,2022-03-30,1.0,2,0.4646115794712473,20.0,35.0,1.75,20,0.7,0.2,6,16.0,14.89,0.7445,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-30,2022-03-30 15:06:00+00:00|2022-03-30
2022-03-30 19:01:00+00:00,2022-03-30 15:18:00-04:00,2022-03-30,0.8428648200309665,2,0.4591571528395695,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,17,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-30,2022-03-30 19:01:00+00:00|2022-03-30
2022-03-30 19:19:00+00:00,2022-03-30 15:38:00-04:00,2022-03-30,1.0,2,0.4819903378728238,20.0,35.0,1.75,20,0.7,0.2,6,5.5,4.390000000000001,0.2195,recovery,19,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-30,2022-03-30 19:19:00+00:00|2022-03-30
2022-03-31 16:34:00+00:00,2022-03-31 12:42:00-04:00,2022-03-31,0.9564266657473316,2,0.4394608915096948,20.0,35.0,1.75,20,0.7,0.2,6,-20.5,-21.61,-1.0805,recovery_deadline,8,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-31,2022-03-31 16:34:00+00:00|2022-03-31
2022-03-31 19:31:00+00:00,2022-03-31 15:40:00-04:00,2022-03-31,1.0,2,0.5520231649750403,20.0,35.0,1.75,20,0.7,0.2,6,4.25,3.14,0.157,recovery,9,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-03-31,2022-03-31 19:31:00+00:00|2022-03-31
2022-04-01 19:12:00+00:00,2022-04-01 15:19:00-04:00,2022-04-01,0.7998013627939484,2,0.5685774754802158,20.0,35.0,1.75,20,0.7,0.2,6,21.5,20.39,1.0195,recovery,7,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-01,2022-04-01 19:12:00+00:00|2022-04-01
2022-04-05 16:21:00+00:00,2022-04-05 12:41:00-04:00,2022-04-05,0.8179831231554989,2,0.4478209942640546,20.0,35.0,1.75,20,0.7,0.2,6,2.75,1.64,0.082,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-05,2022-04-05 16:21:00+00:00|2022-04-05
2022-04-05 19:05:00+00:00,2022-04-05 15:25:00-04:00,2022-04-05,0.8606569732615778,2,0.5988306915810799,20.0,35.0,1.75,20,0.7,0.2,6,16.0,14.89,0.7445,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-05,2022-04-05 19:05:00+00:00|2022-04-05
2022-04-06 16:22:00+00:00,2022-04-06 12:42:00-04:00,2022-04-06,0.8184818481848185,2,0.4656471664630682,20.0,35.0,1.75,20,0.7,0.2,6,1.0,-0.1099999999999998,-0.0054999999999999,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-06,2022-04-06 16:22:00+00:00|2022-04-06
2022-04-08 13:30:00+00:00,2022-04-08 09:32:00-04:00,2022-04-08,1.0,2,0.4565329955107806,20.0,35.0,1.75,20,0.7,0.2,6,13.0,11.89,0.5945,recovery,2,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-08,2022-04-08 13:30:00+00:00|2022-04-08
2022-04-11 19:28:00+00:00,2022-04-11 15:45:00-04:00,2022-04-11,1.0,2,0.5259223510840987,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,17,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-11,2022-04-11 19:28:00+00:00|2022-04-11
2022-04-12 16:00:00+00:00,2022-04-12 12:07:00-04:00,2022-04-12,0.8509787029838354,2,0.5548031630647342,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,7,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-12,2022-04-12 16:00:00+00:00|2022-04-12
2022-04-12 16:08:00+00:00,2022-04-12 12:23:00-04:00,2022-04-12,1.0,2,0.5962668597081253,20.0,35.0,1.75,20,0.7,0.2,6,9.0,7.890000000000001,0.3945,recovery,15,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-12,2022-04-12 16:08:00+00:00|2022-04-12
2022-04-13 17:47:00+00:00,2022-04-13 14:05:00-04:00,2022-04-13,1.0,2,0.4130534232182625,20.0,35.0,1.75,20,0.7,0.2,6,-17.0,-18.11,-0.9055,recovery_deadline,18,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-13,2022-04-13 17:47:00+00:00|2022-04-13
2022-04-14 16:04:00+00:00,2022-04-14 12:13:00-04:00,2022-04-14,0.7516773332943512,2,0.593878977081354,20.0,35.0,1.75,20,0.7,0.2,6,-5.5,-6.609999999999999,-0.3304999999999999,recovery_deadline,9,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-14,2022-04-14 16:04:00+00:00|2022-04-14
2022-04-14 16:41:00+00:00,2022-04-14 13:01:00-04:00,2022-04-14,1.0,2,0.5120826860914635,20.0,35.0,1.75,20,0.7,0.2,6,-16.0,-17.11,-0.8554999999999999,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-14,2022-04-14 16:41:00+00:00|2022-04-14
2022-04-14 18:54:00+00:00,2022-04-14 15:14:00-04:00,2022-04-14,0.9410880852077146,2,0.5563213537032289,20.0,35.0,1.75,20,0.7,0.2,6,13.25,12.14,0.607,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-14,2022-04-14 18:54:00+00:00|2022-04-14
2022-04-18 15:09:00+00:00,2022-04-18 11:18:00-04:00,2022-04-18,0.7664129224894835,2,0.5925367356890424,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,9,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-18,2022-04-18 15:09:00+00:00|2022-04-18
2022-04-18 15:24:00+00:00,2022-04-18 11:44:00-04:00,2022-04-18,1.0,2,0.5625298485328346,20.0,35.0,1.75,20,0.7,0.2,6,8.0,6.890000000000001,0.3445,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-18,2022-04-18 15:24:00+00:00|2022-04-18
2022-04-18 16:13:00+00:00,2022-04-18 12:26:00-04:00,2022-04-18,0.8915447888210003,2,0.5431000246328944,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,13,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-18,2022-04-18 16:13:00+00:00|2022-04-18
2022-04-18 16:27:00+00:00,2022-04-18 12:41:00-04:00,2022-04-18,0.8643193541152725,2,0.4909989392774015,20.0,35.0,1.75,20,0.7,0.2,6,-5.5,-6.609999999999999,-0.3304999999999999,recovery_deadline,14,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-18,2022-04-18 16:27:00+00:00|2022-04-18
2022-04-18 18:55:00+00:00,2022-04-18 14:59:00-04:00,2022-04-18,0.9966882275747916,2,0.5568793641696955,20.0,35.0,1.75,20,0.7,0.2,6,5.0,3.89,0.1945,recovery,4,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-18,2022-04-18 18:55:00+00:00|2022-04-18
2022-04-18 19:03:00+00:00,2022-04-18 15:23:00-04:00,2022-04-18,0.9021405044951332,2,0.5998964413008179,20.0,35.0,1.75,20,0.7,0.2,6,28.25,27.14,1.357,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-18,2022-04-18 19:03:00+00:00|2022-04-18
2022-04-18 19:30:00+00:00,2022-04-18 15:40:00-04:00,2022-04-18,1.0,2,0.5568391471991394,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,10,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-18,2022-04-18 19:30:00+00:00|2022-04-18
2022-04-20 18:35:00+00:00,2022-04-20 14:54:00-04:00,2022-04-20,1.0,2,0.4644356302250642,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,19,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-20,2022-04-20 18:35:00+00:00|2022-04-20
2022-04-20 18:55:00+00:00,2022-04-20 15:03:00-04:00,2022-04-20,1.0,2,0.583628676710855,20.0,35.0,1.75,20,0.7,0.2,6,-47.75,-48.86,-2.443,recovery_deadline,8,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-20,2022-04-20 18:55:00+00:00|2022-04-20
2022-04-22 16:09:00+00:00,2022-04-22 12:23:00-04:00,2022-04-22,1.0,2,0.5882536283248123,20.0,35.0,1.75,20,0.7,0.2,6,-17.0,-18.11,-0.9055,recovery_deadline,14,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-22,2022-04-22 16:09:00+00:00|2022-04-22
2022-04-22 18:04:00+00:00,2022-04-22 14:12:00-04:00,2022-04-22,1.0,2,0.4404763700162376,20.0,35.0,1.75,20,0.7,0.2,6,-10.75,-11.86,-0.593,recovery_deadline,8,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-22,2022-04-22 18:04:00+00:00|2022-04-22
2022-04-22 18:53:00+00:00,2022-04-22 15:13:00-04:00,2022-04-22,0.8294044665012407,2,0.5026518064960461,20.0,35.0,1.75,20,0.7,0.2,6,-32.5,-33.61,-1.6805,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,2022-04-22,2022-04-22 18:53:00+00:00|2022-04-22
2022-07-11 18:11:00+00:00,2022-07-11 14:31:00-04:00,2022-07-11,0.8615016049600737,2,0.4475414120295915,20.0,35.0,1.75,20,0.7,0.2,6,6.0,4.890000000000001,0.2445,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-07-11,2022-07-11 18:11:00+00:00|2022-07-11
2022-07-11 19:03:00+00:00,2022-07-11 15:23:00-04:00,2022-07-11,0.7680936535898193,2,0.5318028304921196,20.0,35.0,1.75,20,0.7,0.2,6,5.75,4.640000000000001,0.232,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-07-11,2022-07-11 19:03:00+00:00|2022-07-11
2022-07-12 18:58:00+00:00,2022-07-12 15:04:00-04:00,2022-07-12,0.8591500032258721,2,0.5120969363139273,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,6,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-07-12,2022-07-12 18:58:00+00:00|2022-07-12
2022-07-18 17:33:00+00:00,2022-07-18 13:44:00-04:00,2022-07-18,1.0,2,0.4678202396268897,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,11,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-07-18,2022-07-18 17:33:00+00:00|2022-07-18
2022-07-25 19:05:00+00:00,2022-07-25 15:25:00-04:00,2022-07-25,0.8310011280569418,2,0.5719785300739788,20.0,35.0,1.75,20,0.7,0.2,6,-18.25,-19.36,-0.968,recovery_deadline,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-07-25,2022-07-25 19:05:00+00:00|2022-07-25
2022-07-28 17:01:00+00:00,2022-07-28 13:12:00-04:00,2022-07-28,0.8360431839951357,2,0.5269881794789322,20.0,35.0,1.75,20,0.7,0.2,6,-29.0,-30.11,-1.5055,recovery_deadline,11,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-07-28,2022-07-28 17:01:00+00:00|2022-07-28
2022-07-29 13:36:00+00:00,2022-07-29 09:43:00-04:00,2022-07-29,0.857623555325249,2,0.5994341026053394,20.0,35.0,1.75,20,0.7,0.2,6,-99.25,-100.36,-5.018,recovery_deadline,7,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-07-29,2022-07-29 13:36:00+00:00|2022-07-29
2022-08-08 15:38:00+00:00,2022-08-08 11:42:00-04:00,2022-08-08,1.0,2,0.5499333484242561,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945,target,4,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,2022-08-08,2022-08-08 15:38:00+00:00|2022-08-08
2022-08-10 16:22:00+00:00,2022-08-10 12:30:00-04:00,2022-08-10,0.954056824611254,2,0.4353127593752358,20.0,35.0,1.75,20,0.7,0.2,6,-20.0,-21.11,-1.0555,recovery_deadline,8,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,2022-08-10,2022-08-10 16:22:00+00:00|2022-08-10
