index,window,benchmark_R,mae_threshold,crossing_bar,recovery_level,recovery_horizon,recovered,recovery_bar,bars_to_recovery,decision_bar,decision_close_R
86,11,-1.16,0.9,7,0.25,1,False,,,8,-0.8
86,11,-1.16,0.9,7,0.25,2,False,,,8,-0.8
86,11,-1.16,0.9,7,0.25,3,False,,,8,-0.8
86,11,-1.16,0.9,7,0.25,4,False,,,8,-0.8
86,11,-1.16,0.9,7,0.25,5,False,,,8,-0.8
86,11,-1.16,0.9,7,0.25,6,False,,,8,-0.8
86,11,-1.16,0.9,7,0.25,7,False,,,8,-0.8
86,11,-1.16,0.9,7,0.25,8,False,,,8,-0.8
86,11,-1.16,0.9,7,0.5,1,False,,,8,-0.8
86,11,-1.16,0.9,7,0.5,2,False,,,8,-0.8
86,11,-1.16,0.9,7,0.5,3,False,,,8,-0.8
86,11,-1.16,0.9,7,0.5,4,False,,,8,-0.8
86,11,-1.16,0.9,7,0.5,5,False,,,8,-0.8
86,11,-1.16,0.9,7,0.5,6,False,,,8,-0.8
86,11,-1.16,0.9,7,0.5,7,False,,,8,-0.8
86,11,-1.16,0.9,7,0.5,8,False,,,8,-0.8
86,11,-1.16,0.9,7,0.75,1,False,,,8,-0.8
86,11,-1.16,0.9,7,0.75,2,False,,,8,-0.8
86,11,-1.16,0.9,7,0.75,3,False,,,8,-0.8
86,11,-1.16,0.9,7,0.75,4,False,,,8,-0.8
86,11,-1.16,0.9,7,0.75,5,False,,,8,-0.8
86,11,-1.16,0.9,7,0.75,6,False,,,8,-0.8
86,11,-1.16,0.9,7,0.75,7,False,,,8,-0.8
86,11,-1.16,0.9,7,0.75,8,False,,,8,-0.8
86,11,-1.16,0.9,7,1.0,1,False,,,8,-0.8
86,11,-1.16,0.9,7,1.0,2,False,,,8,-0.8
86,11,-1.16,0.9,7,1.0,3,False,,,8,-0.8
86,11,-1.16,0.9,7,1.0,4,False,,,8,-0.8
86,11,-1.16,0.9,7,1.0,5,False,,,8,-0.8
86,11,-1.16,0.9,7,1.0,6,False,,,8,-0.8
86,11,-1.16,0.9,7,1.0,7,False,,,8,-0.8
86,11,-1.16,0.9,7,1.0,8,False,,,8,-0.8
87,11,-1.14,0.7,5,0.0,1,False,,,6,-1.35
87,11,-1.14,0.7,5,0.0,2,False,,,7,-1.45
87,11,-1.14,0.7,5,0.0,3,False,,,8,-1.55
87,11,-1.14,0.7,5,0.0,4,False,,,8,-1.55
87,11,-1.14,0.7,5,0.0,5,False,,,8,-1.55
87,11,-1.14,0.7,5,0.0,6,False,,,8,-1.55
87,11,-1.14,0.7,5,0.0,7,False,,,8,-1.55
87,11,-1.14,0.7,5,0.0,8,False,,,8,-1.55
87,11,-1.14,0.7,5,0.25,1,False,,,6,-1.35
87,11,-1.14,0.7,5,0.25,2,False,,,7,-1.45
87,11,-1.14,0.7,5,0.25,3,False,,,8,-1.55
87,11,-1.14,0.7,5,0.25,4,False,,,8,-1.55
87,11,-1.14,0.7,5,0.25,5,False,,,8,-1.55
87,11,-1.14,0.7,5,0.25,6,False,,,8,-1.55
87,11,-1.14,0.7,5,0.25,7,False,,,8,-1.55
87,11,-1.14,0.7,5,0.25,8,False,,,8,-1.55
87,11,-1.14,0.7,5,0.5,1,False,,,6,-1.35
87,11,-1.14,0.7,5,0.5,2,False,,,7,-1.45
87,11,-1.14,0.7,5,0.5,3,False,,,8,-1.55
87,11,-1.14,0.7,5,0.5,4,False,,,8,-1.55
87,11,-1.14,0.7,5,0.5,5,False,,,8,-1.55
87,11,-1.14,0.7,5,0.5,6,False,,,8,-1.55
87,11,-1.14,0.7,5,0.5,7,False,,,8,-1.55
87,11,-1.14,0.7,5,0.5,8,False,,,8,-1.55
87,11,-1.14,0.7,5,0.75,1,False,,,6,-1.35
87,11,-1.14,0.7,5,0.75,2,False,,,7,-1.45
87,11,-1.14,0.7,5,0.75,3,False,,,8,-1.55
87,11,-1.14,0.7,5,0.75,4,False,,,8,-1.55
87,11,-1.14,0.7,5,0.75,5,False,,,8,-1.55
87,11,-1.14,0.7,5,0.75,6,False,,,8,-1.55
87,11,-1.14,0.7,5,0.75,7,False,,,8,-1.55
87,11,-1.14,0.7,5,0.75,8,False,,,8,-1.55
87,11,-1.14,0.7,5,1.0,1,False,,,6,-1.35
87,11,-1.14,0.7,5,1.0,2,False,,,7,-1.45
87,11,-1.14,0.7,5,1.0,3,False,,,8,-1.55
87,11,-1.14,0.7,5,1.0,4,False,,,8,-1.55
87,11,-1.14,0.7,5,1.0,5,False,,,8,-1.55
87,11,-1.14,0.7,5,1.0,6,False,,,8,-1.55
87,11,-1.14,0.7,5,1.0,7,False,,,8,-1.55
87,11,-1.14,0.7,5,1.0,8,False,,,8,-1.55
87,11,-1.14,0.75,5,0.0,1,False,,,6,-1.35
87,11,-1.14,0.75,5,0.0,2,False,,,7,-1.45
87,11,-1.14,0.75,5,0.0,3,False,,,8,-1.55
87,11,-1.14,0.75,5,0.0,4,False,,,8,-1.55
87,11,-1.14,0.75,5,0.0,5,False,,,8,-1.55
87,11,-1.14,0.75,5,0.0,6,False,,,8,-1.55
87,11,-1.14,0.75,5,0.0,7,False,,,8,-1.55
87,11,-1.14,0.75,5,0.0,8,False,,,8,-1.55
87,11,-1.14,0.75,5,0.25,1,False,,,6,-1.35
87,11,-1.14,0.75,5,0.25,2,False,,,7,-1.45
87,11,-1.14,0.75,5,0.25,3,False,,,8,-1.55
87,11,-1.14,0.75,5,0.25,4,False,,,8,-1.55
87,11,-1.14,0.75,5,0.25,5,False,,,8,-1.55
87,11,-1.14,0.75,5,0.25,6,False,,,8,-1.55
87,11,-1.14,0.75,5,0.25,7,False,,,8,-1.55
87,11,-1.14,0.75,5,0.25,8,False,,,8,-1.55
87,11,-1.14,0.75,5,0.5,1,False,,,6,-1.35
87,11,-1.14,0.75,5,0.5,2,False,,,7,-1.45
87,11,-1.14,0.75,5,0.5,3,False,,,8,-1.55
87,11,-1.14,0.75,5,0.5,4,False,,,8,-1.55
87,11,-1.14,0.75,5,0.5,5,False,,,8,-1.55
87,11,-1.14,0.75,5,0.5,6,False,,,8,-1.55
87,11,-1.14,0.75,5,0.5,7,False,,,8,-1.55
87,11,-1.14,0.75,5,0.5,8,False,,,8,-1.55
87,11,-1.14,0.75,5,0.75,1,False,,,6,-1.35
87,11,-1.14,0.75,5,0.75,2,False,,,7,-1.45
87,11,-1.14,0.75,5,0.75,3,False,,,8,-1.55
87,11,-1.14,0.75,5,0.75,4,False,,,8,-1.55
87,11,-1.14,0.75,5,0.75,5,False,,,8,-1.55
87,11,-1.14,0.75,5,0.75,6,False,,,8,-1.55
87,11,-1.14,0.75,5,0.75,7,False,,,8,-1.55
87,11,-1.14,0.75,5,0.75,8,False,,,8,-1.55
87,11,-1.14,0.75,5,1.0,1,False,,,6,-1.35
87,11,-1.14,0.75,5,1.0,2,False,,,7,-1.45
87,11,-1.14,0.75,5,1.0,3,False,,,8,-1.55
87,11,-1.14,0.75,5,1.0,4,False,,,8,-1.55
87,11,-1.14,0.75,5,1.0,5,False,,,8,-1.55
87,11,-1.14,0.75,5,1.0,6,False,,,8,-1.55
87,11,-1.14,0.75,5,1.0,7,False,,,8,-1.55
87,11,-1.14,0.75,5,1.0,8,False,,,8,-1.55
87,11,-1.14,0.8,5,0.0,1,False,,,6,-1.35
87,11,-1.14,0.8,5,0.0,2,False,,,7,-1.45
87,11,-1.14,0.8,5,0.0,3,False,,,8,-1.55
87,11,-1.14,0.8,5,0.0,4,False,,,8,-1.55
87,11,-1.14,0.8,5,0.0,5,False,,,8,-1.55
87,11,-1.14,0.8,5,0.0,6,False,,,8,-1.55
87,11,-1.14,0.8,5,0.0,7,False,,,8,-1.55
87,11,-1.14,0.8,5,0.0,8,False,,,8,-1.55
87,11,-1.14,0.8,5,0.25,1,False,,,6,-1.35
87,11,-1.14,0.8,5,0.25,2,False,,,7,-1.45
87,11,-1.14,0.8,5,0.25,3,False,,,8,-1.55
87,11,-1.14,0.8,5,0.25,4,False,,,8,-1.55
87,11,-1.14,0.8,5,0.25,5,False,,,8,-1.55
87,11,-1.14,0.8,5,0.25,6,False,,,8,-1.55
87,11,-1.14,0.8,5,0.25,7,False,,,8,-1.55
87,11,-1.14,0.8,5,0.25,8,False,,,8,-1.55
87,11,-1.14,0.8,5,0.5,1,False,,,6,-1.35
87,11,-1.14,0.8,5,0.5,2,False,,,7,-1.45
87,11,-1.14,0.8,5,0.5,3,False,,,8,-1.55
87,11,-1.14,0.8,5,0.5,4,False,,,8,-1.55
87,11,-1.14,0.8,5,0.5,5,False,,,8,-1.55
87,11,-1.14,0.8,5,0.5,6,False,,,8,-1.55
87,11,-1.14,0.8,5,0.5,7,False,,,8,-1.55
87,11,-1.14,0.8,5,0.5,8,False,,,8,-1.55
87,11,-1.14,0.8,5,0.75,1,False,,,6,-1.35
87,11,-1.14,0.8,5,0.75,2,False,,,7,-1.45
87,11,-1.14,0.8,5,0.75,3,False,,,8,-1.55
87,11,-1.14,0.8,5,0.75,4,False,,,8,-1.55
87,11,-1.14,0.8,5,0.75,5,False,,,8,-1.55
87,11,-1.14,0.8,5,0.75,6,False,,,8,-1.55
87,11,-1.14,0.8,5,0.75,7,False,,,8,-1.55
87,11,-1.14,0.8,5,0.75,8,False,,,8,-1.55
87,11,-1.14,0.8,5,1.0,1,False,,,6,-1.35
87,11,-1.14,0.8,5,1.0,2,False,,,7,-1.45
87,11,-1.14,0.8,5,1.0,3,False,,,8,-1.55
87,11,-1.14,0.8,5,1.0,4,False,,,8,-1.55
87,11,-1.14,0.8,5,1.0,5,False,,,8,-1.55
87,11,-1.14,0.8,5,1.0,6,False,,,8,-1.55
87,11,-1.14,0.8,5,1.0,7,False,,,8,-1.55
87,11,-1.14,0.8,5,1.0,8,False,,,8,-1.55
87,11,-1.14,0.9,5,0.0,1,False,,,6,-1.35
87,11,-1.14,0.9,5,0.0,2,False,,,7,-1.45
87,11,-1.14,0.9,5,0.0,3,False,,,8,-1.55
87,11,-1.14,0.9,5,0.0,4,False,,,8,-1.55
87,11,-1.14,0.9,5,0.0,5,False,,,8,-1.55
87,11,-1.14,0.9,5,0.0,6,False,,,8,-1.55
87,11,-1.14,0.9,5,0.0,7,False,,,8,-1.55
87,11,-1.14,0.9,5,0.0,8,False,,,8,-1.55
87,11,-1.14,0.9,5,0.25,1,False,,,6,-1.35
87,11,-1.14,0.9,5,0.25,2,False,,,7,-1.45
87,11,-1.14,0.9,5,0.25,3,False,,,8,-1.55
87,11,-1.14,0.9,5,0.25,4,False,,,8,-1.55
87,11,-1.14,0.9,5,0.25,5,False,,,8,-1.55
87,11,-1.14,0.9,5,0.25,6,False,,,8,-1.55
87,11,-1.14,0.9,5,0.25,7,False,,,8,-1.55
87,11,-1.14,0.9,5,0.25,8,False,,,8,-1.55
87,11,-1.14,0.9,5,0.5,1,False,,,6,-1.35
87,11,-1.14,0.9,5,0.5,2,False,,,7,-1.45
87,11,-1.14,0.9,5,0.5,3,False,,,8,-1.55
87,11,-1.14,0.9,5,0.5,4,False,,,8,-1.55
87,11,-1.14,0.9,5,0.5,5,False,,,8,-1.55
87,11,-1.14,0.9,5,0.5,6,False,,,8,-1.55
87,11,-1.14,0.9,5,0.5,7,False,,,8,-1.55
87,11,-1.14,0.9,5,0.5,8,False,,,8,-1.55
87,11,-1.14,0.9,5,0.75,1,False,,,6,-1.35
87,11,-1.14,0.9,5,0.75,2,False,,,7,-1.45
87,11,-1.14,0.9,5,0.75,3,False,,,8,-1.55
87,11,-1.14,0.9,5,0.75,4,False,,,8,-1.55
87,11,-1.14,0.9,5,0.75,5,False,,,8,-1.55
87,11,-1.14,0.9,5,0.75,6,False,,,8,-1.55
87,11,-1.14,0.9,5,0.75,7,False,,,8,-1.55
87,11,-1.14,0.9,5,0.75,8,False,,,8,-1.55
87,11,-1.14,0.9,5,1.0,1,False,,,6,-1.35
87,11,-1.14,0.9,5,1.0,2,False,,,7,-1.45
87,11,-1.14,0.9,5,1.0,3,False,,,8,-1.55
87,11,-1.14,0.9,5,1.0,4,False,,,8,-1.55
87,11,-1.14,0.9,5,1.0,5,False,,,8,-1.55
87,11,-1.14,0.9,5,1.0,6,False,,,8,-1.55
87,11,-1.14,0.9,5,1.0,7,False,,,8,-1.55
87,11,-1.14,0.9,5,1.0,8,False,,,8,-1.55
87,11,-1.14,1.0,5,0.0,1,False,,,6,-1.35
87,11,-1.14,1.0,5,0.0,2,False,,,7,-1.45
87,11,-1.14,1.0,5,0.0,3,False,,,8,-1.55
87,11,-1.14,1.0,5,0.0,4,False,,,8,-1.55
87,11,-1.14,1.0,5,0.0,5,False,,,8,-1.55
87,11,-1.14,1.0,5,0.0,6,False,,,8,-1.55
87,11,-1.14,1.0,5,0.0,7,False,,,8,-1.55
87,11,-1.14,1.0,5,0.0,8,False,,,8,-1.55
87,11,-1.14,1.0,5,0.25,1,False,,,6,-1.35
87,11,-1.14,1.0,5,0.25,2,False,,,7,-1.45
87,11,-1.14,1.0,5,0.25,3,False,,,8,-1.55
87,11,-1.14,1.0,5,0.25,4,False,,,8,-1.55
87,11,-1.14,1.0,5,0.25,5,False,,,8,-1.55
87,11,-1.14,1.0,5,0.25,6,False,,,8,-1.55
87,11,-1.14,1.0,5,0.25,7,False,,,8,-1.55
87,11,-1.14,1.0,5,0.25,8,False,,,8,-1.55
87,11,-1.14,1.0,5,0.5,1,False,,,6,-1.35
87,11,-1.14,1.0,5,0.5,2,False,,,7,-1.45
87,11,-1.14,1.0,5,0.5,3,False,,,8,-1.55
87,11,-1.14,1.0,5,0.5,4,False,,,8,-1.55
87,11,-1.14,1.0,5,0.5,5,False,,,8,-1.55
87,11,-1.14,1.0,5,0.5,6,False,,,8,-1.55
87,11,-1.14,1.0,5,0.5,7,False,,,8,-1.55
87,11,-1.14,1.0,5,0.5,8,False,,,8,-1.55
87,11,-1.14,1.0,5,0.75,1,False,,,6,-1.35
87,11,-1.14,1.0,5,0.75,2,False,,,7,-1.45
87,11,-1.14,1.0,5,0.75,3,False,,,8,-1.55
87,11,-1.14,1.0,5,0.75,4,False,,,8,-1.55
87,11,-1.14,1.0,5,0.75,5,False,,,8,-1.55
87,11,-1.14,1.0,5,0.75,6,False,,,8,-1.55
87,11,-1.14,1.0,5,0.75,7,False,,,8,-1.55
87,11,-1.14,1.0,5,0.75,8,False,,,8,-1.55
87,11,-1.14,1.0,5,1.0,1,False,,,6,-1.35
87,11,-1.14,1.0,5,1.0,2,False,,,7,-1.45
87,11,-1.14,1.0,5,1.0,3,False,,,8,-1.55
87,11,-1.14,1.0,5,1.0,4,False,,,8,-1.55
87,11,-1.14,1.0,5,1.0,5,False,,,8,-1.55
87,11,-1.14,1.0,5,1.0,6,False,,,8,-1.55
87,11,-1.14,1.0,5,1.0,7,False,,,8,-1.55
87,11,-1.14,1.0,5,1.0,8,False,,,8,-1.55
88,11,-0.26,0.7,2,0.0,1,False,,,3,-0.32
88,11,-0.26,0.7,2,0.0,2,False,,,4,-0.04
88,11,-0.26,0.7,2,0.0,3,False,,,5,-0.2
88,11,-0.26,0.7,2,0.0,4,False,,,6,-0.69
88,11,-0.26,0.7,2,0.0,5,False,,,7,-0.38
88,11,-0.26,0.7,2,0.0,6,False,,,8,-0.18
88,11,-0.26,0.7,2,0.0,7,False,,,8,-0.18
88,11,-0.26,0.7,2,0.0,8,False,,,8,-0.18
88,11,-0.26,0.7,2,0.25,1,False,,,3,-0.32
88,11,-0.26,0.7,2,0.25,2,False,,,4,-0.04
88,11,-0.26,0.7,2,0.25,3,False,,,5,-0.2
88,11,-0.26,0.7,2,0.25,4,False,,,6,-0.69
88,11,-0.26,0.7,2,0.25,5,False,,,7,-0.38
88,11,-0.26,0.7,2,0.25,6,False,,,8,-0.18
88,11,-0.26,0.7,2,0.25,7,False,,,8,-0.18
88,11,-0.26,0.7,2,0.25,8,False,,,8,-0.18
88,11,-0.26,0.7,2,0.5,1,False,,,3,-0.32
88,11,-0.26,0.7,2,0.5,2,False,,,4,-0.04
88,11,-0.26,0.7,2,0.5,3,False,,,5,-0.2
88,11,-0.26,0.7,2,0.5,4,False,,,6,-0.69
88,11,-0.26,0.7,2,0.5,5,False,,,7,-0.38
88,11,-0.26,0.7,2,0.5,6,False,,,8,-0.18
88,11,-0.26,0.7,2,0.5,7,False,,,8,-0.18
88,11,-0.26,0.7,2,0.5,8,False,,,8,-0.18
88,11,-0.26,0.7,2,0.75,1,False,,,3,-0.32
88,11,-0.26,0.7,2,0.75,2,False,,,4,-0.04
88,11,-0.26,0.7,2,0.75,3,False,,,5,-0.2
88,11,-0.26,0.7,2,0.75,4,False,,,6,-0.69
88,11,-0.26,0.7,2,0.75,5,False,,,7,-0.38
88,11,-0.26,0.7,2,0.75,6,False,,,8,-0.18
88,11,-0.26,0.7,2,0.75,7,False,,,8,-0.18
88,11,-0.26,0.7,2,0.75,8,False,,,8,-0.18
88,11,-0.26,0.7,2,1.0,1,False,,,3,-0.32
88,11,-0.26,0.7,2,1.0,2,False,,,4,-0.04
88,11,-0.26,0.7,2,1.0,3,False,,,5,-0.2
88,11,-0.26,0.7,2,1.0,4,False,,,6,-0.69
88,11,-0.26,0.7,2,1.0,5,False,,,7,-0.38
88,11,-0.26,0.7,2,1.0,6,False,,,8,-0.18
88,11,-0.26,0.7,2,1.0,7,False,,,8,-0.18
88,11,-0.26,0.7,2,1.0,8,False,,,8,-0.18
88,11,-0.26,0.75,2,0.0,1,False,,,3,-0.32
88,11,-0.26,0.75,2,0.0,2,False,,,4,-0.04
88,11,-0.26,0.75,2,0.0,3,False,,,5,-0.2
88,11,-0.26,0.75,2,0.0,4,False,,,6,-0.69
88,11,-0.26,0.75,2,0.0,5,False,,,7,-0.38
88,11,-0.26,0.75,2,0.0,6,False,,,8,-0.18
88,11,-0.26,0.75,2,0.0,7,False,,,8,-0.18
88,11,-0.26,0.75,2,0.0,8,False,,,8,-0.18
88,11,-0.26,0.75,2,0.25,1,False,,,3,-0.32
88,11,-0.26,0.75,2,0.25,2,False,,,4,-0.04
88,11,-0.26,0.75,2,0.25,3,False,,,5,-0.2
88,11,-0.26,0.75,2,0.25,4,False,,,6,-0.69
88,11,-0.26,0.75,2,0.25,5,False,,,7,-0.38
88,11,-0.26,0.75,2,0.25,6,False,,,8,-0.18
88,11,-0.26,0.75,2,0.25,7,False,,,8,-0.18
88,11,-0.26,0.75,2,0.25,8,False,,,8,-0.18
88,11,-0.26,0.75,2,0.5,1,False,,,3,-0.32
88,11,-0.26,0.75,2,0.5,2,False,,,4,-0.04
88,11,-0.26,0.75,2,0.5,3,False,,,5,-0.2
88,11,-0.26,0.75,2,0.5,4,False,,,6,-0.69
88,11,-0.26,0.75,2,0.5,5,False,,,7,-0.38
88,11,-0.26,0.75,2,0.5,6,False,,,8,-0.18
88,11,-0.26,0.75,2,0.5,7,False,,,8,-0.18
88,11,-0.26,0.75,2,0.5,8,False,,,8,-0.18
88,11,-0.26,0.75,2,0.75,1,False,,,3,-0.32
88,11,-0.26,0.75,2,0.75,2,False,,,4,-0.04
88,11,-0.26,0.75,2,0.75,3,False,,,5,-0.2
88,11,-0.26,0.75,2,0.75,4,False,,,6,-0.69
88,11,-0.26,0.75,2,0.75,5,False,,,7,-0.38
88,11,-0.26,0.75,2,0.75,6,False,,,8,-0.18
88,11,-0.26,0.75,2,0.75,7,False,,,8,-0.18
88,11,-0.26,0.75,2,0.75,8,False,,,8,-0.18
88,11,-0.26,0.75,2,1.0,1,False,,,3,-0.32
88,11,-0.26,0.75,2,1.0,2,False,,,4,-0.04
88,11,-0.26,0.75,2,1.0,3,False,,,5,-0.2
88,11,-0.26,0.75,2,1.0,4,False,,,6,-0.69
88,11,-0.26,0.75,2,1.0,5,False,,,7,-0.38
88,11,-0.26,0.75,2,1.0,6,False,,,8,-0.18
88,11,-0.26,0.75,2,1.0,7,False,,,8,-0.18
88,11,-0.26,0.75,2,1.0,8,False,,,8,-0.18
88,11,-0.26,0.8,6,0.0,1,False,,,7,-0.38
88,11,-0.26,0.8,6,0.0,2,False,,,8,-0.18
88,11,-0.26,0.8,6,0.0,3,False,,,8,-0.18
88,11,-0.26,0.8,6,0.0,4,False,,,8,-0.18
88,11,-0.26,0.8,6,0.0,5,False,,,8,-0.18
88,11,-0.26,0.8,6,0.0,6,False,,,8,-0.18
88,11,-0.26,0.8,6,0.0,7,False,,,8,-0.18
88,11,-0.26,0.8,6,0.0,8,False,,,8,-0.18
88,11,-0.26,0.8,6,0.25,1,False,,,7,-0.38
88,11,-0.26,0.8,6,0.25,2,False,,,8,-0.18
88,11,-0.26,0.8,6,0.25,3,False,,,8,-0.18
88,11,-0.26,0.8,6,0.25,4,False,,,8,-0.18
88,11,-0.26,0.8,6,0.25,5,False,,,8,-0.18
88,11,-0.26,0.8,6,0.25,6,False,,,8,-0.18
88,11,-0.26,0.8,6,0.25,7,False,,,8,-0.18
88,11,-0.26,0.8,6,0.25,8,False,,,8,-0.18
88,11,-0.26,0.8,6,0.5,1,False,,,7,-0.38
88,11,-0.26,0.8,6,0.5,2,False,,,8,-0.18
88,11,-0.26,0.8,6,0.5,3,False,,,8,-0.18
88,11,-0.26,0.8,6,0.5,4,False,,,8,-0.18
88,11,-0.26,0.8,6,0.5,5,False,,,8,-0.18
88,11,-0.26,0.8,6,0.5,6,False,,,8,-0.18
88,11,-0.26,0.8,6,0.5,7,False,,,8,-0.18
88,11,-0.26,0.8,6,0.5,8,False,,,8,-0.18
88,11,-0.26,0.8,6,0.75,1,False,,,7,-0.38
88,11,-0.26,0.8,6,0.75,2,False,,,8,-0.18
88,11,-0.26,0.8,6,0.75,3,False,,,8,-0.18
88,11,-0.26,0.8,6,0.75,4,False,,,8,-0.18
88,11,-0.26,0.8,6,0.75,5,False,,,8,-0.18
88,11,-0.26,0.8,6,0.75,6,False,,,8,-0.18
88,11,-0.26,0.8,6,0.75,7,False,,,8,-0.18
88,11,-0.26,0.8,6,0.75,8,False,,,8,-0.18
88,11,-0.26,0.8,6,1.0,1,False,,,7,-0.38
88,11,-0.26,0.8,6,1.0,2,False,,,8,-0.18
88,11,-0.26,0.8,6,1.0,3,False,,,8,-0.18
88,11,-0.26,0.8,6,1.0,4,False,,,8,-0.18
88,11,-0.26,0.8,6,1.0,5,False,,,8,-0.18
88,11,-0.26,0.8,6,1.0,6,False,,,8,-0.18
88,11,-0.26,0.8,6,1.0,7,False,,,8,-0.18
88,11,-0.26,0.8,6,1.0,8,False,,,8,-0.18
89,11,0.24,0.7,8,0.0,1,False,,,8,
89,11,0.24,0.7,8,0.0,2,False,,,8,
89,11,0.24,0.7,8,0.0,3,False,,,8,
89,11,0.24,0.7,8,0.0,4,False,,,8,
89,11,0.24,0.7,8,0.0,5,False,,,8,
89,11,0.24,0.7,8,0.0,6,False,,,8,
89,11,0.24,0.7,8,0.0,7,False,,,8,
89,11,0.24,0.7,8,0.0,8,False,,,8,
89,11,0.24,0.7,8,0.25,1,False,,,8,
89,11,0.24,0.7,8,0.25,2,False,,,8,
89,11,0.24,0.7,8,0.25,3,False,,,8,
89,11,0.24,0.7,8,0.25,4,False,,,8,
89,11,0.24,0.7,8,0.25,5,False,,,8,
89,11,0.24,0.7,8,0.25,6,False,,,8,
89,11,0.24,0.7,8,0.25,7,False,,,8,
89,11,0.24,0.7,8,0.25,8,False,,,8,
89,11,0.24,0.7,8,0.5,1,False,,,8,
89,11,0.24,0.7,8,0.5,2,False,,,8,
89,11,0.24,0.7,8,0.5,3,False,,,8,
89,11,0.24,0.7,8,0.5,4,False,,,8,
89,11,0.24,0.7,8,0.5,5,False,,,8,
89,11,0.24,0.7,8,0.5,6,False,,,8,
89,11,0.24,0.7,8,0.5,7,False,,,8,
89,11,0.24,0.7,8,0.5,8,False,,,8,
89,11,0.24,0.7,8,0.75,1,False,,,8,
89,11,0.24,0.7,8,0.75,2,False,,,8,
89,11,0.24,0.7,8,0.75,3,False,,,8,
89,11,0.24,0.7,8,0.75,4,False,,,8,
89,11,0.24,0.7,8,0.75,5,False,,,8,
89,11,0.24,0.7,8,0.75,6,False,,,8,
89,11,0.24,0.7,8,0.75,7,False,,,8,
89,11,0.24,0.7,8,0.75,8,False,,,8,
89,11,0.24,0.7,8,1.0,1,False,,,8,
89,11,0.24,0.7,8,1.0,2,False,,,8,
89,11,0.24,0.7,8,1.0,3,False,,,8,
89,11,0.24,0.7,8,1.0,4,False,,,8,
89,11,0.24,0.7,8,1.0,5,False,,,8,
89,11,0.24,0.7,8,1.0,6,False,,,8,
89,11,0.24,0.7,8,1.0,7,False,,,8,
89,11,0.24,0.7,8,1.0,8,False,,,8,
89,11,0.24,0.75,8,0.0,1,False,,,8,
89,11,0.24,0.75,8,0.0,2,False,,,8,
89,11,0.24,0.75,8,0.0,3,False,,,8,
89,11,0.24,0.75,8,0.0,4,False,,,8,
89,11,0.24,0.75,8,0.0,5,False,,,8,
89,11,0.24,0.75,8,0.0,6,False,,,8,
89,11,0.24,0.75,8,0.0,7,False,,,8,
89,11,0.24,0.75,8,0.0,8,False,,,8,
89,11,0.24,0.75,8,0.25,1,False,,,8,
89,11,0.24,0.75,8,0.25,2,False,,,8,
89,11,0.24,0.75,8,0.25,3,False,,,8,
89,11,0.24,0.75,8,0.25,4,False,,,8,
89,11,0.24,0.75,8,0.25,5,False,,,8,
89,11,0.24,0.75,8,0.25,6,False,,,8,
89,11,0.24,0.75,8,0.25,7,False,,,8,
89,11,0.24,0.75,8,0.25,8,False,,,8,
89,11,0.24,0.75,8,0.5,1,False,,,8,
89,11,0.24,0.75,8,0.5,2,False,,,8,
89,11,0.24,0.75,8,0.5,3,False,,,8,
89,11,0.24,0.75,8,0.5,4,False,,,8,
89,11,0.24,0.75,8,0.5,5,False,,,8,
89,11,0.24,0.75,8,0.5,6,False,,,8,
89,11,0.24,0.75,8,0.5,7,False,,,8,
89,11,0.24,0.75,8,0.5,8,False,,,8,
89,11,0.24,0.75,8,0.75,1,False,,,8,
89,11,0.24,0.75,8,0.75,2,False,,,8,
89,11,0.24,0.75,8,0.75,3,False,,,8,
89,11,0.24,0.75,8,0.75,4,False,,,8,
89,11,0.24,0.75,8,0.75,5,False,,,8,
89,11,0.24,0.75,8,0.75,6,False,,,8,
89,11,0.24,0.75,8,0.75,7,False,,,8,
89,11,0.24,0.75,8,0.75,8,False,,,8,
89,11,0.24,0.75,8,1.0,1,False,,,8,
89,11,0.24,0.75,8,1.0,2,False,,,8,
89,11,0.24,0.75,8,1.0,3,False,,,8,
89,11,0.24,0.75,8,1.0,4,False,,,8,
89,11,0.24,0.75,8,1.0,5,False,,,8,
89,11,0.24,0.75,8,1.0,6,False,,,8,
89,11,0.24,0.75,8,1.0,7,False,,,8,
89,11,0.24,0.75,8,1.0,8,False,,,8,
90,11,-0.46,0.7,6,0.0,1,False,,,7,-0.7
90,11,-0.46,0.7,6,0.0,2,False,,,8,-0.88
90,11,-0.46,0.7,6,0.0,3,False,,,8,-0.88
90,11,-0.46,0.7,6,0.0,4,False,,,8,-0.88
90,11,-0.46,0.7,6,0.0,5,False,,,8,-0.88
90,11,-0.46,0.7,6,0.0,6,False,,,8,-0.88
90,11,-0.46,0.7,6,0.0,7,False,,,8,-0.88
90,11,-0.46,0.7,6,0.0,8,False,,,8,-0.88
90,11,-0.46,0.7,6,0.25,1,False,,,7,-0.7
90,11,-0.46,0.7,6,0.25,2,False,,,8,-0.88
90,11,-0.46,0.7,6,0.25,3,False,,,8,-0.88
90,11,-0.46,0.7,6,0.25,4,False,,,8,-0.88
90,11,-0.46,0.7,6,0.25,5,False,,,8,-0.88
90,11,-0.46,0.7,6,0.25,6,False,,,8,-0.88
90,11,-0.46,0.7,6,0.25,7,False,,,8,-0.88
