mae_threshold,recovery_level,deadline,development_trades,development_mae_triggered,development_recovered,development_failed,development_no_mae,development_recovery_rate,development_recovered_win_rate,development_failed_win_rate,development_win_rate_separation,development_recovered_mean_R,development_failed_mean_R,development_mean_R_separation,development_recovered_total_R,development_failed_total_R,development_recovered_PF,development_failed_PF,_selection_score
0.6,0.2,5,95,95,16,79,0,0.16842105263157894,0.5625,0.13924050632911392,0.4232594936708861,-0.003750000000000031,-0.8535443037974683,0.8497943037974682,-0.0600000000000005,-67.42999999999999,0.9935553168635873,0.08333333333333334,0.8481566455696202
0.7,0.2,5,95,95,16,79,0,0.16842105263157894,0.5625,0.13924050632911392,0.4232594936708861,-0.003750000000000031,-0.8535443037974683,0.8497943037974682,-0.0600000000000005,-67.42999999999999,0.9935553168635873,0.08333333333333334,0.8481566455696202
0.9,-0.5,5,95,74,24,50,21,0.32432432432432434,0.3333333333333333,0.04,0.29333333333333333,-0.21124999999999997,-1.3196,1.1083500000000002,-5.069999999999999,-65.98,0.5963375796178344,0.00317268469557335,0.8475083333333334
0.75,-0.5,8,95,95,59,36,0,0.6210526315789474,0.3220338983050847,0.027777777777777776,0.29425612052730693,-0.29169491525423724,-1.3966666666666667,1.1049717514124295,-17.209999999999997,-50.28,0.4701354679802955,0.002182972812065886,0.8467419962335216
0.7,-0.1,5,95,95,31,64,0,0.3263157894736842,0.4838709677419355,0.078125,0.4057459677419355,-0.11677419354838711,-0.99796875,0.8811945564516128,-3.6200000000000006,-63.87,0.7751552795031055,0.04343267934701213,0.8463432459677419
0.7,-0.3,10,95,95,50,45,0,0.5263157894736842,0.38,0.022222222222222223,0.3577777777777778,-0.24940000000000004,-1.2226666666666668,0.9732666666666667,-12.470000000000002,-55.02,0.5506306306306304,0.00181422351233672,0.8444111111111112
0.75,-0.3,10,95,95,50,45,0,0.5263157894736842,0.38,0.022222222222222223,0.3577777777777778,-0.24940000000000004,-1.2226666666666668,0.9732666666666667,-12.470000000000002,-55.02,0.5506306306306304,0.00181422351233672,0.8444111111111112
0.7,0.1,5,95,95,19,76,0,0.2,0.5263157894736842,0.13157894736842105,0.39473684210526316,0.004736842105263104,-0.8892105263157895,0.8939473684210526,0.08999999999999897,-67.58,1.0085066162570886,0.06515423986720155,0.8417105263157895
0.6,0.1,3,95,95,9,86,0,0.09473684210526316,0.5555555555555556,0.1744186046511628,0.3811369509043928,0.11666666666666664,-0.7969767441860466,0.9136434108527132,1.0499999999999998,-68.54,1.2408256880733943,0.12699019233218697,0.8379586563307494
0.6,-0.3,10,95,95,49,46,0,0.5157894736842106,0.3877551020408163,0.021739130434782608,0.3660159716060337,-0.25693877551020405,-1.1934782608695653,0.9365394853593613,-12.59,-54.900000000000006,0.5482597775385718,0.001818181818181818,0.8342857142857143
0.8,-0.1,3,95,89,14,75,6,0.15730337078651685,0.5,0.12,0.38,-0.018571428571428572,-0.9218666666666665,0.9032952380952379,-0.26,-69.13999999999999,0.9689737470167065,0.06932292367748018,0.831647619047619
0.85,-0.5,3,95,79,23,56,16,0.2911392405063291,0.391304347826087,0.07142857142857142,0.3198757763975155,-0.1721739130434783,-1.1912500000000001,1.0190760869565219,-3.9600000000000004,-66.71000000000001,0.663551401869159,0.01810420959670298,0.8294138198757764
0.8,-0.3,5,95,89,36,53,6,0.4044943820224719,0.3888888888888889,0.03773584905660377,0.35115303983228513,-0.2119444444444445,-1.1654716981132076,0.9535272536687631,-7.630000000000002,-61.77,0.6186906546726636,0.014203638684966487,0.8279166666666666
0.6,0.2,8,95,95,24,71,0,0.25263157894736843,0.5,0.11267605633802817,0.3873239436619718,-0.05250000000000001,-0.9328169014084505,0.8803169014084505,-1.2600000000000002,-66.22999999999999,0.9012539184952977,0.05534160604763942,0.8274823943661971
0.85,-0.5,5,95,79,28,51,16,0.35443037974683544,0.35714285714285715,0.058823529411764705,0.29831932773109243,-0.21321428571428566,-1.2686274509803919,1.0554131652661063,-5.969999999999999,-64.69999999999999,0.5741797432239658,0.015070787029989345,0.8260259103641456
0.6,-0.3,12,95,95,52,43,0,0.5473684210526316,0.36538461538461536,0.023255813953488372,0.342128801431127,-0.27403846153846156,-1.238139534883721,0.9641010733452594,-14.250000000000002,-53.24,0.5174398916356246,0.0018747656542932134,0.8241793381037568
0.7,-0.3,8,95,95,45,50,0,0.47368421052631576,0.4,0.04,0.36000000000000004,-0.22244444444444447,-1.1496000000000002,0.9271555555555557,-10.010000000000002,-57.480000000000004,0.602462271644162,0.0036401456058242337,0.823577777777778
0.75,-0.3,8,95,95,46,49,0,0.4842105263157895,0.391304347826087,0.04081632653061224,0.35048802129547474,-0.2252173913043479,-1.1659183673469389,0.940700976042591,-10.360000000000003,-57.13,0.5942028985507245,0.0036623648412975234,0.8208385093167703
0.85,-0.4,3,95,79,19,60,16,0.24050632911392406,0.42105263157894735,0.08333333333333333,0.33771929824561403,-0.16263157894736843,-1.1263333333333334,0.963701754385965,-3.0900000000000003,-67.58,0.6652221018418202,0.04114642451759365,0.8195701754385964
0.7,-0.5,8,95,95,60,35,0,0.631578947368421,0.31666666666666665,0.02857142857142857,0.28809523809523807,-0.319,-1.3814285714285717,1.0624285714285717,-19.14,-48.35000000000001,0.44376634699215345,0.002269913330581923,0.8193095238095239
0.6,-0.4,10,95,95,58,37,0,0.6105263157894737,0.3275862068965517,0.02702702702702703,0.3005591798695247,-0.3087931034482758,-1.34,1.0312068965517243,-17.909999999999997,-49.580000000000005,0.4603796324194033,0.002012882447665056,0.8161626281453869
0.75,-0.3,5,95,95,41,54,0,0.43157894736842106,0.4146341463414634,0.05555555555555555,0.35907859078590787,-0.19780487804878055,-1.0996296296296297,0.9018247515808492,-8.110000000000003,-59.38000000000001,0.6395555555555555,0.01639887361272155,0.8099909665763325
0.6,-0.3,8,95,95,46,49,0,0.4842105263157895,0.391304347826087,0.04081632653061224,0.35048802129547474,-0.24239130434782613,-1.149795918367347,0.9074046140195209,-11.150000000000002,-56.34,0.5763677811550151,0.0037135278514588855,0.8041903283052352
0.7,-0.2,5,95,95,37,58,0,0.3894736842105263,0.43243243243243246,0.06896551724137931,0.3634669151910531,-0.17432432432432432,-1.0524137931034483,0.878089468779124,-6.45,-61.04,0.6635367762128326,0.04175824175824175,0.802511649580615
0.8,-0.4,5,95,89,39,50,6,0.43820224719101125,0.358974358974359,0.04,0.318974358974359,-0.23717948717948723,-1.203,0.9658205128205128,-9.250000000000002,-60.15,0.5723532131299122,0.014580602883355179,0.8018846153846154
0.6,0.0,5,95,95,24,71,0,0.25263157894736843,0.5,0.11267605633802817,0.3873239436619718,-0.09416666666666668,-0.918732394366197,0.8245657276995304,-2.2600000000000002,-65.22999999999999,0.8196328810853949,0.07264714245095251,0.7996068075117371
0.6,-0.5,8,95,95,62,33,0,0.6526315789473685,0.3064516129032258,0.030303030303030304,0.2761485826001955,-0.3504838709677419,-1.3866666666666667,1.0361827956989247,-21.73,-45.76,0.4127027027027026,0.002398081534772182,0.7942399804496578
0.75,-0.5,5,95,95,54,41,0,0.5684210526315789,0.3333333333333333,0.04878048780487805,0.2845528455284553,-0.2742592592592593,-1.284878048780488,1.0106187895212289,-14.810000000000002,-52.68000000000001,0.49453924914675773,0.016613776367369798,0.7898622402890697
0.8,-0.2,3,95,89,23,66,6,0.25842696629213485,0.43478260869565216,0.09090909090909091,0.3438735177865613,-0.12347826086956523,-1.0084848484848485,0.8850065876152833,-2.8400000000000003,-66.56,0.7756714060031594,0.049278674475074995,0.7863768115942029
0.7,-0.4,8,95,95,54,41,0,0.5684210526315789,0.3333333333333333,0.04878048780487805,0.2845528455284553,-0.27907407407407403,-1.2785365853658535,0.9994625112917794,-15.069999999999999,-52.419999999999995,0.5016534391534391,0.0039901197035911076,0.784284101174345
0.75,-0.4,8,95,95,54,41,0,0.5684210526315789,0.3333333333333333,0.04878048780487805,0.2845528455284553,-0.27907407407407403,-1.2785365853658535,0.9994625112917794,-15.069999999999999,-52.419999999999995,0.5016534391534391,0.0039901197035911076,0.784284101174345
0.7,-0.4,5,95,95,47,48,0,0.49473684210526314,0.3617021276595745,0.0625,0.2992021276595745,-0.2310638297872341,-1.1797916666666666,0.9487278368794325,-10.860000000000003,-56.629999999999995,0.5699009900990099,0.01718153418951753,0.7735660460992908
0.75,-0.4,5,95,95,47,48,0,0.49473684210526314,0.3617021276595745,0.0625,0.2992021276595745,-0.2310638297872341,-1.1797916666666666,0.9487278368794325,-10.860000000000003,-56.629999999999995,0.5699009900990099,0.01718153418951753,0.7735660460992908
0.75,-0.1,3,95,95,20,75,0,0.21052631578947367,0.5,0.13333333333333333,0.3666666666666667,-0.07099999999999998,-0.8809333333333332,0.8099333333333333,-1.4199999999999995,-66.07,0.8744473916887712,0.0767188373392957,0.7716333333333334
0.9,-0.4,3,95,74,14,60,21,0.1891891891891892,0.35714285714285715,0.08333333333333333,0.27380952380952384,-0.16071428571428573,-1.1466666666666667,0.985952380952381,-2.25,-68.8,0.6808510638297872,0.0404463040446304,0.7667857142857144
0.7,-0.5,5,95,95,55,40,0,0.5789473684210527,0.32727272727272727,0.05,0.2772727272727273,-0.30436363636363634,-1.26875,0.9643863636363637,-16.74,-50.75,0.46397694524495675,0.017234701781564676,0.759465909090909
0.75,-0.5,3,95,95,49,46,0,0.5157894736842106,0.3469387755102041,0.06521739130434782,0.28172138420585624,-0.2510204081632654,-1.1997826086956522,0.9487622005323868,-12.300000000000002,-55.190000000000005,0.5367231638418078,0.020063920454545456,0.7561024844720496
0.8,-0.4,3,95,89,36,53,6,0.4044943820224719,0.3611111111111111,0.05660377358490566,0.30450733752620546,-0.2430555555555556,-1.1443396226415095,0.9012840670859539,-8.750000000000002,-60.650000000000006,0.5811393011010053,0.018290708967303337,0.7551493710691823
0.6,-0.4,8,95,95,56,39,0,0.5894736842105263,0.32142857142857145,0.05128205128205128,0.2701465201465202,-0.3126785714285714,-1.2815384615384615,0.9688598901098902,-17.509999999999998,-49.98,0.4641982864137085,0.0041841004184100415,0.7545764652014653
0.6,0.1,5,95,95,18,77,0,0.18947368421052632,0.5,0.14285714285714285,0.35714285714285715,-0.07388888888888892,-0.8592207792207792,0.7853318903318903,-1.3300000000000005,-66.16,0.874291115311909,0.08479734403098632,0.7498088023088023
0.8,-0.5,5,95,89,45,44,6,0.5056179775280899,0.3111111111111111,0.045454545454545456,0.26565656565656565,-0.30333333333333334,-1.2670454545454548,0.9637121212121215,-13.65,-55.75000000000001,0.47560507107184014,0.015713276836158193,0.7475126262626264
0.8,-0.5,3,95,89,38,51,6,0.42696629213483145,0.34210526315789475,0.058823529411764705,0.28328173374613,-0.25736842105263164,-1.1690196078431374,0.9116511867905057,-9.780000000000001,-59.620000000000005,0.5538321167883211,0.01860082304526749,0.7391073271413828
0.75,-0.2,3,95,95,26,69,0,0.2736842105263158,0.46153846153846156,0.11594202898550725,0.3455964325529543,-0.145,-0.9234782608695652,0.7784782608695652,-3.7699999999999996,-63.72,0.7506613756613755,0.05948339483394834,0.7348355629877369
0.7,-0.3,5,95,95,40,55,0,0.42105263157894735,0.4,0.07272727272727272,0.32727272727272727,-0.24450000000000002,-1.0492727272727274,0.8047727272727273,-9.780000000000001,-57.71000000000001,0.5653333333333334,0.044061620009938705,0.729659090909091
0.6,-0.2,5,95,95,37,58,0,0.3894736842105263,0.40540540540540543,0.08620689655172414,0.3191985088536813,-0.2118918918918919,-1.028448275862069,0.816556383970177,-7.84,-59.650000000000006,0.6081959020489753,0.05106586064269805,0.7274767008387698
0.6,-0.5,5,95,95,58,37,0,0.6105263157894737,0.3103448275862069,0.05405405405405406,0.25629077353215285,-0.34396551724137936,-1.284864864864865,0.9408993476234857,-19.950000000000003,-47.540000000000006,0.42073170731707304,0.018377039025397477,0.7267404473438956
0.7,-0.5,3,95,95,50,45,0,0.5263157894736842,0.34,0.06666666666666667,0.2733333333333334,-0.28240000000000004,-1.1860000000000002,0.9036000000000002,-14.120000000000001,-53.37000000000001,0.5022911526260134,0.020733944954128444,0.7251333333333334
0.6,-0.1,5,95,95,29,66,0,0.30526315789473685,0.4482758620689655,0.10606060606060606,0.34221525600835945,-0.19275862068965516,-0.9378787878787881,0.745120167189133,-5.59,-61.90000000000001,0.6527950310559004,0.07293694773101693,0.7147753396029259
0.6,0.4,5,95,95,11,84,0,0.11578947368421053,0.5454545454545454,0.16666666666666666,0.3787878787878788,-0.12090909090909091,-0.7876190476190476,0.6667099567099566,-1.33,-66.16,0.8086330935251798,0.1285563751317176,0.7121428571428571
0.7,0.4,5,95,95,11,84,0,0.11578947368421053,0.5454545454545454,0.16666666666666666,0.3787878787878788,-0.12090909090909091,-0.7876190476190476,0.6667099567099566,-1.33,-66.16,0.8086330935251798,0.1285563751317176,0.7121428571428571
0.75,0.4,5,95,95,11,84,0,0.11578947368421053,0.5454545454545454,0.16666666666666666,0.3787878787878788,-0.12090909090909091,-0.7876190476190476,0.6667099567099566,-1.33,-66.16,0.8086330935251798,0.1285563751317176,0.7121428571428571
0.7,-0.2,3,95,95,27,68,0,0.28421052631578947,0.4444444444444444,0.11764705882352941,0.326797385620915,-0.18518518518518517,-0.9189705882352941,0.733785403050109,-5.0,-62.49,0.6941896024464832,0.06058328322309079,0.6936900871459695
0.7,-0.1,3,95,95,22,73,0,0.23157894736842105,0.45454545454545453,0.136986301369863,0.3175591531755915,-0.14318181818181822,-0.8813698630136987,0.7381880448318805,-3.150000000000001,-64.34,0.758435582822086,0.0786195045109552,0.6866531755915317
0.75,-0.4,3,95,95,41,54,0,0.43157894736842106,0.36585365853658536,0.09259259259259259,0.2732610659439928,-0.24780487804878054,-1.061666666666667,0.8138617886178865,-10.160000000000002,-57.33000000000001,0.5778977980889073,0.025,0.680191960252936
0.7,-0.4,3,95,95,42,53,0,0.4421052631578947,0.35714285714285715,0.09433962264150944,0.2628032345013477,-0.24761904761904763,-1.0771698113207546,0.829550763701707,-10.4,-57.089999999999996,0.5721925133689838,0.025102459016393446,0.6775786163522012
0.6,-0.4,5,95,95,47,48,0,0.49473684210526314,0.3404255319148936,0.08333333333333333,0.2570921985815603,-0.288936170212766,-1.123125,0.834188829787234,-13.580000000000002,-53.91,0.5047410649161196,0.027772768259693416,0.6741866134751773
0.7,-0.3,3,95,95,34,61,0,0.35789473684210527,0.4117647058823529,0.09836065573770492,0.313404050144648,-0.25264705882352945,-0.9655737704918033,0.7129267116682738,-8.590000000000002,-58.9,0.5876140182429187,0.05061250805931656,0.6698674059787849
0.75,-0.3,3,95,95,34,61,0,0.35789473684210527,0.4117647058823529,0.09836065573770492,0.313404050144648,-0.2558823529411765,-0.9637704918032787,0.7078881388621021,-8.700000000000001,-58.79,0.5845272206303724,0.05070240594219279,0.6673481195756991
0.8,-0.3,3,95,89,30,59,6,0.33707865168539325,0.36666666666666664,0.0847457627118644,0.28192090395480224,-0.2703333333333333,-1.0388135593220338,0.7684802259887005,-8.11,-61.29,0.5611471861471861,0.04517837669418913,0.6661610169491525
0.6,-0.2,3,95,95,28,67,0,0.29473684210526313,0.42857142857142855,0.11940298507462686,0.30916844349680167,-0.21249999999999997,-0.9185074626865672,0.7060074626865673,-5.949999999999999,-61.540000000000006,0.6560693641618497,0.06146103400945555,0.6621721748400853
0.6,-0.3,5,95,95,39,56,0,0.4105263157894737,0.38461538461538464,0.08928571428571429,0.29532967032967034,-0.2812820512820513,-1.0092857142857141,0.7280036630036628,-10.97,-56.519999999999996,0.5259291270527224,0.05374183827222501,0.6593315018315018
0.6,-0.1,3,95,95,19,76,0,0.2,0.47368421052631576,0.14473684210526316,0.3289473684210526,-0.19631578947368425,-0.8389473684210528,0.6426315789473686,-3.730000000000001,-63.76000000000001,0.6942622950819674,0.09777840667893026,0.6502631578947369
0.6,-0.5,3,95,95,53,42,0,0.5578947368421052,0.3018867924528302,0.09523809523809523,0.20664869721473494,-0.33830188679245277,-1.1800000000000002,0.8416981132075474,-17.929999999999996,-49.56,0.44108478802992507,0.024217365623154165,0.6274977538185087
0.8,0.4,5,95,89,9,80,6,0.10112359550561797,0.4444444444444444,0.15,0.2944444444444444,-0.18666666666666668,-0.8465,0.6598333333333334,-1.6800000000000002,-67.72,0.7582733812949639,0.10565240359218174,0.6243611111111111
0.7,0.3,3,95,95,6,89,0,0.06315789473684211,0.5,0.19101123595505617,0.3089887640449438,-0.14333333333333334,-0.7486516853932583,0.605318352059925,-0.86,-66.63,0.7345679012345678,0.1632550546276529,0.6116479400749063
0.75,0.3,3,95,95,6,89,0,0.06315789473684211,0.5,0.19101123595505617,0.3089887640449438,-0.14333333333333334,-0.7486516853932583,0.605318352059925,-0.86,-66.63,0.7345679012345678,0.1632550546276529,0.6116479400749063
0.6,-0.3,3,95,95,34,61,0,0.35789473684210527,0.38235294117647056,0.11475409836065574,0.2675988428158148,-0.3023529411764706,-0.9378688524590165,0.6355159112825459,-10.280000000000001,-57.21000000000001,0.5320892125625852,0.06059113300492609,0.5853567984570878
0.6,-0.4,3,95,95,43,52,0,0.45263157894736844,0.32558139534883723,0.11538461538461539,0.21019677996422184,-0.3113953488372093,-1.0403846153846155,0.7289892665474061,-13.39,-54.1,0.49943925233644854,0.03599429793300071,0.5746914132379249
0.9,0.1,3,95,74,4,70,21,0.05405405405405406,0.5,0.11428571428571428,0.38571428571428573,-0.05000000000000002,-1.012142857142857,0.962142857142857,-0.20000000000000007,-70.85,0.9367088607594937,0.06270670723640695,-9.133214285714285
0.9,0.2,3,95,74,4,70,21,0.05405405405405406,0.5,0.11428571428571428,0.38571428571428573,-0.05000000000000002,-1.012142857142857,0.962142857142857,-0.20000000000000007,-70.85,0.9367088607594937,0.06270670723640695,-9.133214285714285
0.85,0.1,3,95,79,4,75,16,0.05063291139240506,0.5,0.14666666666666667,0.35333333333333333,-0.05000000000000002,-0.9395999999999998,0.8895999999999997,-0.20000000000000007,-70.46999999999998,0.9367088607594937,0.07942521227955586,-9.201866666666668
0.85,0.2,3,95,79,4,75,16,0.05063291139240506,0.5,0.14666666666666667,0.35333333333333333,-0.05000000000000002,-0.9395999999999998,0.8895999999999997,-0.20000000000000007,-70.46999999999998,0.9367088607594937,0.07942521227955586,-9.201866666666668
0.9,0.3,3,95,74,3,71,21,0.04054054054054054,0.3333333333333333,0.1267605633802817,0.20657276995305163,-0.35000000000000003,-0.9859154929577465,0.6359154929577464,-1.05,-70.0,0.6677215189873417,0.07395158089694405,-9.475469483568075
0.85,0.3,3,95,79,3,76,16,0.0379746835443038,0.3333333333333333,0.15789473684210525,0.17543859649122806,-0.35000000000000003,-0.9160526315789472,0.5660526315789471,-1.05,-69.61999999999999,0.6677215189873417,0.09052906596995429,-9.541535087719298
0.6,0.3,3,95,95,3,92,0,0.031578947368421054,0.6666666666666666,0.1956521739130435,0.47101449275362317,-0.7866666666666666,-0.7079347826086956,-0.07873188405797105,-2.36,-65.13,0.12915129151291513,0.18750000000000003,-9.568351449275362
0.8,0.3,3,95,89,4,85,6,0.0449438202247191,0.25,0.17647058823529413,0.07352941176470587,-0.30250000000000005,-0.802235294117647,0.499735294117647,-1.2100000000000002,-68.19,0.6265432098765431,0.1415082462545638,-9.676602941176471
0.6,0.4,3,95,95,2,93,0,0.021052631578947368,0.5,0.20430107526881722,0.29569892473118276,-1.225,-0.6993548387096773,-0.5256451612903228,-2.45,-65.03999999999999,0.0959409594095941,0.18862275449101795,-9.967123655913978
0.7,0.4,3,95,95,4,91,0,0.042105263157894736,0.25,0.2087912087912088,0.0412087912087912,-0.7450000000000001,-0.708901098901099,-0.036098901098901126,-2.9800000000000004,-64.51,0.08024691358024691,0.18987818661308553,-9.97684065934066
0.75,0.4,3,95,95,4,91,0,0.042105263157894736,0.25,0.2087912087912088,0.0412087912087912,-0.7450000000000001,-0.708901098901099,-0.036098901098901126,-2.9800000000000004,-64.51,0.08024691358024691,0.18987818661308553,-9.97684065934066
0.8,0.4,3,95,89,3,86,6,0.033707865168539325,0.0,0.18604651162790697,-0.18604651162790697,-1.08,-0.7693023255813953,-0.31069767441860474,-3.24,-66.16,0.0,0.16706534055142896,-10.34139534883721
0.9,0.4,3,95,74,2,72,21,0.02702702702702703,0.0,0.1388888888888889,-0.1388888888888889,-1.58,-0.9429166666666666,-0.6370833333333334,-3.16,-67.89,0.0,0.10186532610133617,-10.457430555555556
0.85,0.4,3,95,79,2,77,16,0.02531645569620253,0.0,0.16883116883116883,-0.16883116883116883,-1.58,-0.8767532467532466,-0.7032467532467535,-3.16,-67.50999999999999,0.0,0.11809274983670803,-10.520454545454545
