rule_type,decision_bar,threshold_a,threshold_b,window,trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R
COMBINED,8,0.75,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,0.75,-0.25,22,17,0.29411764705882354,-0.1449882352941176,-2.4647999999999994,0.7609960437514545,-5.812799999999999
COMBINED,8,0.75,-0.5,1,43,0.5813953488372093,0.25908837209302327,11.1408,1.967990824731519,-2.3175999999999988
COMBINED,8,0.75,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,0.75,-0.5,3,38,0.34210526315789475,-0.20045263157894735,-7.6171999999999995,0.613928028383173,-7.539999999999999
COMBINED,8,0.75,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,8,0.75,-0.5,5,43,0.4186046511627907,-0.053004651162790656,-2.279199999999998,0.8811678832116788,-6.281599999999999
COMBINED,8,0.75,-0.5,6,69,0.5362318840579711,0.14371594202898552,9.916400000000001,1.4239444567949793,-6.512399999999998
COMBINED,8,0.75,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,8,0.75,-0.5,8,6,0.6666666666666666,0.5472666666666667,3.2836,4.694419441944195,-0.6244000000000001
COMBINED,8,0.75,-0.5,9,40,0.275,-0.3184,-12.736,0.44596217090953383,-15.4664
COMBINED,8,0.75,-0.5,10,41,0.5365853658536586,0.2585268292682927,10.5996,1.7263183861418705,-4.3176
COMBINED,8,0.75,-0.5,11,35,0.2857142857142857,-0.36354285714285706,-12.723999999999997,0.377799511002445,-13.540799999999997
COMBINED,8,0.75,-0.5,12,43,0.46511627906976744,-0.028818604651162767,-1.239199999999999,0.9500145212817451,-5.885199999999999
COMBINED,8,0.75,-0.5,13,1,0.0,-1.7644,-1.7644,0.0,0.0
COMBINED,8,0.75,-0.5,14,44,0.5681818181818182,0.33923636363636367,14.926400000000001,1.8254108695171314,-3.5619999999999976
COMBINED,8,0.75,-0.5,15,5,0.4,0.007600000000000007,0.038000000000000034,1.0112652674018736,-1.5444
COMBINED,8,0.75,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,8,0.75,-0.5,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,8,0.75,-0.5,18,20,0.35,-0.1799,-3.5980000000000003,0.6763573561688195,-8.336
COMBINED,8,0.75,-0.5,19,2,0.5,0.09560000000000002,0.19120000000000004,1.1262546222926573,0.0
COMBINED,8,0.75,-0.5,20,71,0.4225352112676056,-0.00228732394366197,-0.16239999999999988,0.996114869714165,-7.425999999999998
COMBINED,8,0.75,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,0.75,-0.5,22,17,0.29411764705882354,-0.18145882352941173,-3.0847999999999995,0.7178398946290062,-5.812799999999999
COMBINED,8,0.75,-0.75,1,43,0.5813953488372093,0.2528093023255814,10.870800000000001,1.922881010594947,-2.727599999999999
COMBINED,8,0.75,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,0.75,-0.75,3,38,0.34210526315789475,-0.22282105263157895,-8.4672,0.5885714285714286,-8.069999999999999
COMBINED,8,0.75,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,8,0.75,-0.75,5,43,0.4186046511627907,-0.06323720930232554,-2.7191999999999985,0.8614067278287462,-6.281599999999999
COMBINED,8,0.75,-0.75,6,69,0.5507246376811594,0.14328115942028982,9.886399999999998,1.4132004814765282,-7.2424
COMBINED,8,0.75,-0.75,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,8,0.75,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,8,0.75,-0.75,9,40,0.3,-0.27515,-11.006,0.5207113991081382,-14.236399999999998
COMBINED,8,0.75,-0.75,10,41,0.5365853658536586,0.2629170731707317,10.7796,1.7478770050507852,-4.3176
COMBINED,8,0.75,-0.75,11,35,0.2857142857142857,-0.39154285714285714,-13.703999999999999,0.3605226318245451,-14.520799999999996
COMBINED,8,0.75,-0.75,12,43,0.4883720930232558,-0.01114418604651159,-0.4791999999999984,0.9802284129918142,-5.8852
COMBINED,8,0.75,-0.75,13,1,0.0,-1.7644,-1.7644,0.0,0.0
COMBINED,8,0.75,-0.75,14,44,0.5681818181818182,0.30537272727272735,13.436400000000003,1.6864552254056484,-3.5619999999999976
COMBINED,8,0.75,-0.75,15,5,0.4,-0.08639999999999999,-0.43199999999999994,0.88759367194005,-1.5444
COMBINED,8,0.75,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,8,0.75,-0.75,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,8,0.75,-0.75,18,20,0.35,-0.2414,-4.828,0.6089801736426073,-9.565999999999999
COMBINED,8,0.75,-0.75,19,2,0.5,0.09560000000000002,0.19120000000000004,1.1262546222926573,0.0
COMBINED,8,0.75,-0.75,20,71,0.4225352112676056,-0.017357746478873247,-1.2324000000000006,0.9712528924386054,-7.756
COMBINED,8,0.75,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,0.75,-0.75,22,17,0.29411764705882354,-0.2773411764705882,-4.714799999999999,0.6247014996656797,-7.4428
COMBINED,8,1.0,0.0,1,43,0.5813953488372093,0.2528093023255814,10.870800000000001,1.922881010594947,-2.727599999999999
COMBINED,8,1.0,0.0,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,1.0,0.0,3,38,0.34210526315789475,-0.20992631578947366,-7.977199999999999,0.6029268292682928,-7.479999999999999
COMBINED,8,1.0,0.0,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,8,1.0,0.0,5,43,0.4186046511627907,-0.041609302325581375,-1.789199999999999,0.9042696629213482,-5.3515999999999995
COMBINED,8,1.0,0.0,6,69,0.5507246376811594,0.14531014492753622,10.026399999999999,1.4215181784549158,-7.2424
COMBINED,8,1.0,0.0,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,8,1.0,0.0,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,8,1.0,0.0,9,40,0.3,-0.24815,-9.926,0.5464100314396433,-12.9864
COMBINED,8,1.0,0.0,10,41,0.5365853658536586,0.2629170731707317,10.7796,1.7478770050507852,-4.3176
COMBINED,8,1.0,0.0,11,35,0.2857142857142857,-0.38782857142857136,-13.573999999999998,0.3627230046948357,-14.390799999999995
COMBINED,8,1.0,0.0,12,43,0.4883720930232558,0.0032744186046511996,0.1408000000000016,1.0059618576606484,-5.5608
COMBINED,8,1.0,0.0,13,1,0.0,-1.7644,-1.7644,0.0,0.0
COMBINED,8,1.0,0.0,14,44,0.5681818181818182,0.36991818181818187,16.276400000000002,1.9726777262513744,-3.041999999999998
COMBINED,8,1.0,0.0,15,5,0.4,-0.08639999999999999,-0.43199999999999994,0.88759367194005,-1.5444
COMBINED,8,1.0,0.0,16,8,0.625,0.3681,2.9448,2.2675619834710745,-2.3232000000000004
COMBINED,8,1.0,0.0,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,8,1.0,0.0,18,20,0.35,-0.13640000000000002,-2.728,0.7337809352798814,-7.465999999999999
COMBINED,8,1.0,0.0,19,2,0.5,0.09560000000000002,0.19120000000000004,1.1262546222926573,0.0
COMBINED,8,1.0,0.0,20,71,0.4225352112676056,0.02390985915492959,1.6976000000000009,1.0425033299616426,-7.425999999999997
COMBINED,8,1.0,0.0,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,1.0,0.0,22,17,0.29411764705882354,-0.17439999999999997,-2.9647999999999994,0.7258064516129031,-6.312799999999999
COMBINED,8,1.0,-0.25,1,43,0.5813953488372093,0.2528093023255814,10.870800000000001,1.922881010594947,-2.727599999999999
COMBINED,8,1.0,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,1.0,-0.25,3,38,0.34210526315789475,-0.20992631578947366,-7.977199999999999,0.6029268292682928,-7.479999999999999
COMBINED,8,1.0,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,8,1.0,-0.25,5,43,0.4186046511627907,-0.06323720930232554,-2.7191999999999985,0.8614067278287462,-6.281599999999999
COMBINED,8,1.0,-0.25,6,69,0.5507246376811594,0.14531014492753622,10.026399999999999,1.4215181784549158,-7.2424
COMBINED,8,1.0,-0.25,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,8,1.0,-0.25,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,8,1.0,-0.25,9,40,0.3,-0.26965,-10.786,0.5257483555524289,-13.8464
COMBINED,8,1.0,-0.25,10,41,0.5365853658536586,0.2629170731707317,10.7796,1.7478770050507852,-4.3176
COMBINED,8,1.0,-0.25,11,35,0.2857142857142857,-0.38782857142857136,-13.573999999999998,0.3627230046948357,-14.390799999999995
COMBINED,8,1.0,-0.25,12,43,0.4883720930232558,0.0032744186046511996,0.1408000000000016,1.0059618576606484,-5.5608
COMBINED,8,1.0,-0.25,13,1,0.0,-1.7644,-1.7644,0.0,0.0
COMBINED,8,1.0,-0.25,14,44,0.5681818181818182,0.33378181818181824,14.686400000000003,1.8015018882752298,-3.4231999999999996
COMBINED,8,1.0,-0.25,15,5,0.4,-0.08639999999999999,-0.43199999999999994,0.88759367194005,-1.5444
COMBINED,8,1.0,-0.25,16,8,0.625,0.3681,2.9448,2.2675619834710745,-2.3232000000000004
COMBINED,8,1.0,-0.25,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,8,1.0,-0.25,18,20,0.35,-0.1809,-3.618,0.6751427647882772,-8.356
COMBINED,8,1.0,-0.25,19,2,0.5,0.09560000000000002,0.19120000000000004,1.1262546222926573,0.0
COMBINED,8,1.0,-0.25,20,71,0.4225352112676056,0.02390985915492959,1.6976000000000009,1.0425033299616426,-7.425999999999997
COMBINED,8,1.0,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,1.0,-0.25,22,17,0.29411764705882354,-0.17439999999999997,-2.9647999999999994,0.7258064516129031,-6.312799999999999
COMBINED,8,1.0,-0.5,1,43,0.5813953488372093,0.2528093023255814,10.870800000000001,1.922881010594947,-2.727599999999999
COMBINED,8,1.0,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,1.0,-0.5,3,38,0.34210526315789475,-0.20992631578947366,-7.977199999999999,0.6029268292682928,-7.479999999999999
COMBINED,8,1.0,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,8,1.0,-0.5,5,43,0.4186046511627907,-0.06323720930232554,-2.7191999999999985,0.8614067278287462,-6.281599999999999
COMBINED,8,1.0,-0.5,6,69,0.5507246376811594,0.14531014492753622,10.026399999999999,1.4215181784549158,-7.2424
COMBINED,8,1.0,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,8,1.0,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,8,1.0,-0.5,9,40,0.3,-0.26965,-10.786,0.5257483555524289,-13.8464
COMBINED,8,1.0,-0.5,10,41,0.5365853658536586,0.2629170731707317,10.7796,1.7478770050507852,-4.3176
COMBINED,8,1.0,-0.5,11,35,0.2857142857142857,-0.38782857142857136,-13.573999999999998,0.3627230046948357,-14.390799999999995
COMBINED,8,1.0,-0.5,12,43,0.4883720930232558,-0.01114418604651159,-0.4791999999999984,0.9802284129918142,-5.8852
COMBINED,8,1.0,-0.5,13,1,0.0,-1.7644,-1.7644,0.0,0.0
COMBINED,8,1.0,-0.5,14,44,0.5681818181818182,0.32196363636363645,14.166400000000003,1.7517884056125157,-3.5619999999999976
COMBINED,8,1.0,-0.5,15,5,0.4,-0.08639999999999999,-0.43199999999999994,0.88759367194005,-1.5444
COMBINED,8,1.0,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,8,1.0,-0.5,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,8,1.0,-0.5,18,20,0.35,-0.21389999999999998,-4.278,0.6373715796968773,-9.016
COMBINED,8,1.0,-0.5,19,2,0.5,0.09560000000000002,0.19120000000000004,1.1262546222926573,0.0
COMBINED,8,1.0,-0.5,20,71,0.4225352112676056,-0.004259154929577446,-0.30239999999999867,0.9927897683379269,-7.425999999999998
COMBINED,8,1.0,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,1.0,-0.5,22,17,0.29411764705882354,-0.2108705882352941,-3.5847999999999995,0.6864460149744595,-6.312799999999999
COMBINED,8,1.0,-0.75,1,43,0.5813953488372093,0.2528093023255814,10.870800000000001,1.922881010594947,-2.727599999999999
COMBINED,8,1.0,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,1.0,-0.75,3,38,0.34210526315789475,-0.23045263157894735,-8.7572,0.5803929084810734,-8.259999999999998
COMBINED,8,1.0,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,8,1.0,-0.75,5,43,0.4186046511627907,-0.06323720930232554,-2.7191999999999985,0.8614067278287462,-6.281599999999999
COMBINED,8,1.0,-0.75,6,69,0.5507246376811594,0.13893333333333333,9.5864,1.3957005580688837,-7.2424
COMBINED,8,1.0,-0.75,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,8,1.0,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,8,1.0,-0.75,9,40,0.3,-0.28815,-11.526,0.5091810315459563,-14.586399999999998
COMBINED,8,1.0,-0.75,10,41,0.5365853658536586,0.2629170731707317,10.7796,1.7478770050507852,-4.3176
COMBINED,8,1.0,-0.75,11,35,0.2857142857142857,-0.3972571428571428,-13.903999999999998,0.35718908922792425,-14.720799999999995
COMBINED,8,1.0,-0.75,12,43,0.4883720930232558,-0.01114418604651159,-0.4791999999999984,0.9802284129918142,-5.8852
COMBINED,8,1.0,-0.75,13,1,0.0,-1.7644,-1.7644,0.0,0.0
COMBINED,8,1.0,-0.75,14,44,0.5681818181818182,0.2992363636363637,13.166400000000003,1.6635086375456067,-3.5619999999999976
COMBINED,8,1.0,-0.75,15,5,0.4,-0.08639999999999999,-0.43199999999999994,0.88759367194005,-1.5444
COMBINED,8,1.0,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,8,1.0,-0.75,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,8,1.0,-0.75,18,20,0.35,-0.2354,-4.708,0.6149568175870191,-9.446
COMBINED,8,1.0,-0.75,19,2,0.5,0.09560000000000002,0.19120000000000004,1.1262546222926573,0.0
COMBINED,8,1.0,-0.75,20,71,0.4225352112676056,-0.02087887323943663,-1.4824000000000006,0.9656218402426691,-7.756
COMBINED,8,1.0,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,8,1.0,-0.75,22,17,0.29411764705882354,-0.2773411764705882,-4.714799999999999,0.6247014996656797,-7.4428
COMBINED,10,0.25,0.0,1,43,0.4418604651162791,0.1939720930232558,8.3408,1.7436784478761722,-3.022800000000002
COMBINED,10,0.25,0.0,2,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
COMBINED,10,0.25,0.0,3,38,0.3157894736842105,-0.11045263157894736,-4.1972,0.7414625733011386,-6.1616
COMBINED,10,0.25,0.0,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.25,0.0,5,43,0.3488372093023256,-0.05812093023255811,-2.4991999999999988,0.8593046297964333,-6.6411999999999995
COMBINED,10,0.25,0.0,6,69,0.4492753623188406,0.15415072463768115,10.636399999999998,1.4918066138936155,-4.856800000000003
COMBINED,10,0.25,0.0,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.25,0.0,8,6,0.6666666666666666,0.5789333333333332,3.4735999999999994,5.970807097882084,-0.4344000000000001
COMBINED,10,0.25,0.0,9,40,0.275,-0.2649,-10.596,0.527756979356081,-13.366399999999999
COMBINED,10,0.25,0.0,10,41,0.4878048780487805,0.18999024390243904,7.789600000000001,1.5389831446680136,-4.2376000000000005
COMBINED,10,0.25,0.0,11,35,0.17142857142857143,-0.3504,-12.264,0.32606497560117825,-13.120799999999997
COMBINED,10,0.25,0.0,12,43,0.3488372093023256,-0.0057953488372093406,-0.24920000000000164,0.988021073680972,-5.5008
COMBINED,10,0.25,0.0,13,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
COMBINED,10,0.25,0.0,14,44,0.45454545454545453,0.18537272727272727,8.1564,1.416448819540887,-4.000799999999996
COMBINED,10,0.25,0.0,15,5,0.2,-0.36839999999999995,-1.8419999999999999,0.48077573570864807,-1.3744
COMBINED,10,0.25,0.0,16,8,0.5,0.31435,2.5148,3.4005345551737305,-1.0476
COMBINED,10,0.25,0.0,17,5,0.6,0.7676,3.8379999999999996,4.001251172974664,-0.8443999999999998
COMBINED,10,0.25,0.0,18,20,0.3,-0.11239999999999999,-2.2479999999999998,0.7697098836256351,-6.905999999999999
COMBINED,10,0.25,0.0,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.25,0.0,20,71,0.36619718309859156,-0.012005633802816868,-0.8523999999999976,0.9776495883370916,-7.7059999999999995
COMBINED,10,0.25,0.0,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,0.0,22,17,0.23529411764705882,-0.2949882352941176,-5.014799999999999,0.5505323916394793,-5.402
COMBINED,10,0.25,-0.25,1,43,0.4883720930232558,0.2128093023255814,9.1508,1.76023527847933,-2.6576000000000004
COMBINED,10,0.25,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.25,3,38,0.34210526315789475,-0.15018947368421054,-5.7072,0.6797306397306399,-6.541599999999999
COMBINED,10,0.25,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.25,-0.25,5,43,0.4186046511627907,-0.013237209302325553,-0.5691999999999988,0.9674184315970238,-5.639200000000001
COMBINED,10,0.25,-0.25,6,69,0.5217391304347826,0.17936811594202895,12.376399999999997,1.5501795938689142,-4.834
COMBINED,10,0.25,-0.25,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.25,-0.25,8,6,0.6666666666666666,0.5789333333333332,3.4735999999999994,5.970807097882084,-0.4344000000000001
COMBINED,10,0.25,-0.25,9,40,0.3,-0.28664999999999996,-11.466,0.5104853307831552,-14.186399999999999
COMBINED,10,0.25,-0.25,10,41,0.5121951219512195,0.2238926829268293,9.1796,1.6415711490075482,-4.2376000000000005
COMBINED,10,0.25,-0.25,11,35,0.22857142857142856,-0.33811428571428565,-11.833999999999998,0.37315931097315513,-12.690799999999996
COMBINED,10,0.25,-0.25,12,43,0.4186046511627907,0.006530232558139533,0.28079999999999994,1.0126315789473683,-5.5008
COMBINED,10,0.25,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.25,14,44,0.5,0.23469090909090912,10.326400000000001,1.5326510821796275,-3.001999999999999
COMBINED,10,0.25,-0.25,15,5,0.2,-0.36839999999999995,-1.8419999999999999,0.48077573570864807,-1.3744
COMBINED,10,0.25,-0.25,16,8,0.5,0.11685000000000004,0.9348000000000003,1.3557619120109605,-2.6276
COMBINED,10,0.25,-0.25,17,5,0.6,0.7676,3.8379999999999996,4.001251172974664,-0.8443999999999998
COMBINED,10,0.25,-0.25,18,20,0.35,-0.14789999999999998,-2.9579999999999997,0.7176726606345206,-7.696
COMBINED,10,0.25,-0.25,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.25,-0.25,20,71,0.38028169014084506,-0.04228732394366192,-3.002399999999996,0.9260740244647111,-9.456
COMBINED,10,0.25,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.25,22,17,0.23529411764705882,-0.34263529411764704,-5.8248,0.5132696035831271,-6.1928
COMBINED,10,0.25,-0.5,1,43,0.5581395348837209,0.23839069767441864,10.250800000000002,1.8304546485628181,-2.4875999999999987
COMBINED,10,0.25,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.5,3,38,0.34210526315789475,-0.23203157894736837,-8.817199999999998,0.5787290969899667,-8.33
COMBINED,10,0.25,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.25,-0.5,5,43,0.4186046511627907,-0.039981395348837157,-1.7191999999999976,0.907669172932331,-6.4792000000000005
COMBINED,10,0.25,-0.5,6,69,0.5362318840579711,0.17502028985507243,12.076399999999998,1.51828263407265,-5.0196000000000005
COMBINED,10,0.25,-0.5,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.25,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,0.25,-0.5,9,40,0.3,-0.30165,-12.065999999999999,0.4977355223284159,-14.7864
COMBINED,10,0.25,-0.5,10,41,0.5365853658536586,0.25413658536585365,10.419599999999999,1.7052851031569827,-4.2376000000000005
COMBINED,10,0.25,-0.5,11,35,0.2857142857142857,-0.4321142857142857,-15.123999999999999,0.3381181619256018,-15.940799999999998
COMBINED,10,0.25,-0.5,12,43,0.4883720930232558,0.013041860465116267,0.5607999999999995,1.0241757483790868,-5.5008
COMBINED,10,0.25,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.5,14,44,0.5227272727272727,0.23378181818181823,10.286400000000002,1.4923512856349679,-3.711999999999998
COMBINED,10,0.25,-0.5,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.25,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,10,0.25,-0.5,17,5,0.6,0.6916000000000001,3.4580000000000006,3.084639498432602,-0.8443999999999998
COMBINED,10,0.25,-0.5,18,20,0.35,-0.16489999999999996,-3.297999999999999,0.6951151869245276,-8.036
COMBINED,10,0.25,-0.5,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.25,-0.5,20,71,0.4084507042253521,-0.0744,-5.2824,0.8831709971071416,-8.1372
COMBINED,10,0.25,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.5,22,17,0.29411764705882354,-0.29204705882352944,-4.9648,0.6125124875124875,-7.332799999999999
COMBINED,10,0.25,-0.75,1,43,0.5813953488372093,0.2507162790697675,10.780800000000003,1.9083004751794561,-2.767599999999998
COMBINED,10,0.25,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.75,3,38,0.34210526315789475,-0.2430842105263158,-9.2372,0.5673442622950821,-8.75
COMBINED,10,0.25,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.25,-0.75,5,43,0.4186046511627907,-0.0739348837209302,-3.1791999999999985,0.8416733067729083,-7.039199999999999
COMBINED,10,0.25,-0.75,6,69,0.5507246376811594,0.16748405797101446,11.556399999999996,1.482796076268779,-5.939599999999999
COMBINED,10,0.25,-0.75,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.25,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,10,0.25,-0.75,9,40,0.3,-0.30165,-12.065999999999999,0.4977355223284159,-14.8964
COMBINED,10,0.25,-0.75,10,41,0.5365853658536586,0.2475512195121951,10.1496,1.6746789332340661,-4.2376000000000005
COMBINED,10,0.25,-0.75,11,35,0.2857142857142857,-0.4372571428571428,-15.303999999999998,0.3354754667824577,-16.120799999999996
COMBINED,10,0.25,-0.75,12,43,0.4883720930232558,-0.011841860465116294,-0.5092000000000007,0.9790165988098967,-6.2308
COMBINED,10,0.25,-0.75,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.75,14,44,0.5681818181818182,0.2792363636363636,12.286399999999999,1.5928699646779516,-3.711999999999998
COMBINED,10,0.25,-0.75,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.25,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,10,0.25,-0.75,17,5,0.6,0.6916000000000001,3.4580000000000006,3.084639498432602,-0.8443999999999998
COMBINED,10,0.25,-0.75,18,20,0.35,-0.21590000000000004,-4.3180000000000005,0.6352177879904031,-9.056000000000001
COMBINED,10,0.25,-0.75,19,2,0.5,-0.3293999999999999,-0.6587999999999998,0.7213669429876503,0.0
COMBINED,10,0.25,-0.75,20,71,0.4084507042253521,-0.07820281690140841,-5.552399999999998,0.8779284508231319,-8.196
COMBINED,10,0.25,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,10,0.25,-0.75,22,17,0.29411764705882354,-0.34616470588235293,-5.8848,0.5714785040195736,-7.7828
COMBINED,10,0.5,0.0,1,43,0.5116279069767442,0.23071627906976747,9.920800000000002,1.8535930616740086,-2.243199999999999
COMBINED,10,0.5,0.0,2,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
COMBINED,10,0.5,0.0,3,38,0.3157894736842105,-0.11439999999999997,-4.347199999999999,0.734674446424648,-6.3116
COMBINED,10,0.5,0.0,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,10,0.5,0.0,5,43,0.37209302325581395,-0.03905116279069765,-1.679199999999999,0.9053374523643086,-6.671199999999999
COMBINED,10,0.5,0.0,6,69,0.5072463768115942,0.1634260869565217,11.276399999999997,1.515148746436664,-4.649600000000001
COMBINED,10,0.5,0.0,7,3,0.3333333333333333,-0.26439999999999997,-0.7931999999999999,0.2578592814371258,-1.0688
COMBINED,10,0.5,0.0,8,6,0.6666666666666666,0.5789333333333332,3.4735999999999994,5.970807097882084,-0.4344000000000001
COMBINED,10,0.5,0.0,9,40,0.275,-0.2734,-10.936,0.5198791795448161,-13.656400000000001
COMBINED,10,0.5,0.0,10,41,0.4878048780487805,0.1731609756097561,7.0996,1.4688556635672023,-4.2376000000000005
COMBINED,10,0.5,0.0,11,35,0.2,-0.3418285714285714,-11.964,0.3372920036337049,-13.310799999999997
COMBINED,10,0.5,0.0,12,43,0.4186046511627907,0.0369953488372093,1.5907999999999998,1.078558024691358,-5.5008
COMBINED,10,0.5,0.0,13,1,0.0,-0.23439999999999997,-0.23439999999999997,0.0,0.0
COMBINED,10,0.5,0.0,14,44,0.4772727272727273,0.1944636363636364,8.556400000000002,1.4398905980093775,-4.000799999999998
COMBINED,10,0.5,0.0,15,5,0.4,0.06560000000000002,0.32800000000000007,1.1063829787234043,-1.3744
COMBINED,10,0.5,0.0,16,8,0.625,0.5656,4.5248,7.088266953713671,-0.7432000000000007
COMBINED,10,0.5,0.0,17,5,0.6,0.7676,3.8379999999999996,4.001251172974664,-0.8443999999999998
