window,train_start,validation_start,validation_end,stop_points,rr,horizon,trades,wins,losses,WR,mean_R,total_R,PF,max_DD_R,worst_streak
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.0,15,212,107,105,0.5047169811320755,-0.04400235849056599,-9.32849999999999,0.9147420371978247,-12.831500000000002,5
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.0,20,211,108,103,0.5118483412322274,-0.0318625592417061,-6.7229999999999865,0.9378098867756977,-12.831500000000002,5
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.3,10,196,86,110,0.4387755102040816,-0.04408418367346935,-8.640499999999992,0.9223796797448741,-16.264499999999995,6
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.3,15,195,87,108,0.4461538461538462,-0.03197435897435894,-6.234999999999994,0.9446178990331452,-13.858999999999998,6
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.3,20,192,86,106,0.4479166666666667,-0.026528645833333295,-5.093499999999993,0.9538613439859416,-13.265,6
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.5,10,185,75,110,0.40540540540540543,-0.06691891891891882,-12.379999999999983,0.8884609320449582,-21.27000000000002,6
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.5,15,182,74,108,0.4065934065934066,-0.04801373626373619,-8.738499999999986,0.9220083181607226,-17.628500000000017,10
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.5,20,179,73,106,0.40782122905027934,-0.04362849162011166,-7.8094999999999875,0.9292588918932383,-17.024000000000008,10
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.75,10,177,66,111,0.3728813559322034,-0.07315536723163835,-12.948499999999987,0.8830418072359895,-21.514500000000012,7
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.75,15,172,62,110,0.36046511627906974,-0.0893662790697674,-15.370999999999992,0.8630096698008114,-23.261500000000012,11
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.75,20,168,61,107,0.3630952380952381,-0.07447321428571423,-12.51149999999999,0.8877399036347814,-21.041000000000018,11
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.0,10,185,93,92,0.5027027027027027,-0.0019135135135134817,-0.3539999999999941,0.995792966410284,-11.733599999999996,5
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.0,15,184,96,88,0.5217391304347826,-0.006084782608695624,-1.1195999999999948,0.9875096500113796,-12.909199999999995,5
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.0,20,180,92,88,0.5111111111111111,-0.00995555555555554,-1.7919999999999972,0.9797461944998266,-12.909199999999995,5
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.3,10,167,73,94,0.437125748502994,-0.03026826347305385,-5.054799999999993,0.9405762276696499,-12.789599999999995,6
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.3,15,165,73,92,0.44242424242424244,-0.05179393939393935,-8.545999999999992,0.9056157835679137,-15.205199999999992,10
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.3,20,160,69,91,0.43125,-0.04233749999999993,-6.7739999999999885,0.9246667052192833,-13.655199999999994,10
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.5,10,160,69,91,0.43125,-2.499999999996949e-05,-0.003999999999995119,0.9999503478135666,-10.079999999999995,6
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.5,15,156,64,92,0.41025641025641024,-0.05798974358974358,-9.046399999999998,0.8970183778664195,-14.19559999999999,10
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.5,20,151,60,91,0.3973509933774834,-0.06453245033112581,-9.744399999999997,0.8916330443369919,-15.647199999999957,10
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.75,10,156,65,91,0.4166666666666667,-0.018246153846153808,-2.846399999999994,0.9649503019317726,-16.60519999999999,6
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.75,15,152,59,93,0.3881578947368421,-0.07229473684210524,-10.988799999999998,0.8785891378997943,-19.671999999999986,10
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,25.0,1.75,20,146,55,91,0.3767123287671233,-0.040427397260273945,-5.902399999999996,0.9343597225990995,-18.802799999999994,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.0,10,392,180,212,0.45918367346938777,-0.14194217687074828,-55.64133333333332,0.7470710523604319,-60.12333333333314,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.0,15,390,180,210,0.46153846153846156,-0.14686324786324786,-57.27666666666667,0.7427386513354893,-61.758666666666485,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.0,20,390,179,211,0.45897435897435895,-0.14639316239316238,-57.093333333333334,0.7438006886627917,-61.575333333333155,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.3,10,362,157,205,0.43370165745856354,-0.069902394106814,-25.304666666666666,0.8798372799797392,-38.03800000000006,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.3,15,359,156,203,0.43454038997214484,-0.07553203342618388,-27.116000000000014,0.8739994052192014,-40.06600000000007,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.3,20,359,154,205,0.42896935933147634,-0.07757474466109568,-27.849333333333348,0.8713082053572804,-40.799333333333394,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.5,10,335,130,205,0.3880597014925373,-0.1059900497512438,-35.506666666666675,0.8306275937733539,-43.3080000000001,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.5,15,331,127,204,0.38368580060422963,-0.11820946626384694,-39.12733333333334,0.8183610372649079,-47.50333333333338,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.5,20,330,125,205,0.3787878787878788,-0.11905050505050506,-39.28666666666667,0.8179234060959969,-47.66266666666672,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.75,10,318,117,201,0.36792452830188677,-0.09166247379454928,-29.14866666666667,0.857014382607444,-40.54866666666675,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.75,15,311,110,201,0.3536977491961415,-0.11547909967845663,-35.91400000000001,0.8296224374260716,-48.86400000000003,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,15.0,1.75,20,310,108,202,0.34838709677419355,-0.1173870967741936,-36.390000000000015,0.8287916141295139,-49.34000000000003,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.0,10,318,156,162,0.49056603773584906,-0.04280345911949681,-13.611499999999985,0.9112120727837265,-23.69900000000002,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.0,15,306,155,151,0.5065359477124183,-0.022697712418300587,-6.94549999999998,0.9535201983530807,-20.093999999999994,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.0,20,303,154,149,0.5082508250825083,-0.02274422442244219,-6.891499999999984,0.9544460015071191,-19.064999999999994,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.3,10,288,125,163,0.4340277777777778,-0.06266145833333331,-18.04649999999999,0.8815430613765328,-25.07249999999998,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.3,15,274,117,157,0.42700729927007297,-0.060107664233576615,-16.469499999999993,0.8913628538070327,-23.835499999999996,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.3,20,269,115,154,0.4275092936802974,-0.06470074349442376,-17.40449999999999,0.8869264952378475,-25.067999999999987,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.5,10,275,109,166,0.39636363636363636,-0.09095454545454536,-25.012499999999974,0.8375816961633242,-32.00799999999993,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.5,15,262,101,161,0.38549618320610685,-0.08598664122137396,-22.52849999999998,0.8550037651329383,-29.081999999999994,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.5,20,257,101,156,0.39299610894941633,-0.07573346303501938,-19.46349999999998,0.8752603615901765,-26.7045,10
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.75,10,264,102,162,0.38636363636363635,-0.06345454545454537,-16.751999999999978,0.8877426228903997,-28.635999999999996,9
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.75,15,248,89,159,0.3588709677419355,-0.07041935483870959,-17.463999999999977,0.8850859848198219,-28.294999999999987,9
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,20.0,1.75,20,241,89,152,0.36929460580912865,-0.056796680497925245,-13.687999999999985,0.9098352556797598,-25.2065,9
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.0,10,278,135,143,0.4856115107913669,-0.03429208633093524,-9.533199999999995,0.9221138700252941,-19.03479999999997,6
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.0,15,266,131,135,0.4924812030075188,-0.030603007518796965,-8.140399999999993,0.9343907668004579,-18.63599999999998,6
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.0,20,260,128,132,0.49230769230769234,-0.028861538461538425,-7.503999999999991,0.939881814569367,-17.535599999999988,6
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.3,10,258,114,144,0.4418604651162791,-0.030872868217054233,-7.965199999999992,0.9339829064362772,-20.78719999999999,9
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.3,15,241,107,134,0.44398340248962653,-0.02352863070539415,-5.67039999999999,0.9538502607642572,-21.16839999999999,8
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.3,20,235,102,133,0.4340425531914894,-0.03078297872340422,-7.233999999999992,0.9423425778622279,-20.244799999999998,7
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.5,10,247,105,142,0.4251012145748988,-0.025371659919028327,-6.266799999999996,0.9459641232405661,-18.383999999999997,9
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.5,15,226,92,134,0.40707964601769914,-0.05041769911504422,-11.394399999999994,0.9055344239244701,-21.14879999999998,8
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.5,20,219,88,131,0.4018264840182648,-0.05604383561643833,-12.273599999999995,0.9005835258439419,-22.102399999999978,7
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.75,10,239,97,142,0.40585774058577406,-0.04732887029288702,-11.311599999999999,0.9030169383408726,-24.723199999999977,8
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.75,15,216,83,133,0.38425925925925924,-0.06458518518518516,-13.950399999999995,0.8850543648426403,-23.50119999999998,7
5,2020-05-06 09:30:00-04:00,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,25.0,1.75,20,205,78,127,0.3804878048780488,-0.04883902439024386,-10.011999999999992,0.9159776701343089,-18.55279999999999,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.0,10,217,97,120,0.4470046082949309,-0.14811674347158216,-32.14133333333333,0.7026611983101545,-37.63533333333338,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.0,15,201,91,110,0.4527363184079602,-0.13262354892205636,-26.65733333333333,0.7488079907026415,-31.592000000000034,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.0,20,198,88,110,0.4444444444444444,-0.16608754208754214,-32.88533333333334,0.7080924342397255,-37.701333333333416,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.3,10,203,87,116,0.42857142857142855,-0.12071592775041053,-24.505333333333336,0.7634635555755757,-29.195333333333352,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.3,15,185,76,109,0.41081081081081083,-0.10751351351351351,-19.89,0.8059183992089719,-25.413333333333348,10
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.3,20,182,77,105,0.4230769230769231,-0.12079487179487189,-21.984666666666683,0.7983736357800129,-27.874666666666705,10
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.5,10,194,82,112,0.422680412371134,-0.11326116838487972,-21.972666666666665,0.7786233392888329,-26.31466666666667,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.5,15,175,69,106,0.3942857142857143,-0.11695238095238095,-20.466666666666665,0.7950477665547331,-24.773333333333362,11
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.5,20,171,66,105,0.38596491228070173,-0.13384405458089668,-22.887333333333334,0.78805408075071,-30.724,11
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.75,10,190,78,112,0.4105263157894737,-0.10207017543859649,-19.393333333333334,0.8010014912916776,-25.052,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.75,15,170,63,107,0.37058823529411766,-0.11674509803921566,-19.846666666666664,0.8022610128062064,-26.206000000000014,11
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,15.0,1.75,20,165,61,104,0.3696969696969697,-0.12511111111111117,-20.643333333333345,0.8050909869137466,-30.85,13
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.0,10,196,91,105,0.4642857142857143,-0.09121428571428568,-17.877999999999993,0.7762523074997651,-21.316500000000023,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.0,15,174,77,97,0.4425287356321839,-0.10808620689655167,-18.80699999999999,0.7690153645865314,-22.151,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.0,20,170,78,92,0.4588235294117647,-0.11858823529411759,-20.15999999999999,0.7698459360568991,-24.826500000000006,8
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.3,10,187,85,102,0.45454545454545453,-0.06325401069518713,-11.828499999999993,0.84111835698503,-16.077999999999996,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.3,15,163,68,95,0.4171779141104294,-0.08809202453987727,-14.358999999999995,0.8169603875203161,-17.813999999999993,10
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.3,20,157,68,89,0.43312101910828027,-0.0630636942675159,-9.900999999999996,0.8773710513441378,-17.876,11
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.5,10,185,85,100,0.4594594594594595,-0.0603648648648648,-11.167499999999988,0.8514713216957606,-15.840499999999999,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.5,15,162,66,96,0.4074074074074074,-0.08049999999999995,-13.040999999999991,0.8365850907860607,-18.2325,10
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.5,20,154,64,90,0.4155844155844156,-0.07554870129870124,-11.63449999999999,0.8577602542942726,-18.920000000000012,11
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.75,10,182,85,97,0.46703296703296704,-0.03372802197802192,-6.138499999999989,0.9155011975883051,-14.115499999999995,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.75,15,157,63,94,0.4012738853503185,-0.0798630573248407,-12.538499999999988,0.8362949133068728,-18.855999999999998,10
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,20.0,1.75,20,146,62,84,0.4246575342465753,-0.041886986301369784,-6.115499999999988,0.919426346682126,-18.088499999999996,10
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.0,10,185,85,100,0.4594594594594595,-0.06526486486486484,-12.073999999999996,0.8017731078640618,-14.067599999999986,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.0,15,159,68,91,0.4276729559748428,-0.1025761006289308,-16.309599999999996,0.7493930584323394,-18.847599999999982,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.0,20,154,74,80,0.4805194805194805,-0.052451948051948034,-8.077599999999997,0.8762091583399744,-14.056799999999985,10
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.3,10,179,84,95,0.4692737430167598,-0.04981899441340779,-8.917599999999995,0.8478173316495444,-11.584800000000001,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.3,15,154,65,89,0.42207792207792205,-0.08829610389610389,-13.597599999999998,0.7837586829851659,-17.105599999999992,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.3,20,144,69,75,0.4791666666666667,-0.03460833333333329,-4.983599999999994,0.9183551769331588,-11.479999999999995,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.5,10,177,84,93,0.4745762711864407,-0.03106666666666666,-5.498799999999998,0.9030351336291115,-10.316,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.5,15,149,62,87,0.4161073825503356,-0.07554093959731543,-11.2556,0.8121649856148245,-17.863999999999994,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.5,20,138,67,71,0.4855072463768116,0.004078260869565232,0.562800000000002,1.010185982871332,-9.7656,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.75,10,177,84,93,0.4745762711864407,-0.03603841807909604,-6.378799999999998,0.8875173693157373,-11.202,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.75,15,149,62,87,0.4161073825503356,-0.06091006711409397,-9.075600000000001,0.8483173109063925,-17.003999999999998,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.75,20,137,66,71,0.48175182481751827,0.024359124087591274,3.3372000000000046,1.0600189919859573,-10.230799999999999,9
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.0,10,145,68,77,0.4689655172413793,-0.12779310344827588,-18.53,0.765139800755406,-18.38199999999999,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.0,15,142,69,73,0.4859154929577465,-0.11214553990610326,-15.924666666666663,0.7960171814556418,-15.776666666666648,4
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.0,20,142,69,73,0.4859154929577465,-0.10991549295774643,-15.607999999999993,0.7999025666008566,-15.459999999999981,4
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.3,10,132,57,75,0.4318181818181818,-0.08460606060606064,-11.168000000000005,0.8519160220994474,-13.368666666666666,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.3,15,128,57,71,0.4453125,-0.06605729166666668,-8.455333333333336,0.8863846064265303,-10.962,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.3,20,128,57,71,0.4453125,-0.06775,-8.672,0.8854233645436053,-10.911999999999999,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.5,10,124,50,74,0.4032258064516129,-0.08529032258064513,-10.575999999999997,0.8540758319995586,-13.054666666666662,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.5,15,120,48,72,0.4,-0.08608333333333332,-10.329999999999998,0.8601433316484944,-10.839333333333325,7
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.5,20,120,49,71,0.4083333333333333,-0.0856666666666667,-10.280000000000003,0.8638182123270128,-11.105999999999991,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.75,10,120,49,71,0.4083333333333333,0.0008611111111111421,0.10333333333333705,1.0014842336087946,-9.332666666666665,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.75,15,116,47,69,0.4051724137931034,0.004160919540229879,0.4826666666666659,1.0068328315669268,-8.804000000000002,7
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.75,20,116,46,70,0.39655172413793105,-0.025724137931034497,-2.9840000000000018,0.9598996595592189,-8.804,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.0,10,123,63,60,0.5121951219512195,-0.0007235772357723069,-0.08899999999999375,0.9983447249732641,-5.2574999999999985,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.0,15,120,63,57,0.525,-0.012270833333333276,-1.472499999999993,0.9740189851083347,-6.423499999999997,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.0,20,119,64,55,0.5378151260504201,0.01120168067226898,1.3330000000000086,1.0236284676061327,-5.911,4
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.3,10,113,51,62,0.45132743362831856,0.0022433628318584333,0.25350000000000295,1.0047468798861496,-5.913999999999998,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.3,15,110,51,59,0.4636363636363636,-0.0058409090909090754,-0.6424999999999983,0.9886131024643552,-8.8265,7
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.3,20,107,50,57,0.4672897196261682,0.008985981308411248,0.9615000000000036,1.0170286999566092,-8.514,4
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.5,10,108,43,65,0.39814814814814814,-0.04797685185185177,-5.181499999999991,0.9055031231477683,-9.760999999999996,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.5,15,103,42,61,0.4077669902912621,-0.06375242718446592,-6.566499999999989,0.887024069645407,-8.289000000000003,7
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.5,20,101,41,60,0.40594059405940597,-0.05748019801980189,-5.8054999999999914,0.9032900216558385,-8.755499999999998,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.75,10,103,38,65,0.36893203883495146,-0.07297572815533974,-7.5164999999999935,0.8638191865205183,-8.686,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.75,15,98,37,61,0.37755102040816324,-0.0972091836734693,-9.526499999999992,0.8385284246923622,-9.110999999999999,7
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.75,20,97,37,60,0.38144329896907214,-0.06774226804123702,-6.570999999999991,0.8908562411759817,-9.811000000000002,5
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.0,10,113,56,57,0.49557522123893805,0.016396460176991173,1.8528000000000024,1.0427594228585673,-4.9548000000000005,5
