trades,wins,losses,win_rate,mean_R,median_R,total_R,profit_factor,max_drawdown_R,positive_window_pct,worst_window_R,best_window_R,rule_type,decision_bar,threshold_a,threshold_b,triggered_trades
537,242,295,0.4506517690875233,-0.01220260707635007,-0.2143999999999999,-6.552799999999987,0.9757884780231153,-24.05159999999998,0.4090909090909091,-15.303999999999998,12.2864,COMBINED,10.0,0.25,-0.75,98
537,216,321,0.4022346368715084,0.017480819366852918,-0.25439999999999996,9.387200000000016,1.0400507887964288,-20.762000000000004,0.45454545454545453,-11.963999999999999,11.2764,COMBINED,10.0,0.5,0.0,241
537,227,310,0.4227188081936685,0.011856983240223488,-0.3243999999999999,6.367200000000013,1.0258888202192373,-19.281999999999996,0.45454545454545453,-11.466,12.386400000000002,COMBINED,10.0,0.5,-0.25,210
537,238,299,0.44320297951582865,-0.0054986964618249316,-0.2443999999999999,-2.9527999999999883,0.9888592755359834,-22.461999999999996,0.45454545454545453,-15.123999999999999,12.076400000000001,COMBINED,10.0,0.5,-0.5,146
537,242,295,0.4506517690875233,-0.01220260707635007,-0.2143999999999999,-6.552799999999987,0.9757884780231153,-24.05159999999998,0.4090909090909091,-15.303999999999998,12.2864,COMBINED,10.0,0.5,-0.75,98
537,230,307,0.42830540037243947,0.024091620111731875,-0.2244,12.937200000000017,1.0536789222723633,-21.730399999999992,0.45454545454545453,-12.904,13.1164,COMBINED,10.0,0.75,0.0,192
537,235,302,0.4376163873370577,0.012452886405959056,-0.2944,6.687200000000013,1.0264851351822342,-21.430399999999995,0.45454545454545453,-13.094,12.346400000000001,COMBINED,10.0,0.75,-0.25,172
537,239,298,0.4450651769087523,-0.0055173184357541726,-0.2443999999999999,-2.9627999999999908,0.9888268409239014,-22.221999999999994,0.45454545454545453,-15.123999999999999,13.146400000000002,COMBINED,10.0,0.75,-0.5,138
537,242,295,0.4506517690875233,-0.01220260707635007,-0.2143999999999999,-6.552799999999987,0.9757884780231153,-24.05159999999998,0.4090909090909091,-15.303999999999998,12.2864,COMBINED,10.0,0.75,-0.75,98
537,244,293,0.4543761638733706,0.031652141527001874,-0.15439999999999998,16.997200000000007,1.0683087033193857,-19.921999999999983,0.5,-14.234,14.3564,COMBINED,10.0,1.0,0.0,122
537,244,293,0.4543761638733706,0.020125139664804486,-0.2043999999999999,10.807200000000009,1.0423779856575508,-20.821999999999992,0.45454545454545453,-14.234,14.3564,COMBINED,10.0,1.0,-0.25,115
537,244,293,0.4543761638733706,0.0028067039106145484,-0.2043999999999999,1.5072000000000125,1.0057021964352195,-22.15199999999999,0.4090909090909091,-14.943999999999999,12.9664,COMBINED,10.0,1.0,-0.5,100
537,244,293,0.4543761638733706,-0.005573184357541878,-0.2043999999999999,-2.9927999999999884,0.988866866652382,-23.431999999999988,0.4090909090909091,-15.303999999999998,12.2864,COMBINED,10.0,1.0,-0.75,87
537,208,329,0.38733705772811916,-0.055237988826815625,-0.3044,-29.66279999999999,0.8935472618461456,-43.491199999999964,0.36363636363636365,-15.243999999999998,13.2864,COMBINED,15.0,0.25,0.0,266
537,225,312,0.41899441340782123,-0.05646703910614524,-0.3344,-30.322799999999994,0.8937208565476208,-43.62119999999995,0.4090909090909091,-15.143999999999998,14.7964,COMBINED,15.0,0.25,-0.25,227
537,238,299,0.44320297951582865,-0.0643068901303538,-0.2443999999999999,-34.532799999999995,0.8820261031526849,-48.76119999999995,0.4090909090909091,-15.453999999999999,14.7364,COMBINED,15.0,0.25,-0.5,166
537,239,298,0.4450651769087523,-0.07765884543761636,-0.2244,-41.70279999999999,0.8609726858006972,-55.60119999999997,0.4090909090909091,-17.104,13.7264,COMBINED,15.0,0.25,-0.75,122
537,219,318,0.40782122905027934,-0.051792923649906876,-0.3044,-27.812799999999992,0.9004941518919594,-40.381199999999964,0.36363636363636365,-15.053999999999998,14.096400000000001,COMBINED,15.0,0.5,0.0,240
537,228,309,0.4245810055865922,-0.054865549348230895,-0.3344,-29.46279999999999,0.8964981332089277,-42.281199999999956,0.4090909090909091,-15.143999999999998,15.2664,COMBINED,15.0,0.5,-0.25,218
537,238,299,0.44320297951582865,-0.0643068901303538,-0.2443999999999999,-34.532799999999995,0.8820261031526849,-48.76119999999995,0.4090909090909091,-15.453999999999999,14.7364,COMBINED,15.0,0.5,-0.5,166
537,239,298,0.4450651769087523,-0.07765884543761636,-0.2244,-41.70279999999999,0.8609726858006972,-55.60119999999997,0.4090909090909091,-17.104,13.7264,COMBINED,15.0,0.5,-0.75,122
537,228,309,0.4245810055865922,-0.042668156424580994,-0.2643999999999999,-22.912799999999994,0.917881037747886,-36.24119999999998,0.36363636363636365,-14.813999999999998,15.566400000000002,COMBINED,15.0,0.75,0.0,203
537,231,306,0.4301675977653631,-0.04832923649906889,-0.3044,-25.952799999999993,0.9080914694004176,-39.63119999999997,0.4090909090909091,-14.813999999999998,14.756400000000001,COMBINED,15.0,0.75,-0.25,195
537,238,299,0.44320297951582865,-0.06307783985102418,-0.2343999999999999,-33.872799999999984,0.8840193442618463,-47.97119999999995,0.4090909090909091,-15.453999999999999,14.7364,COMBINED,15.0,0.75,-0.5,159
537,239,298,0.4450651769087523,-0.07765884543761636,-0.2244,-41.70279999999999,0.8609726858006972,-55.60119999999997,0.4090909090909091,-17.104,13.7264,COMBINED,15.0,0.75,-0.75,122
537,240,297,0.44692737430167595,-0.04091769087523277,-0.2244,-21.972799999999996,0.9217985257145788,-35.87119999999996,0.4090909090909091,-15.873999999999999,16.206400000000002,COMBINED,15.0,1.0,0.0,155
537,240,297,0.44692737430167595,-0.046969832402234624,-0.2244,-25.222799999999992,0.9112581924012797,-39.12119999999997,0.4090909090909091,-15.873999999999999,15.3964,COMBINED,15.0,1.0,-0.25,151
537,240,297,0.44692737430167595,-0.062351582867783965,-0.2244,-33.48279999999999,0.8855237227799682,-47.38119999999996,0.4090909090909091,-15.873999999999999,14.7364,COMBINED,15.0,1.0,-0.5,138
537,240,297,0.44692737430167595,-0.0753310986964618,-0.2244,-40.45279999999999,0.8649127353260972,-54.35119999999996,0.4090909090909091,-17.224,13.7264,COMBINED,15.0,1.0,-0.75,119
