entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,early_1_MAE_R,early_1_MFE_R,early_1_close_R,early_1_adverse_points,early_1_favorable_points,early_2_MAE_R,early_2_MFE_R,early_2_close_R,early_2_adverse_points,early_2_favorable_points,early_3_MAE_R,early_3_MFE_R,early_3_close_R,early_3_adverse_points,early_3_favorable_points,early_5_MAE_R,early_5_MFE_R,early_5_close_R,early_5_adverse_points,early_5_favorable_points,early_8_MAE_R,early_8_MFE_R,early_8_close_R,early_8_adverse_points,early_8_favorable_points,early_10_MAE_R,early_10_MFE_R,early_10_close_R,early_10_adverse_points,early_10_favorable_points,early_15_MAE_R,early_15_MFE_R,early_15_close_R,early_15_adverse_points,early_15_favorable_points,original_net_R,early_exit_triggered,early_exit_reason
2022-07-28 14:13:00-04:00,2022-07-28 14:33:00-04:00,2022-07-27,1.0,0.4090433931629634,25.0,1.75,20,-13.0,-14.11,-0.5644,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.32,0.04,-0.22,8.0,1.0,0.55,0.04,-0.49,13.75,1.0,0.71,0.04,-0.59,17.75,1.0,0.74,0.04,-0.67,18.5,1.0,0.74,0.04,-0.29,18.5,1.0,0.74,0.04,-0.52,18.5,1.0,0.81,0.04,-0.58,20.25,1.0,-0.5644,False,BENCHMARK
2022-07-28 15:36:00-04:00,2022-07-28 15:56:00-04:00,2022-07-27,0.7574881740706568,0.5674251017548542,25.0,1.75,20,4.0,2.89,0.1156,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.1,0.27,0.19,2.5,6.75,0.1,0.54,0.49,2.5,13.5,0.1,0.54,0.15,2.5,13.5,0.1,0.74,0.53,2.5,18.5,0.1,0.74,0.26,2.5,18.5,0.1,0.74,0.14,2.5,18.5,0.73,0.74,-0.42,18.25,18.5,0.1156,False,BENCHMARK
2022-07-29 09:30:00-04:00,2022-07-29 09:31:00-04:00,2022-07-28,0.7927603907093141,0.4680812259513801,25.0,1.75,20,-25.0,-26.11,0.7056,stop,1,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,1.06,0.01,-0.18,26.5,0.25,1.06,0.63,0.25,26.5,15.75,1.06,0.63,0.45,26.5,15.75,1.06,1.65,1.64,26.5,41.25,1.06,2.02,0.75,26.5,50.5,1.22,2.02,-1.14,30.5,50.5,3.2,2.02,-2.38,80.0,50.5,-1.0444,True,MAE>=0.75R
2022-07-29 16:04:00-04:00,2022-07-29 16:24:00-04:00,2022-07-28,0.7641572800845435,0.4490558484019483,25.0,1.75,20,-7.75,-8.86,-0.3544,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.13,0.16,-0.06,3.25,4.0,0.18,0.16,-0.15,4.5,4.0,0.3,0.16,-0.16,7.5,4.0,0.3,0.16,0.06,7.5,4.0,0.3,0.16,0.03,7.5,4.0,0.3,0.16,-0.03,7.5,4.0,0.37,0.16,-0.29,9.25,4.0,-0.3544,False,BENCHMARK
2022-08-02 13:23:00-04:00,2022-08-02 13:28:00-04:00,2022-08-01,0.866655316242273,0.5557260737083249,25.0,1.75,20,43.75,42.64,1.7056,target,5,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.05,0.62,0.6,1.25,15.5,0.05,0.84,0.76,1.25,21.0,0.05,0.96,0.76,1.25,24.0,0.05,2.46,2.44,1.25,61.5,0.05,3.36,3.34,1.25,84.0,0.05,4.07,3.61,1.25,101.75,0.05,5.18,4.88,1.25,129.5,1.7056,False,BENCHMARK
2022-08-02 16:11:00-04:00,2022-08-02 16:31:00-04:00,2022-08-01,0.8862815884476534,0.5379506683570205,25.0,1.75,20,-10.25,-11.36,-0.4543999999999999,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.16,0.06,-0.01,4.0,1.5,0.25,0.06,-0.22,6.25,1.5,0.53,0.06,-0.51,13.25,1.5,0.62,0.06,-0.57,15.5,1.5,0.62,0.06,-0.36,15.5,1.5,0.62,0.06,-0.3,15.5,1.5,0.62,0.06,-0.56,15.5,1.5,-0.4543999999999999,False,BENCHMARK
2022-08-03 16:08:00-04:00,2022-08-03 16:28:00-04:00,2022-08-02,0.9538096239814602,0.5471008207112831,25.0,1.75,20,-0.5,-1.61,-0.0644,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.01,0.15,0.09,0.25,3.75,0.19,0.15,-0.04,4.75,3.75,0.19,0.15,-0.07,4.75,3.75,0.32,0.15,-0.26,8.0,3.75,0.37,0.15,-0.16,9.25,3.75,0.37,0.15,-0.17,9.25,3.75,0.37,0.17,0.13,9.25,4.25,-0.0644,False,BENCHMARK
2022-08-04 09:30:00-04:00,2022-08-04 09:33:00-04:00,2022-08-03,0.9997392971884982,0.531785325059496,25.0,1.75,20,-25.0,-26.11,-0.1144,stop,3,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.28,0.85,0.55,7.0,21.25,0.89,0.85,-0.83,22.25,21.25,1.01,0.85,-0.28,25.25,21.25,1.95,0.85,-1.58,48.75,21.25,1.95,0.85,-0.07,48.75,21.25,1.95,0.85,-0.27,48.75,21.25,2.67,0.85,-2.12,66.75,21.25,-1.0444,True,MAE>=0.75R
2022-08-04 14:10:00-04:00,2022-08-04 14:28:00-04:00,2022-08-03,0.7835899347139506,0.4059518249149262,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,18,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.03,0.31,0.13,0.75,7.75,0.55,0.31,-0.43,13.75,7.75,0.55,0.31,-0.13,13.75,7.75,0.55,0.31,-0.14,13.75,7.75,0.56,0.31,-0.53,14.0,7.75,0.79,0.31,-0.69,19.75,7.75,0.79,0.31,-0.53,19.75,7.75,-1.0444,False,BENCHMARK
2022-08-04 15:46:00-04:00,2022-08-04 15:59:00-04:00,2022-08-03,0.8072625698324022,0.4096572585129334,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.26,0.13,0.07,6.5,3.25,0.26,0.23,-0.05,6.5,5.75,0.29,0.23,-0.1,7.25,5.75,0.63,0.23,-0.44,15.75,5.75,0.63,0.23,-0.44,15.75,5.75,0.64,0.23,-0.64,16.0,5.75,1.67,0.23,-1.67,41.75,5.75,-1.0444,False,BENCHMARK
2022-08-05 13:56:00-04:00,2022-08-05 14:16:00-04:00,2022-08-04,1.0,0.5557616601054247,25.0,1.75,20,-0.75,-1.86,-0.0744,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.39,0.03,-0.32,9.75,0.75,0.55,0.03,-0.41,13.75,0.75,0.57,0.03,-0.44,14.25,0.75,0.57,0.03,-0.22,14.25,0.75,0.6,0.03,-0.39,15.0,0.75,0.63,0.03,-0.61,15.75,0.75,0.63,0.39,0.33,15.75,9.75,-0.0744,False,BENCHMARK
2022-08-08 11:34:00-04:00,2022-08-08 11:39:00-04:00,2022-08-07,0.9043367346938777,0.5396809208776006,25.0,1.75,20,43.75,42.64,1.7056,target,5,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.3,0.22,-0.12,7.5,5.5,0.3,0.22,0.17,7.5,5.5,0.3,0.42,0.29,7.5,10.5,0.3,1.95,1.69,7.5,48.75,0.3,2.5,2.45,7.5,62.5,0.3,3.58,3.16,7.5,89.5,0.3,3.58,2.75,7.5,89.5,1.7056,False,BENCHMARK
2022-08-09 12:01:00-04:00,2022-08-09 12:21:00-04:00,2022-08-08,0.8775206930325947,0.5652303080825101,25.0,1.75,20,21.5,20.39,0.8156,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.15,0.13,0.13,3.75,3.25,0.15,0.59,0.34,3.75,14.75,0.23,0.59,-0.2,5.75,14.75,0.39,0.59,-0.18,9.75,14.75,0.39,0.59,0.14,9.75,14.75,0.39,0.65,0.16,9.75,16.25,0.39,0.72,0.25,9.75,18.0,0.8156,False,BENCHMARK
2022-08-09 12:22:00-04:00,2022-08-09 12:42:00-04:00,2022-08-08,0.8398656964732875,0.5033965342934676,25.0,1.75,20,10.5,9.39,0.3756,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.04,0.49,0.47,1.0,12.25,0.04,0.52,0.36,1.0,13.0,0.04,0.52,0.13,1.0,13.0,0.14,0.71,0.6,3.5,17.75,0.14,1.01,0.77,3.5,25.25,0.14,1.01,0.74,3.5,25.25,0.14,1.01,0.21,3.5,25.25,0.3756,False,BENCHMARK
2022-08-10 12:26:00-04:00,2022-08-10 12:36:00-04:00,2022-08-09,0.8364825581395349,0.4807337578262181,25.0,1.75,20,-25.0,-26.11,-0.7544,stop,10,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.32,0.03,-0.29,8.0,0.75,0.47,0.03,-0.4,11.75,0.75,0.63,0.03,-0.6,15.75,0.75,0.63,0.03,-0.53,15.75,0.75,0.84,0.03,-0.71,21.0,0.75,1.04,0.03,-0.72,26.0,0.75,1.12,0.03,-1.04,28.0,0.75,-1.0444,True,MAE>=0.75R
2022-08-11 10:45:00-04:00,2022-08-11 11:05:00-04:00,2022-08-10,1.0,0.5885227292882353,25.0,1.75,20,43.75,42.64,1.7056,target,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.07,0.37,0.0,1.75,9.25,0.07,0.83,0.76,1.75,20.75,0.07,1.17,1.14,1.75,29.25,0.07,1.23,0.58,1.75,30.75,0.07,1.23,0.19,1.75,30.75,0.07,1.23,0.51,1.75,30.75,0.07,1.23,0.71,1.75,30.75,1.7056,False,BENCHMARK
2022-08-11 13:49:00-04:00,2022-08-11 14:03:00-04:00,2022-08-10,0.7823920016172792,0.4035401997126691,25.0,1.75,20,43.75,42.64,1.7056,target,14,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.32,0.03,-0.27,8.0,0.75,0.46,0.03,-0.17,11.5,0.75,0.46,0.05,-0.06,11.5,1.25,0.46,0.43,0.2,11.5,10.75,0.46,0.61,0.42,11.5,15.25,0.46,0.61,0.31,11.5,15.25,0.46,1.76,1.38,11.5,44.0,1.7056,False,BENCHMARK
2022-08-11 14:08:00-04:00,2022-08-11 14:28:00-04:00,2022-08-10,1.0,0.5540651992692573,25.0,1.75,20,6.75,5.640000000000001,0.2256,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.17,0.13,-0.02,4.25,3.25,0.22,0.13,0.04,5.5,3.25,0.22,0.31,0.18,5.5,7.75,0.22,0.68,0.32,5.5,17.0,0.22,0.83,0.25,5.5,20.75,0.22,0.83,0.18,5.5,20.75,0.24,0.83,0.19,6.0,20.75,0.2256,False,BENCHMARK
2022-08-17 11:52:00-04:00,2022-08-17 12:03:00-04:00,2022-08-16,1.0,0.5472144871499264,25.0,1.75,20,-25.0,-26.11,-0.8844,stop,11,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.24,0.14,-0.17,6.0,3.5,0.51,0.14,-0.46,12.75,3.5,0.79,0.14,-0.64,19.75,3.5,0.79,0.14,-0.72,19.75,3.5,0.97,0.14,-0.84,24.25,3.5,0.98,0.14,-0.87,24.5,3.5,1.82,0.14,-1.36,45.5,3.5,-1.0444,True,MAE>=0.75R
2022-08-18 12:38:00-04:00,2022-08-18 12:58:00-04:00,2022-08-17,0.9035051420028634,0.5685381600184459,25.0,1.75,20,5.0,3.89,0.1556,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.16,0.27,-0.12,4.0,6.75,0.19,0.27,0.07,4.75,6.75,0.19,0.45,0.4,4.75,11.25,0.19,0.64,0.61,4.75,16.0,0.19,1.06,0.44,4.75,26.5,0.19,1.06,0.02,4.75,26.5,0.19,1.06,0.09,4.75,26.5,0.1556,False,BENCHMARK
2022-08-18 15:55:00-04:00,2022-08-18 16:15:00-04:00,2022-08-17,1.0,0.4650148099537078,25.0,1.75,20,-15.5,-16.61,-0.7444,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.03,0.18,0.12,0.75,4.5,0.24,0.18,0.08,6.0,4.5,0.24,0.2,-0.07,6.0,5.0,0.61,0.2,-0.41,15.25,5.0,0.83,0.2,-0.7,20.75,5.0,0.83,0.2,-0.6,20.75,5.0,0.83,0.2,-0.54,20.75,5.0,-0.6644,True,MAE>=0.75R
2022-08-19 11:01:00-04:00,2022-08-19 11:21:00-04:00,2022-08-18,0.8405651934862068,0.4723931821003529,25.0,1.75,20,6.75,5.640000000000001,0.2256,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.37,0.02,-0.18,9.25,0.5,0.41,0.1,0.07,10.25,2.5,0.41,0.17,0.02,10.25,4.25,0.44,0.17,-0.23,11.0,4.25,0.44,0.54,0.48,11.0,13.5,0.44,0.78,0.75,11.0,19.5,0.44,0.78,0.36,11.0,19.5,0.2256,False,BENCHMARK
2022-08-19 13:26:00-04:00,2022-08-19 13:46:00-04:00,2022-08-18,0.868979724157942,0.4393146627409943,25.0,1.75,20,14.0,12.89,0.5156000000000001,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,-0.01,0.19,0.06,-0.25,4.75,0.0,0.19,0.09,0.0,4.75,0.07,0.19,0.13,1.75,4.75,0.07,1.25,1.24,1.75,31.25,0.07,1.42,0.74,1.75,35.5,0.07,1.42,0.99,1.75,35.5,0.07,1.42,0.67,1.75,35.5,0.5156000000000001,False,BENCHMARK
2022-08-22 11:10:00-04:00,2022-08-22 11:30:00-04:00,2022-08-21,0.8515001869843771,0.48714105815789,25.0,1.75,20,1.75,0.6400000000000001,0.0256,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.18,0.14,0.12,4.5,3.5,0.18,0.32,-0.05,4.5,8.0,0.33,0.32,-0.28,8.25,8.0,0.5,0.32,-0.38,12.5,8.0,0.72,0.32,-0.54,18.0,8.0,0.83,0.32,-0.75,20.75,8.0,0.98,0.32,-0.31,24.5,8.0,0.0256,False,BENCHMARK
2022-08-22 15:46:00-04:00,2022-08-22 15:50:00-04:00,2022-08-21,0.8671055423432213,0.4562219542044305,25.0,1.75,20,-25.0,-26.11,-0.8944,stop,4,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.17,-0.02,-0.03,4.25,-0.5,0.35,-0.02,-0.16,8.75,-0.5,0.58,-0.02,-0.56,14.5,-0.5,1.25,-0.02,-1.18,31.25,-0.5,1.5,-0.02,-0.85,37.5,-0.5,1.5,-0.02,-0.84,37.5,-0.5,1.56,-0.02,-1.53,39.0,-0.5,-1.0444,True,MAE>=0.75R
2022-08-23 12:20:00-04:00,2022-08-23 12:35:00-04:00,2022-08-22,1.0,0.5883010233944059,25.0,1.75,20,-25.0,-26.11,-0.25439999999999996,stop,15,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.35,0.02,-0.33,8.75,0.5,0.45,0.02,-0.33,11.25,0.5,0.45,0.02,-0.37,11.25,0.5,0.5,0.09,-0.29,12.5,2.25,0.81,0.09,-0.21,20.25,2.25,0.81,0.09,-0.23,20.25,2.25,1.13,0.09,-1.06,28.25,2.25,-1.0444,True,MAE>=0.75R
2022-08-24 12:49:00-04:00,2022-08-24 13:09:00-04:00,2022-08-23,1.0,0.4403699827956226,25.0,1.75,20,-14.25,-15.36,-0.6144,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.03,0.34,0.32,0.75,8.5,0.03,0.46,0.38,0.75,11.5,0.03,0.56,0.39,0.75,14.0,0.03,0.56,0.27,0.75,14.0,0.03,0.56,0.1,0.75,14.0,0.03,0.56,0.06,0.75,14.0,0.13,0.56,0.31,3.25,14.0,-0.6144,False,BENCHMARK
2022-08-24 13:36:00-04:00,2022-08-24 13:56:00-04:00,2022-08-23,0.768612204174251,0.4302823646263812,25.0,1.75,20,-14.75,-15.86,-0.6344,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.14,0.08,0.03,3.5,2.0,0.22,0.08,-0.15,5.5,2.0,0.37,0.08,-0.31,9.25,2.0,0.45,0.08,-0.37,11.25,2.0,0.6,0.08,-0.56,15.0,2.0,0.83,0.08,-0.79,20.75,2.0,0.89,0.08,-0.68,22.25,2.0,-0.6344,False,BENCHMARK
2022-08-25 11:01:00-04:00,2022-08-25 11:16:00-04:00,2022-08-24,0.8947090342468056,0.5240329188911158,25.0,1.75,20,43.75,42.64,1.7056,target,15,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.3,0.08,-0.3,7.5,2.0,0.46,0.08,-0.3,11.5,2.0,0.46,0.08,-0.01,11.5,2.0,0.46,0.51,0.39,11.5,12.75,0.46,0.51,0.27,11.5,12.75,0.46,0.56,0.02,11.5,14.0,0.46,1.92,1.56,11.5,48.0,1.7056,False,BENCHMARK
2022-08-25 11:19:00-04:00,2022-08-25 11:39:00-04:00,2022-08-24,0.817485754985755,0.593032227168727,25.0,1.75,20,-4.5,-5.609999999999999,-0.2244,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.11,0.24,-0.03,2.75,6.0,0.19,0.29,0.24,4.75,7.25,0.19,0.31,0.23,4.75,7.75,0.19,1.12,1.04,4.75,28.0,0.19,1.14,0.25,4.75,28.5,0.19,1.14,0.18,4.75,28.5,0.27,1.14,0.16,6.75,28.5,-0.2244,False,BENCHMARK
2022-08-26 13:31:00-04:00,2022-08-26 13:51:00-04:00,2022-08-25,0.7553726831377876,0.4910608183607953,25.0,1.75,20,25.25,24.14,0.9656,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.16,0.19,0.15,4.0,4.75,0.16,0.23,0.06,4.0,5.75,0.16,0.23,-0.11,4.0,5.75,0.34,0.23,-0.12,8.5,5.75,0.34,0.35,0.28,8.5,8.75,0.34,0.92,0.81,8.5,23.0,0.34,0.98,0.69,8.5,24.5,0.9656,False,BENCHMARK
2022-08-26 13:52:00-04:00,2022-08-26 14:12:00-04:00,2022-08-25,0.996109505732406,0.4137564073003317,25.0,1.75,20,13.25,12.14,0.4856,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.02,0.27,0.06,0.5,6.75,0.2,0.27,-0.11,5.0,6.75,0.29,0.27,0.06,7.25,6.75,0.29,0.27,-0.11,7.25,6.75,0.33,0.27,-0.17,8.25,6.75,0.43,0.27,-0.01,10.75,6.75,0.43,0.27,-0.03,10.75,6.75,0.4856,False,BENCHMARK
2022-08-26 15:12:00-04:00,2022-08-26 15:18:00-04:00,2022-08-25,0.8702492188315304,0.4961467515652436,25.0,1.75,20,-25.0,-26.11,-0.6043999999999999,stop,6,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.05,0.18,0.16,1.25,4.5,0.17,0.18,-0.13,4.25,4.5,0.51,0.18,-0.4,12.75,4.5,0.58,0.18,-0.55,14.5,4.5,1.02,0.18,-0.56,25.5,4.5,1.02,0.29,0.25,25.5,7.25,1.02,0.29,-0.39,25.5,7.25,-1.0444,True,MAE>=0.75R
2022-08-26 15:32:00-04:00,2022-08-26 15:46:00-04:00,2022-08-25,1.0,0.5859376385661836,25.0,1.75,20,43.75,42.64,1.7056,target,14,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.28,0.03,-0.02,7.0,0.75,0.28,0.19,0.16,7.0,4.75,0.28,0.28,0.24,7.0,7.0,0.28,0.68,0.66,7.0,17.0,0.28,0.8,0.73,7.0,20.0,0.28,1.22,1.17,7.0,30.5,0.28,1.79,1.54,7.0,44.75,1.7056,False,BENCHMARK
2022-08-26 15:47:00-04:00,2022-08-26 16:07:00-04:00,2022-08-25,0.9782229965156796,0.5383728561040066,25.0,1.75,20,31.25,30.14,0.1456,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.25,0.13,-0.22,6.25,3.25,0.42,0.13,-0.33,10.5,3.25,0.99,0.13,-0.21,24.75,3.25,0.99,0.14,-0.45,24.75,3.5,0.99,0.45,0.19,24.75,11.25,0.99,0.45,0.25,24.75,11.25,0.99,1.15,1.1,24.75,28.75,1.2056,True,MAE>=0.75R
2022-08-26 16:17:00-04:00,2022-08-26 16:37:00-04:00,2022-08-25,0.8691399122852798,0.4803834625139674,25.0,1.75,20,2.0,0.8900000000000001,0.0356,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.0,0.35,0.24,0.0,8.75,0.0,0.66,0.23,0.0,16.5,0.0,0.66,0.2,0.0,16.5,0.0,0.66,0.21,0.0,16.5,0.0,0.66,0.09,0.0,16.5,0.0,0.66,0.22,0.0,16.5,0.47,0.66,-0.27,11.75,16.5,0.0356,False,BENCHMARK
2022-08-29 14:16:00-04:00,2022-08-29 14:36:00-04:00,2022-08-28,0.9529367469879516,0.5648135010021106,25.0,1.75,20,-18.25,-19.36,-0.7744,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.13,0.28,0.17,3.25,7.0,0.13,0.33,0.11,3.25,8.25,0.13,0.33,0.14,3.25,8.25,0.13,0.48,0.4,3.25,12.0,0.13,0.48,0.15,3.25,12.0,0.43,0.48,-0.09,10.75,12.0,0.5,0.48,-0.19,12.5,12.0,-0.7744,False,BENCHMARK
2022-08-31 12:46:00-04:00,2022-08-31 13:06:00-04:00,2022-08-30,0.9039804469273744,0.5220952093790462,25.0,1.75,20,0.25,-0.8599999999999999,-0.0343999999999999,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.34,0.0,-0.23,8.5,0.0,0.41,0.0,-0.34,10.25,0.0,0.62,0.0,-0.47,15.5,0.0,0.62,0.0,-0.16,15.5,0.0,0.62,0.36,0.21,15.5,9.0,0.62,0.49,0.35,15.5,12.25,0.62,0.53,-0.02,15.5,13.25,-0.0343999999999999,False,BENCHMARK
2022-08-31 14:46:00-04:00,2022-08-31 15:03:00-04:00,2022-08-30,0.8012164275733027,0.5603705148897679,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,17,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.42,0.05,-0.35,10.5,1.25,0.72,0.05,-0.45,18.0,1.25,0.72,0.05,-0.3,18.0,1.25,0.72,0.05,-0.45,18.0,1.25,0.72,0.05,-0.41,18.0,1.25,0.72,0.08,-0.26,18.0,2.0,0.72,0.17,-0.09,18.0,4.25,-1.0444,False,BENCHMARK
2022-09-08 11:48:00-04:00,2022-09-08 12:02:00-04:00,2022-09-07,0.9944327077824388,0.5688219435625477,25.0,1.75,20,43.75,42.64,1.7056,target,14,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.06,0.12,0.03,1.5,3.0,0.06,0.35,0.15,1.5,8.75,0.08,0.42,0.07,2.0,10.5,0.39,0.42,-0.23,9.75,10.5,0.63,0.42,-0.31,15.75,10.5,0.63,0.42,-0.13,15.75,10.5,0.63,2.87,2.55,15.75,71.75,1.7056,False,BENCHMARK
2022-09-09 12:05:00-04:00,2022-09-09 12:25:00-04:00,2022-09-08,0.9121214993844368,0.5360449442187971,25.0,1.75,20,13.75,12.64,-0.7243999999999999,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.26,0.08,-0.06,6.5,2.0,0.26,0.08,0.0,6.5,2.0,0.48,0.08,-0.38,12.0,2.0,0.67,0.08,-0.46,16.75,2.0,0.85,0.08,-0.68,21.25,2.0,0.87,0.08,-0.25,21.75,2.0,0.87,0.23,-0.42,21.75,5.75,0.5056,True,MAE>=0.75R
2022-09-09 14:53:00-04:00,2022-09-09 15:02:00-04:00,2022-09-08,0.779318207811307,0.5227292882353984,25.0,1.75,20,-25.0,-26.11,-0.9044,stop,9,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.2,0.07,-0.13,5.0,1.75,0.47,0.07,-0.36,11.75,1.75,0.5,0.07,-0.3,12.5,1.75,0.74,0.07,-0.59,18.5,1.75,0.91,0.07,-0.86,22.75,1.75,1.21,0.07,-1.15,30.25,1.75,1.39,0.07,-1.12,34.75,1.75,-1.0444,True,MAE>=0.75R
2022-09-12 11:09:00-04:00,2022-09-12 11:21:00-04:00,2022-09-11,0.8532863849765259,0.5707330483673578,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.46,0.02,-0.3,11.5,0.5,0.46,0.21,-0.15,11.5,5.25,0.46,0.21,0.0,11.5,5.25,0.61,0.21,-0.6,15.25,5.25,0.61,0.21,-0.18,15.25,5.25,0.94,0.21,-0.78,23.5,5.25,1.53,0.21,-1.51,38.25,5.25,-1.0444,False,BENCHMARK
2022-09-12 11:54:00-04:00,2022-09-12 12:10:00-04:00,2022-09-11,0.7974647929873425,0.4924930384349337,25.0,1.75,20,43.75,42.64,1.7056,target,16,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.01,0.36,0.28,0.25,9.0,0.01,1.65,1.27,0.25,41.25,0.01,1.65,0.75,0.25,41.25,0.01,1.65,0.9,0.25,41.25,0.01,1.65,1.06,0.25,41.25,0.01,1.65,1.16,0.25,41.25,0.01,1.65,1.4,0.25,41.25,1.7056,False,BENCHMARK
2022-09-13 13:57:00-04:00,2022-09-13 14:17:00-04:00,2022-09-12,0.7706020895446493,0.5511697202958443,25.0,1.75,20,7.25,6.140000000000001,0.2456,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.09,0.09,-0.07,2.25,2.25,0.09,0.2,0.16,2.25,5.0,0.11,0.33,0.31,2.75,8.25,0.11,0.67,0.48,2.75,16.75,0.11,1.12,0.46,2.75,28.0,0.11,1.12,0.45,2.75,28.0,0.11,1.12,0.82,2.75,28.0,0.2456,False,BENCHMARK
2022-09-13 14:26:00-04:00,2022-09-13 14:46:00-04:00,2022-09-12,0.7951437207685038,0.5695491388943084,25.0,1.75,20,27.5,26.39,1.0556,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,-0.01,0.32,0.08,-0.25,8.0,-0.01,0.32,0.1,-0.25,8.0,-0.01,0.34,0.18,-0.25,8.5,-0.01,0.37,0.34,-0.25,9.25,-0.01,0.44,0.35,-0.25,11.0,-0.01,0.55,0.38,-0.25,13.75,-0.01,0.89,0.79,-0.25,22.25,1.0556,False,BENCHMARK
2022-09-13 14:47:00-04:00,2022-09-13 15:07:00-04:00,2022-09-12,1.0,0.4178003228037814,25.0,1.75,20,30.75,29.64,1.1856,timeout,20,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,0.16,0.06,0.06,4.0,1.5,0.16,0.09,0.07,4.0,2.25,0.16,0.09,0.06,4.0,2.25,0.16,0.61,0.61,4.0,15.25,0.16,0.88,0.41,4.0,22.0,0.16,0.88,0.62,4.0,22.0,0.16,0.91,0.46,4.0,22.75,1.1856,False,BENCHMARK
