entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,entry_past_return_1,entry_past_return_3,entry_past_return_5,entry_past_return_10,entry_past_return_15,entry_past_return_30,entry_realized_vol_5,entry_realized_vol_15,entry_realized_vol_30,entry_realized_vol_60,entry_vol_ratio_5_30,entry_vol_ratio_5_60,entry_variance_5,entry_variance_30,entry_variance_60,entry_variance_ratio_5_30,entry_variance_ratio_5_60,entry_timestamp_et,minutes_from_rth_open,entry_price,early_1_MFE_R,early_1_MAE_R,early_1_close_R,early_1_range_R,early_1_favorable,early_2_MFE_R,early_2_MAE_R,early_2_close_R,early_2_range_R,early_2_favorable,early_3_MFE_R,early_3_MAE_R,early_3_close_R,early_3_range_R,early_3_favorable,early_5_MFE_R,early_5_MAE_R,early_5_close_R,early_5_range_R,early_5_favorable,early_8_MFE_R,early_8_MAE_R,early_8_close_R,early_8_range_R,early_8_favorable,outcome
2021-12-13 15:50:00-05:00,2021-12-13 15:59:00-05:00,2021-12-12,0.863086174620229,0.5564990525115181,25.0,1.75,20,43.75,42.64,1.7056,target,9,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0008058642554921,-0.0016110796166716,-0.0018896570165603,-0.0021217455825983,-0.0032350215116625,-0.0028486078123527,0.0010348704841872,0.0017409521637061,0.0021861373198562,0.0028188107279703,0.4733785361000734,0.3671301779571439,2.141913838083973e-07,1.5930654604226833e-07,1.3242823200201358e-07,1.344523430641491,1.6174148108021296,2021-12-13 15:50:00-05:00,380,16125.25,0.29,0.07,0.25,0.36,True,0.57,0.07,0.52,0.64,True,0.93,0.07,0.6,1.0,True,1.5,0.07,0.79,1.57,True,1.5,0.07,1.05,1.57,True,WIN
2021-12-15 11:09:00-05:00,2021-12-15 11:29:00-05:00,2021-12-14,1.0,0.5872722210746585,25.0,1.75,20,17.25,16.14,0.6456000000000001,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0012310413322155,-0.0010890754195698,-0.0010575247017884,-0.0011206251419347,-0.0014676064084279,-0.0045378705797481,0.0012456096399337,0.0015597134633445,0.0023063484724136,0.0040131201529183,0.5400786805777936,0.3103843374906052,3.103086750191848e-07,1.7730810920682346e-07,2.684188893626597e-07,1.750109887287902,1.1560612435137827,2021-12-15 11:09:00-05:00,99,15830.5,0.33,0.09,-0.02,0.42,True,0.33,0.29,-0.15,0.62,True,0.33,0.29,0.07,0.62,True,0.58,0.29,0.21,0.87,True,0.7,0.29,0.46,0.99,True,WIN
2021-12-15 11:30:00-05:00,2021-12-15 11:50:00-05:00,2021-12-14,0.8874963285463242,0.5775189273173054,25.0,1.75,20,22.5,21.39,0.8556,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0008540790700428,-0.0007908389631461,-0.0012808452165784,-0.0010121618425114,-0.001059581801581,-0.0028756537433868,0.0009955275208136,0.0015762384697057,0.002267595096844,0.0034685444970813,0.4390234933031622,0.2870159289152347,1.9821500893946145e-07,1.7139958410771277e-07,2.0051334880388375e-07,1.1564497660326705,0.9885377214129007,2021-12-15 11:30:00-05:00,120,15799.75,0.31,0.06,0.1,0.37,True,0.73,0.09,0.61,0.82,True,0.75,0.09,0.54,0.84,True,0.77,0.09,0.49,0.86,True,1.03,0.09,0.83,1.12,True,WIN
2021-12-16 09:31:00-05:00,2021-12-16 09:35:00-05:00,2021-12-15,0.8033300298750413,0.544244568780479,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0006441816815042,-0.0017168965188733,-0.0018700476027165,-0.0028190611591176,-0.0013492381918664,-0.0024365027569121,0.0013716784138919,0.0017435518558506,0.0021402559220752,0.0027639932624847,0.6408945770195106,0.4962669166055968,3.763003342274172e-07,1.5268984706594197e-07,1.2732764591768134e-07,2.464475153118104,2.955370230206717,2021-12-16 09:31:00-05:00,1,16294.5,0.45,0.83,-0.7,1.28,False,0.45,0.99,0.28,1.44,False,0.45,0.99,-0.64,1.44,False,0.54,1.9,0.38,2.44,False,1.36,1.9,1.16,3.26,False,LOSS
2021-12-16 14:24:00-05:00,2021-12-16 14:26:00-05:00,2021-12-15,1.0,0.5484700979819842,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0003631397417405,-0.0009312677752017,-0.0016567397580666,-0.0033422174858349,-0.0043647205047856,-0.006892888930247,0.0011206795343024,0.0015401308013832,0.0021551009888091,0.003255999228543,0.5200125377519793,0.3441891277117699,2.5118452372086824e-07,1.5481534239887178e-07,1.766921829378871e-07,1.622478236515522,1.4215938676198685,2021-12-16 14:24:00-05:00,294,15831.25,0.06,0.75,-0.55,0.81,False,0.06,1.25,-0.93,1.31,False,0.06,1.25,-0.78,1.31,False,0.06,1.25,-0.83,1.31,False,0.06,1.45,-0.58,1.51,False,LOSS
2021-12-21 15:42:00-05:00,2021-12-21 15:53:00-05:00,2021-12-20,0.8572397812535737,0.4605467592301543,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,11,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0003296056533666,-0.0008473379973155,-0.0008002824953423,-0.0013804789943728,-0.0007689109305259,-0.0023206232190574,0.0009270273209853,0.0013681013744822,0.0018519398993364,0.0026237513294935,0.5005709533649243,0.3533213344438178,1.718759307706685e-07,1.1432271302514277e-07,1.1473451731698221e-07,1.5034276761160152,1.4980315844779224,2021-12-21 15:42:00-05:00,372,15925.5,0.22,0.21,-0.15,0.43,True,0.61,0.22,0.17,0.83,True,0.61,0.22,0.35,0.83,True,0.63,0.22,0.08,0.85,True,0.63,0.49,-0.27,1.12,True,LOSS
2021-12-22 13:26:00-05:00,2021-12-22 13:46:00-05:00,2021-12-21,0.7984867171621822,0.4012187126729952,25.0,1.75,20,13.0,11.89,0.4756,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0001398960108602,-0.0005905389616512,-0.0004817816689791,-0.000932270612434,-0.00144464922485,-0.0020653624442455,0.0005652303206053,0.0010034067407883,0.0016711881577117,0.002336359835414,0.3382206354186186,0.2419277681621263,6.389706306632458e-08,9.309566194920238e-08,9.09762880089304e-08,0.6863591893378447,0.7023485400948909,2021-12-22 13:26:00-05:00,236,16082.25,0.09,0.04,0.04,0.13,True,0.27,0.04,0.19,0.31,True,0.32,0.04,0.2,0.36,True,0.32,0.55,-0.33,0.87,False,0.32,0.63,-0.55,0.95,False,WIN
2021-12-28 11:30:00-05:00,2021-12-28 11:50:00-05:00,2021-12-27,0.7657831647607711,0.5732035887810178,25.0,1.75,20,-10.75,-11.86,-0.4744,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0009534259736273,-3.028146623085769e-05,-0.0004087224453087,-0.0013315178242026,-0.0011046798687034,-0.0025706566302824,0.0012364782262414,0.001730779038941,0.0022501537073497,0.003580388306344,0.5495083390093641,0.345347521119596,3.0577568079386424e-07,1.6877305688998706e-07,2.13653007070084e-07,1.8117564878449817,1.431178924121398,2021-12-28 11:30:00-05:00,120,16511.5,0.04,0.26,-0.01,0.3,False,0.04,0.26,-0.04,0.3,False,0.18,0.26,0.0,0.44,False,0.24,0.28,0.09,0.52,False,0.63,0.28,0.48,0.91,True,LOSS
2021-12-31 10:51:00-05:00,2021-12-31 10:53:00-05:00,2021-12-30,0.976894721631538,0.5351648450339929,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0011759766159939,-0.0013743817446542,-0.0013285994395072,-0.000779048225823,-0.0015574900079261,-0.00289926043108,0.0011907389937281,0.001575967355731,0.0021064430735526,0.0038948412779885,0.5652842028718723,0.3057220843523373,2.835718702369585e-07,1.4790341407059558e-07,2.528298096787233e-07,1.917277380098929,1.121591914328852,2021-12-31 10:51:00-05:00,81,16359.75,0.07,0.35,-0.3,0.42,False,0.07,1.0,-0.96,1.07,False,0.07,1.14,-1.05,1.21,False,0.07,1.33,-1.27,1.4,False,0.07,1.36,-1.12,1.43,False,LOSS
2022-01-03 11:37:00-05:00,2022-01-03 11:44:00-05:00,2022-01-02,0.8914123526397322,0.4443182124350004,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0007626369302857,-0.0015094572632676,-0.001357090241291,-0.0018445830147246,-0.0011894596986135,-0.0023470611560784,0.0010480634223207,0.0014934982092428,0.0017999670191426,0.0030182130061673,0.5822681255681659,0.3472463408577029,2.1968738744132518e-07,1.0799604233337857e-07,1.518268291766243e-07,2.0342170203159924,1.4469602548687674,2022-01-03 11:37:00-05:00,127,16384.25,0.42,-0.01,0.25,0.41,True,0.42,-0.01,0.38,0.41,True,0.42,0.06,0.0,0.48,True,0.42,0.86,-0.7,1.28,False,0.42,1.02,-0.86,1.44,False,LOSS
2022-01-05 11:46:00-05:00,2022-01-05 12:03:00-05:00,2022-01-04,0.7926238145930637,0.5284830305261929,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,17,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0002480697088599,-0.0009764187907181,-0.001750676316467,-0.0016268353899786,-0.0022923001178245,-0.0024779321955805,0.0009226064718851,0.001431871836311,0.0020813837287998,0.0029511283962747,0.443265919262807,0.3126283739635751,1.7024054039286012e-07,1.444052742170926e-07,1.451526468549886e-07,1.178908051079408,1.1728380024853078,2022-01-05 11:46:00-05:00,136,16122.5,0.06,0.5,-0.26,0.56,False,0.06,0.51,-0.24,0.57,False,0.06,0.51,-0.26,0.57,False,0.06,0.7,-0.29,0.76,False,0.06,0.7,-0.21,0.76,False,LOSS
2022-01-05 12:09:00-05:00,2022-01-05 12:29:00-05:00,2022-01-04,0.7648963149635788,0.4350813223526453,25.0,1.75,20,-9.5,-10.61,-0.4244,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0002325851853722,-0.0013017808337972,-0.0014876112640648,-0.0007595780831648,-0.0004031132802889,-0.0020448954469734,0.0009665086103449,0.0013476635321505,0.0017711441069129,0.0027902623609146,0.5456973300888486,0.3463862839149527,1.8682777877419455e-07,1.0456504824841115e-07,1.2975940071227944e-07,1.786713456396587,1.439801492212923,2022-01-05 12:09:00-05:00,159,16121.25,0.1,0.2,0.03,0.3,False,0.15,0.2,-0.13,0.35,False,0.15,0.42,-0.28,0.57,False,0.17,0.42,-0.28,0.59,False,0.17,0.91,-0.47,1.08,False,LOSS
2022-01-05 12:33:00-05:00,2022-01-05 12:44:00-05:00,2022-01-04,0.9893220977955536,0.4212327229292212,25.0,1.75,20,43.75,42.64,1.7056,target,11,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0004346273914714,-0.0011637561149876,-0.0019233459730062,-0.0022487079410627,-0.002078293446123,-0.0024345815475459,0.001099246274645,0.0012427787338338,0.0017281098722209,0.0023275135983396,0.6360974451423497,0.4722835026309517,2.416684744641954e-07,9.954545768225237e-08,9.028865917426808e-08,2.4277197582997467,2.6766204822883224,2022-01-05 12:33:00-05:00,183,16102.25,0.09,0.15,-0.06,0.24,False,0.31,0.21,0.02,0.52,True,0.73,0.21,0.63,0.94,True,1.39,0.21,1.21,1.6,True,1.45,0.21,1.14,1.66,True,WIN
2022-01-05 13:01:00-05:00,2022-01-05 13:21:00-05:00,2022-01-04,0.7508457977207977,0.4097955041447008,25.0,1.75,20,-20.25,-21.36,-0.8543999999999999,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,0.000451590306269,0.0002024118153129,-3.113664316104175e-05,-9.34070211624089e-05,-0.000451386464514,-0.0031243953446688,0.0006340210664818,0.0010089475683673,0.0016956885244354,0.0025087140844721,0.3739018442039419,0.2527275110408902,8.039654254856128e-08,9.584531906340036e-08,1.0489410596048125e-07,0.8388155345946533,0.7664543380430795,2022-01-05 13:01:00-05:00,211,16058.0,0.45,0.02,0.38,0.47,True,0.61,0.02,0.46,0.63,True,0.61,0.02,0.29,0.63,True,0.68,0.02,0.45,0.7,True,1.01,0.02,0.77,1.03,True,LOSS
2022-01-07 13:50:00-05:00,2022-01-07 14:10:00-05:00,2022-01-06,0.950854238239974,0.5051101511491104,25.0,1.75,20,-8.75,-9.86,-0.3944,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0010575907148629,-0.0015859669310128,-0.0016019739741122,-0.0014098725439668,-0.0028657213928521,-0.0028177601455307,0.0011291085934561,0.0014752913677524,0.0019992740952929,0.0026893423498296,0.5647592774370088,0.4198456152403572,2.549772431633231e-07,1.332365636036515e-07,1.205427045764571e-07,1.9137182487070328,2.1152440876386485,2022-01-07 13:50:00-05:00,260,15593.25,0.1,0.47,-0.35,0.57,False,0.1,0.58,-0.42,0.68,False,0.1,0.73,-0.65,0.83,False,0.1,0.73,-0.38,0.83,False,0.1,0.84,-0.6,0.94,False,LOSS
2022-01-12 14:03:00-05:00,2022-01-12 14:09:00-05:00,2022-01-11,1.0,0.5616585987947588,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,6,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0005042467133835,-0.0012601403573499,-0.0017952195303568,-0.001449024524696,-0.0031002409025099,-0.0032730678010899,0.0009517425563898,0.0017322613640231,0.0022054794637184,0.0031074686284649,0.4315354425405696,0.3062758374040386,1.8116277872870708e-07,1.6213798882945937e-07,1.6093935461489517e-07,1.1173370290121116,1.125658662930541,2022-01-12 14:03:00-05:00,273,15861.25,0.07,0.53,-0.18,0.6,False,0.07,0.7,-0.27,0.77,False,0.07,0.71,-0.42,0.78,False,0.07,0.74,-0.49,0.81,False,0.07,1.01,-0.64,1.08,False,LOSS
2022-01-17 09:47:00-05:00,2022-01-17 10:07:00-05:00,2022-01-16,0.8116317611765452,0.551483201163929,25.0,1.75,20,-4.25,-5.359999999999999,-0.2143999999999999,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,-0.0006100595799988,-0.0003211303816935,-0.0007384457658216,-0.0021976796865527,-0.0021816557146905,-0.0024860672814764,0.00087095132234,0.001924442109563,0.0021673699158618,0.002299924061077,0.4018471032406799,0.3786869910531952,1.5171124117719273e-07,1.5658307840610596e-07,8.816084477868253e-08,0.9688865662975544,1.7208460463150737,2022-01-17 09:47:00-05:00,17,15567.5,0.33,-0.02,0.08,0.31,True,0.6,-0.02,0.6,0.58,True,0.79,-0.02,0.37,0.77,True,0.79,-0.02,0.13,0.77,True,0.79,0.15,-0.09,0.94,True,LOSS
2022-04-22 12:02:00-04:00,2022-04-22 12:22:00-04:00,2022-04-21,0.7824780337618399,0.5035072199585389,25.0,1.75,20,2.25,1.14,0.0456,timeout,20,4,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,-0.000222041300594,-0.0003145439601115,-0.0010542573549136,-0.0015347778047598,-0.0025505031661017,-0.0063824901691372,0.0008461484454529,0.0013773904141113,0.0022071657148493,0.006125821060387,0.383364257500125,0.1381281687975876,1.431934383484929e-07,1.6238601642688458e-07,6.254280610646949e-07,0.8818089235717332,0.2289526921844986,2022-04-22 12:02:00-04:00,152,13509.5,0.09,0.19,-0.07,0.28,False,0.09,0.35,-0.32,0.44,False,0.09,0.76,-0.32,0.85,False,0.09,0.79,-0.46,0.88,False,0.83,0.79,0.65,1.62,True,WIN
2022-05-26 09:30:00-04:00,2022-05-26 09:32:00-04:00,2022-05-25,1.0,0.5134271924556838,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-8.394367384419597e-05,-0.0006294058616645,-0.0008600887890052,-0.0009439602979029,-0.0028292119088771,-0.0055460937656697,0.0007554662069444,0.0017526017375102,0.0022503341664506,0.0035817466533397,0.3357128990917979,0.2109211734001465,1.1414583796700921e-07,1.6880012868983156e-07,2.1381515147850255e-07,0.6762189036997179,0.533852896661936,2022-05-26 09:30:00-04:00,0,11912.25,0.02,0.74,-0.69,0.76,False,0.02,1.52,-0.99,1.54,False,0.02,1.8,-1.39,1.82,False,0.02,3.86,-3.67,3.88,False,0.02,5.75,-5.17,5.77,False,LOSS
2022-05-27 12:33:00-04:00,2022-05-27 12:53:00-04:00,2022-05-26,0.7861789836449808,0.4891127866373079,25.0,1.75,20,-2.0,-3.11,-0.1244,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.0002584005023372,-0.0001590235954609,-0.0004968647934397,-9.93927106203808e-05,-0.0005564719820844,-0.0026999678906123,0.0006788705550218,0.0015100127803592,0.0021633426147091,0.0029044408758256,0.3138063062253985,0.2337353673377505,9.21730460951456e-08,1.5600170895389446e-07,1.4059628001944905e-07,0.5908463869609716,0.6555866633341583,2022-05-27 12:33:00-04:00,183,12575.75,0.16,0.15,0.03,0.31,True,0.47,0.15,0.37,0.62,True,0.57,0.15,0.09,0.72,True,0.57,0.21,0.12,0.78,True,0.57,0.36,-0.25,0.93,True,LOSS
2022-06-06 14:21:00-04:00,2022-06-06 14:29:00-04:00,2022-06-05,0.8139567651805679,0.5954760792686995,25.0,1.75,20,43.75,42.64,1.7056,target,8,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.0011672883637044,-0.0013649988766165,-0.0014440721380343,-0.0025701872590648,-0.0034188743122652,-0.0028465830596084,0.0013527325906901,0.0021562182158544,0.0025622502725189,0.0041327890429056,0.5279470960345531,0.3273171160314238,3.659770923830505e-07,2.1883754863411967e-07,2.846657545526801e-07,1.672368817267906,1.285637933365543,2022-06-06 14:21:00-04:00,291,12628.75,0.63,0.05,0.56,0.68,True,1.0,0.05,0.8,1.05,True,1.12,0.05,0.66,1.17,True,1.32,0.05,1.12,1.37,True,1.75,0.05,1.39,1.8,True,WIN
2022-06-09 13:29:00-04:00,2022-06-09 13:44:00-04:00,2022-06-08,0.8199098976215495,0.5489068303640934,25.0,1.75,20,43.75,42.64,1.7056,target,15,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.0003186298941624,-0.00085608773159,-0.0011346558930508,-0.0028838811144559,-0.0032015935873432,-0.0028838811144562,0.0008433258216061,0.0014595184946262,0.0023803150212456,0.0039307026574501,0.3542916857974523,0.2145483632570617,1.4223968827752718e-07,1.888633200122557e-07,2.575070563547651e-07,0.7531355917512039,0.5523720021154096,2022-06-09 13:29:00-04:00,239,12551.75,0.72,0.01,0.57,0.73,True,0.84,0.01,0.79,0.85,True,1.02,0.01,0.95,1.03,True,1.02,0.01,0.59,1.03,True,1.33,0.01,0.87,1.34,True,WIN
2022-06-09 13:45:00-04:00,2022-06-09 13:58:00-04:00,2022-06-08,0.938095238095238,0.5816329707969129,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.0002597739980837,-0.0004594349031605,-0.0010783394618821,-0.0008388089405566,-0.001996008646715,-0.0062144166851115,0.0007403669385931,0.0016975186931287,0.0025075770172764,0.0039281809096209,0.2952519238660533,0.1884757743157543,1.0962864075236263e-07,2.0959808325243065e-07,2.571767543118349e-07,0.5230421912796347,0.4262774100470778,2022-06-09 13:45:00-04:00,255,12512.5,0.0,0.37,-0.21,0.37,False,0.0,0.47,-0.37,0.47,False,0.0,0.55,-0.48,0.55,False,0.0,0.71,-0.49,0.71,False,0.0,0.78,-0.56,0.78,False,LOSS
2022-06-09 14:43:00-04:00,2022-06-09 15:01:00-04:00,2022-06-08,0.9268292682926828,0.5296323480349636,25.0,1.75,20,43.75,42.64,1.7056,target,18,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.0002004088346921,0.0002004088346921,0.0001402819669832,-0.0009814231422168,-0.0026816105723408,-0.0038999659435031,0.0008365708837565,0.0015728895262051,0.0023093944509772,0.0038292780426637,0.3622468580032136,0.2184669993758479,1.3997016870985178e-07,1.777767576734884e-07,2.4438950546711584e-07,0.7873367167992025,0.5727339577954409,2022-06-09 14:43:00-04:00,313,12475.75,0.21,0.07,0.1,0.28,True,0.28,0.21,-0.2,0.49,True,0.28,0.32,-0.27,0.6,False,0.28,0.52,-0.17,0.8,False,0.28,0.52,0.01,0.8,False,WIN
2022-06-14 15:04:00-04:00,2022-06-14 15:13:00-04:00,2022-06-13,0.8477443609022557,0.5968417072574008,25.0,1.75,20,43.75,42.64,1.7056,target,9,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.0001109077802945,0.0001774583532086,8.8725240170854e-05,-0.0007316830143618,-0.000886819701175,-0.0045366606162527,0.0007425443837731,0.0015051807212824,0.0025683303240011,0.0040351396759339,0.2891156082354501,0.1840194995483742,1.1027443237460981e-07,2.198773551061333e-07,2.7137253673827e-07,0.5015270095521255,0.4063581145684094,2022-06-14 15:04:00-04:00,334,11271.25,0.33,0.07,0.13,0.4,True,0.51,0.07,0.47,0.58,True,0.67,0.07,0.63,0.74,True,1.24,0.07,1.18,1.31,True,1.63,0.07,1.52,1.7,True,WIN
2022-06-15 12:52:00-04:00,2022-06-15 13:12:00-04:00,2022-06-14,1.0,0.5975045039033829,25.0,1.75,20,5.25,4.140000000000001,0.1656,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.0001518882972987,-0.0011060868429806,-0.000715842935589,-0.0007158429355889,-0.0026222559913156,-0.0040496844837897,0.0007724867180276,0.0016727360427022,0.0025710493799779,0.003669343435945,0.3004558076726847,0.2105245070440427,1.1934714590581845e-07,2.203431638094973e-07,2.244013541818837e-07,0.541642154185472,0.5318468167936463,2022-06-15 12:52:00-04:00,202,11520.75,0.55,0.0,0.51,0.55,True,0.63,0.0,0.51,0.63,True,0.82,0.0,0.57,0.82,True,0.99,0.0,0.92,0.99,True,1.35,0.0,0.98,1.35,True,WIN
2022-06-21 13:43:00-04:00,2022-06-21 14:03:00-04:00,2022-06-20,0.9481513737520584,0.4938947087475812,25.0,1.75,20,21.0,19.89,0.7956,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.000215345522722,-0.0002584090629824,-0.0007535065319541,-0.0021943515033242,-0.0014849410366402,-0.0028388336842175,0.0006659733299911,0.0018647289204249,0.0021805517701831,0.0030836004102817,0.305415050950691,0.2159726428140719,8.870409525188708e-08,1.5849353408162628e-07,1.5847652483816045e-07,0.5596701200832792,0.5597301893291361,2022-06-21 13:43:00-04:00,253,11608.0,0.01,0.24,-0.19,0.25,False,0.08,0.27,0.06,0.35,False,0.21,0.27,-0.05,0.48,False,0.21,0.27,-0.1,0.48,False,0.21,0.46,-0.31,0.67,False,WIN
2022-06-21 14:06:00-04:00,2022-06-21 14:26:00-04:00,2022-06-20,1.0,0.4044749894352883,25.0,1.75,20,-8.5,-9.61,-0.3843999999999999,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.0006256000031457,-0.0001510427345921,-0.0007549856372079,-0.001595584451672,-0.0026291985319371,-0.0035327352942065,0.0009057387970512,0.0013596271546111,0.0018821944901141,0.0029468666745549,0.4812142431658943,0.3073565576861635,1.6407255369678257e-07,1.1808853662053295e-07,1.447337199600443e-07,1.3894028869543469,1.1336166426322558,2022-06-21 14:06:00-04:00,276,11585.25,0.05,0.38,-0.3,0.43,False,0.05,0.5,-0.35,0.55,False,0.05,0.5,-0.22,0.55,False,0.05,0.5,-0.29,0.55,False,0.26,0.5,0.22,0.76,False,LOSS
2022-06-21 15:40:00-04:00,2022-06-21 15:50:00-04:00,2022-06-20,0.8019643510783283,0.5699962189453082,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,10,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.0006682835064127,-0.0010776559872173,-0.0006467329434033,-0.0011207380801521,-0.001336120708222,-0.0027779889302621,0.0010048104607712,0.0016962143539698,0.0024617429263966,0.0032153517017529,0.4081703454885141,0.3125040598897524,2.019288124150569e-07,2.020059411887981e-07,1.7230810943276174e-07,0.999618185617278,1.171905449370935,2022-06-21 15:40:00-04:00,370,11593.0,0.05,0.24,-0.2,0.29,False,0.05,0.49,-0.49,0.54,False,0.05,0.63,-0.39,0.68,False,0.05,0.63,-0.36,0.68,False,0.05,0.63,-0.17,0.68,False,LOSS
2022-06-27 12:17:00-04:00,2022-06-27 12:32:00-04:00,2022-06-26,0.8381983121813945,0.5957563221458597,25.0,1.75,20,43.75,42.64,1.7056,target,15,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,0.0004551284782108,-0.000268842222256,-0.000661635504339,4.136675767960594e-05,-0.0005169401395059,-0.0036129817465238,0.0008730032370429,0.0015808578883768,0.0025634417085294,0.0041773700219987,0.3405590359781545,0.2089839378473973,1.5242693037750101e-07,2.190411131009401e-07,2.9084033834489936e-07,0.6958827419182195,0.5240914353384578,2022-06-27 12:17:00-04:00,167,12087.25,0.19,0.27,-0.23,0.46,False,0.19,0.32,-0.24,0.51,False,0.19,0.36,-0.18,0.55,False,0.19,0.4,0.02,0.59,False,1.25,0.4,1.13,1.65,True,WIN
2022-06-27 13:41:00-04:00,2022-06-27 14:01:00-04:00,2022-06-26,0.8332816318166246,0.5432886279219769,25.0,1.75,20,10.75,9.64,0.3856,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.0004355445931697,-0.0012853472206637,-0.0010574222691471,-0.0013889323003613,-0.0019895142616071,-0.0028793689429137,0.0014112618033553,0.0017290995436097,0.0023590506904064,0.0038054149575763,0.5982329286498582,0.3708562191215402,3.983319755219439e-07,1.8550400533023894e-07,2.4135304998909744e-07,2.1472958215259186,1.650412023133487,2022-06-27 13:41:00-04:00,251,12051.25,0.23,0.22,0.15,0.45,True,0.25,0.22,0.2,0.47,True,0.37,0.22,0.12,0.59,True,0.83,0.22,0.6,1.05,True,0.84,0.22,0.42,1.06,True,WIN
2022-06-28 14:31:00-04:00,2022-06-28 14:51:00-04:00,2022-06-27,0.953125,0.5266208491804008,25.0,1.75,20,-2.75,-3.86,-0.1543999999999999,timeout,20,5,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,-0.0001492935220048,-0.0006183566835624,-0.0001279672405612,-0.0003838526053144,-0.0003838526053143,-0.0049574042229552,0.0007734303782522,0.001208429825911,0.0022985613532006,0.003722625024038,0.3364845481175795,0.2077647824473263,1.196389100006817e-07,1.7611280981424928e-07,2.309656178265747e-07,0.6793311067313499,0.5179944579046178,2022-06-28 14:31:00-04:00,301,11721.0,0.38,0.05,0.1,0.43,True,0.38,0.05,0.18,0.43,True,0.56,0.05,0.5,0.61,True,0.91,0.05,0.79,0.96,True,1.09,0.05,0.91,1.14,True,LOSS
