mae_threshold,horizon,state,trades,pct_of_cohort,win_rate,mean_final_R,median_final_R,mean_close_R,mean_additional_MAE_R,mean_best_recovery_R
1.0,1,RECOVERY,63,0.42857142857142855,0.20634920634920634,-0.7517460317460317,-0.85,-0.7503174603174603,0.04873015873015874,0.3403174603174603
1.0,1,CONTINUATION,68,0.46258503401360546,0.10294117647058823,-1.3973529411764707,-1.395,-1.2192647058823531,0.22838235294117643,0.0
1.0,1,FLAT,16,0.10884353741496598,0.0625,-0.54375,-0.745,-0.845,0.03624999999999996,0.010000000000000002
1.0,2,RECOVERY,61,0.41496598639455784,0.2459016393442623,-0.6860655737704918,-0.71,-0.6181967213114754,0.08540983606557376,0.48213114754098363
1.0,2,CONTINUATION,69,0.46938775510204084,0.08695652173913043,-1.3608695652173912,-1.35,-1.383623188405797,0.38072463768115944,0.05884057971014493
1.0,2,FLAT,17,0.11564625850340136,0.0,-0.9017647058823529,-0.91,-0.8764705882352941,0.11411764705882353,0.052941176470588235
1.0,3,RECOVERY,59,0.4013605442176871,0.2711864406779661,-0.4947457627118644,-0.66,-0.5169491525423728,0.08779661016949152,0.6088135593220338
1.0,3,CONTINUATION,74,0.5034013605442177,0.04054054054054054,-1.4985135135135135,-1.395,-1.4249999999999998,0.4808108108108107,0.06297297297297297
1.0,3,FLAT,14,0.09523809523809523,0.14285714285714285,-0.7857142857142858,-1.145,-0.9350000000000002,0.1807142857142857,0.23142857142857146
1.0,4,RECOVERY,65,0.4421768707482993,0.26153846153846155,-0.5306153846153845,-0.69,-0.4258461538461538,0.1366153846153846,0.7195384615384616
1.0,4,CONTINUATION,74,0.5034013605442177,0.04054054054054054,-1.5187837837837836,-1.395,-1.4377027027027027,0.5483783783783782,0.08364864864864864
1.0,4,FLAT,8,0.05442176870748299,0.125,-0.525,-0.5700000000000001,-0.91625,0.09375,0.12374999999999996
1.0,5,RECOVERY,71,0.48299319727891155,0.2676056338028169,-0.4533802816901407,-0.64,-0.3730985915492958,0.16281690140845065,0.7780281690140846
1.0,5,CONTINUATION,68,0.46258503401360546,0.029411764705882353,-1.5691176470588235,-1.455,-1.4777941176470588,0.6358823529411763,0.10529411764705882
1.0,5,FLAT,8,0.05442176870748299,0.0,-1.5237500000000002,-1.145,-0.9749999999999999,0.25125,0.08500000000000002
1.0,6,RECOVERY,74,0.5034013605442177,0.25675675675675674,-0.48256756756756747,-0.64,-0.3239189189189189,0.20094594594594595,0.8455405405405404
1.0,6,CONTINUATION,62,0.4217687074829932,0.03225806451612903,-1.6953225806451613,-1.605,-1.5716129032258064,0.7572580645161289,0.1270967741935484
1.0,6,FLAT,11,0.07482993197278912,0.0,-0.9327272727272728,-0.91,-0.9590909090909091,0.21454545454545454,0.14090909090909093
1.0,8,RECOVERY,74,0.5034013605442177,0.25675675675675674,-0.40310810810810815,-0.635,-0.36594594594594587,0.21108108108108103,0.9001351351351353
1.0,8,CONTINUATION,65,0.4421768707482993,0.015384615384615385,-1.7338461538461538,-1.57,-1.578769230769231,0.828153846153846,0.1990769230769231
1.0,8,FLAT,8,0.05442176870748299,0.125,-1.06875,-1.035,-0.8387499999999999,0.30000000000000004,0.33
1.0,10,RECOVERY,71,0.48299319727891155,0.28169014084507044,-0.34830985915492957,-0.64,-0.32450704225352117,0.2476056338028169,1.0043661971830986
1.0,10,CONTINUATION,69,0.46938775510204084,0.014492753623188406,-1.747246376811594,-1.59,-1.7020289855072464,0.928695652173913,0.28
1.0,10,FLAT,7,0.047619047619047616,0.0,-0.8271428571428572,-0.91,-1.0,0.3457142857142857,0.22428571428571434
1.0,12,RECOVERY,67,0.4557823129251701,0.29850746268656714,-0.23850746268656717,-0.46,-0.2123880597014926,0.28402985074626863,1.1417910447761195
1.0,12,CONTINUATION,72,0.4897959183673469,0.013888888888888888,-1.7545833333333336,-1.605,-1.7802777777777778,1.0025000000000002,0.24833333333333338
1.0,12,FLAT,8,0.05442176870748299,0.0,-1.09625,-1.0499999999999998,-0.9575,0.34625,0.40249999999999997
