entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,trade_index,entry_price,path_length,max_MAE_R,max_MFE_R,final_close_R,time_to_max_MFE,time_to_max_MAE,outcome,exit_reason_path,net_R_path,window_path,mae_1R,mfe_1R,close_1R,mae_2R,mfe_2R,close_2R,mae_3R,mfe_3R,close_3R,mae_4R,mfe_4R,close_4R,mae_5R,mfe_5R,close_5R,mae_6R,mfe_6R,close_6R,mae_7R,mfe_7R,close_7R,mae_8R,mfe_8R,close_8R,mae_9R,mfe_9R,close_9R,mae_10R,mfe_10R,close_10R,mae_11R,mfe_11R,close_11R,mae_12R,mfe_12R,close_12R,mae_13R,mfe_13R,close_13R,mae_14R,mfe_14R,close_14R,mae_15R,mfe_15R,close_15R,mae_16R,mfe_16R,close_16R,mae_17R,mfe_17R,close_17R,mae_18R,mfe_18R,close_18R,mae_19R,mfe_19R,close_19R,mae_20R,mfe_20R,close_20R,mae_1,mfe_1,close_1,mae_2,mfe_2,close_2,mae_3,mfe_3,close_3,mae_4,mfe_4,close_4,mae_5,mfe_5,close_5,mae_6,mfe_6,close_6,mae_7,mfe_7,close_7,mae_8,mfe_8,close_8,mae_change_1_8,mae_change_2_8,mae_change_3_8,mae_change_5_8,mfe_change_1_8,mfe_change_2_8,mfe_change_3_8,mfe_change_5_8,close_change_1_8,close_change_2_8,close_change_3_8,close_change_5_8,mfe_minus_mae_8,mfe_to_mae_8,mae_speed_1_8,mae_speed_3_8,mae_speed_5_8,mfe_speed_1_8,mfe_speed_3_8,mfe_speed_5_8,mae_path_std_8,mfe_path_std_8,close_path_std_8,final_profitable,early_adverse,recovery_group,_window_numeric,cross_bar_mae_0_70,cross_bucket_mae_0_70,recovery_0_70_m0_20,recovery_0_70_p0_00,recovery_0_70_p0_25,recovery_0_70_p0_50,recovery_0_70_p0_75,recovery_0_70_p1_00,cross_bar_mae_0_75,cross_bucket_mae_0_75,recovery_0_75_m0_20,recovery_0_75_p0_00,recovery_0_75_p0_25,recovery_0_75_p0_50,recovery_0_75_p0_75,recovery_0_75_p1_00,cross_bar_mae_0_80,cross_bucket_mae_0_80,recovery_0_80_m0_20,recovery_0_80_p0_00,recovery_0_80_p0_25,recovery_0_80_p0_50,recovery_0_80_p0_75,recovery_0_80_p1_00,cross_bar_mae_0_85,cross_bucket_mae_0_85,recovery_0_85_m0_20,recovery_0_85_p0_00,recovery_0_85_p0_25,recovery_0_85_p0_50,recovery_0_85_p0_75,recovery_0_85_p1_00,cross_bar_mae_0_90,cross_bucket_mae_0_90,recovery_0_90_m0_20,recovery_0_90_p0_00,recovery_0_90_p0_25,recovery_0_90_p0_50,recovery_0_90_p0_75,recovery_0_90_p1_00,cross_bar_mae_0_95,cross_bucket_mae_0_95,recovery_0_95_m0_20,recovery_0_95_p0_00,recovery_0_95_p0_25,recovery_0_95_p0_50,recovery_0_95_p0_75,recovery_0_95_p1_00,cross_bar_mae_1_00,cross_bucket_mae_1_00,recovery_1_00_m0_20,recovery_1_00_p0_00,recovery_1_00_p0_25,recovery_1_00_p0_50,recovery_1_00_p0_75,recovery_1_00_p1_00,triggered,strategy_R
2024-09-23 09:32:00-04:00,2024-09-23 09:45:00-04:00,2024-09-22,0.8116666243643076,0.4817025728490358,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,378,20041.75,21,2.57,0.4,-1.83,3,18,LOSS,stop,-1.0444,14,0.83,0.26,-0.83,0.93,0.26,-0.44,0.93,0.4,0.25,0.93,0.4,-0.27,0.93,0.4,-0.53,0.99,0.4,-0.58,0.99,0.4,-0.35,0.99,0.4,-0.51,0.99,0.4,-0.17,0.99,0.4,-0.38,0.99,0.4,-0.61,0.99,0.4,-0.86,1.49,0.4,-0.89,1.49,0.4,-0.24,1.49,0.4,-0.96,1.85,0.4,-1.62,2.37,0.4,-2.34,2.57,0.4,-2.11,2.57,0.4,-1.08,2.57,0.4,-1.83,0.83,0.26,-0.83,0.93,0.26,-0.44,0.93,0.4,0.25,0.93,0.4,-0.27,0.93,0.4,-0.53,0.99,0.4,-0.58,0.99,0.4,-0.35,0.99,0.4,-0.51,0.16,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.14,0.14,0.0,0.0,0.3199999999999999,-0.07,-0.76,0.02,-0.59,0.4040404040404041,0.12375,0.0119999999999999,0.0199999999999999,0.05,0.0,0.0,0.0534522483824848,0.0648074069840786,0.3138129561196787,False,True,FAILURE,14.0,1.0,BAR_1_2,3.0,3.0,3.0,,,,1.0,BAR_1_2,3.0,3.0,3.0,,,,1.0,BAR_1_2,3.0,3.0,3.0,,,,2.0,BAR_1_2,3.0,3.0,3.0,,,,2.0,BAR_1_2,3.0,3.0,3.0,,,,6.0,BAR_5_6,9.0,,,,,,13.0,BAR_11_20,,,,,,,True,-0.7
2024-09-27 09:36:00-04:00,2024-09-27 09:38:00-04:00,2024-09-26,0.8906587824648646,0.5374718120716864,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,381,20320.5,21,1.67,0.41,-0.21,1,13,LOSS,stop,-1.0444,14,0.53,0.41,-0.5,1.03,0.41,-0.99,1.11,0.41,-0.31,1.11,0.41,-0.22,1.11,0.41,-0.53,1.11,0.41,-0.51,1.11,0.41,-0.25,1.11,0.41,-0.23,1.11,0.41,-0.69,1.28,0.41,-0.86,1.28,0.41,-0.92,1.43,0.41,-0.99,1.67,0.41,-1.55,1.67,0.41,-1.44,1.67,0.41,-1.0,1.67,0.41,-1.14,1.67,0.41,-1.16,1.67,0.41,-0.84,1.67,0.41,-0.86,1.67,0.41,-0.21,0.53,0.41,-0.5,1.03,0.41,-0.99,1.11,0.41,-0.31,1.11,0.41,-0.22,1.11,0.41,-0.53,1.11,0.41,-0.51,1.11,0.41,-0.25,1.11,0.41,-0.23,0.5800000000000001,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.76,0.0799999999999999,0.3,-0.7000000000000002,0.3693693693693693,0.13875,0.0,0.0,0.05125,0.0,0.0,0.2029602353734769,0.0,0.2576126660595044,False,True,FAILURE,14.0,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,True,-0.7
2024-10-02 12:59:00-04:00,2024-10-02 13:01:00-04:00,2024-10-01,1.0,0.4769375491777696,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,384,19980.25,21,1.1,0.31,-0.66,12,2,LOSS,stop,-1.0444,14,0.98,0.23,-0.87,1.1,0.23,-0.92,1.1,0.23,-0.79,1.1,0.23,-0.87,1.1,0.23,-0.84,1.1,0.23,-0.55,1.1,0.23,-0.5,1.1,0.23,-0.5,1.1,0.23,-0.6,1.1,0.23,-0.32,1.1,0.23,-0.29,1.1,0.31,0.14,1.1,0.31,-0.31,1.1,0.31,-0.34,1.1,0.31,-0.58,1.1,0.31,-0.47,1.1,0.31,-0.66,1.1,0.31,-0.39,1.1,0.31,-0.48,1.1,0.31,-0.66,0.98,0.23,-0.87,1.1,0.23,-0.92,1.1,0.23,-0.79,1.1,0.23,-0.87,1.1,0.23,-0.84,1.1,0.23,-0.55,1.1,0.23,-0.5,1.1,0.23,-0.5,0.1200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.42,0.29,0.3399999999999999,-0.8700000000000001,0.209090909090909,0.1375,0.0,0.0,0.02875,0.0,0.0,0.0424264068711928,0.0,0.1809498746693601,False,True,FAILURE,14.0,1.0,BAR_1_2,12.0,12.0,,,,,1.0,BAR_1_2,12.0,12.0,,,,,1.0,BAR_1_2,12.0,12.0,,,,,1.0,BAR_1_2,12.0,12.0,,,,,1.0,BAR_1_2,12.0,12.0,,,,,1.0,BAR_1_2,12.0,12.0,,,,,2.0,BAR_1_2,12.0,12.0,,,,,True,-0.7
2024-10-03 12:52:00-04:00,2024-10-03 13:01:00-04:00,2024-10-02,1.0,0.5721896690418522,25.0,1.75,20,43.75,42.64,1.7056,target,9,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,386,19926.75,21,0.9,1.91,0.36,9,5,WIN,target,1.7056,14,0.35,0.77,0.55,0.35,0.98,0.58,0.35,0.98,0.1,0.44,0.98,-0.37,0.9,0.98,0.0,0.9,0.98,0.37,0.9,0.98,0.27,0.9,1.67,1.48,0.9,1.91,1.39,0.9,1.91,0.99,0.9,1.91,1.5,0.9,1.91,1.22,0.9,1.91,1.23,0.9,1.91,1.07,0.9,1.91,0.35,0.9,1.91,0.56,0.9,1.91,0.4,0.9,1.91,0.61,0.9,1.91,0.01,0.9,1.91,0.36,0.35,0.77,0.55,0.35,0.98,0.58,0.35,0.98,0.1,0.44,0.98,-0.37,0.9,0.98,0.0,0.9,0.98,0.37,0.9,0.98,0.27,0.9,1.67,1.48,0.55,0.55,0.55,0.0,0.8999999999999999,0.69,0.69,0.69,0.93,0.9,1.38,1.48,0.7699999999999999,1.8555555555555556,0.1125,0.11,0.0,0.20875,0.1379999999999999,0.2299999999999999,0.2834954018271599,0.2649528259898354,0.544577162314291,True,True,RECOVERY,14.0,5.0,BAR_5_6,5.0,5.0,6.0,8.0,8.0,8.0,5.0,BAR_5_6,5.0,5.0,6.0,8.0,8.0,8.0,5.0,BAR_5_6,5.0,5.0,6.0,8.0,8.0,8.0,5.0,BAR_5_6,5.0,5.0,6.0,8.0,8.0,8.0,5.0,BAR_5_6,5.0,5.0,6.0,8.0,8.0,8.0,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,False,0.36
2024-10-08 13:08:00-04:00,2024-10-08 13:14:00-04:00,2024-10-07,0.7824535247307162,0.4870478392551793,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,6,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,388,20180.5,21,1.13,0.66,-0.7,1,6,LOSS,stop,-1.0444,14,0.07,0.66,0.11,0.2,0.66,0.42,0.2,0.66,0.12,0.76,0.66,-0.65,0.88,0.66,-0.49,1.13,0.66,-1.08,1.13,0.66,-0.49,1.13,0.66,-0.48,1.13,0.66,-0.05,1.13,0.66,-0.29,1.13,0.66,-0.38,1.13,0.66,-0.42,1.13,0.66,-0.56,1.13,0.66,-0.52,1.13,0.66,-0.68,1.13,0.66,-0.72,1.13,0.66,-0.69,1.13,0.66,-0.64,1.13,0.66,-0.75,1.13,0.66,-0.7,0.07,0.66,0.11,0.2,0.66,0.42,0.2,0.66,0.12,0.76,0.66,-0.65,0.88,0.66,-0.49,1.13,0.66,-1.08,1.13,0.66,-0.49,1.13,0.66,-0.48,1.0599999999999998,0.93,0.93,0.2499999999999999,0.0,0.0,0.0,0.0,-0.59,-0.8999999999999999,-0.6,0.01,-0.4699999999999998,0.5840707964601771,0.14125,0.186,0.0833333333333333,0.0825,0.0,0.0,0.4607989955346194,0.0,0.4922180120927834,False,True,FAILURE,14.0,4.0,BAR_3_4,9.0,,,,,,4.0,BAR_3_4,9.0,,,,,,5.0,BAR_5_6,9.0,,,,,,5.0,BAR_5_6,9.0,,,,,,6.0,BAR_5_6,9.0,,,,,,6.0,BAR_5_6,9.0,,,,,,6.0,BAR_5_6,9.0,,,,,,True,-0.7
2024-10-11 09:39:00-04:00,2024-10-11 09:43:00-04:00,2024-10-10,0.8001542702877217,0.4310983731224532,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,390,20318.75,21,2.09,0.22,-1.59,1,17,LOSS,stop,-1.0444,14,0.51,0.22,-0.41,0.77,0.22,-0.53,0.85,0.22,-0.68,1.25,0.22,-1.14,1.34,0.22,-0.85,1.49,0.22,-1.21,1.69,0.22,-1.51,1.76,0.22,-1.43,1.76,0.22,-1.2,1.76,0.22,-1.58,1.76,0.22,-1.58,2.02,0.22,-1.83,2.02,0.22,-1.39,2.02,0.22,-1.34,2.02,0.22,-1.47,2.02,0.22,-1.81,2.09,0.22,-1.76,2.09,0.22,-1.69,2.09,0.22,-1.53,2.09,0.22,-1.59,0.51,0.22,-0.41,0.77,0.22,-0.53,0.85,0.22,-0.68,1.25,0.22,-1.14,1.34,0.22,-0.85,1.49,0.22,-1.21,1.69,0.22,-1.51,1.76,0.22,-1.43,1.25,0.99,0.91,0.4199999999999999,0.0,0.0,0.0,0.0,-1.02,-0.8999999999999999,-0.7499999999999999,-0.58,-1.54,0.125,0.22,0.182,0.1399999999999999,0.0275,0.0,0.0,0.4540217112492686,0.0,0.4132449982412716,False,True,FAILURE,14.0,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,True,-0.7
2024-10-15 15:05:00-04:00,2024-10-15 15:23:00-04:00,2024-10-14,0.9983181934732543,0.4095458721443925,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,18,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,392,20288.25,21,1.26,0.85,-0.86,3,18,LOSS,stop,-1.0444,14,0.05,0.58,0.49,0.05,0.84,0.51,0.76,0.85,-0.22,0.76,0.85,-0.25,0.81,0.85,-0.38,0.81,0.85,-0.25,0.81,0.85,0.15,0.81,0.85,0.12,0.81,0.85,0.29,0.81,0.85,0.65,0.81,0.85,0.18,0.81,0.85,0.13,0.81,0.85,0.28,0.81,0.85,0.05,0.81,0.85,0.1,0.81,0.85,-0.6,0.81,0.85,-0.31,1.26,0.85,-1.11,1.26,0.85,-0.69,1.26,0.85,-0.86,0.05,0.58,0.49,0.05,0.84,0.51,0.76,0.85,-0.22,0.76,0.85,-0.25,0.81,0.85,-0.38,0.81,0.85,-0.25,0.81,0.85,0.15,0.81,0.85,0.12,0.76,0.76,0.05,0.0,0.27,0.01,0.0,0.0,-0.37,-0.39,0.3399999999999999,0.5,0.0399999999999999,1.0493827160493827,0.10125,0.01,0.0,0.10625,0.0,0.0,0.344787719370298,0.0950187951332336,0.3487298381268801,False,True,FAILURE,14.0,3.0,BAR_3_4,7.0,7.0,9.0,10.0,,,3.0,BAR_3_4,7.0,7.0,9.0,10.0,,,5.0,BAR_5_6,7.0,7.0,9.0,10.0,,,18.0,BAR_11_20,,,,,,,18.0,BAR_11_20,,,,,,,18.0,BAR_11_20,,,,,,,18.0,BAR_11_20,,,,,,,True,-0.7
2024-10-17 12:33:00-04:00,2024-10-17 12:38:00-04:00,2024-10-16,0.8917050685526369,0.4276916449441956,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,5,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,394,20448.75,21,1.69,0.07,-0.92,1,10,LOSS,stop,-1.0444,14,0.45,0.07,-0.41,0.76,0.07,-0.73,0.84,0.07,-0.82,0.93,0.07,-0.88,1.12,0.07,-1.02,1.12,0.07,-0.93,1.27,0.07,-1.22,1.35,0.07,-1.17,1.55,0.07,-1.48,1.69,0.07,-1.46,1.69,0.07,-1.58,1.69,0.07,-1.33,1.69,0.07,-1.22,1.69,0.07,-1.19,1.69,0.07,-1.31,1.69,0.07,-1.3,1.69,0.07,-1.19,1.69,0.07,-1.18,1.69,0.07,-1.19,1.69,0.07,-0.92,0.45,0.07,-0.41,0.76,0.07,-0.73,0.84,0.07,-0.82,0.93,0.07,-0.88,1.12,0.07,-1.02,1.12,0.07,-0.93,1.27,0.07,-1.22,1.35,0.07,-1.17,0.9000000000000001,0.5900000000000001,0.5100000000000001,0.2299999999999999,0.0,0.0,0.0,0.0,-0.76,-0.4399999999999999,-0.35,-0.1499999999999999,-1.28,0.0518518518518518,0.16875,0.102,0.0766666666666666,0.00875,0.0,0.0,0.2955865838826731,0.0,0.2581112716861248,False,True,FAILURE,14.0,2.0,BAR_1_2,,,,,,,2.0,BAR_1_2,,,,,,,3.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,5.0,BAR_5_6,,,,,,,5.0,BAR_5_6,,,,,,,True,-0.7
2024-10-23 13:40:00-04:00,2024-10-23 14:00:00-04:00,2024-10-22,0.8387925957574164,0.5578726191365813,25.0,1.75,20,27.0,25.89,1.0356,timeout,20,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,398,20151.75,21,0.83,1.22,1.08,18,8,WIN,timeout,1.0356,14,0.48,0.12,-0.34,0.48,0.12,-0.37,0.48,0.12,0.1,0.48,0.18,-0.1,0.48,0.18,-0.24,0.54,0.18,-0.03,0.67,0.18,-0.58,0.83,0.18,-0.42,0.83,0.18,-0.32,0.83,0.31,0.23,0.83,0.69,0.6,0.83,0.7,0.63,0.83,0.98,0.87,0.83,0.98,0.69,0.83,0.98,0.84,0.83,1.03,0.76,0.83,1.03,0.72,0.83,1.22,1.14,0.83,1.22,1.03,0.83,1.22,1.08,0.48,0.12,-0.34,0.48,0.12,-0.37,0.48,0.12,0.1,0.48,0.18,-0.1,0.48,0.18,-0.24,0.54,0.18,-0.03,0.67,0.18,-0.58,0.83,0.18,-0.42,0.35,0.35,0.35,0.35,0.06,0.06,0.06,0.0,-0.0799999999999999,-0.0499999999999999,-0.52,-0.18,-0.6499999999999999,0.216867469879518,0.10375,0.0699999999999999,0.1166666666666666,0.0225,0.012,0.0,0.1293941928482772,0.0310529501704059,0.224801499740803,True,True,RECOVERY,14.0,8.0,BAR_7_10,10.0,10.0,11.0,11.0,13.0,18.0,8.0,BAR_7_10,10.0,10.0,11.0,11.0,13.0,18.0,8.0,BAR_7_10,10.0,10.0,11.0,11.0,13.0,18.0,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,False,1.08
2024-10-24 09:31:00-04:00,2024-10-24 09:33:00-04:00,2024-10-23,0.995418895765774,0.5711830358124058,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,399,20315.25,21,1.79,0.77,-0.26,18,9,LOSS,stop,-1.0444,14,0.53,0.13,-0.25,1.01,0.13,-0.75,1.03,0.13,-0.46,1.67,0.13,-1.06,1.72,0.13,-0.94,1.72,0.13,-1.35,1.72,0.13,-1.37,1.72,0.13,-1.29,1.79,0.13,-0.81,1.79,0.13,-0.81,1.79,0.13,-1.08,1.79,0.13,-0.93,1.79,0.13,-1.01,1.79,0.13,-0.55,1.79,0.13,0.03,1.79,0.29,-0.8,1.79,0.64,0.41,1.79,0.77,0.51,1.79,0.77,0.27,1.79,0.77,-0.26,0.53,0.13,-0.25,1.01,0.13,-0.75,1.03,0.13,-0.46,1.67,0.13,-1.06,1.72,0.13,-0.94,1.72,0.13,-1.35,1.72,0.13,-1.37,1.72,0.13,-1.29,1.19,0.71,0.69,0.0,0.0,0.0,0.0,0.0,-1.04,-0.54,-0.8300000000000001,-0.3500000000000001,-1.59,0.0755813953488372,0.215,0.1379999999999999,0.0,0.01625,0.0,0.0,0.467149410176842,0.0,0.4195554620241354,False,True,FAILURE,14.0,2.0,BAR_1_2,15.0,15.0,17.0,18.0,,,2.0,BAR_1_2,15.0,15.0,17.0,18.0,,,2.0,BAR_1_2,15.0,15.0,17.0,18.0,,,2.0,BAR_1_2,15.0,15.0,17.0,18.0,,,2.0,BAR_1_2,15.0,15.0,17.0,18.0,,,2.0,BAR_1_2,15.0,15.0,17.0,18.0,,,2.0,BAR_1_2,15.0,15.0,17.0,18.0,,,True,-0.7
2024-10-24 11:47:00-04:00,2024-10-24 11:56:00-04:00,2024-10-23,1.0,0.5400565297088676,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,9,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,400,20291.0,21,1.95,1.08,0.34,3,13,LOSS,stop,-1.0444,14,0.28,0.84,0.53,0.28,0.86,0.8,0.28,1.08,1.05,0.28,1.08,0.4,0.28,1.08,0.26,0.28,1.08,0.0,0.75,1.08,-0.7,0.96,1.08,-0.86,1.16,1.08,-0.97,1.34,1.08,-1.26,1.56,1.08,-1.47,1.72,1.08,-1.47,1.95,1.08,-1.59,1.95,1.08,-1.62,1.95,1.08,-1.08,1.95,1.08,-1.04,1.95,1.08,-1.0,1.95,1.08,-0.67,1.95,1.08,-0.02,1.95,1.08,0.34,0.28,0.84,0.53,0.28,0.86,0.8,0.28,1.08,1.05,0.28,1.08,0.4,0.28,1.08,0.26,0.28,1.08,0.0,0.75,1.08,-0.7,0.96,1.08,-0.86,0.6799999999999999,0.6799999999999999,0.6799999999999999,0.6799999999999999,0.2400000000000001,0.22,0.0,0.0,-1.39,-1.66,-1.91,-1.12,0.1200000000000001,1.1250000000000002,0.12,0.1359999999999999,0.2266666666666666,0.135,0.0,0.0,0.2720261279467733,0.1066034038588155,0.6768414036643191,False,True,FAILURE,14.0,7.0,BAR_7_10,19.0,20.0,20.0,,,,7.0,BAR_7_10,19.0,20.0,20.0,,,,8.0,BAR_7_10,19.0,20.0,20.0,,,,8.0,BAR_7_10,19.0,20.0,20.0,,,,8.0,BAR_7_10,19.0,20.0,20.0,,,,8.0,BAR_7_10,19.0,20.0,20.0,,,,9.0,BAR_7_10,19.0,20.0,20.0,,,,False,0.34
2024-10-25 13:21:00-04:00,2024-10-25 13:24:00-04:00,2024-10-24,1.0,0.4500573649067436,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,401,20560.0,21,1.08,1.99,1.49,20,3,LOSS,stop,-1.0444,14,0.5,0.27,-0.45,0.9,0.27,-0.86,1.08,0.27,-1.01,1.08,0.27,-0.74,1.08,0.27,-0.59,1.08,0.27,-0.72,1.08,0.27,-0.61,1.08,0.27,-0.18,1.08,0.27,-0.02,1.08,0.27,-0.6,1.08,0.27,-0.32,1.08,0.27,0.01,1.08,0.8,0.71,1.08,1.24,0.81,1.08,1.24,0.16,1.08,1.24,0.87,1.08,1.24,0.41,1.08,1.24,0.58,1.08,1.65,1.38,1.08,1.99,1.49,0.5,0.27,-0.45,0.9,0.27,-0.86,1.08,0.27,-1.01,1.08,0.27,-0.74,1.08,0.27,-0.59,1.08,0.27,-0.72,1.08,0.27,-0.61,1.08,0.27,-0.18,0.5800000000000001,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.6799999999999999,0.8300000000000001,0.41,-0.81,0.25,0.135,0.0,0.0,0.03375,0.0,0.0,0.2058432135666089,0.0,0.2542776884768753,False,True,FAILURE,14.0,2.0,BAR_1_2,8.0,12.0,13.0,13.0,14.0,19.0,2.0,BAR_1_2,8.0,12.0,13.0,13.0,14.0,19.0,2.0,BAR_1_2,8.0,12.0,13.0,13.0,14.0,19.0,2.0,BAR_1_2,8.0,12.0,13.0,13.0,14.0,19.0,2.0,BAR_1_2,8.0,12.0,13.0,13.0,14.0,19.0,3.0,BAR_3_4,8.0,12.0,13.0,13.0,14.0,19.0,3.0,BAR_3_4,8.0,12.0,13.0,13.0,14.0,19.0,True,-0.7
2024-10-28 09:30:00-04:00,2024-10-28 09:50:00-04:00,2024-10-27,1.0,0.5930871990540285,25.0,1.75,20,43.75,42.64,1.7056,target,20,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,403,20584.5,21,0.78,1.93,1.72,20,3,WIN,target,1.7056,14,0.38,0.78,0.76,0.57,0.81,-0.21,0.78,0.81,-0.12,0.78,0.81,-0.09,0.78,0.81,-0.25,0.78,0.81,-0.25,0.78,0.81,0.23,0.78,0.81,0.54,0.78,0.81,-0.26,0.78,0.81,-0.02,0.78,0.81,0.74,0.78,1.12,0.81,0.78,1.12,0.5,0.78,1.12,0.63,0.78,1.12,0.54,0.78,1.12,0.23,0.78,1.12,0.32,0.78,1.18,0.82,0.78,1.45,0.68,0.78,1.93,1.72,0.38,0.78,0.76,0.57,0.81,-0.21,0.78,0.81,-0.12,0.78,0.81,-0.09,0.78,0.81,-0.25,0.78,0.81,-0.25,0.78,0.81,0.23,0.78,0.81,0.54,0.4,0.21,0.0,0.0,0.03,0.0,0.0,0.0,-0.2199999999999999,0.75,0.66,0.79,0.03,1.0384615384615383,0.0975,0.0,0.0,0.10125,0.0,0.0,0.1500416608812366,0.0106066017177982,0.3904553202901161,True,True,RECOVERY,14.0,3.0,BAR_3_4,3.0,7.0,8.0,8.0,12.0,20.0,3.0,BAR_3_4,3.0,7.0,8.0,8.0,12.0,20.0,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,,NO_CROSS,,,,,,,True,-0.7
2024-10-30 13:39:00-04:00,2024-10-30 13:43:00-04:00,2024-10-29,0.9777659327239042,0.4097304948327626,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,404,20569.25,21,1.92,0.44,-0.28,2,11,LOSS,stop,-1.0444,14,0.08,0.26,0.25,0.34,0.44,-0.32,0.88,0.44,-0.67,1.04,0.44,-0.89,1.04,0.44,-0.82,1.04,0.44,-0.71,1.04,0.44,-0.96,1.38,0.44,-1.23,1.38,0.44,-1.13,1.47,0.44,-1.44,1.92,0.44,-1.52,1.92,0.44,-0.99,1.92,0.44,-0.71,1.92,0.44,-0.93,1.92,0.44,-0.96,1.92,0.44,-0.8,1.92,0.44,-0.77,1.92,0.44,-0.32,1.92,0.44,-0.38,1.92,0.44,-0.28,0.08,0.26,0.25,0.34,0.44,-0.32,0.88,0.44,-0.67,1.04,0.44,-0.89,1.04,0.44,-0.82,1.04,0.44,-0.71,1.04,0.44,-0.96,1.38,0.44,-1.23,1.2999999999999998,1.0399999999999998,0.4999999999999999,0.3399999999999998,0.18,0.0,0.0,0.0,-1.48,-0.91,-0.5599999999999999,-0.41,-0.94,0.3188405797101449,0.1725,0.0999999999999999,0.1133333333333332,0.055,0.0,0.0,0.4274509161462702,0.0636396103067892,0.4534136395957102,False,True,FAILURE,14.0,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,3.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,4.0,BAR_3_4,,,,,,,True,-0.7
