trigger_bar,trigger_mae_R,trigger_close_R,final_R,h1_recovered_-0.50R,h1_recovered_-0.40R,h1_recovered_-0.30R,h1_recovered_-0.20R,h1_recovered_-0.10R,h1_recovered_+0.00R,h1_recovered_+0.10R,h1_recovered_+0.20R,h1_recovered_+0.30R,h1_recovered_+0.40R,h1_close_R,h1_max_close_R,h1_max_MAE_R,h1_close_improvement_R,h1_best_recovery_R,h1_additional_MAE_R,h1_improved,h1_positive,h1_breakeven,h2_recovered_-0.50R,h2_recovered_-0.40R,h2_recovered_-0.30R,h2_recovered_-0.20R,h2_recovered_-0.10R,h2_recovered_+0.00R,h2_recovered_+0.10R,h2_recovered_+0.20R,h2_recovered_+0.30R,h2_recovered_+0.40R,h2_close_R,h2_max_close_R,h2_max_MAE_R,h2_close_improvement_R,h2_best_recovery_R,h2_additional_MAE_R,h2_improved,h2_positive,h2_breakeven,h3_recovered_-0.50R,h3_recovered_-0.40R,h3_recovered_-0.30R,h3_recovered_-0.20R,h3_recovered_-0.10R,h3_recovered_+0.00R,h3_recovered_+0.10R,h3_recovered_+0.20R,h3_recovered_+0.30R,h3_recovered_+0.40R,h3_close_R,h3_max_close_R,h3_max_MAE_R,h3_close_improvement_R,h3_best_recovery_R,h3_additional_MAE_R,h3_improved,h3_positive,h3_breakeven,h4_recovered_-0.50R,h4_recovered_-0.40R,h4_recovered_-0.30R,h4_recovered_-0.20R,h4_recovered_-0.10R,h4_recovered_+0.00R,h4_recovered_+0.10R,h4_recovered_+0.20R,h4_recovered_+0.30R,h4_recovered_+0.40R,h4_close_R,h4_max_close_R,h4_max_MAE_R,h4_close_improvement_R,h4_best_recovery_R,h4_additional_MAE_R,h4_improved,h4_positive,h4_breakeven,h5_recovered_-0.50R,h5_recovered_-0.40R,h5_recovered_-0.30R,h5_recovered_-0.20R,h5_recovered_-0.10R,h5_recovered_+0.00R,h5_recovered_+0.10R,h5_recovered_+0.20R,h5_recovered_+0.30R,h5_recovered_+0.40R,h5_close_R,h5_max_close_R,h5_max_MAE_R,h5_close_improvement_R,h5_best_recovery_R,h5_additional_MAE_R,h5_improved,h5_positive,h5_breakeven,h6_recovered_-0.50R,h6_recovered_-0.40R,h6_recovered_-0.30R,h6_recovered_-0.20R,h6_recovered_-0.10R,h6_recovered_+0.00R,h6_recovered_+0.10R,h6_recovered_+0.20R,h6_recovered_+0.30R,h6_recovered_+0.40R,h6_close_R,h6_max_close_R,h6_max_MAE_R,h6_close_improvement_R,h6_best_recovery_R,h6_additional_MAE_R,h6_improved,h6_positive,h6_breakeven,h8_recovered_-0.50R,h8_recovered_-0.40R,h8_recovered_-0.30R,h8_recovered_-0.20R,h8_recovered_-0.10R,h8_recovered_+0.00R,h8_recovered_+0.10R,h8_recovered_+0.20R,h8_recovered_+0.30R,h8_recovered_+0.40R,h8_close_R,h8_max_close_R,h8_max_MAE_R,h8_close_improvement_R,h8_best_recovery_R,h8_additional_MAE_R,h8_improved,h8_positive,h8_breakeven,h10_recovered_-0.50R,h10_recovered_-0.40R,h10_recovered_-0.30R,h10_recovered_-0.20R,h10_recovered_-0.10R,h10_recovered_+0.00R,h10_recovered_+0.10R,h10_recovered_+0.20R,h10_recovered_+0.30R,h10_recovered_+0.40R,h10_close_R,h10_max_close_R,h10_max_MAE_R,h10_close_improvement_R,h10_best_recovery_R,h10_additional_MAE_R,h10_improved,h10_positive,h10_breakeven,h12_recovered_-0.50R,h12_recovered_-0.40R,h12_recovered_-0.30R,h12_recovered_-0.20R,h12_recovered_-0.10R,h12_recovered_+0.00R,h12_recovered_+0.10R,h12_recovered_+0.20R,h12_recovered_+0.30R,h12_recovered_+0.40R,h12_close_R,h12_max_close_R,h12_max_MAE_R,h12_close_improvement_R,h12_best_recovery_R,h12_additional_MAE_R,h12_improved,h12_positive,h12_breakeven,_source_index,mae_threshold,_window
2,0.9,-0.9,-2.49,False,False,False,False,False,False,False,False,False,False,-1.24,-0.9,1.36,-0.33999999999999997,0.0,0.4600000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.91,-0.9,1.43,-0.010000000000000009,0.0,0.5299999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.16,-0.9,1.43,-0.2599999999999999,0.0,0.5299999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.45,-0.9,1.5,-0.5499999999999999,0.0,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.17,-0.9,1.52,-0.2699999999999999,0.0,0.62,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.3,-0.9,1.52,-0.4,0.0,0.62,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.05,-0.9,1.52,-0.15000000000000002,0.0,0.62,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.14,-0.64,1.52,-0.23999999999999988,0.26,0.62,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.26,-0.64,1.52,-0.36,0.26,0.62,False,False,False,108,0.9,12
3,1.36,-1.24,-2.49,False,False,False,False,False,False,False,False,False,False,-0.91,-0.91,1.43,0.32999999999999996,0.32999999999999996,0.06999999999999984,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.16,-0.91,1.43,0.08000000000000007,0.32999999999999996,0.06999999999999984,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.45,-0.91,1.5,-0.20999999999999996,0.32999999999999996,0.1399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.17,-0.91,1.52,0.07000000000000006,0.32999999999999996,0.15999999999999992,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.3,-0.91,1.52,-0.06000000000000005,0.32999999999999996,0.15999999999999992,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.15,-0.91,1.52,0.09000000000000008,0.32999999999999996,0.15999999999999992,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.64,-0.64,1.52,0.6,0.6,0.15999999999999992,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.91,-0.64,1.52,0.32999999999999996,0.6,0.15999999999999992,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.51,-0.64,1.56,-0.27,0.6,0.19999999999999996,False,False,False,108,0.95,12
3,1.36,-1.24,-2.49,False,False,False,False,False,False,False,False,False,False,-0.91,-0.91,1.43,0.32999999999999996,0.32999999999999996,0.06999999999999984,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.16,-0.91,1.43,0.08000000000000007,0.32999999999999996,0.06999999999999984,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.45,-0.91,1.5,-0.20999999999999996,0.32999999999999996,0.1399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.17,-0.91,1.52,0.07000000000000006,0.32999999999999996,0.15999999999999992,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.3,-0.91,1.52,-0.06000000000000005,0.32999999999999996,0.15999999999999992,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.15,-0.91,1.52,0.09000000000000008,0.32999999999999996,0.15999999999999992,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.64,-0.64,1.52,0.6,0.6,0.15999999999999992,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.91,-0.64,1.52,0.32999999999999996,0.6,0.15999999999999992,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.51,-0.64,1.56,-0.27,0.6,0.19999999999999996,False,False,False,108,1.0,12
1,0.6,-0.53,1.37,True,False,False,False,False,False,False,False,False,False,-0.42,-0.42,0.77,0.11000000000000004,0.11000000000000004,0.17000000000000004,True,False,False,True,True,True,True,True,True,True,False,False,False,0.13,0.13,0.77,0.66,0.66,0.17000000000000004,True,True,True,True,True,True,True,True,True,True,True,True,True,0.52,0.52,0.77,1.05,1.05,0.17000000000000004,True,True,True,True,True,True,True,True,True,True,True,True,True,0.36,0.52,0.77,0.89,1.05,0.17000000000000004,True,True,True,True,True,True,True,True,True,True,True,True,True,0.76,0.76,0.77,1.29,1.29,0.17000000000000004,True,True,True,True,True,True,True,True,True,True,True,True,True,1.36,1.36,0.77,1.8900000000000001,1.8900000000000001,0.17000000000000004,True,True,True,True,True,True,True,True,True,True,True,True,True,0.91,1.36,0.77,1.44,1.8900000000000001,0.17000000000000004,True,True,True,True,True,True,True,True,True,True,True,True,True,1.27,1.36,0.77,1.8,1.8900000000000001,0.17000000000000004,True,True,True,True,True,True,True,True,True,True,True,True,True,1.24,1.39,0.77,1.77,1.92,0.17000000000000004,True,True,True,109,0.6,12
2,0.77,-0.42,1.37,True,True,True,True,True,True,True,False,False,False,0.13,0.13,0.77,0.55,0.55,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.52,0.52,0.77,0.94,0.94,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.36,0.52,0.77,0.78,0.94,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.76,0.76,0.77,1.18,1.18,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.36,1.36,0.77,1.78,1.78,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.29,1.36,0.77,1.71,1.78,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.07,1.36,0.77,1.49,1.78,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.39,1.39,0.77,1.8099999999999998,1.8099999999999998,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.21,1.39,0.77,1.63,1.8099999999999998,0.0,True,True,True,109,0.7,12
2,0.77,-0.42,1.37,True,True,True,True,True,True,True,False,False,False,0.13,0.13,0.77,0.55,0.55,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.52,0.52,0.77,0.94,0.94,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.36,0.52,0.77,0.78,0.94,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,0.76,0.76,0.77,1.18,1.18,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.36,1.36,0.77,1.78,1.78,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.29,1.36,0.77,1.71,1.78,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.07,1.36,0.77,1.49,1.78,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.39,1.39,0.77,1.8099999999999998,1.8099999999999998,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,1.21,1.39,0.77,1.63,1.8099999999999998,0.0,True,True,True,109,0.75,12
4,0.84,-0.82,-1.29,True,True,True,True,True,True,True,True,False,False,0.23,0.23,0.86,1.05,1.05,0.020000000000000018,True,True,True,True,True,True,True,True,True,True,True,False,False,-0.01,0.23,0.86,0.8099999999999999,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.41,0.23,0.86,0.41,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.4,0.23,0.86,0.41999999999999993,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.79,0.23,0.86,0.029999999999999916,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.46,0.23,0.86,0.35999999999999993,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-1.76,0.23,1.96,-0.9400000000000001,1.05,1.12,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.99,0.23,2.1,-1.17,1.05,1.2600000000000002,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.89,0.23,2.29,-1.0699999999999998,1.05,1.4500000000000002,False,False,True,110,0.6,12
4,0.84,-0.82,-1.29,True,True,True,True,True,True,True,True,False,False,0.23,0.23,0.86,1.05,1.05,0.020000000000000018,True,True,True,True,True,True,True,True,True,True,True,False,False,-0.01,0.23,0.86,0.8099999999999999,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.41,0.23,0.86,0.41,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.4,0.23,0.86,0.41999999999999993,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.79,0.23,0.86,0.029999999999999916,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.46,0.23,0.86,0.35999999999999993,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-1.76,0.23,1.96,-0.9400000000000001,1.05,1.12,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.99,0.23,2.1,-1.17,1.05,1.2600000000000002,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.89,0.23,2.29,-1.0699999999999998,1.05,1.4500000000000002,False,False,True,110,0.7,12
4,0.84,-0.82,-1.29,True,True,True,True,True,True,True,True,False,False,0.23,0.23,0.86,1.05,1.05,0.020000000000000018,True,True,True,True,True,True,True,True,True,True,True,False,False,-0.01,0.23,0.86,0.8099999999999999,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.41,0.23,0.86,0.41,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.4,0.23,0.86,0.41999999999999993,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.79,0.23,0.86,0.029999999999999916,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.46,0.23,0.86,0.35999999999999993,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-1.76,0.23,1.96,-0.9400000000000001,1.05,1.12,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.99,0.23,2.1,-1.17,1.05,1.2600000000000002,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.89,0.23,2.29,-1.0699999999999998,1.05,1.4500000000000002,False,False,True,110,0.75,12
4,0.84,-0.82,-1.29,True,True,True,True,True,True,True,True,False,False,0.23,0.23,0.86,1.05,1.05,0.020000000000000018,True,True,True,True,True,True,True,True,True,True,True,False,False,-0.01,0.23,0.86,0.8099999999999999,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.41,0.23,0.86,0.41,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.4,0.23,0.86,0.41999999999999993,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.79,0.23,0.86,0.029999999999999916,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-0.46,0.23,0.86,0.35999999999999993,1.05,0.020000000000000018,True,False,True,True,True,True,True,True,True,True,True,False,False,-1.76,0.23,1.96,-0.9400000000000001,1.05,1.12,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.99,0.23,2.1,-1.17,1.05,1.2600000000000002,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.89,0.23,2.29,-1.0699999999999998,1.05,1.4500000000000002,False,False,True,110,0.8,12
5,0.86,0.23,-1.29,True,True,True,True,True,True,True,True,False,False,-0.01,0.23,0.86,-0.24000000000000002,0.0,0.0,False,False,True,True,True,True,True,True,True,True,True,False,False,-0.41,0.23,0.86,-0.64,0.0,0.0,False,False,True,True,True,True,True,True,True,True,True,False,False,-0.4,0.23,0.86,-0.63,0.0,0.0,False,False,True,True,True,True,True,True,True,True,True,False,False,-0.79,0.23,0.86,-1.02,0.0,0.0,False,False,True,True,True,True,True,True,True,True,True,False,False,-0.46,0.23,0.86,-0.6900000000000001,0.0,0.0,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.28,0.23,1.47,-1.51,0.0,0.61,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.89,0.23,2.05,-2.12,0.0,1.19,False,False,True,True,True,True,True,True,True,True,True,False,False,-2.13,0.23,2.15,-2.36,0.0,1.29,False,False,True,True,True,True,True,True,True,True,True,False,False,-1.24,0.23,2.29,-1.47,0.0,1.4300000000000002,False,False,True,110,0.85,12
11,1.47,-1.28,-1.29,False,False,False,False,False,False,False,False,False,False,-1.76,-1.28,1.96,-0.48,0.0,0.49,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-1.28,2.05,-0.6099999999999999,0.0,0.5799999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.99,-1.28,2.1,-0.71,0.0,0.6300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.13,-1.28,2.15,-0.8499999999999999,0.0,0.6799999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-1.28,2.29,-0.6099999999999999,0.0,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.24,-1.24,2.29,0.040000000000000036,0.040000000000000036,0.8200000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.68,-1.23,2.29,-0.3999999999999999,0.050000000000000044,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.29,-1.23,2.29,-0.010000000000000009,0.050000000000000044,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.29,-1.23,2.29,-0.010000000000000009,0.050000000000000044,0.8200000000000001,False,False,False,110,0.9,12
11,1.47,-1.28,-1.29,False,False,False,False,False,False,False,False,False,False,-1.76,-1.28,1.96,-0.48,0.0,0.49,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-1.28,2.05,-0.6099999999999999,0.0,0.5799999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.99,-1.28,2.1,-0.71,0.0,0.6300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.13,-1.28,2.15,-0.8499999999999999,0.0,0.6799999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-1.28,2.29,-0.6099999999999999,0.0,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.24,-1.24,2.29,0.040000000000000036,0.040000000000000036,0.8200000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.68,-1.23,2.29,-0.3999999999999999,0.050000000000000044,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.29,-1.23,2.29,-0.010000000000000009,0.050000000000000044,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.29,-1.23,2.29,-0.010000000000000009,0.050000000000000044,0.8200000000000001,False,False,False,110,0.95,12
11,1.47,-1.28,-1.29,False,False,False,False,False,False,False,False,False,False,-1.76,-1.28,1.96,-0.48,0.0,0.49,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-1.28,2.05,-0.6099999999999999,0.0,0.5799999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.99,-1.28,2.1,-0.71,0.0,0.6300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.13,-1.28,2.15,-0.8499999999999999,0.0,0.6799999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-1.28,2.29,-0.6099999999999999,0.0,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.24,-1.24,2.29,0.040000000000000036,0.040000000000000036,0.8200000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.68,-1.23,2.29,-0.3999999999999999,0.050000000000000044,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.29,-1.23,2.29,-0.010000000000000009,0.050000000000000044,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.29,-1.23,2.29,-0.010000000000000009,0.050000000000000044,0.8200000000000001,False,False,False,110,1.0,12
2,1.46,-1.17,-4.12,False,False,False,False,False,False,False,False,False,False,-2.06,-1.17,2.15,-0.8900000000000001,0.0,0.69,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.14,-1.17,2.17,-0.9700000000000002,0.0,0.71,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.42,-1.17,2.29,-0.25,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.88,-1.17,2.29,-0.71,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.34,-1.17,2.42,-1.17,0.0,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.89,-1.17,3.3,-1.7200000000000002,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4,-1.17,3.3,-0.22999999999999998,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.55,-1.17,3.3,-0.3800000000000001,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.37,-1.17,3.3,-1.2000000000000002,0.0,1.8399999999999999,False,False,False,111,0.6,12
2,1.46,-1.17,-4.12,False,False,False,False,False,False,False,False,False,False,-2.06,-1.17,2.15,-0.8900000000000001,0.0,0.69,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.14,-1.17,2.17,-0.9700000000000002,0.0,0.71,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.42,-1.17,2.29,-0.25,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.88,-1.17,2.29,-0.71,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.34,-1.17,2.42,-1.17,0.0,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.89,-1.17,3.3,-1.7200000000000002,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4,-1.17,3.3,-0.22999999999999998,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.55,-1.17,3.3,-0.3800000000000001,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.37,-1.17,3.3,-1.2000000000000002,0.0,1.8399999999999999,False,False,False,111,0.7,12
2,1.46,-1.17,-4.12,False,False,False,False,False,False,False,False,False,False,-2.06,-1.17,2.15,-0.8900000000000001,0.0,0.69,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.14,-1.17,2.17,-0.9700000000000002,0.0,0.71,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.42,-1.17,2.29,-0.25,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.88,-1.17,2.29,-0.71,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.34,-1.17,2.42,-1.17,0.0,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.89,-1.17,3.3,-1.7200000000000002,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4,-1.17,3.3,-0.22999999999999998,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.55,-1.17,3.3,-0.3800000000000001,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.37,-1.17,3.3,-1.2000000000000002,0.0,1.8399999999999999,False,False,False,111,0.75,12
2,1.46,-1.17,-4.12,False,False,False,False,False,False,False,False,False,False,-2.06,-1.17,2.15,-0.8900000000000001,0.0,0.69,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.14,-1.17,2.17,-0.9700000000000002,0.0,0.71,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.42,-1.17,2.29,-0.25,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.88,-1.17,2.29,-0.71,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.34,-1.17,2.42,-1.17,0.0,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.89,-1.17,3.3,-1.7200000000000002,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4,-1.17,3.3,-0.22999999999999998,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.55,-1.17,3.3,-0.3800000000000001,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.37,-1.17,3.3,-1.2000000000000002,0.0,1.8399999999999999,False,False,False,111,0.8,12
2,1.46,-1.17,-4.12,False,False,False,False,False,False,False,False,False,False,-2.06,-1.17,2.15,-0.8900000000000001,0.0,0.69,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.14,-1.17,2.17,-0.9700000000000002,0.0,0.71,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.42,-1.17,2.29,-0.25,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.88,-1.17,2.29,-0.71,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.34,-1.17,2.42,-1.17,0.0,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.89,-1.17,3.3,-1.7200000000000002,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4,-1.17,3.3,-0.22999999999999998,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.55,-1.17,3.3,-0.3800000000000001,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.37,-1.17,3.3,-1.2000000000000002,0.0,1.8399999999999999,False,False,False,111,0.85,12
2,1.46,-1.17,-4.12,False,False,False,False,False,False,False,False,False,False,-2.06,-1.17,2.15,-0.8900000000000001,0.0,0.69,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.14,-1.17,2.17,-0.9700000000000002,0.0,0.71,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.42,-1.17,2.29,-0.25,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.88,-1.17,2.29,-0.71,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.34,-1.17,2.42,-1.17,0.0,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.89,-1.17,3.3,-1.7200000000000002,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4,-1.17,3.3,-0.22999999999999998,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.55,-1.17,3.3,-0.3800000000000001,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.37,-1.17,3.3,-1.2000000000000002,0.0,1.8399999999999999,False,False,False,111,0.9,12
2,1.46,-1.17,-4.12,False,False,False,False,False,False,False,False,False,False,-2.06,-1.17,2.15,-0.8900000000000001,0.0,0.69,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.14,-1.17,2.17,-0.9700000000000002,0.0,0.71,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.42,-1.17,2.29,-0.25,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.88,-1.17,2.29,-0.71,0.0,0.8300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.34,-1.17,2.42,-1.17,0.0,0.96,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.89,-1.17,3.3,-1.7200000000000002,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4,-1.17,3.3,-0.22999999999999998,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.55,-1.17,3.3,-0.3800000000000001,0.0,1.8399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.37,-1.17,3.3,-1.2000000000000002,0.0,1.8399999999999999,False,False,False,111,0.95,12
