mae_threshold,horizon,recovery_level,reached_trades,reached_wins,reached_losses,reached_pct,reached_win_rate,reached_mean_R,reached_total_R,reached_PF,reached_DD,not_reached_trades,not_reached_wins,not_reached_losses,not_reached_pct,not_reached_win_rate,not_reached_mean_R,not_reached_total_R,not_reached_PF,not_reached_DD,win_rate_difference,mean_R_difference
0.75,1,-0.5,68,28,40,0.3487179487179487,0.4117647058823529,-0.1266176470588235,-8.609999999999998,0.8040955631399318,-11.109999999999998,127,19,108,0.6512820512820513,0.14960629921259844,-0.980551181102362,-124.52999999999997,0.10106114199090453,-124.52999999999999,0.2621584066697545,0.8539335340435384
0.75,1,-0.4,50,21,29,0.2564102564102564,0.42,-0.10659999999999997,-5.329999999999998,0.8477577834904314,-8.849999999999998,145,26,119,0.7435897435897436,0.1793103448275862,-0.8814482758620689,-127.80999999999999,0.1333152505594358,-127.80999999999999,0.24068965517241378,0.774848275862069
0.75,1,-0.3,34,12,22,0.17435897435897435,0.35294117647058826,-0.2667647058823529,-9.069999999999999,0.6948183041722746,-10.970000000000002,161,35,126,0.8256410256410256,0.21739130434782608,-0.7706211180124224,-124.07000000000001,0.18781094527363187,-125.62999999999998,0.13554987212276218,0.5038564121300695
0.75,1,-0.2,28,11,17,0.14358974358974358,0.39285714285714285,-0.1496428571428571,-4.189999999999999,0.7995215311004785,-5.73,167,36,131,0.8564102564102564,0.2155688622754491,-0.7721556886227544,-128.95,0.20194330981557124,-130.51,0.17728828058169374,0.6225128314798973
0.75,1,-0.1,17,10,7,0.08717948717948718,0.5882352941176471,0.4176470588235295,7.100000000000001,1.7465825446898002,-3.040000000000001,178,37,141,0.9128205128205128,0.20786516853932585,-0.7878651685393259,-140.24,0.1892235647800197,-141.8,0.3803701255783212,1.2055122273628553
0.75,1,0.0,13,8,5,0.06666666666666667,0.6153846153846154,0.3523076923076923,4.58,1.5246277205040089,-3.04,182,39,143,0.9333333333333333,0.21428571428571427,-0.7567032967032965,-137.71999999999997,0.20736690647482015,-139.28,0.4010989010989011,1.1090109890109887
0.75,1,0.1,9,6,3,0.046153846153846156,0.6666666666666666,0.5444444444444445,4.9,1.8925318761384333,-2.71,186,41,145,0.9538461538461539,0.22043010752688172,-0.7421505376344085,-138.04,0.22006893044804793,-139.6,0.4462365591397849,1.286594982078853
0.75,1,0.2,7,4,3,0.035897435897435895,0.5714285714285714,0.15,1.05,1.1912568306010929,-4.0,188,43,145,0.9641025641025641,0.22872340425531915,-0.7137765957446809,-134.19,0.24182157184021694,-135.74999999999997,0.3427051671732523,0.8637765957446809
0.75,1,0.3,3,3,0,0.015384615384615385,1.0,1.4766666666666666,4.43,inf,0.0,192,44,148,0.9846153846153847,0.22916666666666666,-0.7165104166666666,-137.57,0.24610916264796137,-139.13,0.7708333333333334,2.193177083333333
0.75,1,0.4,2,2,0,0.010256410256410256,1.0,2.035,4.07,inf,0.0,193,45,148,0.9897435897435898,0.23316062176165803,-0.7109326424870466,-137.20999999999998,0.24808198158702321,-138.77,0.766839378238342,2.7459326424870465
0.75,2,-0.5,88,33,55,0.4512820512820513,0.375,-0.21284090909090905,-18.729999999999997,0.6733519358214162,-21.330000000000005,107,14,93,0.5487179487179488,0.1308411214953271,-1.0692523364485982,-114.41,0.08574396675723191,-114.41,0.2441588785046729,0.8564114273576892
0.75,2,-0.4,72,28,44,0.36923076923076925,0.3888888888888889,-0.20222222222222222,-14.56,0.7113974231912784,-17.06000000000001,123,19,104,0.6307692307692307,0.15447154471544716,-0.9640650406504064,-118.58,0.1018707869423616,-118.58,0.23441734417344173,0.7618428184281842
0.75,2,-0.3,61,24,37,0.3128205128205128,0.39344262295081966,-0.22459016393442624,-13.700000000000001,0.702819956616052,-16.200000000000003,134,23,111,0.6871794871794872,0.17164179104477612,-0.8913432835820896,-119.44,0.12421176125531602,-119.44,0.22180083190604355,0.6667531196476634
0.75,2,-0.2,47,21,26,0.24102564102564103,0.44680851063829785,0.005957446808510686,0.28000000000000225,1.0092470277410834,-6.88,148,26,122,0.7589743589743589,0.17567567567567569,-0.9014864864864864,-133.42,0.12339027595269382,-133.42,0.2711328349626222,0.9074439332949972
0.75,2,-0.1,33,21,12,0.16923076923076924,0.6363636363636364,0.486969696969697,16.07,2.10904071773637,-3.12,162,26,136,0.8307692307692308,0.16049382716049382,-0.9210493827160493,-149.20999999999998,0.11179236859336865,-149.20999999999995,0.47586980920314254,1.4080190796857464
0.75,2,0.0,24,15,9,0.12307692307692308,0.625,0.33083333333333337,7.94,1.6476345840130509,-3.4300000000000015,171,32,139,0.8769230769230769,0.1871345029239766,-0.8250292397660818,-141.07999999999998,0.1711902244154624,-141.07999999999998,0.4378654970760234,1.1558625730994152
0.75,2,0.1,16,9,7,0.08205128205128205,0.5625,0.31312500000000004,5.010000000000001,1.5433839479392621,-3.12,179,38,141,0.9179487179487179,0.2122905027932961,-0.7717877094972068,-138.15,0.2026434260648736,-139.71,0.3502094972067039,1.0849127094972069
0.75,2,0.2,15,8,7,0.07692307692307693,0.5333333333333333,0.29000000000000004,4.3500000000000005,1.4718004338394792,-3.12,180,39,141,0.9230769230769231,0.21666666666666667,-0.7638333333333334,-137.49,0.20645273000115436,-139.05,0.31666666666666665,1.0538333333333334
0.75,2,0.3,8,5,3,0.041025641025641026,0.625,0.46875,3.75,1.8278145695364238,-2.71,187,42,145,0.958974358974359,0.22459893048128343,-0.7320320855614972,-136.89,0.2307389716212419,-138.45000000000002,0.40040106951871657,1.2007820855614972
0.75,2,0.4,7,4,3,0.035897435897435895,0.5714285714285714,0.4842857142857144,3.3900000000000006,1.7483443708609276,-2.71,188,43,145,0.9641025641025641,0.22872340425531915,-0.7262234042553192,-136.53,0.23276201180106773,-138.09,0.3427051671732523,1.2105091185410335
0.75,3,-0.5,104,39,65,0.5333333333333333,0.375,-0.20855769230769233,-21.69,0.6591230551626591,-24.29,91,8,83,0.4666666666666667,0.08791208791208792,-1.2247252747252746,-111.44999999999999,0.06226335717290703,-111.45,0.28708791208791207,1.0161675824175822
0.75,3,-0.4,88,36,52,0.4512820512820513,0.4090909090909091,-0.16363636363636366,-14.400000000000002,0.7388939256572982,-16.900000000000013,107,11,96,0.5487179487179488,0.102803738317757,-1.109719626168224,-118.73999999999998,0.06746249901829891,-118.74000000000001,0.3062871707731521,0.9460832625318604
0.75,3,-0.3,78,33,45,0.4,0.4230769230769231,-0.16141025641025644,-12.590000000000002,0.7546287273435978,-15.090000000000002,117,14,103,0.6,0.11965811965811966,-1.0303418803418802,-120.54999999999998,0.08096363497751011,-120.55,0.3034188034188034,0.8689316239316238
0.75,3,-0.2,61,29,32,0.3128205128205128,0.47540983606557374,0.026885245901639356,1.6400000000000008,1.0474537037037037,-6.75,134,18,116,0.6871794871794872,0.13432835820895522,-1.005820895522388,-134.78,0.0888318009734992,-134.78,0.3410814778566185,1.0327061414240273
0.75,3,-0.1,47,26,21,0.24102564102564103,0.5531914893617021,0.24234042553191484,11.389999999999997,1.5105333930972658,-7.27,148,21,127,0.7589743589743589,0.14189189189189189,-0.976554054054054,-144.53,0.09764625085846289,-144.52999999999997,0.41129959746981026,1.2188944795859689
0.75,3,0.0,37,21,16,0.18974358974358974,0.5675675675675675,0.10729729729729728,3.9699999999999998,1.2043232115285643,-7.27,158,26,132,0.8102564102564103,0.16455696202531644,-0.8677848101265824,-137.11,0.1590923029745477,-137.11,0.4030106055422511,0.9750821074238797
0.75,3,0.1,27,15,12,0.13846153846153847,0.5555555555555556,0.2403703703703703,6.4899999999999975,1.5090196078431373,-3.3800000000000017,168,32,136,0.8615384615384616,0.19047619047619047,-0.8311309523809524,-139.63,0.17734048194190777,-139.63,0.3650793650793651,1.0715013227513226
0.75,3,0.2,21,13,8,0.1076923076923077,0.6190476190476191,0.34761904761904766,7.300000000000001,1.7549120992761116,-3.24,174,34,140,0.8923076923076924,0.19540229885057472,-0.8071264367816092,-140.44,0.18731554886869972,-140.44,0.4236453201970444,1.1547454844006568
0.75,3,0.3,14,9,5,0.07179487179487179,0.6428571428571429,0.4771428571428572,6.680000000000001,2.320158102766798,-3.2399999999999998,181,38,143,0.9282051282051282,0.20994475138121546,-0.7724861878453039,-139.82,0.21192650208544694,-139.82000000000002,0.4329123914759274,1.249629044988161
0.75,3,0.4,12,7,5,0.06153846153846154,0.5833333333333334,0.37999999999999995,4.56,1.9011857707509878,-3.24,183,40,143,0.9384615384615385,0.2185792349726776,-0.7524590163934426,-137.7,0.2238755495434562,-139.00000000000003,0.36475409836065575,1.1324590163934425
0.75,4,-0.5,113,41,72,0.5794871794871795,0.36283185840707965,-0.2615929203539823,-29.56,0.5889306077040747,-32.15999999999999,82,6,76,0.4205128205128205,0.07317073170731707,-1.263170731707317,-103.58,0.06321787103192548,-103.58,0.28966112669976257,1.001577811353335
0.75,4,-0.4,94,38,56,0.48205128205128206,0.40425531914893614,-0.18074468085106382,-16.99,0.7078245915735167,-19.49000000000001,101,9,92,0.517948717948718,0.0891089108910891,-1.1499999999999997,-116.14999999999998,0.06579264859647713,-116.15,0.315146408257847,0.9692553191489359
0.75,4,-0.3,82,34,48,0.4205128205128205,0.4146341463414634,-0.17951219512195124,-14.72,0.7254243611266555,-17.220000000000006,113,13,100,0.5794871794871795,0.11504424778761062,-1.0479646017699114,-118.41999999999999,0.08108947000853572,-118.42,0.29958989855385276,0.8684524066479601
0.75,4,-0.2,72,33,39,0.36923076923076925,0.4583333333333333,-0.09027777777777775,-6.499999999999998,0.8523062940240854,-9.0,123,14,109,0.6307692307692307,0.11382113821138211,-1.029593495934959,-126.63999999999997,0.08543366794251464,-126.64,0.3445121951219512,0.9393157181571813
0.75,4,-0.1,59,30,29,0.30256410256410254,0.5084745762711864,0.03576271186440676,2.1099999999999985,1.0612837641591635,-7.85,136,17,119,0.6974358974358974,0.125,-0.9944852941176471,-135.25,0.08645727794663964,-135.25,0.3834745762711864,1.0302480059820538
0.75,4,0.0,48,25,23,0.24615384615384617,0.5208333333333334,0.10625,5.1,1.2006294256490955,-6.13,147,22,125,0.7538461538461538,0.14965986394557823,-0.9404081632653062,-138.24,0.11982681777664587,-138.24000000000004,0.37117346938775514,1.0466581632653063
0.75,4,0.1,37,20,17,0.18974358974358974,0.5405405405405406,0.20648648648648651,7.640000000000001,1.4006292606187731,-4.56,158,27,131,0.8102564102564103,0.17088607594936708,-0.8910126582278481,-140.78,0.13848601676763966,-140.78000000000003,0.36965446459117346,1.0974991447143347
0.75,4,0.2,31,19,12,0.15897435897435896,0.6129032258064516,0.28999999999999987,8.989999999999997,1.5515337423312885,-4.56,164,28,136,0.841025641025641,0.17073170731707318,-0.8666463414634146,-142.13,0.14472258996269105,-142.13,0.4421715184893784,1.1566463414634145
0.75,4,0.3,22,15,7,0.11282051282051282,0.6818181818181818,0.59,12.979999999999999,2.4374307862679956,-4.91,173,32,141,0.8871794871794871,0.18497109826589594,-0.8446242774566475,-146.12,0.15756702219659843,-146.12,0.4968470835522858,1.4346242774566473
0.75,4,0.4,18,11,7,0.09230769230769231,0.6111111111111112,0.38500000000000006,6.9300000000000015,1.7674418604651159,-6.16,177,36,141,0.9076923076923077,0.2033898305084746,-0.7913559322033898,-140.07,0.19244739117901416,-141.16000000000003,0.40772128060263657,1.1763559322033899
0.75,5,-0.5,116,41,75,0.5948717948717949,0.35344827586206895,-0.2878448275862069,-33.39,0.5591497227356749,-35.99,79,6,73,0.40512820512820513,0.0759493670886076,-1.2626582278481011,-99.74999999999999,0.06548622821810006,-99.75,0.27749890877346134,0.9748134002618942
0.75,5,-0.4,100,39,61,0.5128205128205128,0.39,-0.2078,-20.78,0.6658089417819234,-23.280000000000005,95,8,87,0.48717948717948717,0.08421052631578947,-1.182736842105263,-112.36,0.0660016625103907,-112.36000000000001,0.30578947368421056,0.9749368421052631
0.75,5,-0.3,88,37,51,0.4512820512820513,0.42045454545454547,-0.1617045454545455,-14.230000000000004,0.7425366383209696,-16.730000000000004,107,10,97,0.5487179487179488,0.09345794392523364,-1.1113084112149532,-118.91,0.06524644288970993,-118.91,0.3269966015293118,0.9496038657604077
0.75,5,-0.2,79,37,42,0.40512820512820513,0.46835443037974683,-0.05860759493670886,-4.63,0.8986205386468139,-8.829999999999998,116,10,106,0.5948717948717949,0.08620689655172414,-1.1078448275862067,-128.51,0.060668079818726704,-128.51,0.3821475338280227,1.0492372326494979
0.75,5,-0.1,67,34,33,0.3435897435897436,0.5074626865671642,0.040447761194029826,2.709999999999998,1.0719405362357315,-7.85,128,13,115,0.6564102564102564,0.1015625,-1.061328125,-135.85,0.061874179959947526,-135.85,0.4059001865671642,1.1017758861940299
0.75,5,0.0,58,30,28,0.29743589743589743,0.5172413793103449,0.049655172413793115,2.880000000000001,1.0841859105524698,-7.85,137,17,120,0.7025641025641025,0.12408759124087591,-0.992846715328467,-136.01999999999998,0.08261954542388884,-136.02,0.39315378806946893,1.04250188774226
0.75,5,0.1,47,24,23,0.24102564102564103,0.5106382978723404,0.17999999999999994,8.459999999999997,1.3381294964028778,-4.85,148,23,125,0.7589743589743589,0.1554054054054054,-0.9567567567567565,-141.59999999999997,0.10072399339514798,-141.60000000000002,0.355232892466935,1.1367567567567565
0.75,5,0.2,40,23,17,0.20512820512820512,0.575,0.25425000000000003,10.170000000000002,1.464595705801736,-4.85,155,24,131,0.7948717948717948,0.15483870967741936,-0.9245806451612903,-143.31,0.10760321315150381,-143.30999999999997,0.4201612903225806,1.1788306451612904
0.75,5,0.3,30,20,10,0.15384615384615385,0.6666666666666666,0.6176666666666666,18.529999999999998,2.651515151515152,-4.91,165,27,138,0.8461538461538461,0.16363636363636364,-0.9192121212121209,-151.66999999999996,0.11438748102300596,-151.67,0.5030303030303029,1.5368787878787875
0.75,5,0.4,26,16,10,0.13333333333333333,0.6153846153846154,0.4969230769230769,12.92,2.1515151515151514,-6.16,169,31,138,0.8666666666666667,0.1834319526627219,-0.8642603550295858,-146.06,0.14714469228074276,-147.15,0.43195266272189353,1.3611834319526626
0.75,6,-0.5,125,44,81,0.6410256410256411,0.352,-0.27103999999999995,-33.879999999999995,0.576288144072036,-36.48,70,3,67,0.358974358974359,0.04285714285714286,-1.418,-99.25999999999999,0.03179867342957472,-99.26,0.3091428571428571,1.14696
0.75,6,-0.4,110,43,67,0.5641025641025641,0.39090909090909093,-0.20463636363636362,-22.509999999999998,0.671338881588553,-25.009999999999994,85,4,81,0.4358974358974359,0.047058823529411764,-1.3015294117647056,-110.62999999999998,0.029476269848232307,-110.63,0.34385026737967916,1.0968930481283419
0.75,6,-0.3,98,41,57,0.5025641025641026,0.41836734693877553,-0.1677551020408163,-16.439999999999998,0.7350950692877859,-18.940000000000005,97,6,91,0.49743589743589745,0.061855670103092786,-1.2030927835051546,-116.69999999999999,0.030891878425510715,-116.69999999999999,0.35651167683568274,1.0353376814643382
0.75,6,-0.2,87,41,46,0.4461538461538462,0.47126436781609193,-0.060459770114942545,-5.260000000000002,0.8966194968553458,-10.07,108,6,102,0.5538461538461539,0.05555555555555555,-1.184074074074074,-127.88000000000001,0.028267477203647414,-127.87999999999997,0.41570881226053635,1.1236143039591315
0.75,6,-0.1,74,37,37,0.37948717948717947,0.5,-0.01567567567567565,-1.1599999999999981,0.9729477611940296,-8.05,121,10,111,0.6205128205128205,0.08264462809917356,-1.0907438016528928,-131.98000000000002,0.05458452722063037,-131.98,0.41735537190082644,1.075068125977217
0.75,6,0.0,64,34,30,0.3282051282051282,0.53125,0.05312500000000003,3.400000000000002,1.0942611588577764,-7.85,131,13,118,0.6717948717948717,0.09923664122137404,-1.0422900763358778,-136.54,0.06741342804453247,-136.54000000000002,0.43201335877862596,1.0954150763358779
0.75,6,0.1,54,28,26,0.27692307692307694,0.5185185185185185,0.0677777777777778,3.660000000000001,1.1156763590391912,-7.99,141,19,122,0.7230769230769231,0.1347517730496454,-0.9702127659574469,-136.8,0.09307875894988064,-136.8,0.3837667454688731,1.0379905437352246
0.75,6,0.2,49,27,22,0.2512820512820513,0.5510204081632653,0.1016326530612245,4.98,1.1661107404936626,-7.66,146,20,126,0.7487179487179487,0.136986301369863,-0.946027397260274,-138.12,0.09429508196721315,-138.12,0.41403410679340225,1.0476600503214986
0.75,6,0.3,33,21,12,0.16923076923076924,0.6363636363636364,0.429090909090909,14.159999999999998,1.8613138686131387,-7.520000000000001,162,26,136,0.8307692307692308,0.16049382716049382,-0.9092592592592591,-147.29999999999998,0.11286437003131777,-147.29999999999998,0.47586980920314254,1.3383501683501682
0.75,6,0.4,30,19,11,0.15384615384615385,0.6333333333333333,0.4236666666666666,12.709999999999997,1.7953692115143933,-7.0600000000000005,165,28,137,0.8461538461538461,0.1696969696969697,-0.8839393939393937,-145.84999999999997,0.12402402402402402,-145.85000000000002,0.4636363636363636,1.3076060606060602
0.75,8,-0.5,129,44,85,0.6615384615384615,0.34108527131782945,-0.29131782945736434,-37.58,0.5508008606263448,-40.18,66,3,63,0.3384615384615385,0.045454545454545456,-1.4478787878787878,-95.55999999999999,0.032989273426431896,-95.55999999999999,0.295630725863284,1.1565609584214234
0.75,8,-0.4,113,43,70,0.5794871794871795,0.3805309734513274,-0.22938053097345132,-25.919999999999998,0.639499304589708,-28.41999999999999,82,4,78,0.4205128205128205,0.04878048780487805,-1.3075609756097561,-107.22,0.03038524145415085,-107.22,0.3317504856464494,1.0781804446363048
0.75,8,-0.3,102,42,60,0.5230769230769231,0.4117647058823529,-0.19490196078431374,-19.880000000000003,0.6980558930741191,-22.38000000000001,93,5,88,0.47692307692307695,0.053763440860215055,-1.2178494623655913,-113.25999999999999,0.028978052126200273,-113.26,0.35800126502213786,1.0229475015812777
0.75,8,-0.2,92,42,50,0.4717948717948718,0.45652173913043476,-0.09750000000000003,-8.970000000000002,0.8367012561441834,-11.47,103,5,98,0.5282051282051282,0.04854368932038835,-1.2055339805825243,-124.16999999999999,0.02649941199529596,-124.16999999999997,0.40797804981004643,1.1080339805825243
0.75,8,-0.1,82,40,42,0.4205128205128205,0.4878048780487805,-0.03780487804878049,-3.0999999999999996,0.934640522875817,-8.3,113,7,106,0.5794871794871795,0.061946902654867256,-1.1507964601769913,-130.04000000000002,0.03709737134394669,-130.04,0.42585797539391324,1.1129915821282108
0.75,8,0.0,70,35,35,0.358974358974359,0.5,-0.02871428571428571,-2.01,0.9524372929484145,-8.330000000000002,125,12,113,0.6410256410256411,0.096,-1.04904,-131.13,0.06482670089858793,-131.13,0.404,1.0203257142857143
0.75,8,0.1,63,32,31,0.3230769230769231,0.5079365079365079,0.02682539682539682,1.6899999999999997,1.046607832322118,-10.14,132,15,117,0.676923076923077,0.11363636363636363,-1.0214393939393938,-134.82999999999998,0.07789632061277528,-134.82999999999998,0.39430014430014426,1.0482647907647906
0.75,8,0.2,60,32,28,0.3076923076923077,0.5333333333333333,0.06416666666666668,3.8500000000000005,1.1129032258064515,-8.19,135,15,120,0.6923076923076923,0.1111111111111111,-1.0147407407407405,-136.98999999999998,0.07676236689580807,-136.99,0.4222222222222222,1.0789074074074072
0.75,8,0.3,45,28,17,0.23076923076923078,0.6222222222222222,0.3504444444444444,15.769999999999998,1.7567178502879075,-7.520000000000001,150,19,131,0.7692307692307693,0.12666666666666668,-0.9927333333333331,-148.90999999999997,0.0787552585993566,-148.91,0.4955555555555555,1.3431777777777776
0.75,8,0.4,41,26,15,0.21025641025641026,0.6341463414634146,0.40219512195121954,16.490000000000002,1.9055464030752334,-7.520000000000001,154,21,133,0.7897435897435897,0.13636363636363635,-0.9716233766233766,-149.63,0.08912156814999697,-149.63,0.4977827050997783,1.3738184985745963
0.75,10,-0.5,135,46,89,0.6923076923076923,0.34074074074074073,-0.282,-38.06999999999999,0.5627655909038705,-40.67,60,1,59,0.3076923076923077,0.016666666666666666,-1.5844999999999998,-95.07,0.0035635677601928524,-95.06999999999998,0.32407407407407407,1.3024999999999998
0.75,10,-0.4,121,46,75,0.6205128205128205,0.38016528925619836,-0.21570247933884293,-26.099999999999994,0.6524633821571237,-28.700000000000003,74,1,73,0.37948717948717947,0.013513513513513514,-1.4464864864864864,-107.03999999999999,0.0031663252002235055,-107.04,0.3666517757426848,1.2307840071476435
0.75,10,-0.3,110,44,66,0.5641025641025641,0.4,-0.19109090909090912,-21.020000000000003,0.6992846924177396,-23.52,85,3,82,0.4358974358974359,0.03529411764705882,-1.3190588235294116,-112.11999999999999,0.004085983300763902,-112.12,0.3647058823529412,1.1279679144385024
0.75,10,-0.2,97,44,53,0.49743589743589745,0.4536082474226804,-0.07577319587628864,-7.349999999999998,0.8692868575493509,-10.629999999999999,98,3,95,0.5025641025641026,0.030612244897959183,-1.2835714285714286,-125.78999999999999,0.0036435643564356446,-125.78999999999999,0.42299600252472125,1.20779823269514
0.75,10,-0.1,87,42,45,0.4461538461538462,0.4827586206896552,-0.017011494252873554,-1.4799999999999993,0.96962856556536,-9.18,108,5,103,0.5538461538461539,0.046296296296296294,-1.2190740740740742,-131.66000000000003,0.015626168224299065,-131.66,0.4364623243933589,1.2020625798212006
0.75,10,0.0,76,39,37,0.38974358974358975,0.5131578947368421,0.009736842105263141,0.7399999999999987,1.017285680915674,-8.66,119,8,111,0.6102564102564103,0.06722689075630252,-1.1250420168067226,-133.88,0.04145485787928688,-133.88,0.44593100398053964,1.1347788589119856
0.75,10,0.1,69,36,33,0.35384615384615387,0.5217391304347826,0.06275362318840581,4.330000000000001,1.117631078511274,-8.809999999999999,126,11,115,0.6461538461538462,0.0873015873015873,-1.091031746031746,-137.47,0.05629161804077711,-137.46999999999997,0.43443754313319527,1.1537853692201518
0.75,10,0.2,64,34,30,0.3282051282051282,0.53125,0.09593750000000001,6.140000000000001,1.177200577200577,-7.52,131,13,118,0.6717948717948717,0.09923664122137404,-1.063206106870229,-139.28,0.05783670432253264,-139.28,0.43201335877862596,1.159143606870229
0.75,10,0.3,51,31,20,0.26153846153846155,0.6078431372549019,0.35137254901960785,17.92,1.8175182481751821,-7.520000000000001,144,16,128,0.7384615384615385,0.1111111111111111,-1.049027777777778,-151.06,0.05916791230692576,-151.05999999999997,0.4967320261437908,1.4004003267973857
0.75,10,0.4,46,28,18,0.2358974358974359,0.6086956521739131,0.3706521739130434,17.049999999999997,1.883877656817004,-7.520000000000001,149,19,130,0.764102564102564,0.12751677852348994,-1.007986577181208,-150.19,0.0796617439794105,-150.18999999999997,0.4811788736504231,1.3786387510942513
0.75,12,-0.5,139,47,92,0.7128205128205128,0.3381294964028777,-0.2840287769784172,-39.48,0.555505516775501,-42.080000000000005,56,0,56,0.28717948717948716,0.0,-1.6724999999999999,-93.66,0.0,-93.66,0.3381294964028777,1.3884712230215825
0.75,12,-0.4,127,47,80,0.6512820512820513,0.3700787401574803,-0.22307086614173224,-28.329999999999995,0.6352517059353676,-30.93,68,0,68,0.3487179487179487,0.0,-1.5413235294117646,-104.81,0.0,-104.81000000000002,0.3700787401574803,1.3182526632700324
0.75,12,-0.3,116,46,70,0.5948717948717949,0.39655172413793105,-0.19982758620689656,-23.18,0.6802758620689654,-25.779999999999994,79,1,78,0.40512820512820513,0.012658227848101266,-1.391898734177215,-109.96,0.00018185124568103294,-109.96000000000001,0.38389349628982977,1.1920711479703185
0.75,12,-0.2,104,46,58,0.5333333333333333,0.4423076923076923,-0.09576923076923077,-9.96,0.831983805668016,-12.56,91,1,90,0.4666666666666667,0.01098901098901099,-1.3536263736263736,-123.17999999999999,0.00016233766233766236,-123.17999999999999,0.4313186813186813,1.2578571428571428
0.75,12,-0.1,93,44,49,0.47692307692307695,0.4731182795698925,-0.04150537634408603,-3.8600000000000003,0.9251212415130939,-10.34,102,3,99,0.5230769230769231,0.029411764705882353,-1.267450980392157,-129.28,0.012602153822653325,-129.28,0.44370651486401014,1.225945604048071
0.75,12,0.0,82,42,40,0.4205128205128205,0.5121951219512195,0.02878048780487802,2.3599999999999977,1.0528555431131017,-8.750000000000002,113,5,108,0.5794871794871795,0.04424778761061947,-1.1991150442477876,-135.5,0.016904882826670537,-135.49999999999997,0.46794733434060004,1.2278955320526657
0.75,12,0.1,77,41,36,0.39487179487179486,0.5324675324675324,0.1072727272727273,8.260000000000002,1.2137128072445018,-8.41,118,6,112,0.6051282051282051,0.05084745762711865,-1.1983050847457628,-141.4,0.016894945421678367,-141.39999999999998,0.4816200748404138,1.3055778120184902
0.75,12,0.2,70,39,31,0.358974358974359,0.5571428571428572,0.1612857142857143,11.290000000000001,1.3188364868681162,-7.520000000000001,125,8,117,0.6410256410256411,0.064,-1.15544,-144.43,0.01795063575168288,-144.42999999999992,0.49314285714285716,1.3167257142857143
0.75,12,0.3,56,35,21,0.28717948717948716,0.625,0.4076785714285714,22.83,2.0066137566137563,-7.520000000000003,139,12,127,0.7128205128205128,0.08633093525179857,-1.1220863309352518,-155.97,0.02396745932415519,-155.96999999999997,0.5386690647482014,1.5297649023638231
0.75,12,0.4,50,31,19,0.2564102564102564,0.62,0.39580000000000004,19.790000000000003,1.9870324189526183,-7.520000000000003,145,16,129,0.7435897435897436,0.1103448275862069,-1.0546896551724139,-152.93,0.05848673274641384,-152.92999999999998,0.5096551724137931,1.4504896551724138
0.8,1,-0.5,56,21,35,0.30434782608695654,0.375,-0.15375,-8.61,0.7778064516129033,-12.340000000000002,128,19,109,0.6956521739130435,0.1484375,-1.00578125,-128.74,0.0925495171636005,-128.74,0.2265625,0.85203125
0.8,1,-0.4,46,16,30,0.25,0.34782608695652173,-0.1817391304347826,-8.36,0.7520759193357056,-11.88,138,24,114,0.75,0.17391304347826086,-0.9347101449275363,-128.99,0.1219196732471069,-128.99,0.17391304347826086,0.7529710144927537
0.8,1,-0.3,30,8,22,0.16304347826086957,0.26666666666666666,-0.5130000000000001,-15.390000000000002,0.48006756756756763,-17.29,154,32,122,0.8369565217391305,0.2077922077922078,-0.791948051948052,-121.96,0.1924248443914713,-123.25999999999999,0.05887445887445886,0.27894805194805183
0.8,1,-0.2,24,7,17,0.13043478260869565,0.2916666666666667,-0.40874999999999995,-9.809999999999999,0.5114541832669324,-10.22,160,33,127,0.8695652173913043,0.20625,-0.797125,-127.53999999999999,0.20555624766413355,-128.83999999999997,0.0854166666666667,0.388375
0.8,1,-0.1,12,6,6,0.06521739130434782,0.5,0.0725,0.8699999999999999,1.0935483870967744,-3.91,172,34,138,0.9347826086956522,0.19767441860465115,-0.8036046511627906,-138.21999999999997,0.19320569694139622,-139.52000000000004,0.3023255813953488,0.8761046511627906
0.8,1,0.0,10,5,5,0.05434782608695652,0.5,-0.01399999999999999,-0.1399999999999999,0.983963344788087,-3.91,174,35,139,0.9456521739130435,0.20114942528735633,-0.7885632183908045,-137.20999999999998,0.201756937576357,-138.51000000000002,0.29885057471264365,0.7745632183908044
0.8,1,0.1,6,3,3,0.03260869565217391,0.5,0.02999999999999999,0.17999999999999994,1.0327868852459017,-4.0,178,37,141,0.967391304347826,0.20786516853932585,-0.7726404494382022,-137.53,0.21469765317192943,-138.83,0.29213483146067415,0.8026404494382022
0.8,1,0.2,6,3,3,0.03260869565217391,0.5,0.02999999999999999,0.17999999999999994,1.0327868852459017,-4.0,178,37,141,0.967391304347826,0.20786516853932585,-0.7726404494382022,-137.53,0.21469765317192943,-138.83,0.29213483146067415,0.8026404494382022
0.8,1,0.3,2,2,0,0.010869565217391304,1.0,1.78,3.56,inf,0.0,182,38,144,0.9891304347826086,0.2087912087912088,-0.7742307692307691,-140.90999999999997,0.21985383678440923,-142.21,0.7912087912087912,2.5542307692307693
0.8,1,0.4,1,1,0,0.005434782608695652,1.0,3.2,3.2,inf,0.0,183,39,144,0.9945652173913043,0.21311475409836064,-0.7680327868852458,-140.54999999999998,0.22184697154246483,-141.85000000000002,0.7868852459016393,3.968032786885246
