feature,threshold,side,trades,win_rate,mean_R,total_R
early_2_range_R,0.57,ABOVE,320,0.440625,0.039381250000000034,12.602000000000011
early_2_range_R,0.62,LOWER_OR_EQUAL,252,0.4642857142857143,0.054528571428571454,13.741200000000006
early_2_range_R,0.62,ABOVE,285,0.4456140350877193,0.033389473684210566,9.51600000000001
early_2_range_R,0.64,LOWER_OR_EQUAL,272,0.4742647058823529,0.06604117647058827,17.963200000000008
early_2_range_R,0.64,ABOVE,265,0.4339622641509434,0.01997735849056606,5.294000000000006
early_2_range_R,0.68,LOWER_OR_EQUAL,300,0.4633333333333333,0.014133333333333352,4.2400000000000055
early_2_range_R,0.68,ABOVE,237,0.4430379746835443,0.08024135021097051,19.01720000000001
early_2_range_R,0.73,LOWER_OR_EQUAL,326,0.44785276073619634,-0.017682208588957027,-5.764399999999991
early_2_range_R,0.73,ABOVE,211,0.46445497630331756,0.13754312796208534,29.021600000000007
early_2_range_R,0.79,LOWER_OR_EQUAL,351,0.4415954415954416,-0.03921481481481479,-13.764399999999991
early_2_range_R,0.79,ABOVE,186,0.478494623655914,0.1990408602150538,37.02160000000001
early_2_range_R,0.852000000000001,LOWER_OR_EQUAL,376,0.4521276595744681,-0.007245744680851043,-2.724399999999992
early_2_range_R,0.852000000000001,ABOVE,161,0.45962732919254656,0.161376397515528,25.981600000000007
early_2_range_R,0.92,LOWER_OR_EQUAL,409,0.4474327628361858,-0.006673838630806832,-2.7295999999999943
early_2_range_R,0.92,ABOVE,128,0.4765625,0.20302187500000007,25.98680000000001
early_2_range_R,0.99,LOWER_OR_EQUAL,434,0.4423963133640553,-0.012003686635944692,-5.2095999999999965
early_2_range_R,0.99,ABOVE,103,0.5048543689320388,0.27637669902912626,28.466800000000003
early_2_range_R,1.06,LOWER_OR_EQUAL,457,0.43982494529540483,-0.019957986870897126,-9.120799999999987
early_2_range_R,1.06,ABOVE,80,0.5375,0.4047250000000001,32.37800000000001
early_2_range_R,1.18,LOWER_OR_EQUAL,485,0.43711340206185567,-0.01567835051546389,-7.603999999999987
early_2_range_R,1.18,ABOVE,52,0.6153846153846154,0.5934846153846155,30.861200000000004
early_2_range_R,1.384000000000003,LOWER_OR_EQUAL,510,0.44509803921568625,0.011501960784313753,5.866000000000014
early_2_range_R,1.384000000000003,ABOVE,27,0.6296296296296297,0.6441185185185184,17.391199999999998
early_2_favorable,0.5,FALSE,285,0.3017543859649123,-0.320680701754386,-91.394
early_2_favorable,0.5,TRUE,252,0.626984126984127,0.45496507936507935,114.6512
early_3_MFE_R,0.05,LOWER_OR_EQUAL,63,0.19047619047619047,-0.4847174603174602,-30.537199999999995
early_3_MFE_R,0.05,ABOVE,474,0.48945147679324896,0.11349029535864982,53.79440000000002
early_3_MFE_R,0.07,LOWER_OR_EQUAL,82,0.1951219512195122,-0.5251317073170731,-43.0608
early_3_MFE_R,0.07,ABOVE,455,0.5010989010989011,0.14575384615384618,66.31800000000001
early_3_MFE_R,0.11,LOWER_OR_EQUAL,117,0.20512820512820512,-0.4850837606837607,-56.7548
early_3_MFE_R,0.11,ABOVE,420,0.5238095238095238,0.19050476190476198,80.01200000000003
early_3_MFE_R,0.14,LOWER_OR_EQUAL,138,0.2246376811594203,-0.4423710144927536,-61.0472
early_3_MFE_R,0.14,ABOVE,399,0.5338345864661654,0.21128922305764414,84.30440000000002
early_3_MFE_R,0.18,LOWER_OR_EQUAL,165,0.23636363636363636,-0.4414909090909091,-72.846
early_3_MFE_R,0.18,ABOVE,372,0.5510752688172043,0.258341935483871,96.10320000000002
early_3_MFE_R,0.22,LOWER_OR_EQUAL,197,0.24873096446700507,-0.40825786802030456,-80.4268
early_3_MFE_R,0.22,ABOVE,340,0.5735294117647058,0.30495294117647065,103.68400000000003
early_3_MFE_R,0.25,LOWER_OR_EQUAL,217,0.271889400921659,-0.38361658986175107,-83.24479999999998
early_3_MFE_R,0.25,ABOVE,320,0.578125,0.33281875000000005,106.50200000000001
early_3_MFE_R,0.29,LOWER_OR_EQUAL,244,0.29098360655737704,-0.3565311475409835,-86.99359999999997
early_3_MFE_R,0.29,ABOVE,293,0.590443686006826,0.37628259385665536,110.25080000000001
early_3_MFE_R,0.33,LOWER_OR_EQUAL,276,0.3079710144927536,-0.3317913043478261,-91.57440000000001
early_3_MFE_R,0.33,ABOVE,261,0.6091954022988506,0.43996781609195407,114.83160000000001
early_3_MFE_R,0.38,LOWER_OR_EQUAL,296,0.32432432432432434,-0.3070351351351351,-90.88239999999999
early_3_MFE_R,0.38,ABOVE,241,0.6141078838174274,0.47360829875518684,114.13960000000003
early_3_MFE_R,0.44,LOWER_OR_EQUAL,323,0.33126934984520123,-0.28269721362229105,-91.31120000000001
early_3_MFE_R,0.44,ABOVE,214,0.6401869158878505,0.5353663551401869,114.5684
early_3_MFE_R,0.5,LOWER_OR_EQUAL,350,0.35428571428571426,-0.23842857142857143,-83.45
early_3_MFE_R,0.5,ABOVE,187,0.6417112299465241,0.5706267379679145,106.70720000000001
early_3_MFE_R,0.57,LOWER_OR_EQUAL,380,0.3605263157894737,-0.21289999999999998,-80.90199999999999
early_3_MFE_R,0.57,ABOVE,157,0.6815286624203821,0.6634343949044585,104.1592
early_3_MFE_R,0.64,LOWER_OR_EQUAL,406,0.37192118226600984,-0.18316847290640398,-74.36640000000001
early_3_MFE_R,0.64,ABOVE,131,0.7099236641221374,0.745218320610687,97.6236
early_3_MFE_R,0.71,LOWER_OR_EQUAL,431,0.39211136890951276,-0.1422886310904872,-61.326399999999985
early_3_MFE_R,0.71,ABOVE,106,0.7075471698113207,0.797958490566038,84.58360000000002
early_3_MFE_R,0.83,LOWER_OR_EQUAL,457,0.4048140043763676,-0.10888577680525159,-49.760799999999975
early_3_MFE_R,0.83,ABOVE,80,0.7375,0.912725,73.018
early_3_MFE_R,1.0440000000000016,LOWER_OR_EQUAL,483,0.42028985507246375,-0.06429648033126291,-31.055199999999985
early_3_MFE_R,1.0440000000000016,ABOVE,54,0.7592592592592593,1.005785185185185,54.31239999999998
early_3_MFE_R,1.23,LOWER_OR_EQUAL,511,0.4383561643835616,-0.009116242661448115,-4.658399999999987
early_3_MFE_R,1.23,ABOVE,26,0.7692307692307693,1.073676923076923,27.915599999999998
early_3_MAE_R,0.07,LOWER_OR_EQUAL,66,0.6515151515151515,0.6348424242424242,41.8996
early_3_MAE_R,0.07,ABOVE,471,0.4267515923566879,-0.039580467091295084,-18.642399999999984
early_3_MAE_R,0.09400000000000006,LOWER_OR_EQUAL,81,0.7037037037037037,0.6911555555555555,55.983599999999996
early_3_MAE_R,0.09400000000000006,ABOVE,456,0.4100877192982456,-0.07176842105263156,-32.72639999999999
early_3_MAE_R,0.15,LOWER_OR_EQUAL,114,0.6929824561403509,0.5904245614035089,67.3084
early_3_MAE_R,0.15,ABOVE,423,0.3900709219858156,-0.10413995271867607,-44.05119999999998
early_3_MAE_R,0.18000000000000027,LOWER_OR_EQUAL,135,0.6888888888888889,0.5904888888888887,79.71599999999998
early_3_MAE_R,0.18000000000000027,ABOVE,402,0.3756218905472637,-0.14044477611940298,-56.4588
early_3_MAE_R,0.22,LOWER_OR_EQUAL,163,0.6625766871165644,0.534557055214724,87.1328
early_3_MAE_R,0.22,ABOVE,374,0.36363636363636365,-0.17079037433155078,-63.87559999999999
early_3_MAE_R,0.26,LOWER_OR_EQUAL,193,0.6580310880829016,0.5208849740932643,100.53080000000001
early_3_MAE_R,0.26,ABOVE,344,0.34011627906976744,-0.22463255813953484,-77.27359999999999
early_3_MAE_R,0.29,LOWER_OR_EQUAL,223,0.6457399103139013,0.46793183856502246,104.34880000000001
early_3_MAE_R,0.29,ABOVE,314,0.3184713375796178,-0.2582535031847133,-81.09159999999997
early_3_MAE_R,0.32,LOWER_OR_EQUAL,243,0.6378600823045267,0.4481925925925927,108.91080000000002
early_3_MAE_R,0.32,ABOVE,294,0.30272108843537415,-0.29133877551020404,-85.65359999999998
early_3_MAE_R,0.36,LOWER_OR_EQUAL,273,0.6336996336996337,0.4333655677655678,118.3088
early_3_MAE_R,0.36,ABOVE,264,0.2689393939393939,-0.3600439393939394,-95.05160000000001
early_3_MAE_R,0.39,LOWER_OR_EQUAL,298,0.6040268456375839,0.3785194630872484,112.79880000000001
early_3_MAE_R,0.39,ABOVE,239,0.26778242677824265,-0.37465104602510463,-89.5416
early_3_MAE_R,0.4360000000000008,LOWER_OR_EQUAL,322,0.5900621118012422,0.3539540372670808,113.97320000000002
early_3_MAE_R,0.4360000000000008,ABOVE,215,0.25116279069767444,-0.4219348837209303,-90.71600000000001
early_3_MAE_R,0.48,LOWER_OR_EQUAL,352,0.5823863636363636,0.3317647727272728,116.78120000000001
early_3_MAE_R,0.48,ABOVE,185,0.21081081081081082,-0.5055351351351351,-93.524
early_3_MAE_R,0.54,LOWER_OR_EQUAL,380,0.5605263157894737,0.2831526315789473,107.59799999999998
early_3_MAE_R,0.54,ABOVE,157,0.19745222929936307,-0.5372025477707008,-84.34080000000002
early_3_MAE_R,0.62,LOWER_OR_EQUAL,404,0.5420792079207921,0.24614455445544553,99.44239999999999
early_3_MAE_R,0.62,ABOVE,133,0.18796992481203006,-0.572821052631579,-76.18520000000001
early_3_MAE_R,0.69,LOWER_OR_EQUAL,432,0.5277777777777778,0.21242870370370373,91.76920000000001
early_3_MAE_R,0.69,ABOVE,105,0.1523809523809524,-0.652495238095238,-68.51199999999999
early_3_MAE_R,0.7660000000000008,LOWER_OR_EQUAL,456,0.5175438596491229,0.1840429824561404,83.92360000000002
early_3_MAE_R,0.7660000000000008,ABOVE,81,0.09876543209876543,-0.7489679012345678,-60.66639999999999
early_3_MAE_R,0.88,LOWER_OR_EQUAL,484,0.493801652892562,0.13529008264462816,65.48040000000003
early_3_MAE_R,0.88,ABOVE,53,0.09433962264150944,-0.7966641509433965,-42.22320000000001
early_3_MAE_R,1.0620000000000016,LOWER_OR_EQUAL,510,0.47843137254901963,0.10089411764705886,51.45600000000002
early_3_MAE_R,1.0620000000000016,ABOVE,27,0.0,-1.0444,-28.1988
early_3_close_R,-0.628,LOWER_OR_EQUAL,54,0.05555555555555555,-0.890140740740741,-48.06760000000001
early_3_close_R,-0.628,ABOVE,483,0.4989648033126294,0.14767039337474122,71.32480000000001
early_3_close_R,-0.5159999999999999,LOWER_OR_EQUAL,81,0.09876543209876543,-0.8051407407407405,-65.21639999999998
early_3_close_R,-0.5159999999999999,ABOVE,456,0.5175438596491229,0.19402105263157896,88.4736
early_3_close_R,-0.42,LOWER_OR_EQUAL,110,0.10909090909090909,-0.7472181818181814,-82.19399999999996
early_3_close_R,-0.42,ABOVE,427,0.5433255269320844,0.24695831381733022,105.4512
early_3_close_R,-0.34,LOWER_OR_EQUAL,136,0.16911764705882354,-0.6084441176470587,-82.74839999999999
early_3_close_R,-0.34,ABOVE,401,0.5511221945137157,0.2643531172069826,106.00560000000003
early_3_close_R,-0.28,LOWER_OR_EQUAL,163,0.1656441717791411,-0.6147680981595092,-100.2072
early_3_close_R,-0.28,ABOVE,374,0.5802139037433155,0.33011871657754016,123.46440000000001
early_3_close_R,-0.21,LOWER_OR_EQUAL,190,0.2,-0.5366105263157895,-101.956
early_3_close_R,-0.21,ABOVE,347,0.5936599423631124,0.3608449567723343,125.2132
early_3_close_R,-0.14,LOWER_OR_EQUAL,221,0.248868778280543,-0.4229972850678733,-93.4824
early_3_close_R,-0.14,ABOVE,316,0.5981012658227848,0.3694291139240507,116.73960000000002
early_3_close_R,-0.1,LOWER_OR_EQUAL,245,0.2612244897959184,-0.4063183673469387,-99.54799999999999
early_3_close_R,-0.1,ABOVE,292,0.6164383561643836,0.4205657534246576,122.80520000000001
early_3_close_R,-0.05,LOWER_OR_EQUAL,271,0.28413284132841327,-0.3694553505535056,-100.12240000000001
early_3_close_R,-0.05,ABOVE,266,0.6278195488721805,0.46383308270676693,123.37960000000001
early_3_close_R,0.02,LOWER_OR_EQUAL,298,0.2953020134228188,-0.3418161073825503,-101.8612
early_3_close_R,0.02,ABOVE,239,0.6527196652719666,0.5235079497907952,125.11840000000004
early_3_close_R,0.09,LOWER_OR_EQUAL,324,0.2962962962962963,-0.3271777777777778,-106.0056
early_3_close_R,0.09,ABOVE,213,0.6948356807511737,0.6068676056338029,129.26280000000003
early_3_close_R,0.13,LOWER_OR_EQUAL,350,0.32571428571428573,-0.26222857142857137,-91.77999999999999
early_3_close_R,0.13,ABOVE,187,0.6951871657754011,0.6151721925133691,115.03720000000001
early_3_close_R,0.21400000000000205,LOWER_OR_EQUAL,376,0.3404255319148936,-0.24003829787234035,-90.25439999999998
early_3_close_R,0.21400000000000205,ABOVE,161,0.7204968944099379,0.70504099378882,113.51160000000002
early_3_close_R,0.31,LOWER_OR_EQUAL,405,0.3530864197530864,-0.21511604938271606,-87.122
early_3_close_R,0.31,ABOVE,132,0.7651515151515151,0.8362060606060606,110.3792
early_3_close_R,0.4,LOWER_OR_EQUAL,431,0.37819025522041766,-0.16562969837587002,-71.38639999999998
early_3_close_R,0.4,ABOVE,106,0.7641509433962265,0.8928641509433964,94.64360000000002
early_3_close_R,0.5220000000000016,LOWER_OR_EQUAL,456,0.3881578947368421,-0.1419219298245614,-64.7164
early_3_close_R,0.5220000000000016,ABOVE,81,0.8271604938271605,1.0860938271604939,87.9736
early_3_close_R,0.66,LOWER_OR_EQUAL,487,0.41683778234086244,-0.06889691991786444,-33.55279999999998
early_3_close_R,0.66,ABOVE,50,0.82,1.1362,56.81
early_3_close_R,0.9520000000000015,LOWER_OR_EQUAL,510,0.43333333333333335,-0.019988235294117616,-10.193999999999985
early_3_close_R,0.9520000000000015,ABOVE,27,0.8518518518518519,1.2389333333333334,33.4512
early_3_range_R,0.47,LOWER_OR_EQUAL,59,0.4915254237288136,0.05441355932203392,3.2104000000000013
early_3_range_R,0.47,ABOVE,478,0.4497907949790795,0.041938912133891254,20.04680000000002
early_3_range_R,0.5140000000000001,LOWER_OR_EQUAL,81,0.48148148148148145,0.014982716049382738,1.2136000000000018
early_3_range_R,0.5140000000000001,ABOVE,456,0.44956140350877194,0.04834122807017549,22.043600000000023
early_3_range_R,0.56,LOWER_OR_EQUAL,110,0.509090909090909,0.07023636363636364,7.726000000000001
early_3_range_R,0.56,ABOVE,427,0.44028103044496486,0.03637283372365344,15.53120000000002
early_3_range_R,0.59,LOWER_OR_EQUAL,140,0.4857142857142857,0.03231428571428576,4.524000000000006
early_3_range_R,0.59,ABOVE,397,0.4433249370277078,0.04718690176322422,18.733200000000018
early_3_range_R,0.6280000000000001,LOWER_OR_EQUAL,161,0.4658385093167702,0.036034782608695665,5.801600000000002
early_3_range_R,0.6280000000000001,ABOVE,376,0.449468085106383,0.04642446808510641,17.45560000000001
early_3_range_R,0.66,LOWER_OR_EQUAL,191,0.4607329842931937,0.0030345549738220274,0.5796000000000072
early_3_range_R,0.66,ABOVE,346,0.4508670520231214,0.06554219653179193,22.677600000000005
early_3_range_R,0.72,LOWER_OR_EQUAL,230,0.4434782608695652,-0.029921739130434735,-6.881999999999989
early_3_range_R,0.72,ABOVE,307,0.46254071661237783,0.09817328990228015,30.139200000000006
early_3_range_R,0.75,LOWER_OR_EQUAL,244,0.44672131147540983,-0.019318032786885216,-4.7135999999999925
early_3_range_R,0.75,ABOVE,293,0.46075085324232085,0.09546348122866896,27.970800000000004
early_3_range_R,0.81,LOWER_OR_EQUAL,272,0.4375,-0.036679411764705856,-9.976799999999994
early_3_range_R,0.81,ABOVE,265,0.4716981132075472,0.125411320754717,33.23400000000001
early_3_range_R,0.85,LOWER_OR_EQUAL,298,0.4463087248322148,-0.02631275167785234,-7.841199999999997
early_3_range_R,0.85,ABOVE,239,0.46443514644351463,0.13011882845188288,31.098400000000012
early_3_range_R,0.9,LOWER_OR_EQUAL,324,0.4444444444444444,-0.043443209876543196,-14.075599999999994
early_3_range_R,0.9,ABOVE,213,0.4694835680751174,0.17527136150234748,37.33280000000001
early_3_range_R,0.9440000000000008,LOWER_OR_EQUAL,349,0.4355300859598854,-0.04941432664756444,-17.24559999999999
early_3_range_R,0.9440000000000008,ABOVE,188,0.48936170212765956,0.21544042553191495,40.50280000000001
early_3_range_R,1.01,LOWER_OR_EQUAL,379,0.43535620052770446,-0.04437361477572555,-16.817599999999985
early_3_range_R,1.01,ABOVE,158,0.5,0.2536379746835444,40.07480000000001
early_3_range_R,1.0500000000000012,LOWER_OR_EQUAL,403,0.4441687344913151,-0.0287672456575682,-11.593199999999985
early_3_range_R,1.0500000000000012,ABOVE,134,0.48507462686567165,0.26007761194029855,34.85040000000001
early_3_range_R,1.15,LOWER_OR_EQUAL,430,0.43953488372093025,-0.024051162790697647,-10.341999999999988
early_3_range_R,1.15,ABOVE,107,0.514018691588785,0.31401121495327106,33.5992
early_3_range_R,1.23,LOWER_OR_EQUAL,457,0.4485776805251641,0.004199562363238543,1.9192000000000142
early_3_range_R,1.23,ABOVE,80,0.4875,0.2667250000000001,21.338000000000008
early_3_range_R,1.3840000000000015,LOWER_OR_EQUAL,483,0.4451345755693582,0.0013142857142857405,0.6348000000000127
early_3_range_R,1.3840000000000015,ABOVE,54,0.5370370370370371,0.41893333333333344,22.622400000000006
early_3_range_R,1.6660000000000048,LOWER_OR_EQUAL,510,0.4470588235294118,0.011619607843137283,5.926000000000014
early_3_range_R,1.6660000000000048,ABOVE,27,0.5925925925925926,0.6418962962962963,17.3312
early_3_favorable,0.5,FALSE,274,0.2737226277372263,-0.3881591240875913,-106.35560000000001
early_3_favorable,0.5,TRUE,263,0.6425855513307985,0.4928243346007604,129.6128
early_5_MFE_R,0.06,LOWER_OR_EQUAL,62,0.11290322580645161,-0.6818193548387098,-42.27280000000001
early_5_MFE_R,0.06,ABOVE,475,0.49894736842105264,0.13795789473684217,65.53000000000003
early_5_MFE_R,0.09,LOWER_OR_EQUAL,83,0.1566265060240964,-0.6524722891566265,-54.1552
early_5_MFE_R,0.09,ABOVE,454,0.5088105726872246,0.1705118942731278,77.41240000000002
early_5_MFE_R,0.14,LOWER_OR_EQUAL,112,0.16964285714285715,-0.5931499999999998,-66.43279999999999
early_5_MFE_R,0.14,ABOVE,425,0.5294117647058824,0.2110352941176471,89.69000000000001
early_5_MFE_R,0.19,LOWER_OR_EQUAL,139,0.2014388489208633,-0.5356230215827338,-74.4516
early_5_MFE_R,0.19,ABOVE,398,0.542713567839196,0.24549949748743724,97.70880000000002
early_5_MFE_R,0.23,LOWER_OR_EQUAL,163,0.20245398773006135,-0.5267926380368098,-85.8672
early_5_MFE_R,0.23,ABOVE,374,0.5641711229946524,0.29177647058823536,109.12440000000002
early_5_MFE_R,0.27,LOWER_OR_EQUAL,189,0.24338624338624337,-0.45604021164021163,-86.1916
early_5_MFE_R,0.27,ABOVE,348,0.5689655172413793,0.3145080459770115,109.4488
early_5_MFE_R,0.3140000000000006,LOWER_OR_EQUAL,215,0.2651162790697674,-0.42923720930232556,-92.286
early_5_MFE_R,0.3140000000000006,ABOVE,322,0.5807453416149069,0.3588298136645963,115.54320000000001
early_5_MFE_R,0.37200000000000044,LOWER_OR_EQUAL,242,0.2768595041322314,-0.39997851239669413,-96.79479999999998
early_5_MFE_R,0.37200000000000044,ABOVE,295,0.6,0.4069559322033899,120.05200000000002
early_5_MFE_R,0.43,LOWER_OR_EQUAL,274,0.28832116788321166,-0.3741810218978102,-102.5256
early_5_MFE_R,0.43,ABOVE,263,0.6273764258555133,0.478261596958175,125.78280000000002
early_5_MFE_R,0.48800000000000066,LOWER_OR_EQUAL,295,0.3016949152542373,-0.3603322033898305,-106.298
early_5_MFE_R,0.48800000000000066,ABOVE,242,0.640495867768595,0.5353520661157025,129.5552
early_5_MFE_R,0.55,LOWER_OR_EQUAL,324,0.30864197530864196,-0.345295061728395,-111.87559999999999
early_5_MFE_R,0.55,ABOVE,213,0.676056338028169,0.6344262910798124,135.13280000000003
early_5_MFE_R,0.63,LOWER_OR_EQUAL,350,0.31142857142857144,-0.3254,-113.89000000000001
early_5_MFE_R,0.63,ABOVE,187,0.7219251336898396,0.7334074866310163,137.14720000000005
early_5_MFE_R,0.692000000000001,LOWER_OR_EQUAL,376,0.32978723404255317,-0.2881765957446808,-108.35439999999998
early_5_MFE_R,0.692000000000001,ABOVE,161,0.7453416149068323,0.8174633540372671,131.6116
early_5_MFE_R,0.82,LOWER_OR_EQUAL,405,0.3530864197530864,-0.23425185185185185,-94.872
early_5_MFE_R,0.82,ABOVE,132,0.7651515151515151,0.8949181818181818,118.1292
early_5_MFE_R,0.9480000000000006,LOWER_OR_EQUAL,429,0.3752913752913753,-0.18554219114219114,-79.5976
early_5_MFE_R,0.9480000000000006,ABOVE,108,0.7685185185185185,0.9523592592592595,102.85480000000003
early_5_MFE_R,1.11,LOWER_OR_EQUAL,457,0.3938730853391685,-0.14547221006564548,-66.48079999999999
early_5_MFE_R,1.11,ABOVE,80,0.8,1.121725,89.73800000000001
early_5_MFE_R,1.32,LOWER_OR_EQUAL,484,0.4152892561983471,-0.07956528925619831,-38.509599999999985
early_5_MFE_R,1.32,ABOVE,53,0.8113207547169812,1.1654113207547168,61.76679999999999
early_5_MFE_R,1.65,LOWER_OR_EQUAL,511,0.42857142857142855,-0.03784422700587081,-19.338399999999986
early_5_MFE_R,1.65,ABOVE,26,0.9615384615384616,1.6382923076923073,42.59559999999999
early_5_MAE_R,0.07,LOWER_OR_EQUAL,56,0.7142857142857143,0.8075642857142858,45.223600000000005
early_5_MAE_R,0.07,ABOVE,481,0.42411642411642414,-0.04566819126819122,-21.96639999999998
early_5_MAE_R,0.14,LOWER_OR_EQUAL,85,0.7411764705882353,0.7390117647058823,62.81599999999999
early_5_MAE_R,0.14,ABOVE,452,0.4004424778761062,-0.08751946902654864,-39.558799999999984
early_5_MAE_R,0.18200000000000016,LOWER_OR_EQUAL,108,0.7314814814814815,0.7211555555555558,77.88480000000003
early_5_MAE_R,0.18200000000000016,ABOVE,429,0.38461538461538464,-0.1273370629370629,-54.62759999999999
early_5_MAE_R,0.2500000000000003,LOWER_OR_EQUAL,135,0.7407407407407407,0.7048592592592591,95.15599999999998
early_5_MAE_R,0.2500000000000003,ABOVE,402,0.3582089552238806,-0.17885273631840792,-71.89879999999998
early_5_MAE_R,0.29,LOWER_OR_EQUAL,164,0.7317073170731707,0.6616365853658538,108.50840000000002
early_5_MAE_R,0.29,ABOVE,373,0.3324396782841823,-0.22855549597855224,-85.25119999999998
early_5_MAE_R,0.3360000000000005,LOWER_OR_EQUAL,188,0.7180851063829787,0.6262382978723405,117.73280000000003
early_5_MAE_R,0.3360000000000005,ABOVE,349,0.3123209169054441,-0.2707037249283667,-94.47559999999999
early_5_MAE_R,0.38,LOWER_OR_EQUAL,219,0.6986301369863014,0.5915360730593607,129.5464
early_5_MAE_R,0.38,ABOVE,318,0.2861635220125786,-0.3342427672955975,-106.2892
early_5_MAE_R,0.42,LOWER_OR_EQUAL,252,0.6507936507936508,0.5057587301587302,127.4512
early_5_MAE_R,0.42,ABOVE,285,0.2807017543859649,-0.3655929824561403,-104.19399999999999
early_5_MAE_R,0.46,LOWER_OR_EQUAL,273,0.6483516483516484,0.5057465201465202,138.0688
early_5_MAE_R,0.46,ABOVE,264,0.2537878787878788,-0.43489242424242425,-114.8116
early_5_MAE_R,0.5,LOWER_OR_EQUAL,296,0.6283783783783784,0.4553972972972973,134.7976
early_5_MAE_R,0.5,ABOVE,241,0.24066390041493776,-0.46282323651452273,-111.54039999999998
early_5_MAE_R,0.56,LOWER_OR_EQUAL,323,0.6191950464396285,0.4203058823529412,135.7588
early_5_MAE_R,0.56,ABOVE,214,0.205607476635514,-0.5257084112149533,-112.5016
early_5_MAE_R,0.6240000000000009,LOWER_OR_EQUAL,349,0.5959885386819485,0.38359426934097424,133.8744
early_5_MAE_R,0.6240000000000009,ABOVE,188,0.19148936170212766,-0.5883893617021276,-110.6172
early_5_MAE_R,0.7,LOWER_OR_EQUAL,377,0.5755968169761273,0.33154164456233426,124.99120000000002
early_5_MAE_R,0.7,ABOVE,160,0.16875,-0.6358374999999998,-101.73399999999998
early_5_MAE_R,0.76,LOWER_OR_EQUAL,404,0.5544554455445545,0.27884257425742576,112.6524
early_5_MAE_R,0.76,ABOVE,133,0.15037593984962405,-0.6721443609022557,-89.3952
early_5_MAE_R,0.84,LOWER_OR_EQUAL,432,0.5370370370370371,0.24784537037037047,107.06920000000004
early_5_MAE_R,0.84,ABOVE,105,0.11428571428571428,-0.7982095238095235,-83.81199999999997
early_5_MAE_R,0.95,LOWER_OR_EQUAL,458,0.5240174672489083,0.20754323144104805,95.05480000000001
early_5_MAE_R,0.95,ABOVE,79,0.05063291139240506,-0.9088303797468349,-71.79759999999996
early_5_MAE_R,1.08,LOWER_OR_EQUAL,484,0.5041322314049587,0.16241818181818188,78.61040000000003
early_5_MAE_R,1.08,ABOVE,53,0.0,-1.0444000000000002,-55.35320000000001
early_5_MAE_R,1.3320000000000016,LOWER_OR_EQUAL,510,0.47843137254901963,0.10089411764705887,51.456000000000024
early_5_MAE_R,1.3320000000000016,ABOVE,27,0.0,-1.0444,-28.1988
early_5_close_R,-0.794,LOWER_OR_EQUAL,54,0.0,-1.0444000000000002,-56.39760000000001
early_5_close_R,-0.794,ABOVE,483,0.505175983436853,0.16491677018633544,79.65480000000002
early_5_close_R,-0.6359999999999999,LOWER_OR_EQUAL,81,0.08641975308641975,-0.8702024691358023,-70.48639999999999
early_5_close_R,-0.6359999999999999,ABOVE,456,0.5197368421052632,0.20557807017543864,93.74360000000001
early_5_close_R,-0.5179999999999998,LOWER_OR_EQUAL,108,0.1111111111111111,-0.8130111111111108,-87.80519999999997
early_5_close_R,-0.5179999999999998,ABOVE,429,0.5407925407925408,0.2588867132867133,111.06240000000001
early_5_close_R,-0.41,LOWER_OR_EQUAL,139,0.1223021582733813,-0.7716661870503597,-107.2616
early_5_close_R,-0.41,ABOVE,398,0.5703517587939698,0.32793668341708543,130.5188
early_5_close_R,-0.3419999999999999,LOWER_OR_EQUAL,161,0.12422360248447205,-0.7542757763975153,-121.43839999999997
early_5_close_R,-0.3419999999999999,ABOVE,376,0.5957446808510638,0.38482872340425534,144.6956
early_5_close_R,-0.28,LOWER_OR_EQUAL,189,0.17989417989417988,-0.6515428571428569,-123.14159999999995
early_5_close_R,-0.28,ABOVE,348,0.603448275862069,0.42068620689655173,146.3988
early_5_close_R,-0.21,LOWER_OR_EQUAL,218,0.21100917431192662,-0.5582073394495412,-121.68919999999997
early_5_close_R,-0.21,ABOVE,319,0.6206896551724138,0.4543774294670846,144.94639999999998
early_5_close_R,-0.12,LOWER_OR_EQUAL,244,0.21721311475409835,-0.5259163934426228,-128.32359999999994
early_5_close_R,-0.12,ABOVE,293,0.6518771331058021,0.517340614334471,151.5808
early_5_close_R,-0.05,LOWER_OR_EQUAL,271,0.24723247232472326,-0.4629977859778598,-125.47240000000001
early_5_close_R,-0.05,ABOVE,266,0.6654135338345865,0.5591338345864661,148.7296
early_5_close_R,0.04,LOWER_OR_EQUAL,296,0.2635135135135135,-0.42662972972972973,-126.2824
early_5_close_R,0.04,ABOVE,241,0.6887966804979253,0.6204962655601661,149.53960000000004
early_5_close_R,0.13,LOWER_OR_EQUAL,323,0.28173374613003094,-0.3905300309597523,-126.1412
early_5_close_R,0.13,ABOVE,214,0.7149532710280374,0.6981233644859814,149.39840000000004
early_5_close_R,0.2040000000000009,LOWER_OR_EQUAL,349,0.30659025787965616,-0.3303025787965616,-115.2756
early_5_close_R,0.2040000000000009,ABOVE,188,0.7287234042553191,0.7368765957446809,138.5328
early_5_close_R,0.302000000000001,LOWER_OR_EQUAL,376,0.3191489361702128,-0.3118734042553191,-117.2644
early_5_close_R,0.302000000000001,ABOVE,161,0.7701863354037267,0.8728049689440996,140.52160000000003
