mae_threshold,recovery_level,deadline,development_trades,triggered_trades,recovered_trades,failed_recovery_trades,development_win_rate,development_mean_R,development_total_R,development_delta_R,development_delta_mean_R,development_delta_win_rate,development_delta_max_DD_R,development_profit_factor,development_max_drawdown_R,development_positive_window_pct
0.6,0.0,6,95,95,27,68,0.2631578947368421,-0.5883157894736841,-55.88999999999999,11.600000000000001,0.12210526315789472,0.05263157894736842,13.70999999999998,0.07558716506781343,-55.33999999999999,0.2
0.6,0.0,8,95,95,31,64,0.30526315789473685,-0.5884210526315788,-55.89999999999999,11.590000000000003,0.122,0.09473684210526317,13.749999999999993,0.09120468216550152,-55.299999999999976,0.2
0.6,0.2,6,95,95,18,77,0.23157894736842105,-0.5885263157894737,-55.91,11.579999999999998,0.12189473684210517,0.02105263157894738,13.32999999999997,0.1115525186715398,-55.72,0.2
0.75,0.2,4,95,95,14,81,0.18947368421052632,-0.5889473684210526,-55.94999999999999,11.540000000000006,0.12147368421052629,-0.02105263157894735,12.889999999999986,0.09009595056106688,-56.15999999999998,0.1
0.75,0.4,8,95,95,19,76,0.24210526315789474,-0.5894736842105264,-56.00000000000001,11.489999999999988,0.12094736842105247,0.03157894736842107,13.139999999999986,0.17343173431734318,-55.90999999999998,0.1
0.7,-0.1,4,95,95,27,68,0.17894736842105263,-0.5897894736842104,-56.029999999999994,11.46,0.12063157894736842,-0.03157894736842104,13.189999999999998,0.06210244392366924,-55.85999999999997,0.1
0.7,0.4,8,95,95,18,77,0.23157894736842105,-0.5900000000000001,-56.050000000000004,11.43999999999999,0.12042105263157876,0.02105263157894738,13.209999999999994,0.16679054556265793,-55.839999999999975,0.1
0.8,-0.1,4,95,89,21,68,0.22105263157894736,-0.5902105263157894,-56.06999999999999,11.420000000000002,0.12021052631578943,0.01052631578947369,13.129999999999974,0.09080590238365494,-55.919999999999995,0.1
0.75,0.3,5,95,95,14,81,0.21052631578947367,-0.5902105263157895,-56.07000000000001,11.419999999999987,0.12021052631578932,0.0,13.03999999999997,0.12609102244389028,-56.01,0.2
0.75,0.4,6,95,95,13,82,0.23157894736842105,-0.5904210526315788,-56.08999999999999,11.400000000000006,0.12,0.02105263157894738,13.119999999999969,0.14666058116537348,-55.93,0.2
0.7,-0.4,3,95,95,42,53,0.07368421052631578,-0.5910526315789474,-56.150000000000006,11.33999999999999,0.11936842105263146,-0.13684210526315788,13.689999999999962,0.036051502145922745,-55.36000000000001,0.1
