observations,wins,losses,unresolved,win_rate,loss_rate,tp,sl,rr,horizon,breakeven_win_rate,wr_edge_vs_breakeven,expectancy_r,side,hmm_state,vol_bucket,zscore,wr_ge_50,positive_expectancy,candidate,research_score
3267,1173,2094,0,0.3590449954086318,0.6409550045913682,32.5,15.0,2.1666666666666665,75,0.31578947368421056,0.04325552172442121,0.13697581879400056,LONG,0,20-40,2.0,False,True,False,0.9521647949177506
2255,915,1340,0,0.4057649667405765,0.5942350332594235,22.5,12.5,1.8,30,0.35714285714285715,0.04862210959771934,0.13614190687361416,SHORT,2,80-100,2.0,False,True,False,0.952139339368155
861,395,466,0,0.45876887340301975,0.5412311265969802,22.5,15.0,1.5,50,0.4,0.05876887340301973,0.14692218350754938,LONG,0,20-40,2.5,False,True,False,0.9521385487265426
226,47,179,0,0.2079646017699115,0.7920353982300885,12.5,2.5,5.0,15,0.16666666666666666,0.04129793510324484,0.24778761061946897,SHORT,1,20-40,3.5,False,True,False,0.9516710814596554
226,47,179,0,0.2079646017699115,0.7920353982300885,37.5,7.5,5.0,5,0.16666666666666666,0.04129793510324484,0.24778761061946897,SHORT,1,20-40,3.5,False,True,False,0.9516710814596554
2255,420,1835,0,0.18625277161862527,0.8137472283813747,40.0,7.5,5.333333333333333,50,0.15789473684210528,0.02835803477651999,0.17960088691796006,SHORT,2,80-100,2.0,False,True,False,0.9516686203313929
580,43,537,0,0.07413793103448275,0.9258620689655173,40.0,2.5,16.0,40,0.058823529411764705,0.015314401622718049,0.2603448275862068,LONG,0,80-100,2.5,False,True,False,0.9513637405076829
580,43,537,0,0.07413793103448275,0.9258620689655173,40.0,2.5,16.0,50,0.058823529411764705,0.015314401622718049,0.2603448275862068,LONG,0,80-100,2.5,False,True,False,0.9513637405076829
580,43,537,0,0.07413793103448275,0.9258620689655173,40.0,2.5,16.0,60,0.058823529411764705,0.015314401622718049,0.2603448275862068,LONG,0,80-100,2.5,False,True,False,0.9513637405076829
580,43,537,0,0.07413793103448275,0.9258620689655173,40.0,2.5,16.0,75,0.058823529411764705,0.015314401622718049,0.2603448275862068,LONG,0,80-100,2.5,False,True,False,0.9513637405076829
861,361,500,0,0.41927990708478513,0.5807200929152149,35.0,20.0,1.75,120,0.36363636363636365,0.055643543448421484,0.15301974448315914,LONG,0,20-40,2.5,False,True,False,0.9508107615077933
247,75,172,0,0.30364372469635625,0.6963562753036437,30.0,10.0,3.0,10,0.25,0.053643724696356254,0.21457489878542502,SHORT,0,20-40,3.0,False,True,False,0.9507454166439161
5154,1751,3403,0,0.3397361272797827,0.6602638727202174,35.0,15.0,2.3333333333333335,50,0.3,0.03973612727978271,0.1324537575992757,LONG,0,40-60,2.0,False,True,False,0.9507307273978377
580,261,319,0,0.45,0.55,27.5,17.5,1.5714285714285714,5,0.38888888888888895,0.06111111111111106,0.15714285714285714,LONG,0,80-100,2.5,False,True,False,0.950166362987178
5154,2460,2694,0,0.47729918509895225,0.5227008149010477,10.0,7.5,1.3333333333333333,5,0.4285714285714286,0.04872775652752365,0.11369809856422197,LONG,0,40-60,2.0,False,True,False,0.949797774475584
3267,1066,2201,0,0.32629323538414445,0.6737067646158555,37.5,15.0,2.5,90,0.2857142857142857,0.040578949669858755,0.14202632384450553,LONG,0,20-40,2.0,False,True,False,0.9496320117528733
154,59,95,0,0.38311688311688313,0.6168831168831169,32.5,15.0,2.1666666666666665,40,0.31578947368421056,0.06732740943267257,0.21320346320346317,LONG,2,60-80,3.5,False,True,False,0.949594125853857
226,90,136,0,0.39823008849557523,0.6017699115044248,5.0,2.5,2.0,30,0.3333333333333333,0.06489675516224191,0.19469026548672563,SHORT,1,20-40,3.5,False,True,False,0.9486971093300941
226,90,136,0,0.39823008849557523,0.6017699115044248,5.0,2.5,2.0,75,0.3333333333333333,0.06489675516224191,0.19469026548672563,SHORT,1,20-40,3.5,False,True,False,0.9486971093300941
247,122,125,0,0.4939271255060729,0.5060728744939271,27.5,20.0,1.375,5,0.42105263157894735,0.07287449392712553,0.17307692307692313,SHORT,0,20-40,3.0,False,True,False,0.9484522590043236
372,156,216,0,0.41935483870967744,0.5806451612903226,22.5,12.5,1.8,15,0.35714285714285715,0.062211981566820285,0.17419354838709677,LONG,1,20-40,3.0,False,True,False,0.9483152120532605
580,84,496,0,0.14482758620689656,0.8551724137931035,37.5,5.0,7.5,15,0.11764705882352941,0.027180527383367153,0.2310344827586207,LONG,0,80-100,2.5,False,True,False,0.9482040693531225
372,139,233,0,0.3736559139784946,0.6263440860215054,32.5,15.0,2.1666666666666665,40,0.31578947368421056,0.05786644029428406,0.18324372759856622,LONG,1,20-40,3.0,False,True,False,0.9479971328948842
840,114,726,0,0.1357142857142857,0.8642857142857143,40.0,5.0,8.0,105,0.1111111111111111,0.0246031746031746,0.2214285714285713,LONG,1,20-40,2.5,False,True,False,0.9479968566257833
840,114,726,0,0.1357142857142857,0.8642857142857143,40.0,5.0,8.0,120,0.1111111111111111,0.0246031746031746,0.2214285714285713,LONG,1,20-40,2.5,False,True,False,0.9479968566257833
5154,2044,3110,0,0.3965851765618937,0.6034148234381064,27.5,15.0,1.8333333333333333,25,0.35294117647058826,0.043644000091305424,0.12365800025869866,LONG,0,40-60,2.0,False,True,False,0.9476853837132403
840,200,640,0,0.23809523809523808,0.7619047619047619,20.0,5.0,4.0,40,0.2,0.03809523809523807,0.19047619047619047,LONG,1,20-40,2.5,False,True,False,0.9468133399508454
840,200,640,0,0.23809523809523808,0.7619047619047619,20.0,5.0,4.0,50,0.2,0.03809523809523807,0.19047619047619047,LONG,1,20-40,2.5,False,True,False,0.9468133399508454
840,200,640,0,0.23809523809523808,0.7619047619047619,30.0,7.5,4.0,75,0.2,0.03809523809523807,0.19047619047619047,LONG,1,20-40,2.5,False,True,False,0.9468133399508454
247,20,227,0,0.08097165991902834,0.9190283400809717,37.5,2.5,15.0,40,0.0625,0.01847165991902834,0.29554655870445334,SHORT,0,20-40,3.0,False,True,False,0.9466787331451303
2255,981,1274,0,0.43503325942350335,0.5649667405764967,20.0,12.5,1.6,90,0.3846153846153846,0.05041787480811877,0.13108647450110877,SHORT,2,80-100,2.0,False,True,False,0.946407348104048
154,62,92,0,0.4025974025974026,0.5974025974025974,30.0,15.0,2.0,10,0.3333333333333333,0.0692640692640693,0.20779220779220786,LONG,2,60-80,3.5,False,True,False,0.945908033397572
154,62,92,0,0.4025974025974026,0.5974025974025974,30.0,15.0,2.0,15,0.3333333333333333,0.0692640692640693,0.20779220779220786,LONG,2,60-80,3.5,False,True,False,0.945908033397572
154,62,92,0,0.4025974025974026,0.5974025974025974,35.0,17.5,2.0,40,0.3333333333333333,0.0692640692640693,0.20779220779220786,LONG,2,60-80,3.5,False,True,False,0.945908033397572
154,62,92,0,0.4025974025974026,0.5974025974025974,35.0,17.5,2.0,50,0.3333333333333333,0.0692640692640693,0.20779220779220786,LONG,2,60-80,3.5,False,True,False,0.945908033397572
154,62,92,0,0.4025974025974026,0.5974025974025974,40.0,20.0,2.0,10,0.3333333333333333,0.0692640692640693,0.20779220779220786,LONG,2,60-80,3.5,False,True,False,0.945908033397572
3267,938,2329,0,0.2871135598408326,0.7128864401591675,30.0,10.0,3.0,75,0.25,0.03711355984083259,0.14845423936333035,LONG,0,20-40,2.0,False,True,False,0.9455452145815004
840,221,619,0,0.2630952380952381,0.736904761904762,17.5,5.0,3.5,40,0.2222222222222222,0.040873015873015894,0.18392857142857144,LONG,1,20-40,2.5,False,True,False,0.9452337269693749
840,221,619,0,0.2630952380952381,0.736904761904762,17.5,5.0,3.5,105,0.2222222222222222,0.040873015873015894,0.18392857142857144,LONG,1,20-40,2.5,False,True,False,0.9452337269693749
2255,930,1325,0,0.4124168514412417,0.5875831485587583,17.5,10.0,1.75,40,0.36363636363636365,0.04878048780487804,0.13414634146341464,SHORT,2,80-100,2.0,False,True,False,0.9450728596348262
840,273,567,0,0.325,0.675,32.5,12.5,2.6,40,0.2777777777777778,0.04722222222222222,0.17000000000000004,LONG,1,20-40,2.5,False,True,False,0.9445264803112061
840,188,652,0,0.22380952380952382,0.7761904761904762,32.5,7.5,4.333333333333333,105,0.1875,0.03630952380952382,0.19365079365079363,LONG,1,20-40,2.5,False,True,False,0.9439627191423909
840,188,652,0,0.22380952380952382,0.7761904761904762,32.5,7.5,4.333333333333333,120,0.1875,0.03630952380952382,0.19365079365079363,LONG,1,20-40,2.5,False,True,False,0.9439627191423909
840,145,695,0,0.17261904761904762,0.8273809523809523,30.0,5.0,6.0,60,0.14285714285714285,0.029761904761904767,0.20833333333333326,LONG,1,20-40,2.5,False,True,False,0.9437113809237885
2255,651,1604,0,0.2886917960088692,0.7113082039911308,37.5,12.5,3.0,50,0.25,0.038691796008869184,0.15476718403547673,SHORT,2,80-100,2.0,False,True,False,0.9424956729085535
840,247,593,0,0.29404761904761906,0.705952380952381,15.0,5.0,3.0,60,0.25,0.04404761904761906,0.17619047619047612,LONG,1,20-40,2.5,False,True,False,0.942193807122859
2255,805,1450,0,0.35698447893569846,0.6430155210643016,27.5,12.5,2.2,90,0.3125,0.04448447893569846,0.14235033259423502,SHORT,2,80-100,2.0,False,True,False,0.9419429576524841
372,76,296,0,0.20430107526881722,0.7956989247311828,25.0,5.0,5.0,40,0.16666666666666666,0.03763440860215056,0.22580645161290325,LONG,1,20-40,3.0,False,True,False,0.9417425270227853
372,76,296,0,0.20430107526881722,0.7956989247311828,25.0,5.0,5.0,60,0.16666666666666666,0.03763440860215056,0.22580645161290325,LONG,1,20-40,3.0,False,True,False,0.9417425270227853
840,346,494,0,0.4119047619047619,0.5880952380952381,22.5,12.5,1.8,20,0.35714285714285715,0.054761904761904734,0.15333333333333332,LONG,1,20-40,2.5,False,True,False,0.9416669513127254
372,117,255,0,0.31451612903225806,0.6854838709677419,35.0,12.5,2.8,75,0.2631578947368421,0.05135823429541597,0.19516129032258067,LONG,1,20-40,3.0,False,True,False,0.9413060596574803
840,385,455,0,0.4583333333333333,0.5416666666666666,7.5,5.0,1.5,50,0.4,0.05833333333333329,0.14583333333333337,LONG,1,20-40,2.5,False,True,False,0.9412059524788584
247,98,149,0,0.3967611336032389,0.6032388663967612,5.0,2.5,2.0,60,0.3333333333333333,0.06342780026990558,0.19028340080971662,SHORT,0,20-40,3.0,False,True,False,0.9408046347579957
247,98,149,0,0.3967611336032389,0.6032388663967612,30.0,15.0,2.0,20,0.3333333333333333,0.06342780026990558,0.19028340080971662,SHORT,0,20-40,3.0,False,True,False,0.9408046347579957
372,152,220,0,0.40860215053763443,0.5913978494623656,37.5,20.0,1.875,40,0.34782608695652173,0.060776063581112705,0.174731182795699,LONG,1,20-40,3.0,False,True,False,0.9401164721324337
2255,957,1298,0,0.424390243902439,0.5756097560975609,12.5,7.5,1.6666666666666667,30,0.37499999999999994,0.04939024390243907,0.13170731707317074,SHORT,2,80-100,2.0,False,True,False,0.9400661552994584
3267,325,2942,0,0.09947964493419038,0.9005203550658096,27.5,2.5,11.0,120,0.08333333333333333,0.016146311600857055,0.19375573921028466,LONG,0,20-40,2.0,False,True,False,0.9398992859041557
2255,793,1462,0,0.3516629711751663,0.6483370288248337,22.5,10.0,2.25,30,0.3076923076923077,0.04397066348285861,0.1429046563192905,SHORT,2,80-100,2.0,False,True,False,0.9397391194525468
372,180,192,0,0.4838709677419355,0.5161290322580645,17.5,12.5,1.4,5,0.4166666666666667,0.06720430107526881,0.16129032258064513,LONG,1,20-40,3.0,False,True,False,0.9396885629507614
372,167,205,0,0.4489247311827957,0.5510752688172043,20.0,12.5,1.6,10,0.3846153846153846,0.06430934656741111,0.16720430107526885,LONG,1,20-40,3.0,False,True,False,0.9395430738289935
861,172,689,0,0.1997677119628339,0.8002322880371661,12.5,2.5,5.0,120,0.16666666666666666,0.03310104529616725,0.19860627177700352,LONG,0,20-40,2.5,False,True,False,0.9393895119635135
861,295,566,0,0.3426248548199768,0.6573751451800233,30.0,12.5,2.4,120,0.29411764705882354,0.04850720776115325,0.164924506387921,LONG,0,20-40,2.5,False,True,False,0.9393302459245648
861,332,529,0,0.38559814169570267,0.6144018583042973,25.0,12.5,2.0,60,0.3333333333333333,0.05226480836236935,0.15679442508710806,LONG,0,20-40,2.5,False,True,False,0.938568905270381
861,371,490,0,0.43089430894308944,0.5691056910569106,25.0,15.0,1.6666666666666667,60,0.37499999999999994,0.0558943089430895,0.14905149051490518,LONG,0,20-40,2.5,False,True,False,0.9378546735189508
861,371,490,0,0.43089430894308944,0.5691056910569106,25.0,15.0,1.6666666666666667,90,0.37499999999999994,0.0558943089430895,0.14905149051490518,LONG,0,20-40,2.5,False,True,False,0.9378546735189508
2255,621,1634,0,0.2753880266075388,0.7246119733924612,40.0,12.5,3.2,50,0.23809523809523808,0.03729278851230072,0.15662971175166307,SHORT,2,80-100,2.0,False,True,False,0.9377485473452327
372,146,226,0,0.3924731182795699,0.6075268817204301,10.0,5.0,2.0,30,0.3333333333333333,0.05913978494623656,0.17741935483870963,LONG,1,20-40,3.0,False,True,False,0.9376345988787379
372,146,226,0,0.3924731182795699,0.6075268817204301,10.0,5.0,2.0,75,0.3333333333333333,0.05913978494623656,0.17741935483870963,LONG,1,20-40,3.0,False,True,False,0.9376345988787379
372,146,226,0,0.3924731182795699,0.6075268817204301,15.0,7.5,2.0,20,0.3333333333333333,0.05913978494623656,0.17741935483870963,LONG,1,20-40,3.0,False,True,False,0.9376345988787379
372,146,226,0,0.3924731182795699,0.6075268817204301,15.0,7.5,2.0,40,0.3333333333333333,0.05913978494623656,0.17741935483870963,LONG,1,20-40,3.0,False,True,False,0.9376345988787379
372,146,226,0,0.3924731182795699,0.6075268817204301,20.0,10.0,2.0,15,0.3333333333333333,0.05913978494623656,0.17741935483870963,LONG,1,20-40,3.0,False,True,False,0.9376345988787379
372,146,226,0,0.3924731182795699,0.6075268817204301,35.0,17.5,2.0,75,0.3333333333333333,0.05913978494623656,0.17741935483870963,LONG,1,20-40,3.0,False,True,False,0.9376345988787379
840,324,516,0,0.38571428571428573,0.6142857142857143,10.0,5.0,2.0,25,0.3333333333333333,0.05238095238095242,0.15714285714285714,LONG,1,20-40,2.5,False,True,False,0.9373452065513369
840,324,516,0,0.38571428571428573,0.6142857142857143,10.0,5.0,2.0,120,0.3333333333333333,0.05238095238095242,0.15714285714285714,LONG,1,20-40,2.5,False,True,False,0.9373452065513369
3267,1379,1888,0,0.42209978573614937,0.5779002142638506,12.5,7.5,1.6666666666666667,10,0.37499999999999994,0.047099785736149424,0.12559942862973172,LONG,0,20-40,2.0,False,True,False,0.9371689419880367
2255,1124,1131,0,0.4984478935698448,0.5015521064301552,25.0,20.0,1.25,10,0.4444444444444444,0.05400344912540039,0.12150776053215073,SHORT,2,80-100,2.0,False,True,False,0.9367475860902847
840,233,607,0,0.2773809523809524,0.7226190476190476,32.5,10.0,3.25,120,0.23529411764705882,0.042086834733893574,0.17886904761904765,LONG,1,20-40,2.5,False,True,False,0.9364408661888336
2255,1017,1238,0,0.45099778270509977,0.5490022172949002,7.5,5.0,1.5,40,0.4,0.05099778270509975,0.1274944567627495,SHORT,2,80-100,2.0,False,True,False,0.9361899358765728
372,123,249,0,0.33064516129032256,0.6693548387096774,32.5,12.5,2.6,40,0.2777777777777778,0.052867383512544774,0.19032258064516128,LONG,1,20-40,3.0,False,True,False,0.9361454749265209
372,123,249,0,0.33064516129032256,0.6693548387096774,32.5,12.5,2.6,50,0.2777777777777778,0.052867383512544774,0.19032258064516128,LONG,1,20-40,3.0,False,True,False,0.9361454749265209
372,123,249,0,0.33064516129032256,0.6693548387096774,32.5,12.5,2.6,60,0.2777777777777778,0.052867383512544774,0.19032258064516128,LONG,1,20-40,3.0,False,True,False,0.9361454749265209
226,94,132,0,0.415929203539823,0.584070796460177,32.5,17.5,1.8571428571428572,5,0.35,0.06592920353982301,0.18836915297092283,SHORT,1,20-40,3.5,False,True,False,0.9359818611434997
372,163,209,0,0.4381720430107527,0.5618279569892473,25.0,15.0,1.6666666666666667,25,0.37499999999999994,0.06317204301075274,0.1684587813620072,LONG,1,20-40,3.0,False,True,False,0.9358659075944958
2255,683,1572,0,0.3028824833702882,0.6971175166297118,35.0,12.5,2.8,50,0.2631578947368421,0.039724588633446134,0.15095343680709516,SHORT,2,80-100,2.0,False,True,False,0.9358110070519777
840,310,530,0,0.36904761904761907,0.6309523809523809,37.5,17.5,2.142857142857143,75,0.3181818181818182,0.05086580086580089,0.15986394557823136,LONG,1,20-40,2.5,False,True,False,0.9356326524687074
3267,1507,1760,0,0.4612794612794613,0.5387205387205387,25.0,17.5,1.4285714285714286,50,0.4117647058823529,0.04951475539710837,0.12025012025012027,LONG,0,20-40,2.0,False,True,False,0.9353787197298704
840,280,560,0,0.3333333333333333,0.6666666666666666,12.5,5.0,2.5,30,0.2857142857142857,0.047619047619047616,0.16666666666666663,LONG,1,20-40,2.5,False,True,False,0.9353599527740203
840,280,560,0,0.3333333333333333,0.6666666666666666,12.5,5.0,2.5,120,0.2857142857142857,0.047619047619047616,0.16666666666666663,LONG,1,20-40,2.5,False,True,False,0.9353599527740203
840,280,560,0,0.3333333333333333,0.6666666666666666,37.5,15.0,2.5,50,0.2857142857142857,0.047619047619047616,0.16666666666666663,LONG,1,20-40,2.5,False,True,False,0.9353599527740203
5154,2300,2854,0,0.44625533566162207,0.553744664338378,7.5,5.0,1.5,5,0.4,0.04625533566162204,0.11563833915405508,LONG,0,40-60,2.0,False,True,False,0.9353208078261763
5154,437,4717,0,0.08478851377570819,0.9152114862242918,32.5,2.5,13.0,30,0.07142857142857142,0.013359942347136763,0.18703919285991455,LONG,0,40-60,2.0,False,True,False,0.9349359567011994
2255,1057,1198,0,0.4687361419068736,0.5312638580931264,17.5,12.5,1.4,30,0.4166666666666667,0.05206947524020694,0.1249667405764967,SHORT,2,80-100,2.0,False,True,False,0.934744904356138
2255,1057,1198,0,0.4687361419068736,0.5312638580931264,17.5,12.5,1.4,90,0.4166666666666667,0.05206947524020694,0.1249667405764967,SHORT,2,80-100,2.0,False,True,False,0.934744904356138
2255,990,1265,0,0.43902439024390244,0.5609756097560976,27.5,17.5,1.5714285714285714,25,0.38888888888888895,0.05013550135501349,0.12891986062717764,SHORT,2,80-100,2.0,False,True,False,0.9347379194930112
3267,635,2632,0,0.19436792164064892,0.8056320783593511,12.5,2.5,5.0,75,0.16666666666666666,0.027701254973982264,0.16620752984389342,LONG,0,20-40,2.0,False,True,False,0.9338833809686476
2255,913,1342,0,0.40487804878048783,0.5951219512195122,22.5,12.5,1.8,25,0.35714285714285715,0.04773519163763068,0.13365853658536597,SHORT,2,80-100,2.0,False,True,False,0.933856004600911
2255,855,1400,0,0.37915742793791574,0.6208425720620843,20.0,10.0,2.0,40,0.3333333333333333,0.04582409460458242,0.1374722838137472,SHORT,2,80-100,2.0,False,True,False,0.9332004903810062
2255,855,1400,0,0.37915742793791574,0.6208425720620843,25.0,12.5,2.0,90,0.3333333333333333,0.04582409460458242,0.1374722838137472,SHORT,2,80-100,2.0,False,True,False,0.9332004903810062
2255,466,1789,0,0.2066518847006652,0.7933481152993348,35.0,7.5,4.666666666666667,50,0.1764705882352941,0.0301812964653711,0.17102734663710284,SHORT,2,80-100,2.0,False,True,False,0.9331774605786706
154,69,85,0,0.44805194805194803,0.551948051948052,25.0,15.0,1.6666666666666667,105,0.37499999999999994,0.07305194805194809,0.19480519480519476,LONG,2,60-80,3.5,False,True,False,0.9314472091459898
154,69,85,0,0.44805194805194803,0.551948051948052,25.0,15.0,1.6666666666666667,120,0.37499999999999994,0.07305194805194809,0.19480519480519476,LONG,2,60-80,3.5,False,True,False,0.9314472091459898
840,339,501,0,0.4035714285714286,0.5964285714285714,32.5,17.5,1.8571428571428572,40,0.35,0.0535714285714286,0.15306122448979598,LONG,1,20-40,2.5,False,True,False,0.9314058072010696
861,354,507,0,0.41114982578397213,0.5888501742160279,22.5,12.5,1.8,50,0.35714285714285715,0.05400696864111498,0.15121951219512197,LONG,0,20-40,2.5,False,True,False,0.9313147421030888
2255,441,1814,0,0.19556541019955653,0.8044345898004435,37.5,7.5,5.0,50,0.16666666666666666,0.028898743532889876,0.1733924611973392,SHORT,2,80-100,2.0,False,True,False,0.9312394141359145
840,337,503,0,0.4011904761904762,0.5988095238095238,37.5,20.0,1.875,60,0.34782608695652173,0.05336438923395448,0.1534226190476191,LONG,1,20-40,2.5,False,True,False,0.9311448676807167
247,51,196,0,0.20647773279352227,0.7935222672064778,37.5,7.5,5.0,15,0.16666666666666666,0.039811066126855615,0.23886639676113364,SHORT,0,20-40,3.0,False,True,False,0.9304119991499876
861,350,511,0,0.4065040650406504,0.5934959349593496,27.5,15.0,1.8333333333333333,90,0.35294117647058826,0.05356288857006214,0.1517615176151761,LONG,0,20-40,2.5,False,True,False,0.9298871903854427
2255,792,1463,0,0.35121951219512193,0.6487804878048781,22.5,10.0,2.25,25,0.3076923076923077,0.04352720450281422,0.14146341463414625,SHORT,2,80-100,2.0,False,True,False,0.9297771482249401
372,173,199,0,0.4650537634408602,0.5349462365591398,15.0,10.0,1.5,60,0.4,0.06505376344086017,0.1626344086021505,LONG,1,20-40,3.0,False,True,False,0.9293973471315603
372,173,199,0,0.4650537634408602,0.5349462365591398,30.0,20.0,1.5,25,0.4,0.06505376344086017,0.1626344086021505,LONG,1,20-40,3.0,False,True,False,0.9293973471315603
2255,738,1517,0,0.32727272727272727,0.6727272727272727,37.5,15.0,2.5,40,0.2857142857142857,0.04155844155844157,0.1454545454545454,SHORT,2,80-100,2.0,False,True,False,0.9291143454522091
3267,1465,1802,0,0.44842363024181203,0.5515763697581879,22.5,15.0,1.5,50,0.4,0.04842363024181201,0.12105907560453011,LONG,0,20-40,2.0,False,True,False,0.929077669889889
2255,979,1276,0,0.43414634146341463,0.5658536585365853,20.0,12.5,1.6,25,0.3846153846153846,0.04953095684803005,0.12878048780487816,SHORT,2,80-100,2.0,False,True,False,0.9288768601059212
2255,602,1653,0,0.26696230598669624,0.7330376940133038,25.0,7.5,3.3333333333333335,50,0.23076923076923073,0.03619307521746551,0.1568366592756837,SHORT,2,80-100,2.0,False,True,False,0.9287840829022231
2255,525,1730,0,0.2328159645232816,0.7671840354767184,30.0,7.5,4.0,50,0.2,0.03281596452328159,0.16407982261640797,SHORT,2,80-100,2.0,False,True,False,0.9284173775881002
3267,353,2914,0,0.10805019895928987,0.8919498010407101,25.0,2.5,10.0,120,0.09090909090909091,0.017141108050198958,0.18855218855218858,LONG,0,20-40,2.0,False,True,False,0.9277336628987842
840,120,720,0,0.14285714285714285,0.8571428571428571,37.5,5.0,7.5,90,0.11764705882352941,0.02521008403361344,0.2142857142857143,LONG,1,20-40,2.5,False,True,False,0.927724361322804
840,300,540,0,0.35714285714285715,0.6428571428571429,22.5,10.0,2.25,40,0.3076923076923077,0.04945054945054944,0.1607142857142857,LONG,1,20-40,2.5,False,True,False,0.927724361322804
840,262,578,0,0.3119047619047619,0.6880952380952381,27.5,10.0,2.75,30,0.26666666666666666,0.045238095238095244,0.1696428571428572,LONG,1,20-40,2.5,False,True,False,0.9275811939830941
840,86,754,0,0.10238095238095238,0.8976190476190476,27.5,2.5,11.0,75,0.08333333333333333,0.01904761904761905,0.22857142857142854,LONG,1,20-40,2.5,False,True,False,0.9272662258357309
840,86,754,0,0.10238095238095238,0.8976190476190476,27.5,2.5,11.0,120,0.08333333333333333,0.01904761904761905,0.22857142857142854,LONG,1,20-40,2.5,False,True,False,0.9272662258357309
861,376,485,0,0.4367015098722416,0.5632984901277585,32.5,20.0,1.625,90,0.38095238095238093,0.05574912891986067,0.14634146341463417,LONG,0,20-40,2.5,False,True,False,0.9265470172159886
154,67,87,0,0.43506493506493504,0.564935064935065,35.0,20.0,1.75,10,0.36363636363636365,0.0714285714285714,0.1964285714285714,LONG,2,60-80,3.5,False,True,False,0.9263433888219023
154,55,99,0,0.35714285714285715,0.6428571428571429,30.0,12.5,2.4,10,0.29411764705882354,0.06302521008403361,0.2142857142857142,LONG,2,60-80,3.5,False,True,False,0.9263433888219021
154,55,99,0,0.35714285714285715,0.6428571428571429,30.0,12.5,2.4,50,0.29411764705882354,0.06302521008403361,0.2142857142857142,LONG,2,60-80,3.5,False,True,False,0.9263433888219021
861,345,516,0,0.40069686411149824,0.5993031358885017,37.5,20.0,1.875,90,0.34782608695652173,0.05287077715497651,0.15200348432055755,LONG,0,20-40,2.5,False,True,False,0.9254032966374354
372,132,240,0,0.3548387096774194,0.6451612903225806,17.5,7.5,2.3333333333333335,20,0.3,0.054838709677419384,0.18279569892473124,LONG,1,20-40,3.0,False,True,False,0.9253108144465974
372,132,240,0,0.3548387096774194,0.6451612903225806,17.5,7.5,2.3333333333333335,50,0.3,0.054838709677419384,0.18279569892473124,LONG,1,20-40,3.0,False,True,False,0.9253108144465974
372,132,240,0,0.3548387096774194,0.6451612903225806,17.5,7.5,2.3333333333333335,60,0.3,0.054838709677419384,0.18279569892473124,LONG,1,20-40,3.0,False,True,False,0.9253108144465974
372,132,240,0,0.3548387096774194,0.6451612903225806,17.5,7.5,2.3333333333333335,90,0.3,0.054838709677419384,0.18279569892473124,LONG,1,20-40,3.0,False,True,False,0.9253108144465974
372,132,240,0,0.3548387096774194,0.6451612903225806,17.5,7.5,2.3333333333333335,105,0.3,0.054838709677419384,0.18279569892473124,LONG,1,20-40,3.0,False,True,False,0.9253108144465974
2255,1044,1211,0,0.4629711751662971,0.5370288248337028,25.0,17.5,1.4285714285714286,15,0.4117647058823529,0.05120646928394418,0.12435856826100733,SHORT,2,80-100,2.0,False,True,False,0.9246601936819995
372,105,267,0,0.28225806451612906,0.717741935483871,32.5,10.0,3.25,75,0.23529411764705882,0.04696394686907024,0.1995967741935485,LONG,1,20-40,3.0,False,True,False,0.924572671108214
840,74,766,0,0.0880952380952381,0.9119047619047619,32.5,2.5,13.0,60,0.07142857142857142,0.016666666666666677,0.2333333333333335,LONG,1,20-40,2.5,False,True,False,0.9241356333407331
840,74,766,0,0.0880952380952381,0.9119047619047619,32.5,2.5,13.0,90,0.07142857142857142,0.016666666666666677,0.2333333333333335,LONG,1,20-40,2.5,False,True,False,0.9241356333407331
840,74,766,0,0.0880952380952381,0.9119047619047619,32.5,2.5,13.0,105,0.07142857142857142,0.016666666666666677,0.2333333333333335,LONG,1,20-40,2.5,False,True,False,0.9241356333407331
840,74,766,0,0.0880952380952381,0.9119047619047619,32.5,2.5,13.0,120,0.07142857142857142,0.016666666666666677,0.2333333333333335,LONG,1,20-40,2.5,False,True,False,0.9241356333407331
154,56,98,0,0.36363636363636365,0.6363636363636364,35.0,15.0,2.3333333333333335,25,0.3,0.06363636363636366,0.21212121212121215,LONG,2,60-80,3.5,False,True,False,0.923933251446639
154,56,98,0,0.36363636363636365,0.6363636363636364,35.0,15.0,2.3333333333333335,30,0.3,0.06363636363636366,0.21212121212121215,LONG,2,60-80,3.5,False,True,False,0.923933251446639
2255,854,1401,0,0.3787139689578714,0.6212860310421287,15.0,7.5,2.0,105,0.3333333333333333,0.04538063562453809,0.13614190687361416,SHORT,2,80-100,2.0,False,True,False,0.9237033542022027
3267,387,2880,0,0.1184573002754821,0.8815426997245179,22.5,2.5,9.0,90,0.1,0.01845730027548209,0.18457300275482091,LONG,0,20-40,2.0,False,True,False,0.9236984197961701
3267,387,2880,0,0.1184573002754821,0.8815426997245179,22.5,2.5,9.0,105,0.1,0.01845730027548209,0.18457300275482091,LONG,0,20-40,2.0,False,True,False,0.9236984197961701
3267,634,2633,0,0.1940618304254668,0.8059381695745332,12.5,2.5,5.0,60,0.16666666666666666,0.027395163758800134,0.1643709825528007,LONG,0,20-40,2.0,False,True,False,0.9231571020741848
