side,hmm_state,vol_bucket,zscore,observations,windows,wr_5_before_5_h10,wr_10_before_5_h10,wr_15_before_10_h10,wr_20_before_10_h10,wr_30_before_15_h10,wr_5_before_5_h20,wr_10_before_5_h20,wr_15_before_10_h20,wr_20_before_10_h20,wr_30_before_15_h20,wr_5_before_5_h30,wr_10_before_5_h30,wr_15_before_10_h30,wr_20_before_10_h30,wr_30_before_15_h30,wr_5_before_5_h60,wr_10_before_5_h60,wr_15_before_10_h60,wr_20_before_10_h60,wr_30_before_15_h60,wr_5_before_5_h120,wr_10_before_5_h120,wr_15_before_10_h120,wr_20_before_10_h120,wr_30_before_15_h120,mean_path_wr,median_path_wr,paths_wr_ge_50,paths_wr_ge_55,paths_wr_ge_60
LONG,2,20-40,2.0,2529,20,0.3815737445630684,0.26215895610913403,0.28272044286279163,0.18940292605773032,0.14551206010280743,0.387504942665085,0.2807433768287861,0.3313562672993278,0.24673784104389088,0.19256623171213919,0.39106366152629496,0.2886516409648082,0.35745353894820087,0.276789244760775,0.2277580071174377,0.3926453143534994,0.2945828390668248,0.38434163701067614,0.3111901937524713,0.28430209568999604,0.3926453143534994,0.29497825227362595,0.38829576907868724,0.32423882957690786,0.32265717674970346,0.30527481217872676,0.29497825227362595,0,0,0
LONG,2,40-60,1.5,5279,21,0.3839742375449896,0.26444402348929724,0.2750520931994696,0.19170297404811518,0.12900170486834628,0.3926880090926312,0.283387005114605,0.3320704678916461,0.2521310854328471,0.17806402727789353,0.3960977457851866,0.2900170486834628,0.35442318620950936,0.28225042621708657,0.21348740291721918,0.3974237544989581,0.297783671149839,0.3856791058912673,0.3186209509376776,0.266338321651828,0.3976131843152112,0.29892025004735745,0.39534002652017425,0.3356696344004546,0.3191892403864368,0.3052547831028604,0.29892025004735745,0,0,0
LONG,2,40-60,2.5,965,21,0.38860103626943004,0.26632124352331604,0.28290155440414505,0.20207253886010362,0.14300518134715026,0.3917098445595855,0.28082901554404144,0.33264248704663213,0.2621761658031088,0.18652849740932642,0.39481865284974094,0.2839378238341969,0.34922279792746114,0.28290155440414505,0.22072538860103627,0.39689119170984455,0.28911917098445594,0.37202072538860104,0.30569948186528495,0.26528497409326424,0.39689119170984455,0.2911917098445596,0.3854922279792746,0.3243523316062176,0.322279792746114,0.3047046632124352,0.2911917098445596,0,0,0
SHORT,2,0-20,2.5,1276,19,0.3777429467084639,0.26880877742946707,0.27507836990595613,0.195141065830721,0.15752351097178682,0.3816614420062696,0.28761755485893414,0.3268025078369906,0.24921630094043887,0.20219435736677116,0.3879310344827586,0.2946708463949843,0.3510971786833856,0.2711598746081505,0.23119122257053293,0.3894984326018809,0.3017241379310345,0.38009404388714735,0.30329153605015674,0.2711598746081505,0.390282131661442,0.30250783699059564,0.38636363636363635,0.3221003134796238,0.3001567398119122,0.30420062695924766,0.3017241379310345,0,0,0
LONG,2,40-60,3.0,322,21,0.3385093167701863,0.2360248447204969,0.3105590062111801,0.2608695652173913,0.18633540372670807,0.3416149068322981,0.2484472049689441,0.35714285714285715,0.30434782608695654,0.2204968944099379,0.3416149068322981,0.2484472049689441,0.36335403726708076,0.3105590062111801,0.2546583850931677,0.34782608695652173,0.2515527950310559,0.3695652173913043,0.32919254658385094,0.2919254658385093,0.34782608695652173,0.2546583850931677,0.38198757763975155,0.34782608695652173,0.3447204968944099,0.3036024844720497,0.3105590062111801,0,0,0
SHORT,1,0-20,1.5,7041,20,0.39909103820480046,0.2547933532168726,0.2675756284618662,0.1964209629314018,0.13748047152393125,0.4182644510722909,0.2789376509018605,0.31131941485584436,0.24314728021587842,0.1989774179804005,0.42451356341428775,0.2885953699758557,0.33205510580883396,0.2650191734128675,0.23036500497088483,0.4267859679022866,0.29725891208635136,0.35492117596932254,0.2925720778298537,0.2745348672063627,0.42792217014628603,0.29910524073285044,0.36656724897031673,0.3036500497088482,0.30009941769634996,0.30359892060786825,0.29725891208635136,0,0,0
LONG,2,20-40,2.5,1030,20,0.3640776699029126,0.2563106796116505,0.2854368932038835,0.1941747572815534,0.1563106796116505,0.36893203883495146,0.27184466019417475,0.329126213592233,0.24951456310679612,0.20485436893203884,0.37281553398058254,0.27864077669902915,0.36019417475728155,0.287378640776699,0.23883495145631067,0.3757281553398058,0.283495145631068,0.3864077669902913,0.31650485436893205,0.2912621359223301,0.3757281553398058,0.283495145631068,0.39029126213592236,0.32815533980582523,0.33495145631067963,0.30337864077669896,0.2912621359223301,0,0,0
SHORT,2,40-60,2.5,823,20,0.39489671931956255,0.25880923450789795,0.2600243013365735,0.20170109356014582,0.1591737545565006,0.4046172539489672,0.284325637910085,0.31227217496962334,0.2393681652490887,0.19805589307411908,0.40704738760631837,0.29040097205346294,0.34386391251518833,0.2660996354799514,0.2187120291616039,0.40704738760631837,0.29890643985419196,0.3645200486026732,0.29890643985419196,0.2709599027946537,0.40704738760631837,0.29890643985419196,0.37424058323207776,0.30741190765492105,0.30741190765492105,0.30298906439854195,0.29890643985419196,0,0,0
LONG,0,80-100,3.5,116,16,0.3017241379310345,0.23275862068965517,0.3103448275862069,0.2672413793103448,0.25,0.31896551724137934,0.25,0.35344827586206895,0.3103448275862069,0.2672413793103448,0.31896551724137934,0.25,0.35344827586206895,0.3103448275862069,0.28448275862068967,0.3275862068965517,0.25,0.3620689655172414,0.31896551724137934,0.3103448275862069,0.3275862068965517,0.25,0.3620689655172414,0.31896551724137934,0.3275862068965517,0.30137931034482757,0.3103448275862069,0,0,0
LONG,2,0-20,2.0,3836,19,0.367570385818561,0.24687174139728885,0.26720542231491134,0.20203336809176226,0.15041710114702816,0.37825860271115747,0.2713764337851929,0.32716371220020857,0.24791449426485923,0.19343065693430658,0.38034410844629823,0.2802398331595412,0.3550573514077164,0.28102189781021897,0.21897810218978103,0.3819082377476538,0.2851929092805005,0.38425443169968715,0.321689259645464,0.2718978102189781,0.382429614181439,0.2885818561001043,0.3944212721584984,0.3386339937434828,0.31725755995828986,0.3013660062565172,0.2885818561001043,0,0,0
LONG,2,0-20,2.5,1584,19,0.3472222222222222,0.24053030303030304,0.27904040404040403,0.2159090909090909,0.16098484848484848,0.3592171717171717,0.26452020202020204,0.32954545454545453,0.24936868686868688,0.20517676767676768,0.3611111111111111,0.2765151515151515,0.35858585858585856,0.2840909090909091,0.22916666666666666,0.36426767676767674,0.2815656565656566,0.38573232323232326,0.32007575757575757,0.2777777777777778,0.3648989898989899,0.2840909090909091,0.3958333333333333,0.3409090909090909,0.31691919191919193,0.2997222222222222,0.2840909090909091,0,0,0
LONG,0,0-20,3.0,253,19,0.37549407114624506,0.233201581027668,0.2964426877470356,0.21739130434782608,0.1541501976284585,0.39920948616600793,0.2490118577075099,0.31620553359683795,0.2490118577075099,0.21739130434782608,0.40711462450592883,0.26877470355731226,0.3201581027667984,0.25691699604743085,0.2450592885375494,0.4189723320158103,0.2964426877470356,0.34782608695652173,0.2648221343873518,0.2490118577075099,0.4189723320158103,0.31620553359683795,0.37549407114624506,0.2885375494071146,0.2885375494071146,0.2988142292490118,0.2885375494071146,0,0,0
SHORT,1,80-100,3.5,199,16,0.3165829145728643,0.23618090452261306,0.3316582914572864,0.2864321608040201,0.2814070351758794,0.3165829145728643,0.23618090452261306,0.3417085427135678,0.2964824120603015,0.3015075376884422,0.3165829145728643,0.23618090452261306,0.3417085427135678,0.2964824120603015,0.31155778894472363,0.3165829145728643,0.23618090452261306,0.3417085427135678,0.2964824120603015,0.3165829145728643,0.3165829145728643,0.23618090452261306,0.3417085427135678,0.2964824120603015,0.3165829145728643,0.2984924623115578,0.31155778894472363,0,0,0
SHORT,0,60-80,2.5,1017,21,0.3726647000983284,0.2527040314650934,0.2861356932153392,0.2192723697148476,0.1750245821042281,0.3785644051130777,0.26253687315634217,0.3254670599803343,0.2635201573254671,0.24188790560471976,0.3824975417895772,0.26548672566371684,0.3333333333333333,0.27728613569321536,0.26450344149459193,0.3824975417895772,0.2664700098328417,0.3392330383480826,0.28220255653883974,0.2861356932153392,0.3824975417895772,0.2664700098328417,0.34021632251720746,0.28515240904621436,0.295968534906588,0.2971091445427729,0.28515240904621436,0,0,0
SHORT,2,0-20,1.5,7338,19,0.3770782229490324,0.24420823112564732,0.2462523848460071,0.18601798855273916,0.14663396020714092,0.39084219133278825,0.2711910602343963,0.29994548923412373,0.23262469337694194,0.18806214227309895,0.3953393295175797,0.27923139820114473,0.33019896429544837,0.2642409375851731,0.21831561733442356,0.3984736985554647,0.2880893976560371,0.3656309621150177,0.30348868901608067,0.2747342600163532,0.3999727446170619,0.2905423821204688,0.3757154538021259,0.32270373398746255,0.3138457345325702,0.2961351866993731,0.2905423821204688,0,0,0
SHORT,1,40-60,3.0,260,19,0.33076923076923076,0.23846153846153847,0.3423076923076923,0.27692307692307694,0.2,0.3346153846153846,0.2423076923076923,0.3576923076923077,0.28846153846153844,0.22692307692307692,0.3384615384615385,0.24615384615384617,0.36923076923076925,0.3038461538461538,0.25,0.3384615384615385,0.24615384615384617,0.36923076923076925,0.3076923076923077,0.26153846153846155,0.3384615384615385,0.24615384615384617,0.36923076923076925,0.3076923076923077,0.26153846153846155,0.29569230769230764,0.3038461538461538,0,0,0
LONG,1,60-80,3.5,127,16,0.29133858267716534,0.2677165354330709,0.33070866141732286,0.2677165354330709,0.23622047244094488,0.29133858267716534,0.28346456692913385,0.3464566929133858,0.29133858267716534,0.2755905511811024,0.29133858267716534,0.28346456692913385,0.3464566929133858,0.29133858267716534,0.28346456692913385,0.29133858267716534,0.28346456692913385,0.3464566929133858,0.29133858267716534,0.29133858267716534,0.29133858267716534,0.28346456692913385,0.3464566929133858,0.29133858267716534,0.29133858267716534,0.2954330708661419,0.29133858267716534,0,0,0
SHORT,2,60-80,2.5,869,21,0.3716915995397008,0.2600690448791715,0.2508630609896433,0.17951668584579977,0.13693901035673187,0.379746835443038,0.286536248561565,0.3233601841196778,0.24395857307249713,0.19792865362485615,0.380897583429229,0.2911392405063291,0.34177215189873417,0.26352128883774456,0.22669735327963175,0.38550057537399307,0.2957422324510932,0.36018411967779057,0.2957422324510932,0.2681242807825086,0.38550057537399307,0.29804372842347526,0.36478711162255467,0.30609896432681244,0.28883774453394706,0.2953279631760644,0.2957422324510932,0,0,0
SHORT,1,80-100,3.0,431,17,0.31322505800464034,0.24129930394431554,0.32018561484918795,0.2691415313225058,0.2529002320185615,0.31554524361948955,0.24361948955916474,0.33642691415313225,0.2877030162412993,0.2900232018561485,0.31554524361948955,0.24361948955916474,0.34106728538283065,0.2877030162412993,0.29930394431554525,0.31554524361948955,0.24361948955916474,0.345707656612529,0.29698375870069604,0.308584686774942,0.31554524361948955,0.24361948955916474,0.345707656612529,0.29698375870069604,0.31322505800464034,0.29531322505800456,0.29930394431554525,0,0,0
SHORT,2,20-40,1.5,5581,21,0.38416054470524996,0.2363375739114854,0.23795018813832647,0.17398315714029744,0.1345636982619602,0.40404945350295646,0.26428955384339725,0.2983336319655976,0.23006629636265902,0.1861673535208744,0.41103744848593443,0.2793406199605805,0.32897330227557786,0.25819745565310875,0.2164486651137789,0.41408349758107865,0.29027056083139224,0.3601505106611718,0.29403332736068805,0.26393119512632146,0.41426267693961655,0.2917039956996954,0.36803440243683927,0.30317147464612076,0.30370901272173445,0.2938899838738577,0.2917039956996954,0,0,0
SHORT,0,0-20,2.5,1034,20,0.390715667311412,0.24274661508704062,0.2504835589941973,0.18085106382978725,0.13249516441005801,0.41102514506769827,0.2620889748549323,0.30174081237911027,0.2311411992263056,0.17988394584139264,0.4197292069632495,0.2727272727272727,0.3181818181818182,0.25435203094777564,0.20986460348162475,0.43423597678916825,0.2872340425531915,0.3471953578336557,0.28433268858800775,0.2524177949709865,0.4381044487427466,0.29206963249516443,0.3655705996131528,0.2978723404255319,0.28820116054158607,0.2938104448742747,0.2872340425531915,0,0,0
SHORT,2,80-100,3.5,103,17,0.3106796116504854,0.2524271844660194,0.3106796116504854,0.2912621359223301,0.21359223300970873,0.3106796116504854,0.2524271844660194,0.32038834951456313,0.30097087378640774,0.27184466019417475,0.3106796116504854,0.2524271844660194,0.3300970873786408,0.3106796116504854,0.2815533980582524,0.3106796116504854,0.2524271844660194,0.3300970873786408,0.3106796116504854,0.30097087378640774,0.3106796116504854,0.2524271844660194,0.3300970873786408,0.3106796116504854,0.3106796116504854,0.29359223300970866,0.3106796116504854,0,0,0
SHORT,2,20-40,3.0,341,20,0.3196480938416422,0.20821114369501467,0.28152492668621704,0.2375366568914956,0.22580645161290322,0.33724340175953077,0.23460410557184752,0.31085043988269795,0.26392961876832843,0.2668621700879765,0.33724340175953077,0.24633431085043989,0.3225806451612903,0.2785923753665689,0.2727272727272727,0.33724340175953077,0.24926686217008798,0.3460410557184751,0.31378299120234604,0.30791788856304986,0.33724340175953077,0.24926686217008798,0.3519061583577713,0.3225806451612903,0.3489736070381232,0.29231671554252187,0.30791788856304986,0,0,0
SHORT,2,0-20,2.0,3332,19,0.37034813925570226,0.24489795918367346,0.24759903961584634,0.18517406962785113,0.14795918367346939,0.3790516206482593,0.2710084033613445,0.297719087635054,0.2307923169267707,0.19057623049219688,0.38415366146458585,0.2785114045618247,0.32563025210084034,0.2560024009603842,0.21788715486194477,0.3877551020408163,0.2854141656662665,0.3604441776710684,0.29711884753901563,0.2707082833133253,0.39015606242497,0.28781512605042014,0.37364945978391356,0.3187274909963986,0.3037214885954382,0.2921128451380552,0.28781512605042014,0,0,0
SHORT,0,60-80,3.0,292,20,0.3321917808219178,0.2671232876712329,0.3116438356164384,0.2363013698630137,0.23972602739726026,0.3356164383561644,0.2773972602739726,0.3184931506849315,0.2534246575342466,0.2671232876712329,0.3356164383561644,0.2773972602739726,0.3219178082191781,0.2602739726027397,0.2705479452054795,0.3356164383561644,0.2773972602739726,0.3253424657534247,0.2602739726027397,0.2808219178082192,0.3356164383561644,0.2773972602739726,0.3253424657534247,0.2602739726027397,0.2808219178082192,0.29054794520547944,0.2773972602739726,0,0,0
SHORT,2,40-60,3.0,282,19,0.32978723404255317,0.22340425531914893,0.2872340425531915,0.2375886524822695,0.2127659574468085,0.32978723404255317,0.24113475177304963,0.31560283687943264,0.25886524822695034,0.24822695035460993,0.32978723404255317,0.24113475177304963,0.34397163120567376,0.2730496453900709,0.25177304964539005,0.32978723404255317,0.24113475177304963,0.3546099290780142,0.2978723404255319,0.2907801418439716,0.32978723404255317,0.24113475177304963,0.36524822695035464,0.30851063829787234,0.3120567375886525,0.28780141843971635,0.2907801418439716,0,0,0
SHORT,2,20-40,2.0,2575,21,0.3821359223300971,0.22990291262135923,0.23067961165048545,0.16310679611650486,0.12815533980582525,0.4015533980582524,0.25980582524271845,0.29009708737864076,0.21902912621359225,0.1833009708737864,0.40621359223300973,0.2733980582524272,0.3207766990291262,0.24815533980582524,0.21320388349514563,0.40815533980582525,0.28388349514563105,0.35145631067961164,0.2858252427184466,0.2613592233009709,0.40815533980582525,0.2858252427184466,0.3611650485436893,0.2966990291262136,0.3025242718446602,0.2877825242718447,0.2858252427184466,0,0,0
LONG,2,20-40,3.0,348,20,0.3017241379310345,0.22701149425287356,0.27873563218390807,0.21551724137931033,0.21264367816091953,0.3045977011494253,0.23850574712643677,0.3045977011494253,0.25,0.2471264367816092,0.3103448275862069,0.2471264367816092,0.3275862068965517,0.27586206896551724,0.29022988505747127,0.3160919540229885,0.25,0.35919540229885055,0.3074712643678161,0.3160919540229885,0.3160919540229885,0.25,0.3620689655172414,0.3160919540229885,0.3505747126436782,0.28701149425287364,0.3017241379310345,0,0,0
LONG,2,0-20,3.5,233,17,0.2832618025751073,0.2145922746781116,0.3218884120171674,0.24034334763948498,0.1888412017167382,0.296137339055794,0.23605150214592274,0.3562231759656652,0.26180257510729615,0.2017167381974249,0.296137339055794,0.24034334763948498,0.38197424892703863,0.2875536480686695,0.22746781115879827,0.30042918454935624,0.2532188841201717,0.41201716738197425,0.31759656652360513,0.2446351931330472,0.30042918454935624,0.2532188841201717,0.41630901287553645,0.3261802575107296,0.2832618025751073,0.2856652360515022,0.2832618025751073,0,0,0
SHORT,1,60-80,3.0,351,19,0.2934472934472934,0.23931623931623933,0.30484330484330485,0.24786324786324787,0.24216524216524216,0.29914529914529914,0.245014245014245,0.3190883190883191,0.26495726495726496,0.26495726495726496,0.29914529914529914,0.245014245014245,0.3190883190883191,0.2678062678062678,0.28774928774928776,0.29914529914529914,0.245014245014245,0.3247863247863248,0.2792022792022792,0.301994301994302,0.29914529914529914,0.245014245014245,0.33048433048433046,0.28774928774928776,0.3190883190883191,0.28284900284900283,0.28774928774928776,0,0,0
LONG,0,60-80,3.5,136,17,0.25735294117647056,0.21323529411764705,0.34558823529411764,0.3014705882352941,0.22794117647058823,0.25735294117647056,0.21323529411764705,0.35294117647058826,0.3014705882352941,0.2647058823529412,0.25735294117647056,0.21323529411764705,0.3602941176470588,0.3088235294117647,0.29411764705882354,0.25735294117647056,0.21323529411764705,0.3602941176470588,0.3088235294117647,0.3014705882352941,0.25735294117647056,0.21323529411764705,0.3602941176470588,0.3088235294117647,0.3088235294117647,0.28235294117647053,0.29411764705882354,0,0,0
SHORT,2,20-40,2.5,943,21,0.3584305408271474,0.21845174973488865,0.23966065747614,0.176033934252386,0.1633085896076352,0.37751855779427357,0.24284199363732767,0.28101802757158006,0.22163308589607636,0.20890774125132555,0.3796394485683987,0.25556733828207845,0.3064687168610817,0.24072110286320256,0.2301166489925769,0.3806998939554613,0.26299045599151644,0.3340402969247084,0.2788971367974549,0.2757158006362672,0.3806998939554613,0.26617179215270415,0.34676564156945916,0.29056203605514314,0.3138918345705196,0.2812301166489926,0.2757158006362672,0,0,0
SHORT,0,60-80,3.5,119,15,0.226890756302521,0.2184873949579832,0.3445378151260504,0.2857142857142857,0.31932773109243695,0.226890756302521,0.2184873949579832,0.3445378151260504,0.2857142857142857,0.3277310924369748,0.226890756302521,0.2184873949579832,0.3445378151260504,0.2857142857142857,0.3277310924369748,0.226890756302521,0.2184873949579832,0.3445378151260504,0.2857142857142857,0.3277310924369748,0.226890756302521,0.2184873949579832,0.3445378151260504,0.2857142857142857,0.3277310924369748,0.28033613445378147,0.2857142857142857,0,0,0
SHORT,1,80-100,4.0,102,16,0.29411764705882354,0.22549019607843138,0.3137254901960784,0.2549019607843137,0.28431372549019607,0.29411764705882354,0.22549019607843138,0.3137254901960784,0.2549019607843137,0.30392156862745096,0.29411764705882354,0.22549019607843138,0.3137254901960784,0.2549019607843137,0.3137254901960784,0.29411764705882354,0.22549019607843138,0.3137254901960784,0.2549019607843137,0.3235294117647059,0.29411764705882354,0.22549019607843138,0.3137254901960784,0.2549019607843137,0.3235294117647059,0.27960784313725484,0.29411764705882354,0,0,0
SHORT,2,20-40,3.5,153,20,0.26143790849673204,0.19607843137254902,0.29411764705882354,0.26143790849673204,0.23529411764705882,0.2679738562091503,0.20261437908496732,0.3202614379084967,0.29411764705882354,0.2875816993464052,0.2679738562091503,0.20915032679738563,0.32679738562091504,0.29411764705882354,0.2875816993464052,0.2679738562091503,0.21568627450980393,0.3464052287581699,0.3202614379084967,0.3137254901960784,0.2679738562091503,0.21568627450980393,0.3464052287581699,0.3202614379084967,0.33986928104575165,0.27843137254901956,0.2875816993464052,0,0,0
LONG,2,0-20,3.0,598,19,0.3060200668896321,0.21070234113712374,0.2692307692307692,0.20234113712374582,0.1588628762541806,0.3177257525083612,0.23578595317725753,0.3193979933110368,0.23745819397993312,0.19899665551839466,0.3193979933110368,0.24414715719063546,0.34615384615384615,0.26755852842809363,0.225752508361204,0.32441471571906355,0.2525083612040134,0.3712374581939799,0.2976588628762542,0.2692307692307692,0.32441471571906355,0.25585284280936454,0.3762541806020067,0.31270903010033446,0.3060200668896321,0.2779933110367893,0.2692307692307692,0,0,0
LONG,2,40-60,3.5,138,20,0.2608695652173913,0.17391304347826086,0.32608695652173914,0.2898550724637681,0.2463768115942029,0.2608695652173913,0.17391304347826086,0.34782608695652173,0.30434782608695654,0.26811594202898553,0.2608695652173913,0.17391304347826086,0.34782608695652173,0.30434782608695654,0.2826086956521739,0.26811594202898553,0.17391304347826086,0.35507246376811596,0.32608695652173914,0.30434782608695654,0.26811594202898553,0.18115942028985507,0.3695652173913043,0.34782608695652173,0.3333333333333333,0.2779710144927536,0.2826086956521739,0,0,0
SHORT,2,0-20,3.0,481,19,0.29313929313929316,0.22245322245322247,0.2972972972972973,0.21621621621621623,0.1891891891891892,0.29313929313929316,0.23076923076923078,0.33264033264033266,0.2598752598752599,0.22245322245322247,0.2972972972972973,0.23284823284823286,0.35550935550935553,0.27442827442827444,0.2390852390852391,0.2993762993762994,0.23492723492723494,0.3700623700623701,0.30353430353430355,0.2702702702702703,0.2993762993762994,0.23492723492723494,0.37422037422037424,0.3180873180873181,0.28274428274428276,0.27775467775467777,0.28274428274428276,0,0,0
SHORT,0,0-20,3.0,222,17,0.36036036036036034,0.24324324324324326,0.22972972972972974,0.16666666666666666,0.16666666666666666,0.3783783783783784,0.26126126126126126,0.2702702702702703,0.20270270270270271,0.18468468468468469,0.3783783783783784,0.26126126126126126,0.2927927927927928,0.22972972972972974,0.20270270270270271,0.3918918918918919,0.27927927927927926,0.3153153153153153,0.25225225225225223,0.24324324324324326,0.4009009009009009,0.27927927927927926,0.32882882882882886,0.2702702702702703,0.28378378378378377,0.274954954954955,0.2702702702702703,0,0,0
SHORT,1,60-80,3.5,174,19,0.2471264367816092,0.22413793103448276,0.3275862068965517,0.25862068965517243,0.25287356321839083,0.2471264367816092,0.22413793103448276,0.3333333333333333,0.26436781609195403,0.27011494252873564,0.2471264367816092,0.22413793103448276,0.3333333333333333,0.26436781609195403,0.29310344827586204,0.2471264367816092,0.22413793103448276,0.3333333333333333,0.27586206896551724,0.3045977011494253,0.2471264367816092,0.22413793103448276,0.3390804597701149,0.28160919540229884,0.3160919540229885,0.272183908045977,0.26436781609195403,0,0,0
LONG,2,0-20,4.0,100,16,0.25,0.19,0.3,0.24,0.23,0.26,0.21,0.33,0.25,0.24,0.26,0.22,0.35,0.27,0.26,0.26,0.23,0.38,0.29,0.26,0.26,0.23,0.38,0.3,0.3,0.27,0.26,0,0,0
SHORT,2,60-80,3.0,285,20,0.3087719298245614,0.22456140350877193,0.24210526315789474,0.19298245614035087,0.19649122807017544,0.32280701754385965,0.24912280701754386,0.28771929824561404,0.22105263157894736,0.24210526315789474,0.32280701754385965,0.24912280701754386,0.2912280701754386,0.23508771929824562,0.25263157894736843,0.3263157894736842,0.25263157894736843,0.30526315789473685,0.2631578947368421,0.2736842105263158,0.3263157894736842,0.25263157894736843,0.30526315789473685,0.26666666666666666,0.28421052631578947,0.2677894736842104,0.2631578947368421,0,0,0
LONG,0,60-80,3.0,312,20,0.2724358974358974,0.20833333333333334,0.3108974358974359,0.24358974358974358,0.1987179487179487,0.27884615384615385,0.20833333333333334,0.32051282051282054,0.2532051282051282,0.25,0.27884615384615385,0.20833333333333334,0.3301282051282051,0.26282051282051283,0.2724358974358974,0.27884615384615385,0.20833333333333334,0.3301282051282051,0.2724358974358974,0.28846153846153844,0.27884615384615385,0.20833333333333334,0.3301282051282051,0.2724358974358974,0.30128205128205127,0.26666666666666666,0.2724358974358974,0,0,0
SHORT,2,40-60,3.5,139,18,0.2805755395683453,0.20863309352517986,0.3237410071942446,0.2517985611510791,0.22302158273381295,0.2805755395683453,0.2158273381294964,0.3237410071942446,0.2589928057553957,0.23741007194244604,0.2805755395683453,0.2158273381294964,0.33093525179856115,0.2589928057553957,0.23741007194244604,0.2805755395683453,0.2158273381294964,0.33093525179856115,0.2589928057553957,0.2589928057553957,0.2805755395683453,0.2158273381294964,0.3381294964028777,0.26618705035971224,0.26618705035971224,0.2656115107913669,0.2589928057553957,0,0,0
SHORT,1,40-60,3.5,108,16,0.25,0.2222222222222222,0.3148148148148148,0.28703703703703703,0.19444444444444445,0.25,0.2222222222222222,0.32407407407407407,0.28703703703703703,0.2222222222222222,0.25925925925925924,0.23148148148148148,0.3333333333333333,0.2962962962962963,0.23148148148148148,0.25925925925925924,0.23148148148148148,0.3333333333333333,0.2962962962962963,0.23148148148148148,0.25925925925925924,0.23148148148148148,0.3333333333333333,0.2962962962962963,0.23148148148148148,0.26518518518518525,0.25925925925925924,0,0,0
SHORT,2,0-20,3.5,244,18,0.24180327868852458,0.19262295081967212,0.29508196721311475,0.22540983606557377,0.2336065573770492,0.24180327868852458,0.20081967213114754,0.3155737704918033,0.25,0.2540983606557377,0.24180327868852458,0.20491803278688525,0.32786885245901637,0.2581967213114754,0.27049180327868855,0.24180327868852458,0.20491803278688525,0.3442622950819672,0.2786885245901639,0.2827868852459016,0.24180327868852458,0.20491803278688525,0.3483606557377049,0.29508196721311475,0.29098360655737704,0.2595081967213115,0.25,0,0,0
SHORT,2,0-20,4.0,129,17,0.23255813953488372,0.1937984496124031,0.29457364341085274,0.20930232558139536,0.2713178294573643,0.23255813953488372,0.20155038759689922,0.3178294573643411,0.23255813953488372,0.2868217054263566,0.23255813953488372,0.20155038759689922,0.3178294573643411,0.24031007751937986,0.3023255813953488,0.23255813953488372,0.20155038759689922,0.34108527131782945,0.26356589147286824,0.31007751937984496,0.23255813953488372,0.20155038759689922,0.34108527131782945,0.2713178294573643,0.3178294573643411,0.25922480620155036,0.24031007751937986,0,0,0
SHORT,2,60-80,3.5,133,19,0.21804511278195488,0.18045112781954886,0.24812030075187969,0.21052631578947367,0.24060150375939848,0.22556390977443608,0.18045112781954886,0.2781954887218045,0.22556390977443608,0.2631578947368421,0.22556390977443608,0.18045112781954886,0.2857142857142857,0.23308270676691728,0.2631578947368421,0.22556390977443608,0.18045112781954886,0.2857142857142857,0.24812030075187969,0.2781954887218045,0.22556390977443608,0.18045112781954886,0.2857142857142857,0.24812030075187969,0.2781954887218045,0.23578947368421047,0.23308270676691728,0,0,0
LONG,2,20-40,3.5,144,18,0.20833333333333334,0.19444444444444445,0.22916666666666666,0.1875,0.24305555555555555,0.20833333333333334,0.19444444444444445,0.2361111111111111,0.1875,0.2638888888888889,0.2152777777777778,0.19444444444444445,0.24305555555555555,0.2013888888888889,0.2708333333333333,0.2222222222222222,0.2013888888888889,0.2638888888888889,0.2222222222222222,0.2986111111111111,0.2222222222222222,0.2013888888888889,0.2708333333333333,0.22916666666666666,0.3125,0.2288888888888889,0.2222222222222222,0,0,0
