target_points,horizon_bars,window,feature,gain,gain_normalized
1.0,20,5,vol_ratio_5_30,5.685716152191162,0.016429463220577603
1.0,20,5,vol_ratio_5_60,5.997011661529541,0.01732898370040931
1.0,20,5,variance_ratio_5_30,6.397054672241211,0.018484949238471493
1.0,20,5,variance_ratio_5_60,6.696536064147949,0.019350331607530306
1.0,20,5,rolling_range_5,7.677380084991455,0.022184581565534545
1.0,20,5,rolling_range_15,7.958683490753174,0.022997436768832775
1.0,20,5,rolling_range_30,8.590152740478516,0.02482213229277131
1.0,20,5,rolling_range_60,6.659433841705322,0.019243120909228403
1.0,20,5,atr_5,7.266325950622559,0.020996798250027753
1.0,20,5,atr_15,5.902132987976074,0.017054821987823085
1.0,20,5,atr_30,5.3191423416137695,0.015370210388164001
1.0,20,5,atr_60,6.039681911468506,0.01745228378842283
1.0,20,5,normalized_range_5,6.134832859039307,0.017727232264863238
1.0,20,5,normalized_range_15,5.9633049964904785,0.0172315848154273
1.0,20,5,normalized_range_30,6.859130382537842,0.019820164659754017
1.0,20,5,normalized_range_60,6.132423400878906,0.01772026988700824
1.0,20,5,vwap_distance,8.114424705505371,0.023447467071297527
1.0,20,5,vwap_distance_pct,6.856251239776611,0.019811845079803794
1.0,20,5,normalized_vwap_distance,6.466567039489746,0.018685812392824522
1.0,20,5,mean_distance_5,6.302860260009766,0.018212764769546842
1.0,20,5,mean_distance_15,6.786471366882324,0.01961020894029805
1.0,20,5,mean_distance_30,6.2838029861450195,0.018157696811234386
1.0,20,5,mean_distance_60,5.818768501281738,0.01681393170568702
1.0,20,5,zscore_5,5.486355781555176,0.015853390868505932
1.0,20,5,zscore_15,5.446249008178711,0.01573749821040503
1.0,20,5,zscore_30,5.663943290710449,0.016366548291775494
1.0,20,5,zscore_60,6.768416404724121,0.019558037265035508
1.0,20,5,abs_zscore_5,4.886940002441406,0.014121317153748241
1.0,20,5,abs_zscore_15,5.469491481781006,0.015804659735001537
1.0,20,5,abs_zscore_30,4.81942081451416,0.013926213496611497
1.0,20,5,abs_zscore_60,6.165245056152344,0.017815111444996604
1.0,20,5,zscore_direction_5,0.0,0.0
1.0,20,5,zscore_direction_15,0.0,0.0
1.0,20,5,zscore_direction_30,0.0,0.0
1.0,20,5,zscore_direction_60,0.0,0.0
1.0,20,5,log_zscore_5,5.441919803619385,0.01572498852733645
1.0,20,5,log_zscore_30,5.971445560455322,0.01725510781458434
1.0,20,5,log_zscore_60,6.552687644958496,0.018934666764412775
1.0,20,5,autocorrelation_30,6.858872890472412,0.019819420609874402
1.0,20,5,autocorrelation_60,4.8004889488220215,0.013871507918147816
1.0,20,5,ar1_coefficient_30,5.205737113952637,0.01504251428673942
1.0,20,5,ar1_coefficient_60,5.60178279876709,0.016186929139355644
1.0,20,5,mean_reversion_speed_30,4.1029276847839355,0.011855832702423815
1.0,20,5,mean_reversion_speed_60,6.828151702880859,0.019730648569885496
1.0,20,5,half_life_30,5.094465255737305,0.014720982776354473
1.0,20,5,half_life_60,0.0,0.0
1.0,20,5,ou_residual_30,5.859073638916016,0.016930397557769254
1.0,20,5,ou_residual_60,9.351816177368164,0.027023037348155525
1.0,20,5,normalized_ou_residual_30,4.5796918869018555,0.01323349203572798
1.0,20,5,normalized_ou_residual_60,3.2133617401123047,0.009285340159522502
1.0,20,6,past_return_1,6.495996952056885,0.019193499827732365
1.0,20,6,past_return_3,5.211312294006348,0.015397686045034107
1.0,20,6,past_return_5,4.996741771697998,0.014763701867800507
1.0,20,6,past_return_10,6.732954025268555,0.019893628780598957
1.0,20,6,past_return_15,6.280342102050781,0.018556311824568173
1.0,20,6,past_return_30,6.780211448669434,0.020033258671837844
1.0,20,6,realized_vol_5,6.376393795013428,0.018840112473789264
1.0,20,6,realized_vol_15,8.175040245056152,0.024154511569699454
1.0,20,6,realized_vol_30,7.574253082275391,0.022379386305565033
1.0,20,6,realized_vol_60,9.748785018920898,0.028804401381686422
1.0,20,6,vol_ratio_5_30,5.4085693359375,0.01598051467446038
1.0,20,6,vol_ratio_5_60,6.006012916564941,0.017745760770861596
1.0,20,6,variance_ratio_5_30,6.106748580932617,0.01804340099005463
1.0,20,6,variance_ratio_5_60,5.601396560668945,0.016550254674645142
1.0,20,6,rolling_range_5,4.560756206512451,0.013475510242705466
1.0,20,6,rolling_range_15,6.5895256996154785,0.019469846016531834
1.0,20,6,rolling_range_30,7.724183082580566,0.022822379345165848
1.0,20,6,rolling_range_60,6.861403942108154,0.02027315535287551
1.0,20,6,atr_5,6.197592258453369,0.018311813694326762
1.0,20,6,atr_15,7.148197174072266,0.02112053349805075
1.0,20,6,atr_30,8.317493438720703,0.02457541314466013
1.0,20,6,atr_60,6.213761329650879,0.018359587895505496
1.0,20,6,normalized_range_5,5.872376441955566,0.017350909653885374
1.0,20,6,normalized_range_15,6.227241516113281,0.018399417341001464
1.0,20,6,normalized_range_30,6.403397560119629,0.018919899574174198
1.0,20,6,normalized_range_60,5.460368633270264,0.016133564285131498
1.0,20,6,vwap_distance,5.436700820922852,0.01606363381016891
1.0,20,6,vwap_distance_pct,6.897519588470459,0.020379865016896186
1.0,20,6,normalized_vwap_distance,6.628693580627441,0.019585574013789856
1.0,20,6,mean_distance_5,5.791418075561523,0.01711170474001214
1.0,20,6,mean_distance_15,5.913886070251465,0.017473556731682154
1.0,20,6,mean_distance_30,5.573276996612549,0.01646717076129733
1.0,20,6,mean_distance_60,6.15769100189209,0.018193918817437586
1.0,20,6,zscore_5,4.89934778213501,0.014475935180762966
1.0,20,6,zscore_15,5.851156711578369,0.01728821244291912
1.0,20,6,zscore_30,5.929986000061035,0.017521126643168742
1.0,20,6,zscore_60,5.160296440124512,0.01524695124790915
1.0,20,6,abs_zscore_5,5.801700115203857,0.01714208473057562
1.0,20,6,abs_zscore_15,7.354916095733643,0.021731318819623344
1.0,20,6,abs_zscore_30,5.1162519454956055,0.015116814487330037
1.0,20,6,abs_zscore_60,4.640913009643555,0.013712346805044257
1.0,20,6,zscore_direction_5,0.0,0.0
1.0,20,6,zscore_direction_15,0.0,0.0
1.0,20,6,zscore_direction_30,0.0,0.0
1.0,20,6,zscore_direction_60,0.0,0.0
1.0,20,6,log_zscore_5,5.665328025817871,0.01673915078626263
1.0,20,6,log_zscore_30,5.853456020355225,0.01729500613185373
1.0,20,6,log_zscore_60,5.4479851722717285,0.016096975296821265
1.0,20,6,autocorrelation_30,5.696346282958984,0.016830799368841784
1.0,20,6,autocorrelation_60,4.620757102966309,0.013652792837548165
1.0,20,6,ar1_coefficient_30,5.876855850219727,0.017364144808147457
1.0,20,6,ar1_coefficient_60,6.044985771179199,0.01786091253029833
1.0,20,6,mean_reversion_speed_30,5.8715386390686035,0.017348434226374356
1.0,20,6,mean_reversion_speed_60,6.447412967681885,0.019049950392193166
1.0,20,6,half_life_30,0.0,0.0
1.0,20,6,half_life_60,5.75048303604126,0.0169907553800018
1.0,20,6,ou_residual_30,6.42663049697876,0.01898854513741792
1.0,20,6,ou_residual_60,6.395643711090088,0.01889698954187105
1.0,20,6,normalized_ou_residual_30,6.899711608886719,0.020386341704584372
1.0,20,6,normalized_ou_residual_60,5.225811958312988,0.015440527706818379
1.0,20,7,past_return_1,6.025110244750977,0.017872791109039877
1.0,20,7,past_return_3,5.251782417297363,0.015578803753218917
1.0,20,7,past_return_5,7.034072399139404,0.02086576038093351
1.0,20,7,past_return_10,6.175358772277832,0.0183184859491082
1.0,20,7,past_return_15,5.329817295074463,0.015810285172325664
1.0,20,7,past_return_30,5.583498954772949,0.016562802408991262
1.0,20,7,realized_vol_5,6.1906208992004395,0.018363759279435236
1.0,20,7,realized_vol_15,9.10297679901123,0.027002925455331405
1.0,20,7,realized_vol_30,7.287966251373291,0.02161890706215797
1.0,20,7,realized_vol_60,8.115187644958496,0.02407276343455507
1.0,20,7,vol_ratio_5_30,5.390819549560547,0.015991241288864796
1.0,20,7,vol_ratio_5_60,5.794449806213379,0.01718856365632338
1.0,20,7,variance_ratio_5_30,5.552168846130371,0.016469865273495667
1.0,20,7,variance_ratio_5_60,5.030772686004639,0.014923204004832378
1.0,20,7,rolling_range_5,6.293487071990967,0.018668899856750513
1.0,20,7,rolling_range_15,8.189323425292969,0.02429267863308244
1.0,20,7,rolling_range_30,7.600449562072754,0.022545852580218535
1.0,20,7,rolling_range_60,6.612793445587158,0.019616085199963374
1.0,20,7,atr_5,8.65938663482666,0.025687066654340587
1.0,20,7,atr_15,7.819402694702148,0.023195351667071644
1.0,20,7,atr_30,7.33275032043457,0.021751753811649795
1.0,20,7,atr_60,6.263957500457764,0.018581303805871245
1.0,20,7,normalized_range_5,6.711463451385498,0.01990877833431686
1.0,20,7,normalized_range_15,7.581260681152344,0.022488930989347147
1.0,20,7,normalized_range_30,5.188844680786133,0.015392106253613662
1.0,20,7,normalized_range_60,5.032087326049805,0.01492710373213302
1.0,20,7,vwap_distance,6.137000560760498,0.018204700761133768
1.0,20,7,vwap_distance_pct,6.279664516448975,0.018627896848048664
1.0,20,7,normalized_vwap_distance,5.7188401222229,0.016964276293455684
1.0,20,7,mean_distance_5,6.2811760902404785,0.018632380756479217
1.0,20,7,mean_distance_15,6.047255516052246,0.017938482489270706
1.0,20,7,mean_distance_30,5.525712490081787,0.016391385560103753
1.0,20,7,mean_distance_60,5.361247539520264,0.015903519349073757
1.0,20,7,zscore_5,6.860113143920898,0.020349730415720316
1.0,20,7,zscore_15,5.728146076202393,0.016991881327187756
1.0,20,7,zscore_30,6.148090839385986,0.01823759878708891
1.0,20,7,zscore_60,4.978170394897461,0.014767165405931296
1.0,20,7,abs_zscore_5,5.5215349197387695,0.016378993281946003
1.0,20,7,abs_zscore_15,7.338169574737549,0.021767829401338513
1.0,20,7,abs_zscore_30,5.261527061462402,0.015607710110533357
1.0,20,7,abs_zscore_60,5.791278839111328,0.017179157349994305
1.0,20,7,zscore_direction_5,0.0,0.0
1.0,20,7,zscore_direction_15,0.0,0.0
1.0,20,7,zscore_direction_30,0.0,0.0
1.0,20,7,zscore_direction_60,0.0,0.0
1.0,20,7,log_zscore_5,5.205663681030273,0.01544199786817595
1.0,20,7,log_zscore_30,4.586052894592285,0.013603994295616957
1.0,20,7,log_zscore_60,3.6867244243621826,0.010936240639019868
1.0,20,7,autocorrelation_30,5.1881184577941895,0.015389951997291979
1.0,20,7,autocorrelation_60,5.934814453125,0.01760493911028808
1.0,20,7,ar1_coefficient_30,6.7627434730529785,0.020060894574202827
1.0,20,7,ar1_coefficient_60,5.9341278076171875,0.01760290225598524
1.0,20,7,mean_reversion_speed_30,5.805495738983154,0.01722133013543813
1.0,20,7,mean_reversion_speed_60,7.463572978973389,0.02213982406321582
1.0,20,7,half_life_30,0.0,0.0
1.0,20,7,half_life_60,4.863038063049316,0.014425638689667269
1.0,20,7,ou_residual_30,7.142488956451416,0.021187365530530057
1.0,20,7,ou_residual_60,4.685070991516113,0.013897720001943413
1.0,20,7,normalized_ou_residual_30,0.0,0.0
1.0,20,7,normalized_ou_residual_60,9.725113868713379,0.028848422954346257
1.0,20,8,past_return_1,5.671506881713867,0.017380345113598275
1.0,20,8,past_return_3,4.749331951141357,0.014554338043037277
1.0,20,8,past_return_5,5.486259460449219,0.016812653990210136
1.0,20,8,past_return_10,5.947802543640137,0.018227053767545548
1.0,20,8,past_return_15,6.134728908538818,0.018799890017333846
1.0,20,8,past_return_30,5.319316387176514,0.016301056580858578
1.0,20,8,realized_vol_5,6.235915184020996,0.019109975577541863
1.0,20,8,realized_vol_15,8.15108585357666,0.024979020239312557
1.0,20,8,realized_vol_30,6.35405158996582,0.019472004849237064
1.0,20,8,realized_vol_60,6.230035781860352,0.019091958136896042
1.0,20,8,vol_ratio_5_30,7.21791934967041,0.022119329468481747
1.0,20,8,vol_ratio_5_60,6.2952470779418945,0.019291798294871793
1.0,20,8,variance_ratio_5_30,6.49453067779541,0.019902503317923384
1.0,20,8,variance_ratio_5_60,6.515591144561768,0.019967043163909105
1.0,20,8,rolling_range_5,6.654022693634033,0.02039126694564221
1.0,20,8,rolling_range_15,7.3265252113342285,0.022452152366601277
1.0,20,8,rolling_range_30,5.267690658569336,0.01614284942381065
1.0,20,8,rolling_range_60,6.663463592529297,0.020420198600739257
1.0,20,8,atr_5,6.079842567443848,0.01863169070626028
1.0,20,8,atr_15,8.473285675048828,0.025966402289536533
1.0,20,8,atr_30,7.751462936401367,0.023754374944743046
1.0,20,8,atr_60,6.496780872344971,0.019909399043990507
1.0,20,8,normalized_range_5,5.859195709228516,0.017955517931723366
1.0,20,8,normalized_range_15,6.2902936935424805,0.019276618637659403
1.0,20,8,normalized_range_30,4.708514213562012,0.014429251997885386
1.0,20,8,normalized_range_60,6.150836944580078,0.01884925312864418
1.0,20,8,vwap_distance,4.92968225479126,0.015107021938896417
1.0,20,8,vwap_distance_pct,6.941681385040283,0.021272797628023372
1.0,20,8,normalized_vwap_distance,6.044768810272217,0.018524207101499268
1.0,20,8,mean_distance_5,5.671963691711426,0.01738174500882445
1.0,20,8,mean_distance_15,10.549408912658691,0.03232868644445169
1.0,20,8,mean_distance_30,6.480249881744385,0.019858739787517735
1.0,20,8,mean_distance_60,6.381375312805176,0.019555738457013767
1.0,20,8,zscore_5,4.907672882080078,0.01503957416858911
1.0,20,8,zscore_15,5.905342102050781,0.01809693365239975
1.0,20,8,zscore_30,6.548192977905273,0.020066951552748954
1.0,20,8,zscore_60,5.021234035491943,0.015387582568995046
1.0,20,8,abs_zscore_5,5.04723596572876,0.015467265540480573
1.0,20,8,abs_zscore_15,3.6064395904541016,0.011051941930200876
1.0,20,8,abs_zscore_30,5.062816143035889,0.015515011027557743
1.0,20,8,abs_zscore_60,5.28397798538208,0.01619276197207823
1.0,20,8,zscore_direction_5,0.0,0.0
1.0,20,8,zscore_direction_15,0.0,0.0
1.0,20,8,zscore_direction_30,0.0,0.0
1.0,20,8,zscore_direction_60,0.0,0.0
1.0,20,8,log_zscore_5,6.375748634338379,0.0195384954886747
1.0,20,8,log_zscore_30,4.035578727722168,0.012367039745125314
1.0,20,8,log_zscore_60,4.483979225158691,0.01374116403997248
1.0,20,8,autocorrelation_30,6.013174533843994,0.018427386373006914
1.0,20,8,autocorrelation_60,6.018406867980957,0.018443420872293743
1.0,20,8,ar1_coefficient_30,5.3991570472717285,0.016545728456515897
1.0,20,8,ar1_coefficient_60,6.161977767944336,0.018883394205955528
1.0,20,8,mean_reversion_speed_30,5.2129998207092285,0.01597524923282344
1.0,20,8,mean_reversion_speed_60,6.408042907714844,0.019637461359329915
1.0,20,8,half_life_30,5.2918925285339355,0.01621701610669618
1.0,20,8,half_life_60,4.3038225173950195,0.013189073419125683
1.0,20,8,ou_residual_30,7.180201530456543,0.022003743129869878
1.0,20,8,ou_residual_60,6.525014877319336,0.019995922213340032
1.0,20,8,normalized_ou_residual_30,0.0,0.0
1.0,20,8,normalized_ou_residual_60,0.0,0.0
1.0,20,9,past_return_1,6.08349084854126,0.01820306848996717
1.0,20,9,past_return_3,5.114903450012207,0.01530485376541125
1.0,20,9,past_return_5,5.531903266906738,0.016552603851047537
1.0,20,9,past_return_10,6.498348236083984,0.01944440798188403
1.0,20,9,past_return_15,4.980129718780518,0.014901582761749407
1.0,20,9,past_return_30,6.132976531982422,0.01835113993568461
1.0,20,9,realized_vol_5,5.574563980102539,0.01668025356787422
1.0,20,9,realized_vol_15,7.395382881164551,0.02212852200273283
1.0,20,9,realized_vol_30,6.5914692878723145,0.0197230455151298
1.0,20,9,realized_vol_60,5.329881191253662,0.01594811182974696
1.0,20,9,vol_ratio_5_30,6.03559684753418,0.018059759688771312
1.0,20,9,vol_ratio_5_60,5.913562297821045,0.017694606962832198
1.0,20,9,variance_ratio_5_30,6.044252872467041,0.018085660313696475
1.0,20,9,variance_ratio_5_60,5.8564677238464355,0.01752376813585927
1.0,20,9,rolling_range_5,9.149317741394043,0.027376659491976214
1.0,20,9,rolling_range_15,5.967447280883789,0.01785584202699064
1.0,20,9,rolling_range_30,8.030725479125977,0.02402959905096389
1.0,20,9,rolling_range_60,6.8370585441589355,0.020457899592153262
1.0,20,9,atr_5,7.766510009765625,0.023239011474748737
1.0,20,9,atr_15,7.933572292327881,0.023738896532075685
1.0,20,9,atr_30,8.775411605834961,0.026257854653791414
1.0,20,9,atr_60,5.830625534057617,0.017446442935186143
1.0,20,9,normalized_range_5,7.16691780090332,0.02144490701799783
1.0,20,9,normalized_range_15,6.108973503112793,0.01827931788657521
1.0,20,9,normalized_range_30,6.216208457946777,0.01860018714995704
1.0,20,9,normalized_range_60,6.70911979675293,0.020075080280094863
1.0,20,9,vwap_distance,6.056830883026123,0.01812329633442451
1.0,20,9,vwap_distance_pct,6.398062705993652,0.01914433284110779
1.0,20,9,normalized_vwap_distance,5.50794792175293,0.016480924481522365
1.0,20,9,mean_distance_5,6.460814476013184,0.019332099173953694
1.0,20,9,mean_distance_15,8.167520523071289,0.024438918242201218
1.0,20,9,mean_distance_30,7.244670391082764,0.021677558921246464
1.0,20,9,mean_distance_60,6.847079753875732,0.020487885133574916
1.0,20,9,zscore_5,5.985767364501953,0.01791065952325158
1.0,20,9,zscore_15,4.753774642944336,0.014224281348616561
1.0,20,9,zscore_30,5.648273468017578,0.016900807669176038
1.0,20,9,zscore_60,5.098945617675781,0.015257104615753036
1.0,20,9,abs_zscore_5,6.386531352996826,0.019109828637253592
1.0,20,9,abs_zscore_15,4.541504859924316,0.01358912605786924
1.0,20,9,abs_zscore_30,5.467979907989502,0.016361331880817117
1.0,20,9,abs_zscore_60,5.078088283538818,0.01519469513881525
1.0,20,9,zscore_direction_5,0.0,0.0
1.0,20,9,zscore_direction_15,0.0,0.0
1.0,20,9,zscore_direction_30,0.0,0.0
1.0,20,9,zscore_direction_60,0.0,0.0
1.0,20,9,log_zscore_5,5.756359577178955,0.017224223763136367
1.0,20,9,log_zscore_30,4.766866683959961,0.014263455455262588
1.0,20,9,log_zscore_60,5.787306785583496,0.017316824240097096
1.0,20,9,autocorrelation_30,5.1410322189331055,0.015383036470385596
1.0,20,9,autocorrelation_60,6.832729816436768,0.020444947139496916
1.0,20,9,ar1_coefficient_30,5.549047470092773,0.01660390286876138
1.0,20,9,ar1_coefficient_60,7.116970539093018,0.021295454433905053
1.0,20,9,mean_reversion_speed_30,4.3178911209106445,0.012920027294033744
1.0,20,9,mean_reversion_speed_60,6.870254039764404,0.020557227411510406
1.0,20,9,half_life_30,0.0,0.0
1.0,20,9,half_life_60,4.401218414306641,0.013169359867474636
1.0,20,9,ou_residual_30,5.165456295013428,0.015456118380223743
1.0,20,9,ou_residual_60,7.59813117980957,0.02273518703410122
1.0,20,9,normalized_ou_residual_30,0.0,0.0
1.0,20,9,normalized_ou_residual_60,5.6795196533203125,0.016994302747129885
1.0,20,10,past_return_1,5.634865760803223,0.016032177573225132
1.0,20,10,past_return_3,5.321130752563477,0.015139546661229833
1.0,20,10,past_return_5,6.07237434387207,0.017276965930449462
1.0,20,10,past_return_10,6.1685709953308105,0.017550662210645558
1.0,20,10,past_return_15,5.13517951965332,0.014610482915521219
1.0,20,10,past_return_30,5.011346817016602,0.014258157241349123
1.0,20,10,realized_vol_5,7.7303643226623535,0.021994237092345707
1.0,20,10,realized_vol_15,7.850886821746826,0.0223371446590764
1.0,20,10,realized_vol_30,7.366761207580566,0.020959722703783226
1.0,20,10,realized_vol_60,5.071203231811523,0.014428459199128506
1.0,20,10,vol_ratio_5_30,4.901820659637451,0.013946536187972824
1.0,20,10,vol_ratio_5_60,6.435665130615234,0.018310591690320774
1.0,20,10,variance_ratio_5_30,5.721435070037842,0.016278482382772717
1.0,20,10,variance_ratio_5_60,6.423427581787109,0.01827577372584711
1.0,20,10,rolling_range_5,11.542928695678711,0.0328416488377565
1.0,20,10,rolling_range_15,7.287948131561279,0.02073548573284726
1.0,20,10,rolling_range_30,5.722663402557373,0.01628197720339632
1.0,20,10,rolling_range_60,6.926837921142578,0.01970806409359386
1.0,20,10,atr_5,6.7541985511779785,0.019216874923719537
1.0,20,10,atr_15,8.813502311706543,0.025075953909355936
1.0,20,10,atr_30,7.561226844787598,0.021513011417292716
1.0,20,10,atr_60,6.103261947631836,0.017364846559608835
1.0,20,10,normalized_range_5,6.108521938323975,0.017379812152116196
1.0,20,10,normalized_range_15,5.465606212615967,0.015550604586805818
1.0,20,10,normalized_range_30,8.570775985717773,0.02438535510449749
1.0,20,10,normalized_range_60,5.339825630187988,0.015192736854307859
1.0,20,10,vwap_distance,6.7136664390563965,0.01910155398325077
1.0,20,10,vwap_distance_pct,6.6720662117004395,0.018983194068326697
1.0,20,10,normalized_vwap_distance,5.6362810134887695,0.016036204214378413
1.0,20,10,mean_distance_5,8.520977020263672,0.024243668347258884
1.0,20,10,mean_distance_15,9.582690238952637,0.02726442794942473
1.0,20,10,mean_distance_30,8.449676513671875,0.024040805948886922
1.0,20,10,mean_distance_60,7.4686737060546875,0.021249681567370286
1.0,20,10,zscore_5,5.99326229095459,0.017051878318003016
1.0,20,10,zscore_15,4.88932991027832,0.013910997823751048
1.0,20,10,zscore_30,5.061249256134033,0.014400138399238087
1.0,20,10,zscore_60,5.6824188232421875,0.016167474343997443
1.0,20,10,abs_zscore_5,5.365318298339844,0.015265267949097877
1.0,20,10,abs_zscore_15,5.9786906242370605,0.01701041938033349
1.0,20,10,abs_zscore_30,4.4903564453125,0.012775848610112077
1.0,20,10,abs_zscore_60,5.053640365600586,0.014378489776299096
1.0,20,10,zscore_direction_5,0.0,0.0
1.0,20,10,zscore_direction_15,0.0,0.0
1.0,20,10,zscore_direction_30,0.0,0.0
1.0,20,10,zscore_direction_60,0.0,0.0
1.0,20,10,log_zscore_5,5.713220119476318,0.016255109413167344
1.0,20,10,log_zscore_30,6.632654190063477,0.01887105998098093
1.0,20,10,log_zscore_60,5.248516082763672,0.014932945238929822
1.0,20,10,autocorrelation_30,5.319544792175293,0.015135034326837712
1.0,20,10,autocorrelation_60,5.212911128997803,0.014831642924821186
1.0,20,10,ar1_coefficient_30,6.1890363693237305,0.01760888977522026
1.0,20,10,ar1_coefficient_60,6.033843040466309,0.0171673376403443
1.0,20,10,mean_reversion_speed_30,5.210594654083252,0.014825052148971238
1.0,20,10,mean_reversion_speed_60,6.001916408538818,0.017076500794516128
1.0,20,10,half_life_30,0.0,0.0
1.0,20,10,half_life_60,7.558495998382568,0.021505241682156312
1.0,20,10,ou_residual_30,8.90571403503418,0.025338312372800688
1.0,20,10,ou_residual_60,4.987442970275879,0.014190146621061373
1.0,20,10,normalized_ou_residual_30,6.454097747802734,0.018363035706635222
1.0,20,10,normalized_ou_residual_60,5.403650283813477,0.01537432914486272
1.0,20,11,past_return_1,5.919957160949707,0.01652580611236431
1.0,20,11,past_return_3,5.113760948181152,0.014275275924642781
1.0,20,11,past_return_5,5.086284637451172,0.014198574662883332
1.0,20,11,past_return_10,6.021559715270996,0.016809433859590307
1.0,20,11,past_return_15,5.318660736083984,0.014847262186584508
1.0,20,11,past_return_30,5.754519939422607,0.01606398124228594
1.0,20,11,realized_vol_5,10.63647747039795,0.029692168307199174
1.0,20,11,realized_vol_15,8.700292587280273,0.024287227847974574
1.0,20,11,realized_vol_30,8.28607177734375,0.02313091326551916
1.0,20,11,realized_vol_60,5.567981719970703,0.015543252060740089
1.0,20,11,vol_ratio_5_30,5.629276275634766,0.015714358356800736
1.0,20,11,vol_ratio_5_60,6.5313191413879395,0.018232448454278228
1.0,20,11,variance_ratio_5_30,5.953254699707031,0.01661875757376208
1.0,20,11,variance_ratio_5_60,5.889851093292236,0.01644176377499826
1.0,20,11,rolling_range_5,18.516172409057617,0.05168866376156456
1.0,20,11,rolling_range_15,7.363969802856445,0.02055682733349176
1.0,20,11,rolling_range_30,6.855861663818359,0.019138422375218282
1.0,20,11,rolling_range_60,6.348657608032227,0.017722541202865042
1.0,20,11,atr_5,6.951612949371338,0.019405716062830765
1.0,20,11,atr_15,8.887866973876953,0.02481084953310939
1.0,20,11,atr_30,7.504088878631592,0.02094797554891775
1.0,20,11,atr_60,6.6418232917785645,0.018540925376377113
1.0,20,11,normalized_range_5,6.557165145874023,0.0183045986484948
1.0,20,11,normalized_range_15,5.310039043426514,0.01482319437370275
1.0,20,11,normalized_range_30,7.586122512817383,0.021176975843411352
1.0,20,11,normalized_range_60,5.695650100708008,0.015899643644223395
1.0,20,11,vwap_distance,5.995613098144531,0.016737002801012354
1.0,20,11,vwap_distance_pct,6.247092247009277,0.017439017282275003
1.0,20,11,normalized_vwap_distance,5.563737869262695,0.015531405175355008
1.0,20,11,mean_distance_5,7.269927978515625,0.02029430567780125
1.0,20,11,mean_distance_15,7.757004737854004,0.021654000666771995
1.0,20,11,mean_distance_30,7.045198917388916,0.019666965176675415
1.0,20,11,mean_distance_60,7.060914039611816,0.019710834592589585
1.0,20,11,zscore_5,5.883426189422607,0.01642382838919168
1.0,20,11,zscore_15,5.224471569061279,0.014584329217682311
1.0,20,11,zscore_30,6.388129234313965,0.01783272788583203
1.0,20,11,zscore_60,6.091679096221924,0.017005175021698335
1.0,20,11,abs_zscore_5,5.793375492095947,0.01617244813020601
1.0,20,11,abs_zscore_15,5.136069297790527,0.014337550608446782
1.0,20,11,abs_zscore_30,6.700401782989502,0.01870444966579131
1.0,20,11,abs_zscore_60,5.043259620666504,0.014078468542850097
1.0,20,11,zscore_direction_5,0.0,0.0
1.0,20,11,zscore_direction_15,0.0,0.0
1.0,20,11,zscore_direction_30,0.0,0.0
1.0,20,11,zscore_direction_60,0.0,0.0
1.0,20,11,log_zscore_5,5.313711166381836,0.014833445257337638
1.0,20,11,log_zscore_30,5.638967990875244,0.015741413182132395
1.0,20,11,log_zscore_60,6.176983833312988,0.017243306735713473
1.0,20,11,autocorrelation_30,4.813416004180908,0.013436850548169163
1.0,20,11,autocorrelation_60,6.052619457244873,0.016896138418391205
1.0,20,11,ar1_coefficient_30,5.201368808746338,0.014519836903423082
1.0,20,11,ar1_coefficient_60,6.112915992736816,0.017064458699720283
1.0,20,11,mean_reversion_speed_30,6.959674835205078,0.019428221151730263
1.0,20,11,mean_reversion_speed_60,6.564910888671875,0.01832622121098865
1.0,20,11,half_life_30,4.099150657653809,0.01144294918899211
1.0,20,11,half_life_60,11.998479843139648,0.033494254458258176
1.0,20,11,ou_residual_30,5.6645965576171875,0.015812956389861826
1.0,20,11,ou_residual_60,5.799620628356934,0.016189881687272124
1.0,20,11,normalized_ou_residual_30,0.0,0.0
1.0,20,11,normalized_ou_residual_60,0.0,0.0
1.0,20,12,past_return_1,6.605185031890869,0.01779285937871905
1.0,20,12,past_return_3,6.026392936706543,0.016233725711848744
1.0,20,12,past_return_5,5.8663649559021,0.01580264689341045
1.0,20,12,past_return_10,6.136126518249512,0.01652932290951851
1.0,20,12,past_return_15,6.354452133178711,0.01711744223493513
1.0,20,12,past_return_30,5.886883735656738,0.015857919798111
1.0,20,12,realized_vol_5,10.291584968566895,0.02772317857043114
1.0,20,12,realized_vol_15,12.040722846984863,0.03243495638655881
1.0,20,12,realized_vol_30,6.0723185539245605,0.016357438831934818
1.0,20,12,realized_vol_60,7.686234951019287,0.02070496087164591
1.0,20,12,vol_ratio_5_30,7.604412078857422,0.020484548748244395
1.0,20,12,vol_ratio_5_60,6.27691125869751,0.016908564834970462
1.0,20,12,variance_ratio_5_30,6.254024028778076,0.016846911866649553
1.0,20,12,variance_ratio_5_60,5.988890171051025,0.016132701829489667
1.0,20,12,rolling_range_5,18.085914611816406,0.04871932184637795
1.0,20,12,rolling_range_15,7.272965431213379,0.019591707205637365
1.0,20,12,rolling_range_30,7.384768486022949,0.01989287909147149
1.0,20,12,rolling_range_60,6.714356899261475,0.01808694344674421
1.0,20,12,atr_5,7.316015720367432,0.019707674848849926
1.0,20,12,atr_15,7.038327693939209,0.018959646749480093
