target_points,horizon_bars,window,observations,mean_realized_probability,mean_model_probability,baseline_probability,probability_lift,top_decile_lift,mean_future_mfe,median_future_mfe
15.0,60,15,1326,0.7926093514328808,0.7172746786322349,0.7125222941894302,0.00475238444280468,0.08447018701357722,58.94607843137255,37.75
15.0,60,16,1032,0.8343023255813954,0.8274374236894209,0.7172145634499824,0.1102228602394385,0.14817005193463306,57.24103682170543,37.25
15.0,60,17,1149,0.8233246301131418,0.8758558827031686,0.7223208248816768,0.1535350578214918,0.2168096099009319,79.0970409051349,56.75
15.0,60,18,841,0.8026159334126041,0.7874816838257661,0.726997944625801,0.06048373919996508,0.22594323184478715,61.99881093935791,46.75
15.0,60,19,935,0.8181818181818182,0.8035028153721662,0.7294768846963436,0.07402593067582253,0.1428635408355713,68.70347593582888,40.0
15.0,60,20,1189,0.8822539949537427,0.8357537801371993,0.7325961863928693,0.10315759374432998,0.2253870068844417,86.31602186711523,60.0
15.0,60,21,1061,0.8680490103675778,0.907232883176525,0.7390020879832961,0.1682307951932288,0.1955773512690403,103.61757775683317,62.75
15.0,120,1,1243,0.5921158487530169,0.40493490720000674,0.6441368078175895,-0.23920190061758279,0.05986319218241043,23.32320997586484,19.25
15.0,120,2,1638,0.7942612942612942,0.8630712729616042,0.6179684338324565,0.24510283912914776,0.3210559564114459,69.72557997557998,39.25
15.0,120,3,1892,0.830338266384778,0.6796414279329727,0.6882453151618398,-0.00860388722886718,0.25385994799605494,60.032373150105705,49.0
15.0,120,4,1862,0.8259935553168636,0.9221489740461591,0.7330444925845693,0.18910448146158987,0.12257048067746279,59.29470998925886,45.75
15.0,120,5,1943,0.8425115800308801,0.7808276596169955,0.755055322396032,0.025772337220963504,0.0346882673475577,63.16996911991765,45.25
15.0,120,6,1234,0.833063209076175,0.8758380804059958,0.7723842545380379,0.10345382586795782,0.17922864868776855,47.284238249594814,34.75
15.0,120,7,1320,0.8378787878787879,0.8581607937361255,0.7791666666666667,0.07899412706945885,0.11477272727272725,64.95359848484848,50.125
15.0,120,8,1884,0.8641188959660298,0.9252078990647747,0.7854368932038835,0.1397710058608912,0.12461601684902646,92.26340233545648,69.75
15.0,120,9,1357,0.8459837877671333,0.8862547267862515,0.7958438640831227,0.09041086270312881,0.07915613591687731,82.8605379513633,68.5
15.0,120,10,1376,0.8284883720930233,0.8689708833387771,0.8002051150567271,0.06876576828205005,0.06936010233457723,71.36845930232558,55.25
15.0,120,11,1154,0.817157712305026,0.845503416667778,0.8024974966130647,0.043005920054713265,0.09405422752486636,59.399913344887345,44.25
15.0,120,12,926,0.8131749460043196,0.8455209200055244,0.8034305884948431,0.04209033151068131,0.06753715344064082,58.94546436285097,46.5
15.0,120,13,960,0.8291666666666667,0.8147863897339751,0.8039040772419583,0.010882312492016766,0.11276258942470829,57.72265625,43.75
15.0,120,14,1289,0.8013964313421257,0.7614441445809728,0.8051156516960584,-0.043671507115085606,0.07085334055200365,66.20868890612878,46.25
15.0,120,15,1326,0.8484162895927602,0.8033631152247231,0.8048906411339529,-0.0015275259092297766,0.07480860698634784,81.66610105580693,53.25
15.0,120,16,1032,0.8875968992248062,0.8659606599357239,0.8074407917992223,0.05851986813650156,0.11563613127770078,82.7439437984496,51.5
15.0,120,17,1149,0.8772845953002611,0.906787958557031,0.8109364435429344,0.09585151501409661,0.07602007819619605,127.27828546562228,94.5
15.0,120,18,841,0.8763376932223543,0.8322058720835324,0.8140087857171644,0.018197086366367965,0.1742265084004827,90.28448275862068,64.75
15.0,120,19,935,0.8780748663101604,0.8445245583427143,0.8160520776487098,0.028472480694004543,0.0882032415002264,93.51978609625668,57.25
15.0,120,20,1189,0.9091673675357443,0.8887011538141409,0.8182331039151529,0.07046804989898803,0.13134672801762015,114.91484440706476,81.5
15.0,120,21,1061,0.9170593779453345,0.938101679114774,0.8221254229966161,0.11597625611815798,0.1311456050407671,171.42742695570217,100.25
20.0,5,1,1243,0.015285599356395816,0.005634103588665914,0.038273615635179156,-0.03263951204651324,0.06572638436482084,4.992156074014481,3.75
20.0,5,2,1638,0.1916971916971917,0.08421138446902061,0.026709834075273168,0.05750155039374745,0.4610950439735073,13.238858363858364,7.5
20.0,5,3,1892,0.1982029598308668,0.12705383361349598,0.09247992212217085,0.03457391149132513,0.5075200778778292,13.344080338266386,9.5
20.0,5,4,1862,0.19871106337271752,0.24754299443533617,0.125812364605899,0.12173062982943716,0.33942827710533097,12.679914070891515,9.75
20.0,5,5,1943,0.2007205352547607,0.19450139910836414,0.14307516215185043,0.051426236956513716,0.354360735284047,12.969763252702007,8.75
20.0,5,6,1234,0.11588330632090761,0.09408499692641033,0.15449724658372424,-0.06041224965731391,0.2567930759969209,9.772487844408428,7.25
20.0,5,7,1320,0.2287878787878788,0.2320956440121694,0.15018115942028987,0.08191448459187953,0.2967885375494071,14.448295454545455,10.25
20.0,5,8,1884,0.3476645435244161,0.4000303501613248,0.15857605177993528,0.24145429838138954,0.4234345302306467,18.72213375796178,13.75
20.0,5,9,1357,0.26381724392041267,0.295730049841143,0.18358607132827856,0.11214397851286442,0.40464922278936855,15.857774502579218,11.75
20.0,5,10,1376,0.251453488372093,0.2916797816487392,0.1905647073905519,0.1011150742581873,0.33842079985582496,15.082848837209303,11.25
20.0,5,11,1154,0.19930675909878684,0.24158751990939079,0.19549979383872298,0.0460877260706678,0.1838105509888632,12.600086655112651,10.0
20.0,5,12,926,0.2041036717062635,0.20457281785253756,0.19574209916717225,0.008830718685365307,0.3849030621231504,12.208963282937365,9.25
20.0,5,13,960,0.17708333333333334,0.17397595381395756,0.1961483969145196,-0.022172443100562045,0.2309349364188137,12.032552083333334,9.125
20.0,5,14,1289,0.22032583397982933,0.17877333814800625,0.19523405105660188,-0.01646071290859563,0.29313804196665394,13.668347556245152,10.0
20.0,5,15,1326,0.27828054298642535,0.2758329314398151,0.1967520886135361,0.07908084282627897,0.41227046777744136,17.648378582202113,11.5
20.0,5,16,1032,0.34108527131782945,0.3018255205716678,0.20152880876634854,0.10029671180531924,0.30808657584903604,19.001211240310077,14.25
20.0,5,17,1149,0.4516971279373368,0.4762429878678176,0.20761494252873564,0.26862804533908197,0.5662981009495252,26.86248912097476,18.0
20.0,5,18,841,0.3507728894173603,0.31462796848249597,0.21891750292185547,0.0957104655606405,0.43990602648990923,19.580558858501785,14.25
20.0,5,19,935,0.3700534759358289,0.37409856323162743,0.223240040539487,0.15085852269214042,0.4788876190349811,23.616844919786097,14.25
20.0,5,20,1189,0.4541631623212784,0.44516658287846284,0.22840272293053518,0.21676385994792766,0.4186561005988766,24.5067283431455,18.0
20.0,5,21,1061,0.5080113100848256,0.5518014197001667,0.23806609547123622,0.31373532422893047,0.5843638110708198,30.466305372290293,20.25
20.0,10,1,1243,0.03781174577634755,0.016652599829602287,0.08631921824104234,-0.06966661841144006,0.09768078175895765,6.819790828640386,5.25
20.0,10,2,1638,0.2661782661782662,0.13719902836668768,0.06191825171995144,0.07528077664673624,0.5905207726702925,17.76129426129426,10.5
20.0,10,3,1892,0.32346723044397463,0.18987830017742136,0.14334387928936482,0.04653442088805654,0.5513929628158984,17.990750528541227,13.25
20.0,10,4,1862,0.3356605800214823,0.39342760577523794,0.2001333111148142,0.19329429466042375,0.4148399509172714,17.803974221267456,13.75
20.0,10,5,1943,0.3154915079773546,0.3453511095264453,0.23222688541269235,0.11312422411375297,0.41392696074115387,17.979670612454967,13.0
20.0,10,6,1234,0.22447325769854132,0.18484491339612621,0.24872527024270855,-0.06388035684658233,0.29159731040245274,13.743314424635333,10.0
20.0,10,7,1320,0.3568181818181818,0.2733802470470299,0.2460144927536232,0.027365754293406708,0.3524703557312253,19.034280303030304,13.75
20.0,10,8,1884,0.4888535031847134,0.5522472144721468,0.25784789644012945,0.2943993180320173,0.4352737966815637,26.120355626326965,19.25
20.0,10,9,1357,0.3898305084745763,0.44924207241909253,0.2884021342319573,0.1608399381871352,0.4174802187092192,22.88430361090641,15.75
20.0,10,10,1376,0.35901162790697677,0.42535874833688575,0.29722453688866096,0.1281342114482248,0.3114711152852521,19.34938226744186,15.0
20.0,10,11,1154,0.317157712305026,0.36750835634161116,0.30223243211403666,0.0652759242275745,0.18052618857561853,16.880849220103986,13.0
20.0,10,12,926,0.3434125269978402,0.35500666381012785,0.30318239479344766,0.05182426901668019,0.29896814284096096,17.091522678185743,13.0
20.0,10,13,960,0.3072916666666667,0.29611596341468005,0.3051372199191898,-0.009021256504509745,0.2886127800808102,17.059635416666666,12.75
20.0,10,14,1289,0.32505818463925523,0.27133870314982994,0.30524054553629415,-0.03390184238646421,0.3071625552388996,18.45500387897595,13.25
20.0,10,15,1326,0.41478129713423834,0.39526043891089196,0.3064395006101568,0.08882093830073517,0.34017704074322663,24.699283559577676,15.75
20.0,10,16,1032,0.49127906976744184,0.4024125151679122,0.3127872039589961,0.08962531120891609,0.34105894988715774,26.212209302325583,19.5
20.0,10,17,1149,0.5552654482158399,0.6173971943035268,0.3205713319810683,0.2968258623224585,0.5316025810624099,36.65339425587467,23.75
20.0,10,18,841,0.47443519619500596,0.44444508768626967,0.33143916495385484,0.11300592273241483,0.4567961291637922,26.251189060642094,18.75
20.0,10,19,935,0.5005347593582887,0.5034753386857596,0.33612691977859205,0.1673484189071675,0.46174542064693985,34.92433155080214,20.0
20.0,10,20,1189,0.584524810765349,0.5794832527283438,0.3419083079468953,0.23757494478144847,0.41439421306150803,35.62279226240538,23.75
20.0,10,21,1061,0.6069745523091423,0.667200921547514,0.35229318165454676,0.3149077398929672,0.4981741080650794,42.14373232799246,27.0
20.0,20,1,1243,0.09734513274336283,0.046812636767192946,0.15390879478827363,-0.10709615802108069,0.15809120521172637,9.249396621078038,6.75
20.0,20,2,1638,0.37423687423687424,0.2580266785604287,0.1254552812626467,0.132571397297782,0.6184471577617435,24.982905982905983,14.5
20.0,20,3,1892,0.46035940803382663,0.36524067853612385,0.22462886347043076,0.1406118150656931,0.5280027154769377,23.203488372093023,18.25
20.0,20,4,1862,0.4597207303974221,0.603468406033151,0.2989501749708382,0.3045182310623128,0.3481086485585736,23.943340494092375,18.5
20.0,20,5,1943,0.4616572310859496,0.43748649055827493,0.33702149306880325,0.10046499748947169,0.44759389154658136,24.62403499742666,18.25
20.0,20,6,1234,0.36142625607779577,0.3812933654382499,0.36171731592902306,0.01957604950922681,0.33989558729678343,19.64404376012966,14.625
20.0,20,7,1320,0.4772727272727273,0.3946146598748976,0.36168478260869563,0.032929877266201946,0.34286067193675895,25.73125,18.75
20.0,20,8,1884,0.5928874734607219,0.670659093807141,0.37402912621359224,0.2966299675935487,0.41962166743720136,36.58718152866242,25.75
20.0,20,9,1357,0.5460574797347089,0.5954780149395051,0.40297669194046615,0.192501322999039,0.2955527198242397,33.041820191599115,23.25
20.0,20,10,1376,0.47819767441860467,0.5622103963762002,0.4154220883276713,0.14678830804852888,0.2874764623969664,25.719476744186046,19.25
20.0,20,11,1154,0.4506065857885615,0.5054040837789235,0.4205101019025741,0.08489398187634944,0.2088002429250121,23.861351819757367,17.75
20.0,20,12,926,0.47840172786177104,0.48339442512499203,0.42242567977497103,0.060968745350021,0.2657463632357817,24.53887688984881,19.0
20.0,20,13,960,0.440625,0.40959635558150087,0.42514561578422627,-0.015549260202725401,0.23110438421577373,23.748958333333334,17.25
20.0,20,14,1289,0.4615981380915438,0.39003579397277605,0.42588799520407655,-0.03585220123130051,0.21752285750910177,25.49166020170675,17.75
20.0,20,15,1326,0.5407239819004525,0.5209304665441472,0.4280484370599831,0.09288202948416413,0.241124495270844,33.78450226244344,21.5
20.0,20,16,1032,0.625968992248062,0.5307103871916558,0.43465005302226933,0.09606033416938642,0.33458071620849994,33.82897286821706,25.875
20.0,20,17,1149,0.6492602262837249,0.7207137517909883,0.44299357674104123,0.27772017504994706,0.3917890319546109,51.09203655352481,33.0
20.0,20,18,841,0.6028537455410226,0.5823321902236318,0.4525450368758312,0.1297871533478006,0.37098437488887465,36.16825208085612,24.25
20.0,20,19,935,0.6085561497326203,0.6263404232375125,0.45747251890543383,0.16886790433207866,0.3935913108818002,44.01042780748663,25.75
20.0,20,20,1189,0.703111858704794,0.6767018078203658,0.4627853623678965,0.2139164454524693,0.3691474107413472,50.73107653490328,32.75
20.0,20,21,1061,0.6965127238454288,0.7901493479461742,0.4730722154222766,0.3170771325238976,0.39608666308239626,58.37252591894439,38.25
20.0,30,1,1243,0.16572807723250202,0.06725320435329157,0.20358306188925082,-0.13632985753595925,0.11641693811074919,11.454947707160096,8.25
20.0,30,2,1638,0.4444444444444444,0.4838964325389785,0.18454067179279643,0.2993557607461821,0.5593617672315938,30.025030525030527,17.0
20.0,30,3,1892,0.5438689217758985,0.41722738433650935,0.2881479678753955,0.12907941646111387,0.5065888742298676,27.419001057082454,22.0
20.0,30,4,1862,0.5451127819548872,0.654181847838979,0.3687718713547742,0.28540997648420485,0.36919604308372844,28.757921589688507,22.25
20.0,30,5,1943,0.5373134328358209,0.4942857276368359,0.4105303319343762,0.08375539570245971,0.3689568475528033,29.06201749871333,21.5
20.0,30,6,1234,0.41247974068071314,0.5998057082508248,0.4356516418519274,0.1641540663988974,0.19338061621258873,23.003646677471636,17.0
20.0,30,7,1320,0.5568181818181818,0.4697897746841508,0.4330615942028985,0.03672818048125226,0.3926959815546773,32.035227272727276,23.25
20.0,30,8,1884,0.6592356687898089,0.7363345819404804,0.4462783171521036,0.2900562647883768,0.3314994606256742,44.23049363057325,32.5
20.0,30,9,1357,0.6175386882829772,0.6686369834320899,0.47444538051109236,0.19419160292099752,0.29761344301831943,40.07240235814296,29.5
20.0,30,10,1376,0.5581395348837209,0.6387412653434589,0.4868918659060317,0.1518493994374272,0.1652820471374466,30.91987645348837,23.25
20.0,30,11,1154,0.5363951473136915,0.5846625549462099,0.49266654886022265,0.09199600608598724,0.13664379596736353,30.8698006932409,22.5
20.0,30,12,926,0.5745140388768899,0.5593354884478753,0.4954497821410843,0.06388570630679097,0.24648570172988343,29.929535637149026,24.5
20.0,30,13,960,0.5291666666666667,0.4989146601195292,0.49929159888754787,-0.0003769387680186975,0.28195840111245213,30.319010416666668,21.75
20.0,30,14,1289,0.534522885958107,0.47308971075943684,0.5007243842733676,-0.027634673513930785,0.11943065448632229,30.92242048099302,21.25
20.0,30,15,1326,0.6153846153846154,0.5839193964863075,0.50276917300291,0.08115022348339751,0.29422330820009746,41.4802036199095,26.0
20.0,30,16,1032,0.6753875968992248,0.5806909923391171,0.5093672675857194,0.07132372475339777,0.2598635016450499,40.669815891472865,30.25
20.0,30,17,1149,0.7058311575282855,0.7684847498272065,0.516607505070994,0.25187724475621254,0.37034901666813647,60.93603133159269,41.0
20.0,30,18,841,0.667063020214031,0.6294747297070681,0.5253697658485471,0.10410496385852097,0.34521846944557055,45.46640903686088,29.75
20.0,30,19,935,0.6631016042780749,0.6768222361245257,0.5300148125048726,0.14680742361965315,0.3636022087717231,52.155080213903744,31.25
20.0,30,20,1189,0.7619848612279226,0.7205717468507356,0.5346947986009252,0.18587694824981038,0.3476581425755454,63.60281749369218,40.5
