observations,wins,losses,win_rate,tp,sl,rr,horizon,expectancy_r,breakeven_wr,edge_vs_breakeven,context,side,hmm_state,vol_bucket,zscore,candidate,research_score
154,70,84,0.45454545454545453,15.0,5.0,3.0,10,0.8181818181818181,0.25,0.20454545454545453,B1,LONG,2,60-80,3.5,False,3.938873335114618
154,68,86,0.44155844155844154,11.0,3.5,3.142857142857143,15,0.8293135435992578,0.24137931034482762,0.20017913121361391,B1,LONG,2,60-80,3.5,False,3.9381442179254624
2255,1025,1230,0.45454545454545453,47.5,20.0,2.375,5,0.5340909090909092,0.2962962962962963,0.15824915824915825,S1,SHORT,2,80-100,2.0,False,3.936452004469999
861,412,449,0.47851335656213706,35.0,15.0,2.3333333333333335,10,0.5950445218737903,0.3,0.17851335656213707,A2,LONG,0,20-40,2.5,False,3.935637298473944
5154,2518,2636,0.48855258051998446,25.0,12.5,2.0,4,0.4656577415599533,0.3333333333333333,0.15521924718665114,C1,LONG,0,40-60,2.0,False,3.9347487928196316
840,411,429,0.48928571428571427,45.0,20.0,2.25,12,0.5901785714285714,0.3076923076923077,0.18159340659340656,D1,LONG,1,20-40,2.5,False,3.932026559840775
5154,1688,3466,0.32751261156383393,37.5,10.0,3.75,15,0.5556849049282112,0.21052631578947367,0.11698629577436026,C1,LONG,0,40-60,2.0,False,3.930552757142633
372,138,234,0.3709677419354839,37.5,10.0,3.75,8,0.7620967741935484,0.21052631578947367,0.1604414261460102,D2,LONG,1,20-40,3.0,False,3.9305169973260132
2255,954,1301,0.42305986696230596,40.0,15.0,2.6666666666666665,4,0.5512195121951218,0.27272727272727276,0.1503325942350332,S1,SHORT,2,80-100,2.0,False,3.92868865177559
861,335,526,0.389082462253194,32.5,10.0,3.25,12,0.6536004645760743,0.23529411764705882,0.15378834460613516,A2,LONG,0,20-40,2.5,False,3.9278350764105805
372,149,223,0.40053763440860213,50.0,15.0,3.3333333333333335,15,0.735663082437276,0.23076923076923073,0.1697684036393714,D2,LONG,1,20-40,3.0,False,3.923000059367983
3267,1263,2004,0.38659320477502296,37.5,12.5,3.0,20,0.5463728191000918,0.25,0.13659320477502296,A1,LONG,0,20-40,2.0,False,3.9198169543252956
5154,2201,2953,0.427046953822274,25.0,10.0,2.5,6,0.49466433837795887,0.2857142857142857,0.14133266810798828,C1,LONG,0,40-60,2.0,False,3.9197894751364966
154,75,79,0.487012987012987,8.0,3.0,2.6666666666666665,15,0.7857142857142857,0.27272727272727276,0.21428571428571425,B1,LONG,2,60-80,3.5,False,3.911227641692477
840,344,496,0.4095238095238095,45.0,15.0,3.0,15,0.6380952380952382,0.25,0.1595238095238095,D1,LONG,1,20-40,2.5,False,3.9085065520486997
861,411,450,0.47735191637630664,35.0,15.0,2.3333333333333335,12,0.591173054587689,0.3,0.17735191637630665,A2,LONG,0,20-40,2.5,False,3.905390343621888
2255,847,1408,0.375609756097561,40.0,12.5,3.2,6,0.5775609756097563,0.23809523809523808,0.1375145180023229,S1,SHORT,2,80-100,2.0,False,3.904825170594808
840,317,523,0.3773809523809524,42.5,12.5,3.4,15,0.6604761904761904,0.22727272727272727,0.1501082251082251,D1,LONG,1,20-40,2.5,False,3.9026233288355368
154,67,87,0.43506493506493504,8.0,2.5,3.2,15,0.8272727272727273,0.23809523809523808,0.19696969696969696,B1,LONG,2,60-80,3.5,False,3.901360255732574
861,404,457,0.4692218350754936,30.0,12.5,2.4,7,0.5953542392566782,0.29411764705882354,0.17510418801667005,A2,LONG,0,20-40,2.5,False,3.9002952878427464
840,397,443,0.4726190476190476,47.5,20.0,2.375,15,0.5950892857142857,0.2962962962962963,0.17632275132275133,D1,LONG,1,20-40,2.5,False,3.897949153806228
372,159,213,0.4274193548387097,30.0,10.0,3.0,3,0.7096774193548387,0.25,0.1774193548387097,D2,LONG,1,20-40,3.0,False,3.8973968266646346
840,284,556,0.3380952380952381,50.0,12.5,4.0,20,0.6904761904761906,0.2,0.1380952380952381,D1,LONG,1,20-40,2.5,False,3.8972058767008995
5154,1956,3198,0.37951105937136204,45.0,15.0,3.0,20,0.5180442374854481,0.25,0.12951105937136204,C1,LONG,0,40-60,2.0,False,3.8945614541922815
247,123,124,0.4979757085020243,42.5,17.5,2.4285714285714284,3,0.7073452862926546,0.2916666666666667,0.2063090418353576,S2,SHORT,0,20-40,3.0,False,3.892003304880038
154,76,78,0.4935064935064935,13.0,5.0,2.6,7,0.7766233766233765,0.2777777777777778,0.21572871572871571,B1,LONG,2,60-80,3.5,False,3.8914078061006028
861,318,543,0.3693379790940767,35.0,10.0,3.5,15,0.6620209059233451,0.2222222222222222,0.14711575687185446,A2,LONG,0,20-40,2.5,False,3.890086028794965
372,169,203,0.4543010752688172,47.5,17.5,2.7142857142857144,10,0.6874039938556069,0.2692307692307692,0.18507030603804797,D2,LONG,1,20-40,3.0,False,3.8844984213313927
2255,882,1373,0.39113082039911307,37.5,12.5,3.0,5,0.5645232815964523,0.25,0.14113082039911307,S1,SHORT,2,80-100,2.0,False,3.8843332524760434
247,115,132,0.46558704453441296,47.5,17.5,2.7142857142857144,5,0.7293233082706769,0.2692307692307692,0.19635627530364375,S2,SHORT,0,20-40,3.0,False,3.882695118205042
840,394,446,0.46904761904761905,30.0,12.5,2.4,5,0.5947619047619047,0.29411764705882354,0.1749299719887955,D1,LONG,1,20-40,2.5,False,3.881499465085746
840,394,446,0.46904761904761905,30.0,12.5,2.4,6,0.5947619047619047,0.29411764705882354,0.1749299719887955,D1,LONG,1,20-40,2.5,False,3.881499465085746
2255,812,1443,0.3600886917960089,42.5,12.5,3.4,7,0.5843902439024391,0.22727272727272727,0.13281596452328162,S1,SHORT,2,80-100,2.0,False,3.8809616894140224
247,112,135,0.4534412955465587,42.5,15.0,2.8333333333333335,5,0.7381916329284752,0.2608695652173913,0.1925717303291674,S2,SHORT,0,20-40,3.0,False,3.8804745799136415
840,391,449,0.4654761904761905,42.5,17.5,2.4285714285714284,10,0.5959183673469387,0.2916666666666667,0.1738095238095238,D1,LONG,1,20-40,2.5,False,3.874713605883172
840,343,497,0.4083333333333333,37.5,12.5,3.0,12,0.6333333333333334,0.25,0.15833333333333333,D1,LONG,1,20-40,2.5,False,3.874260924389994
5154,2420,2734,0.4695382227396197,42.5,20.0,2.125,15,0.4673069460613115,0.32,0.1495382227396197,C1,LONG,0,40-60,2.0,False,3.8727332196702564
2255,726,1529,0.32195121951219513,40.0,10.0,4.0,6,0.6097560975609757,0.2,0.12195121951219512,S1,SHORT,2,80-100,2.0,False,3.8698609197683664
2255,726,1529,0.32195121951219513,50.0,12.5,4.0,10,0.6097560975609757,0.2,0.12195121951219512,S1,SHORT,2,80-100,2.0,False,3.8698609197683664
247,101,146,0.4089068825910931,50.0,15.0,3.3333333333333335,8,0.7719298245614035,0.23076923076923073,0.17813765182186236,S2,SHORT,0,20-40,3.0,False,3.8682895912080184
861,393,468,0.4564459930313589,50.0,20.0,2.5,20,0.5975609756097562,0.2857142857142857,0.1707317073170732,A2,LONG,0,20-40,2.5,False,3.8631496140928876
840,362,478,0.430952380952381,27.5,10.0,2.75,5,0.6160714285714286,0.26666666666666666,0.1642857142857143,D1,LONG,1,20-40,2.5,False,3.862511658044434
861,418,443,0.48548199767711964,45.0,20.0,2.25,15,0.5778164924506388,0.3076923076923077,0.17778968998481193,A2,LONG,0,20-40,2.5,False,3.848907529040964
5154,1949,3205,0.37815289095847887,37.5,12.5,3.0,15,0.5126115638339155,0.25,0.12815289095847887,C1,LONG,0,40-60,2.0,False,3.847768577192426
2255,1004,1251,0.4452328159645233,42.5,17.5,2.4285714285714284,4,0.5265125118783656,0.2916666666666667,0.1535661492978566,S1,SHORT,2,80-100,2.0,False,3.842736874111325
3267,1470,1797,0.44995408631772266,35.0,15.0,2.3333333333333335,15,0.4998469543924089,0.3,0.14995408631772267,A1,LONG,0,20-40,2.0,False,3.8423061700919616
861,383,478,0.4448315911730546,32.5,12.5,2.6,10,0.6013937282229965,0.2777777777777778,0.1670538133952768,A2,LONG,0,20-40,2.5,False,3.8407155947804648
861,427,434,0.4959349593495935,32.5,15.0,2.1666666666666665,7,0.5704607046070458,0.31578947368421056,0.1801454856653829,A2,LONG,0,20-40,2.5,False,3.8402151766618537
840,417,423,0.49642857142857144,32.5,15.0,2.1666666666666665,4,0.5720238095238095,0.31578947368421056,0.18063909774436088,D1,LONG,1,20-40,2.5,False,3.838588395578841
2255,918,1337,0.40709534368070954,35.0,12.5,2.8,4,0.5469623059866963,0.2631578947368421,0.14393744894386745,S1,SHORT,2,80-100,2.0,False,3.830923648426801
5154,2310,2844,0.4481955762514552,40.0,17.5,2.2857142857142856,15,0.47264260768335253,0.30434782608695654,0.14384775016449863,C1,LONG,0,40-60,2.0,False,3.8307270089827634
840,368,472,0.4380952380952381,40.0,15.0,2.6666666666666665,10,0.6063492063492062,0.27272727272727276,0.16536796536796533,D1,LONG,1,20-40,2.5,False,3.8307253271323063
372,158,214,0.42473118279569894,45.0,15.0,3.0,10,0.6989247311827957,0.25,0.17473118279569894,D2,LONG,1,20-40,3.0,False,3.8272197208704974
372,158,214,0.42473118279569894,45.0,15.0,3.0,12,0.6989247311827957,0.25,0.17473118279569894,D2,LONG,1,20-40,3.0,False,3.8272197208704974
3267,1608,1659,0.4921946740128558,30.0,15.0,2.0,10,0.4765840220385674,0.3333333333333333,0.1588613406795225,A1,LONG,0,20-40,2.0,False,3.826385060621808
154,76,78,0.4935064935064935,9.0,3.5,2.5714285714285716,5,0.7625231910946197,0.27999999999999997,0.21350649350649353,B1,LONG,2,60-80,3.5,False,3.820756350471448
154,76,78,0.4935064935064935,9.0,3.5,2.5714285714285716,20,0.7625231910946197,0.27999999999999997,0.21350649350649353,B1,LONG,2,60-80,3.5,False,3.820756350471448
154,73,81,0.474025974025974,11.0,4.0,2.75,20,0.7775974025974026,0.26666666666666666,0.20735930735930735,B1,LONG,2,60-80,3.5,False,3.8198905238093257
861,429,432,0.49825783972125437,37.5,17.5,2.142857142857143,12,0.5659532105525137,0.3181818181818182,0.1800760215394362,A2,LONG,0,20-40,2.5,False,3.8187577227326046
2255,665,1590,0.29490022172949004,45.0,10.0,4.5,8,0.6219512195121952,0.18181818181818182,0.11308203991130822,S1,SHORT,2,80-100,2.0,False,3.8173510723811663
372,150,222,0.4032258064516129,32.5,10.0,3.25,6,0.7137096774193546,0.23529411764705882,0.16793168880455406,D2,LONG,1,20-40,3.0,False,3.8172922278557158
5154,2398,2756,0.4652696934419868,37.5,17.5,2.142857142857143,12,0.4622761793891015,0.3181818181818182,0.14708787526016864,C1,LONG,0,40-60,2.0,False,3.814174825039291
3267,1543,1724,0.47229874502601776,37.5,17.5,2.142857142857143,15,0.48436748436748445,0.3181818181818182,0.1541169268441996,A1,LONG,0,20-40,2.0,False,3.810895229096624
3267,1372,1895,0.4199571472298745,32.5,12.5,2.6,15,0.5118457300275481,0.2777777777777778,0.1421793694520967,A1,LONG,0,20-40,2.0,False,3.8102983716131655
3267,1519,1748,0.46495255586164674,27.5,12.5,2.2,10,0.4878481787572697,0.3125,0.15245255586164674,A1,LONG,0,20-40,2.0,False,3.8092804820143753
840,416,424,0.49523809523809526,32.5,15.0,2.1666666666666665,6,0.5682539682539682,0.31578947368421056,0.1794486215538847,D1,LONG,1,20-40,2.5,False,3.808734823752804
5154,2253,2901,0.4371362048894063,47.5,20.0,2.375,20,0.47533469150174623,0.2962962962962963,0.14083990859311002,C1,LONG,0,40-60,2.0,False,3.807611566506989
247,120,127,0.48582995951417,37.5,15.0,2.5,3,0.700404858299595,0.2857142857142857,0.20011567379988432,S2,SHORT,0,20-40,3.0,False,3.806912793957824
2255,846,1409,0.37516629711751664,47.5,15.0,3.1666666666666665,8,0.5631929046563193,0.24000000000000005,0.1351662971175166,S1,SHORT,2,80-100,2.0,False,3.8057558199796335
5154,2495,2659,0.48409002716336824,40.0,20.0,2.0,12,0.4522700814901047,0.3333333333333333,0.15075669383003493,C1,LONG,0,40-60,2.0,False,3.8043730732506806
247,89,158,0.3603238866396761,40.0,10.0,4.0,4,0.8016194331983806,0.2,0.16032388663967612,S2,SHORT,0,20-40,3.0,False,3.8023490713647434
247,89,158,0.3603238866396761,40.0,10.0,4.0,5,0.8016194331983806,0.2,0.16032388663967612,S2,SHORT,0,20-40,3.0,False,3.8023490713647434
2255,876,1379,0.388470066518847,45.0,15.0,3.0,7,0.5538802660753881,0.25,0.13847006651884702,S1,SHORT,2,80-100,2.0,False,3.799722264842296
5154,2358,2796,0.4575087310826543,27.5,12.5,2.2,7,0.4640279394644937,0.3125,0.14500873108265427,C1,LONG,0,40-60,2.0,False,3.797845406092427
2255,1083,1172,0.4802660753880266,42.5,20.0,2.125,3,0.5008314855875831,0.32,0.16026607538802662,S1,SHORT,2,80-100,2.0,False,3.7907815451377935
2255,691,1564,0.30643015521064304,42.5,10.0,4.25,7,0.608758314855876,0.19047619047619047,0.11595396473445257,S1,SHORT,2,80-100,2.0,False,3.7905726635652317
861,428,433,0.49709639953542395,37.5,17.5,2.142857142857143,8,0.5623029699684753,0.3181818181818182,0.17891458135360577,A2,LONG,0,20-40,2.5,False,3.789713455996938
247,82,165,0.3319838056680162,45.0,10.0,4.5,6,0.8259109311740891,0.18181818181818182,0.1501656238498344,S2,SHORT,0,20-40,3.0,False,3.788522347468872
154,69,85,0.44805194805194803,7.5,2.5,3.0,15,0.7922077922077921,0.25,0.19805194805194803,B1,LONG,2,60-80,3.5,False,3.787885317193693
2255,958,1297,0.42483370288248334,32.5,12.5,2.6,3,0.52940133037694,0.2777777777777778,0.14705592510470555,S1,SHORT,2,80-100,2.0,False,3.780435539302494
5154,2051,3103,0.39794334497477685,27.5,10.0,2.75,8,0.4922875436554133,0.26666666666666666,0.13127667830811018,C1,LONG,0,40-60,2.0,False,3.778489260840997
861,421,440,0.4889663182346109,27.5,12.5,2.2,5,0.564692218350755,0.3125,0.1764663182346109,A2,LONG,0,20-40,2.5,False,3.774784405913335
154,71,83,0.461038961038961,10.0,3.5,2.857142857142857,15,0.7782931354359927,0.25925925925925924,0.20177970177970178,B1,LONG,2,60-80,3.5,False,3.772330817158379
861,390,471,0.4529616724738676,37.5,15.0,2.5,15,0.5853658536585367,0.2857142857142857,0.1672473867595819,A2,LONG,0,20-40,2.5,False,3.770523633605548
3267,1320,1947,0.40404040404040403,27.5,10.0,2.75,12,0.5151515151515151,0.26666666666666666,0.13737373737373737,A1,LONG,0,20-40,2.0,False,3.7685573165820037
372,145,227,0.3897849462365591,42.5,12.5,3.4,12,0.7150537634408601,0.22727272727272727,0.16251221896383186,D2,LONG,1,20-40,3.0,False,3.76756918094548
2255,931,1324,0.412860310421286,47.5,17.5,2.7142857142857144,7,0.5334811529933481,0.2692307692307692,0.1436295411905168,S1,SHORT,2,80-100,2.0,False,3.7602486774885233
3267,1479,1788,0.4527089072543618,40.0,17.5,2.2857142857142856,20,0.48747212383576,0.30434782608695654,0.14836108116740526,A1,LONG,0,20-40,2.0,False,3.758047922188995
372,183,189,0.49193548387096775,35.0,15.0,2.3333333333333335,6,0.6397849462365592,0.3,0.19193548387096776,D2,LONG,1,20-40,3.0,False,3.757984015276038
2255,873,1382,0.387139689578714,30.0,10.0,3.0,3,0.5485587583148559,0.25,0.13713968957871397,S1,SHORT,2,80-100,2.0,False,3.7575807634640364
2255,1044,1211,0.4629711751662971,45.0,20.0,2.25,4,0.5046563192904656,0.3076923076923077,0.1552788674739894,S1,SHORT,2,80-100,2.0,False,3.752339838446666
372,167,205,0.4489247311827957,47.5,17.5,2.7142857142857144,12,0.6674347158218126,0.2692307692307692,0.17969396195202647,D2,LONG,1,20-40,3.0,False,3.7504039097721416
154,75,79,0.487012987012987,13.0,5.0,2.6,10,0.7532467532467532,0.2777777777777778,0.20923520923520922,B1,LONG,2,60-80,3.5,False,3.7496066647630357
3267,1599,1668,0.48943985307621674,40.0,20.0,2.0,15,0.4683195592286502,0.3333333333333333,0.15610651974288342,A1,LONG,0,20-40,2.0,False,3.749591863536738
247,123,124,0.4979757085020243,47.5,20.0,2.375,4,0.6806680161943319,0.2962962962962963,0.201679412205728,S2,SHORT,0,20-40,3.0,False,3.7452178163783283
2255,612,1643,0.2713968957871397,50.0,10.0,5.0,10,0.6283813747228384,0.16666666666666666,0.10473022912047306,S1,SHORT,2,80-100,2.0,False,3.742780445879132
840,380,460,0.4523809523809524,25.0,10.0,2.5,3,0.5833333333333333,0.2857142857142857,0.16666666666666669,D1,LONG,1,20-40,2.5,False,3.7414398110960816
5154,2266,2888,0.43965851765618935,35.0,15.0,2.3333333333333335,12,0.4655283921872979,0.3,0.13965851765618936,C1,LONG,0,40-60,2.0,False,3.739096187146882
3267,1542,1725,0.4719926538108356,42.5,20.0,2.125,20,0.47497704315886136,0.32,0.1519926538108356,A1,LONG,0,20-40,2.0,False,3.7358368778711037
3267,1597,1670,0.4888276706458525,25.0,12.5,2.0,6,0.4664830119375575,0.3333333333333333,0.15549433731251916,A1,LONG,0,20-40,2.0,False,3.7325767464015644
861,426,435,0.49477351916376305,37.5,17.5,2.142857142857143,10,0.5550024888003982,0.3181818181818182,0.17659170098194488,A2,LONG,0,20-40,2.5,False,3.731796859166069
840,358,482,0.4261904761904762,27.5,10.0,2.75,6,0.5982142857142858,0.26666666666666666,0.1595238095238095,D1,LONG,1,20-40,2.5,False,3.7313703748697917
2255,899,1356,0.398669623059867,50.0,17.5,2.857142857142857,8,0.5377256889452011,0.25925925925925924,0.13941036380060773,S1,SHORT,2,80-100,2.0,False,3.731247070254204
247,103,144,0.41700404858299595,47.5,15.0,3.1666666666666665,7,0.7375168690958165,0.24000000000000005,0.1770040485829959,S2,SHORT,0,20-40,3.0,False,3.7287646927228244
861,382,479,0.4436701509872242,45.0,17.5,2.5714285714285716,20,0.5845362535258006,0.27999999999999997,0.1636701509872242,A2,LONG,0,20-40,2.5,False,3.72846884313281
5154,2132,3022,0.4136592937524253,45.0,17.5,2.5714285714285716,20,0.47735462054437616,0.27999999999999997,0.13365929375242536,C1,LONG,0,40-60,2.0,False,3.7279992479801183
5154,2481,2673,0.48137369033760186,25.0,12.5,2.0,5,0.4441210710128055,0.3333333333333333,0.14804035700426854,C1,LONG,0,40-60,2.0,False,3.7255139886369815
5154,2481,2673,0.48137369033760186,35.0,17.5,2.0,10,0.4441210710128055,0.3333333333333333,0.14804035700426854,C1,LONG,0,40-60,2.0,False,3.7255139886369815
840,373,467,0.444047619047619,45.0,17.5,2.5714285714285716,15,0.5858843537414966,0.27999999999999997,0.16404761904761905,D1,LONG,1,20-40,2.5,False,3.7249210270904594
5154,2574,2580,0.49941792782305006,37.5,20.0,1.875,10,0.43582654249126895,0.34782608695652173,0.15159184086652833,C1,LONG,0,40-60,2.0,False,3.7231558905963396
5154,1830,3324,0.3550640279394645,32.5,10.0,3.25,12,0.5090221187427242,0.23529411764705882,0.11976991029240569,C1,LONG,0,40-60,2.0,False,3.720366283058546
2255,960,1295,0.42572062084257206,45.0,17.5,2.5714285714285716,6,0.5204307887234718,0.27999999999999997,0.1457206208425721,S1,SHORT,2,80-100,2.0,False,3.719941244983917
2255,903,1352,0.40044345898004435,42.5,15.0,2.8333333333333335,6,0.5350332594235034,0.2608695652173913,0.13957389376265306,S1,SHORT,2,80-100,2.0,False,3.719892491940823
5154,2366,2788,0.4590609235545208,32.5,15.0,2.1666666666666665,10,0.45369292458931576,0.31578947368421056,0.1432714498703102,C1,LONG,0,40-60,2.0,False,3.7192777485987283
247,119,128,0.4817813765182186,50.0,20.0,2.5,5,0.6862348178137652,0.2857142857142857,0.19606709080393292,S2,SHORT,0,20-40,3.0,False,3.7145764858492827
372,134,238,0.3602150537634409,47.5,12.5,3.8,15,0.7290322580645162,0.20833333333333334,0.15188172043010753,D2,LONG,1,20-40,3.0,False,3.71356704221853
372,178,194,0.478494623655914,42.5,17.5,2.4285714285714284,8,0.6405529953917051,0.2916666666666667,0.1868279569892473,D2,LONG,1,20-40,3.0,False,3.7115130781465058
2255,742,1513,0.32904656319290465,47.5,12.5,3.8,10,0.5794235033259423,0.20833333333333334,0.12071322985957131,S1,SHORT,2,80-100,2.0,False,3.7090970063672333
247,121,126,0.4898785425101215,42.5,17.5,2.4285714285714284,4,0.6795835743204164,0.2916666666666667,0.1982118758434548,S2,SHORT,0,20-40,3.0,False,3.7089121766902595
2255,1018,1237,0.4514412416851441,35.0,15.0,2.3333333333333335,3,0.5048041389504805,0.3,0.1514412416851441,S1,SHORT,2,80-100,2.0,False,3.7084979278167913
861,359,502,0.4169570267131243,42.5,15.0,2.8333333333333335,20,0.5983352690669764,0.2608695652173913,0.156087461495733,A2,LONG,0,20-40,2.5,False,3.708450056017154
840,257,583,0.305952380952381,45.0,10.0,4.5,20,0.6827380952380955,0.18181818181818182,0.12413419913419915,D1,LONG,1,20-40,2.5,False,3.7057386488169897
861,346,515,0.40185830429732866,30.0,10.0,3.0,10,0.6074332171893146,0.25,0.15185830429732866,A2,LONG,0,20-40,2.5,False,3.702846376052474
861,409,452,0.47502903600464574,40.0,17.5,2.2857142857142856,15,0.5608096897295501,0.30434782608695654,0.1706812099176892,A2,LONG,0,20-40,2.5,False,3.6959995203660427
372,182,190,0.489247311827957,35.0,15.0,2.3333333333333335,5,0.6308243727598568,0.3,0.189247311827957,D2,LONG,1,20-40,3.0,False,3.695309583800543
372,163,209,0.4381720430107527,35.0,12.5,2.8,7,0.6650537634408602,0.2631578947368421,0.1750141482739106,D2,LONG,1,20-40,3.0,False,3.694679130939546
372,144,228,0.3870967741935484,42.5,12.5,3.4,10,0.7032258064516129,0.22727272727272727,0.1598240469208211,D2,LONG,1,20-40,3.0,False,3.6940543835343056
2255,1006,1249,0.44611973392461196,47.5,20.0,2.375,6,0.5056541019955654,0.2962962962962963,0.14982343762831568,S1,SHORT,2,80-100,2.0,False,3.6939651735123236
5154,2475,2679,0.48020954598370197,30.0,15.0,2.0,8,0.44062863795110585,0.3333333333333333,0.14687621265036865,C1,LONG,0,40-60,2.0,False,3.691833079563999
247,113,134,0.4574898785425101,47.5,17.5,2.7142857142857144,6,0.6992481203007519,0.2692307692307692,0.1882591093117409,S2,SHORT,0,20-40,3.0,False,3.6913673421669264
226,81,145,0.3584070796460177,50.0,12.5,4.0,3,0.7920353982300885,0.2,0.1584070796460177,S3,SHORT,1,20-40,3.5,False,3.6883627203982146
226,81,145,0.3584070796460177,50.0,12.5,4.0,4,0.7920353982300885,0.2,0.1584070796460177,S3,SHORT,1,20-40,3.5,False,3.6883627203982146
372,180,192,0.4838709677419355,47.5,20.0,2.375,12,0.6330645161290323,0.2962962962962963,0.18757467144563922,D2,LONG,1,20-40,3.0,False,3.688277609581739
840,385,455,0.4583333333333333,42.5,17.5,2.4285714285714284,12,0.5714285714285712,0.2916666666666667,0.16666666666666663,D1,LONG,1,20-40,2.5,False,3.687990670937565
247,98,149,0.3967611336032389,42.5,12.5,3.4,5,0.7457489878542509,0.22727272727272727,0.16948840633051163,S2,SHORT,0,20-40,3.0,False,3.6871534834558033
861,378,483,0.43902439024390244,32.5,12.5,2.6,12,0.5804878048780489,0.2777777777777778,0.16124661246612465,A2,LONG,0,20-40,2.5,False,3.684417373295147
5154,1924,3230,0.373302289483896,30.0,10.0,3.0,10,0.49320915793558395,0.25,0.12330228948389599,C1,LONG,0,40-60,2.0,False,3.681680861342421
372,129,243,0.3467741935483871,40.0,10.0,4.0,10,0.7338709677419356,0.2,0.1467741935483871,D2,LONG,1,20-40,3.0,False,3.679805007784643
372,129,243,0.3467741935483871,40.0,10.0,4.0,12,0.7338709677419356,0.2,0.1467741935483871,D2,LONG,1,20-40,3.0,False,3.679805007784643
840,291,549,0.3464285714285714,37.5,10.0,3.75,15,0.6455357142857142,0.21052631578947367,0.13590225563909775,D1,LONG,1,20-40,2.5,False,3.6797800240051797
247,106,141,0.4291497975708502,37.5,12.5,3.0,4,0.7165991902834008,0.25,0.1791497975708502,S2,SHORT,0,20-40,3.0,False,3.6709951943539614
2255,973,1282,0.43148558758314853,50.0,20.0,2.5,7,0.5101995565410198,0.2857142857142857,0.14577130186886283,S1,SHORT,2,80-100,2.0,False,3.669520999661751
3267,1390,1877,0.4254667891031527,37.5,15.0,2.5,20,0.4891337618610345,0.2857142857142857,0.13975250338886702,A1,LONG,0,20-40,2.0,False,3.6630325820878653
840,411,429,0.48928571428571427,32.5,15.0,2.1666666666666665,5,0.5494047619047617,0.31578947368421056,0.1734962406015037,D1,LONG,1,20-40,2.5,False,3.660373691107447
861,364,497,0.42276422764227645,27.5,10.0,2.75,7,0.5853658536585367,0.26666666666666666,0.15609756097560978,A2,LONG,0,20-40,2.5,False,3.651043299085446
372,174,198,0.46774193548387094,37.5,15.0,2.5,7,0.6370967741935483,0.2857142857142857,0.18202764976958524,D2,LONG,1,20-40,3.0,False,3.650921138021811
154,71,83,0.461038961038961,7.0,2.5,2.8,5,0.7519480519480518,0.2631578947368421,0.19788106630211894,B1,LONG,2,60-80,3.5,False,3.6446380934309666
247,94,153,0.3805668016194332,45.0,12.5,3.6,6,0.7506072874493928,0.2173913043478261,0.16317549727160707,S2,SHORT,0,20-40,3.0,False,3.6441550832619756
247,75,172,0.30364372469635625,50.0,10.0,5.0,7,0.8218623481781376,0.16666666666666666,0.1369770580296896,S2,SHORT,0,20-40,3.0,False,3.641534331673869
247,75,172,0.30364372469635625,50.0,10.0,5.0,8,0.8218623481781376,0.16666666666666666,0.1369770580296896,S2,SHORT,0,20-40,3.0,False,3.641534331673869
154,68,86,0.44155844155844154,12.0,4.0,3.0,15,0.7662337662337662,0.25,0.19155844155844154,B1,LONG,2,60-80,3.5,False,3.63859857271413
154,68,86,0.44155844155844154,15.0,5.0,3.0,5,0.7662337662337662,0.25,0.19155844155844154,B1,LONG,2,60-80,3.5,False,3.63859857271413
861,317,544,0.3681765389082462,42.5,12.5,3.4,20,0.6199767711962832,0.22727272727272727,0.14090381163551893,A2,LONG,0,20-40,2.5,False,3.638164332929336
840,362,478,0.430952380952381,40.0,15.0,2.6666666666666665,12,0.5801587301587301,0.27272727272727276,0.1582251082251082,D1,LONG,1,20-40,2.5,False,3.6373539736302494
2255,780,1475,0.3458980044345898,35.0,10.0,3.5,5,0.5565410199556542,0.2222222222222222,0.12367578221236758,S1,SHORT,2,80-100,2.0,False,3.6350328583642697
226,69,157,0.3053097345132743,50.0,10.0,5.0,3,0.8318584070796458,0.16666666666666666,0.13864306784660765,S3,SHORT,1,20-40,3.5,False,3.634193942324058
372,181,191,0.48655913978494625,35.0,15.0,2.3333333333333335,4,0.6218637992831542,0.3,0.18655913978494626,D2,LONG,1,20-40,3.0,False,3.632920425112828
372,167,205,0.4489247311827957,40.0,15.0,2.6666666666666665,8,0.6460573476702509,0.27272727272727276,0.17619745845552293,D2,LONG,1,20-40,3.0,False,3.6302816518258534
372,160,212,0.43010752688172044,50.0,17.5,2.857142857142857,15,0.6589861751152075,0.25925925925925924,0.1708482676224612,D2,LONG,1,20-40,3.0,False,3.629501226984996
372,179,193,0.48118279569892475,47.5,20.0,2.375,10,0.623991935483871,0.2962962962962963,0.18488649940262847,D2,LONG,1,20-40,3.0,False,3.625487286036208
2255,1064,1191,0.47184035476718406,37.5,17.5,2.142857142857143,3,0.48292682926829267,0.3181818181818182,0.15365853658536588,S1,SHORT,2,80-100,2.0,False,3.6238434113258804
861,359,502,0.4169570267131243,35.0,12.5,2.8,15,0.5844367015098723,0.2631578947368421,0.1537991319762822,A2,LONG,0,20-40,2.5,False,3.6223074762623715
372,183,189,0.49193548387096775,40.0,17.5,2.2857142857142856,7,0.6163594470046083,0.30434782608695654,0.1875876577840112,D2,LONG,1,20-40,3.0,False,3.6203867614153906
