window,feature,feature_value,horizon_bars,observations,mean_future_points,median_future_points,positive_probability,cost_covered_probability
7,vwap_distance_bucket,-1:0,5,269,0.5074349442379182,1.25,0.5353159851301115,0.5055762081784386
7,vwap_distance_bucket,-1:0,10,269,-0.9470260223048327,2.25,0.550185873605948,0.5241635687732342
7,vwap_distance_bucket,-1:0,20,269,-3.2565055762081783,0.75,0.516728624535316,0.48698884758364314
7,vwap_distance_bucket,-1:0,30,269,-2.5511152416356877,6.25,0.5576208178438662,0.5539033457249071
7,vwap_distance_bucket,-1:0,60,269,4.2815985130111525,12.25,0.6171003717472119,0.5985130111524164
7,vwap_distance_bucket,0:1,1,197,-0.35152284263959394,-0.5,0.4720812182741117,0.4213197969543147
7,vwap_distance_bucket,0:1,3,197,-2.7055837563451774,-1.25,0.4467005076142132,0.41624365482233505
7,vwap_distance_bucket,0:1,5,197,-3.204314720812183,-2.5,0.4365482233502538,0.39593908629441626
7,vwap_distance_bucket,0:1,10,197,-4.063451776649746,-1.0,0.467005076142132,0.45685279187817257
7,vwap_distance_bucket,0:1,20,197,-5.6395939086294415,-4.75,0.4263959390862944,0.38578680203045684
7,vwap_distance_bucket,0:1,30,197,-5.248730964467005,-3.0,0.47715736040609136,0.4619289340101523
7,vwap_distance_bucket,0:1,60,197,3.7728426395939088,10.25,0.6192893401015228,0.6040609137055838
7,vwap_distance_bucket,1:2,1,190,0.5131578947368421,0.375,0.5157894736842106,0.4631578947368421
7,vwap_distance_bucket,1:2,3,190,1.4039473684210526,1.75,0.5631578947368421,0.5210526315789473
7,vwap_distance_bucket,1:2,5,190,0.2710526315789474,2.875,0.6,0.5526315789473685
7,vwap_distance_bucket,1:2,10,190,0.5118421052631579,4.875,0.5736842105263158,0.5526315789473685
7,vwap_distance_bucket,1:2,20,190,-0.04736842105263158,4.875,0.5631578947368421,0.5526315789473685
7,vwap_distance_bucket,1:2,30,190,-0.675,2.25,0.531578947368421,0.531578947368421
7,vwap_distance_bucket,1:2,60,190,4.977631578947369,5.875,0.6052631578947368,0.5789473684210527
7,vwap_distance_bucket,>=2,1,739,-0.2337618403247632,0.0,0.4790257104194858,0.37889039242219213
7,vwap_distance_bucket,>=2,3,739,-1.7554127198917455,0.0,0.4912043301759134,0.4316644113667118
7,vwap_distance_bucket,>=2,5,739,-2.891745602165088,0.0,0.496617050067659,0.4370771312584574
7,vwap_distance_bucket,>=2,10,739,-3.983085250338295,0.25,0.510148849797023,0.4776725304465494
7,vwap_distance_bucket,>=2,20,739,-3.702638700947226,1.75,0.523680649526387,0.5087956698240866
7,vwap_distance_bucket,>=2,30,739,-5.7158322056833555,2.75,0.5317997293640054,0.5223274695534507
7,vwap_distance_bucket,>=2,60,739,-7.479025710419486,-1.75,0.4857916102841678,0.4803788903924222
7,ou_residual_bucket,<=-2,1,1547,-0.014867485455720749,0.5,0.5229476405946994,0.46153846153846156
7,ou_residual_bucket,<=-2,3,1547,0.0394311570782159,0.75,0.5203619909502263,0.48028442146089206
7,ou_residual_bucket,<=-2,5,1547,0.0770846800258565,1.0,0.5248868778280543,0.491273432449903
7,ou_residual_bucket,<=-2,10,1547,-0.34130575307045896,1.0,0.5210084033613446,0.4945054945054945
7,ou_residual_bucket,<=-2,20,1547,1.1489980607627666,3.5,0.5585003232062056,0.5384615384615384
7,ou_residual_bucket,<=-2,30,1547,1.276826115061409,5.0,0.5559146735617324,0.5436328377504848
7,ou_residual_bucket,<=-2,60,1547,3.6108597285067874,7.0,0.5604395604395604,0.5494505494505495
7,ou_residual_bucket,-2:-1,1,2055,-0.15437956204379563,0.0,0.491970802919708,0.41411192214111925
7,ou_residual_bucket,-2:-1,3,2055,-0.5880778588807786,0.5,0.5138686131386861,0.4681265206812652
7,ou_residual_bucket,-2:-1,5,2055,-0.6763990267639902,0.5,0.5260340632603406,0.4802919708029197
7,ou_residual_bucket,-2:-1,10,2055,-1.0125304136253042,1.0,0.5177615571776155,0.4944038929440389
7,ou_residual_bucket,-2:-1,20,2055,-1.3653284671532846,1.5,0.5221411192214112,0.5041362530413626
7,ou_residual_bucket,-2:-1,30,2055,-0.7492700729927008,2.5,0.5309002433090024,0.5211678832116788
7,ou_residual_bucket,-2:-1,60,2055,1.3663017031630171,4.5,0.5313868613138686,0.5226277372262774
7,half_life_bucket,<=5,1,1576,-0.30472715736040606,0.25,0.506979695431472,0.4352791878172589
7,half_life_bucket,<=5,3,1576,-0.8442258883248731,0.25,0.5063451776649747,0.4651015228426396
7,half_life_bucket,<=5,5,1576,-1.3968908629441625,0.0,0.4993654822335025,0.4612944162436548
7,half_life_bucket,<=5,10,1576,-2.2506345177664975,0.0,0.49238578680203043,0.46954314720812185
7,half_life_bucket,<=5,20,1576,-2.9059327411167515,1.5,0.5215736040609137,0.5050761421319797
7,half_life_bucket,<=5,30,1576,-2.7420685279187818,1.0,0.508248730964467,0.4993654822335025
7,half_life_bucket,<=5,60,1576,0.0625,4.125,0.5310913705583756,0.5209390862944162
7,vol_ratio_bucket,<=0.5,1,2299,0.18943018703784253,0.25,0.5097868638538495,0.43410178338408
7,vol_ratio_bucket,<=0.5,3,2299,0.06002609830361026,0.75,0.5241409308394954,0.47629404088734234
7,vol_ratio_bucket,<=0.5,5,2299,0.2012831665941714,1.25,0.5437146585471945,0.5010874293170944
7,vol_ratio_bucket,<=0.5,10,2299,0.4220313179643323,1.25,0.531970421922575,0.503697259678121
7,vol_ratio_bucket,<=0.5,20,2299,1.4421487603305785,2.75,0.5467594606350588,0.5280556763810352
7,vol_ratio_bucket,<=0.5,30,2299,2.02718573292736,5.25,0.5602435841670291,0.5511091779034363
7,vol_ratio_bucket,<=0.5,60,2299,1.7501087429317095,5.0,0.535450195737277,0.526750761200522
7,vol_ratio_bucket,0.5:0.75,1,1082,-0.5991219963031423,0.0,0.4953789279112754,0.4232902033271719
7,vol_ratio_bucket,0.5:0.75,3,1082,-1.152264325323475,0.25,0.5036968576709797,0.46210720887245843
7,vol_ratio_bucket,0.5:0.75,5,1082,-1.729898336414048,-0.25,0.48706099815157117,0.44731977818853974
7,vol_ratio_bucket,0.5:0.75,10,1082,-2.9593345656192236,-0.125,0.4926062846580407,0.4731977818853974
7,vol_ratio_bucket,0.5:0.75,20,1082,-2.6245378927911274,2.0,0.5341959334565619,0.5147874306839186
7,vol_ratio_bucket,0.5:0.75,30,1082,-1.6649722735674677,1.5,0.5184842883548983,0.5027726432532348
7,vol_ratio_bucket,0.5:0.75,60,1082,4.502079482439926,8.0,0.566543438077634,0.555452865064695
7,vol_ratio_bucket,0.75:1.0,1,221,-0.5769230769230769,0.75,0.5067873303167421,0.49321266968325794
7,vol_ratio_bucket,0.75:1.0,3,221,-0.1753393665158371,1.0,0.502262443438914,0.497737556561086
7,vol_ratio_bucket,0.75:1.0,5,221,0.6255656108597285,1.25,0.5248868778280543,0.502262443438914
7,vol_ratio_bucket,0.75:1.0,10,221,-1.7058823529411764,1.25,0.5158371040723982,0.502262443438914
7,vol_ratio_bucket,0.75:1.0,20,221,-6.8054298642533935,-7.0,0.46153846153846156,0.4434389140271493
7,vol_ratio_bucket,0.75:1.0,30,221,-10.96606334841629,-3.5,0.46153846153846156,0.45701357466063347
7,vol_ratio_bucket,0.75:1.0,60,221,-2.266968325791855,4.5,0.5203619909502263,0.5067873303167421
8,vwap_distance_bucket,<=-2,1,2121,0.010961810466760962,0.0,0.495992456388496,0.42574257425742573
8,vwap_distance_bucket,<=-2,3,2121,0.025106082036775106,0.25,0.5115511551155115,0.4592173503064592
8,vwap_distance_bucket,<=-2,5,2121,-0.02534181989627534,0.25,0.5077793493635078,0.47194719471947194
8,vwap_distance_bucket,<=-2,10,2121,-0.49363507779349364,0.5,0.5148514851485149,0.48797736916548795
8,vwap_distance_bucket,<=-2,20,2121,1.0222772277227723,1.75,0.5337105139085337,0.5124941065535125
8,vwap_distance_bucket,<=-2,30,2121,1.8243752946723244,2.25,0.5355964167845356,0.5157944365865158
8,vwap_distance_bucket,<=-2,60,2121,-1.119047619047619,0.25,0.5007072135785007,0.49363507779349364
8,vwap_distance_bucket,-2:-1,1,391,-0.04475703324808184,0.0,0.4936061381074169,0.4296675191815857
8,vwap_distance_bucket,-2:-1,3,391,-0.3842710997442455,-0.25,0.47570332480818417,0.4475703324808184
8,vwap_distance_bucket,-2:-1,5,391,0.36508951406649615,0.75,0.5140664961636828,0.4884910485933504
8,vwap_distance_bucket,-2:-1,10,391,1.6368286445012787,1.75,0.5473145780051151,0.5217391304347826
8,vwap_distance_bucket,-2:-1,20,391,4.398337595907928,2.75,0.5447570332480819,0.5345268542199488
8,vwap_distance_bucket,-2:-1,30,391,5.426470588235294,2.5,0.5294117647058824,0.5140664961636828
8,vwap_distance_bucket,-2:-1,60,391,-0.6304347826086957,2.25,0.5242966751918159,0.5166240409207161
8,vwap_distance_bucket,-1:0,1,239,-1.0397489539748954,-0.75,0.4476987447698745,0.39330543933054396
8,vwap_distance_bucket,-1:0,3,239,-1.5627615062761506,-1.75,0.4225941422594142,0.3723849372384937
8,vwap_distance_bucket,-1:0,5,239,-2.1328451882845187,-3.0,0.4100418410041841,0.3891213389121339
8,vwap_distance_bucket,-1:0,10,239,-2.209205020920502,-2.75,0.42677824267782427,0.40585774058577406
8,vwap_distance_bucket,-1:0,20,239,-4.167364016736402,-6.0,0.41841004184100417,0.3891213389121339
8,vwap_distance_bucket,-1:0,30,239,-2.7102510460251046,-6.5,0.40585774058577406,0.39330543933054396
8,vwap_distance_bucket,-1:0,60,239,-8.697698744769875,-7.75,0.4309623430962343,0.4225941422594142
8,vwap_distance_bucket,0:1,1,189,-0.10978835978835978,-0.25,0.4708994708994709,0.4021164021164021
8,vwap_distance_bucket,0:1,3,189,-0.8333333333333334,0.75,0.5185185185185185,0.48677248677248675
8,vwap_distance_bucket,0:1,5,189,-2.015873015873016,-0.25,0.4973544973544973,0.48148148148148145
8,vwap_distance_bucket,0:1,10,189,-0.8902116402116402,3.75,0.5555555555555556,0.5502645502645502
8,vwap_distance_bucket,0:1,20,189,-0.9246031746031746,1.25,0.5132275132275133,0.5026455026455027
8,vwap_distance_bucket,0:1,30,189,0.39814814814814814,0.5,0.5079365079365079,0.49206349206349204
8,vwap_distance_bucket,0:1,60,189,-0.47883597883597884,2.75,0.5291005291005291,0.5132275132275133
8,vwap_distance_bucket,1:2,1,163,0.3496932515337423,0.25,0.50920245398773,0.4539877300613497
8,vwap_distance_bucket,1:2,3,163,0.16104294478527606,0.75,0.5521472392638037,0.4785276073619632
8,vwap_distance_bucket,1:2,5,163,-0.5199386503067485,1.0,0.5276073619631901,0.49079754601226994
8,vwap_distance_bucket,1:2,10,163,-4.153374233128834,-1.5,0.4601226993865031,0.44171779141104295
8,vwap_distance_bucket,1:2,20,163,-6.535276073619632,-4.0,0.4171779141104294,0.4049079754601227
8,vwap_distance_bucket,1:2,30,163,-4.397239263803681,-3.75,0.43558282208588955,0.4110429447852761
8,vwap_distance_bucket,1:2,60,163,-7.720858895705521,-3.75,0.4785276073619632,0.4723926380368098
8,vwap_distance_bucket,>=2,1,727,0.577028885832187,0.25,0.5116918844566712,0.39752407152682256
8,vwap_distance_bucket,>=2,3,727,0.9477303988995873,0.5,0.5364511691884457,0.4621733149931224
8,vwap_distance_bucket,>=2,5,727,1.3156808803301239,1.25,0.5570839064649243,0.5061898211829436
8,vwap_distance_bucket,>=2,10,727,2.3070839064649244,2.0,0.5598349381017882,0.5295735900962861
8,vwap_distance_bucket,>=2,20,727,1.0058459422283357,1.5,0.5295735900962861,0.5034387895460798
8,vwap_distance_bucket,>=2,30,727,2.8332187070151305,3.5,0.5529573590096286,0.5378266850068776
8,vwap_distance_bucket,>=2,60,727,-2.7242090784044017,0.5,0.5048143053645117,0.4938101788170564
8,ou_residual_bucket,<=-2,1,1635,-0.14510703363914373,0.0,0.4850152905198777,0.41712538226299695
8,ou_residual_bucket,<=-2,3,1635,-0.18807339449541285,0.25,0.5058103975535169,0.45504587155963305
8,ou_residual_bucket,<=-2,5,1635,-0.10795107033639144,0.25,0.5051987767584097,0.4740061162079511
8,ou_residual_bucket,<=-2,10,1635,-0.09097859327217125,0.25,0.5015290519877675,0.4764525993883792
8,ou_residual_bucket,<=-2,20,1635,1.1267584097859327,0.75,0.5143730886850153,0.4941896024464832
8,ou_residual_bucket,<=-2,30,1635,2.1097859327217123,1.25,0.5198776758409785,0.5033639143730887
8,ou_residual_bucket,<=-2,60,1635,-2.853211009174312,-1.25,0.48807339449541287,0.4776758409785933
8,ou_residual_bucket,-2:-1,1,2195,0.205125284738041,0.25,0.5025056947608201,0.42004555808656036
8,ou_residual_bucket,-2:-1,3,2195,0.17984054669703872,0.25,0.511617312072893,0.45558086560364464
8,ou_residual_bucket,-2:-1,5,2195,0.11230068337129841,0.5,0.5170842824601367,0.47790432801822325
8,ou_residual_bucket,-2:-1,10,2195,0.020842824601366744,1.5,0.5353075170842825,0.5093394077448747
8,ou_residual_bucket,-2:-1,20,2195,0.24646924829157174,1.5,0.5257403189066059,0.5047835990888383
8,ou_residual_bucket,-2:-1,30,2195,1.508997722095672,1.75,0.5280182232346241,0.508883826879271
8,ou_residual_bucket,-2:-1,60,2195,-1.5322323462414578,1.25,0.508883826879271,0.5020501138952164
8,half_life_bucket,<=5,1,1642,0.047503045066991476,0.0,0.4902557856272838,0.41473812423873324
8,half_life_bucket,<=5,3,1642,-0.44549330085261873,0.25,0.5054811205846529,0.4573690621193666
8,half_life_bucket,<=5,5,1642,-1.053136419001218,0.0,0.4993909866017052,0.46711327649208284
8,half_life_bucket,<=5,10,1642,-2.4617844092570036,0.0,0.4993909866017052,0.4774665042630938
8,half_life_bucket,<=5,20,1642,-2.3191230207064555,-0.5,0.4939098660170524,0.47381242387332523
8,half_life_bucket,<=5,30,1642,-1.1807247259439708,0.0,0.4981729598051157,0.47868453105968334
8,half_life_bucket,<=5,60,1642,-6.560140073081608,-2.875,0.47503045066991473,0.4695493300852619
8,vol_ratio_bucket,<=0.5,1,2550,0.1535294117647059,0.0,0.49254901960784314,0.41215686274509805
8,vol_ratio_bucket,<=0.5,3,2550,0.16862745098039217,0.25,0.5086274509803922,0.4505882352941176
8,vol_ratio_bucket,<=0.5,5,2550,0.1561764705882353,0.5,0.516078431372549,0.4776470588235294
8,vol_ratio_bucket,<=0.5,10,2550,-0.2273529411764706,0.75,0.5176470588235295,0.4929411764705882
8,vol_ratio_bucket,<=0.5,20,2550,0.9988235294117647,1.5,0.5243137254901961,0.503921568627451
8,vol_ratio_bucket,<=0.5,30,2550,1.935686274509804,1.5,0.5262745098039215,0.5066666666666667
8,vol_ratio_bucket,<=0.5,60,2550,-1.181470588235294,1.5,0.5180392156862745,0.508235294117647
8,vol_ratio_bucket,0.5:0.75,1,1048,-0.23139312977099236,0.0,0.49713740458015265,0.42461832061068705
8,vol_ratio_bucket,0.5:0.75,3,1048,-0.46875,0.25,0.5047709923664122,0.45610687022900764
8,vol_ratio_bucket,0.5:0.75,5,1048,-0.4088740458015267,-0.125,0.49427480916030536,0.4599236641221374
8,vol_ratio_bucket,0.5:0.75,10,1048,0.5613072519083969,1.0,0.5286259541984732,0.49809160305343514
8,vol_ratio_bucket,0.5:0.75,20,1048,-0.5768129770992366,0.5,0.5095419847328244,0.4847328244274809
8,vol_ratio_bucket,0.5:0.75,30,1048,0.042461832061068704,1.25,0.5181297709923665,0.5019083969465649
8,vol_ratio_bucket,0.5:0.75,60,1048,-4.92199427480916,-4.75,0.4599236641221374,0.4532442748091603
8,vol_ratio_bucket,0.75:1.0,1,232,0.27586206896551724,0.25,0.5129310344827587,0.46551724137931033
8,vol_ratio_bucket,0.75:1.0,3,232,0.6400862068965517,1.25,0.5344827586206896,0.5043103448275862
8,vol_ratio_bucket,0.75:1.0,5,232,0.43211206896551724,2.375,0.5474137931034483,0.5344827586206896
8,vol_ratio_bucket,0.75:1.0,10,232,-0.48060344827586204,2.125,0.521551724137931,0.5086206896551724
8,vol_ratio_bucket,0.75:1.0,20,232,1.8997844827586208,3.875,0.5344827586206896,0.5301724137931034
8,vol_ratio_bucket,0.75:1.0,30,232,7.677801724137931,3.75,0.5344827586206896,0.5258620689655172
8,vol_ratio_bucket,0.75:1.0,60,232,0.615301724137931,-1.875,0.4827586206896552,0.4827586206896552
9,vwap_distance_bucket,<=-2,1,1928,0.25012966804979253,0.25,0.5129668049792531,0.4315352697095436
9,vwap_distance_bucket,<=-2,3,1928,0.34738070539419086,0.25,0.5119294605809128,0.4704356846473029
9,vwap_distance_bucket,<=-2,5,1928,1.1956690871369295,1.0,0.5337136929460581,0.49688796680497926
9,vwap_distance_bucket,<=-2,10,1928,2.3624221991701244,2.25,0.5632780082987552,0.5306016597510373
9,vwap_distance_bucket,<=-2,20,1928,3.899896265560166,5.0,0.5892116182572614,0.5695020746887967
9,vwap_distance_bucket,<=-2,30,1928,3.828449170124481,4.75,0.5658713692946058,0.5549792531120332
9,vwap_distance_bucket,<=-2,60,1928,5.104901452282157,6.25,0.5612033195020747,0.5487551867219918
9,vwap_distance_bucket,-2:-1,1,314,-0.21496815286624205,0.0,0.48089171974522293,0.4267515923566879
9,vwap_distance_bucket,-2:-1,3,314,0.7882165605095541,0.125,0.5,0.4713375796178344
9,vwap_distance_bucket,-2:-1,5,314,0.19187898089171976,0.375,0.5063694267515924,0.4872611464968153
9,vwap_distance_bucket,-2:-1,10,314,2.343949044585987,2.5,0.5732484076433121,0.5414012738853503
9,vwap_distance_bucket,-2:-1,20,314,6.14171974522293,5.0,0.6114649681528662,0.5828025477707006
9,vwap_distance_bucket,-2:-1,30,314,8.63375796178344,6.75,0.6178343949044586,0.5859872611464968
9,vwap_distance_bucket,-2:-1,60,314,6.963375796178344,7.875,0.5509554140127388,0.5509554140127388
9,vwap_distance_bucket,-1:0,1,279,0.1935483870967742,0.5,0.5304659498207885,0.4551971326164875
9,vwap_distance_bucket,-1:0,3,279,0.08781362007168458,0.0,0.4874551971326165,0.4229390681003584
9,vwap_distance_bucket,-1:0,5,279,0.8709677419354839,0.75,0.5268817204301075,0.4874551971326165
9,vwap_distance_bucket,-1:0,10,279,0.7867383512544803,0.25,0.5017921146953405,0.4659498207885305
9,vwap_distance_bucket,-1:0,20,279,1.260752688172043,-0.75,0.48028673835125446,0.46953405017921146
9,vwap_distance_bucket,-1:0,30,279,1.0331541218637992,-1.25,0.4767025089605735,0.4551971326164875
9,vwap_distance_bucket,-1:0,60,279,-0.3790322580645161,3.5,0.5483870967741935,0.5448028673835126
9,vwap_distance_bucket,0:1,1,203,-1.167487684729064,-0.25,0.4876847290640394,0.4236453201970443
9,vwap_distance_bucket,0:1,3,203,-0.3657635467980296,0.0,0.4975369458128079,0.4729064039408867
9,vwap_distance_bucket,0:1,5,203,-0.7413793103448276,0.0,0.49261083743842365,0.45320197044334976
9,vwap_distance_bucket,0:1,10,203,-0.8731527093596059,1.0,0.5320197044334976,0.4975369458128079
9,vwap_distance_bucket,0:1,20,203,2.20935960591133,4.5,0.5714285714285714,0.5467980295566502
9,vwap_distance_bucket,0:1,30,203,3.688423645320197,7.75,0.6059113300492611,0.5911330049261084
9,vwap_distance_bucket,0:1,60,203,-6.373152709359606,3.5,0.5467980295566502,0.5369458128078818
9,vwap_distance_bucket,1:2,1,195,0.4461538461538462,0.75,0.5435897435897435,0.46153846153846156
9,vwap_distance_bucket,1:2,3,195,0.3,2.0,0.5897435897435898,0.5333333333333333
9,vwap_distance_bucket,1:2,5,195,1.1653846153846155,3.75,0.6205128205128205,0.5743589743589743
9,vwap_distance_bucket,1:2,10,195,-0.4346153846153846,5.5,0.6102564102564103,0.6
9,vwap_distance_bucket,1:2,20,195,2.174358974358974,8.5,0.6410256410256411,0.6205128205128205
9,vwap_distance_bucket,1:2,30,195,2.6025641025641026,10.25,0.6461538461538462,0.6410256410256411
9,vwap_distance_bucket,1:2,60,195,-10.798717948717949,0.75,0.5128205128205128,0.49743589743589745
9,vwap_distance_bucket,>=2,1,900,0.3908333333333333,0.5,0.5333333333333333,0.4166666666666667
9,vwap_distance_bucket,>=2,3,900,0.8197222222222222,0.25,0.5066666666666667,0.43222222222222223
9,vwap_distance_bucket,>=2,5,900,1.3119444444444444,0.5,0.52,0.46444444444444444
9,vwap_distance_bucket,>=2,10,900,1.2083333333333333,0.5,0.5211111111111111,0.4855555555555556
9,vwap_distance_bucket,>=2,20,900,4.046388888888889,0.25,0.5011111111111111,0.4777777777777778
9,vwap_distance_bucket,>=2,30,900,6.470555555555555,2.625,0.5455555555555556,0.5288888888888889
9,vwap_distance_bucket,>=2,60,900,6.481111111111111,5.0,0.5577777777777778,0.5444444444444444
9,ou_residual_bucket,<=-2,1,1642,0.19062119366626065,0.5,0.5304506699147381,0.44884287454323996
9,ou_residual_bucket,<=-2,3,1642,0.49253958587088914,0.75,0.5249695493300852,0.4835566382460414
9,ou_residual_bucket,<=-2,5,1642,1.3122716199756395,1.25,0.5395858708891595,0.5018270401948843
9,ou_residual_bucket,<=-2,10,1642,2.3099878197320343,2.125,0.5535931790499391,0.5188794153471377
9,ou_residual_bucket,<=-2,20,1642,2.870127892813642,3.25,0.5523751522533495,0.5328867235079172
9,ou_residual_bucket,<=-2,30,1642,3.675700365408039,3.875,0.5517661388550548,0.5365408038976858
9,ou_residual_bucket,<=-2,60,1642,3.0468940316686965,4.75,0.5438489646772229,0.5322777101096224
9,ou_residual_bucket,-2:-1,1,2177,0.16421681212677997,0.25,0.5062011943040882,0.41662838768948096
9,ou_residual_bucket,-2:-1,3,2177,0.3927423059255857,0.25,0.5006890215893431,0.444648598989435
9,ou_residual_bucket,-2:-1,5,2177,0.7860587965089573,0.5,0.5227377124483233,0.48001837390904917
9,ou_residual_bucket,-2:-1,10,2177,1.1680064308681672,1.75,0.5480018373909049,0.5172255397335783
9,ou_residual_bucket,-2:-1,20,2177,4.410082682590721,3.75,0.5728066146072577,0.5507579237482775
9,ou_residual_bucket,-2:-1,30,2177,5.247932935231971,4.75,0.5751033532384014,0.56086357372531
9,ou_residual_bucket,-2:-1,60,2177,4.296508957280661,6.0,0.5640790078089113,0.5535140101056499
9,half_life_bucket,<=5,1,1418,-0.12041607898448518,0.25,0.5183356840620592,0.4407616361071932
9,half_life_bucket,<=5,3,1418,-0.3415021156558533,0.25,0.5056417489421721,0.4506346967559944
9,half_life_bucket,<=5,5,1418,0.18564880112834978,0.25,0.5091678420310296,0.4696755994358251
9,half_life_bucket,<=5,10,1418,0.8143511988716502,1.25,0.5352609308885754,0.5063469675599436
9,half_life_bucket,<=5,20,1418,3.7410084626234132,3.5,0.5655853314527504,0.5401974612129761
9,half_life_bucket,<=5,30,1418,3.8415021156558535,3.25,0.5521861777150917,0.5338504936530324
9,half_life_bucket,<=5,60,1418,0.07775035260930889,3.75,0.53737658674189,0.5253878702397743
9,vol_ratio_bucket,<=0.5,1,2368,0.16026182432432431,0.25,0.512668918918919,0.41638513513513514
9,vol_ratio_bucket,<=0.5,3,2368,0.6228885135135135,0.25,0.5109797297297297,0.45819256756756754
9,vol_ratio_bucket,<=0.5,5,2368,1.2819890202702702,0.75,0.5350506756756757,0.4890202702702703
9,vol_ratio_bucket,<=0.5,10,2368,1.665646114864865,2.0,0.5548986486486487,0.5202702702702703
9,vol_ratio_bucket,<=0.5,20,2368,5.125844594594595,3.75,0.5713682432432432,0.5523648648648649
9,vol_ratio_bucket,<=0.5,30,2368,6.424197635135135,5.25,0.5764358108108109,0.5633445945945946
9,vol_ratio_bucket,<=0.5,60,2368,6.0285050675675675,7.5,0.5777027027027027,0.5684121621621622
9,vol_ratio_bucket,0.5:0.75,1,1252,0.20307507987220447,0.5,0.5271565495207667,0.4496805111821086
9,vol_ratio_bucket,0.5:0.75,3,1252,0.22543929712460065,0.5,0.5135782747603834,0.46645367412140576
9,vol_ratio_bucket,0.5:0.75,5,1252,0.626797124600639,0.75,0.5191693290734825,0.48482428115015974
9,vol_ratio_bucket,0.5:0.75,10,1252,1.3618210862619808,1.5,0.5447284345047924,0.5143769968051118
9,vol_ratio_bucket,0.5:0.75,20,1252,1.601038338658147,3.5,0.5630990415335463,0.5399361022364217
9,vol_ratio_bucket,0.5:0.75,30,1252,1.2521964856230032,3.25,0.547923322683706,0.5311501597444089
9,vol_ratio_bucket,0.5:0.75,60,1252,0.9386980830670927,3.25,0.5335463258785943,0.518370607028754
9,vol_ratio_bucket,0.75:1.0,1,199,0.18467336683417085,0.0,0.49748743718592964,0.47738693467336685
9,vol_ratio_bucket,0.75:1.0,3,199,-0.46984924623115576,0.0,0.49748743718592964,0.46733668341708545
9,vol_ratio_bucket,0.75:1.0,5,199,0.228643216080402,2.75,0.5376884422110553,0.5226130653266332
9,vol_ratio_bucket,0.75:1.0,10,199,3.449748743718593,2.25,0.5326633165829145,0.5125628140703518
9,vol_ratio_bucket,0.75:1.0,20,199,0.8592964824120602,-0.75,0.4824120603015075,0.45226130653266333
9,vol_ratio_bucket,0.75:1.0,30,199,3.4170854271356785,3.75,0.5376884422110553,0.5175879396984925
9,vol_ratio_bucket,0.75:1.0,60,199,-5.498743718592965,-5.5,0.4271356783919598,0.4221105527638191
10,vwap_distance_bucket,<=-2,1,2453,0.05758255197717081,0.25,0.5071341214838972,0.43253159396657154
10,vwap_distance_bucket,<=-2,3,2453,0.08020790868324501,0.0,0.4981655116184264,0.4586220953933958
10,vwap_distance_bucket,<=-2,5,2453,-0.06196494088870771,0.25,0.503057480635956,0.46718304117407256
10,vwap_distance_bucket,<=-2,10,2453,-0.8061557276803913,-0.75,0.4798206278026906,0.4565837749694252
10,vwap_distance_bucket,<=-2,20,2453,-1.4934773746432939,-1.5,0.4765593151243375,0.4618834080717489
10,vwap_distance_bucket,<=-2,30,2453,-1.012433754586221,-1.0,0.4883815735833673,0.4765593151243375
10,vwap_distance_bucket,<=-2,60,2453,-3.080411740725642,-0.75,0.49041989400733793,0.4826742763962495
10,vwap_distance_bucket,-2:-1,1,268,0.1417910447761194,0.75,0.5335820895522388,0.48134328358208955
10,vwap_distance_bucket,-2:-1,3,268,1.0960820895522387,1.5,0.5410447761194029,0.5186567164179104
10,vwap_distance_bucket,-2:-1,5,268,2.876865671641791,1.125,0.5410447761194029,0.5
10,vwap_distance_bucket,-2:-1,10,268,3.1949626865671643,0.375,0.5,0.48880597014925375
10,vwap_distance_bucket,-2:-1,20,268,0.7173507462686567,-3.125,0.47388059701492535,0.4701492537313433
10,vwap_distance_bucket,-2:-1,30,268,-0.605410447761194,-2.0,0.4701492537313433,0.4626865671641791
10,vwap_distance_bucket,-2:-1,60,268,3.025186567164179,8.875,0.5261194029850746,0.5223880597014925
10,vwap_distance_bucket,-1:0,1,246,0.6829268292682927,1.25,0.5650406504065041,0.5121951219512195
10,vwap_distance_bucket,-1:0,3,246,0.8282520325203252,1.0,0.5487804878048781,0.4959349593495935
10,vwap_distance_bucket,-1:0,5,246,-0.6178861788617886,1.875,0.5203252032520326,0.516260162601626
10,vwap_distance_bucket,-1:0,10,246,0.806910569105691,2.625,0.532520325203252,0.508130081300813
10,vwap_distance_bucket,-1:0,20,246,-2.203252032520325,0.75,0.508130081300813,0.5
10,vwap_distance_bucket,-1:0,30,246,-4.404471544715447,-1.875,0.47560975609756095,0.4634146341463415
10,vwap_distance_bucket,-1:0,60,246,-4.137195121951219,4.0,0.5121951219512195,0.5121951219512195
10,vwap_distance_bucket,0:1,1,160,-0.8046875,0.375,0.50625,0.4125
10,vwap_distance_bucket,0:1,3,160,-1.0828125,1.0,0.525,0.49375
10,vwap_distance_bucket,0:1,5,160,0.7328125,1.75,0.54375,0.50625
10,vwap_distance_bucket,0:1,10,160,-1.7109375,-1.625,0.46875,0.45625
10,vwap_distance_bucket,0:1,20,160,-0.6953125,6.75,0.58125,0.56875
