observations,wins,losses,win_rate,tp,sl,rr,horizon,expectancy_r,breakeven_wr,edge_vs_breakeven,context,side,hmm_state,vol_bucket,zscore,candidate,research_score
154,80,74,0.5194805194805194,9.0,3.0,3.0,8,1.0779220779220777,0.25,0.26948051948051943,B1,LONG,2,60-80,3.5,True,5.542323553598809
3267,1667,1600,0.5102540557086012,40.0,17.5,2.2857142857142856,8,0.6765490401854038,0.30434782608695654,0.20590622962164462,A1,LONG,0,20-40,2.0,True,5.530726561810441
3267,1682,1585,0.514845423936333,45.0,20.0,2.25,12,0.6732476277930824,0.3076923076923077,0.20715311624402533,A1,LONG,0,20-40,2.0,True,5.5287510174770205
372,192,180,0.5161290322580645,47.5,17.5,2.7142857142857144,4,0.9170506912442395,0.2692307692307692,0.24689826302729528,D2,LONG,1,20-40,3.0,True,5.517974479491193
372,192,180,0.5161290322580645,47.5,17.5,2.7142857142857144,5,0.9170506912442395,0.2692307692307692,0.24689826302729528,D2,LONG,1,20-40,3.0,True,5.517974479491193
372,198,174,0.532258064516129,45.0,17.5,2.5714285714285716,3,0.900921658986175,0.27999999999999997,0.25225806451612903,D2,LONG,1,20-40,3.0,True,5.506971100533924
5154,2689,2465,0.5217306946061312,42.5,20.0,2.125,7,0.6304084206441599,0.32,0.2017306946061312,C1,LONG,0,40-60,2.0,True,5.505653244681182
861,443,418,0.5145180023228804,50.0,20.0,2.5,7,0.8008130081300813,0.2857142857142857,0.22880371660859466,A2,LONG,0,20-40,2.5,True,5.491484034201925
5154,2669,2485,0.5178502134264649,37.5,17.5,2.142857142857143,4,0.627529242197461,0.3181818181818182,0.1996683952446467,C1,LONG,0,40-60,2.0,True,5.459693334546752
861,432,429,0.5017421602787456,32.5,12.5,2.6,3,0.8062717770034843,0.2777777777777778,0.22396438250096784,A2,LONG,0,20-40,2.5,True,5.459291177737726
3267,1722,1545,0.527089072543618,37.5,17.5,2.142857142857143,5,0.6565656565656567,0.3181818181818182,0.20890725436179985,A1,LONG,0,20-40,2.0,True,5.456806745910697
840,438,402,0.5214285714285715,42.5,17.5,2.4285714285714284,6,0.7877551020408163,0.2916666666666667,0.22976190476190478,D1,LONG,1,20-40,2.5,True,5.418891989026046
3267,1707,1560,0.5224977043158862,32.5,15.0,2.1666666666666665,4,0.6545760636669727,0.31578947368421056,0.2067082306316756,A1,LONG,0,20-40,2.0,True,5.4159514731771266
3267,1655,1612,0.5065809611264157,40.0,17.5,2.2857142857142856,10,0.6644803008439372,0.30434782608695654,0.20223313503945917,A1,LONG,0,20-40,2.0,True,5.412315747030692
154,77,77,0.5,11.0,3.5,3.142857142857143,6,1.0714285714285714,0.24137931034482762,0.2586206896551724,B1,LONG,2,60-80,3.5,True,5.403669768127764
154,77,77,0.5,11.0,3.5,3.142857142857143,8,1.0714285714285714,0.24137931034482762,0.2586206896551724,B1,LONG,2,60-80,3.5,True,5.403669768127764
3267,1724,1543,0.5277012549739822,42.5,20.0,2.125,6,0.6490664217936944,0.32,0.20770125497398223,A1,LONG,0,20-40,2.0,True,5.397694888577318
840,423,417,0.5035714285714286,45.0,17.5,2.5714285714285716,7,0.7984693877551021,0.27999999999999997,0.2235714285714286,D1,LONG,1,20-40,2.5,True,5.3965701555175
861,440,421,0.5110336817653891,37.5,15.0,2.5,5,0.788617886178862,0.2857142857142857,0.2253193960511034,A2,LONG,0,20-40,2.5,True,5.389284308961374
154,79,75,0.512987012987013,7.5,2.5,3.0,7,1.051948051948052,0.25,0.262987012987013,B1,LONG,2,60-80,3.5,True,5.374322801264261
154,79,75,0.512987012987013,7.5,2.5,3.0,8,1.051948051948052,0.25,0.262987012987013,B1,LONG,2,60-80,3.5,True,5.374322801264261
154,79,75,0.512987012987013,7.5,2.5,3.0,9,1.051948051948052,0.25,0.262987012987013,B1,LONG,2,60-80,3.5,True,5.374322801264261
154,79,75,0.512987012987013,9.0,3.0,3.0,10,1.051948051948052,0.25,0.262987012987013,B1,LONG,2,60-80,3.5,True,5.374322801264261
3267,1687,1580,0.5163758800122437,27.5,12.5,2.2,3,0.6524028160391798,0.3125,0.20387588001224366,A1,LONG,0,20-40,2.0,True,5.365651722491057
840,442,398,0.5261904761904762,47.5,20.0,2.375,4,0.7758928571428573,0.2962962962962963,0.22989417989417993,D1,LONG,1,20-40,2.5,True,5.362175224775953
3267,1718,1549,0.5258647076828895,42.5,20.0,2.125,7,0.6433272115090296,0.32,0.2058647076828895,A1,LONG,0,20-40,2.0,True,5.340406472120813
5154,2646,2508,0.5133876600698487,37.5,17.5,2.142857142857143,6,0.6135040745052388,0.3181818181818182,0.19520584188803053,C1,LONG,0,40-60,2.0,True,5.314268244337926
861,451,410,0.5238095238095238,47.5,20.0,2.375,6,0.7678571428571429,0.2962962962962963,0.22751322751322756,A2,LONG,0,20-40,2.5,True,5.313717259973286
861,445,416,0.5168408826945412,42.5,17.5,2.4285714285714284,6,0.7720258835241411,0.2916666666666667,0.22517421602787452,A2,LONG,0,20-40,2.5,True,5.306201137657464
840,440,400,0.5238095238095238,47.5,20.0,2.375,3,0.7678571428571429,0.2962962962962963,0.22751322751322756,D1,LONG,1,20-40,2.5,True,5.294328222487237
840,434,406,0.5166666666666667,42.5,17.5,2.4285714285714284,3,0.7714285714285715,0.2916666666666667,0.22500000000000003,D1,LONG,1,20-40,2.5,True,5.281844030464498
840,434,406,0.5166666666666667,42.5,17.5,2.4285714285714284,4,0.7714285714285715,0.2916666666666667,0.22500000000000003,D1,LONG,1,20-40,2.5,True,5.281844030464498
372,198,174,0.532258064516129,50.0,20.0,2.5,4,0.8629032258064515,0.2857142857142857,0.2465437788018433,D2,LONG,1,20-40,3.0,True,5.274579736956405
154,84,70,0.5454545454545454,8.0,3.0,2.6666666666666665,7,0.9999999999999998,0.27272727272727276,0.27272727272727265,B1,LONG,2,60-80,3.5,True,5.272671713142848
154,84,70,0.5454545454545454,8.0,3.0,2.6666666666666665,8,0.9999999999999998,0.27272727272727276,0.27272727272727265,B1,LONG,2,60-80,3.5,True,5.272671713142848
154,84,70,0.5454545454545454,8.0,3.0,2.6666666666666665,9,0.9999999999999998,0.27272727272727276,0.27272727272727265,B1,LONG,2,60-80,3.5,True,5.272671713142848
3267,1702,1565,0.5209672482399755,37.5,17.5,2.142857142857143,6,0.6373256373256374,0.3181818181818182,0.20278543005815736,A1,LONG,0,20-40,2.0,True,5.26532886934966
3267,1689,1578,0.5169880624426079,32.5,15.0,2.1666666666666665,5,0.6371288644015914,0.31578947368421056,0.2011985887583973,A1,LONG,0,20-40,2.0,True,5.243188102650183
5154,2739,2415,0.5314318975552969,40.0,20.0,2.0,5,0.5942956926658906,0.3333333333333333,0.19809856422196354,C1,LONG,0,40-60,2.0,True,5.239544700408336
5154,2645,2509,0.5131936360108653,42.5,20.0,2.125,8,0.603730112533954,0.32,0.1931936360108653,C1,LONG,0,40-60,2.0,True,5.2286033925787105
840,438,402,0.5214285714285715,47.5,20.0,2.375,7,0.7598214285714288,0.2962962962962963,0.22513227513227518,D1,LONG,1,20-40,2.5,True,5.226738921410001
840,425,415,0.5059523809523809,50.0,20.0,2.5,8,0.7708333333333333,0.2857142857142857,0.22023809523809523,D1,LONG,1,20-40,2.5,True,5.222148022049955
861,462,399,0.5365853658536586,45.0,20.0,2.25,4,0.7439024390243905,0.3076923076923077,0.22889305816135086,A2,LONG,0,20-40,2.5,True,5.212185987268183
861,462,399,0.5365853658536586,45.0,20.0,2.25,5,0.7439024390243905,0.3076923076923077,0.22889305816135086,A2,LONG,0,20-40,2.5,True,5.212185987268183
5154,2590,2564,0.502522312766783,27.5,12.5,2.2,3,0.6080714008537058,0.3125,0.19002231276678305,C1,LONG,0,40-60,2.0,True,5.2107355689542025
154,78,76,0.5064935064935064,7.5,2.5,3.0,10,1.0259740259740258,0.25,0.25649350649350644,B1,LONG,2,60-80,3.5,True,5.208023322371072
372,197,175,0.5295698924731183,50.0,20.0,2.5,5,0.8534946236559138,0.2857142857142857,0.24385560675883255,D2,LONG,1,20-40,3.0,True,5.203482626421674
372,197,175,0.5295698924731183,50.0,20.0,2.5,6,0.8534946236559138,0.2857142857142857,0.24385560675883255,D2,LONG,1,20-40,3.0,True,5.203482626421674
5154,2731,2423,0.5298797050834303,40.0,20.0,2.0,3,0.5896391152502909,0.3333333333333333,0.19654637175009698,C1,LONG,0,40-60,2.0,True,5.190667320408815
840,424,416,0.5047619047619047,37.5,15.0,2.5,3,0.7666666666666666,0.2857142857142857,0.21904761904761905,D1,LONG,1,20-40,2.5,True,5.187773543785511
861,434,427,0.5040650406504065,50.0,20.0,2.5,12,0.7642276422764226,0.2857142857142857,0.21835075493612077,A2,LONG,0,20-40,2.5,True,5.186608132535843
5154,2609,2545,0.506208769887466,32.5,15.0,2.1666666666666665,4,0.6029944379769756,0.31578947368421056,0.19041929620325543,C1,LONG,0,40-60,2.0,True,5.186230484627139
861,457,404,0.5307781649245064,40.0,17.5,2.2857142857142856,4,0.7439853990376636,0.30434782608695654,0.22643033883754982,A2,LONG,0,20-40,2.5,True,5.183564072469413
861,461,400,0.5354239256678281,45.0,20.0,2.25,3,0.7401277584204415,0.3076923076923077,0.22773161797552044,A2,LONG,0,20-40,2.5,True,5.1799281661074446
3267,1701,1566,0.5206611570247934,42.5,20.0,2.125,8,0.6270661157024795,0.32,0.20066115702479342,A1,LONG,0,20-40,2.0,True,5.179015654333762
3267,1691,1576,0.5176002448729722,37.5,17.5,2.142857142857143,7,0.6267436267436268,0.3181818181818182,0.199418426691154,A1,LONG,0,20-40,2.0,True,5.160828555358403
154,80,74,0.5194805194805194,10.0,3.5,2.857142857142857,9,1.0037105751391464,0.25925925925925924,0.2602212602212602,B1,LONG,2,60-80,3.5,True,5.160752224607498
840,436,404,0.5190476190476191,47.5,20.0,2.375,5,0.7517857142857144,0.2962962962962963,0.2227513227513228,D1,LONG,1,20-40,2.5,True,5.159407321544242
861,456,405,0.5296167247386759,40.0,17.5,2.2857142857142856,3,0.740169238427078,0.30434782608695654,0.2252688986517194,A2,LONG,0,20-40,2.5,True,5.151165087419205
372,189,183,0.5080645161290323,40.0,15.0,2.6666666666666665,3,0.8629032258064515,0.27272727272727276,0.2353372434017595,D2,LONG,1,20-40,3.0,True,5.15095677437149
372,193,179,0.5188172043010753,45.0,17.5,2.5714285714285716,6,0.8529185867895546,0.27999999999999997,0.23881720430107528,D2,LONG,1,20-40,3.0,True,5.145662926495382
372,202,170,0.543010752688172,47.5,20.0,2.375,3,0.8326612903225805,0.2962962962962963,0.24671445639187572,D2,LONG,1,20-40,3.0,True,5.142740918083395
3267,1697,1570,0.5194367921640649,42.5,20.0,2.125,10,0.6232399755127028,0.32,0.1994367921640649,A1,LONG,0,20-40,2.0,True,5.141240358134595
861,440,421,0.5110336817653891,42.5,17.5,2.4285714285714284,7,0.7521154803384769,0.2916666666666667,0.21936701509872242,A2,LONG,0,20-40,2.5,True,5.139832899752135
5154,2601,2553,0.5046565774155995,32.5,15.0,2.1666666666666665,5,0.5980791618160652,0.31578947368421056,0.18886710373138899,C1,LONG,0,40-60,2.0,True,5.136020069571544
3267,1754,1513,0.536883991429446,40.0,20.0,2.0,3,0.610651974288338,0.3333333333333333,0.20355065809611267,A1,LONG,0,20-40,2.0,True,5.12361204136355
861,432,429,0.5017421602787456,50.0,20.0,2.5,10,0.7560975609756097,0.2857142857142857,0.21602787456445993,A2,LONG,0,20-40,2.5,True,5.11956000678084
861,455,406,0.5284552845528455,40.0,17.5,2.2857142857142856,5,0.7363530778164923,0.30434782608695654,0.22410745846588898,A2,LONG,0,20-40,2.5,True,5.118826019683094
154,83,71,0.538961038961039,8.0,3.0,2.6666666666666665,6,0.9761904761904762,0.27272727272727276,0.2662337662337662,B1,LONG,2,60-80,3.5,True,5.115162147030033
3267,1660,1607,0.5081114172023263,27.5,12.5,2.2,4,0.6259565350474444,0.3125,0.19561141720232633,A1,LONG,0,20-40,2.0,True,5.106284567223536
840,448,392,0.5333333333333333,45.0,20.0,2.25,6,0.7333333333333333,0.3076923076923077,0.22564102564102562,D1,LONG,1,20-40,2.5,True,5.103323902335055
861,431,430,0.5005807200929152,50.0,20.0,2.5,8,0.7520325203252033,0.2857142857142857,0.2148664343786295,A2,LONG,0,20-40,2.5,True,5.086131681350873
5154,2713,2441,0.5263872720217307,40.0,20.0,2.0,6,0.5791618160651922,0.3333333333333333,0.19305393868839743,C1,LONG,0,40-60,2.0,True,5.081144997165304
840,428,412,0.5095238095238095,42.5,17.5,2.4285714285714284,5,0.7469387755102039,0.2916666666666667,0.2178571428571428,D1,LONG,1,20-40,2.5,True,5.078235530423915
372,192,180,0.5161290322580645,45.0,17.5,2.5714285714285716,4,0.8433179723502304,0.27999999999999997,0.23612903225806453,D2,LONG,1,20-40,3.0,True,5.0743182399341125
372,192,180,0.5161290322580645,45.0,17.5,2.5714285714285716,5,0.8433179723502304,0.27999999999999997,0.23612903225806453,D2,LONG,1,20-40,3.0,True,5.0743182399341125
5154,2607,2547,0.5058207217694994,37.5,17.5,2.142857142857143,7,0.5897222684184267,0.3181818181818182,0.18763890358768126,C1,LONG,0,40-60,2.0,True,5.070123232374201
5154,2711,2443,0.5259992239037641,35.0,17.5,2.0,3,0.5779976717112922,0.3333333333333333,0.19266589057043076,C1,LONG,0,40-60,2.0,True,5.069014463963495
5154,2710,2444,0.5258051998447808,40.0,20.0,2.0,4,0.5774155995343424,0.3333333333333333,0.1924718665114475,C1,LONG,0,40-60,2.0,True,5.062952093399486
861,443,418,0.5145180023228804,47.5,20.0,2.375,7,0.7364982578397212,0.2962962962962963,0.21822170602658408,A2,LONG,0,20-40,2.5,True,5.0504529560381375
3267,1746,1521,0.5344352617079889,40.0,20.0,2.0,4,0.6033057851239668,0.3333333333333333,0.20110192837465563,A1,LONG,0,20-40,2.0,True,5.050020124504082
154,77,77,0.5,7.5,2.5,3.0,6,1.0,0.25,0.25,B1,LONG,2,60-80,3.5,True,5.043425116919247
154,77,77,0.5,12.0,4.0,3.0,9,1.0,0.25,0.25,B1,LONG,2,60-80,3.5,True,5.043425116919247
372,198,174,0.532258064516129,42.5,17.5,2.4285714285714284,3,0.824884792626728,0.2916666666666667,0.24059139784946232,D2,LONG,1,20-40,3.0,True,5.042188373378886
3267,1745,1522,0.5341291704928068,35.0,17.5,2.0,3,0.6023875114784205,0.3333333333333333,0.20079583715947352,A1,LONG,0,20-40,2.0,True,5.04084160489454
3267,1743,1524,0.5335169880624426,40.0,20.0,2.0,5,0.6005509641873279,0.3333333333333333,0.20018365472910932,A1,LONG,0,20-40,2.0,True,5.0224982123407145
3267,1683,1584,0.5151515151515151,42.5,20.0,2.125,12,0.6098484848484849,0.32,0.19515151515151513,A1,LONG,0,20-40,2.0,True,5.009623863042648
154,80,74,0.5194805194805194,7.0,2.5,2.8,7,0.9740259740259738,0.2631578947368421,0.25632262474367734,B1,LONG,2,60-80,3.5,True,5.0081236930109725
154,80,74,0.5194805194805194,7.0,2.5,2.8,8,0.9740259740259738,0.2631578947368421,0.25632262474367734,B1,LONG,2,60-80,3.5,True,5.0081236930109725
154,80,74,0.5194805194805194,7.0,2.5,2.8,9,0.9740259740259738,0.2631578947368421,0.25632262474367734,B1,LONG,2,60-80,3.5,True,5.0081236930109725
154,80,74,0.5194805194805194,7.0,2.5,2.8,10,0.9740259740259738,0.2631578947368421,0.25632262474367734,B1,LONG,2,60-80,3.5,True,5.0081236930109725
3267,1664,1603,0.5093357820630547,32.5,15.0,2.1666666666666665,6,0.6128966431996733,0.31578947368421056,0.19354630837884418,A1,LONG,0,20-40,2.0,True,5.005819839306635
861,446,415,0.5180023228803716,35.0,15.0,2.3333333333333335,3,0.7266744096012387,0.3,0.21800232288037164,A2,LONG,0,20-40,2.5,True,5.0002012436226835
154,79,75,0.512987012987013,10.0,3.5,2.857142857142857,7,0.9786641929499073,0.25925925925925924,0.25372775372775375,B1,LONG,2,60-80,3.5,True,4.999921124632977
861,445,416,0.5168408826945412,35.0,15.0,2.3333333333333335,4,0.7228029423151374,0.3,0.21684088269454121,A2,LONG,0,20-40,2.5,True,4.967887575617553
154,82,72,0.5324675324675324,8.0,3.0,2.6666666666666665,10,0.9523809523809522,0.27272727272727276,0.25974025974025966,B1,LONG,2,60-80,3.5,True,4.9592120815718
3267,1668,1599,0.5105601469237833,37.5,17.5,2.142857142857143,8,0.6046176046176046,0.3181818181818182,0.1923783287419651,A1,LONG,0,20-40,2.0,True,4.944191210173571
154,85,69,0.551948051948052,7.5,3.0,2.5,7,0.9318181818181819,0.2857142857142857,0.26623376623376627,B1,LONG,2,60-80,3.5,True,4.943687961419368
154,85,69,0.551948051948052,7.5,3.0,2.5,8,0.9318181818181819,0.2857142857142857,0.26623376623376627,B1,LONG,2,60-80,3.5,True,4.943687961419368
154,85,69,0.551948051948052,7.5,3.0,2.5,9,0.9318181818181819,0.2857142857142857,0.26623376623376627,B1,LONG,2,60-80,3.5,True,4.943687961419368
5154,2690,2464,0.5219247186651145,40.0,20.0,2.0,7,0.5657741559953434,0.3333333333333333,0.18859138533178116,C1,LONG,0,40-60,2.0,True,4.942110127284381
3267,1734,1533,0.5307621671258035,35.0,17.5,2.0,4,0.5922865013774105,0.3333333333333333,0.19742883379247017,A1,LONG,0,20-40,2.0,True,4.940178115825289
5154,2688,2466,0.5215366705471478,35.0,17.5,2.0,5,0.5646100116414434,0.3333333333333333,0.1882033372138145,C1,LONG,0,40-60,2.0,True,4.930068405880643
840,423,417,0.5035714285714286,42.5,17.5,2.4285714285714284,7,0.7265306122448978,0.2916666666666667,0.21190476190476187,D1,LONG,1,20-40,2.5,True,4.910361598375027
840,442,398,0.5261904761904762,45.0,20.0,2.25,4,0.7101190476190476,0.3076923076923077,0.2184981684981685,D1,LONG,1,20-40,2.5,True,4.907614148951064
840,438,402,0.5214285714285715,40.0,17.5,2.2857142857142856,6,0.7132653061224491,0.30434782608695654,0.21708074534161492,D1,LONG,1,20-40,2.5,True,4.906483808716589
3267,1652,1615,0.5056626874808693,32.5,15.0,2.1666666666666665,7,0.6012651770227527,0.31578947368421056,0.18987321379665872,A1,LONG,0,20-40,2.0,True,4.892949029088161
861,452,409,0.5249709639953543,45.0,20.0,2.25,6,0.7061556329849014,0.3076923076923077,0.21727865630304655,A2,LONG,0,20-40,2.5,True,4.8922747474134844
3267,1728,1539,0.5289256198347108,30.0,15.0,2.0,3,0.5867768595041323,0.3333333333333333,0.19559228650137744,A1,LONG,0,20-40,2.0,True,4.8855027514605744
154,80,74,0.5194805194805194,11.0,4.0,2.75,9,0.9480519480519478,0.26666666666666666,0.25281385281385277,B1,LONG,2,60-80,3.5,True,4.874573727864013
372,198,174,0.532258064516129,47.5,20.0,2.375,4,0.7963709677419355,0.2962962962962963,0.23596176821983272,D2,LONG,1,20-40,3.0,True,4.867894850695748
3267,1659,1608,0.5078053259871441,37.5,17.5,2.142857142857143,10,0.5959595959595957,0.3181818181818182,0.18962350780532594,A1,LONG,0,20-40,2.0,True,4.860106307411469
372,192,180,0.5161290322580645,50.0,20.0,2.5,7,0.8064516129032258,0.2857142857142857,0.2304147465437788,D2,LONG,1,20-40,3.0,True,4.852490120155572
3267,1724,1543,0.5277012549739822,40.0,20.0,2.0,6,0.5831037649219467,0.3333333333333333,0.19436792164064892,A1,LONG,0,20-40,2.0,True,4.849143486319165
840,440,400,0.5238095238095238,45.0,20.0,2.25,3,0.7023809523809524,0.3076923076923077,0.21611721611721613,D1,LONG,1,20-40,2.5,True,4.842873877934062
154,78,76,0.5064935064935064,10.0,3.5,2.857142857142857,6,0.9536178107606678,0.25925925925925924,0.2472342472342472,B1,LONG,2,60-80,3.5,True,4.840730538334053
154,78,76,0.5064935064935064,10.0,3.5,2.857142857142857,8,0.9536178107606678,0.25925925925925924,0.2472342472342472,B1,LONG,2,60-80,3.5,True,4.840730538334053
3267,1723,1544,0.5273951637588001,35.0,17.5,2.0,5,0.5821854912764004,0.3333333333333333,0.19406183042546682,A1,LONG,0,20-40,2.0,True,4.840065042254864
861,441,420,0.5121951219512195,35.0,15.0,2.3333333333333335,5,0.7073170731707319,0.3,0.21219512195121953,A2,LONG,0,20-40,2.5,True,4.839240760406756
5154,2669,2485,0.5178502134264649,35.0,17.5,2.0,4,0.5535506402793946,0.3333333333333333,0.18451688009313155,C1,LONG,0,40-60,2.0,True,4.8160572254519955
861,433,428,0.502903600464576,30.0,12.5,2.4,3,0.7098722415795585,0.29411764705882354,0.2087859534057525,A2,LONG,0,20-40,2.5,True,4.812139768473443
5154,2668,2486,0.5176561893674816,30.0,15.0,2.0,3,0.5529685681024448,0.3333333333333333,0.18432285603414827,C1,LONG,0,40-60,2.0,True,4.810075943921008
372,197,175,0.5295698924731183,47.5,20.0,2.375,5,0.787298387096774,0.2962962962962963,0.23327359617682197,D2,LONG,1,20-40,3.0,True,4.799905430592907
372,197,175,0.5295698924731183,47.5,20.0,2.375,6,0.787298387096774,0.2962962962962963,0.23327359617682197,D2,LONG,1,20-40,3.0,True,4.799905430592907
861,445,416,0.5168408826945412,40.0,17.5,2.2857142857142856,6,0.6981914717106352,0.30434782608695654,0.21249305660758466,A2,LONG,0,20-40,2.5,True,4.798730794597594
3267,1718,1549,0.5258647076828895,40.0,20.0,2.0,7,0.5775941230486685,0.3333333333333333,0.1925313743495562,A1,LONG,0,20-40,2.0,True,4.794741055259653
840,425,415,0.5059523809523809,47.5,20.0,2.375,8,0.7075892857142856,0.2962962962962963,0.20965608465608465,D1,LONG,1,20-40,2.5,True,4.793689931437748
154,84,70,0.5454545454545454,7.5,3.0,2.5,10,0.909090909090909,0.2857142857142857,0.2597402597402597,B1,LONG,2,60-80,3.5,True,4.793337921038953
861,435,426,0.5052264808362369,47.5,20.0,2.375,12,0.7051393728222995,0.2962962962962963,0.2089301845399406,A2,LONG,0,20-40,2.5,True,4.791127564230025
840,438,402,0.5214285714285715,45.0,20.0,2.25,7,0.6946428571428572,0.3076923076923077,0.21373626373626375,D1,LONG,1,20-40,2.5,True,4.778381763639225
840,434,406,0.5166666666666667,40.0,17.5,2.2857142857142856,3,0.6976190476190477,0.30434782608695654,0.21231884057971018,D1,LONG,1,20-40,2.5,True,4.776482410265734
840,434,406,0.5166666666666667,40.0,17.5,2.2857142857142856,4,0.6976190476190477,0.30434782608695654,0.21231884057971018,D1,LONG,1,20-40,2.5,True,4.776482410265734
861,462,399,0.5365853658536586,42.5,20.0,2.125,4,0.6768292682926831,0.32,0.21658536585365856,A2,LONG,0,20-40,2.5,True,4.7422347916948215
861,462,399,0.5365853658536586,42.5,20.0,2.125,5,0.6768292682926831,0.32,0.21658536585365856,A2,LONG,0,20-40,2.5,True,4.7422347916948215
861,433,428,0.502903600464576,47.5,20.0,2.375,10,0.6972996515679443,0.2962962962962963,0.20660730416827977,A2,LONG,0,20-40,2.5,True,4.726911671297848
372,202,170,0.543010752688172,45.0,20.0,2.25,3,0.764784946236559,0.3076923076923077,0.2353184449958643,D2,LONG,1,20-40,3.0,True,4.723518292799761
840,436,404,0.5190476190476191,45.0,20.0,2.25,5,0.686904761904762,0.3076923076923077,0.21135531135531138,D1,LONG,1,20-40,2.5,True,4.714137806066552
861,461,400,0.5354239256678281,42.5,20.0,2.125,3,0.673199767711963,0.32,0.21542392566782814,A2,LONG,0,20-40,2.5,True,4.711519597144021
372,193,179,0.5188172043010753,42.5,17.5,2.4285714285714284,6,0.7788018433179722,0.2916666666666667,0.22715053763440857,D2,LONG,1,20-40,3.0,True,4.698516170613522
3267,1707,1560,0.5224977043158862,30.0,15.0,2.0,4,0.5674931129476585,0.3333333333333333,0.18916437098255284,A1,LONG,0,20-40,2.0,True,4.695428586051155
154,82,72,0.5324675324675324,9.0,3.5,2.5714285714285716,9,0.9016697588126158,0.27999999999999997,0.25246753246753245,B1,LONG,2,60-80,3.5,True,4.695150139566029
861,432,429,0.5017421602787456,47.5,20.0,2.375,8,0.6933797909407665,0.2962962962962963,0.20544586398244935,A2,LONG,0,20-40,2.5,True,4.694896043084734
5154,2648,2506,0.5137757081878153,35.0,17.5,2.0,6,0.5413271245634458,0.3333333333333333,0.18044237485448195,C1,LONG,0,40-60,2.0,True,4.6908557584663395
5154,2648,2506,0.5137757081878153,40.0,20.0,2.0,8,0.5413271245634458,0.3333333333333333,0.18044237485448195,C1,LONG,0,40-60,2.0,True,4.6908557584663395
154,77,77,0.5,10.0,3.5,2.857142857142857,10,0.9285714285714286,0.25925925925925924,0.24074074074074076,B1,LONG,2,60-80,3.5,True,4.68318046571073
3267,1705,1562,0.5218855218855218,35.0,17.5,2.0,6,0.5656565656565655,0.3333333333333333,0.18855218855218853,A1,LONG,0,20-40,2.0,True,4.677430909017251
861,457,404,0.5307781649245064,37.5,17.5,2.142857142857143,4,0.6681599469055913,0.3181818181818182,0.21259634674268818,A2,LONG,0,20-40,2.5,True,4.655265950007656
5154,2739,2415,0.5314318975552969,37.5,20.0,1.875,5,0.5278667054714784,0.34782608695652173,0.18360581059877512,C1,LONG,0,40-60,2.0,True,4.653880607426846
3267,1702,1565,0.5209672482399755,40.0,20.0,2.0,8,0.5629017447199266,0.3333333333333333,0.18763391490664222,A1,LONG,0,20-40,2.0,True,4.650468510129548
3267,1636,1631,0.5007652280379553,37.5,17.5,2.142857142857143,12,0.5738335738335738,0.3181818181818182,0.18258340985613714,A1,LONG,0,20-40,2.0,True,4.646976371812227
372,189,183,0.5080645161290323,37.5,15.0,2.5,3,0.7782258064516128,0.2857142857142857,0.22235023041474655,D2,LONG,1,20-40,3.0,True,4.645489053521951
154,83,71,0.538961038961039,7.5,3.0,2.5,6,0.8863636363636364,0.2857142857142857,0.2532467532467533,B1,LONG,2,60-80,3.5,True,4.644476494919731
861,440,421,0.5110336817653891,40.0,17.5,2.2857142857142856,7,0.6791106686577071,0.30434782608695654,0.20668585567843256,A2,LONG,0,20-40,2.5,True,4.640930081333663
861,444,417,0.5156794425087108,45.0,20.0,2.25,7,0.6759581881533101,0.3076923076923077,0.20798713481640307,A2,LONG,0,20-40,2.5,True,4.640612910334015
840,448,392,0.5333333333333333,42.5,20.0,2.125,6,0.6666666666666666,0.32,0.21333333333333332,D1,LONG,1,20-40,2.5,True,4.639385365759141
372,192,180,0.5161290322580645,42.5,17.5,2.4285714285714284,4,0.7695852534562211,0.2916666666666667,0.22446236559139782,D2,LONG,1,20-40,3.0,True,4.630662000377031
372,192,180,0.5161290322580645,42.5,17.5,2.4285714285714284,5,0.7695852534562211,0.2916666666666667,0.22446236559139782,D2,LONG,1,20-40,3.0,True,4.630662000377031
861,456,405,0.5296167247386759,37.5,17.5,2.142857142857143,3,0.6645097063215529,0.3181818181818182,0.21143490655685776,A2,LONG,0,20-40,2.5,True,4.62461694129431
840,424,416,0.5047619047619047,35.0,15.0,2.3333333333333335,3,0.6825396825396826,0.3,0.20476190476190476,D1,LONG,1,20-40,2.5,True,4.618514749125818
3267,1698,1569,0.519742883379247,40.0,20.0,2.0,10,0.559228650137741,0.3333333333333333,0.1864095500459137,A1,LONG,0,20-40,2.0,True,4.614582329383824
5154,2731,2423,0.5298797050834303,37.5,20.0,1.875,3,0.5234041521148621,0.34782608695652173,0.18205361812690857,C1,LONG,0,40-60,2.0,True,4.607592606192113
154,86,68,0.5584415584415584,7.0,3.0,2.3333333333333335,7,0.8614718614718614,0.3,0.2584415584415584,B1,LONG,2,60-80,3.5,True,4.598683884789723
154,86,68,0.5584415584415584,7.0,3.0,2.3333333333333335,8,0.8614718614718614,0.3,0.2584415584415584,B1,LONG,2,60-80,3.5,True,4.598683884789723
154,86,68,0.5584415584415584,7.0,3.0,2.3333333333333335,9,0.8614718614718614,0.3,0.2584415584415584,B1,LONG,2,60-80,3.5,True,4.598683884789723
