side,hmm_state,vol_bucket,zscore,observations,tp,sl,rr,horizon,win_rate,expectancy_r,breakeven_wr,wr_edge_vs_breakeven,wr_ge_50,positive_expectancy,sufficient_sample,candidate,research_score
LONG,1,40-60,3.0,347,30.0,15.0,2.0,30,0.3025936599423631,-0.09221902017291073,0.3333333333333333,-0.030739673390970224,False,False,True,False,0.11440922190201727
SHORT,2,40-60,2.5,823,15.0,10.0,1.5,30,0.3438639125151883,-0.14034021871202929,0.4,-0.05613608748481175,False,False,True,False,0.11439246658566213
LONG,1,60-80,1.5,6118,20.0,10.0,2.0,20,0.3025498528931023,-0.09235044132069303,0.3333333333333333,-0.030783480440230993,False,False,True,False,0.11433474991827396
SHORT,2,20-40,2.0,2575,30.0,15.0,2.0,120,0.3025242718446602,-0.0924271844660195,0.3333333333333333,-0.03080906148867313,False,False,True,False,0.1142912621359223
SHORT,2,0-20,2.5,1276,10.0,5.0,2.0,120,0.3025078369905956,-0.09247648902821326,0.3333333333333333,-0.030825496342737735,False,False,True,False,0.1142633228840125
SHORT,0,60-80,2.0,3855,15.0,10.0,1.5,30,0.3437094682230869,-0.1407263294422828,0.4,-0.05629053177691312,False,False,True,False,0.1141569390402075
LONG,1,0-20,2.5,1369,20.0,10.0,2.0,30,0.3024105186267348,-0.09276844411979568,0.3333333333333333,-0.030922814706598523,False,False,True,False,0.11409788166544912
SHORT,0,0-20,1.5,13687,10.0,5.0,2.0,30,0.3024037407759187,-0.09278877767224392,0.3333333333333333,-0.03092959255741462,False,False,True,False,0.11408635931906179
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,120,0.3023905918642761,-0.09282822440717176,0.3333333333333333,-0.030942741469057233,False,False,True,False,0.11406400616926933
SHORT,1,0-20,2.0,2700,5.0,5.0,1.0,10,0.3992592592592592,-0.2014814814814816,0.5,-0.1007407407407408,False,False,True,False,0.11399999999999995
LONG,1,40-60,2.0,2570,10.0,5.0,2.0,10,0.3023346303501945,-0.09299610894941657,0.3333333333333333,-0.030998702983138837,False,False,True,False,0.1139688715953306
LONG,1,20-40,2.5,946,10.0,5.0,2.0,30,0.3023255813953488,-0.09302325581395354,0.3333333333333333,-0.031007751937984496,False,False,True,False,0.113953488372093
LONG,1,0-20,3.5,172,20.0,10.0,2.0,10,0.3023255813953488,-0.09302325581395354,0.3333333333333333,-0.031007751937984496,False,False,True,False,0.113953488372093
LONG,1,0-20,3.5,172,30.0,15.0,2.0,60,0.3023255813953488,-0.09302325581395354,0.3333333333333333,-0.031007751937984496,False,False,True,False,0.113953488372093
SHORT,2,0-20,4.0,129,30.0,15.0,2.0,30,0.3023255813953488,-0.09302325581395354,0.3333333333333333,-0.031007751937984496,False,False,True,False,0.113953488372093
LONG,0,0-20,3.0,253,5.0,5.0,1.0,20,0.3992094861660079,-0.2015810276679843,0.5,-0.10079051383399212,False,False,True,False,0.11393280632411062
SHORT,1,0-20,1.5,7041,5.0,5.0,1.0,10,0.3990910382048004,-0.20181792359039918,0.5,-0.10090896179519959,False,False,True,False,0.11377290157648055
SHORT,0,40-60,2.5,814,20.0,10.0,2.0,30,0.3022113022113022,-0.09336609336609336,0.3333333333333333,-0.031122031122031102,False,False,True,False,0.11375921375921377
LONG,1,0-20,1.5,7283,10.0,5.0,2.0,60,0.3022106274886722,-0.09336811753398333,0.3333333333333333,-0.03112270584466109,False,False,True,False,0.11375806673074279
SHORT,1,80-100,1.5,8389,10.0,5.0,2.0,120,0.3021814280605555,-0.09345571581833356,0.3333333333333333,-0.031151905272777836,False,False,True,False,0.11370842770294431
LONG,0,20-40,2.5,877,10.0,5.0,2.0,10,0.3021664766248574,-0.09350057012542778,0.3333333333333333,-0.03116685670847591,False,False,True,False,0.1136830102622576
LONG,1,20-40,1.5,5554,15.0,10.0,1.5,10,0.3433561397191214,-0.14160965070219655,0.4,-0.056643860280878644,False,False,True,False,0.11361811307166009
LONG,2,20-40,1.5,5263,10.0,5.0,2.0,120,0.3021090632718982,-0.09367281018430551,0.3333333333333333,-0.031224270061435133,False,False,True,False,0.1135854075622269
SHORT,1,60-80,3.0,351,30.0,15.0,2.0,60,0.301994301994302,-0.09401709401709402,0.3333333333333333,-0.03133903133903132,False,False,True,False,0.1133903133903134
SHORT,1,80-100,1.5,8389,10.0,5.0,2.0,60,0.3019430206222434,-0.09417093813326993,0.3333333333333333,-0.03139031271108994,False,False,True,False,0.11330313505781373
LONG,2,20-40,1.5,5263,5.0,5.0,1.0,30,0.3986319589587687,-0.20273608208246263,0.5,-0.10136804104123132,False,False,True,False,0.11315314459433773
SHORT,2,0-20,1.5,7338,5.0,5.0,1.0,60,0.3984736985554647,-0.20305260288907062,0.5,-0.10152630144453528,False,False,True,False,0.11293949304987737
SHORT,2,0-20,2.5,1276,10.0,5.0,2.0,60,0.3017241379310345,-0.09482758620689657,0.3333333333333333,-0.03160919540229884,False,False,True,False,0.11293103448275862
SHORT,0,40-60,1.5,10374,15.0,10.0,1.5,20,0.3428764218237902,-0.14280894544052447,0.4,-0.05712357817620983,False,False,True,False,0.11288654328128006
SHORT,0,60-80,1.5,11293,10.0,5.0,2.0,20,0.301691313202869,-0.09492606039139295,0.3333333333333333,-0.0316420201304643,False,False,True,False,0.11287523244487734
SHORT,0,40-60,3.0,179,30.0,15.0,2.0,20,0.3016759776536313,-0.0949720670391061,0.3333333333333333,-0.031657355679702015,False,False,True,False,0.11284916201117322
LONG,2,80-100,3.0,305,10.0,5.0,2.0,30,0.3016393442622951,-0.09508196721311468,0.3333333333333333,-0.03169398907103821,False,False,True,False,0.11278688524590169
LONG,2,80-100,3.0,305,20.0,10.0,2.0,60,0.3016393442622951,-0.09508196721311468,0.3333333333333333,-0.03169398907103821,False,False,True,False,0.11278688524590169
LONG,0,20-40,3.0,236,5.0,5.0,1.0,10,0.3983050847457627,-0.20338983050847453,0.5,-0.1016949152542373,False,False,True,False,0.1127118644067797
LONG,2,20-40,1.5,5263,10.0,5.0,2.0,60,0.3015390461713851,-0.09538286148584463,0.3333333333333333,-0.03179428716194821,False,False,True,False,0.11261637849135471
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,60,0.3015230383651436,-0.09543088490456919,0.3333333333333333,-0.03181029496818971,False,False,True,False,0.11258916522074414
LONG,0,40-60,3.0,199,10.0,5.0,2.0,120,0.3015075376884422,-0.09547738693467345,0.3333333333333333,-0.03182579564489113,False,False,True,False,0.11256281407035172
SHORT,1,80-100,3.5,199,30.0,15.0,2.0,20,0.3015075376884422,-0.09547738693467345,0.3333333333333333,-0.03182579564489113,False,False,True,False,0.11256281407035172
SHORT,1,40-60,1.5,5231,10.0,5.0,2.0,60,0.3014719938826228,-0.0955840183521316,0.3333333333333333,-0.03186133945071051,False,False,True,False,0.11250238960045877
LONG,0,60-80,3.5,136,20.0,10.0,2.0,10,0.3014705882352941,-0.09558823529411764,0.3333333333333333,-0.031862745098039214,False,False,True,False,0.1125
LONG,0,60-80,3.5,136,20.0,10.0,2.0,20,0.3014705882352941,-0.09558823529411764,0.3333333333333333,-0.031862745098039214,False,False,True,False,0.1125
LONG,0,60-80,3.5,136,30.0,15.0,2.0,60,0.3014705882352941,-0.09558823529411764,0.3333333333333333,-0.031862745098039214,False,False,True,False,0.1125
SHORT,0,80-100,2.5,899,10.0,5.0,2.0,20,0.3014460511679644,-0.09566184649610676,0.3333333333333333,-0.0318872821653689,False,False,True,False,0.1124582869855395
SHORT,0,80-100,2.5,899,20.0,10.0,2.0,30,0.3014460511679644,-0.09566184649610676,0.3333333333333333,-0.0318872821653689,False,False,True,False,0.1124582869855395
LONG,1,0-20,1.5,7283,5.0,5.0,1.0,10,0.3980502540162021,-0.20389949196759583,0.5,-0.10194974598379791,False,False,True,False,0.11236784292187282
LONG,1,80-100,2.0,3899,10.0,5.0,2.0,10,0.3013593229033085,-0.09592203129007448,0.3333333333333333,-0.03197401043002479,False,False,True,False,0.11231084893562449
LONG,0,60-80,3.0,312,30.0,15.0,2.0,120,0.3012820512820512,-0.09615384615384637,0.3333333333333333,-0.032051282051282104,False,False,True,False,0.11217948717948706
LONG,2,60-80,3.0,312,20.0,10.0,2.0,30,0.3012820512820512,-0.09615384615384637,0.3333333333333333,-0.032051282051282104,False,False,True,False,0.11217948717948706
LONG,1,60-80,2.5,1002,15.0,10.0,1.5,10,0.342315369261477,-0.1442115768463076,0.4,-0.057684630738523035,False,False,True,False,0.11203093812375238
SHORT,1,40-60,3.0,260,15.0,10.0,1.5,10,0.3423076923076923,-0.14423076923076927,0.4,-0.05769230769230771,False,False,True,False,0.11201923076923076
LONG,0,20-40,2.0,3191,20.0,10.0,2.0,20,0.3011595111250392,-0.09652146662488248,0.3333333333333333,-0.03217382220829412,False,False,True,False,0.11197116891256662
LONG,2,40-60,2.0,2572,5.0,5.0,1.0,30,0.3977449455676516,-0.20451010886469678,0.5,-0.10225505443234839,False,False,True,False,0.11195567651632968
SHORT,1,0-20,3.0,352,30.0,15.0,2.0,60,0.3011363636363636,-0.09659090909090928,0.3333333333333333,-0.032196969696969724,False,False,True,False,0.11193181818181809
LONG,2,40-60,1.5,5279,5.0,5.0,1.0,120,0.3976131843152112,-0.2047736313695776,0.5,-0.1023868156847888,False,False,True,False,0.11177779882553512
SHORT,0,20-40,2.5,784,10.0,5.0,2.0,20,0.3010204081632653,-0.09693877551020413,0.3333333333333333,-0.03231292517006801,False,False,True,False,0.111734693877551
LONG,0,20-40,1.5,8519,30.0,15.0,2.0,60,0.3009742927573658,-0.09707712172790262,0.3333333333333333,-0.0323590405759675,False,False,True,False,0.11165629768752186
SHORT,2,80-100,3.5,103,20.0,10.0,2.0,20,0.3009708737864077,-0.09708737864077699,0.3333333333333333,-0.032362459546925626,False,False,True,False,0.11165048543689306
SHORT,2,80-100,3.5,103,30.0,15.0,2.0,60,0.3009708737864077,-0.09708737864077699,0.3333333333333333,-0.032362459546925626,False,False,True,False,0.11165048543689306
SHORT,1,20-40,2.0,2110,10.0,5.0,2.0,20,0.3009478672985782,-0.09715639810426546,0.3333333333333333,-0.03238546603475512,False,False,True,False,0.11161137440758293
LONG,2,40-60,1.5,5279,5.0,5.0,1.0,60,0.3974237544989581,-0.20515249100208383,0.5,-0.10257624550104188,False,False,True,False,0.11152206857359342
LONG,1,20-40,3.0,359,10.0,5.0,2.0,10,0.3008356545961003,-0.09749303621169914,0.3333333333333333,-0.03249767873723303,False,False,True,False,0.1114206128133705
LONG,1,20-40,3.0,359,30.0,15.0,2.0,20,0.3008356545961003,-0.09749303621169914,0.3333333333333333,-0.03249767873723303,False,False,True,False,0.1114206128133705
SHORT,0,40-60,2.0,3424,10.0,5.0,2.0,120,0.3008177570093458,-0.09754672897196259,0.3333333333333333,-0.032515576323987494,False,False,True,False,0.11139018691588788
SHORT,2,60-80,2.5,869,15.0,10.0,1.5,30,0.3417721518987341,-0.14556962025316478,0.4,-0.05822784810126591,False,False,True,False,0.1112025316455695
SHORT,0,60-80,1.5,11293,15.0,10.0,1.5,20,0.3417161073231205,-0.1457097316921987,0.4,-0.0582838926768795,False,False,True,False,0.11111706366775878
SHORT,1,80-100,3.5,199,15.0,10.0,1.5,20,0.3417085427135678,-0.14572864321608048,0.4,-0.0582914572864322,False,False,True,False,0.11110552763819093
SHORT,1,80-100,3.5,199,15.0,10.0,1.5,30,0.3417085427135678,-0.14572864321608048,0.4,-0.0582914572864322,False,False,True,False,0.11110552763819093
SHORT,1,80-100,3.5,199,15.0,10.0,1.5,60,0.3417085427135678,-0.14572864321608048,0.4,-0.0582914572864322,False,False,True,False,0.11110552763819093
SHORT,1,80-100,3.5,199,15.0,10.0,1.5,120,0.3417085427135678,-0.14572864321608048,0.4,-0.0582914572864322,False,False,True,False,0.11110552763819093
LONG,2,40-60,2.5,965,5.0,5.0,1.0,60,0.3968911917098445,-0.20621761658031096,0.5,-0.10310880829015551,False,False,True,False,0.11080310880829009
LONG,2,40-60,2.5,965,5.0,5.0,1.0,120,0.3968911917098445,-0.20621761658031096,0.5,-0.10310880829015551,False,False,True,False,0.11080310880829009
SHORT,0,40-60,2.5,814,5.0,5.0,1.0,10,0.3968058968058968,-0.20638820638820649,0.5,-0.10319410319410321,False,False,True,False,0.11068796068796063
SHORT,0,60-80,2.0,3855,20.0,10.0,2.0,120,0.3003891050583657,-0.09883268482490293,0.3333333333333333,-0.032944228274967624,False,False,True,False,0.11066147859922167
SHORT,2,0-20,2.5,1276,30.0,15.0,2.0,120,0.3001567398119122,-0.09952978056426331,0.3333333333333333,-0.033176593521421105,False,False,True,False,0.11026645768025077
SHORT,1,20-40,2.5,703,20.0,10.0,2.0,60,0.3001422475106685,-0.0995732574679945,0.3333333333333333,-0.033191085822664834,False,False,True,False,0.11024182076813645
SHORT,2,40-60,2.0,2119,10.0,5.0,2.0,20,0.3001415762151958,-0.09957527135441258,0.3333333333333333,-0.03319175711813749,False,False,True,False,0.11024067956583289
SHORT,2,60-80,2.0,2499,30.0,15.0,2.0,120,0.3001200480192076,-0.09963985594237712,0.3333333333333333,-0.03321328531412571,False,False,True,False,0.11020408163265295
SHORT,1,0-20,1.5,7041,30.0,15.0,2.0,120,0.3000994176963499,-0.09970174691095035,0.3333333333333333,-0.03323391563698341,False,False,True,False,0.11016901008379482
SHORT,2,0-20,4.0,129,15.0,10.0,1.5,60,0.3410852713178294,-0.1472868217054265,0.4,-0.058914728682170625,False,False,True,False,0.11015503875968982
SHORT,2,0-20,4.0,129,15.0,10.0,1.5,120,0.3410852713178294,-0.1472868217054265,0.4,-0.058914728682170625,False,False,True,False,0.11015503875968982
SHORT,1,80-100,3.0,431,15.0,10.0,1.5,30,0.3410672853828306,-0.14733178654292345,0.4,-0.058932714617169424,False,False,True,False,0.11012761020881669
SHORT,0,80-100,1.5,10840,30.0,15.0,2.0,60,0.3,-0.09999999999999998,0.3333333333333333,-0.033333333333333326,False,False,True,False,0.11
SHORT,1,20-40,3.5,130,10.0,5.0,2.0,10,0.3,-0.09999999999999998,0.3333333333333333,-0.033333333333333326,False,False,True,False,0.11
SHORT,1,20-40,3.5,130,10.0,5.0,2.0,20,0.3,-0.09999999999999998,0.3333333333333333,-0.033333333333333326,False,False,True,False,0.11
SHORT,1,20-40,3.5,130,10.0,5.0,2.0,30,0.3,-0.09999999999999998,0.3333333333333333,-0.033333333333333326,False,False,True,False,0.11
SHORT,1,20-40,3.5,130,10.0,5.0,2.0,60,0.3,-0.09999999999999998,0.3333333333333333,-0.033333333333333326,False,False,True,False,0.11
SHORT,1,20-40,3.5,130,10.0,5.0,2.0,120,0.3,-0.09999999999999998,0.3333333333333333,-0.033333333333333326,False,False,True,False,0.11
LONG,2,0-20,4.0,100,20.0,10.0,2.0,120,0.3,-0.09999999999999998,0.3333333333333333,-0.033333333333333326,False,False,True,False,0.11
LONG,2,0-20,4.0,100,30.0,15.0,2.0,120,0.3,-0.09999999999999998,0.3333333333333333,-0.033333333333333326,False,False,True,False,0.11
LONG,2,40-60,1.5,5279,5.0,5.0,1.0,30,0.3960977457851866,-0.20780450842962678,0.5,-0.10390225421481342,False,False,True,False,0.10973195681000192
SHORT,0,40-60,2.0,3424,10.0,5.0,2.0,60,0.2996495327102804,-0.10105140186915884,0.3333333333333333,-0.03368380062305293,False,False,True,False,0.10940420560747666
SHORT,0,20-40,2.0,3371,10.0,5.0,2.0,20,0.299614357757342,-0.10115692672797394,0.3333333333333333,-0.033718975575991295,False,False,True,False,0.10934440818748145
SHORT,0,60-80,2.0,3855,30.0,15.0,2.0,120,0.2996108949416342,-0.10116731517509747,0.3333333333333333,-0.03372243839169914,False,False,True,False,0.1093385214007781
LONG,1,80-100,1.5,8900,10.0,5.0,2.0,60,0.2995505617977528,-0.10134831460674165,0.3333333333333333,-0.033782771535580514,False,False,True,False,0.10923595505617975
LONG,1,80-100,1.5,8900,10.0,5.0,2.0,120,0.2995505617977528,-0.10134831460674165,0.3333333333333333,-0.033782771535580514,False,False,True,False,0.10923595505617975
LONG,0,0-20,2.5,1085,30.0,15.0,2.0,120,0.2995391705069124,-0.10138248847926279,0.3333333333333333,-0.03379416282642089,False,False,True,False,0.1092165898617511
SHORT,0,60-80,2.5,1017,15.0,10.0,1.5,120,0.3402163225172074,-0.14945919370698146,0.4,-0.05978367748279262,False,False,True,False,0.1088298918387413
SHORT,1,80-100,3.0,431,30.0,15.0,2.0,30,0.2993039443155452,-0.10208816705336443,0.3333333333333333,-0.034029389017788125,False,False,True,False,0.10881670533642683
SHORT,2,0-20,1.5,7338,5.0,5.0,1.0,30,0.3953393295175797,-0.2093213409648405,0.5,-0.10466067048242028,False,False,True,False,0.10870809484873264
LONG,0,60-80,1.5,9666,20.0,10.0,2.0,20,0.2991930477963997,-0.1024208566108008,0.3333333333333333,-0.0341402855369336,False,False,True,False,0.10862818125387953
SHORT,0,80-100,1.5,10840,20.0,10.0,2.0,30,0.2991697416974169,-0.10249077490774938,0.3333333333333333,-0.034163591635916424,False,False,True,False,0.1085885608856087
SHORT,1,0-20,1.5,7041,10.0,5.0,2.0,120,0.2991052407328504,-0.10268427780144884,0.3333333333333333,-0.03422809260048293,False,False,True,False,0.10847890924584565
LONG,2,20-40,1.5,5263,5.0,5.0,1.0,20,0.3950218506555196,-0.20995629868896076,0.5,-0.10497814934448041,False,False,True,False,0.10827949838495148
LONG,0,80-100,3.0,256,15.0,10.0,1.5,30,0.33984375,-0.150390625,0.4,-0.06015625000000002,False,False,True,False,0.10826171874999999
LONG,1,80-100,2.5,1492,10.0,5.0,2.0,10,0.2989276139410187,-0.10321715817694399,0.3333333333333333,-0.034405719392314627,False,False,True,False,0.10817694369973176
LONG,2,40-60,1.5,5279,10.0,5.0,2.0,120,0.2989202500473574,-0.10323924985792787,0.3333333333333333,-0.03441308328597592,False,False,True,False,0.10816442508050755
SHORT,2,40-60,2.5,823,10.0,5.0,2.0,60,0.2989064398541919,-0.10328068043742433,0.3333333333333333,-0.03442689347914141,False,False,True,False,0.10814094775212624
SHORT,2,40-60,2.5,823,20.0,10.0,2.0,60,0.2989064398541919,-0.10328068043742433,0.3333333333333333,-0.03442689347914141,False,False,True,False,0.10814094775212624
SHORT,2,40-60,2.5,823,10.0,5.0,2.0,120,0.2989064398541919,-0.10328068043742433,0.3333333333333333,-0.03442689347914141,False,False,True,False,0.10814094775212624
SHORT,2,40-60,2.5,823,5.0,5.0,1.0,10,0.3948967193195625,-0.210206561360875,0.5,-0.1051032806804375,False,False,True,False,0.10811057108140937
LONG,2,40-60,2.5,965,5.0,5.0,1.0,30,0.3948186528497409,-0.2103626943005183,0.5,-0.10518134715025912,False,False,True,False,0.10800518134715018
SHORT,0,40-60,2.0,3424,15.0,10.0,1.5,20,0.339661214953271,-0.1508469626168225,0.4,-0.060338785046729015,False,False,True,False,0.10798335280373829
SHORT,0,80-100,3.0,251,20.0,10.0,2.0,20,0.298804780876494,-0.10358565737051806,0.3333333333333333,-0.034528552456839334,False,False,True,False,0.10796812749003978
SHORT,0,80-100,3.0,251,30.0,15.0,2.0,60,0.298804780876494,-0.10358565737051806,0.3333333333333333,-0.034528552456839334,False,False,True,False,0.10796812749003978
LONG,1,0-20,1.5,7283,30.0,15.0,2.0,120,0.2987779761087464,-0.10366607167376085,0.3333333333333333,-0.03455535722458691,False,False,True,False,0.10792255938486886
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,30,0.2987275882012724,-0.10381723539618293,0.3333333333333333,-0.03460574513206094,False,False,True,False,0.10783689994216303
LONG,1,0-20,3.0,452,10.0,5.0,2.0,10,0.2986725663716814,-0.10398230088495586,0.3333333333333333,-0.034660766961651934,False,False,True,False,0.10774336283185836
SHORT,2,80-100,3.0,218,15.0,10.0,1.5,10,0.3394495412844037,-0.1513761467889908,0.4,-0.060550458715596334,False,False,True,False,0.10766055045871563
LONG,2,20-40,3.5,144,30.0,15.0,2.0,60,0.2986111111111111,-0.10416666666666663,0.3333333333333333,-0.03472222222222221,False,False,True,False,0.10763888888888891
LONG,1,20-40,1.5,5554,30.0,15.0,2.0,30,0.2985235866042492,-0.1044292401872523,0.3333333333333333,-0.0348097467290841,False,False,True,False,0.10749009722722368
SHORT,1,80-100,1.5,8389,10.0,5.0,2.0,30,0.2984861127667183,-0.10454166169984502,0.3333333333333333,-0.03484722056661499,False,False,True,False,0.10742639170342116
SHORT,0,80-100,2.5,899,15.0,10.0,1.5,10,0.339265850945495,-0.15183537263626257,0.4,-0.06073414905450503,False,False,True,False,0.10738042269187985
LONG,2,80-100,2.0,2308,15.0,10.0,1.5,30,0.3392547660311958,-0.1518630849220105,0.4,-0.06074523396880421,False,False,True,False,0.1073635181975736
SHORT,0,60-80,2.5,1017,15.0,10.0,1.5,60,0.3392330383480826,-0.1519174041297935,0.4,-0.06076696165191742,False,False,True,False,0.10733038348082596
LONG,0,80-100,1.5,9442,15.0,10.0,1.5,10,0.3392289769116712,-0.151927557720822,0.4,-0.060771023088328824,False,False,True,False,0.10732418979029856
SHORT,1,60-80,2.5,920,15.0,10.0,1.5,30,0.3391304347826087,-0.15217391304347827,0.4,-0.06086956521739134,False,False,True,False,0.10717391304347824
LONG,1,80-100,1.5,8900,10.0,5.0,2.0,30,0.298314606741573,-0.10505617977528103,0.3333333333333333,-0.03501872659176031,False,False,True,False,0.1071348314606741
SHORT,1,60-80,3.5,174,15.0,10.0,1.5,120,0.3390804597701149,-0.1522988505747127,0.4,-0.060919540229885105,False,False,True,False,0.10709770114942524
LONG,1,60-80,3.0,342,10.0,5.0,2.0,10,0.2982456140350877,-0.10526315789473684,0.3333333333333333,-0.03508771929824561,False,False,True,False,0.10701754385964911
LONG,2,40-60,2.0,2572,10.0,5.0,2.0,120,0.2982115085536547,-0.10536547433903587,0.3333333333333333,-0.03512182477967862,False,False,True,False,0.106959564541213
LONG,2,80-100,1.5,4658,10.0,5.0,2.0,20,0.2981966509231429,-0.10541004723057135,0.3333333333333333,-0.03513668241019041,False,False,True,False,0.10693430656934291
LONG,1,20-40,2.5,946,10.0,5.0,2.0,20,0.2980972515856236,-0.10570824524312916,0.3333333333333333,-0.0352360817477097,False,False,True,False,0.10676532769556016
LONG,1,0-20,1.5,7283,10.0,5.0,2.0,30,0.2980914458327612,-0.10572566250171633,0.3333333333333333,-0.03524188750057211,False,False,True,False,0.10675545791569406
LONG,1,80-100,4.0,104,30.0,15.0,2.0,10,0.2980769230769231,-0.10576923076923073,0.3333333333333333,-0.03525641025641024,False,False,True,False,0.10673076923076925
SHORT,2,60-80,2.5,869,10.0,5.0,2.0,120,0.2980437284234752,-0.10586881472957443,0.3333333333333333,-0.03528960490985811,False,False,True,False,0.10667433831990783
SHORT,1,40-60,1.5,5231,10.0,5.0,2.0,30,0.2980309692219461,-0.10590709233416173,0.3333333333333333,-0.03530236411138721,False,False,True,False,0.10665264767730837
SHORT,1,80-100,2.5,1208,20.0,10.0,2.0,20,0.2980132450331126,-0.10596026490066224,0.3333333333333333,-0.03532008830022071,False,False,True,False,0.10662251655629142
LONG,2,60-80,1.5,5060,15.0,10.0,1.5,20,0.3387351778656126,-0.1531620553359686,0.4,-0.06126482213438744,False,False,True,False,0.10657114624505916
LONG,0,20-40,2.5,877,15.0,10.0,1.5,10,0.338654503990878,-0.15336374002280506,0.4,-0.061345496009122036,False,False,True,False,0.10644811858608892
SHORT,0,0-20,2.5,1034,20.0,10.0,2.0,120,0.2978723404255319,-0.1063829787234043,0.3333333333333333,-0.035460992907801414,False,False,True,False,0.10638297872340424
SHORT,2,40-60,3.0,282,20.0,10.0,2.0,60,0.2978723404255319,-0.1063829787234043,0.3333333333333333,-0.035460992907801414,False,False,True,False,0.10638297872340424
SHORT,1,0-20,2.5,930,10.0,5.0,2.0,60,0.2978494623655914,-0.1064516129032258,0.3333333333333333,-0.035483870967741915,False,False,True,False,0.10634408602150537
SHORT,1,0-20,2.5,930,10.0,5.0,2.0,120,0.2978494623655914,-0.1064516129032258,0.3333333333333333,-0.035483870967741915,False,False,True,False,0.10634408602150537
SHORT,1,60-80,2.5,920,20.0,10.0,2.0,60,0.2978260869565217,-0.10652173913043494,0.3333333333333333,-0.03550724637681163,False,False,True,False,0.10630434782608687
LONG,2,40-60,1.5,5279,10.0,5.0,2.0,60,0.297783671149839,-0.10664898655048305,0.3333333333333333,-0.03554966218349431,False,False,True,False,0.10623224095472629
LONG,2,40-60,2.0,2572,5.0,5.0,1.0,20,0.3934681181959564,-0.2130637636080872,0.5,-0.1065318818040436,False,False,True,False,0.10618195956454114
SHORT,1,80-100,1.5,8389,5.0,5.0,1.0,10,0.3933722732149243,-0.2132554535701514,0.5,-0.1066277267850757,False,False,True,False,0.1060525688401478
LONG,1,40-60,1.5,5617,10.0,5.0,2.0,10,0.2976677941961901,-0.10699661741142974,0.3333333333333333,-0.03566553913714321,False,False,True,False,0.10603525013352316
LONG,2,0-20,3.0,598,20.0,10.0,2.0,60,0.2976588628762542,-0.10702341137123739,0.3333333333333333,-0.03567447045707911,False,False,True,False,0.10602006688963216
LONG,2,0-20,1.5,7797,10.0,5.0,2.0,120,0.2975503398743106,-0.10734898037706808,0.3333333333333333,-0.035782993459022694,False,False,True,False,0.10583557778632809
SHORT,0,60-80,2.0,3855,20.0,10.0,2.0,60,0.2975356679636835,-0.10739299610894937,0.3333333333333333,-0.03579766536964979,False,False,True,False,0.10581063553826203
SHORT,0,20-40,2.0,3371,15.0,10.0,1.5,20,0.3381785820231385,-0.1545535449421538,0.4,-0.061821417976861526,False,False,True,False,0.10572233758528621
SHORT,2,40-60,3.5,139,15.0,10.0,1.5,120,0.3381294964028777,-0.1546762589928058,0.4,-0.06187050359712232,False,False,True,False,0.10564748201438848
SHORT,1,0-20,2.0,2700,10.0,5.0,2.0,120,0.2974074074074074,-0.10777777777777786,0.3333333333333333,-0.03592592592592592,False,False,True,False,0.10559259259259257
LONG,1,0-20,2.0,3468,5.0,5.0,1.0,60,0.3930219146482122,-0.2139561707035757,0.5,-0.10697808535178782,False,False,True,False,0.10557958477508643
LONG,1,0-20,2.0,3468,5.0,5.0,1.0,120,0.3930219146482122,-0.2139561707035757,0.5,-0.10697808535178782,False,False,True,False,0.10557958477508643
SHORT,2,60-80,2.0,2499,10.0,5.0,2.0,20,0.2973189275710284,-0.1080432172869148,0.3333333333333333,-0.03601440576230491,False,False,True,False,0.10544217687074829
LONG,1,0-20,2.5,1369,30.0,15.0,2.0,120,0.2972972972972973,-0.108108108108108,0.3333333333333333,-0.036036036036036,False,False,True,False,0.10540540540540545
LONG,2,80-100,3.5,111,20.0,10.0,2.0,30,0.2972972972972973,-0.108108108108108,0.3333333333333333,-0.036036036036036,False,False,True,False,0.10540540540540545
LONG,2,80-100,3.5,111,20.0,10.0,2.0,60,0.2972972972972973,-0.108108108108108,0.3333333333333333,-0.036036036036036,False,False,True,False,0.10540540540540545
LONG,2,80-100,3.5,111,20.0,10.0,2.0,120,0.2972972972972973,-0.108108108108108,0.3333333333333333,-0.036036036036036,False,False,True,False,0.10540540540540545
SHORT,1,0-20,1.5,7041,10.0,5.0,2.0,60,0.2972589120863513,-0.10822326374094604,0.3333333333333333,-0.036074421246982014,False,False,True,False,0.10534015054679723
LONG,1,0-20,2.0,3468,5.0,5.0,1.0,30,0.3927335640138408,-0.21453287197231846,0.5,-0.1072664359861592,False,False,True,False,0.10519031141868507
LONG,2,0-20,1.5,7797,5.0,5.0,1.0,120,0.392715146851353,-0.214569706297294,0.5,-0.107284853148647,False,False,True,False,0.10516544824932655
LONG,2,40-60,1.5,5279,5.0,5.0,1.0,20,0.3926880090926312,-0.21462398181473757,0.5,-0.10731199090736881,False,False,True,False,0.10512881227505214
SHORT,2,0-20,2.0,3332,20.0,10.0,2.0,60,0.2971188475390156,-0.10864345738295322,0.3333333333333333,-0.03621448579431774,False,False,True,False,0.10510204081632651
