condition,condition_value,horizon_bars,observations,mean_return,median_return,std_return,win_rate_positive,mean_displacement_points,median_displacement_points,window,validation_start,validation_end
zscore_30,-1.0:0,30,6437,3.4697046410276775e-05,6.52677609893626e-05,0.002805474911199542,0.5120397700792294,0.4706773341618766,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-1.0:0,60,6428,6.511570298616916e-05,0.00017773120993025415,0.0041072313477522404,0.5236465463596764,0.8711885500933416,2.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-1.5:-1.0,1,3463,-4.46644383623989e-06,-1.6250650025972924e-05,0.0005001088557139153,0.47271152180190584,-0.06540571758590817,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-1.5:-1.0,3,3461,-2.970311316467316e-05,0.0,0.0008762789374314439,0.4891649812193008,-0.444308003467206,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-1.5:-1.0,5,3461,-3.054456214320827e-05,0.0,0.0011153364114400602,0.49552152557064433,-0.4537705865356833,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-1.5:-1.0,10,3461,-5.288801571803105e-05,0.0,0.0015989043110495075,0.49552152557064433,-0.7992632187229125,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-1.5:-1.0,20,3461,-8.213658644641897e-05,-1.635242751785171e-05,0.0022919806319544817,0.4946547240681884,-1.2659635943368968,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-1.5:-1.0,30,3461,-7.07506787840211e-05,3.250394110287935e-05,0.0028340606086867583,0.5030338052585958,-1.1021381103727246,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-1.5:-1.0,60,3461,-0.00015771680780680974,1.6148306042795824e-05,0.0038687091511873696,0.500433400751228,-2.41389771742271,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.0:-1.5,1,2403,3.4211961018297464e-06,1.675182176064105e-05,0.0005648721191981932,0.5085310029130253,0.04889721181856013,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.0:-1.5,3,2403,6.464961535007125e-06,1.6459550654213118e-05,0.0008683391077187315,0.5064502704952143,0.09363295880149813,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.0:-1.5,5,2403,-1.9967281977810622e-05,1.613345594764226e-05,0.0011140967809410902,0.5006242197253433,-0.3068039950062422,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.0:-1.5,10,2403,-8.03686799040595e-05,-4.904926180859803e-05,0.001534598044612951,0.47482313774448603,-1.2258635039533916,-0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.0:-1.5,20,2403,-0.00013377582837294143,-8.177818485144428e-05,0.0022388374184109158,0.47648772367873493,-2.052434456928839,-1.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.0:-1.5,30,2403,-0.0001413242139031421,-1.6362595107621836e-05,0.002716579478190756,0.49521431543903455,-2.184769038701623,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.0:-1.5,60,2403,-0.00021680005245806002,0.0,0.0038073880678675966,0.4964627548897212,-3.3346858094049106,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.5:-2.0,1,1135,2.6667156078636256e-05,4.8922083428548646e-05,0.0005107031337963278,0.5348017621145374,0.3933920704845815,0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.5:-2.0,3,1135,4.108968565205899e-05,6.388143605473573e-05,0.0009284840217034238,0.5251101321585903,0.6011013215859031,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.5:-2.0,5,1135,5.374597908752374e-05,6.782649981351696e-05,0.0012782006231120923,0.5348017621145374,0.7863436123348018,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.5:-2.0,10,1135,7.053031718453598e-06,1.6302841585380534e-05,0.0017312765949654327,0.5013215859030837,0.06872246696035242,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.5:-2.0,20,1135,-7.651192207985526e-05,0.0,0.0024565987768365876,0.4986784140969163,-1.2433920704845816,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.5:-2.0,30,1135,-7.029758886320883e-05,0.0,0.0028629444923757344,0.4995594713656388,-1.1715859030837004,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,-2.5:-2.0,60,1135,-4.5979487694575725e-05,0.00032339324618746446,0.003939090452210553,0.5392070484581498,-0.8911894273127753,4.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,0:1.0,1,6999,6.454627426686221e-06,0.0,0.00045922082350558456,0.492784683526218,0.09583511930275754,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,0:1.0,3,6999,3.0587015647918735e-05,1.655848456749709e-05,0.0008131472117601137,0.5090727246749536,0.4525289327046721,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,0:1.0,5,6999,5.1453452076163e-05,3.269416245732515e-05,0.0011409486337605093,0.5179311330190027,0.7594299185597942,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,0:1.0,10,6999,8.003262772429164e-05,4.952619935938429e-05,0.0016143511820291426,0.5265037862551794,1.1787755393627661,0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,0:1.0,20,6994,6.30998592779207e-05,9.791682045057204e-05,0.0022840667729708435,0.5351730054332284,0.9004146411209608,1.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,0:1.0,30,6986,4.961214477378078e-05,0.00014691239128317157,0.0029228303584348976,0.5387918694531921,0.6632908674491841,2.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,0:1.0,60,6968,5.447753780215229e-05,0.0001932476068611244,0.0042138533536196275,0.5213834672789897,0.637880309988519,3.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.0:1.5,1,3850,-6.206952402524234e-06,0.0,0.00048742873850607675,0.4877922077922078,-0.09636363636363636,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.0:1.5,3,3850,-1.987628714732958e-05,0.0,0.000888228312121586,0.49012987012987014,-0.30363636363636365,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.0:1.5,5,3849,-8.15590033838582e-06,0.0,0.001110104831386066,0.49883086515978176,-0.1267212262925435,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.0:1.5,10,3846,-1.57991610634696e-05,3.292343654837104e-05,0.0015698591287558368,0.5132605304212169,-0.25175507020280813,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.0:1.5,20,3843,-3.4024843411526564e-05,5.034993202768234e-05,0.002267960414443868,0.516783762685402,-0.5450819672131147,0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.0:1.5,30,3843,-6.61115197589472e-05,8.161000212192349e-05,0.0027213559221640005,0.521727816809784,-1.0668097840228987,1.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.0:1.5,60,3841,-0.00011316641618879027,8.268016006884871e-05,0.004003513860693063,0.5102837802655559,-1.8766597240302005,1.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.5:2.0,1,2538,-1.43131927162887e-06,0.0,0.0005350077091266251,0.4799054373522459,-0.022754137115839245,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.5:2.0,3,2538,-6.744911001029228e-06,-3.278024831054882e-05,0.0008793583665990038,0.4676910953506698,-0.10707249802994484,-0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.5:2.0,5,2537,-1.8188167079562187e-05,0.0,0.0010749420962173045,0.4899487583760347,-0.28301143082380764,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.5:2.0,10,2537,-9.094830828285022e-06,1.6259105098948012e-05,0.0015176987959543452,0.502167914860071,-0.14071738273551437,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.5:2.0,20,2535,4.723550625259798e-05,8.103202385578712e-05,0.0021002462388747083,0.5250493096646943,0.7127218934911242,1.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.5:2.0,30,2535,2.5573598885571875e-05,0.00011377673753321105,0.0025906379796620683,0.5313609467455621,0.3660749506903353,1.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,1.5:2.0,60,2534,2.1506310004920003e-05,6.716318944344213e-05,0.0034715804010830415,0.5082872928176796,0.2467442778216259,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,2.0:2.5,1,1129,-9.50182964492002e-06,0.0,0.0004389058321986721,0.4871567759078831,-0.14946855624446412,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,2.0:2.5,3,1129,-3.078868597879928e-05,-1.6656950112436952e-05,0.0007653965551967991,0.4800708591674048,-0.47254207263064657,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,2.0:2.5,5,1129,-6.326797817825118e-05,-3.3244128255893735e-05,0.0010145742672272129,0.4738706820194863,-0.9685562444641276,-0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,2.0:2.5,10,1127,-6.969442365267585e-05,1.6622616732409057e-05,0.0015112482229106198,0.5022182786157942,-1.0820763087843832,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,2.0:2.5,20,1127,-4.6830489911041955e-05,5.0745965695764284e-05,0.002251911509293911,0.5110913930789707,-0.7506654835847383,0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,2.0:2.5,30,1127,-1.2525586829541968e-05,0.0,0.0027768095347101515,0.49955634427684115,-0.25088731144631765,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,2.0:2.5,60,1127,0.00014039593159519343,0.00021265806219439298,0.003512218646887616,0.5314995563442768,1.9922360248447204,3.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,<=-2.5,1,537,-3.073711284330991e-05,1.742038882301955e-05,0.0006801702954866003,0.5251396648044693,-0.4650837988826816,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,<=-2.5,3,537,-6.446778857021097e-05,0.0,0.00112743943142962,0.49906890130353815,-0.9958100558659218,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,<=-2.5,5,537,-1.4193968061771364e-05,8.411419342890802e-05,0.001387337872818108,0.5325884543761639,-0.2527932960893855,1.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,<=-2.5,10,537,-9.978273609554294e-06,6.521987249508143e-05,0.0019396560413884726,0.5195530726256983,-0.19180633147113593,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,<=-2.5,20,537,-7.504629120723026e-05,8.056070248940728e-05,0.002750227915135238,0.515828677839851,-1.2537243947858474,1.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,<=-2.5,30,537,-9.777366220562062e-05,-4.824780070444845e-05,0.0033331930289701044,0.4897579143389199,-1.6368715083798884,-0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,<=-2.5,60,537,-0.00013736963530247405,0.00016743126946394682,0.0044075617195498285,0.5232774674115456,-2.291899441340782,2.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,>=2.5,1,516,-1.749603299853664e-05,-3.2327570711365716e-05,0.0007840567970686552,0.4689922480620155,-0.2751937984496124,-0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,>=2.5,3,516,-3.3453266566488345e-05,-3.205630299535356e-05,0.0011672280466026993,0.47674418604651164,-0.5450581395348837,-0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,>=2.5,5,516,-8.169684672601378e-05,-1.6670799914242362e-05,0.0014562324204887005,0.4844961240310077,-1.2887596899224807,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,>=2.5,10,516,-0.00013401274045138893,-1.6638566904814134e-05,0.0019449694686545966,0.4941860465116279,-2.0925387596899223,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,>=2.5,20,516,-3.3397492922604364e-05,5.8338531618851164e-05,0.0030257511000812386,0.5116279069767442,-0.5968992248062015,0.875,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,>=2.5,30,516,3.3812371559739466e-05,2.496267694773735e-05,0.0035232669823318736,0.5038759689922481,0.3866279069767442,0.375,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_30,>=2.5,60,516,-7.363922514716192e-05,-0.00016544309210098085,0.004132200147396608,0.4806201550387597,-1.251937984496124,-2.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.0:0,1,6427,4.299156491860438e-06,0.0,0.0004980028842065226,0.48576318655671386,0.06040921114050101,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.0:0,3,6426,2.0211489738912218e-05,0.0,0.0008745149552226643,0.4933084344849051,0.2947012138188609,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.0:0,5,6426,4.0099552033329825e-05,1.6358312480813098e-05,0.0011707210815816954,0.5034235916588857,0.586990351696234,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.0:0,10,6426,6.704243727392724e-05,3.2813863193537074e-05,0.0016878954143164184,0.5130718954248366,0.9785247432306255,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.0:0,20,6426,5.698294821091592e-05,4.8943370868248515e-05,0.0024636678071218903,0.5116713352007469,0.8014705882352942,0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.0:0,30,6425,-6.017416065864212e-06,6.995819997546171e-05,0.00302962597134847,0.514396887159533,-0.1395330739299611,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.0:0,60,6400,-1.0223973102891395e-05,0.00015608426853697122,0.0042634291960693725,0.51859375,-0.26125,2.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.5:-1.0,1,3281,-8.18865866696966e-06,0.0,0.0005112097933246015,0.4864370618713807,-0.11947576958244438,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.5:-1.0,3,3281,-3.5711773012473826e-05,-1.6031550090556124e-05,0.0008806037822366619,0.4864370618713807,-0.5364980188966778,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.5:-1.0,5,3281,-6.0022842137397796e-05,0.0,0.0011467018332471757,0.49832368180432796,-0.9049070405364218,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.5:-1.0,10,3281,-7.911689526425496e-05,-4.871157874231091e-05,0.0016067046321149193,0.4803413593416641,-1.2036726607741541,-0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.5:-1.0,20,3281,-4.696561217938782e-05,-1.6282136867662445e-05,0.002249790275691373,0.49619018591892716,-0.7471807375800061,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.5:-1.0,30,3281,-3.479169831551197e-05,1.6266510508122778e-05,0.0028383148569286125,0.500152392563243,-0.5729198415117343,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-1.5:-1.0,60,3280,-0.00019882862565671964,0.0001348616240086642,0.003985059425964946,0.5146341463414634,-3.0290396341463413,2.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.0:-1.5,1,2281,1.7045174249185673e-06,0.0,0.000500920774296527,0.49364313897413414,0.023564226216571678,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.0:-1.5,3,2281,-4.933733691833689e-06,0.0,0.0008360268298950418,0.4975887768522578,-0.08110477860587462,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.0:-1.5,5,2281,-3.620461744665499e-05,-1.6467953362742094e-05,0.0010579416295079741,0.4844366505918457,-0.5518412976764577,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.0:-1.5,10,2281,-6.118735922699506e-05,-1.686141602175173e-05,0.0014796190429811628,0.4866286716352477,-0.9392810170977641,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.0:-1.5,20,2281,-0.00010647711510095385,-1.662759182585738e-05,0.0020633000730535265,0.4927663305567733,-1.6351380973257343,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.0:-1.5,30,2281,-6.077649112928912e-05,3.478139890789045e-05,0.0025274055621856153,0.5094256904866287,-0.9604340201665936,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.0:-1.5,60,2281,-0.0001887894168269405,-1.6365272890950244e-05,0.0036735360020104402,0.4958351600175362,-2.92382726874178,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.5:-2.0,1,1118,8.805522399113455e-06,3.252808304832211e-05,0.0005503026840093864,0.516994633273703,0.13707513416815742,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.5:-2.0,3,1118,2.1429847300467474e-05,3.318329390877839e-05,0.0008428553171919088,0.5178890876565295,0.3338550983899821,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.5:-2.0,5,1118,4.658856207583525e-05,0.00010126389904663302,0.001067377452598535,0.537567084078712,0.7128801431127012,1.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.5:-2.0,10,1118,4.35296125831635e-05,6.738764516256435e-05,0.0014460613403540705,0.516994633273703,0.6762075134168157,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.5:-2.0,20,1118,-4.551943608644734e-06,-3.357491972155735e-05,0.0020150932745679508,0.49105545617173524,-0.044722719141323794,-0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.5:-2.0,30,1118,1.831967953597767e-05,3.337926173430095e-05,0.0024894505855432253,0.5026833631484794,0.2956171735241503,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,-2.5:-2.0,60,1118,-1.9521294535797642e-05,2.5058618283169132e-05,0.003610798927208902,0.5035778175313059,-0.2909212880143113,0.375,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,0:1.0,1,6960,-7.653987889226546e-08,0.0,0.0005650972479364534,0.4908045977011494,-0.004058908045977011,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,0:1.0,3,6959,3.697447055036868e-06,1.631560914328034e-05,0.0009809199459959476,0.507113090961345,0.04803132633999138,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,0:1.0,5,6958,5.2449443434098614e-06,1.6862717431287422e-05,0.0012350207086833536,0.5135096292037942,0.06718884736993389,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,0:1.0,10,6955,-2.0642843844141803e-05,3.292343654837104e-05,0.0016893546003494014,0.5186196980589504,-0.33055355859094177,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,0:1.0,20,6947,-2.2693552310730924e-05,9.816111511029568e-05,0.0024289590796706,0.536634518497193,-0.385742046926731,1.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,0:1.0,30,6938,1.545909410909404e-05,0.0001519062719295139,0.003008262665483415,0.5363217065436725,0.1369270683194004,2.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,0:1.0,60,6934,0.00012785398713874494,0.00022281918301603199,0.004148583155308117,0.5325930199019325,1.7129002019036632,3.375,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.0:1.5,1,3733,-6.2856185419671785e-06,0.0,0.00040929768837857743,0.48834717385480847,-0.09482989552638628,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.0:1.5,3,3733,-2.3047830562939603e-05,-1.6135798883376573e-05,0.0007942618242531915,0.48111438521296546,-0.34891508170372354,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.0:1.5,5,3732,-2.3032515328940086e-05,0.0,0.0010799667672964537,0.49490889603429794,-0.35436763129689175,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.0:1.5,10,3730,2.8066695836014625e-06,1.6265454658270784e-05,0.0015645142286657442,0.504289544235925,0.022587131367292224,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.0:1.5,20,3728,2.465556685724853e-05,6.46523560252632e-05,0.0021839352351687596,0.5177038626609443,0.32960032188841204,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.0:1.5,30,3728,4.1503268262050586e-05,0.00012879647742469746,0.002648809487851325,0.5348712446351931,0.5532457081545065,2.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.0:1.5,60,3728,-4.111830182017732e-05,8.18457861750943e-05,0.003943778142101821,0.5083154506437768,-0.8262473175965666,1.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.5:2.0,1,2571,7.975914174257135e-06,0.0,0.00046789392558345107,0.4912485414235706,0.11551925320886815,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.5:2.0,3,2571,1.8982109240689583e-05,0.0,0.0007750359716044066,0.4959159859976663,0.27430960715674835,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.5:2.0,5,2571,1.6944895338360996e-05,0.0,0.0009636213293660538,0.4912485414235706,0.2427071178529755,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.5:2.0,10,2571,2.6628901821352366e-05,3.324468085108556e-05,0.0014065913241716095,0.514585764294049,0.37718786464410736,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.5:2.0,20,2571,2.4103723382744265e-06,3.214917215887958e-05,0.0019709725918985875,0.5087514585764294,-0.003792298716452742,0.5,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.5:2.0,30,2571,-4.724445960171006e-05,4.914407404377208e-05,0.002418980772339726,0.5130299494360171,-0.779463243873979,0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,1.5:2.0,60,2571,-9.47125678053829e-05,8.105172721228904e-05,0.003489377221532241,0.5087514585764294,-1.4913457798521976,1.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,2.0:2.5,1,1131,-1.0933713271790568e-05,-1.6214813853943078e-05,0.00044883076590879434,0.4739168877099912,-0.16268788682581786,-0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,2.0:2.5,3,1131,1.4044452999756597e-06,0.0,0.0007415910200278553,0.49248452696728556,0.01967285587975243,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,2.0:2.5,5,1131,-4.343530857618431e-06,0.0,0.0009500417548140467,0.4986737400530504,-0.07471264367816093,0.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,2.0:2.5,10,1131,1.4225409994933662e-05,4.817342432761329e-05,0.0014359819091569396,0.5181255526083113,0.20667550839964632,0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,2.0:2.5,20,1131,1.0598310690172024e-05,5.257162884420019e-05,0.002104413943820932,0.5172413793103449,0.15229885057471265,0.75,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,2.0:2.5,30,1131,-6.152243496112298e-05,6.666000066668509e-05,0.002533915474817616,0.5207780725022104,-0.9522546419098143,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,2.0:2.5,60,1131,-0.00010730391794454329,6.561787430903188e-05,0.003462012078287877,0.51105216622458,-1.663129973474801,1.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,<=-2.5,1,756,-8.154307819421557e-06,1.6952565325301094e-05,0.0005998240900561772,0.5171957671957672,-0.13194444444444445,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,<=-2.5,3,756,-3.534003992951218e-05,1.6174448800976293e-05,0.0009984211242366936,0.5013227513227513,-0.5446428571428571,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,<=-2.5,5,756,-2.914551390420355e-05,1.6185346736641293e-05,0.0012341005420206132,0.5026455026455027,-0.44642857142857145,0.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,<=-2.5,10,756,-0.00013152931123375542,-0.0001330262008238936,0.0017251501899321372,0.44312169312169314,-1.9973544973544974,-2.0,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,<=-2.5,20,756,-0.0003189172170184044,-0.0002913773890509952,0.0024533678248293837,0.4312169312169312,-4.837301587301587,-4.375,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
zscore_60,<=-2.5,30,756,-0.00039791676850296195,-0.0004819075571591003,0.0030510038010290556,0.41005291005291006,-6.070767195767195,-7.25,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
