tp,sl,rr,horizon,observations,wins,losses,ambiguous,unresolved,resolved,win_rate_resolved,resolved_rate,ambiguous_rate,expectancy_resolved_r,expectancy_all_r,score,side,hmm_state,vol_bucket,zscore
75.0,107.14285714285715,0.7,87,372,100,56,0,216,156,0.6410256410256411,0.41935483870967744,0.0,0.08974358974358981,0.03763440860215054,0.05165267285007009,LONG,1,20-40,3.0
30.0,50.0,0.6,21,247,72,33,0,142,105,0.6857142857142857,0.4251012145748988,0.0,0.09714285714285714,0.04129554655870444,0.05165137949294356,SHORT,0,20-40,3.0
60.0,100.0,0.6,86,247,72,33,0,142,105,0.6857142857142857,0.4251012145748988,0.0,0.09714285714285714,0.04129554655870444,0.05165137949294356,SHORT,0,20-40,3.0
60.0,100.0,0.6,87,247,72,33,0,142,105,0.6857142857142857,0.4251012145748988,0.0,0.09714285714285714,0.04129554655870444,0.05165137949294356,SHORT,0,20-40,3.0
30.0,33.333333333333336,0.9,114,861,412,333,0,116,745,0.553020134228188,0.8652729384436701,0.0,0.05073825503355717,0.043902439024390255,0.051651006711409486,LONG,0,20-40,2.5
20.0,28.571428571428573,0.7,24,247,104,62,0,81,166,0.6265060240963856,0.6720647773279352,0.0,0.06506024096385543,0.043724696356275294,0.05164923400684638,SHORT,0,20-40,3.0
5.0,5.0,1.0,6,3267,1550,1362,0,355,2912,0.5322802197802198,0.8913376186103459,0.0,0.06456043956043955,0.057545148454239366,0.051648351648351645,LONG,0,20-40,2.0
25.0,25.0,1.0,83,861,404,355,0,102,759,0.5322793148880105,0.8815331010452961,0.0,0.064558629776021,0.056910569105691054,0.0516469038208168,LONG,0,20-40,2.5
20.0,18.18181818181818,1.1,77,2255,1141,1083,0,31,2224,0.5130395683453237,0.9862527716186252,0.0,0.0773830935251798,0.07631929046563199,0.05164568345323737,SHORT,2,80-100,2.0
20.0,18.18181818181818,1.1,78,2255,1141,1083,0,31,2224,0.5130395683453237,0.9862527716186252,0.0,0.0773830935251798,0.07631929046563199,0.05164568345323737,SHORT,2,80-100,2.0
20.0,18.18181818181818,1.1,79,2255,1141,1083,0,31,2224,0.5130395683453237,0.9862527716186252,0.0,0.0773830935251798,0.07631929046563199,0.05164568345323737,SHORT,2,80-100,2.0
45.0,56.25,0.8,52,840,257,188,0,395,445,0.5775280898876405,0.5297619047619048,0.0,0.0395505617977529,0.02095238095238098,0.05164309671390993,LONG,1,20-40,2.5
40.0,36.36363636363636,1.1,42,372,134,121,0,117,255,0.5254901960784314,0.6854838709677419,0.0,0.10352941176470598,0.07096774193548389,0.051642329498953046,LONG,1,20-40,3.0
50.0,62.5,0.8,64,5154,1471,1084,0,2599,2555,0.57573385518591,0.4957314707023671,0.0,0.03632093933463809,0.018005432673651525,0.05164144353899893,LONG,0,40-60,2.0
10.0,12.5,0.8,61,5154,2956,2181,0,17,5137,0.5754331321783142,0.9967015909972836,0.0,0.0357796379209655,0.035661622041133136,0.05164103562390496,LONG,0,40-60,2.0
10.0,12.5,0.8,62,5154,2956,2181,0,17,5137,0.5754331321783142,0.9967015909972836,0.0,0.0357796379209655,0.035661622041133136,0.05164103562390496,LONG,0,40-60,2.0
45.0,64.28571428571429,0.7,85,861,283,188,0,390,471,0.6008492569002123,0.5470383275261324,0.0,0.021443736730360874,0.011730545876887334,0.05163992596132247,LONG,0,20-40,2.5
70.0,70.0,1.0,79,372,106,86,0,180,192,0.5520833333333334,0.5161290322580645,0.0,0.10416666666666674,0.053763440860215055,0.05163977794943227,LONG,1,20-40,3.0
15.0,21.42857142857143,0.7,93,3267,1885,1258,0,124,3143,0.5997454661151765,0.9620446893174166,0.0,0.019567292395800073,0.018824609733700644,0.05163856188355066,LONG,0,20-40,2.0
15.0,16.666666666666668,0.9,50,2255,1231,995,0,29,2226,0.5530098831985625,0.987139689578714,0.0,0.05071877807726871,0.05006651884700669,0.051635220125786224,SHORT,2,80-100,2.0
10.0,12.5,0.8,66,5154,2960,2184,0,10,5144,0.5754276827371695,0.9980597594101669,0.0,0.03576982892690511,0.03570042685292976,0.05163297045101087,LONG,0,40-60,2.0
10.0,12.5,0.8,67,5154,2960,2184,0,10,5144,0.5754276827371695,0.9980597594101669,0.0,0.03576982892690511,0.03570042685292976,0.05163297045101087,LONG,0,40-60,2.0
80.0,133.33333333333334,0.6,111,861,161,72,0,628,233,0.6909871244635193,0.2706155632984901,0.0,0.10557939914163084,0.028571428571428564,0.051630246530167054,LONG,0,20-40,2.5
80.0,88.88888888888889,0.9,86,580,198,156,0,226,354,0.559322033898305,0.6103448275862069,0.0,0.06271186440677956,0.03827586206896555,0.05162655997560991,LONG,0,80-100,2.5
35.0,58.333333333333336,0.6,13,372,85,35,0,252,120,0.7083333333333334,0.3225806451612903,0.0,0.13333333333333336,0.043010752688172046,0.05162365479414011,LONG,1,20-40,3.0
10.0,16.666666666666668,0.6,66,5154,3213,1918,0,23,5131,0.626193724420191,0.9955374466433837,0.0,0.0019099590723055115,0.0019014357780364676,0.05162346521145969,LONG,0,40-60,2.0
20.0,18.18181818181818,1.1,61,5154,2560,2430,0,164,4990,0.5130260521042084,0.9681800543267365,0.0,0.0773547094188376,0.07489328676755917,0.05162324649298591,LONG,0,40-60,2.0
10.0,11.11111111111111,0.9,6,2255,1106,894,0,255,2000,0.553,0.8869179600886918,0.0,0.05070000000000008,0.04496674057649666,0.05162000000000007,SHORT,2,80-100,2.0
55.0,61.11111111111111,0.9,31,154,60,41,0,53,101,0.594059405940594,0.6558441558441559,0.0,0.12871287128712872,0.08441558441558442,0.051619322500838234,LONG,2,60-80,3.5
20.0,22.22222222222222,0.9,99,2255,1226,991,0,38,2217,0.552999548940009,0.9831485587583149,0.0,0.05069914298601713,0.04984478935698452,0.05161930536761389,SHORT,2,80-100,2.0
10.0,16.666666666666668,0.6,103,5154,3223,1924,0,7,5147,0.6261900136001555,0.9986418315871168,0.0,0.0019040217602487308,0.0019014357780364676,0.05161841849621143,LONG,0,40-60,2.0
10.0,16.666666666666668,0.6,104,5154,3223,1924,0,7,5147,0.6261900136001555,0.9986418315871168,0.0,0.0019040217602487308,0.0019014357780364676,0.05161841849621143,LONG,0,40-60,2.0
20.0,18.18181818181818,1.1,35,5154,2364,2244,0,546,4608,0.5130208333333334,0.8940628637951106,0.0,0.07734375000000016,0.0691501746216531,0.05161458333333344,LONG,0,40-60,2.0
30.0,30.0,1.0,30,840,297,261,0,282,558,0.532258064516129,0.6642857142857143,0.0,0.06451612903225801,0.04285714285714286,0.05161290322580641,LONG,1,20-40,2.5
30.0,37.5,0.8,47,5154,2125,1568,0,1461,3693,0.5754129434064447,0.7165308498253784,0.0,0.03574329813160043,0.025611175785797437,0.05161115624153813,LONG,0,40-60,2.0
50.0,71.42857142857143,0.7,32,5154,830,477,0,3847,1307,0.6350420811017597,0.2535894450911913,0.0,0.07957153787299154,0.02017850213426465,0.05161039968956149,LONG,0,40-60,2.0
15.0,18.75,0.8,55,861,454,335,0,72,789,0.5754119138149556,0.9163763066202091,0.0,0.0357414448669201,0.03275261324041817,0.0516096324461343,LONG,0,20-40,2.5
20.0,25.0,0.8,90,861,454,335,0,72,789,0.5754119138149556,0.9163763066202091,0.0,0.0357414448669201,0.03275261324041817,0.0516096324461343,LONG,0,20-40,2.5
15.0,25.0,0.6,119,3267,1985,1185,0,97,3170,0.6261829652996845,0.9703091521273339,0.0,0.001892744479495223,0.0018365472910927456,0.05160883280757095,LONG,0,20-40,2.0
60.0,85.71428571428572,0.7,34,580,133,74,0,373,207,0.642512077294686,0.3568965517241379,0.0,0.09227053140096608,0.03293103448275861,0.05160738851507614,LONG,0,80-100,2.5
55.0,68.75,0.8,59,861,179,116,0,566,295,0.6067796610169491,0.3426248548199768,0.0,0.09220338983050846,0.03159117305458771,0.05160017073829504,LONG,0,20-40,2.5
75.0,150.0,0.5,95,861,149,49,0,663,198,0.7525252525252525,0.22996515679442509,0.0,0.12878787878787873,0.029616724738675958,0.05159993357547921,LONG,0,20-40,2.5
25.0,27.77777777777778,0.9,51,5154,2416,1953,0,785,4369,0.5529869535362784,0.8476911136980986,0.0,0.050675211718928914,0.04295692665890572,0.05159990844586869,LONG,0,40-60,2.0
65.0,81.25,0.8,113,5154,1633,1205,0,2316,2838,0.5754052149400987,0.5506402793946449,0.0,0.03572938689217764,0.01967403958090805,0.051599718111346046,LONG,0,40-60,2.0
50.0,55.55555555555556,0.9,103,861,287,232,0,342,519,0.5529865125240848,0.6027874564459931,0.0,0.050674373795761174,0.030545876887340315,0.051599229287090626,LONG,0,20-40,2.5
30.0,27.27272727272727,1.1,25,840,276,262,0,302,538,0.5130111524163569,0.6404761904761904,0.0,0.07732342007434945,0.04952380952380955,0.05159851301115241,LONG,1,20-40,2.5
30.0,50.0,0.6,26,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
30.0,50.0,0.6,27,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
30.0,50.0,0.6,28,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,70,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,71,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,72,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,73,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,74,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,75,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,76,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,77,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,78,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
45.0,75.0,0.6,79,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
50.0,83.33333333333334,0.6,99,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
50.0,83.33333333333334,0.6,100,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
50.0,83.33333333333334,0.6,101,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
50.0,83.33333333333334,0.6,102,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
50.0,83.33333333333334,0.6,103,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
50.0,83.33333333333334,0.6,104,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
50.0,83.33333333333334,0.6,105,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
50.0,83.33333333333334,0.6,106,154,78,39,0,37,117,0.6666666666666666,0.7597402597402597,0.0,0.0666666666666666,0.05064935064935063,0.05159844958911069,LONG,2,60-80,3.5
15.0,18.75,0.8,60,2255,1282,946,0,27,2228,0.5754039497307002,0.9880266075388027,0.0,0.03572710951526037,0.03529933481152999,0.05159784560143629,SHORT,2,80-100,2.0
10.0,12.5,0.8,63,5154,2957,2182,0,15,5139,0.5754037750535124,0.9970896391152503,0.0,0.03572679509632226,0.03562281722933642,0.0515975870791983,LONG,0,40-60,2.0
20.0,22.22222222222222,0.9,25,5154,2223,1797,0,1134,4020,0.5529850746268656,0.779976717112922,0.0,0.05067164179104472,0.03952270081490106,0.05159701492537308,LONG,0,40-60,2.0
45.0,75.0,0.6,107,2255,1201,717,0,337,1918,0.6261730969760166,0.8505543237250555,0.0,0.0018769551616266145,0.0015964523281596554,0.051595411887382626,SHORT,2,80-100,2.0
30.0,60.0,0.5,19,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
50.0,100.0,0.5,63,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
50.0,100.0,0.5,64,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
55.0,110.0,0.5,70,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
55.0,110.0,0.5,71,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
55.0,110.0,0.5,72,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
55.0,110.0,0.5,73,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
55.0,110.0,0.5,74,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
55.0,110.0,0.5,75,154,77,33,0,44,110,0.7,0.7142857142857143,0.0,0.04999999999999993,0.03571428571428571,0.0515945733580577,LONG,2,60-80,3.5
5.0,10.0,0.5,3,154,96,43,0,15,139,0.6906474820143885,0.9025974025974026,0.0,0.03597122302158279,0.032467532467532464,0.05158774044313998,LONG,2,60-80,3.5
25.0,35.714285714285715,0.7,50,2255,1233,823,0,199,2056,0.5997081712062257,0.9117516629711752,0.0,0.01950389105058359,0.01778270509977823,0.051585603112840425,SHORT,2,80-100,2.0
25.0,35.714285714285715,0.7,91,3267,1639,1094,0,534,2733,0.5997072813757776,0.8365472910927456,0.0,0.019502378338821846,0.01631466176920721,0.051584339553604135,LONG,0,20-40,2.0
35.0,50.0,0.7,83,5154,2433,1624,0,1097,4057,0.5997042149371457,0.7871556072953046,0.0,0.01949716539314761,0.015347303065580114,0.05157998521074683,LONG,0,40-60,2.0
30.0,42.85714285714286,0.7,64,2255,1215,811,0,229,2026,0.5997038499506416,0.8984478935698448,0.0,0.019496544916090763,0.017516629711751663,0.05157946692991111,SHORT,2,80-100,2.0
65.0,81.25,0.8,111,5154,1618,1194,0,2342,2812,0.5753911806543386,0.5455956538610788,0.0,0.035704125177809465,0.019480015521924736,0.05157894736842111,LONG,0,40-60,2.0
40.0,57.142857142857146,0.7,108,840,403,269,0,168,672,0.5997023809523809,0.8,0.0,0.01949404761904755,0.015595238095238054,0.05157738095238091,LONG,1,20-40,2.5
25.0,31.25,0.8,6,372,82,46,0,244,128,0.640625,0.34408602150537637,0.0,0.15312500000000007,0.052688172043010774,0.05157572854777849,LONG,1,20-40,3.0
65.0,81.25,0.8,46,372,82,46,0,244,128,0.640625,0.34408602150537637,0.0,0.15312500000000007,0.052688172043010774,0.05157572854777849,LONG,1,20-40,3.0
45.0,40.90909090909091,1.1,55,372,136,123,0,113,259,0.525096525096525,0.696236559139785,0.0,0.10270270270270265,0.07150537634408609,0.051575457334160364,LONG,1,20-40,3.0
25.0,22.727272727272727,1.1,90,2255,1125,1068,0,62,2193,0.5129958960328317,0.9725055432372506,0.0,0.07729138166894656,0.07516629711751663,0.05157318741450061,SHORT,2,80-100,2.0
25.0,22.727272727272727,1.1,91,2255,1125,1068,0,62,2193,0.5129958960328317,0.9725055432372506,0.0,0.07729138166894656,0.07516629711751663,0.05157318741450061,SHORT,2,80-100,2.0
25.0,22.727272727272727,1.1,92,2255,1125,1068,0,62,2193,0.5129958960328317,0.9725055432372506,0.0,0.07729138166894656,0.07516629711751663,0.05157318741450061,SHORT,2,80-100,2.0
25.0,22.727272727272727,1.1,93,2255,1125,1068,0,62,2193,0.5129958960328317,0.9725055432372506,0.0,0.07729138166894656,0.07516629711751663,0.05157318741450061,SHORT,2,80-100,2.0
25.0,35.714285714285715,0.7,82,3267,1594,1064,0,609,2658,0.5996990218209179,0.8135904499540864,0.0,0.01948833709556047,0.015855524946434024,0.05157261098570347,LONG,0,20-40,2.0
10.0,12.5,0.8,57,3267,1828,1349,0,90,3177,0.5753855838841675,0.9724517906336089,0.0,0.035694050991501525,0.03471074380165292,0.05157066414856791,LONG,0,20-40,2.0
5.0,5.555555555555555,0.9,6,5154,2683,2169,0,302,4852,0.5529678483099753,0.9414047341870392,0.0,0.05063891178895297,0.04767171129220028,0.05157048639736188,LONG,0,40-60,2.0
70.0,116.66666666666667,0.6,103,3267,659,356,0,2252,1015,0.6492610837438424,0.31068258340985616,0.0,0.03881773399014782,0.01205999387817569,0.051570247933884324,LONG,0,20-40,2.0
70.0,116.66666666666667,0.6,87,3267,549,279,0,2439,828,0.6630434782608695,0.2534435261707989,0.0,0.06086956521739123,0.015426997245179057,0.05157024793388427,LONG,0,20-40,2.0
65.0,59.090909090909086,1.1,10,2255,329,281,0,1645,610,0.5393442622950819,0.270509977827051,0.0,0.13262295081967213,0.035875831485587595,0.05156541019955652,SHORT,2,80-100,2.0
40.0,57.142857142857146,0.7,76,2255,1173,783,0,299,1956,0.5996932515337423,0.8674057649667406,0.0,0.019478527607361906,0.01689578713968954,0.05156441717791407,SHORT,2,80-100,2.0
25.0,31.25,0.8,15,5154,1366,995,0,2793,2361,0.578568403218975,0.4580908032596042,0.0,0.04142312579415497,0.018975552968568093,0.05156383391540547,LONG,0,40-60,2.0
20.0,25.0,0.8,55,2255,1248,921,0,86,2169,0.5753803596127247,0.9618625277161863,0.0,0.03568464730290449,0.034323725055432415,0.051562932226832586,SHORT,2,80-100,2.0
15.0,18.75,0.8,29,861,416,307,0,138,723,0.5753803596127247,0.8397212543554007,0.0,0.03568464730290449,0.029965156794425102,0.051562932226832586,LONG,0,20-40,2.5
50.0,45.45454545454545,1.1,93,840,316,300,0,224,616,0.512987012987013,0.7333333333333333,0.0,0.07727272727272738,0.05666666666666669,0.05155844155844162,LONG,1,20-40,2.5
15.0,18.75,0.8,60,861,458,338,0,65,796,0.5753768844221105,0.924506387921022,0.0,0.035678391959798994,0.032984901277584244,0.05155778894472361,LONG,0,20-40,2.5
45.0,50.0,0.9,96,840,355,287,0,198,642,0.5529595015576324,0.7642857142857142,0.0,0.05062305295950159,0.03869047619047619,0.05155763239875391,LONG,1,20-40,2.5
15.0,25.0,0.6,116,3267,1983,1184,0,100,3167,0.626144616356173,0.9693908784817876,0.0,0.0018313861698768252,0.001775329048056307,0.051556678244395304,LONG,0,20-40,2.0
65.0,81.25,0.8,112,5154,1626,1200,0,2328,2826,0.5753715498938429,0.5483119906868452,0.0,0.03566878980891719,0.01955762514551808,0.05154989384288746,LONG,0,40-60,2.0
55.0,68.75,0.8,60,5154,1213,865,0,3076,2078,0.5837343599615015,0.40318199456732634,0.0,0.05072184793070267,0.020450135816841308,0.051548311990686886,LONG,0,40-60,2.0
15.0,21.42857142857143,0.7,92,3267,1883,1257,0,127,3140,0.5996815286624204,0.9611264156718702,0.0,0.019458598726114662,0.018702173247627765,0.051547770700636965,LONG,0,20-40,2.0
10.0,12.5,0.8,79,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
10.0,12.5,0.8,80,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
10.0,12.5,0.8,81,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
10.0,12.5,0.8,82,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
10.0,12.5,0.8,83,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
10.0,12.5,0.8,84,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
10.0,12.5,0.8,85,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
10.0,12.5,0.8,86,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
10.0,12.5,0.8,87,5154,2962,2186,0,6,5148,0.5753690753690753,0.9988358556461001,0.0,0.035664335664335634,0.03562281722933642,0.051546231546231516,LONG,0,40-60,2.0
35.0,50.0,0.7,43,3267,830,538,0,1899,1368,0.6067251461988304,0.418732782369146,0.0,0.03143274853801176,0.013161922252831344,0.05154576063666977,LONG,0,20-40,2.0
15.0,21.42857142857143,0.7,84,3267,1868,1247,0,152,3115,0.5996789727126806,0.9534741352923171,0.0,0.01945425361155695,0.018549127640036703,0.0515441412520064,LONG,0,20-40,2.0
50.0,71.42857142857143,0.7,28,840,150,76,0,614,226,0.6637168141592921,0.26904761904761904,0.0,0.1283185840707965,0.034523809523809526,0.05154372469617962,LONG,1,20-40,2.5
60.0,54.54545454545454,1.1,98,372,137,124,0,111,261,0.524904214559387,0.7016129032258065,0.0,0.10229885057471266,0.07177419354838714,0.05154356116255462,LONG,1,20-40,3.0
75.0,93.75,0.8,86,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
75.0,93.75,0.8,87,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
75.0,93.75,0.8,88,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,89,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,90,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,91,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,92,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,93,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,94,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,95,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,96,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,97,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
80.0,100.0,0.8,98,154,63,39,0,52,102,0.6176470588235294,0.6623376623376623,0.0,0.11176470588235299,0.07402597402597406,0.05154278633843356,LONG,2,60-80,3.5
40.0,57.142857142857146,0.7,60,2255,1116,745,0,394,1861,0.599677592692101,0.8252771618625278,0.0,0.019451907576571614,0.016053215077605293,0.05154218162278336,SHORT,2,80-100,2.0
40.0,50.0,0.8,110,861,355,262,0,244,617,0.5753646677471637,0.7166085946573751,0.0,0.03565640194489461,0.025551684088269456,0.05153970826580223,LONG,0,20-40,2.5
35.0,38.888888888888886,0.9,36,2255,1013,819,0,423,1832,0.5529475982532751,0.8124168514412416,0.0,0.050600436681222716,0.041108647450110884,0.05153930131004367,SHORT,2,80-100,2.0
30.0,37.5,0.8,40,2255,1107,817,0,331,1924,0.5753638253638254,0.8532150776053216,0.0,0.03565488565488567,0.03042128603104214,0.05153846153846155,SHORT,2,80-100,2.0
40.0,50.0,0.8,109,840,397,293,0,150,690,0.5753623188405798,0.8214285714285714,0.0,0.035652173913043594,0.029285714285714314,0.051536231884058065,LONG,1,20-40,2.5
40.0,50.0,0.8,110,840,397,293,0,150,690,0.5753623188405798,0.8214285714285714,0.0,0.035652173913043594,0.029285714285714314,0.051536231884058065,LONG,1,20-40,2.5
40.0,50.0,0.8,111,840,397,293,0,150,690,0.5753623188405798,0.8214285714285714,0.0,0.035652173913043594,0.029285714285714314,0.051536231884058065,LONG,1,20-40,2.5
40.0,50.0,0.8,112,840,397,293,0,150,690,0.5753623188405798,0.8214285714285714,0.0,0.035652173913043594,0.029285714285714314,0.051536231884058065,LONG,1,20-40,2.5
40.0,50.0,0.8,113,840,397,293,0,150,690,0.5753623188405798,0.8214285714285714,0.0,0.035652173913043594,0.029285714285714314,0.051536231884058065,LONG,1,20-40,2.5
30.0,37.5,0.8,92,861,397,293,0,171,690,0.5753623188405798,0.8013937282229965,0.0,0.035652173913043594,0.0285714285714286,0.051536231884058065,LONG,0,20-40,2.5
65.0,130.0,0.5,82,861,160,58,0,643,218,0.7339449541284404,0.25319396051103366,0.0,0.10091743119266061,0.025551684088269456,0.051535840840489164,LONG,0,20-40,2.5
60.0,85.71428571428572,0.7,98,580,255,168,0,157,423,0.6028368794326241,0.7293103448275862,0.0,0.024822695035460918,0.01810344827586207,0.05153391777122189,LONG,0,80-100,2.5
60.0,85.71428571428572,0.7,99,580,255,168,0,157,423,0.6028368794326241,0.7293103448275862,0.0,0.024822695035460918,0.01810344827586207,0.05153391777122189,LONG,0,80-100,2.5
65.0,92.85714285714286,0.7,111,580,255,168,0,157,423,0.6028368794326241,0.7293103448275862,0.0,0.024822695035460918,0.01810344827586207,0.05153391777122189,LONG,0,80-100,2.5
