feature,condition,threshold,horizon_bars,observations,mean_return,median_return,win_rate_positive,window,validation_start,validation_end
vol_ratio_30_60,top_10pct,0.8292025022021551,30,2901,-1.2518935572771221e-05,1.6821423765245314e-05,0.5012064805239572,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8292025022021551,60,2901,-0.00035971504875883284,-0.00018574492156497868,0.4815580834195105,10,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-6.052486616360797,1,2810,1.6978039312338316e-05,1.4320697998004839e-05,0.504270462633452,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-6.052486616360797,3,2810,4.626910822390336e-05,1.519525907922592e-05,0.5113879003558719,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-6.052486616360797,5,2810,8.097014449416031e-05,4.421941674825902e-05,0.5359430604982206,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-6.052486616360797,10,2810,0.0001890215332086848,9.445028962773439e-05,0.5551601423487544,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-6.052486616360797,20,2810,0.0004469636242138037,0.00024196426024802875,0.59644128113879,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-6.052486616360797,30,2810,0.000689154101123289,0.00042525045573671427,0.6298932384341637,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-6.052486616360797,60,2810,0.0014118559391139201,0.0011514620354273752,0.6669039145907474,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.35008531705143,1,2809,1.2831329101916918e-05,0.0,0.49021003915984335,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.35008531705143,3,2807,3.083424322101071e-05,1.4340412717084305e-05,0.5030281439258996,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.35008531705143,5,2805,5.4886160210722445e-05,2.8241407551643505e-05,0.526916221033868,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.35008531705143,10,2803,0.00011262628261702787,4.46721067366429e-05,0.5412058508740635,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.35008531705143,20,2803,0.0002436023265620118,0.0001459662234160053,0.5833036032821977,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.35008531705143,30,2803,0.00039668846136841084,0.00030978477334087096,0.5990010702818409,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.35008531705143,60,2803,0.000472268004757905,0.0007183503295959959,0.6118444523724581,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.17640658003180296,1,1149,9.831369883468875e-06,1.4109347442614606e-05,0.5004351610095735,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.17640658003180296,3,1149,2.2637787644120987e-05,2.9202622395585465e-05,0.5143603133159269,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.17640658003180296,5,1149,4.010385542685121e-05,3.207132663041179e-05,0.5282854656222803,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.17640658003180296,10,1149,4.4462543207509554e-05,4.382184957418822e-05,0.5282854656222803,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.17640658003180296,20,1149,-5.502486390050362e-06,7.307377528342762e-05,0.5230635335073978,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.17640658003180296,30,1149,-9.496616871634567e-06,6.221904213776774e-05,0.515230635335074,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,bottom_10pct,0.17640658003180296,60,1149,7.085723701663622e-06,0.0001168121951931056,0.5221932114882507,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5469158222057078,1,1149,2.345170598121607e-06,1.557268550955726e-05,0.5134899912967799,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5469158222057078,3,1149,2.5375581164422406e-05,3.2520325203178047e-05,0.5335073977371627,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5469158222057078,5,1149,5.360356583738413e-05,5.9908938413677504e-05,0.5413402959094865,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5469158222057078,10,1149,6.319582473723333e-05,8.129816916513377e-05,0.5404699738903395,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5469158222057078,20,1149,-3.065218725463461e-05,8.965661516402434e-05,0.5413402959094865,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5469158222057078,30,1149,-5.228291522530455e-05,7.806279371136426e-05,0.5187119234116623,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_30,top_10pct,0.5469158222057078,60,1148,-9.657860921665118e-05,0.00031935802892757437,0.5409407665505227,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.16452526128748884,1,1216,-5.003250599417266e-07,1.487763757002103e-05,0.5115131578947368,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.16452526128748884,3,1216,1.5082865765117909e-05,0.0,0.4901315789473684,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.16452526128748884,5,1216,3.688939857279166e-05,1.5212572936351698e-05,0.5032894736842105,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.16452526128748884,10,1216,4.3891959307170556e-05,2.922846356046005e-05,0.5139802631578947,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.16452526128748884,20,1216,-3.971781991707408e-05,6.056062005443952e-05,0.5205592105263158,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.16452526128748884,30,1216,-9.234885554716304e-05,7.219062617691563e-05,0.5197368421052632,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,bottom_10pct,0.16452526128748884,60,1216,-0.0002810138416446572,-7.389245707994929e-05,0.48355263157894735,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,top_10pct,0.46008591420262096,1,1215,1.4586156945902428e-05,1.5726979633479132e-05,0.5251028806584362,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,top_10pct,0.46008591420262096,3,1213,2.9817623238823237e-05,1.5726979633479132e-05,0.5218466611706513,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,top_10pct,0.46008591420262096,5,1212,5.6363181013773695e-05,3.251503828261004e-05,0.5222772277227723,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,top_10pct,0.46008591420262096,10,1209,6.721221141718605e-05,7.548081277741758e-05,0.5417700578990902,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,top_10pct,0.46008591420262096,20,1209,0.00017859851764383055,0.0002870140493376194,0.5740281224152192,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,top_10pct,0.46008591420262096,30,1209,0.0001814352319364517,0.0002830856334041787,0.5723738626964433,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
half_life_60,top_10pct,0.46008591420262096,60,1209,0.0007804109435008405,0.000859683948919221,0.6335814722911497,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.655884728387017,1,2810,6.401048016939068e-06,1.540613151673753e-05,0.5135231316725979,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.655884728387017,3,2810,1.799330245759639e-05,3.0516423481286026e-05,0.5245551601423487,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.655884728387017,5,2810,4.710386013034933e-05,6.147746308793334e-05,0.5391459074733096,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.655884728387017,10,2810,8.769532461485695e-05,7.884578697958666e-05,0.5380782918149466,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.655884728387017,20,2810,0.00015643051077469093,0.00016224907610440376,0.5487544483985766,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.655884728387017,30,2806,0.000273895826122563,0.00022413728978254444,0.5623663578047042,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,bottom_10pct,-1.655884728387017,60,2802,0.0002769335780589023,0.0003316664131713942,0.5603140613847252,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.7658485483542725,1,2809,1.0988809589104466e-05,0.0,0.49021003915984335,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.7658485483542725,3,2807,3.984911624928808e-05,1.558676372015455e-05,0.5108656929105807,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.7658485483542725,5,2807,5.482393869083457e-05,3.135238513274352e-05,0.5215532597078731,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.7658485483542725,10,2807,3.814060712055303e-05,5.6957338953056436e-05,0.5286783042394015,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.7658485483542725,20,2807,2.741305684558702e-05,0.0001172264228357367,0.5439971499821874,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.7658485483542725,30,2807,7.474899199098368e-05,0.00010777521170135529,0.5229782686141788,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_ou_residual_30,top_10pct,1.7658485483542725,60,2807,0.0003240335539168041,0.00036901458345628413,0.5728535803348771,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.0007809592614724384,1,2809,2.412288421735572e-05,0.0,0.4574581701673193,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.0007809592614724384,3,2807,7.462459391749099e-05,0.0,0.4848592803705023,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.0007809592614724384,5,2805,0.00012730756311218522,1.4731228731745816e-05,0.5098039215686274,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.0007809592614724384,10,2800,0.0002594349451375127,2.8916121810995676e-05,0.5189285714285714,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.0007809592614724384,20,2790,0.0005266251688598425,0.00010412886760113871,0.5670250896057347,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.0007809592614724384,30,2784,0.0007263112964856523,0.00026222472225301274,0.5826149425287356,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,bottom_10pct,0.0007809592614724384,60,2784,0.0007306487381055249,0.0004373664686291301,0.5811781609195402,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.002864641978674908,1,2810,1.1113511346720641e-05,1.5776354435281803e-05,0.5110320284697509,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.002864641978674908,3,2810,3.288313790820633e-05,4.522125271144706e-05,0.5199288256227758,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.002864641978674908,5,2810,5.0174634867742386e-05,8.802881727132394e-05,0.5323843416370106,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.002864641978674908,10,2810,6.380687961180824e-05,0.0001357450837765617,0.5402135231316726,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.002864641978674908,20,2810,9.154003289403752e-05,0.0001761144803354986,0.5355871886120996,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.002864641978674908,30,2810,5.6410059394945366e-05,0.0001096266160982573,0.5156583629893239,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_30,top_10pct,0.002864641978674908,60,2810,-2.0706478141182786e-05,0.0003137396358219302,0.5295373665480427,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0013321812155882432,1,2809,2.475590099685961e-05,0.0,0.4795300818796725,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0013321812155882432,3,2809,5.126805914357288e-05,1.4191241165972812e-05,0.5008899964400142,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0013321812155882432,5,2809,7.988534604224698e-05,1.5618410982964903e-05,0.5233179067283731,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0013321812155882432,10,2809,0.00016137020380893287,3.116478379427967e-05,0.530437878248487,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0013321812155882432,20,2809,0.000270280245078054,9.343902325076314e-05,0.55749377002492,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0013321812155882432,30,2809,0.00034354591350704524,0.0001386983926396912,0.5510857956568174,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,bottom_10pct,0.0013321812155882432,60,2809,0.0004512557605866543,0.0003423858065521035,0.5795656817372731,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.004150267518351992,1,2810,-5.000139295068326e-06,1.4685481940390765e-05,0.503202846975089,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.004150267518351992,3,2810,-1.810384794291359e-05,1.631314367900316e-05,0.5067615658362989,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.004150267518351992,5,2810,-3.890079019807565e-05,0.0,0.498932384341637,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.004150267518351992,10,2810,-9.316769473173538e-05,4.37726512253489e-05,0.5113879003558719,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.004150267518351992,20,2810,-0.00017181669300399385,5.885263431215648e-05,0.5120996441281139,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.004150267518351992,30,2810,-0.0002357102662193355,-5.959911820052621e-05,0.4864768683274021,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
realized_vol_60,top_10pct,0.004150267518351992,60,2810,-8.251424694619276e-05,0.00018713225096389507,0.5167259786476869,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18583121043418863,1,2810,2.7527027556615457e-06,0.0,0.48612099644128115,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18583121043418863,3,2810,9.69281290151642e-06,0.0,0.498220640569395,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18583121043418863,5,2810,1.395122380757831e-05,1.4799286708222503e-05,0.505693950177936,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18583121043418863,10,2810,2.4367048950046933e-05,2.239946049109598e-05,0.5131672597864768,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18583121043418863,20,2810,6.531083320860333e-05,4.7317498447552175e-05,0.5323843416370106,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18583121043418863,30,2809,0.00010551217299952406,6.290890790139336e-05,0.5325738697045211,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,bottom_10pct,0.18583121043418863,60,2788,0.00047562818621700766,0.000583290206806919,0.5796269727403156,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.557756568100678,1,2810,1.527368567926385e-05,1.6453457283849282e-05,0.5252669039145907,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.557756568100678,3,2810,5.3849630399426886e-05,5.737767110969294e-05,0.5473309608540925,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.557756568100678,5,2810,8.214211481693804e-05,0.00010667615079129611,0.5597864768683274,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.557756568100678,10,2810,7.898855742439451e-05,0.00012175906189926256,0.5658362989323843,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.557756568100678,20,2810,0.00014386231155982395,0.000147999063309312,0.5469750889679715,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.557756568100678,30,2810,0.00013920361954702267,0.00013158857274486735,0.5348754448398576,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_30,top_10pct,0.557756568100678,60,2806,0.00017808130101297848,0.00018673124965062904,0.5395580898075553,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.10668028954552491,1,2809,-3.739900747221493e-06,0.0,0.47312210751156997,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.10668028954552491,3,2807,9.577442497775541e-06,0.0,0.4848592803705023,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.10668028954552491,5,2805,3.049007004142597e-05,0.0,0.4966131907308378,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.10668028954552491,10,2800,5.040789111554613e-05,0.0,0.49785714285714283,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.10668028954552491,20,2790,0.00013910890203829422,5.8748366073779756e-05,0.5351254480286738,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.10668028954552491,30,2785,0.0003289002010560291,0.00013143291080086605,0.5587073608617594,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,bottom_10pct,0.10668028954552491,60,2770,0.0007026541407740084,0.0007755359785509564,0.591696750902527,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3885323052428143,1,2810,5.732522916034168e-06,1.5754855662186706e-05,0.5185053380782918,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3885323052428143,3,2810,3.186655727713346e-05,4.470512926024739e-05,0.5309608540925267,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3885323052428143,5,2810,6.475466780498806e-05,8.34236750312245e-05,0.5455516014234876,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3885323052428143,10,2810,6.558490024068159e-05,9.436966914455613e-05,0.5423487544483986,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3885323052428143,20,2810,7.326471263613951e-05,7.888685197909862e-05,0.5234875444839857,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3885323052428143,30,2810,8.628731877084792e-05,7.73045896212965e-05,0.5241992882562277,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_5_60,top_10pct,0.3885323052428143,60,2806,0.00012137209005175623,0.0002626388736484131,0.5491803278688525,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4784128160921613,1,2809,5.756709593267645e-06,0.0,0.46529013883944464,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4784128160921613,3,2807,3.033356642956176e-05,0.0,0.4720342002137513,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4784128160921613,5,2805,6.391003710911683e-05,0.0,0.47950089126559714,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4784128160921613,10,2800,0.00016230984609859984,0.0,0.49357142857142855,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4784128160921613,20,2790,0.0004702604442396162,0.00011862572104803792,0.5559139784946237,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4784128160921613,30,2780,0.0007472097995196397,0.0005594947396807548,0.6010791366906475,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,bottom_10pct,0.4784128160921613,60,2779,0.0008906279697743933,0.0006774534053850534,0.5915797049298309,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8651770315317704,1,2810,6.1777815987238345e-06,1.5525378241676435e-05,0.5085409252669039,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8651770315317704,3,2810,2.156396824372917e-05,2.9355650933426958e-05,0.5160142348754448,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8651770315317704,5,2810,3.0262776081717316e-05,4.381739164860399e-05,0.5227758007117438,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8651770315317704,10,2810,2.7407652652741117e-05,7.430635127103624e-05,0.5313167259786477,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8651770315317704,20,2810,9.409542879029399e-05,9.340992956607952e-05,0.5302491103202847,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8651770315317704,30,2810,0.00012614179685207963,7.628928898384402e-05,0.5160142348754448,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
vol_ratio_30_60,top_10pct,0.8651770315317704,60,2810,-2.052671224892045e-05,0.0003388351001953893,0.5480427046263345,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-7.324485128601933,1,2811,3.4007148587086305e-06,0.0,0.48061188189256493,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-7.324485128601933,3,2811,1.2251548300544955e-06,0.0,0.4895055140519388,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-7.324485128601933,5,2811,-1.9967397417845854e-06,0.0,0.4983991462113127,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-7.324485128601933,10,2811,-3.4569153708854436e-05,0.0,0.49306296691568835,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-7.324485128601933,20,2811,-9.801971285807355e-05,-2.7900228781851943e-05,0.48665955176093917,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-7.324485128601933,30,2811,-0.00014312763184514573,-2.6915726859200184e-05,0.4927072216293134,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-7.324485128601933,60,2811,-0.0005515455926902437,-6.997215108384136e-05,0.4902170046246887,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,10.293710841050256,1,2810,8.129713197421145e-06,0.0,0.49857651245551604,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,10.293710841050256,3,2808,2.6910476199987962e-05,1.3716386281448223e-05,0.5092592592592593,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,10.293710841050256,5,2806,5.1113981339308334e-05,1.3628898717477078e-05,0.5049893086243763,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,10.293710841050256,10,2801,9.154678264335734e-05,2.6971625849636638e-05,0.5148161370938951,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,10.293710841050256,20,2791,0.00013095027020486034,1.3985231595459169e-05,0.5066284485847367,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,10.293710841050256,30,2781,0.00011073520112561401,-5.457696033617232e-05,0.47500898957209636,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
normalized_vwap_distance,top_10pct,10.293710841050256,60,2775,7.959783353498218e-05,-0.0002599712663337028,0.4418018018018018,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17540414461683299,1,1180,2.3864079321123675e-06,0.0,0.49830508474576274,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
half_life_30,bottom_10pct,0.17540414461683299,3,1180,-2.4976014906509644e-05,1.3854829167159188e-05,0.5067796610169492,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00
