side,zscore_threshold,stop_points,target_points,horizon_bars,window,trades,wins,losses,timeouts,win_rate,total_points,mean_result_points,profit_factor,mean_mfe,median_mfe,mean_mae,median_mae,mean_holding_bars
LONG,3.0,10.0,5.0,120,9,238,108,130,0,0.453781512605042,-760.0,-3.193277359008789,0.4153846153846154,110.68172454833984,86.125,109.01786041259766,93.75,1.1260504201680672
LONG,3.0,10.0,5.0,120,10,241,119,122,0,0.49377593360995853,-625.0,-2.5933609008789062,0.48770491803278687,91.21887969970703,64.75,96.65975189208984,73.5,1.5518672199170125
LONG,3.0,10.0,5.0,120,11,271,134,137,0,0.4944649446494465,-700.0,-2.5830259323120117,0.48905109489051096,83.46033477783203,58.75,90.26383972167969,74.0,1.3985239852398523
LONG,3.0,10.0,5.0,120,12,260,159,101,0,0.6115384615384616,-215.0,-0.8269230723381042,0.7871287128712872,65.07403564453125,51.125,61.60480880737305,51.125,2.0961538461538463
LONG,3.0,10.0,5.0,120,13,220,140,80,0,0.6363636363636364,-100.0,-0.4545454680919647,0.875,66.99545288085938,54.25,59.46931838989258,41.375,1.6772727272727272
LONG,3.0,10.0,5.0,120,14,285,164,121,0,0.5754385964912281,-390.0,-1.3684210777282715,0.6776859504132231,54.43333435058594,41.25,66.12017822265625,43.75,1.8350877192982455
LONG,3.0,10.0,5.0,120,15,272,135,137,0,0.4963235294117647,-695.0,-2.555147171020508,0.4927007299270073,68.14246368408203,50.375,76.66360473632812,53.375,1.5808823529411764
LONG,3.0,10.0,5.0,120,16,275,162,113,0,0.5890909090909091,-320.0,-1.163636326789856,0.7168141592920354,86.47636413574219,49.75,97.61090850830078,58.5,1.6072727272727272
LONG,3.0,10.0,5.0,120,17,238,117,121,0,0.49159663865546216,-625.0,-2.6260504722595215,0.4834710743801653,82.51365661621094,59.5,107.3770980834961,60.625,1.1890756302521008
LONG,3.0,10.0,5.0,120,18,240,101,139,0,0.42083333333333334,-885.0,-3.6875,0.36330935251798563,125.61770629882812,79.625,152.88853454589844,107.125,1.1333333333333333
LONG,3.0,10.0,5.0,120,19,290,146,144,0,0.503448275862069,-710.0,-2.4482758045196533,0.5069444444444444,80.43965148925781,65.25,79.12327575683594,51.75,1.2758620689655173
LONG,3.0,10.0,5.0,120,20,242,109,133,0,0.45041322314049587,-785.0,-3.2438015937805176,0.40977443609022557,101.69937896728516,72.125,104.44834899902344,72.125,1.28099173553719
LONG,3.0,10.0,5.0,120,21,218,90,128,0,0.41284403669724773,-830.0,-3.8073394298553467,0.3515625,117.19380950927734,95.25,132.73165893554688,88.5,1.3394495412844036
LONG,3.0,10.0,5.0,120,22,215,85,130,0,0.3953488372093023,-875.0,-4.069767475128174,0.3269230769230769,179.38604736328125,126.75,161.83372497558594,98.0,1.1348837209302325
LONG,3.0,10.0,10.0,120,1,238,101,137,0,0.42436974789915966,-360.0,-1.51260507106781,0.7372262773722628,28.516807556152344,20.125,46.675418853759766,29.375,11.399159663865547
LONG,3.0,10.0,10.0,120,2,271,145,119,7,0.5350553505535055,252.75,0.9326568245887756,1.21031828583316,26.420663833618164,22.0,23.862546920776367,16.0,20.239852398523986
LONG,3.0,10.0,10.0,120,3,181,83,96,2,0.4585635359116022,-117.75,-0.65055251121521,0.87734375,75.14640808105469,47.25,65.31353759765625,44.75,7.530386740331492
LONG,3.0,10.0,10.0,120,4,262,138,124,0,0.5267175572519084,140.0,0.5343511700630188,1.1129032258064515,61.19942855834961,46.5,65.46565246582031,43.25,3.7595419847328246
LONG,3.0,10.0,10.0,120,5,213,97,116,0,0.45539906103286387,-190.0,-0.8920187950134277,0.8362068965517241,70.41197204589844,49.5,60.31220626831055,42.5,3.375586854460094
LONG,3.0,10.0,10.0,120,6,264,131,133,0,0.4962121212121212,-20.0,-0.07575757801532745,0.9849624060150376,69.04640197753906,50.75,66.61837005615234,46.875,3.2916666666666665
LONG,3.0,10.0,10.0,120,7,247,129,118,0,0.5222672064777328,110.0,0.44534412026405334,1.0932203389830508,45.47166061401367,36.25,47.169029235839844,33.75,6.635627530364372
LONG,3.0,10.0,10.0,120,8,245,128,117,0,0.5224489795918368,110.0,0.44897958636283875,1.0940170940170941,69.92041015625,48.5,78.14081573486328,45.0,3.6448979591836737
LONG,3.0,10.0,10.0,120,9,238,99,139,0,0.41596638655462187,-400.0,-1.680672287940979,0.7122302158273381,110.68172454833984,86.125,109.01786041259766,93.75,1.5714285714285714
LONG,3.0,10.0,10.0,120,10,241,96,145,0,0.3983402489626556,-490.0,-2.0331950187683105,0.6620689655172414,91.21887969970703,64.75,96.65975189208984,73.5,2.128630705394191
LONG,3.0,10.0,10.0,120,11,271,120,151,0,0.44280442804428044,-310.0,-1.1439114809036255,0.7947019867549668,83.46033477783203,58.75,90.26383972167969,74.0,2.011070110701107
LONG,3.0,10.0,10.0,120,12,260,128,132,0,0.49230769230769234,-40.0,-0.1538461595773697,0.9696969696969697,65.07403564453125,51.125,61.60480880737305,51.125,3.376923076923077
LONG,3.0,10.0,10.0,120,13,220,109,111,0,0.4954545454545455,-20.0,-0.09090909361839294,0.9819819819819819,66.99545288085938,54.25,59.46931838989258,41.375,3.268181818181818
LONG,3.0,10.0,10.0,120,14,285,128,157,0,0.44912280701754387,-290.0,-1.017543911933899,0.8152866242038217,54.43333435058594,41.25,66.12017822265625,43.75,2.9298245614035086
LONG,3.0,10.0,10.0,120,15,272,117,155,0,0.43014705882352944,-380.0,-1.3970588445663452,0.7548387096774194,68.14246368408203,50.375,76.66360473632812,53.375,2.2426470588235294
LONG,3.0,10.0,10.0,120,16,275,139,136,0,0.5054545454545455,30.0,0.1090909093618393,1.0220588235294117,86.47636413574219,49.75,97.61090850830078,58.5,2.650909090909091
LONG,3.0,10.0,10.0,120,17,238,102,136,0,0.42857142857142855,-340.0,-1.4285714626312256,0.75,82.51365661621094,59.5,107.3770980834961,60.625,1.5126050420168067
LONG,3.0,10.0,10.0,120,18,240,92,148,0,0.38333333333333336,-560.0,-2.3333332538604736,0.6216216216216216,125.61770629882812,79.625,152.88853454589844,107.125,1.2958333333333334
LONG,3.0,10.0,10.0,120,19,290,119,171,0,0.4103448275862069,-520.0,-1.7931034564971924,0.695906432748538,80.43965148925781,65.25,79.12327575683594,51.75,1.893103448275862
LONG,3.0,10.0,10.0,120,20,242,94,148,0,0.3884297520661157,-540.0,-2.231405019760132,0.6351351351351351,101.69937896728516,72.125,104.44834899902344,72.125,1.9710743801652892
LONG,3.0,10.0,10.0,120,21,218,79,139,0,0.3623853211009174,-600.0,-2.752293586730957,0.5683453237410072,117.19380950927734,95.25,132.73165893554688,88.5,1.591743119266055
LONG,3.0,10.0,10.0,120,22,215,81,134,0,0.3767441860465116,-530.0,-2.465116262435913,0.6044776119402985,179.38604736328125,126.75,161.83372497558594,98.0,1.386046511627907
LONG,3.0,10.0,15.0,120,1,238,72,165,1,0.3025210084033613,-557.0,-2.3403360843658447,0.6624242424242425,28.516807556152344,20.125,46.675418853759766,29.375,17.928571428571427
LONG,3.0,10.0,15.0,120,2,271,113,141,17,0.41697416974169743,314.25,1.1595940589904785,1.2205263157894737,26.420663833618164,22.0,23.862546920776367,16.0,27.535055350553506
LONG,3.0,10.0,15.0,120,3,181,64,112,5,0.35359116022099446,-114.75,-0.6339778900146484,0.8975446428571429,75.14640808105469,47.25,65.31353759765625,44.75,11.281767955801104
LONG,3.0,10.0,15.0,120,4,262,109,153,0,0.41603053435114506,105.0,0.4007633626461029,1.0686274509803921,61.19942855834961,46.5,65.46565246582031,43.25,5.526717557251908
LONG,3.0,10.0,15.0,120,5,213,84,129,0,0.39436619718309857,-30.0,-0.14084507524967194,0.9767441860465116,70.41197204589844,49.5,60.31220626831055,42.5,4.492957746478873
LONG,3.0,10.0,15.0,120,6,264,111,152,1,0.42045454545454547,150.25,0.5691288113594055,1.0988486842105263,69.04640197753906,50.75,66.61837005615234,46.875,5.337121212121212
LONG,3.0,10.0,15.0,120,7,247,104,143,0,0.42105263157894735,130.0,0.5263158082962036,1.0909090909090908,45.47166061401367,36.25,47.169029235839844,33.75,9.157894736842104
LONG,3.0,10.0,15.0,120,8,245,104,140,1,0.42448979591836733,169.25,0.690816342830658,1.1208928571428571,69.92041015625,48.5,78.14081573486328,45.0,5.351020408163265
LONG,3.0,10.0,15.0,120,9,238,88,150,0,0.3697478991596639,-180.0,-0.756302535533905,0.88,110.68172454833984,86.125,109.01786041259766,93.75,2.0126050420168067
LONG,3.0,10.0,15.0,120,10,241,85,156,0,0.35269709543568467,-285.0,-1.182572603225708,0.8173076923076923,91.21887969970703,64.75,96.65975189208984,73.5,2.7385892116182573
LONG,3.0,10.0,15.0,120,11,271,100,171,0,0.36900369003690037,-210.0,-0.7749077677726746,0.8771929824561403,83.46033477783203,58.75,90.26383972167969,74.0,2.7306273062730626
LONG,3.0,10.0,15.0,120,12,260,104,156,0,0.4,0.0,0.0,1.0,65.07403564453125,51.125,61.60480880737305,51.125,4.911538461538462
LONG,3.0,10.0,15.0,120,13,220,93,127,0,0.42272727272727273,125.0,0.5681818127632141,1.0984251968503937,66.99545288085938,54.25,59.46931838989258,41.375,4.959090909090909
LONG,3.0,10.0,15.0,120,14,285,110,175,0,0.38596491228070173,-100.0,-0.35087719559669495,0.9428571428571428,54.43333435058594,41.25,66.12017822265625,43.75,4.466666666666667
LONG,3.0,10.0,15.0,120,15,272,96,176,0,0.35294117647058826,-320.0,-1.1764706373214722,0.8181818181818182,68.14246368408203,50.375,76.66360473632812,53.375,3.327205882352941
LONG,3.0,10.0,15.0,120,16,275,124,151,0,0.4509090909090909,350.0,1.2727272510528564,1.2317880794701987,86.47636413574219,49.75,97.61090850830078,58.5,3.6145454545454547
LONG,3.0,10.0,15.0,120,17,238,82,156,0,0.3445378151260504,-330.0,-1.3865545988082886,0.7884615384615384,82.51365661621094,59.5,107.3770980834961,60.625,1.8109243697478992
LONG,3.0,10.0,15.0,120,18,240,83,157,0,0.3458333333333333,-325.0,-1.3541666269302368,0.7929936305732485,125.61770629882812,79.625,152.88853454589844,107.125,1.5583333333333333
LONG,3.0,10.0,15.0,120,19,290,100,190,0,0.3448275862068966,-400.0,-1.3793103694915771,0.7894736842105263,80.43965148925781,65.25,79.12327575683594,51.75,2.617241379310345
LONG,3.0,10.0,15.0,120,20,242,86,156,0,0.35537190082644626,-270.0,-1.115702509880066,0.8269230769230769,101.69937896728516,72.125,104.44834899902344,72.125,3.190082644628099
LONG,3.0,10.0,15.0,120,21,218,73,145,0,0.3348623853211009,-355.0,-1.6284403800964355,0.7551724137931034,117.19380950927734,95.25,132.73165893554688,88.5,1.8394495412844036
LONG,3.0,10.0,15.0,120,22,215,71,144,0,0.3302325581395349,-375.0,-1.7441860437393188,0.7395833333333334,179.38604736328125,126.75,161.83372497558594,98.0,1.7255813953488373
LONG,3.0,10.0,20.0,120,1,238,62,173,3,0.2605042016806723,-445.0,-1.8697478771209717,0.7427745664739884,28.516807556152344,20.125,46.675418853759766,29.375,21.331932773109244
LONG,3.0,10.0,20.0,120,2,271,93,152,26,0.34317343173431736,428.0,1.5793358087539673,1.2784192551634412,26.420663833618164,22.0,23.862546920776367,16.0,33.428044280442805
LONG,3.0,10.0,20.0,120,3,181,59,115,7,0.3259668508287293,103.5,0.5718231797218323,1.09,75.14640808105469,47.25,65.31353759765625,44.75,13.569060773480663
LONG,3.0,10.0,20.0,120,4,262,93,169,0,0.3549618320610687,170.0,0.6488549709320068,1.1005917159763314,61.19942855834961,46.5,65.46565246582031,43.25,7.530534351145038
LONG,3.0,10.0,20.0,120,5,213,73,139,1,0.3427230046948357,70.25,0.3298121988773346,1.0505395683453238,70.41197204589844,49.5,60.31220626831055,42.5,5.957746478873239
LONG,3.0,10.0,20.0,120,6,264,89,173,2,0.3371212121212121,57.5,0.21780303120613098,1.033236994219653,69.04640197753906,50.75,66.61837005615234,46.875,7.318181818181818
LONG,3.0,10.0,20.0,120,7,247,86,161,0,0.3481781376518219,110.0,0.44534412026405334,1.0683229813664596,45.47166061401367,36.25,47.169029235839844,33.75,12.955465587044534
LONG,3.0,10.0,20.0,120,8,245,93,149,3,0.3795918367346939,402.75,1.6438775062561035,1.270302013422819,69.92041015625,48.5,78.14081573486328,45.0,7.183673469387755
LONG,3.0,10.0,20.0,120,9,238,77,161,0,0.3235294117647059,-70.0,-0.29411765933036804,0.9565217391304348,110.68172454833984,86.125,109.01786041259766,93.75,2.3781512605042017
LONG,3.0,10.0,20.0,120,10,241,82,159,0,0.34024896265560167,50.0,0.2074688822031021,1.0314465408805031,91.21887969970703,64.75,96.65975189208984,73.5,3.3651452282157677
LONG,3.0,10.0,20.0,120,11,271,84,187,0,0.30996309963099633,-190.0,-0.7011070251464844,0.8983957219251337,83.46033477783203,58.75,90.26383972167969,74.0,3.6125461254612548
LONG,3.0,10.0,20.0,120,12,260,89,171,0,0.3423076923076923,70.0,0.26923078298568726,1.04093567251462,65.07403564453125,51.125,61.60480880737305,51.125,7.046153846153846
LONG,3.0,10.0,20.0,120,13,220,78,142,0,0.35454545454545455,140.0,0.6363636255264282,1.0985915492957747,66.99545288085938,54.25,59.46931838989258,41.375,6.054545454545455
LONG,3.0,10.0,20.0,120,14,285,88,197,0,0.3087719298245614,-210.0,-0.7368420958518982,0.8934010152284264,54.43333435058594,41.25,66.12017822265625,43.75,6.442105263157894
LONG,3.0,10.0,20.0,120,15,272,84,188,0,0.3088235294117647,-200.0,-0.7352941036224365,0.8936170212765957,68.14246368408203,50.375,76.66360473632812,53.375,4.551470588235294
LONG,3.0,10.0,20.0,120,16,275,101,172,2,0.36727272727272725,314.75,1.1445454359054565,1.1829941860465116,86.47636413574219,49.75,97.61090850830078,58.5,5.0
LONG,3.0,10.0,20.0,120,17,238,67,171,0,0.2815126050420168,-370.0,-1.5546218156814575,0.783625730994152,82.51365661621094,59.5,107.3770980834961,60.625,2.6260504201680672
LONG,3.0,10.0,20.0,120,18,240,72,168,0,0.3,-240.0,-1.0,0.8571428571428571,125.61770629882812,79.625,152.88853454589844,107.125,1.9416666666666667
LONG,3.0,10.0,20.0,120,19,290,86,204,0,0.296551724137931,-320.0,-1.1034482717514038,0.8431372549019608,80.43965148925781,65.25,79.12327575683594,51.75,3.489655172413793
LONG,3.0,10.0,20.0,120,20,242,72,169,1,0.2975206611570248,-242.25,-1.001033067703247,0.8566568047337279,101.69937896728516,72.125,104.44834899902344,72.125,4.706611570247934
LONG,3.0,10.0,20.0,120,21,218,62,156,0,0.28440366972477066,-320.0,-1.4678899049758911,0.7948717948717948,117.19380950927734,95.25,132.73165893554688,88.5,2.5596330275229358
LONG,3.0,10.0,20.0,120,22,215,58,157,0,0.26976744186046514,-410.0,-1.9069766998291016,0.7388535031847133,179.38604736328125,126.75,161.83372497558594,98.0,2.046511627906977
LONG,3.0,10.0,25.0,120,1,238,48,180,10,0.20168067226890757,-486.0,-2.0420167446136475,0.73,28.516807556152344,20.125,46.675418853759766,29.375,24.98739495798319
LONG,3.0,10.0,25.0,120,2,271,74,161,36,0.2730627306273063,483.5,1.7841328382492065,1.2971270548471348,26.420663833618164,22.0,23.862546920776367,16.0,39.398523985239855
LONG,3.0,10.0,25.0,120,3,181,54,119,8,0.2983425414364641,255.25,1.410220980644226,1.2144957983193276,75.14640808105469,47.25,65.31353759765625,44.75,14.994475138121548
LONG,3.0,10.0,25.0,120,4,262,81,180,1,0.30916030534351147,239.5,0.9141221642494202,1.1330555555555555,61.19942855834961,46.5,65.46565246582031,43.25,9.82442748091603
LONG,3.0,10.0,25.0,120,5,213,61,150,2,0.2863849765258216,27.5,0.1291079819202423,1.0183333333333333,70.41197204589844,49.5,60.31220626831055,42.5,8.084507042253522
LONG,3.0,10.0,25.0,120,6,264,79,183,2,0.29924242424242425,152.5,0.5776515007019043,1.0833333333333333,69.04640197753906,50.75,66.61837005615234,46.875,8.693181818181818
LONG,3.0,10.0,25.0,120,7,247,77,169,1,0.3117408906882591,247.75,1.003036379814148,1.1465976331360948,45.47166061401367,36.25,47.169029235839844,33.75,14.97165991902834
LONG,3.0,10.0,25.0,120,8,245,79,163,3,0.3224489795918367,377.75,1.5418367385864258,1.2317484662576688,69.92041015625,48.5,78.14081573486328,45.0,8.534693877551021
LONG,3.0,10.0,25.0,120,9,238,57,181,0,0.23949579831932774,-385.0,-1.6176470518112183,0.787292817679558,110.68172454833984,86.125,109.01786041259766,93.75,3.0
LONG,3.0,10.0,25.0,120,10,241,73,168,0,0.3029045643153527,145.0,0.6016597747802734,1.0863095238095237,91.21887969970703,64.75,96.65975189208984,73.5,4.178423236514523
LONG,3.0,10.0,25.0,120,11,271,74,197,0,0.2730627306273063,-120.0,-0.4428044259548187,0.9390862944162437,83.46033477783203,58.75,90.26383972167969,74.0,4.206642066420664
LONG,3.0,10.0,25.0,120,12,260,81,179,0,0.31153846153846154,235.0,0.9038461446762085,1.1312849162011174,65.07403564453125,51.125,61.60480880737305,51.125,8.303846153846154
LONG,3.0,10.0,25.0,120,13,220,70,150,0,0.3181818181818182,250.0,1.1363636255264282,1.1666666666666667,66.99545288085938,54.25,59.46931838989258,41.375,7.072727272727272
LONG,3.0,10.0,25.0,120,14,285,80,205,0,0.2807017543859649,-50.0,-0.17543859779834747,0.975609756097561,54.43333435058594,41.25,66.12017822265625,43.75,9.147368421052631
LONG,3.0,10.0,25.0,120,15,272,72,200,0,0.2647058823529412,-200.0,-0.7352941036224365,0.9,68.14246368408203,50.375,76.66360473632812,53.375,6.165441176470588
LONG,3.0,10.0,25.0,120,16,275,86,186,3,0.31272727272727274,317.25,1.1536363363265991,1.1705645161290323,86.47636413574219,49.75,97.61090850830078,58.5,6.374545454545455
LONG,3.0,10.0,25.0,120,17,238,56,182,0,0.23529411764705882,-420.0,-1.7647058963775635,0.7692307692307693,82.51365661621094,59.5,107.3770980834961,60.625,3.0210084033613445
LONG,3.0,10.0,25.0,120,18,240,65,175,0,0.2708333333333333,-125.0,-0.5208333134651184,0.9285714285714286,125.61770629882812,79.625,152.88853454589844,107.125,2.575
LONG,3.0,10.0,25.0,120,19,290,71,219,0,0.24482758620689654,-415.0,-1.4310344457626343,0.8105022831050228,80.43965148925781,65.25,79.12327575683594,51.75,4.862068965517241
LONG,3.0,10.0,25.0,120,20,242,61,180,1,0.25206611570247933,-267.25,-1.1043388843536377,0.8515277777777778,101.69937896728516,72.125,104.44834899902344,72.125,5.578512396694215
LONG,3.0,10.0,25.0,120,21,218,56,162,0,0.25688073394495414,-220.0,-1.0091743469238281,0.8641975308641975,117.19380950927734,95.25,132.73165893554688,88.5,3.0871559633027523
LONG,3.0,10.0,25.0,120,22,215,52,163,0,0.24186046511627907,-330.0,-1.534883737564087,0.7975460122699386,179.38604736328125,126.75,161.83372497558594,98.0,2.4558139534883723
LONG,3.0,10.0,35.0,120,1,238,30,186,22,0.12605042016806722,-510.5,-2.144958019256592,0.7255376344086022,28.516807556152344,20.125,46.675418853759766,29.375,30.021008403361346
LONG,3.0,10.0,35.0,120,2,271,42,170,59,0.15498154981549817,439.25,1.6208486557006836,1.2557868685398166,26.420663833618164,22.0,23.862546920776367,16.0,48.03321033210332
LONG,3.0,10.0,35.0,120,3,181,41,127,13,0.2265193370165746,359.75,1.9875690937042236,1.2832677165354331,75.14640808105469,47.25,65.31353759765625,44.75,19.30939226519337
LONG,3.0,10.0,35.0,120,4,262,62,198,2,0.2366412213740458,223.75,0.8540076613426208,1.1130050505050506,61.19942855834961,46.5,65.46565246582031,43.25,13.870229007633588
LONG,3.0,10.0,35.0,120,5,213,47,161,5,0.22065727699530516,63.5,0.2981220781803131,1.0394409937888198,70.41197204589844,49.5,60.31220626831055,42.5,11.43661971830986
LONG,3.0,10.0,35.0,120,6,264,57,202,5,0.2159090909090909,46.25,0.17518939077854156,1.0228960396039604,69.04640197753906,50.75,66.61837005615234,46.875,13.31060606060606
LONG,3.0,10.0,35.0,120,7,247,61,179,7,0.24696356275303644,459.5,1.8603239059448242,1.2567039106145252,45.47166061401367,36.25,47.169029235839844,33.75,19.554655870445345
LONG,3.0,10.0,35.0,120,8,245,58,183,4,0.23673469387755103,250.75,1.02346932888031,1.1370218579234972,69.92041015625,48.5,78.14081573486328,45.0,11.979591836734693
LONG,3.0,10.0,35.0,120,9,238,49,189,0,0.20588235294117646,-175.0,-0.7352941036224365,0.9074074074074074,110.68172454833984,86.125,109.01786041259766,93.75,3.4747899159663866
LONG,3.0,10.0,35.0,120,10,241,62,179,0,0.2572614107883817,380.0,1.5767635107040405,1.2122905027932962,91.21887969970703,64.75,96.65975189208984,73.5,5.995850622406639
LONG,3.0,10.0,35.0,120,11,271,60,210,1,0.22140221402214022,6.75,0.024907749146223068,1.0032142857142856,83.46033477783203,58.75,90.26383972167969,74.0,5.981549815498155
LONG,3.0,10.0,35.0,120,12,260,60,196,4,0.23076923076923078,216.25,0.8317307829856873,1.1103316326530612,65.07403564453125,51.125,61.60480880737305,51.125,11.796153846153846
LONG,3.0,10.0,35.0,120,13,220,55,165,0,0.25,275.0,1.25,1.1666666666666667,66.99545288085938,54.25,59.46931838989258,41.375,10.718181818181819
LONG,3.0,10.0,35.0,120,14,285,59,225,1,0.20701754385964913,-161.0,-0.5649122595787048,0.9284444444444444,54.43333435058594,41.25,66.12017822265625,43.75,11.947368421052632
LONG,3.0,10.0,35.0,120,15,272,62,209,1,0.22794117647058823,94.75,0.3483455777168274,1.0453349282296651,68.14246368408203,50.375,76.66360473632812,53.375,8.801470588235293
LONG,3.0,10.0,35.0,120,16,275,71,200,4,0.2581818181818182,529.75,1.9263635873794556,1.264875,86.47636413574219,49.75,97.61090850830078,58.5,9.66909090909091
LONG,3.0,10.0,35.0,120,17,238,39,199,0,0.1638655462184874,-625.0,-2.6260504722595215,0.6859296482412061,82.51365661621094,59.5,107.3770980834961,60.625,4.836134453781512
LONG,3.0,10.0,35.0,120,18,240,43,197,0,0.17916666666666667,-465.0,-1.9375,0.7639593908629442,125.61770629882812,79.625,152.88853454589844,107.125,3.441666666666667
LONG,3.0,10.0,35.0,120,19,290,57,233,0,0.19655172413793104,-335.0,-1.1551724672317505,0.8562231759656652,80.43965148925781,65.25,79.12327575683594,51.75,6.772413793103448
LONG,3.0,10.0,35.0,120,20,242,49,192,1,0.2024793388429752,-197.25,-0.8150826692581177,0.897265625,101.69937896728516,72.125,104.44834899902344,72.125,7.161157024793388
LONG,3.0,10.0,35.0,120,21,218,47,171,0,0.21559633027522937,-65.0,-0.29816514253616333,0.9619883040935673,117.19380950927734,95.25,132.73165893554688,88.5,3.967889908256881
LONG,3.0,10.0,35.0,120,22,215,42,173,0,0.19534883720930232,-260.0,-1.209302306175232,0.8497109826589595,179.38604736328125,126.75,161.83372497558594,98.0,3.883720930232558
LONG,3.0,10.0,50.0,120,1,238,18,189,31,0.07563025210084033,-429.0,-1.802520990371704,0.773015873015873,28.516807556152344,20.125,46.675418853759766,29.375,33.924369747899156
LONG,3.0,10.0,50.0,120,2,271,18,174,79,0.06642066420664207,419.25,1.5470479726791382,1.2385830132309006,26.420663833618164,22.0,23.862546920776367,16.0,54.04059040590406
LONG,3.0,10.0,50.0,120,3,181,32,131,18,0.17679558011049723,573.5,3.168508291244507,1.4377862595419848,75.14640808105469,47.25,65.31353759765625,44.75,23.464088397790054
LONG,3.0,10.0,50.0,120,4,262,38,212,12,0.1450381679389313,93.5,0.35687023401260376,1.0441037735849057,61.19942855834961,46.5,65.46565246582031,43.25,19.52671755725191
LONG,3.0,10.0,50.0,120,5,213,34,172,7,0.1596244131455399,81.75,0.3838028311729431,1.0475290697674418,70.41197204589844,49.5,60.31220626831055,42.5,15.305164319248826
LONG,3.0,10.0,50.0,120,6,264,42,212,10,0.1590909090909091,172.0,0.6515151262283325,1.0811320754716982,69.04640197753906,50.75,66.61837005615234,46.875,17.132575757575758
LONG,3.0,10.0,50.0,120,7,247,36,191,20,0.145748987854251,409.0,1.6558704376220703,1.2141361256544503,45.47166061401367,36.25,47.169029235839844,33.75,26.88663967611336
LONG,3.0,10.0,50.0,120,8,245,41,195,9,0.1673469387755102,259.0,1.0571428537368774,1.1328205128205129,69.92041015625,48.5,78.14081573486328,45.0,15.518367346938776
LONG,3.0,10.0,50.0,120,9,238,44,194,0,0.18487394957983194,260.0,1.0924370288848877,1.134020618556701,110.68172454833984,86.125,109.01786041259766,93.75,4.605042016806722
LONG,3.0,10.0,50.0,120,10,241,49,190,2,0.2033195020746888,625.0,2.5933609008789062,1.3289473684210527,91.21887969970703,64.75,96.65975189208984,73.5,8.435684647302905
LONG,3.0,10.0,50.0,120,11,271,43,227,1,0.15867158671586715,-113.25,-0.41789668798446655,0.9501101321585903,83.46033477783203,58.75,90.26383972167969,74.0,8.03690036900369
LONG,3.0,10.0,50.0,120,12,260,44,207,9,0.16923076923076924,311.75,1.1990385055541992,1.1506038647342995,65.07403564453125,51.125,61.60480880737305,51.125,15.865384615384615
LONG,3.0,10.0,50.0,120,13,220,41,177,2,0.18636363636363637,327.75,1.4897726774215698,1.1851694915254238,66.99545288085938,54.25,59.46931838989258,41.375,15.909090909090908
LONG,3.0,10.0,50.0,120,14,285,41,234,10,0.14385964912280702,-102.0,-0.35789474844932556,0.9564381806534273,54.43333435058594,41.25,66.12017822265625,43.75,16.778947368421054
LONG,3.0,10.0,50.0,120,15,272,38,228,6,0.13970588235294118,-311.25,-1.144301414489746,0.8634868421052632,68.14246368408203,50.375,76.66360473632812,53.375,13.246323529411764
LONG,3.0,10.0,50.0,120,16,275,49,219,7,0.1781818181818182,377.25,1.3718181848526,1.1722602739726027,86.47636413574219,49.75,97.61090850830078,58.5,13.738181818181818
LONG,3.0,10.0,50.0,120,17,238,31,207,0,0.13025210084033614,-520.0,-2.1848740577697754,0.748792270531401,82.51365661621094,59.5,107.3770980834961,60.625,6.369747899159663
LONG,3.0,10.0,50.0,120,18,240,30,210,0,0.125,-600.0,-2.5,0.7142857142857143,125.61770629882812,79.625,152.88853454589844,107.125,4.766666666666667
LONG,3.0,10.0,50.0,120,19,290,42,247,1,0.14482758620689656,-349.5,-1.2051724195480347,0.858502024291498,80.43965148925781,65.25,79.12327575683594,51.75,10.251724137931035
LONG,3.0,10.0,50.0,120,20,242,37,202,3,0.15289256198347106,-118.5,-0.48966941237449646,0.9413366336633663,101.69937896728516,72.125,104.44834899902344,72.125,10.49586776859504
LONG,3.0,10.0,50.0,120,21,218,38,180,0,0.1743119266055046,100.0,0.4587155878543854,1.0555555555555556,117.19380950927734,95.25,132.73165893554688,88.5,5.220183486238532
LONG,3.0,10.0,50.0,120,22,215,33,182,0,0.15348837209302327,-170.0,-0.7906976938247681,0.9065934065934066,179.38604736328125,126.75,161.83372497558594,98.0,5.1069767441860465
LONG,3.0,10.0,75.0,120,1,238,9,189,40,0.037815126050420166,-255.0,-1.0714285373687744,0.8650793650793651,28.516807556152344,20.125,46.675418853759766,29.375,36.03361344537815
LONG,3.0,10.0,75.0,120,2,271,8,174,89,0.02952029520295203,529.25,1.9529520273208618,1.301180822307583,26.420663833618164,22.0,23.862546920776367,16.0,56.420664206642066
LONG,3.0,10.0,75.0,120,3,181,20,139,22,0.11049723756906077,576.0,3.1823203563690186,1.4143884892086331,75.14640808105469,47.25,65.31353759765625,44.75,28.005524861878452
LONG,3.0,10.0,75.0,120,4,262,25,217,20,0.09541984732824428,330.25,1.2604961395263672,1.1521889400921659,61.19942855834961,46.5,65.46565246582031,43.25,23.916030534351144
LONG,3.0,10.0,75.0,120,5,213,22,179,12,0.10328638497652583,221.25,1.0387324094772339,1.1236033519553073,70.41197204589844,49.5,60.31220626831055,42.5,18.854460093896712
LONG,3.0,10.0,75.0,120,6,264,32,216,16,0.12121212121212122,711.5,2.695075750350952,1.329398148148148,69.04640197753906,50.75,66.61837005615234,46.875,20.136363636363637
