side,hmm_state,zscore,volatility_regime,observations,sl_points,tp_points,horizon,wins,losses,timeouts,win_rate,loss_rate,timeout_rate,expectancy_R,profit_factor,median_win_time,median_loss_time,mean_mfe,median_mfe,mean_mae,median_mae,mfe_mae_ratio,window_count
LONG,2,1.5,<20,30778,35.0,50.0,60,6462,24316,12692,0.2099551627786081,0.7900448372213918,0.4123724738449542,-0.49010889039480887,0.3796442083989378,12.0,61.0,28.671916628760805,21.0,26.97114010007148,23.5,1.0630591262504627,22
LONG,2,1.5,<20,30778,35.0,50.0,120,9466,21312,6730,0.30755734615634545,0.6924426538436546,0.21866268113587628,-0.2530750164774468,0.6345184470184471,30.0,47.0,34.47761388004419,27.375,31.24021216453311,32.0,1.1036293127095498,22
LONG,2,1.5,<20,30778,35.0,75.0,10,1473,29305,23535,0.047858860224835924,0.9521411397751641,0.7646695691727857,-0.8495864392933729,0.10770955712092037,4.0,11.0,18.918618818636688,10.5,17.58100753785171,11.0,1.0760827431479745,22
LONG,2,1.5,<20,30778,35.0,75.0,20,2332,28446,20332,0.07576840600428877,0.9242315939957112,0.6606017285073754,-0.761870723986521,0.1756711965528671,7.0,21.0,23.614010007147964,13.75,21.51379231918903,15.5,1.0976219188508975,22
LONG,2,1.5,<20,30778,35.0,75.0,30,2827,27951,18362,0.09185132237312366,0.9081486776268763,0.5965949704334265,-0.7113244153987542,0.21673132062742453,9.0,31.0,26.446479628305934,16.0,23.957136591071546,18.5,1.1039082040448076,22
LONG,2,1.5,<20,30778,35.0,75.0,60,3877,26901,14505,0.12596659951913705,0.874033400480863,0.47127818571707064,-0.6041049729398551,0.30883079227006965,14.0,61.0,31.78663330950679,21.0,28.0060514003509,25.25,1.1349916078890194,22
LONG,2,1.5,<20,30778,35.0,75.0,120,6157,24621,8940,0.20004548703619468,0.7999545129638053,0.2904672168431997,-0.37128561217195954,0.535866594718794,38.0,58.0,39.714942491389955,27.375,32.74648287737995,35.0,1.2128002460631753,22
LONG,2,1.5,<20,30778,35.0,100.0,10,786,29992,24165,0.02553772174930145,0.9744622782506985,0.7851387354603938,-0.9014973589669801,0.07487711008649926,5.0,11.0,19.442678211709662,10.5,17.66248619143544,11.0,1.100789435925359,22
LONG,2,1.5,<20,30778,35.0,100.0,20,1477,29301,21054,0.04798882318539216,0.9520111768146078,0.684060042887777,-0.8149002534277731,0.144022388314392,9.0,21.0,24.636972837741244,13.75,21.684961660926636,15.5,1.136131722203306,22
LONG,2,1.5,<20,30778,35.0,100.0,30,1894,28884,19089,0.06153746182338034,0.9384625381766196,0.6202157385145234,-0.7626412186812472,0.18735038676874988,12.0,31.0,27.784407693807264,16.0,24.224462278250698,19.0,1.146956633120099,22
LONG,2,1.5,<20,30778,35.0,100.0,60,2616,28162,15432,0.08499577620378192,0.915004223796218,0.5013971018259796,-0.6721591489282697,0.26540322826097984,16.0,61.0,33.68206998505426,21.0,28.403323802716226,26.25,1.18584959348431,22
LONG,2,1.5,<20,30778,35.0,100.0,120,4238,26540,10321,0.13769575670933784,0.8623042432906621,0.33533692897524203,-0.46888779554969684,0.45623856173969213,40.0,65.0,42.88503963870297,27.375,33.48031061147573,35.25,1.2809032788364774,22
LONG,2,1.5,<20,30778,35.0,125.0,10,440,30338,24492,0.014295925661186561,0.9857040743388135,0.7957632074858665,-0.9346471969774329,0.05179736869367037,5.0,11.0,19.68844629280655,10.5,17.69021703814413,11.0,1.1129567404602094,22
LONG,2,1.5,<20,30778,35.0,125.0,20,889,29889,21592,0.028884267983624666,0.9711157320163754,0.7015400610825915,-0.8679576320748587,0.10622637090568436,10.0,21.0,25.23760478263695,13.75,21.75667684709858,15.75,1.159993548647232,22
LONG,2,1.5,<20,30778,35.0,125.0,30,1248,29530,19639,0.04054844369354734,0.9594515563064526,0.6380856455910066,-0.8146356859723549,0.15093609404479708,13.0,31.0,28.674394047696406,16.0,24.348520046786664,19.0,1.177664761250269,22
LONG,2,1.5,<20,30778,35.0,125.0,60,1837,28941,16013,0.05968548963545389,0.940314510364546,0.5202742218467736,-0.7271520473807822,0.2266927295433567,20.0,61.0,35.06156995256352,21.0,28.763540515952954,26.75,1.2189587694573805,22
LONG,2,1.5,<20,30778,35.0,125.0,120,3129,27649,11063,0.10166352589511989,0.8983364741048802,0.35944505815842487,-0.5352524530508805,0.40417374950269447,45.0,69.0,45.09761842874781,27.375,34.10843784521411,35.5,1.322183637767381,22
LONG,2,1.5,<20,30778,50.0,20.0,10,9089,21689,18978,0.2953083371239197,0.7046916628760803,0.6166092663590876,-0.5865683280265124,0.1676241412697681,2.0,11.0,14.983283514198453,10.875,16.70199493144454,9.5,0.897095441334957,22
LONG,2,1.5,<20,30778,50.0,20.0,20,11946,18832,15016,0.38813438170121517,0.6118656182987848,0.48788095392813047,-0.45661186561829875,0.2537383177570094,4.0,21.0,17.444221521866268,14.5,20.0729904477224,12.0,0.8690394969946091,22
LONG,2,1.5,<20,30778,50.0,20.0,30,13723,17055,12482,0.4458704269283254,0.5541295730716745,0.4055494184157515,-0.3757814023003444,0.32185282908238055,5.0,31.0,18.750333030086427,17.25,22.216940671908507,13.75,0.8439655714521793,22
LONG,2,1.5,<20,30778,50.0,20.0,60,16966,13812,7741,0.5512378971992982,0.4487621028007018,0.2515108194164663,-0.2282669439209825,0.49134086301766583,8.0,61.0,21.055291117031647,20.25,25.36255604652674,16.5,0.830172285411866,22
LONG,2,1.5,<20,30778,50.0,20.0,120,19942,10836,3137,0.6479303398531419,0.35206966014685814,0.10192345181623237,-0.09289752420560138,0.7361387966039129,12.0,45.0,23.558515822990447,21.0,28.320545519526934,18.5,0.8318524728539187,22
LONG,2,1.5,<20,30778,50.0,25.0,10,7162,23616,20643,0.23269868087595036,0.7673013191240496,0.6707063486906232,-0.6509519786860745,0.15163448509485095,2.0,11.0,15.873952173630515,10.875,17.398831957892,10.0,0.9123573474384981,22
LONG,2,1.5,<20,30778,50.0,25.0,20,9636,21142,16906,0.3130807719799857,0.6869192280200143,0.5492884527909546,-0.5303788420300214,0.2278876170655567,4.0,21.0,18.802951783741634,14.5,21.118298784846317,13.0,0.8903629963429588,22
LONG,2,1.5,<20,30778,50.0,25.0,30,11232,19546,14460,0.36493599324192605,0.635064006758074,0.4698161024108129,-0.4525960101371109,0.287322214263788,6.0,31.0,20.38117324062642,17.25,23.540524075638444,15.0,0.8657909728406784,22
LONG,2,1.5,<20,30778,50.0,25.0,60,14491,16287,9516,0.4708233153551238,0.5291766846448762,0.3091818831632985,-0.2937650269673143,0.44486400196475717,10.0,61.0,23.288802066411073,23.0,27.164191955292743,18.5,0.8573346155387266,22
LONG,2,1.5,<20,30778,50.0,25.0,120,17844,12934,4233,0.5797647670413932,0.4202352329586068,0.13753330300864253,-0.1303528494379102,0.6898098036183702,16.0,54.0,26.618583078822535,25.5,30.78868022613555,21.75,0.8645574569392179,22
LONG,2,1.5,<20,30778,50.0,35.0,10,4897,25881,22574,0.15910715446097862,0.8408928455390213,0.7334459678991487,-0.7295178374163362,0.1324485143541594,3.0,11.0,17.190826239521737,10.875,18.24199103255572,10.5,0.9423766412801096,22
LONG,2,1.5,<20,30778,50.0,35.0,20,6729,24049,19260,0.21863019039573722,0.7813698096042628,0.6257716550783027,-0.6283286763272468,0.19586261383009684,5.0,21.0,20.835101371109232,14.5,22.374756319448956,14.0,0.931187856244879,22
LONG,2,1.5,<20,30778,50.0,35.0,30,7951,22827,17051,0.258333874845669,0.7416661251543311,0.5539996101111183,-0.5608324127623627,0.24382091383011345,6.0,31.0,22.910561115082203,17.25,25.07868444993177,16.5,0.9135471663524413,22
LONG,2,1.5,<20,30778,50.0,35.0,60,10685,20093,12406,0.34716355838586005,0.65283644161414,0.4030801221651829,-0.409821950744038,0.3722440650972975,11.0,61.0,26.771078367665215,23.0,29.325224186106958,21.25,0.9129027692258261,22
LONG,2,1.5,<20,30778,50.0,35.0,120,14387,16391,6354,0.4674442783806615,0.5325557216193385,0.20644616284358958,-0.20534472675287546,0.6144164480507596,23.0,67.0,31.72095327831568,31.75,33.94408343622068,27.0,0.9345061073137486,22
LONG,2,1.5,<20,30778,50.0,50.0,10,3067,27711,24153,0.09964910000649815,0.9003508999935018,0.784748846578725,-0.8007017999870036,0.11067807008047346,3.0,11.0,18.507456624861913,10.875,18.858933329001236,10.75,0.9813628534547698,22
LONG,2,1.5,<20,30778,50.0,50.0,20,4484,26294,21036,0.14568847878354668,0.8543115212164533,0.6834752095652739,-0.7086230424329065,0.17053320149083442,6.0,21.0,22.923094418090844,14.5,23.388938527519656,15.0,0.980082716927034,22
LONG,2,1.5,<20,30778,50.0,50.0,30,5329,25449,19072,0.1731431542010527,0.8268568457989472,0.6196633959321594,-0.6537136915978945,0.20939919053793862,7.0,31.0,25.53773799467152,17.25,26.306241471180712,17.75,0.9707862684469345,22
LONG,2,1.5,<20,30778,50.0,50.0,60,7279,23499,14983,0.23650009747222042,0.7634999025277796,0.48680875950354147,-0.5269998050555591,0.30975786203668243,13.0,61.0,30.490033465462343,23.0,31.038444668269545,23.5,0.9823312279765152,22
LONG,2,1.5,<20,30778,50.0,50.0,120,10770,20008,8793,0.34992527129768014,0.6500747287023199,0.28569107804275784,-0.3001494574046397,0.5382846861255498,30.0,86.0,37.295592631100135,31.75,36.58489018129833,32.0,1.0194261195340448,22
LONG,2,1.5,<20,30778,50.0,75.0,10,1627,29151,25434,0.05286243420625122,0.9471375657937487,0.8263694846968614,-0.8678439144843719,0.08371925491406813,4.0,11.0,19.74800181948145,10.875,19.2333403729937,11.0,1.0267588175796236,22
LONG,2,1.5,<20,30778,50.0,75.0,20,2649,28129,22537,0.08606797062837092,0.9139320293716291,0.7322438105140036,-0.7848300734290727,0.1412599097017313,8.0,21.0,24.96980797972578,14.5,24.057216193384885,15.5,1.0379342222726433,22
LONG,2,1.5,<20,30778,50.0,75.0,30,3248,27530,20689,0.10552992397166808,0.894470076028332,0.6722009227370199,-0.7361751900708298,0.1769705775517617,9.0,31.0,28.088017415036713,17.25,27.204114952238612,18.5,1.0324914985968094,22
LONG,2,1.5,<20,30778,50.0,75.0,60,4462,26316,17069,0.14497368250048737,0.8550263174995126,0.5545844434336215,-0.6375657937487815,0.25433196534427727,15.0,61.0,34.0990886347391,23.0,32.41986971213204,25.25,1.0517959799813343,22
LONG,2,1.5,<20,30778,50.0,75.0,120,7108,23670,11389,0.2309441809084411,0.769055819091559,0.37003703944375854,-0.42263954772889734,0.45044359949302915,38.5,109.0,43.31288582753915,31.75,38.64784911300279,36.0,1.120706244243922,22
LONG,2,1.5,<20,30778,50.0,100.0,10,871,29907,26149,0.02829943466112158,0.9717005653388784,0.8496003638962896,-0.9151016960166353,0.058247233089243323,5.0,11.0,20.334029176684645,10.875,19.327904672168433,11.0,1.0520555394690558,22
LONG,2,1.5,<20,30778,50.0,100.0,20,1673,29105,23396,0.054357008252648,0.945642991747352,0.7601533562934564,-0.836928975242056,0.1149630647655042,9.0,21.0,26.14987166157645,14.5,24.280638767951135,15.5,1.0769845024049607,22
LONG,2,1.5,<20,30778,50.0,100.0,30,2193,28585,21564,0.07125219312495938,0.9287478068750407,0.7006303203586978,-0.7862434206251219,0.15343711736924961,12.0,31.0,29.664557476119306,17.25,27.554348885567613,19.0,1.0765835040891485,22
LONG,2,1.5,<20,30778,50.0,100.0,60,3064,27714,18150,0.09955162778608097,0.900448372213919,0.5897069335239457,-0.7013451166417571,0.221115681604965,17.0,61.0,36.40921274936643,23.0,32.965421729807005,26.25,1.1044667666558496,22
LONG,2,1.5,<20,30778,50.0,100.0,120,4925,25853,13001,0.1600168951848723,0.8399831048151277,0.4224121125479238,-0.5199493144453831,0.38100027076161375,39.0,121.0,47.08234778088245,31.75,39.776325622197675,38.25,1.1836776535891882,22
LONG,2,1.5,<20,30778,50.0,125.0,10,488,30290,26519,0.01585548118786146,0.9841445188121385,0.8616219377477419,-0.9445058158424848,0.04027731924727633,5.0,11.0,20.602386444863214,10.875,19.359599389174086,11.0,1.0641948746307268,22
LONG,2,1.5,<20,30778,50.0,125.0,20,1005,29773,24015,0.03265319383975567,0.9673468061602444,0.7802651244395348,-0.8857138215608552,0.08438853995230577,10.0,21.0,26.834492169731625,14.5,24.37551172915719,15.75,1.1008791309859183,22
LONG,2,1.5,<20,30778,50.0,125.0,30,1436,29342,22222,0.046656702839690686,0.9533432971603093,0.7220092273701995,-0.8367015400610825,0.12235021470929043,13.5,31.0,30.698372213919033,17.25,27.725989343037234,19.0,1.1072056558237207,22
LONG,2,1.5,<20,30778,50.0,125.0,60,2180,28598,18824,0.0708298135031516,0.9291701864968483,0.6116056923776724,-0.7520956527389694,0.19057276732638645,21.0,61.0,38.054779387874454,23.0,33.43708168172071,26.75,1.1381010983586564,22
LONG,2,1.5,<20,30778,50.0,125.0,120,3666,27112,13909,0.11911105334979531,0.8808889466502047,0.45191370459419067,-0.5831113132757164,0.3380421953378578,45.0,121.0,49.724616609266356,31.75,40.572584313470664,39.75,1.2255718350373133,22
LONG,2,2.0,<20,15212,5.0,20.0,10,1806,13406,2768,0.11872206153037076,0.8812779384696292,0.18196160925585064,-0.40638969234814615,0.5388631955840668,2.0,1.0,10.5293846962924,6.25,9.62532868787799,6.5,1.0939246895072752,22
LONG,2,2.0,<20,15212,5.0,20.0,20,2279,12933,1499,0.149815934788325,0.850184065211675,0.0985406258217197,-0.250920326058375,0.7048635274105003,3.0,1.0,11.259384038916645,6.75,10.045326058374966,6.75,1.1208579963942034,22
LONG,2,2.0,<20,15212,5.0,20.0,30,2522,12690,930,0.1657901656586905,0.8342098343413095,0.061135945306337106,-0.17104917170654743,0.7949566587864461,4.0,0.0,11.511865632395477,7.0,10.303493952143045,6.75,1.1172778560229173,22
LONG,2,2.0,<20,15212,5.0,20.0,60,2810,12402,349,0.18472258743097555,0.8152774125690244,0.022942413883775967,-0.0763870628451222,0.9063054346073214,5.0,0.0,11.822097686037338,7.0,10.556731527741256,7.0,1.1198634402107244,22
LONG,2,2.0,<20,15212,5.0,20.0,120,2952,12260,76,0.19405732316592164,0.8059426768340784,0.004996055745464107,-0.02971338417039182,0.9631321370309951,6.0,0.0,11.97091112279779,7.0,10.715684985537733,7.0,1.117139141263872,22
LONG,2,2.0,<20,15212,5.0,25.0,10,1284,13928,3128,0.08440704706810413,0.9155929529318959,0.20562713647120695,-0.49355771759137523,0.46094198736358416,2.0,1.0,10.799549697607151,6.25,9.75141335787536,6.5,1.1074855819628755,22
LONG,2,2.0,<20,15212,5.0,25.0,20,1714,13498,1814,0.11267420457533527,0.8873257954246647,0.11924796213515645,-0.32395477254798843,0.6349088753889465,4.0,1.0,11.67024388640547,6.75,10.240977517749146,6.75,1.1395634709849904,22
LONG,2,2.0,<20,15212,5.0,25.0,30,1928,13284,1219,0.12674204575335263,0.8732579542466474,0.08013410465422036,-0.23954772547988434,0.7256850346281241,5.0,1.0,11.993064685774389,7.0,10.553559689718643,7.0,1.1363999482997307,22
LONG,2,2.0,<20,15212,5.0,25.0,60,2251,12961,507,0.14797528267157506,0.8520247173284249,0.03332895082829345,-0.11214830397054965,0.8683743538307229,7.0,1.0,12.430975545621877,7.0,10.902642650539049,7.0,1.1401800411212473,22
LONG,2,2.0,<20,15212,5.0,25.0,120,2437,12775,133,0.1602024717328425,0.8397975282671575,0.008743097554562188,-0.03878516960294498,0.953816046966732,8.0,0.0,12.675437154877729,7.0,11.122337628188273,7.25,1.139637869178985,22
LONG,2,2.0,<20,15212,5.0,35.0,10,759,14453,3506,0.04989481987904286,0.9501051801209571,0.23047594004733105,-0.6008414409676571,0.36760534145160173,2.0,1.0,11.174434656849856,6.25,9.858138311859058,6.5,1.1335238260359293,22
LONG,2,2.0,<20,15212,5.0,35.0,20,1047,14165,2259,0.0688272416513279,0.9311727583486721,0.14850118327636078,-0.44938206678937676,0.5174020472996823,4.0,1.0,12.239925716539574,6.75,10.397186431764396,7.0,1.177234417875343,22
LONG,2,2.0,<20,15212,5.0,35.0,30,1214,13998,1666,0.0798054167762293,0.9201945832237707,0.10951880094662109,-0.36155666579016565,0.6070867266752393,5.0,1.0,12.694090191953721,7.0,10.797824086247699,7.0,1.175615576856928,22
LONG,2,2.0,<20,15212,5.0,35.0,60,1519,13693,838,0.09985537733368394,0.9001446226663161,0.055088088351301606,-0.2011569813305285,0.7765281530709122,10.0,1.0,13.354950039442546,7.0,11.237345516697344,7.25,1.1884434824575516,22
LONG,2,2.0,<20,15212,5.0,35.0,120,1785,13427,276,0.11734157244280831,0.8826584275571917,0.018143570865106495,-0.06126742045753353,0.9305876219557608,14.0,1.0,13.862624901393637,7.0,11.563157375755981,7.25,1.1988615609832363,22
LONG,2,2.0,<20,15212,5.0,50.0,10,429,14783,3734,0.028201419931632922,0.9717985800683671,0.24546410728372337,-0.6897843807520379,0.29019820063586554,2.0,1.0,11.497386931369972,6.25,9.945717196949776,6.75,1.1560138604077816,22
LONG,2,2.0,<20,15212,5.0,50.0,20,581,14631,2569,0.038193531422561135,0.9618064685774389,0.16887983171180646,-0.5798711543518276,0.39710204360604195,4.0,1.0,12.705906521167499,6.75,10.523123192216671,7.0,1.2074273282826626,22
LONG,2,2.0,<20,15212,5.0,50.0,30,685,14527,2011,0.045030239284775175,0.9549697607152248,0.1321982645280042,-0.504667367867473,0.47153576099676464,6.0,1.0,13.35181107020773,7.0,10.948330265579806,7.25,1.2195294393140634,22
LONG,2,2.0,<20,15212,5.0,50.0,60,910,14302,1184,0.05982119379437286,0.9401788062056271,0.07783328950828293,-0.3419668682618985,0.6362746469025311,10.0,1.0,14.25810215619248,7.0,11.460623192216671,7.5,1.244094838217496,22
LONG,2,2.0,<20,15212,5.0,50.0,120,1200,14012,485,0.07888509071785432,0.9211149092821457,0.03188272416513279,-0.13226400210360245,0.8564087924636026,21.0,1.0,15.140136076781488,7.0,11.871137917433606,7.5,1.275373614735545,22
LONG,2,2.0,<20,15212,5.0,75.0,10,228,14984,3895,0.014988167236392323,0.9850118327636077,0.2560478569550355,-0.7601893242177229,0.22824345969033635,3.0,1.0,11.793041677622929,6.25,9.991470549566133,6.75,1.180310908101013,22
LONG,2,2.0,<20,15212,5.0,75.0,20,321,14891,2763,0.021101761767026033,0.978898238232974,0.18163292137785958,-0.6623718117275834,0.3233496742999127,5.0,1.0,13.149076387062845,6.75,10.585524585853273,7.0,1.2421752252727805,22
LONG,2,2.0,<20,15212,5.0,75.0,30,370,14842,2234,0.024322902971338416,0.9756770970286616,0.14685774388640546,-0.6108335524585853,0.37393882226115077,7.0,1.0,13.885353668156718,7.0,11.05549894819879,7.25,1.2559680692131023,22
LONG,2,2.0,<20,15212,5.0,75.0,60,498,14714,1451,0.03273731264790954,0.9672626873520904,0.09538522219300552,-0.47620299763344726,0.5076797607720538,11.0,1.0,15.049697607152249,7.0,11.651623718117277,7.5,1.2916395149073736,22
LONG,2,2.0,<20,15212,5.0,75.0,120,711,14501,753,0.04673941625032869,0.9532605837496713,0.04950039442545359,-0.252169339994741,0.7354665195503758,27.0,1.0,16.448708256639495,7.0,12.16358795687615,7.75,1.3522908137759584,22
LONG,2,2.0,<20,15212,5.0,100.0,10,136,15076,3974,0.008940310281356823,0.9910596897186432,0.2612411254272942,-0.8122534840915068,0.1804192093393473,4.0,1.0,11.94195372074678,6.25,10.007313305285301,6.75,1.1933226587839225,22
LONG,2,2.0,<20,15212,5.0,100.0,20,200,15012,2859,0.013147515119642388,0.9868524848803576,0.18794372863528794,-0.7239021824875098,0.2664535038635758,6.0,1.0,13.39409676571128,6.75,10.609042203523535,7.0,1.2625170593875814,22
LONG,2,2.0,<20,15212,5.0,100.0,30,234,14978,2334,0.015382592689981593,0.9846174073100185,0.15343150144622666,-0.6769655535103866,0.31245827213246097,7.0,1.0,14.194221667104918,7.0,11.084374178280305,7.25,1.280561395601235,22
LONG,2,2.0,<20,15212,5.0,100.0,60,322,14890,1573,0.021167499342624244,0.9788325006573757,0.10340520641598738,-0.5554825138048909,0.432505036937542,12.0,1.0,15.495349066526426,7.0,11.709571391007099,7.5,1.3233062551227783,22
LONG,2,2.0,<20,15212,5.0,100.0,120,467,14745,918,0.030699447804364975,0.969300552195635,0.06034709439915856,-0.3553115961083355,0.6334350627331299,29.0,1.0,17.13714501709177,7.0,12.277872732053641,7.75,1.3957747723147598,22
LONG,2,2.0,<20,15212,5.0,125.0,10,84,15128,4022,0.005521956350249803,0.9944780436497502,0.2643965290560084,-0.8564291348935051,0.13881544156530937,4.0,1.0,12.030255719169077,6.25,10.01068235603471,6.75,1.2017418285095134,22
LONG,2,2.0,<20,15212,5.0,125.0,20,128,15084,2922,0.008414409676571128,0.9915855903234289,0.1920851958979753,-0.7812253484091507,0.21214531954388757,6.5,1.0,13.551702603207994,6.75,10.61655272153563,7.0,1.276469204143679,22
LONG,2,2.0,<20,15212,5.0,125.0,30,159,15053,2397,0.010452274520115698,0.9895477254798843,0.15757296870891402,-0.7282408624769918,0.2640669633960008,9.0,1.0,14.402363265842755,7.0,11.095418090980804,7.25,1.2980460175313346,22
LONG,2,2.0,<20,15212,5.0,125.0,60,209,15003,1656,0.013739153300026294,0.9862608466999737,0.10886142519063897,-0.6427820141993164,0.3482636805972139,13.0,1.0,15.783296082040494,7.0,11.735849986852484,7.5,1.3448788200021566,22
LONG,2,2.0,<20,15212,5.0,125.0,120,339,14873,998,0.02228503812779385,0.9777149618722062,0.06560610044701551,-0.42058900867735993,0.5698245142203994,35.0,1.0,17.580282014199316,7.0,12.344908624769918,7.75,1.4240917084574187,22
LONG,2,2.0,<20,15212,7.5,20.0,10,2337,12875,3988,0.1536287141730213,0.8463712858269787,0.2621614514856692,-0.43669471469892196,0.48403883495145633,2.0,2.0,11.467525637654484,7.5,10.542515777018144,8.25,1.0877409036136128,22
LONG,2,2.0,<20,15212,7.5,20.0,20,2995,12217,2311,0.19688403891664474,0.8031159610833553,0.1519195372074678,-0.278091857305636,0.6537338681072822,3.0,2.0,12.546394293978437,8.5,11.210409545095978,8.5,1.1191735898236554,22
LONG,2,2.0,<20,15212,7.5,20.0,30,3342,11870,1477,0.2196949776492243,0.7803050223507757,0.09709439915855904,-0.19445174861951098,0.7508003369839933,4.0,1.0,12.964583881146464,8.75,11.587036550092032,8.75,1.1188869410309654,22
LONG,2,2.0,<20,15212,7.5,20.0,60,3829,11383,534,0.2517091769655535,0.7482908230344465,0.035103865369445174,-0.07706635112630389,0.8970101613517233,6.0,1.0,13.526015645542993,9.25,12.022169997370497,9.0,1.1250893681008851,22
LONG,2,2.0,<20,15212,7.5,20.0,120,4052,11160,129,0.2663686563239548,0.7336313436760452,0.00848014725216934,-0.023314926812165848,0.9682198327359617,7.0,1.0,13.789968445963712,9.25,12.290724428083092,9.0,1.1219817453928913,22
LONG,2,2.0,<20,15212,7.5,25.0,10,1693,13519,4446,0.11129371548777281,0.8887062845122272,0.2922692611096503,-0.5177272328863178,0.4174371871686762,2.0,2.0,11.848096897186432,7.5,10.71400867735998,8.25,1.105850970815706,22
LONG,2,2.0,<20,15212,7.5,25.0,20,2271,12941,2742,0.1492900341835393,0.8507099658164606,0.18025243229029714,-0.35307651853799626,0.584962522216212,4.0,2.0,13.125493031816987,8.5,11.481757822771495,8.75,1.1431605886849059,22
LONG,2,2.0,<20,15212,7.5,25.0,30,2592,12620,1870,0.17039179595056533,0.8296082040494347,0.12292926636865632,-0.2616355508808835,0.6846275752773375,5.0,2.0,13.654614777806994,8.75,11.92430318169866,9.0,1.1451079840676983,22
LONG,2,2.0,<20,15212,7.5,25.0,60,3109,12103,772,0.20437812253484092,0.7956218774651591,0.05074940836181962,-0.11436146901568933,0.8562615329532623,8.0,2.0,14.438305285301078,9.25,12.502054299237445,9.25,1.154874626178974,22
LONG,2,2.0,<20,15212,7.5,25.0,120,3406,11806,226,0.22390218248750987,0.7760978175124902,0.014856692085195898,-0.029757209220790615,0.9616579140550003,10.0,1.0,14.842459900078886,9.25,12.88349658164607,9.25,1.1520521471805698,22
LONG,2,2.0,<20,15212,7.5,35.0,10,1016,14196,4931,0.06678937680778332,0.9332106231922167,0.32415198527478306,-0.6215268647558945,0.3339907955292571,2.0,3.0,12.36280567972653,7.5,10.88012753089666,8.25,1.136273967802258,22
LONG,2,2.0,<20,15212,7.5,35.0,20,1390,13822,3346,0.09137523008151459,0.9086247699184854,0.21995792795161714,-0.482207029538084,0.46930014952008875,4.0,2.0,13.919011306863004,8.5,11.716309492505916,9.0,1.1880030410400133,22
LONG,2,2.0,<20,15212,7.5,35.0,30,1636,13576,2485,0.10754667367867474,0.8924533263213252,0.16335787536155666,-0.39056884915417645,0.5623649577686113,5.0,2.0,14.627070733631344,8.75,12.261158953457796,9.25,1.1929598816192113,22
LONG,2,2.0,<20,15212,7.5,35.0,60,2095,13117,1278,0.137720220878254,0.862279779121746,0.08401262161451485,-0.21958541502322726,0.7453431933114788,10.0,2.0,15.758019984222981,9.25,12.963433473573495,9.5,1.2155745633551767,22
LONG,2,2.0,<20,15212,7.5,35.0,120,2505,12707,451,0.1646726268735209,0.8353273731264791,0.029647646594793586,-0.06685511438338143,0.9199653734162273,16.0,2.0,16.59711083355246,9.25,13.523977780699449,9.5,1.2272358844924154,22
LONG,2,2.0,<20,15212,7.5,50.0,10,589,14623,5228,0.03871943202734683,0.9612805679726532,0.343676045227452,-0.7031510211236742,0.2685267500968794,3.0,3.0,12.832402051012359,7.5,11.01028793058112,8.5,1.1654919591494342,22
LONG,2,2.0,<20,15212,7.5,50.0,20,800,14412,3741,0.05259006047856955,0.9474099395214305,0.24592427031291086,-0.5968095363309668,0.37006198538255164,4.0,3.0,14.583174467525637,8.5,11.904171049171707,9.0,1.225047456667748,22
LONG,2,2.0,<20,15212,7.5,50.0,30,949,14263,2945,0.06238495924270313,0.9376150407572968,0.19359716013673417,-0.5217153124726093,0.4435719460609035,5.0,3.0,15.530617275834867,8.75,12.492423744412307,9.25,1.2432028878928723,22
LONG,2,2.0,<20,15212,7.5,50.0,60,1280,13932,1768,0.08414409676571127,0.9158559032342887,0.11622403365763871,-0.3548952581295468,0.612498803713274,11.0,2.0,17.003796344990796,9.25,13.294307125953194,9.5,1.279028397937033,22
LONG,2,2.0,<20,15212,7.5,50.0,120,1707,13505,762,0.11221404154614778,0.8877859584538522,0.0500920326058375,-0.13969234814620035,0.8426508700481303,23.0,2.0,18.359091506705234,9.25,13.991947146989219,9.75,1.3121184145307279,22
LONG,2,2.0,<20,15212,7.5,75.0,10,312,14900,5441,0.020510123586642125,0.9794898764133578,0.35767814882987115,-0.7743886405469366,0.20939597315436242,4.0,3.0,13.300782277149619,7.5,11.081185905863792,8.5,1.2003031435571612,22
LONG,2,2.0,<20,15212,7.5,75.0,20,452,14760,3990,0.029713384170391797,0.9702866158296082,0.26229292663686565,-0.6731527741256902,0.3062330623306233,6.0,3.0,15.258743097554563,8.5,12.001199710754667,9.0,1.2714348119613994,22
LONG,2,2.0,<20,15212,7.5,75.0,30,525,14687,3238,0.034512227189061266,0.9654877728109388,0.21285826978701025,-0.6203655009203262,0.35745897732688775,8.0,3.0,16.33424270312911,8.75,12.680564685774389,9.25,1.288132122495584,22
LONG,2,2.0,<20,15212,7.5,75.0,60,714,14498,2131,0.04693662897712332,0.9530633710228766,0.14008677359978963,-0.48369708125164346,0.4924817216167747,12.0,3.0,18.15944648961346,9.25,13.59007691296345,9.75,1.3362283823641448,22
LONG,2,2.0,<20,15212,7.5,75.0,120,1038,14174,1132,0.068235603470944,0.931764396529056,0.07441493557717592,-0.249408361819616,0.7323267955411317,29.0,3.0,20.29118459111228,9.25,14.419570076255587,10.0,1.4071976129527857,22
