target_points,horizon_bars,feature,gain_normalized
25.0,10,normalized_range_30,0.007477804064928066
25.0,10,log_zscore_60,0.007433665029349781
25.0,10,return_5,0.007325702413384404
25.0,10,ar1_coefficient_120,0.007289481726253317
25.0,10,vol_ratio_15_60,0.007268872688568774
25.0,10,normalized_range_60,0.007252346391656569
25.0,10,zscore_60,0.007245501614220086
25.0,10,autocorrelation_120,0.007213429946984563
25.0,10,return_60,0.00717346625225175
25.0,10,displacement_30,0.007153937548753761
25.0,10,return_15,0.0071036553986015775
25.0,10,mean_reversion_speed_60,0.007079407949710176
25.0,10,variance_ratio_5_60,0.007070087517301242
25.0,10,mean_reversion_speed_30,0.007007582844900233
25.0,10,volume,0.0070035372239847975
25.0,10,variance_5,0.006956789398654586
25.0,10,half_life_30,0.006920379431297381
25.0,10,ou_residual_30,0.006919608983610358
25.0,10,log_return_10,0.006917219531411926
25.0,10,ar1_coefficient_60,0.006871117811117854
25.0,10,ar1_coefficient_30,0.00686794530511612
25.0,10,ou_residual_60,0.006861845846287906
25.0,10,half_life_120,0.006845650551397176
25.0,10,realized_vol_5,0.006804132967122963
25.0,10,log_return_60,0.006794553227900039
25.0,10,rolling_std_30,0.006793097459844181
25.0,10,displacement_60,0.006785308981003861
25.0,10,log_price,0.006767007344890209
25.0,10,vol_ratio_30_60,0.00676607389357828
25.0,10,mean_distance_30,0.006747647077732143
25.0,10,log_zscore_30,0.00674763628991232
25.0,10,mean_distance_15,0.006730137015914633
25.0,10,vol_ratio_5_60,0.006713021480079208
25.0,10,past_return_15,0.006711998533102728
25.0,10,variance_ratio_5_30,0.006668037313613154
25.0,10,log_zscore_15,0.006637856441860397
25.0,10,normalized_range_15,0.006626257229418982
25.0,10,log_return_15,0.006610272696153039
25.0,10,rolling_std_15,0.006553414577086057
25.0,10,return_10,0.006518588911387182
25.0,10,vol_ratio_5_15,0.006507993010537965
25.0,10,log_return_1,0.006506683282731544
25.0,10,past_return_30,0.006467397169520457
25.0,10,autocorrelation_60,0.00646289089872014
25.0,10,vol_ratio_5_30,0.006452181953049842
25.0,10,vol_ratio_15_30,0.006384801119565964
25.0,10,rolling_std_5,0.006344477002996774
25.0,10,autocorrelation_30,0.00631703624856614
25.0,10,displacement_15,0.006312189956328699
25.0,10,displacement_10,0.00623123550654522
25.0,10,log_zscore_5,0.006108306841703043
25.0,10,past_return_10,0.006046291507248368
25.0,10,zscore_15,0.006033230750333695
25.0,10,abs_zscore_15,0.006006650360567229
25.0,10,normalized_ou_residual_60,0.005884738378794975
25.0,10,past_return_3,0.005827207229144517
25.0,10,zscore_5,0.005774525615076224
25.0,10,log_return_5,0.005762435595637986
25.0,10,return_1,0.005761717279840793
25.0,10,abs_zscore_30,0.005752933588588522
25.0,10,short_return,0.00565640770253681
25.0,10,zscore_30,0.005656171678787186
25.0,10,displacement_5,0.005651866074740177
25.0,10,displacement_1,0.005645852347481109
25.0,10,normalized_range_5,0.005641246502775522
25.0,10,past_return_5,0.00548743252598104
25.0,10,abs_zscore_5,0.005199112042429901
25.0,10,log_return,0.004898543902007597
25.0,10,normalized_ou_residual_30,0.004770642789524226
25.0,10,return,0.004349585655810577
25.0,10,long_return,0.002634060211546187
25.0,10,zscore_direction_60,0.0012667503462926973
25.0,10,direction_5,0.0008534040812048174
25.0,10,zscore_direction_5,0.0003168787585482711
25.0,10,vwap_side,0.0003064709183360849
25.0,10,direction_60,0.0003013282659507933
25.0,10,direction_30,0.00019875978164020039
25.0,10,direction_1,0.0
25.0,10,direction_10,0.0
25.0,10,direction_15,0.0
25.0,10,past_return_1,0.0
25.0,10,zscore_direction_15,0.0
25.0,10,zscore_direction_30,0.0
25.0,20,atr_15,0.08230091808807283
25.0,20,atr_5,0.0814420719231878
25.0,20,atr_60,0.02182627220948537
25.0,20,minutes_until_rth_close,0.015026092218856016
25.0,20,atr_30,0.01426775704714514
25.0,20,rth_progress,0.013634099802445798
25.0,20,variance_60,0.01347485783376864
25.0,20,minutes_since_rth_open,0.012668669046390624
25.0,20,rolling_mean_30,0.011177918319368646
25.0,20,typical_price,0.010598578224224704
25.0,20,vwap,0.010238307594720806
25.0,20,rolling_mean_60,0.010033379486274151
25.0,20,close,0.009908870838227727
25.0,20,vwap_distance_pct,0.00987708062997886
25.0,20,realized_vol_30,0.009831387438767013
25.0,20,variance_30,0.009607505740686542
25.0,20,rolling_mean_5,0.009425462356635503
25.0,20,realized_vol_15,0.009407705361289638
25.0,20,mean_distance_60,0.009316482714244298
25.0,20,vwap_distance,0.009252447524063644
25.0,20,rolling_range_60,0.009090048948391563
25.0,20,log_return_5,0.009065731240081646
25.0,20,rolling_range_30,0.00902459074166559
25.0,20,realized_vol_60,0.008958947090875535
25.0,20,high,0.00890918140343967
25.0,20,rolling_mean_15,0.008882371620053337
25.0,20,ou_residual_60,0.008876759492393051
25.0,20,half_life_60,0.008667275664352235
25.0,20,low,0.008653658952209212
25.0,20,return_60,0.008431497118657543
25.0,20,log_zscore_60,0.008360587260020631
25.0,20,rolling_std_60,0.00832744368485042
25.0,20,vol_ratio_30_60,0.00823871334571214
25.0,20,normalized_range_60,0.008184488774055526
25.0,20,displacement_60,0.008151487802110967
25.0,20,true_range,0.008146243081206367
25.0,20,ou_residual_120,0.008015711060059922
25.0,20,zscore_60,0.00795581950140851
25.0,20,open,0.007934502680741605
25.0,20,half_life_120,0.007896113120729015
25.0,20,mean_reversion_speed_30,0.00779661334430178
25.0,20,abs_zscore_60,0.007765453719046144
25.0,20,normalized_vwap_distance,0.007762284683329719
25.0,20,log_price,0.007633063110655972
25.0,20,vol_ratio_15_60,0.0076093219131940885
25.0,20,mean_distance_5,0.007585590195265554
25.0,20,ar1_coefficient_120,0.0075732932337338014
25.0,20,mean_reversion_speed_120,0.007539457663716305
25.0,20,mean_distance_30,0.007491265334898517
25.0,20,log_return_60,0.007443306368908712
25.0,20,displacement_30,0.007439807168252412
25.0,20,return_30,0.007437285091284485
25.0,20,return_15,0.007409129779608477
25.0,20,variance_ratio_5_30,0.007374674259197144
25.0,20,normalized_range_15,0.007319637884696324
25.0,20,variance_ratio_5_60,0.007306407006191356
25.0,20,vol_ratio_5_60,0.007294261318054937
25.0,20,normalized_ou_residual_120,0.0072864290504228504
25.0,20,ar1_coefficient_30,0.007223708377707572
25.0,20,rolling_std_30,0.00719494813875783
25.0,20,rolling_range_15,0.007167891621412266
25.0,20,autocorrelation_60,0.007163848550546737
25.0,20,rolling_range_5,0.007146718978349652
25.0,20,variance_5,0.007125831297820523
25.0,20,mean_reversion_speed_60,0.0071241542297814575
25.0,20,ar1_coefficient_60,0.007120016186187665
25.0,20,normalized_range_30,0.0070745016315153664
25.0,20,volume,0.007020860200836545
25.0,20,autocorrelation_120,0.007020544016822463
25.0,20,ou_residual_30,0.006960536563946377
25.0,20,past_return_30,0.006955881758282582
25.0,20,vol_ratio_15_30,0.006920402226526113
25.0,20,log_return_30,0.006904082924371497
25.0,20,vol_ratio_5_15,0.006903347647970631
25.0,20,half_life_30,0.00684515145119457
25.0,20,displacement_15,0.0068206592196864745
25.0,20,rolling_std_5,0.006739163172564336
25.0,20,normalized_ou_residual_60,0.006724051532468626
25.0,20,realized_vol_5,0.006706226195785261
25.0,20,log_return_15,0.00665345629455433
25.0,20,rolling_std_15,0.006481953785710391
25.0,20,vol_ratio_5_30,0.00644205417484045
25.0,20,autocorrelation_30,0.006336158540632043
25.0,20,return_10,0.006260871665463561
25.0,20,past_return_15,0.006251397254388957
25.0,20,log_return_10,0.006245255736368043
25.0,20,mean_distance_15,0.0060698773623222395
25.0,20,displacement_5,0.0060468728077553565
25.0,20,log_zscore_15,0.005922637247879591
25.0,20,past_return_10,0.005858322583316337
25.0,20,log_zscore_30,0.0057668474813302355
25.0,20,normalized_range_5,0.00568780717661693
25.0,20,displacement_10,0.005667969418157425
25.0,20,log_zscore_5,0.005593957290762947
25.0,20,return_1,0.005406579756665798
25.0,20,return_5,0.005289183231070638
25.0,20,short_return,0.005254177786853342
25.0,20,zscore_15,0.005191872495093516
25.0,20,past_return_5,0.0051326335385619174
25.0,20,zscore_30,0.005078222203467574
25.0,20,abs_zscore_30,0.005062842808131661
25.0,20,displacement_1,0.005035698469284745
25.0,20,abs_zscore_15,0.005033093094382258
25.0,20,zscore_5,0.0050312406161711325
25.0,20,past_return_3,0.004953442385331506
25.0,20,log_return_1,0.004819099713737766
25.0,20,normalized_ou_residual_30,0.0046521691810561434
25.0,20,abs_zscore_5,0.0046015700236672445
25.0,20,log_return,0.004400493444076606
25.0,20,return,0.004039273597300053
25.0,20,long_return,0.0039532193470568884
25.0,20,zscore_direction_5,0.0005387295303600175
25.0,20,zscore_direction_60,0.0002242168633355981
25.0,20,direction_1,0.0
25.0,20,direction_10,0.0
25.0,20,direction_15,0.0
25.0,20,direction_30,0.0
25.0,20,direction_5,0.0
25.0,20,direction_60,0.0
25.0,20,past_return_1,0.0
25.0,20,vwap_side,0.0
25.0,20,zscore_direction_15,0.0
25.0,20,zscore_direction_30,0.0
25.0,30,atr_15,0.08127188119327738
25.0,30,atr_5,0.06408596819355375
25.0,30,atr_30,0.022463077701450812
25.0,30,atr_60,0.02216378900976408
25.0,30,minutes_until_rth_close,0.015597595921939328
25.0,30,rth_progress,0.015344315341540746
25.0,30,variance_30,0.013006677762383506
25.0,30,minutes_since_rth_open,0.012746045809416543
25.0,30,variance_60,0.012574307199212768
25.0,30,vwap,0.011155152826436929
25.0,30,low,0.010941639808671815
25.0,30,rolling_mean_60,0.010511692258573714
25.0,30,rolling_mean_30,0.010344448809822401
25.0,30,rolling_mean_15,0.01025060588671338
25.0,30,vwap_distance_pct,0.010004915341380097
25.0,30,close,0.009913750990693058
25.0,30,rolling_mean_5,0.009842757956080493
25.0,30,realized_vol_30,0.009821283852770216
25.0,30,rolling_range_60,0.009776764039304994
25.0,30,typical_price,0.009413388158593858
25.0,30,rolling_range_30,0.009365683332795189
25.0,30,vwap_distance,0.009287944174416009
25.0,30,realized_vol_15,0.009284924094875654
25.0,30,realized_vol_60,0.009042923937418632
25.0,30,log_price,0.009029368393211848
25.0,30,high,0.00900477816217712
25.0,30,log_zscore_60,0.008790430125026475
25.0,30,true_range,0.008653950700092884
25.0,30,normalized_range_60,0.00861872790292615
25.0,30,mean_distance_60,0.008485674481129362
25.0,30,rolling_std_60,0.008421400517580054
25.0,30,half_life_120,0.008411648350634746
25.0,30,half_life_30,0.00840034426766492
25.0,30,return_60,0.008260499419910567
25.0,30,displacement_60,0.008252904284745455
25.0,30,ou_residual_120,0.00821461621671915
25.0,30,open,0.008170035246404864
25.0,30,ar1_coefficient_120,0.008143109535532338
25.0,30,half_life_60,0.008130438049279508
25.0,30,rolling_range_5,0.008114082361793234
25.0,30,vol_ratio_30_60,0.008087817623856523
25.0,30,vol_ratio_15_60,0.008083693394880919
25.0,30,mean_reversion_speed_120,0.00806670394238262
25.0,30,mean_reversion_speed_30,0.008048063809318202
25.0,30,normalized_range_15,0.007973652288672469
25.0,30,normalized_ou_residual_120,0.007882686531437295
25.0,30,normalized_vwap_distance,0.007875837341305755
25.0,30,log_return_60,0.0077354695337514085
25.0,30,return_30,0.007699512078293732
25.0,30,displacement_30,0.0076581699374531
25.0,30,ou_residual_60,0.00763280319404744
25.0,30,variance_ratio_5_60,0.007626018619963101
25.0,30,autocorrelation_120,0.007567926553920621
25.0,30,rolling_range_15,0.007494263240091857
25.0,30,log_return_5,0.007457507896192726
25.0,30,normalized_range_30,0.007414818364417269
25.0,30,volume,0.007405394488679511
25.0,30,ar1_coefficient_30,0.007288564839178608
25.0,30,zscore_60,0.007281976663285778
25.0,30,mean_reversion_speed_60,0.007280462853876608
25.0,30,autocorrelation_30,0.007165280547702596
25.0,30,ar1_coefficient_60,0.007154655398889666
25.0,30,rolling_std_30,0.007141974399841967
25.0,30,vol_ratio_5_15,0.00711388626535024
25.0,30,variance_5,0.007063584269157478
25.0,30,past_return_30,0.007027613886055492
25.0,30,past_return_15,0.006996201417808022
25.0,30,return_15,0.006959220993199519
25.0,30,autocorrelation_60,0.006950676130751769
25.0,30,ou_residual_30,0.006934817370382093
25.0,30,mean_distance_30,0.006917624512598628
25.0,30,abs_zscore_60,0.006895446506816717
25.0,30,vol_ratio_15_30,0.006809713274595283
25.0,30,vol_ratio_5_60,0.006809675533856664
25.0,30,rolling_std_15,0.006785713069673095
25.0,30,log_return_30,0.006502300290213455
25.0,30,realized_vol_5,0.006463560519651288
25.0,30,displacement_15,0.006452804874806177
25.0,30,vol_ratio_5_30,0.006440012804454281
25.0,30,variance_ratio_5_30,0.006424888591503813
25.0,30,mean_distance_5,0.006420739349864778
25.0,30,log_return_10,0.006378373940519634
25.0,30,return_10,0.006262053181195543
25.0,30,log_return_15,0.006199292816399108
25.0,30,past_return_10,0.006198622862852755
25.0,30,log_zscore_5,0.0060779401322915445
25.0,30,mean_distance_15,0.006060030000905196
25.0,30,displacement_10,0.006011223353977714
25.0,30,normalized_ou_residual_60,0.005907059658230061
25.0,30,displacement_5,0.005868640950038319
25.0,30,log_zscore_30,0.0057973911032258045
25.0,30,rolling_std_5,0.005730898862349845
25.0,30,abs_zscore_15,0.005725217783557517
25.0,30,log_zscore_15,0.005675862676330975
25.0,30,displacement_1,0.005598381172776932
25.0,30,return_5,0.005547056772879192
25.0,30,return_1,0.005246938638655203
25.0,30,normalized_range_5,0.005200050106006009
25.0,30,zscore_15,0.005179977798390956
25.0,30,past_return_5,0.005054462767605271
25.0,30,zscore_30,0.005042808196906533
25.0,30,log_return_1,0.004829777260532691
25.0,30,past_return_3,0.004785544094851329
25.0,30,short_return,0.0047621993996602085
25.0,30,abs_zscore_30,0.004663517687558418
25.0,30,zscore_5,0.004623110472623791
25.0,30,abs_zscore_5,0.004514560314072739
25.0,30,log_return,0.004174290823617152
25.0,30,return,0.003757052539315607
25.0,30,normalized_ou_residual_30,0.002984837637216385
25.0,30,long_return,0.00255364536618193
25.0,30,vwap_side,0.0016957873567229225
25.0,30,zscore_direction_60,0.0005914429978777965
25.0,30,direction_60,0.0003300163606625228
25.0,30,zscore_direction_5,0.00031792277115441506
25.0,30,direction_5,0.00022615938048277582
25.0,30,direction_15,0.00012258894830232574
25.0,30,direction_1,0.0
25.0,30,direction_10,0.0
25.0,30,direction_30,0.0
25.0,30,past_return_1,0.0
25.0,30,zscore_direction_15,0.0
25.0,30,zscore_direction_30,0.0
25.0,60,atr_15,0.06667617189564876
25.0,60,atr_5,0.0288146280550531
25.0,60,atr_30,0.02792819176933595
25.0,60,atr_60,0.026355330566210405
25.0,60,minutes_until_rth_close,0.015138705349749043
25.0,60,typical_price,0.014619158580899239
25.0,60,rth_progress,0.013929855965432666
25.0,60,realized_vol_15,0.013224241678558644
25.0,60,rolling_mean_60,0.012877176914896284
25.0,60,close,0.012682510628586724
25.0,60,variance_60,0.012654181303722518
25.0,60,vwap,0.01254042765746514
25.0,60,low,0.012355487704986618
25.0,60,minutes_since_rth_open,0.012346269917630014
25.0,60,rolling_mean_15,0.012177130872649806
25.0,60,log_price,0.01197651747081961
25.0,60,rolling_range_30,0.011962553929714929
25.0,60,rolling_mean_30,0.011773978359997272
25.0,60,high,0.011703714506611937
25.0,60,variance_30,0.011196727997490339
25.0,60,half_life_60,0.010855355920890966
25.0,60,vwap_distance,0.010027199362715086
25.0,60,vwap_distance_pct,0.009999369670237814
25.0,60,rolling_range_60,0.00971977346177612
25.0,60,open,0.009598625069927601
25.0,60,realized_vol_30,0.00955564881275807
25.0,60,rolling_mean_5,0.009525590332313663
25.0,60,realized_vol_60,0.009438922007878622
25.0,60,normalized_range_60,0.009147909469902515
25.0,60,half_life_30,0.008908296214594017
25.0,60,ar1_coefficient_120,0.008794219743105628
25.0,60,ou_residual_60,0.008755680084938095
25.0,60,normalized_vwap_distance,0.008660431463448774
25.0,60,mean_reversion_speed_60,0.008625703775102184
25.0,60,rolling_std_60,0.00860132086312487
25.0,60,ou_residual_120,0.008593030007822173
25.0,60,vol_ratio_15_60,0.008571285022688764
25.0,60,mean_distance_60,0.008569105639166776
25.0,60,displacement_60,0.008560828831312912
25.0,60,rolling_std_30,0.008538419580353158
25.0,60,rolling_range_15,0.008512107965846857
25.0,60,ou_residual_30,0.008470600714818352
25.0,60,volume,0.008434688361982504
25.0,60,mean_reversion_speed_120,0.008423984050750732
25.0,60,true_range,0.008203107819315932
25.0,60,variance_5,0.008110022261029198
25.0,60,log_return_60,0.008097864776140168
25.0,60,mean_distance_30,0.008047559298574924
25.0,60,vol_ratio_30_60,0.007992764713153952
25.0,60,half_life_120,0.007922312776957239
25.0,60,ar1_coefficient_60,0.007920574729463883
25.0,60,return_60,0.007864494098439104
25.0,60,normalized_ou_residual_120,0.007854995827767112
25.0,60,autocorrelation_120,0.007802898640788737
25.0,60,ar1_coefficient_30,0.007636081516033127
25.0,60,rolling_std_15,0.007595364913521778
25.0,60,normalized_range_30,0.007572671487217858
25.0,60,normalized_range_15,0.0075341749803296155
25.0,60,vol_ratio_15_30,0.0074126918223642166
25.0,60,return_30,0.007403442392214423
25.0,60,mean_reversion_speed_30,0.007391561887093953
25.0,60,displacement_30,0.00733261936832042
25.0,60,autocorrelation_60,0.00732054752075956
25.0,60,log_return_30,0.007311024015680665
25.0,60,return_15,0.007174215501263028
25.0,60,past_return_30,0.007126460849706616
25.0,60,log_zscore_60,0.007084200391545892
25.0,60,mean_distance_15,0.0070630570962315516
25.0,60,zscore_60,0.006991375659015917
25.0,60,normalized_ou_residual_60,0.00690370567497753
25.0,60,autocorrelation_30,0.00688886156837855
25.0,60,rolling_range_5,0.006876967204291196
25.0,60,vol_ratio_5_60,0.006838603433044184
25.0,60,vol_ratio_5_15,0.00678795910928221
25.0,60,variance_ratio_5_60,0.006729017155954526
25.0,60,realized_vol_5,0.006721377173172576
25.0,60,displacement_15,0.006659859835746742
25.0,60,log_return_10,0.006641776944022803
25.0,60,past_return_15,0.006612525033276705
25.0,60,return_10,0.006575378722378186
25.0,60,vol_ratio_5_30,0.006532716653531506
25.0,60,log_return_15,0.006471590238756367
25.0,60,variance_ratio_5_30,0.006349404785959493
25.0,60,abs_zscore_60,0.006323349939304448
25.0,60,past_return_10,0.00628822986480026
25.0,60,displacement_10,0.005994004929172141
25.0,60,log_zscore_15,0.005894743837416172
25.0,60,log_zscore_30,0.005834397421928034
25.0,60,log_zscore_5,0.005806023753913385
25.0,60,abs_zscore_15,0.00566549229967807
25.0,60,displacement_5,0.005569270723277614
25.0,60,mean_distance_5,0.005518191383175906
25.0,60,log_return_1,0.0054464165254362994
25.0,60,rolling_std_5,0.005300998599046753
25.0,60,return_5,0.005246003003170093
25.0,60,log_return_5,0.0052171872840041204
25.0,60,zscore_30,0.005197072867304087
25.0,60,zscore_15,0.005143411324492523
25.0,60,return_1,0.005131421522015617
25.0,60,short_return,0.005105898105761125
25.0,60,normalized_range_5,0.0050927770900584405
25.0,60,past_return_3,0.004880711458446015
25.0,60,displacement_1,0.00481712527661806
25.0,60,abs_zscore_30,0.0048035177668290475
25.0,60,past_return_5,0.004732915943133689
25.0,60,abs_zscore_5,0.004661143823925938
25.0,60,zscore_5,0.0042715655041060275
25.0,60,log_return,0.003972143367198961
25.0,60,return,0.003919522366708233
25.0,60,normalized_ou_residual_30,0.0035120288819252025
25.0,60,long_return,0.0031917364270027193
25.0,60,direction_15,0.0016341767872550658
25.0,60,direction_60,0.0015246743070227759
25.0,60,direction_30,0.0007386360389535271
25.0,60,zscore_direction_60,0.0003618800158922871
25.0,60,direction_1,2.6453868485987186e-05
25.0,60,direction_10,0.0
25.0,60,direction_5,0.0
25.0,60,past_return_1,0.0
25.0,60,vwap_side,0.0
25.0,60,zscore_direction_15,0.0
25.0,60,zscore_direction_30,0.0
25.0,60,zscore_direction_5,0.0
25.0,120,atr_30,0.04074166901409626
25.0,120,atr_15,0.036128081736110505
25.0,120,minutes_until_rth_close,0.02009022200391406
25.0,120,atr_5,0.019625084208590642
25.0,120,rth_progress,0.019546630925365856
25.0,120,atr_60,0.01699119611155419
25.0,120,rolling_mean_15,0.01593685992771671
25.0,120,log_price,0.015174427757128364
25.0,120,rolling_mean_30,0.015172195842578298
25.0,120,minutes_since_rth_open,0.014898008400840419
25.0,120,close,0.014179850529347147
25.0,120,rolling_mean_60,0.014123544407387575
25.0,120,rolling_mean_5,0.013670245939422222
25.0,120,vwap,0.013633456480290209
25.0,120,typical_price,0.013530243786850147
25.0,120,low,0.013266496715091523
25.0,120,high,0.012199344069120429
25.0,120,rolling_range_30,0.011597505460182825
25.0,120,vwap_distance_pct,0.011295801494270563
25.0,120,true_range,0.011155991792856227
25.0,120,realized_vol_60,0.010767607240095026
25.0,120,vwap_distance,0.010718845318825472
25.0,120,normalized_vwap_distance,0.010111317969858646
25.0,120,realized_vol_15,0.010096732748761064
25.0,120,open,0.009999809875374749
25.0,120,vol_ratio_15_60,0.009824651626071759
25.0,120,variance_30,0.009780110059572118
25.0,120,mean_reversion_speed_60,0.00976689031258935
25.0,120,realized_vol_30,0.009681339952207747
25.0,120,variance_60,0.009664229383426053
25.0,120,rolling_range_15,0.009645740058095683
25.0,120,rolling_range_60,0.00958194796528135
25.0,120,displacement_60,0.009565144533380157
25.0,120,mean_reversion_speed_120,0.009391307742113159
25.0,120,half_life_60,0.0093521046053086
25.0,120,normalized_range_60,0.009286170692316123
25.0,120,ar1_coefficient_120,0.009273763879069261
25.0,120,rolling_std_60,0.009165296375396707
25.0,120,half_life_120,0.009072418590741498
25.0,120,ar1_coefficient_60,0.008718139735893124
25.0,120,ou_residual_60,0.008690869701760156
25.0,120,mean_distance_60,0.008591007707374436
25.0,120,autocorrelation_120,0.008570520096414146
25.0,120,ou_residual_120,0.008543916334885927
25.0,120,ou_residual_30,0.008429778274148703
25.0,120,vol_ratio_30_60,0.00840488395520619
25.0,120,mean_distance_30,0.008322601650087606
25.0,120,displacement_30,0.00830485483276702
25.0,120,log_return_60,0.008280110368061634
25.0,120,normalized_ou_residual_120,0.008266259472639788
25.0,120,rolling_std_15,0.008174994783032508
25.0,120,return_60,0.008056625036434048
25.0,120,vol_ratio_15_30,0.008041606528595799
25.0,120,rolling_range_5,0.008024787707697777
25.0,120,rolling_std_30,0.00792280345090798
25.0,120,past_return_30,0.007611515044811226
25.0,120,autocorrelation_60,0.007567339665478184
25.0,120,mean_distance_15,0.007516595978467237
25.0,120,mean_reversion_speed_30,0.007471733526991946
25.0,120,ar1_coefficient_30,0.007380139814423663
25.0,120,return_15,0.007346383185081538
25.0,120,displacement_10,0.007317958865314722
25.0,120,return_30,0.007281885548893895
25.0,120,normalized_range_30,0.007245424247923351
25.0,120,log_zscore_60,0.007235578305664517
25.0,120,variance_5,0.007218341121361369
25.0,120,past_return_10,0.007138969687124093
25.0,120,log_return_15,0.007134598058958848
25.0,120,displacement_15,0.007131453315239577
25.0,120,log_return_30,0.007081511386093639
25.0,120,half_life_30,0.006992485357581505
25.0,120,vol_ratio_5_60,0.006912178138182277
25.0,120,autocorrelation_30,0.006910007690922136
25.0,120,zscore_60,0.006817448507284834
25.0,120,volume,0.006762992878932329
25.0,120,variance_ratio_5_60,0.0067625279715728195
25.0,120,normalized_range_15,0.006741347966626996
25.0,120,past_return_15,0.006651524720447404
25.0,120,return_10,0.006643479778653099
25.0,120,variance_ratio_5_30,0.0065377263707064445
25.0,120,realized_vol_5,0.006431513909427892
25.0,120,abs_zscore_60,0.006399240876947131
25.0,120,vol_ratio_5_30,0.006354850317750659
25.0,120,vol_ratio_5_15,0.006308219417752255
25.0,120,log_return_10,0.006224292785017973
25.0,120,log_zscore_30,0.006071620365782153
25.0,120,log_zscore_5,0.00603568624882471
25.0,120,log_return_5,0.005720233002821693
25.0,120,short_return,0.0056491440960339135
25.0,120,log_zscore_15,0.005436808314351808
25.0,120,abs_zscore_30,0.005380358014787946
25.0,120,rolling_std_5,0.005315254420219432
25.0,120,past_return_5,0.005282739044300148
25.0,120,displacement_5,0.005282447773164937
25.0,120,return_5,0.005148745529974501
25.0,120,zscore_30,0.005068015351536728
25.0,120,abs_zscore_15,0.005024016790446781
25.0,120,normalized_range_5,0.005004112786125569
25.0,120,mean_distance_5,0.004976403522526934
25.0,120,normalized_ou_residual_60,0.00491844990202004
25.0,120,past_return_3,0.004918031948840334
25.0,120,displacement_1,0.004823504858428524
25.0,120,return_1,0.00479093695148116
25.0,120,zscore_15,0.004747366266591209
25.0,120,abs_zscore_5,0.004664600294615541
25.0,120,zscore_5,0.004309837340510317
25.0,120,log_return_1,0.0041407253593206406
25.0,120,return,0.004022432679665231
25.0,120,log_return,0.0039342840512593584
25.0,120,normalized_ou_residual_30,0.0035636373352082003
25.0,120,long_return,0.0027611805708147585
25.0,120,direction_15,0.0007450030673117865
25.0,120,vwap_side,0.0005943494449768748
25.0,120,direction_30,0.0004877802428035509
25.0,120,direction_60,0.0003131995465429056
25.0,120,zscore_direction_60,0.00029831140723434233
25.0,120,past_return_1,0.00021174115439256033
25.0,120,zscore_direction_5,0.0001837549110253652
25.0,120,direction_1,0.0
25.0,120,direction_10,0.0
25.0,120,direction_5,0.0
25.0,120,zscore_direction_15,0.0
25.0,120,zscore_direction_30,0.0
35.0,5,atr_5,0.11805094195352424
35.0,5,atr_15,0.06167780678896677
35.0,5,rth_progress,0.015963616780936718
35.0,5,minutes_until_rth_close,0.015751415242751438
35.0,5,vwap_distance_pct,0.014925418621195214
35.0,5,minutes_since_rth_open,0.013473149655120713
35.0,5,variance_30,0.013000180190872578
35.0,5,true_range,0.012806599272326344
35.0,5,vwap_distance,0.012097224437942108
35.0,5,atr_30,0.011627640885611376
35.0,5,realized_vol_30,0.010787332607876687
35.0,5,rolling_range_5,0.010440023837699777
35.0,5,volume,0.01026121431606866
35.0,5,variance_60,0.009764739201359805
35.0,5,open,0.009608465756866195
35.0,5,atr_60,0.009585083040985324
35.0,5,realized_vol_15,0.009358637855343875
35.0,5,typical_price,0.009056413036194585
35.0,5,rolling_std_30,0.008836541191807814
35.0,5,normalized_ou_residual_120,0.008723357359745674
35.0,5,rolling_range_60,0.00863705821601408
35.0,5,rolling_mean_60,0.008627921165454955
35.0,5,rolling_range_15,0.008583270966829289
35.0,5,close,0.008469343118901764
35.0,5,vwap,0.008382580420445828
35.0,5,realized_vol_60,0.008350637053982132
35.0,5,rolling_mean_15,0.008215092987354313
35.0,5,variance_ratio_5_30,0.00818490760312194
35.0,5,normalized_vwap_distance,0.008135697405253137
35.0,5,autocorrelation_120,0.0079359529939081
35.0,5,past_return_10,0.007869167031631583
35.0,5,high,0.007859276430237861
35.0,5,rolling_mean_30,0.007818241570410984
35.0,5,vol_ratio_5_30,0.007790855265089444
35.0,5,normalized_range_15,0.007741639767551706
35.0,5,displacement_5,0.007695825770497322
35.0,5,normalized_range_30,0.007617293679643245
35.0,5,mean_distance_30,0.007548996635402243
35.0,5,low,0.007521496376111394
35.0,5,past_return_30,0.007505298769544987
35.0,5,return_30,0.0074842034484304135
35.0,5,return_60,0.007473501798120283
35.0,5,ou_residual_120,0.007363213880342387
35.0,5,vol_ratio_30_60,0.007356321239577872
35.0,5,vol_ratio_5_60,0.007311368471987191
35.0,5,ou_residual_60,0.007300346579757475
35.0,5,zscore_60,0.0072953733837320695
35.0,5,variance_ratio_5_60,0.0072896599414802735
35.0,5,vol_ratio_15_60,0.007228891653496595
35.0,5,ou_residual_30,0.00720605965969818
35.0,5,variance_5,0.0071909746066445394
35.0,5,rolling_mean_5,0.007186239795936715
35.0,5,mean_reversion_speed_60,0.007163279656586903
35.0,5,mean_distance_60,0.007161863713658282
35.0,5,displacement_30,0.007124526980554774
35.0,5,displacement_10,0.007093816773877258
35.0,5,return_5,0.0070874290319070925
35.0,5,log_return_5,0.006992898016635861
