target_points,horizon_bars,window,observations,baseline_probability,mean_model_probability,realized_probability,probability_lift_vs_baseline,top_decile_realized_probability,top_decile_lift_vs_baseline,mean_future_mfe
3.0,5,21,1144,0.9354916646532979,0.92860764,0.9396853146853147,0.004193650032016771,0.9652173913043478,0.02972572665104989,30.707386363636363
3.0,5,22,235,0.8793436293436293,0.88789105,0.8425531914893617,-0.03679043785426761,1.0,0.12065637065637069,18.895744680851063
3.0,10,1,1239,0.8256880733944955,0.8664001,0.8506860371267151,0.02499796373221963,0.9435483870967742,0.11786031370227879,14.510694108151736
3.0,10,2,990,0.829393627954779,0.8501143,0.8444444444444444,0.015050816489665442,0.9595959595959596,0.13020233164118056,13.273232323232323
3.0,10,3,1468,0.9056744649079144,0.9186798,0.9148501362397821,0.009175671331867696,0.9387755102040817,0.03310104529616731,24.233310626703
3.0,10,4,1739,0.903953488372093,0.9299096,0.9051178838412881,0.001164395469195112,0.9195402298850575,0.015586741512964464,23.688614146060953
3.0,10,5,1352,0.8946450809464508,0.9191489,0.8986686390532544,0.00402355810680366,0.9485294117647058,0.053884330818255055,25.545673076923077
3.0,10,6,1369,0.891740550629958,0.91108304,0.8977355734112491,0.005995022781291048,0.9343065693430657,0.04256601871310761,20.95617238860482
3.0,10,7,1207,0.861188228761799,0.89416087,0.8641259320629661,0.0029377033011670495,0.9090909090909091,0.04790268032911005,16.964581607290803
3.0,10,8,1306,0.8548302872062663,0.88517904,0.8728943338437979,0.018064046637531583,0.9007633587786259,0.045933071572359596,15.921133231240429
3.0,10,9,1008,0.8478659334904425,0.86789846,0.8571428571428571,0.009276923652414615,0.9504950495049505,0.10262911601450797,15.951140873015873
3.0,10,10,897,0.8731599607458292,0.86905324,0.8584169453734671,-0.014743015372362112,0.8666666666666667,-0.006493294079162548,16.947045707915272
3.0,10,11,1085,0.8320938215102975,0.83705753,0.8377880184331797,0.0056941969228822,0.908256880733945,0.07616305922364741,15.821889400921659
3.0,10,12,1208,0.881675392670157,0.8550799,0.8667218543046358,-0.014953538365521268,0.8760330578512396,-0.005642334818917405,17.98323675496689
3.0,10,13,1287,0.8807008502963154,0.87058353,0.8966588966588966,0.015958046362581246,0.9534883720930233,0.07278752179670789,20.553418803418804
3.0,10,14,1246,0.9233415233415233,0.9029069,0.9341894060995185,0.010847882757995198,0.952,0.02865847665847665,28.76304173354735
3.0,10,15,1000,0.9182406907717215,0.90798575,0.927,0.0087593092282785,0.95,0.03175930922827841,24.3945
3.0,10,16,1131,0.9255165785679962,0.9359259,0.9257294429708223,0.0002128644028260851,0.9646017699115044,0.039085191343508185,37.70092838196287
3.0,10,17,998,0.9087647360328037,0.91218644,0.9318637274549099,0.02309899142210614,0.95,0.041235263967196234,25.330410821643287
3.0,10,18,891,0.9117037804246504,0.9156904,0.9169472502805837,0.005243469855933269,0.9662921348314607,0.05458835440681031,32.02861952861953
3.0,10,19,1090,0.9168940709501364,0.9350956,0.9440366972477064,0.027142626297570027,0.9724770642201835,0.05558299327004712,32.93188073394495
3.0,10,20,1058,0.933368448775349,0.94038206,0.944234404536862,0.010865955761513058,0.9716981132075472,0.03832966443219821,34.69588846880907
3.0,10,21,1144,0.9562696303454941,0.95244753,0.9527972027972028,-0.003472427548291246,0.9565217391304348,0.0002521087849407522,41.56184440559441
3.0,10,22,235,0.9208494208494209,0.9274531,0.9063829787234042,-0.014466442126016665,1.0,0.0791505791505791,28.118085106382978
3.0,20,1,1239,0.8828309305373525,0.91116494,0.9031476997578692,0.02031676922051673,0.967741935483871,0.08491100494651849,21.51452784503632
3.0,20,2,990,0.8761562178828366,0.9028562,0.8898989898989899,0.01374277201615326,0.98989898989899,0.11374277201615335,18.06338383838384
3.0,20,3,1468,0.9340467894474863,0.9439937,0.9393732970027248,0.005326507555238447,0.9523809523809523,0.018334162933466014,32.86733651226158
3.0,20,4,1739,0.932093023255814,0.9502554,0.9321449108683151,5.1887612501078095e-05,0.9597701149425287,0.027677091686714728,34.646492236917766
3.0,20,5,1352,0.9232876712328767,0.9447588,0.9297337278106509,0.006446056577774195,0.9485294117647058,0.02524174053182915,37.612426035502956
3.0,20,6,1369,0.9237050863275782,0.93879706,0.9298758217677137,0.006170735440135466,0.927007299270073,0.0033022129424947755,28.60682980277575
3.0,20,7,1207,0.8983897834536368,0.92660975,0.8980944490472246,-0.00029533440641227315,0.9669421487603306,0.06855236530669373,23.568558409279206
3.0,20,8,1306,0.8932114882506528,0.91625077,0.900459418070444,0.007247929819791277,0.9083969465648855,0.01518545831423268,22.561638591117916
3.0,20,9,1008,0.8944749934537837,0.9044482,0.9047619047619048,0.010286911308121094,0.9702970297029703,0.0758220362491866,23.90203373015873
3.0,20,10,897,0.9092247301275761,0.90348977,0.89520624303233,-0.014018487095246113,0.9333333333333333,0.02410860320575725,23.26923076923077
3.0,20,11,1085,0.881578947368421,0.88518673,0.8764976958525346,-0.0050812515158864535,0.9357798165137615,0.0542008691453405,21.892857142857142
3.0,20,12,1208,0.912041884816754,0.89402086,0.8940397350993378,-0.018002149717416205,0.9008264462809917,-0.011215438535762234,25.270902317880793
3.0,20,13,1287,0.9208966761144035,0.9022724,0.9285159285159286,0.007619252401525056,0.9689922480620154,0.04809557194761194,26.74184149184149
3.0,20,14,1246,0.9447174447174447,0.9256105,0.9438202247191011,-0.0008972199983435791,0.984,0.03928255528255531,41.40830658105939
3.0,20,15,1000,0.9417161359956827,0.9311498,0.962,0.020283864004317254,0.97,0.02828386400431726,33.011
3.0,20,16,1131,0.9497837578087458,0.9569076,0.9540229885057471,0.004239230697001273,0.9734513274336283,0.02366756962488248,52.547524314765695
3.0,20,17,998,0.9349051768323936,0.93701917,0.9458917835671342,0.010986606734740612,0.95,0.015094823167606353,35.29634268537074
3.0,20,18,891,0.9388917659243915,0.94352543,0.9405162738496072,0.0016245079252157346,0.9662921348314607,0.027400368907069206,38.907407407407405
3.0,20,19,1090,0.941701810965021,0.95407426,0.9596330275229358,0.017931216557914742,0.9908256880733946,0.049123877108373515,42.98922018348624
3.0,20,20,1058,0.9528575190940216,0.9579527,0.9603024574669187,0.007444938372897059,0.9622641509433962,0.009406631849374625,51.69872400756144
3.0,20,21,1144,0.9710074897318193,0.9694801,0.9685314685314685,-0.002476021200350731,0.991304347826087,0.020296858094267733,57.60926573426573
3.0,20,22,235,0.9507722007722008,0.9507715,0.9361702127659575,-0.01460198800624335,1.0,0.049227799227799185,38.793617021276596
3.0,30,1,1239,0.9045871559633027,0.92520726,0.9200968523002422,0.015509696336939438,0.9596774193548387,0.055090263391536,25.29862792574657
3.0,30,2,990,0.9023638232271326,0.92146295,0.9212121212121213,0.01884829798498866,0.9696969696969697,0.06733314646983712,22.175757575757576
3.0,30,3,1468,0.9482329517172723,0.952607,0.9543596730245232,0.006126721307250893,0.9591836734693877,0.010950721752115422,39.95759536784741
3.0,30,4,1739,0.9432558139534883,0.95841616,0.9419206440483037,-0.0013351699051846744,0.9597701149425287,0.016514300989040387,42.2673950546291
3.0,30,5,1352,0.9342465753424658,0.9539699,0.9386094674556213,0.004362892113155548,0.9558823529411765,0.021635777598710715,46.09134615384615
3.0,30,6,1369,0.9388707419505367,0.9474921,0.9459459459459459,0.007075203995409285,0.9635036496350365,0.024632907684499883,34.91216216216216
3.0,30,7,1207,0.9161576901721266,0.94074625,0.9055509527754764,-0.01060673739665019,0.9504132231404959,0.03425553296836936,29.034382767191385
3.0,30,8,1306,0.9127937336814621,0.92874,0.9104134762633997,-0.0023802574180623592,0.9389312977099237,0.02613756402846157,28.21190658499234
3.0,30,9,1008,0.9185650693898927,0.9210111,0.9246031746031746,0.0060381052132819635,0.9801980198019802,0.061632950412087495,29.24826388888889
3.0,30,10,897,0.9263984298331698,0.9208185,0.915273132664437,-0.011125297168732784,0.9,-0.026398429833169756,28.439241917502788
3.0,30,11,1085,0.9073226544622426,0.90849286,0.8976958525345622,-0.009626801927680395,0.9357798165137615,0.028457162051518936,27.55898617511521
3.0,30,12,1208,0.9259162303664922,0.91527176,0.9072847682119205,-0.018631462154571676,0.9421487603305785,0.016232529964086306,30.433153973509935
3.0,30,13,1287,0.9366142746714764,0.91565764,0.9393939393939394,0.002779664722463049,0.9534883720930233,0.016874097421546885,32.55982905982906
3.0,30,14,1246,0.957985257985258,0.9400043,0.9622792937399679,0.0042940357547098795,0.976,0.018014742014741958,50.52808988764045
3.0,30,15,1000,0.9541284403669725,0.9441512,0.971,0.016871559633027444,0.98,0.025871559633027452,39.48725
3.0,30,16,1131,0.9591542527630946,0.96468574,0.9619805481874447,0.0028262954243500893,0.9823008849557522,0.023146632192657557,61.5499557913351
3.0,30,17,998,0.9505381855458739,0.9482201,0.9549098196392786,0.004371634093404686,0.95,-0.000538185545873926,44.10170340681363
3.0,30,18,891,0.955981356809943,0.9523434,0.9595959595959596,0.003614602786016552,0.9438202247191011,-0.012161132090841908,45.833052749719414
3.0,30,19,1090,0.953113371371868,0.96353066,0.9651376146788991,0.012024243307031113,0.981651376146789,0.028538004774920966,52.45940366972477
3.0,30,20,1058,0.9633921516987095,0.96590024,0.9678638941398866,0.004471742441177096,0.9716981132075472,0.008305961508837667,64.25685255198488
3.0,30,21,1144,0.9768059917854555,0.97477466,0.9755244755244755,-0.0012815162609799424,0.9826086956521739,0.005802703866718439,70.49213286713287
3.0,30,22,235,0.9604247104247104,0.9656605,0.9531914893617022,-0.007233221063008277,1.0,0.03957528957528955,44.56382978723404
5.0,5,1,1239,0.6020969855832241,0.664316,0.6472962066182405,0.04519922103501639,0.8306451612903226,0.2285481757070985,10.357546408393866
5.0,5,2,990,0.6107399794450155,0.63642186,0.6404040404040404,0.029664060959024963,0.8686868686868687,0.25794688924185327,9.63560606060606
5.0,5,3,1468,0.781483325037332,0.78969413,0.7942779291553134,0.01279460411798139,0.9047619047619048,0.12327857972457279,17.900544959128066
5.0,5,4,1739,0.786046511627907,0.8284548,0.8027602070155262,0.016713695387619243,0.8908045977011494,0.10475808607324244,16.90037377803335
5.0,5,5,1352,0.7711083437110834,0.8098086,0.7795857988165681,0.0084774551054847,0.875,0.10389165628891661,17.08117603550296
5.0,5,6,1369,0.7403173121791881,0.78999597,0.7494521548575602,0.009134842678372168,0.8686131386861314,0.12829582650694338,15.697772096420746
5.0,5,7,1207,0.7032204330927263,0.7521557,0.7166528583264291,0.013432425233702805,0.8925619834710744,0.1893415503783481,12.635666942833472
5.0,5,8,1306,0.6861618798955613,0.73208123,0.7128637059724349,0.026701826076873547,0.8473282442748091,0.1611663643792478,11.970903522205207
5.0,5,9,1008,0.6635244828489133,0.7067876,0.6944444444444444,0.03091996159553112,0.8811881188118812,0.2176636359629679,11.323660714285714
5.0,5,10,897,0.71099116781158,0.7120127,0.7023411371237458,-0.00865003068783421,0.8555555555555555,0.1445643877439755,12.204292084726868
5.0,5,11,1085,0.6464530892448512,0.66392046,0.6811059907834102,0.03465290153855893,0.8440366972477065,0.19758360800285524,11.386866359447005
5.0,5,12,1208,0.731675392670157,0.7159247,0.7259933774834437,-0.005682015186713296,0.8429752066115702,0.1112998139414132,13.415769867549669
5.0,5,13,1287,0.7307395001288328,0.7416179,0.752913752913753,0.022174252784920134,0.8914728682170543,0.16073336808822147,14.998251748251748
5.0,5,14,1246,0.7891891891891892,0.7794006,0.8202247191011236,0.031035529911934367,0.92,0.1308108108108108,20.309390048154093
5.0,5,15,1000,0.7898003237992445,0.7786062,0.806,0.016199676200755575,0.93,0.14019967620075557,17.773
5.0,5,16,1131,0.8226814031715521,0.8494584,0.8240495137046862,0.0013681105331340149,0.8938053097345132,0.07112390656296108,27.232758620689655
5.0,5,17,998,0.7660174269605331,0.7874688,0.8206412825651302,0.05462385560459715,0.88,0.1139825730394669,18.522795591182366
5.0,5,18,891,0.7812014500258934,0.77864444,0.7867564534231201,0.005555003397226699,0.8539325842696629,0.07273113424376954,20.717171717171716
5.0,5,19,1090,0.8057553956834532,0.8343859,0.8458715596330275,0.04011616394957429,0.926605504587156,0.12085010890370274,24.921100917431193
5.0,5,20,1058,0.833552804845931,0.83960253,0.8610586011342155,0.027505796288284534,0.9245283018867925,0.0909754970408615,22.69470699432892
5.0,5,21,1144,0.8813723121526938,0.8744562,0.8898601398601399,0.00848782770744605,0.9739130434782609,0.09254073132556706,30.707386363636363
5.0,5,22,235,0.7953667953667953,0.80079764,0.7574468085106383,-0.03791998685615705,0.9166666666666666,0.1212998712998713,18.895744680851063
5.0,10,1,1239,0.7038007863695938,0.7669509,0.7393058918482648,0.03550510547867103,0.9112903225806451,0.20748953621105137,14.510694108151736
5.0,10,2,990,0.7137718396711202,0.73023397,0.7393939393939394,0.025622099722819147,0.898989898989899,0.18521805931877877,13.273232323232323
5.0,10,3,1468,0.8414634146341463,0.8510889,0.8528610354223434,0.01139762078819706,0.8843537414965986,0.04289032686245231,24.233310626703
5.0,10,4,1739,0.8472093023255814,0.8784163,0.8568142610695803,0.009604958743998804,0.9195402298850575,0.07233092755947601,23.688614146060953
5.0,10,5,1352,0.8311332503113324,0.86785805,0.8350591715976331,0.003925921286300649,0.8897058823529411,0.058572632041608674,25.545673076923077
5.0,10,6,1369,0.8154456369575361,0.8554443,0.8246895544192842,0.009243917461748019,0.8978102189781022,0.08236458202056607,20.95617238860482
5.0,10,7,1207,0.7784564131038312,0.8302622,0.7804473902236951,0.001990977119863957,0.8677685950413223,0.08931218193749113,16.964581607290803
5.0,10,8,1306,0.7702349869451697,0.8078049,0.7817764165390505,0.011541429593880825,0.8320610687022901,0.061826081757120455,15.921133231240429
5.0,10,9,1008,0.7577899973815135,0.78468674,0.7807539682539683,0.02296397087245472,0.9504950495049505,0.19270505212343692,15.951140873015873
5.0,10,10,897,0.784838076545633,0.7921337,0.7681159420289855,-0.016722134516647502,0.9,0.11516192345436704,16.947045707915272
5.0,10,11,1085,0.7374141876430206,0.74233127,0.7631336405529954,0.025719452909974794,0.9174311926605505,0.18001700501752993,15.821889400921659
5.0,10,12,1208,0.8065445026178011,0.78874123,0.7864238410596026,-0.02012066155819847,0.8512396694214877,0.04469516680368657,17.98323675496689
5.0,10,13,1287,0.7985055398093275,0.8034116,0.8174048174048174,0.018899277595489927,0.9224806201550387,0.12397508034571125,20.553418803418804
5.0,10,14,1246,0.8565110565110565,0.83722925,0.8747993579454254,0.01828830143436888,0.936,0.07948894348894353,28.76304173354735
5.0,10,15,1000,0.849703184025904,0.8429918,0.868,0.018296815974096048,0.94,0.090296815974096,24.3945
5.0,10,16,1131,0.8767419509851033,0.88989854,0.8726790450928382,-0.004062905892265101,0.9203539823008849,0.04361203131578162,37.70092838196287
5.0,10,17,998,0.8431573552024603,0.85174817,0.8837675350701403,0.04061017986768001,0.9,0.056842644797539754,25.330410821643287
5.0,10,18,891,0.8516312791299845,0.8541008,0.8529741863075196,0.0013429071775351575,0.9101123595505618,0.058481080420577314,32.02861952861953
5.0,10,19,1090,0.8625651203175391,0.88342553,0.8954128440366973,0.03284772371915823,0.944954128440367,0.0823890081228279,32.93188073394495
5.0,10,20,1058,0.8875427969449565,0.88982326,0.9139886578449905,0.02644586090003398,0.9245283018867925,0.036985504941835945,34.69588846880907
5.0,10,21,1144,0.9176129499879198,0.91836816,0.916958041958042,-0.0006549080298777765,0.9478260869565217,0.03021313696860195,41.56184440559441
5.0,10,22,235,0.8706563706563707,0.8714052,0.8638297872340426,-0.006826583422328114,1.0,0.1293436293436293,28.118085106382978
5.0,20,1,1239,0.7931847968545216,0.84371805,0.8151735270379338,0.021988730183412186,0.9596774193548387,0.16649262250031716,21.51452784503632
5.0,20,2,990,0.7913669064748201,0.82494146,0.8131313131313131,0.02176440665649304,0.9797979797979798,0.18843107332315967,18.06338383838384
5.0,20,3,1468,0.8875062220009955,0.8964566,0.8896457765667575,0.0021395545657619808,0.8639455782312925,-0.023560643769703016,32.86733651226158
5.0,20,4,1739,0.8879069767441861,0.91115063,0.8964922369177688,0.008585260173582743,0.9367816091954023,0.04887463245121626,34.646492236917766
5.0,20,5,1352,0.873972602739726,0.9091139,0.8742603550295858,0.0002877522898597773,0.9338235294117647,0.05985092667203873,37.612426035502956
5.0,20,6,1369,0.8681754549696686,0.8976952,0.8794740686632578,0.011298613693589199,0.9343065693430657,0.06613111437339703,28.60682980277575
5.0,20,7,1207,0.8436979455857857,0.87474686,0.8467274233637117,0.0030294777779259485,0.9504132231404959,0.10671527755471022,23.568558409279206
5.0,20,8,1306,0.8323759791122716,0.86199176,0.8315467075038285,-0.0008292716084430385,0.8702290076335878,0.03785302852131622,22.561638591117916
5.0,20,9,1008,0.8381775333857031,0.8394348,0.8521825396825397,0.014005006296836542,0.9306930693069307,0.09251553592122763,23.90203373015873
5.0,20,10,897,0.8412659470068695,0.8502257,0.8138238573021181,-0.02744208970475137,0.9333333333333333,0.09206738632646383,23.26923076923077
5.0,20,11,1085,0.8066361556064073,0.8100591,0.8138248847926267,0.007188729186219378,0.8990825688073395,0.09244641320093216,21.892857142857142
5.0,20,12,1208,0.8589005235602094,0.8352266,0.8327814569536424,-0.026119066606567043,0.9173553719008265,0.058454848340617094,25.270902317880793
5.0,20,13,1287,0.8680752383406338,0.8384764,0.8756798756798757,0.007604637339241882,0.9534883720930233,0.08541313375238946,26.74184149184149
5.0,20,14,1246,0.9012285012285012,0.8762772,0.9020866773675762,0.0008581761390750176,0.936,0.03477149877149888,41.40830658105939
5.0,20,15,1000,0.8896384241770102,0.8825704,0.921,0.03136157582298982,0.94,0.050361575822989724,33.011
5.0,20,16,1131,0.9135031234983181,0.9221034,0.9115826702033598,-0.0019204532949582687,0.911504424778761,-0.001998698719557046,52.547524314765695
5.0,20,17,998,0.8915940543311123,0.8914613,0.9098196392785571,0.01822558494744486,0.95,0.05840594566888768,35.29634268537074
5.0,20,18,891,0.9013464526152253,0.9017985,0.9023569023569024,0.0010104497416770775,0.898876404494382,-0.0024700481208432823,38.907407407407405
5.0,20,19,1090,0.8982882659389729,0.9189554,0.9211009174311927,0.022812651492219782,0.9541284403669725,0.0558401744279996,42.98922018348624
5.0,20,20,1058,0.9220437187253094,0.9222591,0.945179584120983,0.023135865395673583,0.9433962264150944,0.021352507689784916,51.69872400756144
5.0,20,21,1144,0.9441894177337521,0.945501,0.9423076923076923,-0.0018817254260597993,0.9652173913043478,0.021027973570595715,57.60926573426573
5.0,20,22,235,0.9083011583011583,0.9133437,0.902127659574468,-0.006173498726690263,1.0,0.09169884169884168,38.793617021276596
5.0,30,1,1239,0.8319790301441677,0.8702477,0.8595641646489104,0.027585134504742648,0.9758064516129032,0.1438274214687355,25.29862792574657
5.0,30,2,990,0.8306783144912642,0.85837704,0.8606060606060606,0.029927746114796427,0.98989898989899,0.15922067540772578,22.175757575757576
5.0,30,3,1468,0.9094076655052264,0.9145916,0.912125340599455,0.0027176750942286,0.8843537414965986,-0.025053924008627826,39.95759536784741
5.0,30,4,1739,0.9065116279069767,0.9234557,0.9102932719953997,0.003781644088422964,0.9425287356321839,0.036017107725207165,42.2673950546291
5.0,30,5,1352,0.8924034869240348,0.9252908,0.8949704142011834,0.0025669272771485785,0.9264705882352942,0.03406710131125934,46.09134615384615
5.0,30,6,1369,0.8950069995333645,0.9150849,0.9108838568298028,0.015876857296438285,0.9708029197080292,0.07579592017466474,34.91216216216216
5.0,30,7,1207,0.8734036646307607,0.90119123,0.8616404308202155,-0.011763233810545226,0.9421487603305785,0.0687450956998178,29.034382767191385
5.0,30,8,1306,0.8639686684073107,0.8843441,0.8575803981623277,-0.0063882702449830076,0.8931297709923665,0.029161102585055776,28.21190658499234
5.0,30,9,1008,0.874574495941346,0.86607254,0.8839285714285714,0.009354075487225444,0.9603960396039604,0.08582154366261441,29.24826388888889
5.0,30,10,897,0.8731599607458292,0.87439656,0.8483835005574136,-0.024776460188415617,0.9444444444444444,0.07128448369861518,28.439241917502788
5.0,30,11,1085,0.8466819221967964,0.847136,0.83963133640553,-0.007050585791266384,0.9174311926605505,0.07074927046375412,27.55898617511521
5.0,30,12,1208,0.8798429319371728,0.859395,0.8526490066225165,-0.027193925314656253,0.9338842975206612,0.05404136558348838,30.433153973509935
5.0,30,13,1287,0.8946147900025767,0.861725,0.8927738927738927,-0.0018408972286839687,0.937984496124031,0.0433697061214543,32.55982905982906
5.0,30,14,1246,0.9250614250614251,0.8928064,0.92776886035313,0.0027074352917049183,0.96,0.034938574938574884,50.52808988764045
5.0,30,15,1000,0.9112250404749056,0.9016841,0.934,0.02277495952509445,0.98,0.06877495952509438,39.48725
5.0,30,16,1131,0.9305622296972609,0.9363147,0.9257294429708223,-0.004832786726438609,0.9557522123893806,0.025189982692119695,61.5499557913351
5.0,30,17,998,0.9149154279856484,0.9095626,0.9268537074148296,0.011938279429181242,0.96,0.045084572014351565,44.10170340681363
5.0,30,18,891,0.9267219057483169,0.91635466,0.9281705948372615,0.001448689088944577,0.9213483146067416,-0.005373591141575318,45.833052749719414
5.0,30,19,1090,0.9163979161498388,0.93512046,0.9302752293577982,0.013877313207959374,0.981651376146789,0.0652534599969502,52.45940366972477
5.0,30,20,1058,0.9407426915986304,0.93336034,0.9565217391304348,0.01577904753180437,0.9528301886792453,0.01208749708061485,64.25685255198488
5.0,30,21,1144,0.9555448175887895,0.9530714,0.9554195804195804,-0.00012523716920909145,0.9652173913043478,0.009672573715558297,70.49213286713287
5.0,30,22,235,0.9276061776061776,0.9366648,0.9234042553191489,-0.004201922287028648,1.0,0.07239382239382242,44.56382978723404
