side,window,hmm_state,zscore_threshold,observations,mean_mfe_30,median_mfe_30,mean_mae_30,median_mae_30,mfe_ge_20,mfe_ge_50,mfe_ge_100,mae_ge_10,mae_ge_20,mae_ge_35
SHORT,20,0,2.0,787,24.0930749682338,15.0,28.737293519695044,16.5,0.4142312579415502,0.09021601016518424,0.025412960609911054,0.6810673443456162,0.4256670902160102,0.24904701397712833
SHORT,21,0,2.0,772,42.06282383419689,29.375,43.78594559585492,29.5,0.6515544041450777,0.2823834196891192,0.07642487046632124,0.8264248704663213,0.6360103626943006,0.43134715025906734
SHORT,22,0,2.0,744,45.49527027027027,34.625,44.83581081081081,33.0,0.6841397849462365,0.3333333333333333,0.08602150537634409,0.8306451612903226,0.6666666666666666,0.46774193548387094
SHORT,1,0,2.5,17,12.661764705882353,8.5,29.455882352941178,23.0,0.23529411764705882,0.058823529411764705,0.0,0.8235294117647058,0.6470588235294118,0.23529411764705882
SHORT,2,0,2.5,345,6.93768115942029,4.25,8.084782608695653,5.75,0.08115942028985507,0.002898550724637681,0.0,0.3072463768115942,0.0927536231884058,0.008695652173913044
SHORT,3,0,2.5,447,46.97315436241611,29.5,39.81711409395973,26.0,0.6174496644295302,0.3243847874720358,0.10738255033557047,0.7539149888143176,0.5682326621923938,0.40268456375838924
SHORT,4,0,2.5,175,22.282857142857143,18.0,19.55,13.5,0.44,0.06285714285714286,0.011428571428571429,0.6171428571428571,0.37714285714285717,0.17714285714285713
SHORT,5,0,2.5,138,23.179347826086957,16.25,22.465579710144926,16.75,0.391304347826087,0.08695652173913043,0.021739130434782608,0.7318840579710145,0.41304347826086957,0.2318840579710145
SHORT,6,0,2.5,123,27.53252032520325,20.25,25.014227642276424,22.5,0.5121951219512195,0.17073170731707318,0.024390243902439025,0.7560975609756098,0.5528455284552846,0.23577235772357724
SHORT,7,0,2.5,86,20.447674418604652,10.75,20.816860465116278,19.25,0.29069767441860467,0.08139534883720931,0.011627906976744186,0.7790697674418605,0.46511627906976744,0.1511627906976744
SHORT,8,0,2.5,137,27.169708029197082,18.0,23.947080291970803,18.25,0.48175182481751827,0.1678832116788321,0.014598540145985401,0.6642335766423357,0.46715328467153283,0.25547445255474455
SHORT,9,0,2.5,110,46.99090909090909,33.625,33.45681818181818,25.375,0.6909090909090909,0.3181818181818182,0.1,0.8,0.6,0.35454545454545455
SHORT,10,0,2.5,490,51.191326530612244,34.375,47.406122448979595,37.25,0.6775510204081633,0.36122448979591837,0.14285714285714285,0.8428571428571429,0.7183673469387755,0.5224489795918368
SHORT,11,0,2.5,177,29.926553672316384,23.25,30.32909604519774,20.25,0.5254237288135594,0.20903954802259886,0.02824858757062147,0.7062146892655368,0.5141242937853108,0.3502824858757062
SHORT,12,0,2.5,159,21.5251572327044,14.75,21.592767295597483,18.25,0.4025157232704403,0.06918238993710692,0.012578616352201259,0.7610062893081762,0.4528301886792453,0.1761006289308176
SHORT,13,0,2.5,178,29.834269662921347,18.75,22.34269662921348,18.0,0.48314606741573035,0.20224719101123595,0.03932584269662921,0.7303370786516854,0.43820224719101125,0.20224719101123595
SHORT,14,0,2.5,332,36.08810240963855,27.625,32.23418674698795,25.25,0.6114457831325302,0.25903614457831325,0.05120481927710843,0.7951807228915663,0.5933734939759037,0.35843373493975905
SHORT,15,0,2.5,542,40.378690036900366,23.375,34.56918819188192,24.375,0.5387453874538746,0.25830258302583026,0.08302583025830258,0.7822878228782287,0.5682656826568265,0.3726937269372694
SHORT,16,0,2.5,131,34.971374045801525,21.0,26.36832061068702,20.0,0.5190839694656488,0.2900763358778626,0.05343511450381679,0.7251908396946565,0.5038167938931297,0.26717557251908397
SHORT,17,0,2.5,173,33.16907514450867,21.5,37.69653179190752,31.75,0.5202312138728323,0.2254335260115607,0.05202312138728324,0.838150289017341,0.6820809248554913,0.4508670520231214
SHORT,18,0,2.5,135,41.00185185185185,33.0,36.97037037037037,26.5,0.6814814814814815,0.3037037037037037,0.05925925925925926,0.8148148148148148,0.6370370370370371,0.34074074074074073
SHORT,19,0,2.5,133,35.15601503759399,26.25,30.13157894736842,21.0,0.6240601503759399,0.22556390977443608,0.045112781954887216,0.7593984962406015,0.5112781954887218,0.2857142857142857
SHORT,20,0,2.5,270,28.169444444444444,17.25,37.20092592592592,20.75,0.45925925925925926,0.11851851851851852,0.044444444444444446,0.7666666666666667,0.5259259259259259,0.32592592592592595
SHORT,21,0,2.5,135,44.681481481481484,34.75,43.01851851851852,27.5,0.7407407407407407,0.35555555555555557,0.1037037037037037,0.8296296296296296,0.6296296296296297,0.42962962962962964
SHORT,22,0,2.5,132,55.63846153846154,42.5,52.45,32.625,0.7045454545454546,0.4015151515151515,0.15151515151515152,0.8333333333333334,0.6363636363636364,0.44696969696969696
SHORT,1,0,3.0,2,3.375,3.375,64.25,64.25,0.0,0.0,0.0,1.0,1.0,1.0
SHORT,2,0,3.0,72,8.659722222222221,5.25,10.159722222222221,7.0,0.1388888888888889,0.0,0.0,0.4027777777777778,0.2222222222222222,0.013888888888888888
SHORT,3,0,3.0,163,48.7239263803681,30.5,36.29294478527607,20.0,0.6319018404907976,0.3374233128834356,0.1165644171779141,0.7177914110429447,0.5030674846625767,0.3619631901840491
SHORT,4,0,3.0,31,27.903225806451612,20.5,26.306451612903224,18.25,0.5161290322580645,0.12903225806451613,0.03225806451612903,0.8064516129032258,0.45161290322580644,0.2903225806451613
SHORT,5,0,3.0,20,23.5375,18.875,26.825,17.625,0.45,0.05,0.05,0.75,0.35,0.3
SHORT,6,0,3.0,16,39.234375,24.125,35.765625,33.625,0.6875,0.25,0.125,0.8125,0.6875,0.5
SHORT,7,0,3.0,16,21.484375,13.25,24.984375,24.25,0.375,0.0625,0.0,0.9375,0.625,0.1875
SHORT,8,0,3.0,14,47.55357142857143,40.625,31.375,35.875,0.7142857142857143,0.35714285714285715,0.07142857142857142,0.6428571428571429,0.6428571428571429,0.5
SHORT,9,0,3.0,24,74.6875,64.625,47.479166666666664,28.25,0.9166666666666666,0.5416666666666666,0.2916666666666667,0.7916666666666666,0.5833333333333334,0.4583333333333333
SHORT,10,0,3.0,169,59.69230769230769,43.75,51.52958579881657,43.5,0.7218934911242604,0.44970414201183434,0.1834319526627219,0.8520710059171598,0.7337278106508875,0.5621301775147929
SHORT,11,0,3.0,27,38.4537037037037,26.75,40.75925925925926,32.75,0.5925925925925926,0.2962962962962963,0.1111111111111111,0.7777777777777778,0.7037037037037037,0.48148148148148145
SHORT,12,0,3.0,11,15.136363636363637,14.25,21.65909090909091,15.75,0.2727272727272727,0.0,0.0,0.8181818181818182,0.45454545454545453,0.2727272727272727
SHORT,13,0,3.0,25,39.89,23.25,31.45,22.75,0.6,0.28,0.08,0.84,0.6,0.32
SHORT,14,0,3.0,154,34.69805194805195,25.875,35.33603896103896,27.875,0.6038961038961039,0.2662337662337662,0.03896103896103896,0.8051948051948052,0.6298701298701299,0.38961038961038963
SHORT,15,0,3.0,200,46.42125,29.5,36.56625,22.5,0.585,0.32,0.11,0.77,0.55,0.37
SHORT,16,0,3.0,11,50.18181818181818,45.75,22.886363636363637,8.0,1.0,0.45454545454545453,0.0,0.36363636363636365,0.36363636363636365,0.18181818181818182
SHORT,17,0,3.0,30,48.766666666666666,24.875,49.766666666666666,44.75,0.5666666666666667,0.3,0.2,1.0,0.8666666666666667,0.6666666666666666
SHORT,18,0,3.0,22,43.31818181818182,44.0,43.625,27.75,0.6818181818181818,0.45454545454545453,0.045454545454545456,0.9090909090909091,0.7272727272727273,0.36363636363636365
SHORT,19,0,3.0,11,59.40909090909091,65.5,36.15909090909091,21.5,0.9090909090909091,0.6363636363636364,0.09090909090909091,0.7272727272727273,0.5454545454545454,0.45454545454545453
SHORT,20,0,3.0,67,31.794776119402986,17.5,55.276119402985074,32.75,0.47761194029850745,0.16417910447761194,0.05970149253731343,0.8208955223880597,0.6417910447761194,0.4925373134328358
SHORT,21,0,3.0,18,50.486111111111114,47.125,63.55555555555556,53.875,0.8888888888888888,0.4444444444444444,0.1111111111111111,1.0,0.8888888888888888,0.6111111111111112
SHORT,22,0,3.0,18,128.953125,107.125,71.109375,61.625,0.7777777777777778,0.7222222222222222,0.5,0.8888888888888888,0.6111111111111112,0.5
SHORT,1,1,1.5,2089,11.417544279559598,7.25,10.959550023934897,7.5,0.15031115366203926,0.019147917663954045,0.005265677357587362,0.3767352800382958,0.1431306845380565,0.03925323121110579
SHORT,2,1,1.5,1988,10.087902414486921,5.875,10.950201207243461,7.5,0.11167002012072434,0.022132796780684104,0.007545271629778672,0.39889336016096577,0.14688128772635814,0.03621730382293763
SHORT,3,1,1.5,1393,11.567300789662598,7.75,12.874910265613783,9.75,0.15865039483129936,0.01507537688442211,0.005025125628140704,0.49174443646805455,0.167264895908112,0.03732950466618808
SHORT,4,1,1.5,1962,33.48534658511723,22.5,29.932339449541285,22.25,0.5448521916411825,0.2130479102956167,0.047910295616717634,0.780835881753313,0.5458715596330275,0.28491335372069315
SHORT,5,1,1.5,1902,33.173107255520506,23.625,32.72450052576236,23.75,0.5483701366982124,0.222397476340694,0.03838065194532071,0.7933753943217665,0.5751840168243953,0.33385909568874866
SHORT,6,1,1.5,1677,39.121049493142515,28.75,33.89057841383423,25.25,0.6141920095408467,0.2796660703637448,0.07215265354800239,0.7942754919499105,0.59391771019678,0.3625521765056649
SHORT,7,1,1.5,798,27.398496240601503,18.25,26.48527568922306,18.0,0.4548872180451128,0.16541353383458646,0.02756892230576441,0.7130325814536341,0.4674185463659148,0.2619047619047619
SHORT,8,1,1.5,1754,38.96465222348917,25.75,39.93885404789054,32.0,0.571835803876853,0.2633979475484607,0.07525655644241733,0.8038768529076397,0.6619156214367161,0.4646522234891676
SHORT,9,1,1.5,3760,58.24660904255319,43.25,51.52121010638298,38.25,0.7204787234042553,0.4425531914893617,0.16808510638297872,0.8340425531914893,0.6946808510638298,0.5351063829787234
SHORT,10,1,1.5,2484,25.531199677938808,18.5,25.06219806763285,19.0,0.46497584541062803,0.11996779388083736,0.020128824476650563,0.7443639291465378,0.47665056360708535,0.2181964573268921
SHORT,11,1,1.5,129,30.781007751937985,17.0,28.75,9.75,0.35658914728682173,0.14728682170542637,0.10077519379844961,0.4883720930232558,0.27906976744186046,0.13953488372093023
SHORT,12,1,1.5,1742,42.73564867967853,29.75,35.75717566016073,27.75,0.6360505166475315,0.3214695752009185,0.10218140068886337,0.7853042479908151,0.6113662456946038,0.38289322617680827
SHORT,13,1,1.5,1048,39.247853053435115,24.5,37.55510496183206,27.625,0.5725190839694656,0.2833969465648855,0.10019083969465649,0.7919847328244275,0.6230916030534351,0.4026717557251908
SHORT,14,1,1.5,3176,22.364294710327457,15.75,23.739530856423173,17.25,0.4005037783375315,0.10295969773299748,0.014483627204030227,0.6974181360201511,0.4392317380352645,0.2037153652392947
SHORT,15,1,1.5,472,42.33898305084746,30.5,51.60699152542373,33.125,0.6122881355932204,0.2923728813559322,0.09322033898305085,0.8538135593220338,0.6800847457627118,0.4809322033898305
SHORT,16,1,1.5,1378,52.97768505079826,34.125,48.184143686502175,35.5,0.6770682148040639,0.37445573294629897,0.16182873730043543,0.8352685050798259,0.6799709724238027,0.5058055152394775
SHORT,17,1,1.5,1122,50.8424688057041,34.75,45.731283422459896,35.0,0.6729055258467023,0.375222816399287,0.14527629233511585,0.8235294117647058,0.6720142602495544,0.5008912655971479
SHORT,18,1,1.5,482,34.98703319502075,18.75,22.49325726141079,17.625,0.470954356846473,0.15560165975103735,0.04979253112033195,0.7240663900414938,0.43983402489626555,0.17012448132780084
SHORT,19,1,1.5,1055,49.159004739336496,30.75,48.287203791469196,33.25,0.633175355450237,0.34502369668246446,0.13649289099526066,0.8085308056872038,0.6682464454976303,0.4758293838862559
SHORT,20,1,1.5,2455,37.11822810590631,24.5,35.266191446028515,23.0,0.5934826883910387,0.2374745417515275,0.059470468431771895,0.7657841140529531,0.5568228105906313,0.33319755600814666
SHORT,21,1,1.5,912,30.58168859649123,19.75,27.576480263157894,18.0,0.4967105263157895,0.14583333333333334,0.046052631578947366,0.7116228070175439,0.45614035087719296,0.20614035087719298
SHORT,22,1,1.5,985,41.27335025380711,25.25,34.71243654822335,25.0,0.5736040609137056,0.23248730964467004,0.07918781725888324,0.7857868020304568,0.5959390862944163,0.33705583756345175
SHORT,1,1,2.0,661,12.694024205748866,7.5,11.253782148260212,7.75,0.1815431164901664,0.024205748865355523,0.01059001512859304,0.39939485627836613,0.16036308623298035,0.037821482602118005
SHORT,2,1,2.0,483,12.11231884057971,6.25,10.503623188405797,7.25,0.14285714285714285,0.035196687370600416,0.018633540372670808,0.3995859213250518,0.13457556935817805,0.024844720496894408
SHORT,3,1,2.0,364,10.57967032967033,7.25,11.95467032967033,10.0,0.18956043956043955,0.0027472527472527475,0.0,0.5082417582417582,0.15934065934065933,0.027472527472527472
SHORT,4,1,2.0,805,32.25341614906832,19.75,30.81552795031056,22.0,0.49813664596273294,0.19875776397515527,0.043478260869565216,0.8037267080745342,0.5527950310559007,0.2720496894409938
SHORT,5,1,2.0,754,32.83023872679045,21.25,32.794429708222815,23.75,0.519893899204244,0.21352785145888595,0.03978779840848806,0.7771883289124668,0.5729442970822282,0.32891246684350134
SHORT,6,1,2.0,685,38.051824817518245,28.25,32.807664233576645,24.0,0.6131386861313869,0.2613138686131387,0.06715328467153285,0.7824817518248175,0.5635036496350365,0.3372262773722628
SHORT,7,1,2.0,452,27.299778761061948,17.75,27.799778761061948,18.0,0.4491150442477876,0.17035398230088494,0.035398230088495575,0.6946902654867256,0.4778761061946903,0.27876106194690264
SHORT,8,1,2.0,789,39.703738910012675,26.25,40.37769328263625,32.0,0.5779467680608364,0.2534854245880862,0.08745247148288973,0.8162230671736375,0.670468948035488,0.4550063371356147
SHORT,9,1,2.0,1630,61.576533742331286,44.375,50.541564417177916,37.5,0.7263803680981595,0.4539877300613497,0.19202453987730062,0.8368098159509203,0.6834355828220859,0.5288343558282208
SHORT,10,1,2.0,805,24.115527950310558,17.5,27.621739130434783,20.0,0.4546583850931677,0.11801242236024845,0.011180124223602485,0.7639751552795031,0.5043478260869565,0.2571428571428571
SHORT,11,1,2.0,69,31.63768115942029,18.75,37.6231884057971,10.5,0.42028985507246375,0.14492753623188406,0.07246376811594203,0.5072463768115942,0.2753623188405797,0.13043478260869565
SHORT,12,1,2.0,843,42.90865954922894,29.0,35.98428232502965,28.25,0.6453143534994069,0.3107947805456702,0.1055753262158956,0.7900355871886121,0.6227758007117438,0.37247924080664296
SHORT,13,1,2.0,521,42.04078694817658,27.5,38.71785028790787,29.25,0.5969289827255279,0.30134357005758156,0.11708253358925144,0.8138195777351248,0.6506717850287908,0.4165067178502879
SHORT,14,1,2.0,967,22.451913133402275,16.75,25.2052740434333,17.75,0.41468459152016546,0.09927611168562564,0.010341261633919338,0.7259565667011375,0.4498448810754912,0.2109617373319545
SHORT,15,1,2.0,149,52.256711409395976,34.25,55.486577181208055,36.25,0.6644295302013423,0.3288590604026846,0.14093959731543623,0.87248322147651,0.7181208053691275,0.5369127516778524
SHORT,16,1,2.0,700,52.04964285714286,33.0,44.91642857142857,34.75,0.6614285714285715,0.36142857142857143,0.16714285714285715,0.8228571428571428,0.6585714285714286,0.49857142857142855
SHORT,17,1,2.0,555,47.93423423423423,32.75,44.84954954954955,35.5,0.6612612612612613,0.36036036036036034,0.12792792792792793,0.8432432432432433,0.6810810810810811,0.5117117117117117
SHORT,18,1,2.0,235,28.07872340425532,18.5,25.126595744680852,18.75,0.4595744680851064,0.1574468085106383,0.029787234042553193,0.7617021276595745,0.46808510638297873,0.2
SHORT,19,1,2.0,492,50.00914634146341,34.125,49.01321138211382,33.25,0.6524390243902439,0.3800813008130081,0.12398373983739837,0.806910569105691,0.6565040650406504,0.4715447154471545
SHORT,20,1,2.0,677,37.70420974889217,27.25,37.96491875923191,26.25,0.6307237813884786,0.2481536189069424,0.06499261447562776,0.7961595273264401,0.5982274741506647,0.3722304283604136
SHORT,21,1,2.0,447,32.563199105145415,20.75,27.942393736017898,19.0,0.5234899328859061,0.16331096196868009,0.05145413870246085,0.738255033557047,0.4899328859060403,0.22818791946308725
SHORT,22,1,2.0,490,47.68112244897959,27.5,36.925,26.625,0.6061224489795919,0.2510204081632653,0.09795918367346938,0.7775510204081633,0.610204081632653,0.3795918367346939
SHORT,1,1,2.5,123,11.691056910569106,9.25,13.028455284552846,8.25,0.21138211382113822,0.008130081300813009,0.0,0.42276422764227645,0.18699186991869918,0.07317073170731707
SHORT,2,1,2.5,60,12.495833333333334,5.125,10.395833333333334,8.375,0.18333333333333332,0.03333333333333333,0.016666666666666666,0.38333333333333336,0.1,0.03333333333333333
SHORT,3,1,2.5,68,9.525735294117647,5.75,13.327205882352942,12.0,0.17647058823529413,0.0,0.0,0.5588235294117647,0.23529411764705882,0.029411764705882353
SHORT,4,1,2.5,307,30.145765472312704,16.5,29.679153094462542,23.0,0.4364820846905538,0.16612377850162866,0.04560260586319218,0.8208469055374593,0.5732899022801303,0.2931596091205212
SHORT,5,1,2.5,299,34.25,22.75,31.171404682274247,23.0,0.5317725752508361,0.22742474916387959,0.043478260869565216,0.7591973244147158,0.5551839464882943,0.31438127090301005
SHORT,6,1,2.5,264,38.90909090909091,28.625,32.46780303030303,23.25,0.5984848484848485,0.26136363636363635,0.08333333333333333,0.7689393939393939,0.5568181818181818,0.3446969696969697
SHORT,7,1,2.5,211,30.015402843601894,17.75,30.02251184834123,19.75,0.46445497630331756,0.20853080568720378,0.052132701421800945,0.6966824644549763,0.4976303317535545,0.3222748815165877
SHORT,8,1,2.5,344,44.35973837209303,29.0,39.03561046511628,32.0,0.6337209302325582,0.2936046511627907,0.10465116279069768,0.8023255813953488,0.6482558139534884,0.45058139534883723
SHORT,9,1,2.5,565,64.88230088495575,46.5,51.24601769911504,37.75,0.727433628318584,0.479646017699115,0.22123893805309736,0.8371681415929203,0.7026548672566372,0.5292035398230088
SHORT,10,1,2.5,159,24.388364779874212,18.25,29.03616352201258,18.5,0.4528301886792453,0.1069182389937107,0.018867924528301886,0.7610062893081762,0.49056603773584906,0.2641509433962264
SHORT,11,1,2.5,31,45.38709677419355,20.0,28.89516129032258,8.5,0.5161290322580645,0.2903225806451613,0.16129032258064516,0.41935483870967744,0.25806451612903225,0.06451612903225806
SHORT,12,1,2.5,354,43.617231638418076,30.25,36.75494350282486,27.75,0.6949152542372882,0.3163841807909605,0.10451977401129943,0.7966101694915254,0.635593220338983,0.3757062146892655
SHORT,13,1,2.5,257,42.95330739299611,27.75,40.19455252918288,31.25,0.6070038910505836,0.31906614785992216,0.11673151750972763,0.8404669260700389,0.6614785992217899,0.46303501945525294
SHORT,14,1,2.5,196,25.590561224489797,20.375,26.9859693877551,22.375,0.5153061224489796,0.10204081632653061,0.01020408163265306,0.7755102040816326,0.5306122448979592,0.25510204081632654
SHORT,15,1,2.5,48,57.364583333333336,39.5,71.67708333333333,56.75,0.7291666666666666,0.3958333333333333,0.14583333333333334,0.9375,0.8541666666666666,0.7083333333333334
SHORT,16,1,2.5,300,50.205,30.5,46.20583333333333,34.375,0.64,0.3233333333333333,0.16666666666666666,0.83,0.6466666666666666,0.4866666666666667
SHORT,17,1,2.5,262,46.104007633587784,31.375,45.75286259541985,36.5,0.6221374045801527,0.31679389312977096,0.13740458015267176,0.851145038167939,0.6641221374045801,0.5267175572519084
SHORT,18,1,2.5,97,25.103092783505154,13.75,30.74484536082474,23.0,0.36082474226804123,0.12371134020618557,0.041237113402061855,0.8041237113402062,0.5463917525773195,0.28865979381443296
SHORT,19,1,2.5,225,53.02,40.75,52.385555555555555,34.0,0.7022222222222222,0.40444444444444444,0.13777777777777778,0.7955555555555556,0.6844444444444444,0.48444444444444446
SHORT,20,1,2.5,102,43.04656862745098,26.875,41.20343137254902,29.25,0.6568627450980392,0.29411764705882354,0.06862745098039216,0.803921568627451,0.6764705882352942,0.38235294117647056
SHORT,21,1,2.5,137,47.72080291970803,28.25,27.65875912408759,22.25,0.635036496350365,0.29927007299270075,0.11678832116788321,0.7445255474452555,0.5328467153284672,0.24087591240875914
SHORT,22,1,2.5,161,48.46583850931677,28.0,51.64596273291925,32.5,0.5900621118012422,0.2732919254658385,0.11801242236024845,0.8136645962732919,0.7142857142857143,0.4472049689440994
SHORT,1,1,3.0,13,11.634615384615385,8.5,20.71153846153846,15.5,0.3076923076923077,0.0,0.0,0.6153846153846154,0.3076923076923077,0.23076923076923078
SHORT,2,1,3.0,8,13.8125,12.25,11.8125,13.5,0.375,0.0,0.0,0.625,0.125,0.0
SHORT,3,1,3.0,9,12.86111111111111,8.25,21.72222222222222,21.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0
SHORT,4,1,3.0,126,32.74404761904762,15.875,30.4484126984127,24.25,0.42063492063492064,0.20634920634920634,0.07936507936507936,0.8333333333333334,0.5714285714285714,0.3253968253968254
SHORT,5,1,3.0,131,35.25190839694657,24.5,29.568702290076335,25.75,0.549618320610687,0.25190839694656486,0.05343511450381679,0.7786259541984732,0.6030534351145038,0.3053435114503817
SHORT,6,1,3.0,119,41.12605042016807,29.5,35.20798319327731,23.25,0.5798319327731093,0.2773109243697479,0.10084033613445378,0.7647058823529411,0.5546218487394958,0.3865546218487395
SHORT,7,1,3.0,112,33.60044642857143,21.375,29.743303571428573,16.75,0.5267857142857143,0.24107142857142858,0.07142857142857142,0.6696428571428571,0.4732142857142857,0.30357142857142855
SHORT,8,1,3.0,141,48.895390070921984,34.25,38.790780141843975,33.5,0.75177304964539,0.3404255319148936,0.10638297872340426,0.8439716312056738,0.6595744680851063,0.48226950354609927
SHORT,9,1,3.0,169,66.74704142011835,48.75,56.28698224852071,45.0,0.7337278106508875,0.4970414201183432,0.22485207100591717,0.8461538461538461,0.7337278106508875,0.591715976331361
SHORT,10,1,3.0,26,35.73076923076923,24.125,52.14423076923077,32.875,0.5769230769230769,0.23076923076923078,0.07692307692307693,0.8461538461538461,0.6153846153846154,0.46153846153846156
SHORT,11,1,3.0,9,60.416666666666664,31.75,12.444444444444445,8.75,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0
SHORT,12,1,3.0,153,46.65522875816993,34.0,41.369281045751634,31.0,0.7254901960784313,0.33986928104575165,0.11764705882352941,0.869281045751634,0.6993464052287581,0.42483660130718953
SHORT,13,1,3.0,121,40.90702479338843,32.0,43.55578512396694,39.75,0.628099173553719,0.30578512396694213,0.09917355371900827,0.859504132231405,0.7272727272727273,0.5454545454545454
SHORT,14,1,3.0,35,31.32857142857143,22.0,29.914285714285715,24.25,0.6,0.11428571428571428,0.02857142857142857,0.8285714285714286,0.6,0.34285714285714286
SHORT,15,1,3.0,20,58.1,39.5,71.7625,65.75,0.75,0.4,0.2,0.95,0.85,0.8
SHORT,16,1,3.0,124,46.131048387096776,27.625,48.95564516129032,34.625,0.5806451612903226,0.2903225806451613,0.14516129032258066,0.8467741935483871,0.6774193548387096,0.49193548387096775
SHORT,17,1,3.0,115,49.38478260869565,29.25,47.39565217391304,37.75,0.591304347826087,0.34782608695652173,0.16521739130434782,0.8347826086956521,0.6521739130434783,0.5304347826086957
SHORT,18,1,3.0,36,25.29861111111111,13.875,43.77777777777778,31.75,0.3333333333333333,0.1111111111111111,0.08333333333333333,0.8888888888888888,0.6666666666666666,0.4722222222222222
SHORT,19,1,3.0,117,52.83119658119658,44.5,53.707264957264954,34.25,0.717948717948718,0.4358974358974359,0.1282051282051282,0.7863247863247863,0.6837606837606838,0.48717948717948717
SHORT,20,1,3.0,18,45.93055555555556,22.625,59.138888888888886,40.25,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.9444444444444444,0.8333333333333334,0.5555555555555556
SHORT,21,1,3.0,36,72.9375,43.625,31.354166666666668,24.625,0.8611111111111112,0.4444444444444444,0.25,0.6944444444444444,0.5833333333333334,0.3333333333333333
SHORT,22,1,3.0,42,83.95238095238095,35.625,70.99404761904762,36.75,0.6428571428571429,0.40476190476190477,0.23809523809523808,0.8333333333333334,0.7380952380952381,0.5238095238095238
SHORT,1,2,1.5,2443,11.484240687679083,7.75,13.07715923045436,7.75,0.1711011051985264,0.01514531313958248,0.0012279983626688497,0.4154727793696275,0.18993041342611544,0.06549324600900532
SHORT,2,2,1.5,1261,12.801942902458366,8.0,14.916931007137192,10.5,0.19904837430610625,0.03251387787470262,0.0007930214115781126,0.5313243457573354,0.23949246629659002,0.08643933386201427
SHORT,3,2,1.5,541,10.641866913123845,5.5,7.761090573012939,5.25,0.09981515711645102,0.051756007393715345,0.0,0.27726432532347506,0.09242144177449169,0.0073937153419593345
SHORT,4,2,1.5,569,13.63488576449912,9.25,15.799648506151142,12.5,0.20210896309314588,0.029876977152899824,0.005272407732864675,0.5922671353251318,0.2759226713532513,0.0843585237258348
SHORT,5,2,1.5,842,16.97119952494062,12.25,15.54394299287411,10.75,0.2672209026128266,0.04275534441805225,0.0059382422802850355,0.5427553444180523,0.23159144893111638,0.08669833729216152
SHORT,6,2,1.5,1156,14.370891003460208,8.75,16.518382352941178,11.875,0.23529411764705882,0.04238754325259515,0.006055363321799308,0.5726643598615917,0.2906574394463668,0.12024221453287197
SHORT,7,2,1.5,2633,14.255222180022788,8.75,13.340201291302696,8.75,0.20394986707178123,0.03684010634257501,0.0072161033042157235,0.4599316369160653,0.1876186859096088,0.07254082795290544
SHORT,8,2,1.5,1152,21.968098958333332,12.5,16.915147569444443,11.5,0.3671875,0.09288194444444445,0.021701388888888888,0.5633680555555556,0.2951388888888889,0.10850694444444445
SHORT,9,2,1.5,67,34.92164179104478,26.75,35.615671641791046,15.75,0.5671641791044776,0.22388059701492538,0.029850746268656716,0.6417910447761194,0.44776119402985076,0.2835820895522388
SHORT,10,2,1.5,239,21.75836820083682,9.25,31.90794979079498,16.75,0.2719665271966527,0.08786610878661087,0.04184100418410042,0.7196652719665272,0.401673640167364,0.1589958158995816
SHORT,11,2,1.5,2878,41.74313759555247,29.5,40.369788047255035,27.75,0.6636553161917998,0.26268241834607364,0.08165392633773454,0.7998610145934677,0.626129256428075,0.4103544127866574
SHORT,12,2,1.5,1013,16.21594274432379,10.5,20.77171767028628,16.0,0.24777887462981243,0.050345508390918066,0.013820335636722606,0.6890424481737414,0.39091806515301086,0.16288252714708787
SHORT,13,2,1.5,1135,19.243612334801764,11.5,21.88920704845815,15.0,0.320704845814978,0.07929515418502203,0.007929515418502203,0.6273127753303964,0.3903083700440529,0.19118942731277533
SHORT,14,2,1.5,1222,21.108837970540097,13.0,18.9537643207856,12.25,0.3527004909983633,0.08346972176759411,0.028641571194762683,0.5793780687397708,0.2905073649754501,0.1104746317512275
SHORT,15,2,1.5,1671,20.634649910233392,14.75,19.28022142429683,15.75,0.3943746259724716,0.06463195691202872,0.012567324955116697,0.6618791143028127,0.39796529024536204,0.12926391382405744
SHORT,16,2,1.5,1475,20.617796610169492,15.0,20.839830508474577,15.0,0.4061016949152542,0.08135593220338982,0.013559322033898305,0.6589830508474577,0.40271186440677964,0.1769491525423729
SHORT,17,2,1.5,1197,23.864870509607353,17.0,23.36675020885547,16.25,0.4319131161236424,0.11027568922305764,0.017543859649122806,0.6666666666666666,0.39264828738512947,0.15371762740183792
SHORT,18,2,1.5,2574,80.7937062937063,52.25,72.9732905982906,48.5,0.7781662781662781,0.5174825174825175,0.2556332556332556,0.8803418803418803,0.7680652680652681,0.6181041181041181
SHORT,19,2,1.5,1549,24.43269851517108,17.25,26.814557779212397,14.5,0.4267269205939316,0.11233053582956747,0.023240800516462233,0.6539703034215623,0.39122014202711425,0.15687540348612009
SHORT,20,2,1.5,1214,59.790156507413506,41.5,58.10378912685338,39.0,0.6968698517298187,0.4341021416803954,0.18698517298187808,0.8401976935749588,0.71499176276771,0.5354200988467874
