side,zscore_threshold,stop_points,target_points,horizon_bars,windows,total_trades,total_points,mean_window_points,median_window_points,mean_win_rate,median_win_rate,mean_profit_factor,median_profit_factor,mean_mfe,mean_mae,mean_holding_bars,positive_window_ratio
SHORT,1.5,15.0,50.0,10,22,122702,14276.75,648.9431818181819,-147.125,0.05122275687100968,0.043319442541395706,1.0144543667272443,0.994205519086276,17.846991539001465,17.16697972471064,7.644181802698602,0.45454545454545453
SHORT,1.5,15.0,50.0,20,22,122700,21508.25,977.6477272727273,417.375,0.09183750821799404,0.08623174310854148,1.0173055054598186,1.0090433842304853,25.623995910991322,24.58054122057828,12.592465930763108,0.7272727272727273
SHORT,1.5,15.0,50.0,30,22,122700,10925.75,496.625,448.25,0.12020729042422232,0.1152804630947587,1.006245195174216,1.0088545380563745,31.65977616743608,30.417079058560457,16.233736002971444,0.6363636363636364
SHORT,1.5,15.0,50.0,60,22,122694,13302.25,604.6477272727273,1629.625,0.16644660529774033,0.17085241414717392,1.0098795904060502,1.0309170268634662,45.35376570441506,43.488519581881434,23.336264898798685,0.5454545454545454
SHORT,1.5,15.0,50.0,120,22,122686,-4809.25,-218.60227272727272,-143.875,0.20381514378765164,0.2104304761356982,0.9971359193763902,0.99775671140346,68.49821212074973,65.19919152693315,30.06048410604369,0.5
SHORT,1.5,15.0,75.0,10,22,122702,31673.5,1439.7045454545455,939.0,0.02156279511082249,0.01905765161735721,1.0348536844093634,1.0210186760404234,17.846991539001465,17.16697972471064,7.775057798041525,0.6818181818181818
SHORT,1.5,15.0,75.0,20,22,122700,48146.75,2188.4886363636365,1154.0,0.04358323263358283,0.038836664839739875,1.042050357046441,1.0268406167458286,25.623995910991322,24.58054122057828,13.06872504076498,0.8181818181818182
SHORT,1.5,15.0,75.0,30,22,122700,48093.0,2186.0454545454545,1986.875,0.06134689149628974,0.05553911026089436,1.0383989548456964,1.0454147985897655,31.65977616743608,30.417079058560457,17.160610661420023,0.7727272727272727
SHORT,1.5,15.0,75.0,60,22,122694,55277.25,2512.6022727272725,2564.5,0.09562539000517659,0.09167902409678605,1.041741089107824,1.0423875505141988,45.35376570441506,43.488519581881434,25.739519055813414,0.6818181818181818
SHORT,1.5,15.0,75.0,120,22,122686,40271.75,1830.534090909091,1313.625,0.13359223745179924,0.13871096489686263,1.0293230246098957,1.0199713492454083,68.49821212074973,65.19919152693315,35.01383552025384,0.6363636363636364
SHORT,1.5,15.0,100.0,10,22,122702,40195.25,1827.0568181818182,1205.625,0.010186465132458144,0.008261798829010191,1.0453695597159245,1.0270461579805512,17.846991539001465,17.16697972471064,7.81693855431248,0.7727272727272727
SHORT,1.5,15.0,100.0,20,22,122700,63403.25,2881.965909090909,2468.0,0.02305024555547106,0.01948499024373493,1.056236083985322,1.0538373080900922,25.623995910991322,24.58054122057828,13.254209202365326,0.8181818181818182
SHORT,1.5,15.0,100.0,30,22,122700,67640.0,3074.5454545454545,3161.75,0.034260765086070795,0.028967061752464378,1.0546189966105597,1.0602542341198307,31.65977616743608,30.417079058560457,17.55338458202723,0.7727272727272727
SHORT,1.5,15.0,100.0,60,22,122694,82245.75,3738.443181818182,3916.75,0.059254975455840346,0.051677137250394994,1.0614422108666164,1.0748584017356428,45.35376570441506,43.488519581881434,26.93476336742226,0.7727272727272727
SHORT,1.5,15.0,100.0,120,22,122686,73909.25,3359.5113636363635,2596.0,0.0918778547731942,0.09055428521641358,1.0510995013099163,1.038089160487348,68.49821212074973,65.19919152693315,37.905085026285946,0.6818181818181818
SHORT,1.5,20.0,5.0,10,22,122702,-28736.25,-1306.1931818181818,-1240.375,0.6806957735641713,0.7043684962897774,0.9402566554805527,0.9393127834891959,17.846991539001465,17.16697972471064,3.989332293039226,0.13636363636363635
SHORT,1.5,20.0,5.0,20,22,122700,-40647.0,-1847.590909090909,-1997.625,0.7330706591281099,0.7541731196584235,0.9202202894208866,0.9103022985959839,25.623995910991322,24.58054122057828,5.305613504863363,0.09090909090909091
SHORT,1.5,20.0,5.0,30,22,122700,-47072.75,-2139.6704545454545,-2174.75,0.7525253653484906,0.7684720873471669,0.9103033746841486,0.9060078787837329,31.65977616743608,30.417079058560457,6.047051249512785,0.045454545454545456
SHORT,1.5,20.0,5.0,60,22,122694,-51772.75,-2353.306818181818,-2251.25,0.7720810829576817,0.7809003674606313,0.9058271528979108,0.9068225851317435,45.35376570441506,43.488519581881434,7.126073505443321,0.09090909090909091
SHORT,1.5,20.0,5.0,120,22,122686,-51271.0,-2330.5,-2077.625,0.7800464315718656,0.7846883035577283,0.9077806448687905,0.9141167432812278,68.49821212074973,65.19919152693315,7.808706183237882,0.045454545454545456
SHORT,1.5,20.0,10.0,10,22,122702,-25962.25,-1180.1022727272727,-1421.875,0.4757276691362277,0.48080752388657927,0.9586277044606644,0.9522457073018123,17.846991539001465,17.16697972471064,5.737704742442539,0.22727272727272727
SHORT,1.5,20.0,10.0,20,22,122700,-45680.75,-2076.3977272727275,-2741.625,0.5540967523765985,0.5619437459941983,0.9386395966217453,0.9180251242857194,25.623995910991322,24.58054122057828,8.243601318932273,0.18181818181818182
SHORT,1.5,20.0,10.0,30,22,122700,-54802.5,-2491.0227272727275,-2924.25,0.5886591880727413,0.5992115692538618,0.9311936509015251,0.9184896098929151,31.65977616743608,30.417079058560457,9.754692394384262,0.18181818181818182
SHORT,1.5,20.0,10.0,60,22,122694,-62132.75,-2824.215909090909,-2693.875,0.6261045881915884,0.6382331948587838,0.9287868421189731,0.93168212369995,45.35376570441506,43.488519581881434,12.087340003705608,0.18181818181818182
SHORT,1.5,20.0,10.0,120,22,122686,-63831.5,-2901.431818181818,-2948.625,0.6410900658388017,0.646197162625734,0.9296081911074751,0.9271103895428683,68.49821212074973,65.19919152693315,13.745398787307977,0.18181818181818182
SHORT,1.5,20.0,15.0,10,22,122702,-20017.25,-909.875,-1149.875,0.340928351700112,0.3381170001920269,0.9699618639583782,0.9653897700482559,17.846991539001465,17.16697972471064,6.715099023745196,0.22727272727272727
SHORT,1.5,20.0,15.0,20,22,122700,-40028.75,-1819.4886363636363,-2017.625,0.42985060034161343,0.43761045521847564,0.9531376744647535,0.9427946150342237,25.623995910991322,24.58054122057828,10.135221554253944,0.2727272727272727
SHORT,1.5,20.0,15.0,30,22,122700,-47809.25,-2173.1477272727275,-2214.375,0.4728135012163169,0.4789004143826704,0.949156781625078,0.9466918530621915,31.65977616743608,30.417079058560457,12.302492775882344,0.2727272727272727
SHORT,1.5,20.0,15.0,60,22,122694,-55507.0,-2523.0454545454545,-2162.625,0.5229849170813409,0.5395879759444675,0.9484626933370695,0.9513415751889793,45.35376570441506,43.488519581881434,15.822936973839832,0.18181818181818182
SHORT,1.5,20.0,15.0,120,22,122686,-61297.5,-2786.25,-2630.0,0.5446695730908598,0.5523528588343394,0.9465289758690019,0.9424723684709971,68.49821212074973,65.19919152693315,18.48624809468822,0.18181818181818182
SHORT,1.5,20.0,20.0,10,22,122702,-13589.75,-617.7159090909091,-1079.75,0.2497685301497114,0.24179989376466435,0.9791585389901776,0.9630361915875834,17.846991539001465,17.16697972471064,7.293764682964837,0.3181818181818182
SHORT,1.5,20.0,20.0,20,22,122700,-31079.0,-1412.6818181818182,-1573.25,0.33958748959514007,0.345864542899611,0.9648009148050497,0.9538410317771527,25.623995910991322,24.58054122057828,11.40130709316148,0.22727272727272727
SHORT,1.5,20.0,20.0,30,22,122700,-40401.5,-1836.4318181818182,-2256.875,0.3845825105926584,0.3908503803710229,0.9598274964783609,0.9487691769055722,31.65977616743608,30.417079058560457,14.128441449112076,0.2727272727272727
SHORT,1.5,20.0,20.0,60,22,122694,-47600.5,-2163.659090909091,-2034.625,0.44302877448244843,0.4579307998170509,0.9611220726096221,0.9634689174909965,45.35376570441506,43.488519581881434,18.7851828171728,0.22727272727272727
SHORT,1.5,20.0,20.0,120,22,122686,-57710.5,-2623.2045454545455,-2769.375,0.4715065652690992,0.47924490012172344,0.9563307432853666,0.9512643870970823,68.49821212074973,65.19919152693315,22.45525701641749,0.22727272727272727
SHORT,1.5,20.0,25.0,10,22,122702,-8641.0,-392.77272727272725,-878.375,0.18645757007308383,0.17598217948083889,0.9852399481916906,0.9748908253344133,17.846991539001465,17.16697972471064,7.66247797753255,0.36363636363636365
SHORT,1.5,20.0,25.0,20,22,122700,-23906.25,-1086.6477272727273,-1371.75,0.2702547814617326,0.2693603827016643,0.9726062296060675,0.9673741294092661,25.623995910991322,24.58054122057828,12.297333202684376,0.36363636363636365
SHORT,1.5,20.0,25.0,30,22,122700,-37275.75,-1694.3522727272727,-1878.75,0.3153005338729073,0.3159253902888779,0.9638277118286589,0.9575768021807549,31.65977616743608,30.417079058560457,15.500115017962651,0.3181818181818182
SHORT,1.5,20.0,25.0,60,22,122694,-49372.5,-2244.2045454545455,-2589.875,0.3772464651664615,0.3942903538677422,0.9620189137085172,0.957445566244741,45.35376570441506,43.488519581881434,21.21954036384216,0.3181818181818182
SHORT,1.5,20.0,25.0,120,22,122686,-67757.5,-3079.8863636363635,-3144.125,0.4107011151752493,0.4217996571217635,0.9526157990827818,0.9472263742462207,68.49821212074973,65.19919152693315,25.967253926140337,0.3181818181818182
SHORT,1.5,20.0,35.0,10,22,122702,494.25,22.46590909090909,-553.25,0.11082541792148683,0.10470066244435572,0.996191163254109,0.9858532327498344,17.846991539001465,17.16697972471064,8.064797833849427,0.45454545454545453
SHORT,1.5,20.0,35.0,20,22,122700,-6709.5,-304.97727272727275,-563.25,0.17985143967890937,0.1681986200382894,0.989018768865316,0.9843194453233988,25.623995910991322,24.58054122057828,13.395374575006509,0.4090909090909091
SHORT,1.5,20.0,35.0,30,22,122700,-22496.75,-1022.5795454545455,-1338.25,0.22039093753458247,0.21512773737270222,0.9771287957647551,0.973058791057096,31.65977616743608,30.417079058560457,17.279140513496028,0.36363636363636365
SHORT,1.5,20.0,35.0,60,22,122694,-32224.75,-1464.7613636363637,-2094.625,0.2842933758836877,0.29619239876166104,0.977092356977763,0.9688528410977827,45.35376570441506,43.488519581881434,24.683590669776343,0.36363636363636365
SHORT,1.5,20.0,35.0,120,22,122686,-60602.0,-2754.6363636363635,-3564.375,0.32562100538324584,0.33856699777348437,0.961959591576095,0.951161957368011,68.49821212074973,65.19919152693315,31.397645804770058,0.3181818181818182
SHORT,1.5,20.0,50.0,10,22,122702,14677.25,667.1477272727273,-63.75,0.0569664318288885,0.0460512525427659,1.011972383171406,0.9934704194585295,17.846991539001465,17.16697972471064,8.317792777177244,0.5
SHORT,1.5,20.0,50.0,20,22,122700,16291.75,740.5340909090909,98.75,0.10337026016562262,0.09710385327729618,1.0091295879276725,1.0020561376946149,25.623995910991322,24.58054122057828,14.21361870362216,0.5
SHORT,1.5,20.0,50.0,30,22,122700,698.25,31.738636363636363,109.375,0.13664274450467026,0.12818607364451312,0.9955702900363264,1.0004213431379496,31.65977616743608,30.417079058560457,18.74472196371859,0.5
SHORT,1.5,20.0,50.0,60,22,122694,-4364.75,-198.39772727272728,113.125,0.19388422886801288,0.19732002633162316,0.9956482037212404,1.0015674221292554,45.35376570441506,43.488519581881434,27.991222862761955,0.5
SHORT,1.5,20.0,50.0,120,22,122686,-29951.0,-1361.409090909091,-350.625,0.24363209734185018,0.25689539676287393,0.9821468534562338,0.995670995503906,68.49821212074973,65.19919152693315,37.19059582496461,0.5
SHORT,1.5,20.0,75.0,10,22,122702,30777.0,1398.9545454545455,884.75,0.02377751386982492,0.020066358943684984,1.029308569688335,1.0156904201704922,17.846991539001465,17.16697972471064,8.462885947601151,0.5909090909090909
SHORT,1.5,20.0,75.0,20,22,122700,41027.25,1864.875,763.0,0.048983058946855645,0.04156615275567314,1.0292537419507963,1.014521689596438,25.623995910991322,24.58054122057828,14.751306223159217,0.6818181818181818
SHORT,1.5,20.0,75.0,30,22,122700,38285.0,1740.2272727272727,577.375,0.06984386690248481,0.06227728341096175,1.023554530348469,1.0164338238380546,31.65977616743608,30.417079058560457,19.798923485504368,0.6363636363636364
SHORT,1.5,20.0,75.0,60,22,122694,38696.0,1758.909090909091,2675.25,0.11157379523869816,0.10443965786580792,1.0230162663541895,1.0377037886491167,45.35376570441506,43.488519581881434,30.79756596309495,0.5909090909090909
SHORT,1.5,20.0,75.0,120,22,122686,18666.25,848.4659090909091,1188.375,0.1601307229022941,0.1633157471434379,1.0110776191044664,1.014200939640097,68.49821212074973,65.19919152693315,43.199943513429524,0.5454545454545454
SHORT,1.5,20.0,100.0,10,22,122702,38714.0,1759.7272727272727,1194.5,0.011133297759016973,0.008557046497027002,1.0385310429614962,1.0227121044747511,17.846991539001465,17.16697972471064,8.509311110823013,0.6363636363636364
SHORT,1.5,20.0,100.0,20,22,122700,55206.75,2509.3977272727275,1824.0,0.025690876347235356,0.021387567329765548,1.0409831845668611,1.0366188681354571,25.623995910991322,24.58054122057828,14.95988224657013,0.6818181818181818
SHORT,1.5,20.0,100.0,30,22,122700,57902.0,2631.909090909091,2376.75,0.03889110002436941,0.03281220071413962,1.037595763901216,1.0382925191036563,31.65977616743608,30.417079058560457,20.245438522541246,0.6363636363636364
SHORT,1.5,20.0,100.0,60,22,122694,66815.25,3037.056818181818,3613.0,0.06905226806146253,0.058636669407280066,1.0401888791923468,1.051879796951861,45.35376570441506,43.488519581881434,32.18866619509122,0.6818181818181818
SHORT,1.5,20.0,100.0,120,22,122686,54126.25,2460.284090909091,2541.875,0.11015174084104638,0.10714750100095677,1.0295456384160973,1.0295685316207233,68.49821212074973,65.19919152693315,46.66921153390892,0.5454545454545454
SHORT,1.5,25.0,5.0,10,22,122702,-24090.0,-1095.0,-1174.5,0.6965021959615556,0.7180465140384502,0.9508222435730772,0.9457337105984689,17.846991539001465,17.16697972471064,4.187244171300622,0.18181818181818182
SHORT,1.5,25.0,5.0,20,22,122700,-39104.0,-1777.4545454545455,-2150.375,0.7550107226067767,0.773995357415723,0.925742883551672,0.9078379678956185,25.623995910991322,24.58054122057828,5.7396502338450865,0.22727272727272727
SHORT,1.5,25.0,5.0,30,22,122700,-48894.5,-2222.4772727272725,-2295.875,0.7781155579678454,0.7959472691993745,0.9109363571148759,0.9047424328991691,31.65977616743608,30.417079058560457,6.668125674203501,0.22727272727272727
SHORT,1.5,25.0,5.0,60,22,122694,-56493.75,-2567.8977272727275,-2630.75,0.8025523597824168,0.8113168024194934,0.9029496437352905,0.8911225957830425,45.35376570441506,43.488519581881434,8.094438700588245,0.13636363636363635
SHORT,1.5,25.0,5.0,120,22,122686,-55763.0,-2534.681818181818,-2763.75,0.8134138425000722,0.8167104306944246,0.9057005286610312,0.8955658390872141,68.49821212074973,65.19919152693315,9.050210979880957,0.13636363636363635
SHORT,1.5,25.0,10.0,10,22,122702,-27722.5,-1260.1136363636363,-1723.25,0.4905265565865254,0.49324157662119117,0.9564965532104146,0.9474393673727667,17.846991539001465,17.16697972471064,6.029549085911486,0.2727272727272727
SHORT,1.5,25.0,10.0,20,22,122700,-52647.0,-2393.0454545454545,-2522.125,0.5772954376872265,0.584692993662988,0.9328519486720996,0.9207267395600516,25.623995910991322,24.58054122057828,8.926730145427921,0.18181818181818182
SHORT,1.5,25.0,10.0,30,22,122700,-66313.25,-3014.2386363636365,-3454.625,0.6175950433900076,0.625921831899597,0.9219420337495395,0.914779375883428,31.65977616743608,30.417079058560457,10.77139958936408,0.18181818181818182
SHORT,1.5,25.0,10.0,60,22,122694,-77823.5,-3537.431818181818,-3316.125,0.663572550719627,0.6765779819761985,0.9180266989649606,0.9185640465597806,45.35376570441506,43.488519581881434,13.772194293298115,0.22727272727272727
SHORT,1.5,25.0,10.0,120,22,122686,-80825.0,-3673.8636363636365,-3383.0,0.6839631007299233,0.6915161878916862,0.918729327580754,0.9196089044869854,68.49821212074973,65.19919152693315,16.001567777610166,0.2727272727272727
SHORT,1.5,25.0,15.0,10,22,122702,-22612.0,-1027.8181818181818,-1548.0,0.353611226279082,0.3483473276798805,0.9665802453621964,0.9550930251459515,17.846991539001465,17.16697972471064,7.055289787100437,0.2727272727272727
SHORT,1.5,25.0,15.0,20,22,122700,-46835.5,-2128.8863636363635,-2328.625,0.45192485341603716,0.4586009303980183,0.9482123610244332,0.9347769932489444,25.623995910991322,24.58054122057828,10.965432239134314,0.22727272727272727
SHORT,1.5,25.0,15.0,30,22,122700,-59989.5,-2726.7954545454545,-3051.125,0.5009007591492283,0.5046361177813966,0.9405876844023257,0.9351833821744091,31.65977616743608,30.417079058560457,13.574900894405824,0.22727272727272727
SHORT,1.5,25.0,15.0,60,22,122694,-72321.25,-3287.3295454545455,-2664.75,0.5617447745446623,0.576135028574613,0.9389180942535978,0.948689172513599,45.35376570441506,43.488519581881434,18.04749751251582,0.22727272727272727
SHORT,1.5,25.0,15.0,120,22,122686,-80441.75,-3656.443181818182,-2987.75,0.591036844547085,0.6002345102413471,0.93689663368154,0.9407910705966089,68.49821212074973,65.19919152693315,21.591299519605375,0.22727272727272727
SHORT,1.5,25.0,20.0,10,22,122702,-16924.75,-769.3068181818181,-1247.875,0.26040707177113,0.24886159052521006,0.9747028997442023,0.9551052485896929,17.846991539001465,17.16697972471064,7.661934013381488,0.2727272727272727
SHORT,1.5,25.0,20.0,20,22,122700,-37336.75,-1697.125,-2467.75,0.3593109079449954,0.3625474477606104,0.9598769927951486,0.9349905997215133,25.623995910991322,24.58054122057828,12.326283228699749,0.3181818181818182
SHORT,1.5,25.0,20.0,30,22,122700,-52671.25,-2394.1477272727275,-3101.625,0.4103301177870416,0.41262400904865115,0.9511688717211041,0.9369429021604168,31.65977616743608,30.417079058560457,15.573358570883983,0.2727272727272727
SHORT,1.5,25.0,20.0,60,22,122694,-64357.0,-2925.318181818182,-2731.625,0.48043894198692316,0.4942470179954872,0.9519283505782506,0.9553065169718132,45.35376570441506,43.488519581881434,21.39906863618569,0.36363636363636365
SHORT,1.5,25.0,20.0,120,22,122686,-79773.0,-3626.0454545454545,-3798.0,0.5175711277250038,0.5268849759390017,0.9456736292225496,0.9371745496268667,68.49821212074973,65.19919152693315,26.235780204236548,0.36363636363636365
SHORT,1.5,25.0,25.0,10,22,122702,-11655.75,-529.8068181818181,-1204.625,0.1953982606087582,0.18282476366916423,0.9809284275420965,0.9620024350095278,17.846991539001465,17.16697972471064,8.04804879861184,0.3181818181818182
SHORT,1.5,25.0,25.0,20,22,122700,-29509.75,-1341.3522727272727,-2645.75,0.2876429417654226,0.2826058877975489,0.9678016773311989,0.9484981012695157,25.623995910991322,24.58054122057828,13.28406753742446,0.3181818181818182
SHORT,1.5,25.0,25.0,30,22,122700,-49865.5,-2266.6136363636365,-3231.875,0.338441859174437,0.3348758838366436,0.9550236952825588,0.9396694136504726,31.65977616743608,30.417079058560457,17.06210878812655,0.2727272727272727
SHORT,1.5,25.0,25.0,60,22,122694,-67465.0,-3066.590909090909,-3747.25,0.4118004356603311,0.42798837165295506,0.9523751495695226,0.940297138931492,45.35376570441506,43.488519581881434,24.135774748307995,0.3181818181818182
SHORT,1.5,25.0,25.0,120,22,122686,-94572.0,-4298.727272727273,-4849.75,0.45457052739128406,0.46618521471894026,0.9405577528308271,0.9264601010986254,68.49821212074973,65.19919152693315,30.34756808893699,0.3181818181818182
SHORT,1.5,25.0,35.0,10,22,122702,-2732.75,-124.2159090909091,-746.125,0.11680961388072163,0.108803696790685,0.9913490661211789,0.9740446517644265,17.846991539001465,17.16697972471064,8.47077603739719,0.45454545454545453
SHORT,1.5,25.0,35.0,20,22,122700,-12317.0,-559.8636363636364,-1450.625,0.1924417255900865,0.177115973824222,0.9834998002400271,0.9658793111482348,25.623995910991322,24.58054122057828,14.463474030164843,0.36363636363636365
SHORT,1.5,25.0,35.0,30,22,122700,-34926.5,-1587.5681818181818,-2385.375,0.2383046626566054,0.2294257341892269,0.9678829406087416,0.9617153899879849,31.65977616743608,30.417079058560457,19.001373488710456,0.3181818181818182
SHORT,1.5,25.0,35.0,60,22,122694,-51825.25,-2355.693181818182,-3539.0,0.31241352201875167,0.32317343278867405,0.9658874113850744,0.9538329510242387,45.35376570441506,43.488519581881434,28.024646658068914,0.36363636363636365
SHORT,1.5,25.0,35.0,120,22,122686,-85799.0,-3899.9545454545455,-5499.875,0.3651453969296216,0.3795282840190529,0.9515979463590896,0.9347909059071493,68.49821212074973,65.19919152693315,36.669925445308984,0.3181818181818182
SHORT,1.5,25.0,50.0,10,22,122702,11344.5,515.6590909090909,-208.5,0.060417693734979655,0.04787787740969887,1.0063367951632942,0.9864123551608239,17.846991539001465,17.16697972471064,8.737203380292739,0.5
SHORT,1.5,25.0,50.0,20,22,122700,11040.5,501.84090909090907,-846.875,0.11123777347222115,0.10374909857822709,1.002531277282644,0.9800468034194283,25.623995910991322,24.58054122057828,15.339492101334866,0.45454545454545453
SHORT,1.5,25.0,50.0,30,22,122700,-12617.75,-573.5340909090909,-1037.375,0.14829770971798173,0.13451776882267835,0.9843720307515642,0.9781170428074935,31.65977616743608,30.417079058560457,20.59017847705618,0.36363636363636365
SHORT,1.5,25.0,50.0,60,22,122694,-23982.25,-1090.1022727272727,-1133.875,0.21439959894641705,0.2139628239888694,0.9829261824937099,0.9854748927584118,45.35376570441506,43.488519581881434,31.701044530241116,0.36363636363636365
SHORT,1.5,25.0,50.0,120,22,122686,-58754.75,-2670.6704545454545,-3196.25,0.2749265114583566,0.28665983719941357,0.968566849605321,0.9652741565113078,68.49821212074973,65.19919152693315,43.3209727305978,0.45454545454545453
SHORT,1.5,25.0,75.0,10,22,122702,25894.5,1177.0227272727273,285.75,0.025149692017641022,0.02048044545238852,1.0215496084765838,1.0041586422670779,17.846991539001465,17.16697972471064,8.890842640944937,0.5
SHORT,1.5,25.0,75.0,20,22,122700,35678.25,1621.7386363636363,47.25,0.05299154839106894,0.043666190831286825,1.0209699953419922,1.0008963613700184,25.623995910991322,24.58054122057828,15.917172085051032,0.5454545454545454
SHORT,1.5,25.0,75.0,30,22,122700,25353.75,1152.4431818181818,353.625,0.07626941379633582,0.06706451263631749,1.010146667883783,1.0065961060445217,31.65977616743608,30.417079058560457,21.73084692476262,0.5454545454545454
SHORT,1.5,25.0,75.0,60,22,122694,21002.0,954.6363636363636,331.125,0.12398183207811077,0.11230679575876124,1.008322617120356,1.0041659364334334,45.35376570441506,43.488519581881434,34.80161455177516,0.5454545454545454
SHORT,1.5,25.0,75.0,120,22,122686,-6484.25,-294.7386363636364,-2722.875,0.18171006946542603,0.18156802806684652,0.9960164283688555,0.9722583533568743,68.49821212074973,65.19919152693315,50.16493085249224,0.45454545454545453
SHORT,1.5,25.0,100.0,10,22,122702,33661.25,1530.0568181818182,450.0,0.011701438657399487,0.008649348509210867,1.0303685871887234,1.0084628797894066,17.846991539001465,17.16697972471064,8.940439365770642,0.5454545454545454
SHORT,1.5,25.0,100.0,20,22,122700,48463.5,2202.8863636363635,1078.25,0.027620667121784646,0.022425647626348254,1.03078174538293,1.0210399784390631,25.623995910991322,24.58054122057828,16.142652537782812,0.6363636363636364
SHORT,1.5,25.0,100.0,30,22,122700,44585.75,2026.625,1594.0,0.042581403311442056,0.03533352350598585,1.0225757329556684,1.024660874978418,31.65977616743608,30.417079058560457,22.218220915084125,0.5909090909090909
SHORT,1.5,25.0,100.0,60,22,122694,52192.0,2372.3636363636365,1146.5,0.07732209892157112,0.06560384683297578,1.0251273758491963,1.0137636619363337,45.35376570441506,43.488519581881434,36.33813816258997,0.5909090909090909
SHORT,1.5,25.0,100.0,120,22,122686,32218.25,1464.465909090909,-346.0,0.12567137845628915,0.11884996023025196,1.0132628102571766,0.9963992224850392,68.49821212074973,65.19919152693315,54.072878341862015,0.5
SHORT,1.5,35.0,5.0,10,22,122702,-17421.25,-791.875,-1186.375,0.7106087950717881,0.7266363805944203,0.9645722179546312,0.9479103599532748,17.846991539001465,17.16697972471064,4.406956389999059,0.22727272727272727
SHORT,1.5,35.0,5.0,20,22,122700,-36845.0,-1674.7727272727273,-1846.0,0.776753812859663,0.7918511069627574,0.9323083944428859,0.9248737405378596,25.623995910991322,24.58054122057828,6.280865721872152,0.18181818181818182
SHORT,1.5,35.0,5.0,30,22,122700,-49324.75,-2242.034090909091,-2384.375,0.8046600603392169,0.8210103659047989,0.9143315532908404,0.9106315989205492,31.65977616743608,30.417079058560457,7.5012008566070625,0.18181818181818182
SHORT,1.5,35.0,5.0,60,22,122694,-63957.0,-2907.1363636363635,-2872.875,0.8367630769346408,0.847592161920145,0.8982730292892586,0.8866884563607312,45.35376570441506,43.488519581881434,9.585250480487788,0.13636363636363635
SHORT,1.5,35.0,5.0,120,22,122686,-64056.75,-2911.6704545454545,-3032.5,0.8535903353150913,0.8586313941876171,0.9006736278180688,0.8855036902582882,68.49821212074973,65.19919152693315,11.177311051905905,0.09090909090909091
SHORT,1.5,35.0,10.0,10,22,122702,-27013.25,-1227.875,-1726.625,0.5047778439495858,0.5018288705532351,0.957028522464191,0.9496222813720816,17.846991539001465,17.16697972471064,6.354923419151632,0.2727272727272727
SHORT,1.5,35.0,10.0,20,22,122700,-57045.75,-2592.9886363636365,-3040.375,0.6019875185897045,0.6047520074730204,0.9299065688144221,0.9132777730413968,25.623995910991322,24.58054122057828,9.77876421330995,0.22727272727272727
SHORT,1.5,35.0,10.0,30,22,122700,-75108.0,-3414.0,-3336.875,0.6496715385654287,0.6530466808707431,0.9170108500051334,0.9192454974246642,31.65977616743608,30.417079058560457,12.137064592341515,0.2727272727272727
SHORT,1.5,35.0,10.0,60,22,122694,-98459.25,-4475.420454545455,-3878.625,0.7084987496379097,0.7199920435286296,0.906163257855603,0.9110319749976796,45.35376570441506,43.488519581881434,16.36405243244978,0.22727272727272727
SHORT,1.5,35.0,10.0,120,22,122686,-104984.0,-4772.0,-4412.125,0.7395935324793261,0.7519441541484198,0.906012894108759,0.9033664162123942,68.49821212074973,65.19919152693315,19.840421657500794,0.2727272727272727
SHORT,1.5,35.0,15.0,10,22,122702,-24293.75,-1104.2613636363637,-1496.25,0.3662277676900665,0.3557035197174941,0.9636216216007036,0.9574312036968584,17.846991539001465,17.16697972471064,7.43528755151691,0.2727272727272727
SHORT,1.5,35.0,15.0,20,22,122700,-51621.5,-2346.431818181818,-2876.75,0.47586997326121916,0.4772522355790085,0.9444236700810756,0.9199813697924689,25.623995910991322,24.58054122057828,11.995032005895348,0.2727272727272727
SHORT,1.5,35.0,15.0,30,22,122700,-69119.0,-3141.7727272727275,-3722.875,0.5332627124078706,0.5330492210624869,0.9356492950359236,0.9295023904496145,31.65977616743608,30.417079058560457,15.265524598175512,0.22727272727272727
SHORT,1.5,35.0,15.0,60,22,122694,-96736.0,-4397.090909090909,-3435.0,0.6096168862533649,0.61772759975023,0.9263105711052667,0.9325267944167497,45.35376570441506,43.488519581881434,21.40501021859886,0.22727272727272727
SHORT,1.5,35.0,15.0,120,22,122686,-112415.0,-5109.772727272727,-4215.375,0.652668594651956,0.6656740414935067,0.9226072856310167,0.9245440645808563,68.49821212074973,65.19919152693315,26.774733404637836,0.22727272727272727
SHORT,1.5,35.0,20.0,10,22,122702,-21109.75,-959.5340909090909,-1527.875,0.27092566014494124,0.25461803145561307,0.9687068427999993,0.958923734901334,17.846991539001465,17.16697972471064,8.07321969750685,0.2727272727272727
SHORT,1.5,35.0,20.0,20,22,122700,-45174.0,-2053.3636363636365,-2834.0,0.3805562073607404,0.3790897626219634,0.952763762559898,0.9289794084969485,25.623995910991322,24.58054122057828,13.467265800192541,0.2727272727272727
SHORT,1.5,35.0,20.0,30,22,122700,-66773.0,-3035.1363636363635,-3288.125,0.43998153160278536,0.4380528062088236,0.9419440404857617,0.9350302361649987,31.65977616743608,30.417079058560457,17.48408591570603,0.22727272727272727
