window,direction,horizon_bars,observations,mean_future_points,median_future_points,mean_future_points_after_cost,mean_mfe_points,median_mfe_points,mean_mae_points,median_mae_points,positive_probability,cost_covered_probability,validation_start,validation_end
14,short_reversion,3,4197,-1.5845246604717655,-6.5,-2.6945246604717656,17.141521790902594,6.25,-14.390985949035485,-11.75,0.24231593995711223,0.21682153919466285,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,5,4195,-2.6252681764004766,-11.25,-3.7352681764004765,24.180638247201713,7.25,-22.129852345796618,-17.5,0.24147794994040525,0.23408820023837904,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,10,4190,-5.183591885441527,-20.25,-6.293591885441527,38.562991188378184,10.75,-38.306501547987615,-30.0,0.32315035799522673,0.3195704057279236,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,20,4180,-10.101435406698565,-25.0,-11.211435406698564,59.50845439390331,21.0,-64.07948321028816,-49.5,0.3617224880382775,0.35741626794258374,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,30,4170,-14.97326139088729,-31.75,-16.08326139088729,75.43105501309836,31.75,-85.25250059537986,-64.5,0.35995203836930456,0.35683453237410073,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
14,short_reversion,60,4140,-28.724456521739132,-57.25,-29.83445652173913,112.26845677542272,59.25,-132.94308168611573,-112.75,0.3263285024154589,0.3251207729468599,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00
15,long_reversion,1,3705,0.2705128205128205,-2.0,-0.8394871794871794,10.945546558704454,5.0,-5.067139001349528,-6.25,0.347638326585695,0.28475033738191635,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,3,3703,0.8144747502025385,-6.5,-0.2955252497974614,22.59298245614035,8.0,-15.876315789473685,-13.25,0.2665406427221172,0.24871725627869296,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,5,3701,1.3484868954336666,-11.0,0.23848689543366675,31.88387314439946,10.25,-24.588326585695008,-19.25,0.28073493650364767,0.27316941367198055,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,10,3696,2.677353896103896,-17.25,1.5673538961038962,50.66612685560054,16.0,-43.34230769230769,-32.75,0.38203463203463206,0.38014069264069267,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,20,3686,4.994709712425394,-11.125,3.8847097124253938,78.77516869095817,33.5,-73.50303643724696,-51.25,0.45577862181226264,0.4503526858383071,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,30,3676,6.5457698585418935,-10.25,5.435769858541894,99.88562753036437,50.5,-98.3472334682861,-68.5,0.470892274211099,0.4676278563656148,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,long_reversion,60,3646,9.769061985737794,1.25,8.659061985737795,149.13522267206477,91.5,-158.0242914979757,-112.75,0.503565551289084,0.5008228195282501,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,1,4035,-0.2707558859975217,-2.0,-1.3807558859975215,8.219330855018587,3.75,-4.31914498141264,-5.0,0.31920693928128874,0.2540272614622057,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,3,4033,-0.8102529134639226,-6.5,-1.9202529134639224,17.449318463444857,5.75,-13.53364312267658,-11.25,0.225142573766427,0.20728985866600547,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,5,4031,-1.3208260977424957,-10.25,-2.4308260977424956,24.897026022304832,7.0,-20.94733581164808,-16.5,0.23616968494170182,0.2292235177375341,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,10,4026,-2.5492424242424243,-18.75,-3.659242424242424,40.549814126394054,10.0,-36.291263940520444,-27.75,0.31296572280178836,0.30774962742175854,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,20,4016,-4.977838645418327,-26.75,-6.087838645418326,65.43314745972738,16.5,-61.46586121437423,-45.75,0.3560756972111554,0.3528386454183267,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,30,4006,-7.358212680978532,-32.5,-8.468212680978532,86.39640644361835,25.25,-82.67199504337052,-60.75,0.35496754867698455,0.35197204193709436,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
15,short_reversion,60,3976,-13.900905432595573,-46.375,-15.010905432595573,136.45656753407684,61.75,-133.59219330855018,-108.5,0.3744969818913481,0.37424547283702214,2024-11-06 09:30:00-05:00,2025-02-06 09:30:00-05:00
16,long_reversion,1,4161,-0.41786830088920934,-3.25,-1.5278683008892093,15.00859168469118,6.5,-8.553532804614276,-10.0,0.3364575823119442,0.29488103821196826,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,3,4159,-1.2619620100985813,-10.75,-2.3719620100985814,31.01952655611632,10.5,-24.965753424657535,-21.75,0.2495792257754268,0.23899975955758596,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,5,4157,-2.0881044022131343,-18.25,-3.198104402213134,43.60910838740687,13.25,-38.01934631098294,-31.0,0.25908106807794085,0.25378878999278326,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,10,4152,-4.157333815028902,-30.375,-5.267333815028902,69.29728430665705,20.5,-66.08765921653449,-52.25,0.33501926782273606,0.33140655105973027,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,20,4142,-8.246499275712216,-38.75,-9.356499275712215,107.99795722182168,39.5,-112.15062484979572,-88.5,0.4031868662481893,0.4000482858522453,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,30,4132,-12.292896902226525,-39.25,-13.402896902226525,137.98540014419612,60.75,-149.78749098774333,-118.5,0.41723136495643753,0.4160212971926428,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,long_reversion,60,4102,-24.39535592393954,-59.375,-25.50535592393954,209.1946046623408,110.0,-242.19790915645277,-196.75,0.4251584592881521,0.42467089224768406,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,1,4076,0.42572374877330715,-3.0,-0.6842762512266927,14.897325809617271,5.75,-6.266928361138371,-7.75,0.3282630029440628,0.2806673209028459,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,3,4074,1.2882302405498283,-9.25,0.1782302405498284,31.57728164867517,9.25,-20.80421982335623,-17.0,0.23932253313696614,0.22557682866961218,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,5,4072,2.157907662082515,-15.5,1.047907662082515,45.02349116781158,12.0,-32.47497546614328,-25.25,0.25171905697445973,0.24778978388998035,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,10,4067,4.1992869436931395,-26.75,3.0892869436931396,72.75515210991168,18.25,-56.94946025515211,-42.0,0.3272682567002705,0.3238259159085321,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,20,4057,8.263741681045108,-29.75,7.153741681045108,116.68510794896957,33.75,-95.76490431795878,-67.0,0.3862459945772738,0.3840276066058664,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,30,4047,12.332468495181615,-34.0,11.222468495181616,152.3320044160942,47.625,-127.64131501472032,-89.875,0.39584877687175685,0.3941191005683222,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
16,short_reversion,60,4017,24.919653970624843,-44.75,23.809653970624844,241.64824582924436,105.0,-204.74478655544652,-139.5,0.45083395568832463,0.44983818770226536,2025-02-06 09:30:00-05:00,2025-05-06 09:30:00-04:00
17,long_reversion,1,3901,0.8438861830299923,-1.75,-0.2661138169700076,10.078185080748526,4.5,-4.541207382722379,-6.0,0.36016406049730837,0.29633427326326583,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,3,3899,2.518466273403437,-5.5,1.408466273403437,21.18443988720841,7.25,-14.143617021276595,-12.75,0.28443190561682485,0.2654526801744037,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,5,3897,4.192327431357454,-9.5,3.0823274313574545,29.935465265316587,9.5,-21.67514739810305,-18.25,0.30433666923274316,0.2979214780600462,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,10,3892,8.436343782117163,-12.0,7.3263437821171635,47.52922327608306,16.25,-37.392207126377855,-30.0,0.40775950668037,0.4028776978417266,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,20,3882,16.776661514683152,1.5,15.666661514683152,74.0953601640605,37.75,-60.98231222763394,-46.5,0.5072127769191138,0.500772797527048,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,30,3872,25.24870867768595,7.0,24.13870867768595,96.00076903358114,57.0,-78.66341963599078,-57.75,0.5235020661157025,0.5204028925619835,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,long_reversion,60,3842,51.20301926080167,32.125,50.09301926080167,149.73173545244808,101.0,-115.72808254293771,-91.25,0.5762623633524206,0.5741801145236856,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,1,4131,-0.8029532800774631,-1.75,-1.912953280077463,6.8359961268458,3.25,-4.772452190752844,-4.75,0.3243766642459453,0.25659646574679257,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,3,4129,-2.4030031484620973,-5.75,-3.513003148462097,14.503025901718711,5.0,-13.758472524812394,-10.5,0.24243158149673044,0.221361104383628,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,5,4127,-4.002059607463048,-9.5,-5.112059607463047,20.376724763979666,6.25,-21.02777777777778,-15.5,0.2505451902108069,0.24109522655682095,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,10,4122,-7.980713245997089,-16.25,-9.090713245997089,32.11268458000484,10.0,-36.482933914306464,-26.0,0.3207180980106744,0.3129548762736536,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,20,4112,-15.991913910505836,-23.0,-17.101913910505836,48.71568627450981,19.75,-60.875453885257805,-43.5,0.34873540856031127,0.3416828793774319,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,30,4102,-23.98488542174549,-30.375,-25.094885421745488,61.67235536189784,28.5,-80.83660130718954,-58.75,0.3313018039980497,0.3269137006338372,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
17,short_reversion,60,4072,-48.73452848722986,-49.625,-49.84452848722986,88.55948922778988,48.5,-131.01519002662795,-105.5,0.3104125736738703,0.30844793713163066,2025-05-06 09:30:00-04:00,2025-08-06 09:30:00-04:00
18,long_reversion,1,3861,0.648925148925149,-1.75,-0.4610748510748509,10.89011914011914,4.75,-4.0584045584045585,-5.25,0.35483035483035485,0.2913752913752914,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,3,3859,1.9602876392847888,-5.75,0.8502876392847889,22.32187257187257,8.0,-14.0009065009065,-12.0,0.28012438455558436,0.2617258357087328,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,5,3857,3.2802048224008296,-9.5,2.1702048224008297,31.429033929033928,10.5,-22.01016576016576,-17.75,0.3020482240082966,0.2955665024630542,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,10,3852,6.420106438213915,-13.5,5.310106438213914,49.79228179228179,17.75,-38.94871794871795,-28.75,0.40368639667705086,0.397196261682243,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,20,3842,12.65675429463821,-6.25,11.54675429463821,77.20130795130795,34.75,-66.02907277907278,-48.0,0.47032795419052575,0.46330036439354505,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,30,3832,18.970315762004176,-1.5,17.860315762004177,100.41174566174566,48.5,-88.01003626003626,-65.0,0.4932150313152401,0.48956158663883087,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,60,3802,37.10744345081536,21.75,35.99744345081536,157.70117845117846,101.5,-137.87464387464388,-104.0,0.5389268805891636,0.5386638611257233,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,1,4322,-0.5942272096251735,-1.75,-1.7042272096251734,6.841624248033318,3.25,-4.270592318371125,-4.25,0.32577510411846367,0.24710782045349375,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,3,4320,-1.8288194444444446,-5.25,-2.9388194444444444,14.63928736695974,5.0,-12.876561776955114,-9.5,0.2351851851851852,0.21134259259259258,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,5,4318,-3.0570866141732282,-9.0,-4.167086614173228,20.77250115687182,6.0,-20.0096020360944,-14.5,0.2364520611394164,0.22579898100972673,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,10,4313,-6.0929167632738235,-15.5,-7.202916763273823,32.97240860712633,8.25,-35.0654789449329,-24.75,0.2837931833990262,0.2773011824715975,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,20,4303,-12.071113176853357,-25.5,-13.181113176853357,51.60163118926423,12.625,-59.69383387320685,-43.25,0.2902626074831513,0.2853822914245875,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,30,4293,-17.989051945026787,-34.5,-19.099051945026787,67.07571726052754,18.375,-80.49872744099953,-58.25,0.3044491031912416,0.301420917773119,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,60,4263,-34.98997185080929,-61.5,-36.09997185080929,103.56599953725127,38.5,-130.54714252660804,-101.0,0.32934553131597466,0.32817264836969273,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
19,long_reversion,1,4030,-0.3088089330024814,-2.25,-1.4188089330024813,12.218362282878411,5.5,-6.606327543424317,-7.25,0.34987593052109184,0.29280397022332505,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,3,4028,-0.9108738828202582,-7.25,-2.020873882820258,24.906761786600498,9.0,-19.906017369727046,-16.25,0.2643992055610725,0.24478649453823237,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,5,4026,-1.5001241927471436,-12.875,-2.6101241927471435,34.87847394540943,11.25,-30.73740694789082,-23.75,0.2707401887729757,0.2647789369100845,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,10,4021,-2.9242725690126834,-20.75,-4.034272569012684,54.85806451612903,17.5,-53.773263027295286,-40.625,0.34344690375528475,0.3387217110171599,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,20,4011,-5.4040139616055844,-21.25,-6.514013961605585,84.85018610421837,32.5,-90.5977047146402,-65.5,0.40663176265270506,0.4023934181002244,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,30,4001,-7.3244813796550865,-20.75,-8.434481379655086,108.97518610421837,52.625,-119.83157568238214,-89.5,0.4448887778055486,0.443139215196201,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,60,3971,-11.569315033996475,-32.0,-12.679315033996474,164.81426799007446,111.75,-186.7070099255583,-151.25,0.4553009317552254,0.45429362880886426,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,1,3740,0.164572192513369,-2.25,-0.9454278074866309,10.593582887700535,4.0,-4.850735294117647,-6.0,0.3200534759358289,0.2641711229946524,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,3,3738,0.5052166934189406,-6.75,-0.6047833065810593,23.308622994652406,6.75,-16.38870320855615,-13.25,0.2485286249331193,0.22792937399678972,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,5,3736,0.7717478586723768,-11.75,-0.33825214132762305,33.6298128342246,8.75,-25.69979946524064,-19.5,0.25240899357601715,0.24464668094218414,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,10,3731,1.5012731171267757,-18.25,0.3912731171267758,54.89258021390374,13.5,-45.45675133689839,-33.0,0.3261860091128384,0.3218976145805414,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,20,3721,3.0049717817790915,-22.75,1.8949717817790916,87.63054812834224,28.25,-76.06149732620321,-53.5,0.3875302338081161,0.3845740392367643,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,30,3711,4.626111560226354,-27.75,3.516111560226354,114.41036096256684,50.25,-99.63863636363637,-69.25,0.4112099164645648,0.40905416329830235,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,60,3681,8.020850312415105,-42.5,6.910850312415105,177.31116310160428,98.125,-151.87860962566845,-119.75,0.40641130127682695,0.4055963053518066,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
20,long_reversion,1,3796,0.8688751317175974,-2.75,-0.24112486828240243,13.7570468914647,6.25,-5.621048472075869,-8.0,0.35247629083245524,0.30216016859852474,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,3,3794,2.614918292040063,-8.25,1.5049182920400632,28.953701264488934,10.0,-19.080677028451,-17.25,0.28650500790722194,0.26858197153400104,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,5,3792,4.367879746835443,-13.75,3.257879746835443,40.986301369863014,12.75,-29.68512908324552,-25.0,0.29535864978902954,0.29061181434599154,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,10,3787,8.769672564034856,-20.75,7.659672564034857,65.60287144362486,22.5,-51.70054004214963,-41.0,0.3929231581726961,0.38975442302614205,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,20,3777,17.02991792427853,-20.25,15.91991792427853,102.59490252897787,44.375,-86.07053477344573,-68.75,0.42282234577707173,0.41885093989939104,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,30,3767,25.140828245288027,-27.0,24.030828245288028,133.35096153846155,63.75,-113.85715226554268,-90.125,0.43987257764799575,0.4377488717812583,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,60,3737,46.02803050575328,-26.0,44.91803050575328,209.18756585879873,115.375,-179.7494072708114,-157.625,0.46695210061546694,0.4664169119614664,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,1,3929,-0.8893484347162128,-2.5,-1.9993484347162127,11.532896411300586,5.25,-6.6549376431662,-6.75,0.3306184779842199,0.27844235174344617,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,3,3927,-2.640883626177744,-8.0,-3.750883626177744,23.314265716467293,8.75,-19.429498600152712,-15.0,0.24369747899159663,0.22510822510822512,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,5,3925,-4.362229299363057,-13.75,-5.4722292993630575,32.47493000763553,10.75,-29.790786459658946,-21.75,0.25121019108280257,0.24127388535031846,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,10,3920,-8.595344387755102,-23.5,-9.705344387755101,50.93751590735556,15.5,-51.513107660982435,-37.0,0.29948979591836733,0.29591836734693877,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,20,3910,-16.948721227621483,-33.375,-18.058721227621483,79.66320946805803,28.25,-86.24420972257572,-62.5,0.35626598465473147,0.3549872122762148,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,30,3900,-25.09846153846154,-40.25,-26.20846153846154,102.64660218885213,42.25,-115.23536523288368,-83.75,0.368974358974359,0.36615384615384616,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,60,3870,-48.842441860465115,-87.375,-49.952441860465115,159.2807966403665,74.75,-184.4993000763553,-149.0,0.37906976744186044,0.37803617571059434,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
21,long_reversion,1,4138,0.27597873368777187,-3.75,-0.834021266312228,18.498972933784437,8.5,-8.750543740937651,-10.75,0.33639439342677624,0.2984533591106815,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,3,4136,0.8329908123791102,-12.0,-0.27700918762088966,38.350410826486225,13.25,-27.468704688255198,-23.75,0.2555609284332689,0.24226305609284332,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,5,4134,1.3737300435413642,-20.0,0.2637300435413643,54.16723054615756,16.25,-42.69097390043499,-34.25,0.2610062893081761,0.2552007740686986,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,10,4129,2.6314482925647855,-33.0,1.5214482925647856,86.44961333977767,25.0,-75.02464958917352,-57.25,0.34390893678856865,0.33979171712279005,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,20,4119,5.420915270696771,-35.0,4.310915270696771,134.75658530691155,51.625,-126.35536491058483,-95.375,0.42146151978635593,0.4204904102937606,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,30,4109,7.881236310537844,-36.75,6.771236310537844,173.46936926051234,85.5,-168.80177622039633,-128.75,0.4312484789486493,0.43003163786809445,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,60,4079,15.179517038489825,-34.25,14.069517038489826,264.69043015949734,171.625,-269.182636539391,-207.875,0.4606521206177985,0.46016180436381465,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,1,4045,-0.3103831891223733,-3.25,-1.420383189122373,14.781087762669962,6.25,-7.159517923362175,-8.5,0.32904820766378245,0.2838071693448702,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,3,4043,-0.9024239426168686,-10.5,-2.0124239426168686,32.734610630407914,9.75,-23.96520395550062,-18.75,0.24808310660400693,0.23348998268612417,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,5,4041,-1.5255506062855728,-18.0,-2.6355506062855727,47.39647713226205,12.25,-37.397589616810876,-27.25,0.24721603563474387,0.2412769116555308,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,10,4036,-3.195924182358771,-31.75,-4.305924182358771,77.71440049443758,18.75,-65.81032138442522,-47.75,0.31442021803766107,0.311199207135778,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,20,4026,-6.384873323397914,-51.25,-7.494873323397913,124.03028430160693,33.25,-109.73498145859085,-81.75,0.33109786388474916,0.32886239443616494,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,30,4016,-9.890375996015937,-71.875,-11.000375996015936,163.8066131025958,54.0,-145.06631644004943,-116.5,0.3560756972111554,0.3545816733067729,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,60,3986,-19.869104365278474,-95.75,-20.979104365278474,264.43529048207665,117.5,-228.2971569839308,-191.0,0.4111891620672353,0.41018564977420974,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
22,long_reversion,1,1035,-0.029710144927536233,-2.0,-1.1397101449275362,10.207487922705313,4.5,-5.411111111111111,-6.0,0.34009661835748795,0.27246376811594203,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,3,1033,-0.004114230396902226,-6.75,-1.114114230396902,21.03454106280193,7.5,-15.816666666666666,-12.75,0.2420135527589545,0.22362052274927396,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,5,1031,-0.02982541222114452,-10.5,-1.1398254122211444,29.097101449275364,9.25,-24.089855072463767,-18.0,0.26867119301648884,0.25994180407371487,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,10,1026,-1.236598440545809,-17.25,-2.346598440545809,43.56111111111111,16.25,-41.094927536231886,-30.0,0.37719298245614036,0.3713450292397661,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,20,1016,-3.6759350393700787,-15.75,-4.785935039370079,63.50676328502416,28.75,-66.39855072463769,-47.25,0.37893700787401574,0.37598425196850394,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,30,1006,-6.702286282306163,-26.0,-7.812286282306163,79.93091787439613,39.25,-87.57367149758454,-62.75,0.3976143141153082,0.3956262425447316,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,long_reversion,60,976,-15.457991803278688,-6.25,-16.567991803278687,118.22512077294687,75.5,-141.2903381642512,-99.0,0.47950819672131145,0.47848360655737704,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,1,979,0.15602655771195098,-2.0,-0.9539734422880489,9.795199182839632,4.0,-4.631256384065373,-5.75,0.34933605720122574,0.27579162410623087,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,3,977,0.526100307062436,-6.75,-0.5838996929375638,21.16802860061287,6.5,-15.133043922369765,-12.5,0.27226202661207777,0.25588536335721596,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,5,975,0.9623076923076923,-10.0,-0.14769230769230757,30.161389172625128,9.0,-23.626404494382022,-18.0,0.28307692307692306,0.28307692307692306,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,10,970,2.1574742268041236,-15.0,1.0474742268041237,47.60035750766088,18.0,-41.1744126659857,-31.0,0.39484536082474225,0.3865979381443299,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,20,960,5.179947916666666,-4.75,4.069947916666667,72.982379979571,39.75,-67.71935648621042,-48.0,0.484375,0.48125,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,30,950,7.458421052631579,-10.125,6.348421052631579,92.44867211440246,51.75,-88.93309499489274,-63.0,0.44842105263157894,0.4421052631578947,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
22,short_reversion,60,920,17.277989130434783,-1.5,16.167989130434783,144.95403472931562,86.0,-135.34371807967312,-111.0,0.4934782608695652,0.4923913043478261,2026-08-06 09:30:00-04:00,2026-08-26 16:59:00-04:00
