side,hmm_state,zscore_threshold,stop_points,target_points,horizon_bars,observations,win_rate,stop_rate,timeout_rate,total_points,mean_points,profit_factor,mean_holding_bars
SHORT,0,2.0,10.0,15.0,20,15251,0.33532227394924924,0.6646777260507508,0.0,-24660.0,-1.6169431512687693,0.7567327611719443,6.739885909120713
SHORT,0,2.0,10.0,20.0,20,15251,0.25873713199134485,0.7412628680086552,0.0,-34130.0,-2.237886040259655,0.6980981866430783,7.6717592289030225
SHORT,0,2.0,10.0,25.0,20,15251,0.20562586059930496,0.794374139400695,0.0,-42750.0,-2.8030948790243264,0.6471316549731737,8.348108320765851
SHORT,0,2.0,10.0,35.0,20,15251,0.13487640154743952,0.8651235984525605,0.0,-59945.0,-3.930561930365222,0.545664696073973,9.232509343649596
SHORT,0,2.0,10.0,50.0,20,15251,0.07914235132122484,0.9208576486787752,0.0,-80090.0,-5.25145892072651,0.4297208772429507,9.904399711494328
SHORT,0,2.0,10.0,75.0,20,15251,0.03789915415382598,0.9621008458461741,0.0,-103380.0,-6.778571896924792,0.295440605193212,10.343518457806045
SHORT,0,2.0,10.0,100.0,20,15251,0.020982230673398466,0.9790177693266016,0.0,-117310.0,-7.691954625926169,0.21431920166097382,10.516228444036457
SHORT,0,2.0,15.0,5.0,20,15251,0.7037571306799554,0.29624286932004457,0.0,-14105.0,-0.9248573864008918,0.7918695588018297,4.239918693856141
SHORT,0,2.0,15.0,10.0,20,15251,0.5240312110681267,0.47596878893187333,0.0,-28965.0,-1.899219723296833,0.7339853974376636,6.851550717985706
SHORT,0,2.0,15.0,15.0,20,15251,0.4065307192970953,0.5934692807029047,0.0,-42765.0,-2.8040784210871417,0.6850071815269031,8.569143007015933
SHORT,0,2.0,15.0,20.0,20,15251,0.3182086420562586,0.6817913579437413,0.0,-58910.0,-3.8626975280309486,0.6222991600948901,9.753065372762443
SHORT,0,2.0,15.0,25.0,20,15251,0.25539308897777196,0.7446069110222281,0.0,-72965.0,-4.784276440889122,0.5716508160150288,10.604419382335584
SHORT,0,2.0,15.0,35.0,20,15251,0.1687758179791489,0.8312241820208511,0.0,-100065.0,-6.561209101042555,0.47377139701822196,11.708019146285489
SHORT,0,2.0,15.0,50.0,20,15251,0.09940331781522523,0.9005966821847747,0.0,-130225.0,-8.53878434201036,0.3679165149860454,12.532424103337487
SHORT,0,2.0,15.0,75.0,20,15251,0.04734115795685529,0.9526588420431447,0.0,-163785.0,-10.739295783883025,0.2484685800812169,13.079601337617206
SHORT,0,2.0,15.0,100.0,20,15251,0.026293357812602454,0.9737066421873976,0.0,-182650.0,-11.976263851550717,0.18002244668911335,13.295259327257229
SHORT,0,2.0,20.0,5.0,20,15251,0.7494590518654515,0.2505409481345486,0.0,-19270.0,-1.263523703363714,0.7478408793509552,4.868926627762114
SHORT,0,2.0,20.0,10.0,20,15251,0.5698642711953315,0.43013572880466855,0.0,-44290.0,-2.9040718641400565,0.6624237804878049,7.896596944462658
SHORT,0,2.0,20.0,15.0,20,15251,0.44679037440167857,0.5532096255983214,0.0,-66530.0,-4.36233689594125,0.6057247836908853,9.860402596551046
SHORT,0,2.0,20.0,20.0,20,15251,0.3534194479050554,0.6465805520949446,0.0,-89420.0,-5.863222083797783,0.5465977081431903,11.184971477280179
SHORT,0,2.0,20.0,25.0,20,15251,0.28581732345419975,0.7141826765458003,0.0,-108865.0,-7.1382204445610125,0.5002524788835843,12.143924988525342
SHORT,0,2.0,20.0,35.0,20,15251,0.19087272965707167,0.8091272703429283,0.0,-144915.0,-9.501999868861057,0.41282414910858994,13.402268703691561
SHORT,0,2.0,20.0,50.0,20,15251,0.11271392039866238,0.8872860796013377,0.0,-184690.0,-12.110025572093633,0.3175805498078628,14.332961772998491
SHORT,0,2.0,20.0,75.0,20,15251,0.0537013966297292,0.9462986033702708,0.0,-227215.0,-14.898367320175726,0.21280834257206208,14.959281358599435
SHORT,0,2.0,20.0,100.0,20,15251,0.029047275588486,0.970952724411514,0.0,-251860.0,-16.51432692938168,0.14958130740140466,15.207592944724937
SHORT,0,2.0,25.0,5.0,20,15251,0.772211658251918,0.2277883417480821,0.0,-27965.0,-1.8336502524424627,0.6780080598733449,5.326601534325618
SHORT,0,2.0,25.0,10.0,20,15251,0.5939938364697397,0.4060061635302603,0.0,-64210.0,-4.210215723559111,0.5852067183462533,8.645334732148712
SHORT,0,2.0,25.0,15.0,20,15251,0.46973968920070813,0.5302603107992918,0.0,-94715.0,-6.210412431971674,0.5315197230122418,10.769720018359452
SHORT,0,2.0,25.0,20.0,20,15251,0.37400826175332763,0.6259917382466723,0.0,-124595.0,-8.169628221100256,0.477972137844349,12.19985574716412
SHORT,0,2.0,25.0,25.0,20,15251,0.304111205822569,0.695888794177431,0.0,-149375.0,-9.794439708871549,0.4370112126637143,13.227198216510393
SHORT,0,2.0,25.0,35.0,20,15251,0.2048390269490525,0.7951609730509475,0.0,-193835.0,-12.70965838305685,0.3606497897254061,14.576945774047603
SHORT,0,2.0,25.0,50.0,20,15251,0.12241820208510917,0.8775817979148909,0.0,-241250.0,-15.818634843616811,0.2789898386132696,15.574716412038555
SHORT,0,2.0,25.0,75.0,20,15251,0.05868467641466133,0.9413153235853386,0.0,-291775.0,-19.131532358533867,0.18702981331847313,16.253884991148123
SHORT,0,2.0,25.0,100.0,20,15251,0.03180119336436955,0.9681988066356304,0.0,-320650.0,-21.024850829453808,0.13138290667750238,16.5273752540817
SHORT,0,2.0,35.0,5.0,20,15251,0.7933250278670251,0.2066749721329749,0.0,-49825.0,-3.2669988853189955,0.548359318346628,5.86256638908924
SHORT,0,2.0,35.0,10.0,20,15251,0.6183856796275654,0.3816143203724346,0.0,-109390.0,-7.172644416759557,0.4629847815414826,9.54521015015409
SHORT,0,2.0,35.0,15.0,20,15251,0.4942626713002426,0.5057373286997574,0.0,-156885.0,-10.28686643498787,0.4188475857087292,11.85732083142089
SHORT,0,2.0,35.0,20.0,20,15251,0.3967608681397941,0.6032391318602058,0.0,-200980.0,-13.178152252311325,0.3758385093167702,13.425742574257425
SHORT,0,2.0,35.0,25.0,20,15251,0.32542128385023933,0.6745787161497607,0.0,-236005.0,-15.47472296898564,0.3445762052877138,14.537407383122417
SHORT,0,2.0,35.0,35.0,20,15251,0.22031342207068388,0.7796865779293161,0.0,-298585.0,-19.578060455052128,0.2825666470439828,16.009179725919612
SHORT,0,2.0,35.0,50.0,20,15251,0.13264703953839094,0.867352960461609,0.0,-361830.0,-23.725001639236773,0.21847596008466888,17.080912727034292
SHORT,0,2.0,35.0,75.0,20,15251,0.06334010884532162,0.9366598911546784,0.0,-427525.0,-28.032588027014622,0.14490724536226812,17.831683168316832
SHORT,0,2.0,35.0,100.0,20,15251,0.03429283325683562,0.9657071667431644,0.0,-463180.0,-30.37046751032719,0.10145883448436409,18.126745787161497
SHORT,0,2.0,50.0,5.0,20,15251,0.80375057373287,0.19624942626713002,0.0,-88360.0,-5.793718444692152,0.40955562980287336,6.292505409481345
SHORT,0,2.0,50.0,10.0,20,15251,0.6316962822110026,0.36830371778899745,0.0,-184510.0,-12.098223067339847,0.3430300872351789,10.232050357353616
SHORT,0,2.0,50.0,15.0,20,15251,0.5081633991213691,0.4918366008786309,0.0,-258800.0,-16.96937905711101,0.30995867217704304,12.68146351058947
SHORT,0,2.0,50.0,20.0,20,15251,0.41013704019408564,0.5898629598059144,0.0,-324700.0,-21.290407186414004,0.27812361049355266,14.348108320765851
SHORT,0,2.0,50.0,25.0,20,15251,0.3371582191331716,0.6628417808668284,0.0,-376900.0,-24.71313356501213,0.25432782668908893,15.523703363713855
SHORT,0,2.0,50.0,35.0,20,15251,0.22942757851944134,0.7705724214805586,0.0,-465135.0,-30.498655825847486,0.20841558883594283,17.081568421742837
SHORT,0,2.0,50.0,50.0,20,15251,0.13959740344895416,0.8604025965510458,0.0,-549650.0,-36.040259655104585,0.16224660874866637,18.206347124778702
SHORT,0,2.0,50.0,75.0,20,15251,0.0673398465674382,0.9326601534325618,0.0,-634175.0,-41.582519179070225,0.10830286839145106,19.008655170152778
SHORT,0,2.0,50.0,100.0,20,15251,0.036128778440757986,0.963871221559242,0.0,-679900.0,-44.580683233886305,0.07496598639455783,19.321487115598977
SHORT,0,2.0,5.0,5.0,30,15251,0.4317749655760278,0.5682250344239722,0.0,-10405.0,-0.682250344239722,0.7598661435495038,2.319847878827618
SHORT,0,2.0,5.0,10.0,30,15251,0.29893121762507374,0.7010687823749262,0.0,-7870.0,-0.5160317356238935,0.8527871305649083,3.598255852075274
SHORT,0,2.0,5.0,15.0,30,15251,0.22372303455511114,0.7762769654448889,0.0,-8015.0,-0.5255393088977772,0.864600050679956,4.522195265884204
SHORT,0,2.0,5.0,20.0,30,15251,0.17500491771031407,0.8249950822896859,0.0,-9530.0,-0.624877057242148,0.8485137498013035,5.226280243918431
SHORT,0,2.0,5.0,25.0,30,15251,0.14222018228312897,0.8577798177168711,0.0,-11185.0,-0.7333945315061308,0.8290016817000458,5.7765392433283065
SHORT,0,2.0,5.0,35.0,30,15251,0.09605927480165236,0.9039407251983477,0.0,-17655.0,-1.157629007933906,0.7438705933555781,6.558061766441545
SHORT,0,2.0,5.0,50.0,30,15251,0.06124188577798177,0.9387581142220183,0.0,-24885.0,-1.6316962822110026,0.6523713068380247,7.19579043997115
SHORT,0,2.0,5.0,75.0,30,15251,0.030948790243262737,0.9690512097567373,0.0,-38495.0,-2.524096780538981,0.47905812301238243,7.707101173693529
SHORT,0,2.0,5.0,100.0,30,15251,0.017966035014097437,0.9820339649859026,0.0,-47485.0,-3.1135663235197693,0.36589437136943315,7.915153104714445
SHORT,0,2.0,10.0,5.0,30,15251,0.6219920005245557,0.3780079994754442,0.0,-10220.0,-0.6701199921316635,0.8227233304423244,3.5966821847747688
SHORT,0,2.0,10.0,10.0,30,15251,0.45380630778309616,0.5461936922169038,0.0,-14090.0,-0.9238738443380762,0.8308523409363745,5.909317421808406
SHORT,0,2.0,10.0,15.0,30,15251,0.35722247721460887,0.6427775227853911,0.0,-16310.0,-1.069438069634778,0.8336223605018872,7.547832928988263
SHORT,0,2.0,10.0,20.0,30,15251,0.28266998885318995,0.71733001114681,0.0,-23180.0,-1.5199003344043014,0.7881170018281536,8.78814503966953
SHORT,0,2.0,10.0,25.0,30,15251,0.2317225099993443,0.7682774900006557,0.0,-28820.0,-1.8897121500229492,0.7540326022019288,9.73234541997246
SHORT,0,2.0,10.0,35.0,30,15251,0.15782571634646908,0.8421742836535309,0.0,-44195.0,-2.897842764408891,0.655909374026783,11.046619893777457
SHORT,0,2.0,10.0,50.0,30,15251,0.100780276703167,0.899219723296833,0.0,-60290.0,-3.9531833978099797,0.5603762578387049,12.108124057438857
SHORT,0,2.0,10.0,75.0,30,15251,0.05094747885384565,0.9490525211461543,0.0,-86465.0,-5.6694642974231195,0.40261848832389113,12.930955347190348
SHORT,0,2.0,10.0,100.0,30,15251,0.02865385876335978,0.9713461412366402,0.0,-104440.0,-6.848075536030424,0.29499122451734844,13.266146482197888
SHORT,0,2.0,15.0,5.0,30,15251,0.7146416628417809,0.2853583371582191,0.0,-10785.0,-0.7071667431643827,0.8347886029411765,4.635630450462265
SHORT,0,2.0,15.0,10.0,30,15251,0.5476362205756999,0.45236377942430006,0.0,-19965.0,-1.309094485607501,0.8070734889114365,7.74329552160514
SHORT,0,2.0,15.0,15.0,30,15251,0.4403645662579503,0.5596354337420497,0.0,-27285.0,-1.789063012261491,0.7868775629759812,9.920136384499378
SHORT,0,2.0,15.0,20.0,30,15251,0.3545996983804341,0.645400301619566,0.0,-39485.0,-2.5890105566848076,0.7325679840157133,11.557143793849583
SHORT,0,2.0,15.0,25.0,30,15251,0.2933578126024523,0.7066421873975477,0.0,-49805.0,-3.265687495901908,0.6919056014351551,12.774572159202675
SHORT,0,2.0,15.0,35.0,30,15251,0.20195397023146022,0.7980460297685398,0.0,-74765.0,-4.902301488426988,0.5904746254758579,14.46226476952331
SHORT,0,2.0,15.0,50.0,30,15251,0.12904071864140057,0.8709592813585995,0.0,-100845.0,-6.612353288308963,0.49386433787547995,15.820929775096715
SHORT,0,2.0,15.0,75.0,30,15251,0.06438922037899154,0.9356107796210085,0.0,-140385.0,-9.204970165890762,0.3441026000420492,16.855943872532947
SHORT,0,2.0,15.0,100.0,30,15251,0.03619434791161235,0.9638056520883876,0.0,-165285.0,-10.837649990164579,0.2503571671542282,17.2783424037768
SHORT,0,2.0,20.0,5.0,30,15251,0.7651957248705002,0.2348042751294997,0.0,-13270.0,-0.8701068782374927,0.8147165596202178,5.4539374467248045
SHORT,0,2.0,20.0,10.0,30,15251,0.6001573667300505,0.3998426332699495,0.0,-30430.0,-1.9952789980984853,0.7504919645785504,9.154678381745459
SHORT,0,2.0,20.0,15.0,30,15251,0.48927939151531047,0.5107206084846895,0.0,-43850.0,-2.8752212969641335,0.7185132879702144,11.700740935020654
SHORT,0,2.0,20.0,20.0,30,15251,0.3976132712609009,0.602386728739099,0.0,-62460.0,-4.0954691495639635,0.6600631326874932,13.58422398531244
SHORT,0,2.0,20.0,25.0,30,15251,0.33132253622713265,0.6686774637728673,0.0,-77635.0,-5.090485869779031,0.6193616395371642,14.987213953183398
SHORT,0,2.0,20.0,35.0,30,15251,0.2308701068782375,0.7691298931217625,0.0,-111365.0,-7.302144121696938,0.5252983802216539,16.932791292374272
SHORT,0,2.0,20.0,50.0,30,15251,0.1474657399514786,0.8525342600485214,0.0,-147590.0,-9.677398203396498,0.4324334717735733,18.504622647695232
SHORT,0,2.0,20.0,75.0,30,15251,0.07297882106091404,0.927021178939086,0.0,-199285.0,-13.067011999213166,0.2952150233413496,19.70205232443774
SHORT,0,2.0,20.0,100.0,30,15251,0.040325224575437676,0.9596747754245624,0.0,-231220.0,-15.16097305094748,0.21009838753757856,20.196183856796274
SHORT,0,2.0,25.0,5.0,30,15251,0.7912923742705397,0.20870762572946036,0.0,-19235.0,-1.2612287718838109,0.7582783537543198,6.094485607501148
SHORT,0,2.0,25.0,10.0,30,15251,0.6299914759687889,0.3700085240312111,0.0,-44995.0,-2.9502983410923873,0.6810561757930179,10.23886958232247
SHORT,0,2.0,25.0,15.0,30,15251,0.5183266671037965,0.4816733328962035,0.0,-65075.0,-4.266933315848141,0.6456575006806425,13.052783424037768
SHORT,0,2.0,25.0,20.0,30,15251,0.42423447642777523,0.5757655235722248,0.0,-90125.0,-5.909448560750115,0.5894545040428197,15.10936987738509
SHORT,0,2.0,25.0,25.0,30,15251,0.3558455183266671,0.6441544816733329,0.0,-109925.0,-7.207724083666645,0.5524226384364821,16.63195856009442
SHORT,0,2.0,25.0,35.0,30,15251,0.2514589207265097,0.7485410792734902,0.0,-151175.0,-9.912464756409415,0.47030483531885076,18.75798308307652
SHORT,0,2.0,25.0,50.0,30,15251,0.16051406465149826,0.8394859353485017,0.0,-197675.0,-12.96144515113763,0.3824103725689292,20.47157563438463
SHORT,0,2.0,25.0,75.0,30,15251,0.08051931020916661,0.9194806897908334,0.0,-258475.0,-16.948068979083338,0.26271126007273765,21.769916726772014
SHORT,0,2.0,25.0,100.0,30,15251,0.04517736541866107,0.954822634581339,0.0,-295150.0,-19.352829322667365,0.18925971707183079,22.317421808406007
SHORT,0,2.0,35.0,5.0,30,15251,0.816864467903744,0.183135532096256,0.0,-35465.0,-2.3254212838502393,0.6372052580430668,6.904334142023474
SHORT,0,2.0,35.0,10.0,30,15251,0.6612681135663235,0.33873188643367647,0.0,-79960.0,-5.242934889515442,0.557767822576185,11.641007147072322
SHORT,0,2.0,35.0,15.0,30,15251,0.5505868467641466,0.4494131532358534,0.0,-113935.0,-7.47065766179267,0.5250531493601234,14.791030096387122
SHORT,0,2.0,35.0,20.0,30,15251,0.45505212772932924,0.5449478722706708,0.0,-152085.0,-9.972132974886893,0.4771645151864139,17.098157497868993
SHORT,0,2.0,35.0,25.0,30,15251,0.3850895023277162,0.6149104976722838,0.0,-181405.0,-11.894629860337027,0.4473235231392621,18.77883417480821
SHORT,0,2.0,35.0,35.0,30,15251,0.27440823552553933,0.7255917644744607,0.0,-240835.0,-15.791423513212248,0.378185432857401,21.143531571700215
SHORT,0,2.0,35.0,50.0,30,15251,0.17552947347714903,0.8244705265228509,0.0,-306240.0,-20.079994754442332,0.304142334522484,23.01960527178546
SHORT,0,2.0,35.0,75.0,30,15251,0.0887154940659629,0.9112845059340371,0.0,-384955.0,-25.241295652744082,0.20861172213884835,24.46423185364894
SHORT,0,2.0,35.0,100.0,30,15251,0.05068520097042817,0.9493147990295718,0.0,-429430.0,-28.1574978689922,0.1525467211335425,25.065307192970952
SHORT,0,2.0,50.0,5.0,30,15251,0.8301095010163267,0.1698904989836732,0.0,-66250.0,-4.343977444102026,0.48861443458124276,7.606124188577798
SHORT,0,2.0,50.0,10.0,30,15251,0.6799554127598191,0.320044587240181,0.0,-140350.0,-9.202675234410858,0.4249129276787543,12.816471051078619
SHORT,0,2.0,50.0,15.0,30,15251,0.5701921185496033,0.4298078814503967,0.0,-197310.0,-12.937512294275786,0.3979862700228833,16.217625073765653
SHORT,0,2.0,50.0,20.0,30,15251,0.47472296898564026,0.5252770310143597,0.0,-255750.0,-16.76939217100518,0.3615029334664836,18.7141826765458
SHORT,0,2.0,50.0,25.0,30,15251,0.40331781522523114,0.5966821847747689,0.0,-301225.0,-19.751163858107667,0.33796703296703295,20.524162350009835
SHORT,0,2.0,50.0,35.0,30,15251,0.2889646580552095,0.7110353419447905,0.0,-387955.0,-25.438004065307194,0.2844798967170786,23.060061635302603
SHORT,0,2.0,50.0,50.0,30,15251,0.18674185299324633,0.8132581470067537,0.0,-477750.0,-31.325814700675366,0.22962186567765863,25.060782899482
SHORT,0,2.0,50.0,75.0,30,15251,0.09599370533079798,0.904006294669202,0.0,-579550.0,-38.00078683365025,0.1592804816131138,26.621795292111994
SHORT,0,2.0,50.0,100.0,30,15251,0.055340633401088454,0.9446593665989116,0.0,-635950.0,-41.698904989836734,0.11716526688415353,27.26798242738181
SHORT,0,2.0,5.0,5.0,60,15251,0.4336764802308045,0.5663235197691955,0.0,-10115.0,-0.6632351976919546,0.7657751534097488,2.3721723165694053
SHORT,0,2.0,5.0,10.0,60,15251,0.3038489279391515,0.6961510720608485,0.0,-6745.0,-0.442266080912727,0.8729396251295093,3.805717657858501
SHORT,0,2.0,5.0,15.0,60,15251,0.2317225099993443,0.7682774900006557,0.0,-5575.0,-0.3655498000131139,0.9048391226423146,4.896531374991804
SHORT,0,2.0,5.0,20.0,60,15251,0.18562717198872206,0.814372828011278,0.0,-5480.0,-0.35932070028194874,0.9117552334943639,5.840076060586191
SHORT,0,2.0,5.0,25.0,60,15251,0.15376040915349812,0.8462395908465019,0.0,-5905.0,-0.3871877253950561,0.9084921741825508,6.612287718838109
SHORT,0,2.0,5.0,35.0,60,15251,0.1124516425152449,0.8875483574847551,0.0,-7655.0,-0.501934299390204,0.886894208037825,7.834568225034424
SHORT,0,2.0,5.0,50.0,60,15251,0.07704412825388499,0.922955871746115,0.0,-11630.0,-0.7625729460363255,0.8347541915316852,9.031932332306079
SHORT,0,2.0,5.0,75.0,60,15251,0.04366926758901055,0.9563307324109894,0.0,-22975.0,-1.5064585928791554,0.6849502913952691,10.196970690446529
SHORT,0,2.0,5.0,100.0,60,15251,0.027145760933709264,0.9728542390662908,0.0,-32785.0,-2.149695101960527,0.5580642987126778,10.775621270736345
SHORT,0,2.0,10.0,5.0,60,15251,0.6273031276637597,0.37269687233624027,0.0,-9005.0,-0.5904530850436037,0.8415728360309641,3.85896006819225
SHORT,0,2.0,10.0,10.0,60,15251,0.46665792407055273,0.5333420759294473,0.0,-10170.0,-0.666841518588945,0.8749692648143594,6.551176972001836
SHORT,0,2.0,10.0,15.0,60,15251,0.37689331847091995,0.6231066815290801,0.0,-8810.0,-0.5776670382270015,0.9072924339682206,8.591239918693857
SHORT,0,2.0,10.0,20.0,60,15251,0.3069306930693069,0.693069306930693,0.0,-12080.0,-0.7920792079207921,0.8857142857142857,10.367779162022163
SHORT,0,2.0,10.0,25.0,60,15251,0.257884728870238,0.7421152711297619,0.0,-14855.0,-0.9740344895416694,0.8687488955645873,11.789063012261492
SHORT,0,2.0,10.0,35.0,60,15251,0.19093829912792604,0.809061700872074,0.0,-21470.0,-1.4077765392433284,0.825998865386174,14.010753393220117
SHORT,0,2.0,10.0,50.0,60,15251,0.12956527440823554,0.8704347255917645,0.0,-33950.0,-2.2260835355058686,0.7442561205273069,16.08445347846043
SHORT,0,2.0,10.0,75.0,60,15251,0.07383122418202086,0.9261687758179792,0.0,-56800.0,-3.7243459445282276,0.5978761061946902,18.070683889581012
SHORT,0,2.0,10.0,100.0,60,15251,0.04406268441413678,0.9559373155858633,0.0,-78590.0,-5.153104714444955,0.4609369641264833,19.056193036522195
SHORT,0,2.0,15.0,5.0,60,15251,0.7246082224116451,0.27539177758835487,0.0,-7745.0,-0.5078355517670973,0.8770634920634921,5.172382138876139
SHORT,0,2.0,15.0,10.0,60,15251,0.569601993311914,0.43039800668808603,0.0,-11590.0,-0.7599501672021507,0.8822872232378631,8.975870434725591
SHORT,0,2.0,15.0,15.0,60,15251,0.4731493016851354,0.5268506983148646,0.0,-12285.0,-0.805520949445938,0.898070939639079,11.847944397088716
SHORT,0,2.0,15.0,20.0,60,15251,0.39381024195134745,0.6061897580486525,0.0,-18555.0,-1.2166415317028392,0.866197944835046,14.321946101894957
SHORT,0,2.0,15.0,25.0,60,15251,0.3361091075995017,0.6638908924004984,0.0,-23725.0,-1.5556356960199331,0.8437860082304527,16.286276309750182
SHORT,0,2.0,15.0,35.0,60,15251,0.251327781784801,0.748672218215199,0.0,-37115.0,-2.43361091075995,0.7832953815612775,19.29021047800144
SHORT,0,2.0,15.0,50.0,60,15251,0.17225099993443052,0.8277490000655695,0.0,-58010.0,-3.8036850042620154,0.6936523024926067,22.068979083338796
SHORT,0,2.0,15.0,75.0,60,15251,0.09776408104386597,0.902235918956134,0.0,-94575.0,-6.201232706052062,0.5417877906976745,24.678250606517604
SHORT,0,2.0,15.0,100.0,60,15251,0.058422398531243855,0.9415776014687561,0.0,-126300.0,-8.281424168906957,0.4136490250696379,25.950232771621533
SHORT,0,2.0,20.0,5.0,60,15251,0.7798177168710249,0.22018228312897514,0.0,-7695.0,-0.5045570782243787,0.8854228707564026,6.308635499311521
SHORT,0,2.0,20.0,10.0,60,15251,0.6320896990361288,0.36791030096387123,0.0,-15820.0,-1.0373090289161366,0.8590269114239886,11.029506261884467
SHORT,0,2.0,20.0,15.0,60,15251,0.5343256179922629,0.4656743820077372,0.0,-19805.0,-1.298603370270802,0.8605674457899183,14.54868533210937
SHORT,0,2.0,20.0,20.0,60,15251,0.4521015015408826,0.5478984984591174,0.0,-29220.0,-1.9159399383646973,0.8251555768310196,17.56160251786768
SHORT,0,2.0,20.0,25.0,60,15251,0.3892859484623959,0.610714051537604,0.0,-37855.0,-2.4821323191921842,0.7967844105647413,19.92361156645466
SHORT,0,2.0,20.0,35.0,60,15251,0.2927021178939086,0.7072978821060915,0.0,-59500.0,-3.901383515835027,0.7242050616482804,23.507179857058553
SHORT,0,2.0,20.0,50.0,60,15251,0.2020195397023146,0.7979804602976854,0.0,-89350.0,-5.858632220837978,0.6329087921117502,26.82565077699823
SHORT,0,2.0,20.0,75.0,60,15251,0.11474657399514786,0.8852534260048521,0.0,-138770.0,-9.099075470460953,0.4860751055477372,29.9219723296833
SHORT,0,2.0,20.0,100.0,60,15251,0.06825781915939938,0.9317421808406006,0.0,-180100.0,-11.809061700872073,0.36629134412385644,31.442528358796146
SHORT,0,2.0,25.0,5.0,60,15251,0.8107665071142875,0.18923349288571242,0.0,-10325.0,-0.6770047865713724,0.8568953568953569,7.279850501606452
SHORT,0,2.0,25.0,10.0,60,15251,0.6696610058356829,0.3303389941643171,0.0,-23820.0,-1.5618647957510983,0.8108773322747121,12.778768605337355
SHORT,0,2.0,25.0,15.0,60,15251,0.573864008917448,0.42613599108255196,0.0,-31195.0,-2.0454396433020787,0.808001230958609,16.82565077699823
SHORT,0,2.0,25.0,20.0,60,15251,0.49078748934496097,0.509212510655039,0.0,-44450.0,-2.914562979476756,0.7710533092969354,20.222280506196316
SHORT,0,2.0,25.0,25.0,60,15251,0.42462789325290146,0.5753721067470986,0.0,-57475.0,-3.7686053373549275,0.738005698005698,22.877909645269163
SHORT,0,2.0,25.0,35.0,60,15251,0.3227985050160645,0.6772014949839354,0.0,-85895.0,-5.632089699036129,0.6673315259488768,26.907481476624483
SHORT,0,2.0,25.0,50.0,60,15251,0.22385417349681988,0.7761458265031801,0.0,-125225.0,-8.210936987738508,0.5768353467939512,30.62087731952003
SHORT,0,2.0,25.0,75.0,60,15251,0.12779489869516752,0.8722051013048324,0.0,-186375.0,-12.220510130483246,0.4395579612088408,34.056061897580484
SHORT,0,2.0,25.0,100.0,60,15251,0.07776539243328306,0.9222346075667169,0.0,-233025.0,-15.279325945839616,0.3372911482403128,35.72854239066291
SHORT,0,2.0,35.0,5.0,60,15251,0.8446003540751427,0.1553996459248574,0.0,-18545.0,-1.2159858369942955,0.7764315852923448,8.704543964330208
SHORT,0,2.0,35.0,10.0,60,15251,0.7132647039538391,0.2867352960461609,0.0,-44275.0,-2.9030883220772408,0.7107249028127144,15.382073306668415
SHORT,0,2.0,35.0,15.0,60,15251,0.6214674447577208,0.3785325552422792,0.0,-59885.0,-3.92662776211396,0.7036203014030833,20.198741066159595
SHORT,0,2.0,35.0,20.0,60,15251,0.5381942167726707,0.46180578322732935,0.0,-82345.0,-5.399318077503114,0.665949980730614,24.190479312831947
SHORT,0,2.0,35.0,25.0,60,15251,0.47046095338010624,0.5295390466198938,0.0,-103285.0,-6.772342797193627,0.6345963348192174,27.26916267785719
SHORT,0,2.0,35.0,35.0,60,15251,0.3610910759950167,0.6389089240049832,0.0,-148295.0,-9.723624680348829,0.5651683087027914,31.967215264572815
SHORT,0,2.0,35.0,50.0,60,15251,0.2506065176054029,0.749393482394597,0.0,-208915.0,-13.698446003540752,0.47773208504681075,36.283325683561735
SHORT,0,2.0,35.0,75.0,60,15251,0.1437282801127795,0.8562717198872205,0.0,-292665.0,-19.189889187594257,0.35968625906599716,40.16982492951282
SHORT,0,2.0,35.0,100.0,60,15251,0.08878106353681726,0.9112189364631827,0.0,-350995.0,-23.01455642252967,0.27837457210703237,42.03888269621664
SHORT,0,2.0,50.0,5.0,60,15251,0.8651235984525605,0.13487640154743952,0.0,-36880.0,-2.418202085109173,0.6414195430238211,10.148055865189168
SHORT,0,2.0,50.0,10.0,60,15251,0.7436233689594125,0.2563766310405875,0.0,-82090.0,-5.38259786243525,0.5801023017902813,17.91869385614058
SHORT,0,2.0,50.0,15.0,60,15251,0.6545800275391778,0.34541997246082223,0.0,-113655.0,-7.452298209953446,0.5685079726651481,23.398268965969443
SHORT,0,2.0,50.0,20.0,60,15251,0.5716346469083995,0.42836535309160056,0.0,-152290.0,-9.985574716412039,0.5337823358334609,27.922759163333552
SHORT,0,2.0,50.0,25.0,60,15251,0.5025899940987476,0.4974100059012524,0.0,-187675.0,-12.305750442593927,0.5052069601898234,31.396367451314667
SHORT,0,2.0,50.0,35.0,60,15251,0.3904006294669202,0.6095993705330798,0.0,-256460.0,-16.81594649531178,0.44829514897278694,36.664022031342206
SHORT,0,2.0,50.0,50.0,60,15251,0.27368697134614123,0.7263130286538587,0.0,-345150.0,-22.631302865385877,0.376816827660919,41.44679037440168
SHORT,0,2.0,50.0,75.0,60,15251,0.1593338141761196,0.8406661858238804,0.0,-458800.0,-30.08327322798505,0.28429919663052805,45.7577208051931
SHORT,0,2.0,50.0,100.0,60,15251,0.09966559569864271,0.9003344043013572,0.0,-534550.0,-35.05016064520359,0.2213968392688078,47.816274342666055
