window,feature,gain,gain_normalized
18,past_return_3,6.809383392333984,0.012747286521507339
18,normalized_ou_residual_30,6.796441078186035,0.012723058279801783
18,zscore_direction_5,0.0,0.0
18,zscore_direction_30,0.0,0.0
18,zscore_direction_15,0.0,0.0
18,zscore_direction_60,0.0,0.0
18,ou_residual_30,0.0,0.0
19,half_life_30,15.986072540283203,0.030744086003046178
19,vol_ratio_5_60,15.318394660949707,0.02946002163433809
19,half_life_60,12.289400100708008,0.023634721578419532
19,autocorrelation_30,12.167181015014648,0.023399672345889043
19,realized_vol_60,11.879354476928711,0.0228461302661459
19,rolling_range_15,11.793519020080566,0.022681053280488524
19,vwap_distance,11.658197402954102,0.022420805528920795
19,rolling_range_60,11.59849739074707,0.02230599169299888
19,atr_30,11.45984935760498,0.022039346646547834
19,log_zscore_30,11.29399299621582,0.021720375102671035
19,ou_residual_60,11.117467880249023,0.021380885629361992
19,past_return_5,11.083968162536621,0.021316459661080377
19,normalized_vwap_distance,10.867833137512207,0.020900793225132663
19,ar1_coefficient_30,10.816137313842773,0.020801372880023733
19,past_return_15,10.706940650939941,0.020591368103236272
19,past_return_10,10.686878204345703,0.02055278441847127
19,vwap_distance_pct,10.57944393157959,0.02034616903415639
19,mean_distance_60,10.558148384094238,0.02030521387511268
19,atr_60,10.523609161376953,0.02023878875218003
19,realized_vol_30,10.491296768188477,0.020176646222009004
19,realized_vol_15,10.458355903625488,0.020113295028613178
19,variance_ratio_5_30,10.358396530151367,0.019921055216917404
19,mean_distance_15,9.91396427154541,0.01906633223560485
19,autocorrelation_60,9.827737808227539,0.01890050327434479
19,ar1_coefficient_60,9.617700576782227,0.018496563989625268
19,mean_reversion_speed_30,9.464812278747559,0.018202532358541856
19,mean_reversion_speed_60,9.436294555664062,0.01814768765989053
19,normalized_range_30,9.39329719543457,0.018064996020811054
19,zscore_15,9.389899253845215,0.01805846116941505
19,vol_ratio_5_30,9.317357063293457,0.017918949520162077
19,past_return_3,9.284293174743652,0.017855361729564426
19,log_zscore_60,9.228279113769531,0.017747636639262935
19,realized_vol_5,9.18590259552002,0.017666138990713568
19,rolling_range_30,9.067188262939453,0.01743783002730469
19,atr_15,9.059891700744629,0.017423797428923884
19,normalized_range_60,8.99409294128418,0.017297254607686947
19,normalized_range_5,8.57676887512207,0.016494665544682385
19,zscore_60,8.468584060668945,0.016286606734027723
19,mean_distance_5,8.464055061340332,0.016277896655644445
19,rolling_range_5,8.419716835021973,0.016192626290473813
19,atr_5,8.231804847717285,0.01583123782034516
19,normalized_ou_residual_60,8.182513236999512,0.015736441208149314
19,variance_ratio_5_60,8.146581649780273,0.015667338318436377
19,log_zscore_5,8.134827613830566,0.015644733198184976
19,normalized_range_15,8.0496244430542,0.015480872212099744
19,zscore_30,7.862659931182861,0.01512130590724247
19,abs_zscore_30,7.675788879394531,0.014761919342895106
19,mean_distance_30,7.635328769683838,0.014684107291842309
19,past_return_1,7.551271915435791,0.014522450878133725
19,past_return_30,7.526998996734619,0.014475769699988605
19,zscore_5,7.354072570800781,0.014143201153354502
19,abs_zscore_15,7.120405673980713,0.013693817782060615
19,abs_zscore_5,6.183739185333252,0.011892440050877202
19,ou_residual_30,1.5138931274414062,0.0029114881339487907
19,zscore_direction_5,0.0,0.0
19,zscore_direction_30,0.0,0.0
19,zscore_direction_15,0.0,0.0
19,zscore_direction_60,0.0,0.0
19,normalized_ou_residual_30,0.0,0.0
20,mean_reversion_speed_30,14.563881874084473,0.027044994035143995
20,half_life_30,12.754093170166016,0.023684233138734807
20,ar1_coefficient_30,12.69643497467041,0.023577162402598818
20,rolling_range_60,12.289812088012695,0.02282206746024148
20,rolling_range_30,12.271040916442871,0.022787209568126743
20,mean_distance_60,12.142593383789062,0.022548683687150413
20,realized_vol_60,11.682726860046387,0.021694715802824595
20,vol_ratio_5_60,11.66836929321289,0.021668053933912978
20,rolling_range_15,11.499224662780762,0.021353953918500628
20,realized_vol_15,11.46897029876709,0.021297771844149778
20,realized_vol_30,11.454828262329102,0.021271510213190604
20,ar1_coefficient_60,11.302112579345703,0.02098791860134786
20,autocorrelation_30,11.168203353881836,0.020739250407302328
20,mean_distance_30,11.156877517700195,0.020718218434190784
20,past_return_15,11.123673439025879,0.020656558766977518
20,normalized_range_30,11.117728233337402,0.02064551857496191
20,mean_reversion_speed_60,10.916902542114258,0.020272587122469266
20,ou_residual_60,10.816694259643555,0.020086501268084884
20,vol_ratio_5_30,10.777175903320312,0.02001311604563656
20,normalized_ou_residual_60,10.776679992675781,0.020012195144153064
20,atr_60,10.238694190979004,0.01901316048267507
20,normalized_vwap_distance,10.227712631225586,0.018992767827708798
20,ou_residual_30,10.18928337097168,0.018921405046595383
20,atr_30,10.012682914733887,0.018593459631571545
20,mean_distance_15,9.939580917358398,0.018457709898082205
20,autocorrelation_60,9.677803993225098,0.017971592569410274
20,vwap_distance_pct,9.655485153198242,0.01793014668975976
20,variance_ratio_5_60,9.629356384277344,0.017881625807365843
20,vwap_distance,9.533292770385742,0.017703236564226222
20,zscore_15,9.505166053771973,0.01765100551143245
20,realized_vol_5,9.406023025512695,0.017466897824273197
20,log_zscore_30,9.212800979614258,0.0171080862708727
20,normalized_ou_residual_30,9.131532669067383,0.01695717176930032
20,past_return_30,9.100107192993164,0.016898814950676907
20,zscore_60,9.0814208984375,0.016864114674393003
20,atr_5,8.970882415771484,0.016658845733721634
20,normalized_range_15,8.961479187011719,0.016641384024823028
20,normalized_range_5,8.924254417419434,0.016572257971735876
20,rolling_range_5,8.870001792907715,0.01647151134944136
20,past_return_10,8.763764381408691,0.016274229458174933
20,normalized_range_60,8.734471321105957,0.016219832515930552
20,log_zscore_60,8.639321327209473,0.016043139856677834
20,zscore_5,8.565210342407227,0.01590551644286246
20,abs_zscore_5,8.550984382629395,0.015879098967036848
20,variance_ratio_5_30,8.400155067443848,0.015599010322760173
20,atr_15,8.057344436645508,0.014962414149756135
20,zscore_30,7.970787048339844,0.014801677879669387
20,past_return_5,7.8109660148620605,0.01450489169762897
20,past_return_3,7.7231903076171875,0.014341893020532286
20,abs_zscore_30,7.407416820526123,0.013755504573504915
20,abs_zscore_15,7.390688419342041,0.01372444008711643
20,mean_distance_5,7.099932670593262,0.013184509348967068
20,log_zscore_5,6.914697170257568,0.012840528736861844
20,past_return_1,6.836784839630127,0.012695846258982587
20,half_life_60,5.7243428230285645,0.010630051715772994
20,zscore_direction_30,0.0,0.0
20,zscore_direction_15,0.0,0.0
20,zscore_direction_5,0.0,0.0
20,zscore_direction_60,0.0,0.0
21,half_life_60,14.474501609802246,0.027623697420128192
21,vol_ratio_5_60,14.096872329711914,0.026903015129890864
21,normalized_ou_residual_30,12.710268020629883,0.02425676595958515
21,half_life_30,12.372054100036621,0.023611305462388026
21,realized_vol_30,11.992910385131836,0.022887732966311164
21,autocorrelation_30,11.87688159942627,0.022666299154304476
21,rolling_range_30,11.873818397521973,0.02266045322158623
21,realized_vol_15,11.574909210205078,0.02209000339408083
21,ou_residual_30,11.521591186523438,0.021988249220229107
21,ar1_coefficient_30,11.23427677154541,0.021439927303679013
21,past_return_15,11.014930725097656,0.021021318844423268
21,realized_vol_60,10.85850715637207,0.020722794069730783
21,ou_residual_60,10.7781400680542,0.02056941841714692
21,abs_zscore_15,10.684805870056152,0.020391295832069285
21,variance_ratio_5_60,10.491509437561035,0.020022401461293898
21,atr_30,10.328790664672852,0.0197118626760556
21,vwap_distance_pct,10.298405647277832,0.01965387473634948
21,mean_reversion_speed_60,10.110024452209473,0.019294360794350505
21,normalized_vwap_distance,10.107562065124512,0.01928966147981797
21,atr_60,10.027828216552734,0.019137494326401265
21,atr_5,9.996583938598633,0.019077866540686696
21,rolling_range_60,9.948214530944824,0.018985556496621703
21,mean_distance_30,9.794967651367188,0.018693094238082544
21,zscore_60,9.781906127929688,0.018668167122731016
21,rolling_range_15,9.757349967956543,0.018621303199455135
21,normalized_range_30,9.67933464050293,0.01847241573805533
21,vol_ratio_5_30,9.610770225524902,0.018341564762719607
21,normalized_range_60,9.515689849853516,0.01816010970478795
21,vwap_distance,9.351226806640625,0.01784624208675337
21,mean_reversion_speed_30,9.222946166992188,0.01760142636390256
21,mean_distance_15,9.181267738342285,0.017521885642362855
21,atr_15,9.008857727050781,0.017192851723786196
21,autocorrelation_60,8.900681495666504,0.016986404029463827
21,ar1_coefficient_60,8.830705642700195,0.016852859411406122
21,normalized_range_15,8.720305442810059,0.016642167409767768
21,log_zscore_60,8.671143531799316,0.01654834492171496
21,rolling_range_5,8.624686241149902,0.01645968403552671
21,mean_distance_60,8.607763290405273,0.016427387623295923
21,log_zscore_30,8.563831329345703,0.016343546173545376
21,variance_ratio_5_30,8.54162883758545,0.016301174081511285
21,past_return_5,8.399284362792969,0.01602951839297057
21,past_return_30,8.321330070495605,0.0158807474134182
21,normalized_range_5,8.307936668395996,0.015855186928021233
21,realized_vol_5,8.118385314941406,0.015493439810603428
21,zscore_30,8.07026481628418,0.015401604794072515
21,zscore_15,8.035717010498047,0.015335672428365416
21,past_return_10,8.022552490234375,0.015310548749896338
21,zscore_5,7.780495643615723,0.014848598123220813
21,abs_zscore_30,7.3117570877075195,0.013954039375250703
21,past_return_3,7.15934944152832,0.013663178742113804
21,abs_zscore_5,7.11661958694458,0.013581631438749108
21,mean_distance_5,6.9257121086120605,0.01321729624028356
21,past_return_1,6.224129676818848,0.011878369254499888
21,log_zscore_5,5.730950355529785,0.010937166806746706
21,normalized_ou_residual_60,5.725632667541504,0.010927018325788752
21,zscore_direction_30,0.0,0.0
21,zscore_direction_15,0.0,0.0
21,zscore_direction_5,0.0,0.0
21,zscore_direction_60,0.0,0.0
22,half_life_60,26.054136276245117,0.0492222543267939
22,vol_ratio_5_60,12.378168106079102,0.023385205794472917
22,rolling_range_30,11.606898307800293,0.0219280997993658
22,atr_30,11.496335983276367,0.021719222145584582
22,mean_reversion_speed_60,11.265998840332031,0.02128406231872629
22,log_zscore_60,11.254517555236816,0.021262371531169062
22,realized_vol_60,11.11831283569336,0.02100504949697097
22,realized_vol_30,11.115645408630371,0.02100001011389949
22,ar1_coefficient_60,11.019392967224121,0.020818167119749154
22,vwap_distance_pct,10.917290687561035,0.02062527243601696
22,half_life_30,10.877880096435547,0.020550816767290116
22,zscore_60,10.82508659362793,0.02045107770112241
22,autocorrelation_30,10.654862403869629,0.02012948506523469
22,ar1_coefficient_30,10.583891868591309,0.019995405405094
22,mean_reversion_speed_30,10.431882858276367,0.019708225431582148
22,atr_60,10.410808563232422,0.01966841124241032
22,variance_ratio_5_60,10.406770706176758,0.019660782801965326
22,autocorrelation_60,10.388395309448242,0.01962606745229736
22,vwap_distance,10.322187423706055,0.01950098553225641
22,rolling_range_60,10.161439895629883,0.0191972964893545
22,normalized_vwap_distance,10.065873146057129,0.01901674892474596
22,past_return_15,9.978610038757324,0.018851888849734627
22,ou_residual_30,9.93004035949707,0.01876012955747596
22,atr_5,9.833930969238281,0.018578556819836434
22,normalized_range_60,9.78451156616211,0.018485192203903586
22,realized_vol_5,9.78131103515625,0.018479145664901837
22,rolling_range_15,9.7556734085083,0.018430710293035325
22,ou_residual_60,9.7455415725708,0.018411568925230024
22,realized_vol_15,9.741157531738281,0.018403286464028883
22,mean_distance_60,9.711833953857422,0.018347887482733954
22,normalized_range_30,9.57456111907959,0.018088547533255183
22,variance_ratio_5_30,9.187161445617676,0.017356660471213325
22,log_zscore_30,8.98912525177002,0.016982524564494852
22,mean_distance_30,8.932639122009277,0.01687580927692823
22,zscore_30,8.874271392822266,0.016765539215389477
22,vol_ratio_5_30,8.81883716583252,0.016660811214032307
22,normalized_range_5,8.791006088256836,0.016608231909000116
22,normalized_range_15,8.73267650604248,0.016498033915864244
22,rolling_range_5,8.70736026763916,0.01645020572029201
22,past_return_30,8.68805980682373,0.016413742711854168
22,past_return_5,8.64897632598877,0.016339905029682033
22,abs_zscore_15,8.434831619262695,0.01593533643813682
22,normalized_ou_residual_60,8.401344299316406,0.01587207119066739
22,past_return_1,8.379728317260742,0.015831233630174645
22,abs_zscore_5,8.107460975646973,0.015316858016579197
22,past_return_10,8.072832107543945,0.01525143612215354
22,mean_distance_15,7.865684509277344,0.014860086677406847
22,atr_15,7.792006015777588,0.014720891061516613
22,abs_zscore_30,7.598997116088867,0.014356252869442874
22,zscore_15,7.593955039978027,0.014346727228292024
22,log_zscore_5,7.5055036544799805,0.014179622222530936
22,past_return_3,7.382429122924805,0.01394710613260462
22,zscore_5,7.162306308746338,0.013531243521472856
22,mean_distance_5,5.456053256988525,0.010307739170032687
22,zscore_direction_5,0.0,0.0
22,zscore_direction_30,0.0,0.0
22,zscore_direction_15,0.0,0.0
22,zscore_direction_60,0.0,0.0
22,normalized_ou_residual_30,0.0,0.0
