entry_timestamp,exit_timestamp,window,hmm_state,volatility,volatility_percentile,volatility_bucket,setup_strength,setup_strength_bucket,pnl_R,pnl_points,exit_reason,holding_bars,past_return_30,past_return_30_strength,directional_pressure_30,directional_pressure_30_strength,close_location_30,close_location_30_strength,normalized_momentum_30,normalized_momentum_30_strength
2025-06-05 12:49:00-04:00,2025-06-05 12:51:00-04:00,2,2,0.0024912963637901443,0.8033632060337288,80-100%,0.9542312380289047,80-100%,-1.0,-20.0,stop,2,-0.005336013995011615,0.9920424865053108,-0.5113656293009886,0.9807765975970747,0.0,0.8583492947936618,-2.1418623944417625,0.9857565732195717
2025-06-05 12:52:00-04:00,2025-06-05 12:53:00-04:00,2,2,0.0026485271415896236,0.8352899292812531,80-100%,0.9586104823263102,80-100%,1.3,26.0,target,1,-0.006222657143813983,0.9962214870276859,-0.5513464814204224,0.9874629984328748,0.0,0.8583492947936618,-2.349478336883947,0.9924081490510186
2025-06-05 13:56:00-04:00,2025-06-05 14:03:00-04:00,2,2,0.001339858910058962,0.34949301383169024,20-40%,0.8377807765975971,80-100%,1.3,26.0,target,7,-0.0013797402936552958,0.8250740031342504,-0.23497534770775977,0.8261535782691973,0.0,0.8583492947936618,-1.0297653605890331,0.8415462301932788
2025-06-05 14:04:00-04:00,2025-06-05 14:16:00-04:00,2,2,0.0017059529239766096,0.539598542552116,40-60%,0.9460995995124499,80-100%,1.3,26.0,target,12,-0.003607619991123574,0.9697893087236635,-0.4711339463051675,0.9717046839630855,0.0,0.8583492947936618,-2.1147242344262005,0.9845551105693888
2025-06-05 14:17:00-04:00,2025-06-05 14:19:00-04:00,2,2,0.002814341291136843,0.8641004566611433,80-100%,0.958353647919206,80-100%,-1.0,-20.0,stop,2,-0.006293048227733841,0.996534912066864,-0.5665839715563851,0.9895524986940624,0.0,0.8583492947936618,-2.2360643492501886,0.9889778861222358
2025-06-05 15:14:00-04:00,2025-06-05 15:16:00-04:00,2,2,0.0018800658992551187,0.6156266894044945,60-80%,0.9507182657147832,80-100%,1.3,26.0,target,2,-0.0038984662180965943,0.9756050844506355,-0.5413717895125872,0.9861918857739858,0.0,0.8583492947936618,-2.0735795589086345,0.9827267978408497
2025-06-05 15:17:00-04:00,2025-06-05 15:18:00-04:00,2,2,0.002561194325390106,0.8178146193098659,80-100%,0.9627546578443322,80-100%,1.3,26.0,target,1,-0.00672250760188302,0.9973184746648094,-0.7202301086907841,0.9984154623019328,0.0,0.8583492947936618,-2.6247549962297714,0.9969353996169249
2025-06-05 15:19:00-04:00,2025-06-05 15:20:00-04:00,2,2,0.0027609203661825036,0.8553803824701895,80-100%,0.9637732892216611,80-100%,1.3,26.0,target,1,-0.007959784314128958,0.9990074873759359,-0.7529752772345913,0.9990074873759359,0.0,0.8583492947936618,-2.8830184353107113,0.9987288873411109
2025-06-06 10:30:00-04:00,2025-06-06 10:36:00-04:00,2,2,0.002089501931798487,0.6931052518229086,60-80%,0.8820955946369493,80-100%,-1.0,-20.0,stop,6,-0.0024643678383786914,0.9272679784084973,-0.27488183323555476,0.8659237332404667,0.0,0.8583492947936618,-1.179404431685568,0.8768413721051715
2025-06-06 11:19:00-04:00,2025-06-06 11:21:00-04:00,2,2,0.002210015022851504,0.7313830371701953,60-80%,0.8666202333275292,80-100%,1.3,26.0,target,2,-0.002309828900373782,0.917203552150444,-0.252692280826083,0.8452202681525335,0.0,0.8583492947936618,-1.0451643434502502,0.8457078182134773
2025-06-06 11:22:00-04:00,2025-06-06 11:23:00-04:00,2,2,0.0022915840931755417,0.7541501663582703,60-80%,0.9050583318822915,80-100%,-1.0,-20.0,stop,1,-0.003254491678997713,0.9603517325439666,-0.33748536344172525,0.9135991641998955,0.04691358024691358,0.8263451157931394,-1.420192996054459,0.9199373149921644
2025-06-06 12:43:00-04:00,2025-06-06 12:45:00-04:00,2,2,0.00140681972272717,0.3873136985157414,20-40%,0.9194889430611178,80-100%,1.3,26.0,target,2,-0.0022990175444342125,0.9165767020720877,-0.4180873151629066,0.9547623193452899,0.0,0.8583492947936618,-1.6341948490581903,0.948267456033432
2025-06-06 12:46:00-04:00,2025-06-06 12:56:00-04:00,2,2,0.0013919397255545557,0.3791430241604072,20-40%,0.9154579488072436,80-100%,1.3,26.0,target,10,-0.002234215536253371,0.9116663764582971,-0.3996858508516989,0.9472052934006616,0.0,0.8583492947936618,-1.6051093989455962,0.9446108305763539
2025-06-06 15:04:00-04:00,2025-06-06 15:19:00-04:00,2,2,0.0013081360855773702,0.3320704462445225,20-40%,0.8643696674212084,80-100%,0.6125,12.25,timeout,15,-0.0016069601441062583,0.8549190318648789,-0.26599455147410367,0.857705032213129,0.0,0.8583492947936618,-1.2284349937468444,0.8865053108131639
2025-06-06 15:43:00-04:00,2025-06-06 15:46:00-04:00,2,2,0.0012768910795851515,0.3138259765032678,20-40%,0.8556460038307505,80-100%,-1.0,-20.0,stop,3,-0.0014654131867375365,0.836757792094724,-0.26615869933740854,0.8578617447327181,0.0,0.8583492947936618,-1.1476414943815207,0.8696151837018979
2025-06-09 09:36:00-04:00,2025-06-09 09:43:00-04:00,2,2,0.0018499821189146947,0.6035486834182339,60-80%,0.8670294271286785,80-100%,-1.0,-20.0,stop,7,-0.0018226277550600731,0.8772940971617621,-0.3209709586332401,0.9023681002960126,0.0,0.8583492947936618,-0.9852137144597543,0.8301062162632771
2025-06-09 16:00:00-04:00,2025-06-09 16:15:00-04:00,2,2,0.0016598032175786093,0.5179873506181847,40-60%,0.848850774856347,80-100%,0.725,14.5,timeout,15,-0.0016854434931082398,0.8638690579836322,-0.2436231625801273,0.8351210168901271,0.0,0.8583492947936618,-1.0154477803501525,0.8380637297579663
2025-06-10 11:33:00-04:00,2025-06-10 11:34:00-04:00,2,2,0.002100169197673614,0.6964807644129553,60-80%,0.9142826049103256,80-100%,1.3,26.0,target,1,-0.0028950001085598876,0.9473794184224273,-0.38139982859860033,0.9382378547797319,0.0,0.8583492947936618,-1.3784604172686272,0.9131638516454814
2025-06-10 11:35:00-04:00,2025-06-10 11:38:00-04:00,2,2,0.0023241723189966756,0.762773546178155,60-80%,0.9354170294271287,80-100%,-1.0,-20.0,stop,3,-0.00401655981749338,0.9777816472227059,-0.48435298592477555,0.9749608218701027,0.040865384615384616,0.8311161413895176,-1.7281678232994757,0.9578095072261884
2025-06-10 13:41:00-04:00,2025-06-10 13:54:00-04:00,2,2,0.001141400758798588,0.23472558577010474,20-40%,0.9177128678391084,80-100%,-1.0,-20.0,stop,13,-0.002035286361558214,0.8959254744906843,-0.4145583337097663,0.9534563816820477,0.0,0.8583492947936618,-1.7831478960120097,0.96312032039004
2025-06-10 14:01:00-04:00,2025-06-10 14:16:00-04:00,2,2,0.0014950107213229592,0.4348609578896014,40-60%,0.8670990771373847,80-100%,-0.5625,-11.25,timeout,15,-0.001661001190235299,0.8609785826223229,-0.3013343088386246,0.8878460734807592,0.0,0.8583492947936618,-1.111029617744448,0.8612223576527946
2025-06-10 15:54:00-04:00,2025-06-10 15:55:00-04:00,2,2,0.001465636503332485,0.419425020108034,40-60%,0.8980976841372105,80-100%,-1.0,-20.0,stop,1,-0.0020638475443717393,0.8981194497649312,-0.3444019928984698,0.9176562772070347,0.0,0.8583492947936618,-1.4081578479241437,0.9182657147832144
2025-06-11 09:47:00-04:00,2025-06-11 09:50:00-04:00,2,2,0.0028922136396433763,0.8761213250644996,80-100%,0.9367142608392826,80-100%,-1.0,-20.0,stop,3,-0.00427671389473082,0.9815253351906669,-0.49942229018921136,0.9785477973184746,0.0,0.8583492947936618,-1.4786991652726456,0.928434616054327
2025-06-11 11:49:00-04:00,2025-06-11 11:53:00-04:00,2,2,0.0016958496683309283,0.5352341102579542,40-60%,0.9109089326136166,80-100%,-1.0,-20.0,stop,4,-0.002354599155760377,0.9203029775378722,-0.40689562504478993,0.9501480062685008,0.0,0.8583492947936618,-1.3884480445001923,0.9148354518544315
2025-06-11 12:11:00-04:00,2025-06-11 12:14:00-04:00,2,2,0.0023860328056078094,0.7785830758479437,60-80%,0.9024029253003656,80-100%,-1.0,-20.0,stop,3,-0.0030744334039926025,0.9543966567995821,-0.31687404516108536,0.8993905624238203,0.0,0.8583492947936618,-1.2885126293179496,0.8974751871843984
2025-06-11 13:49:00-04:00,2025-06-11 13:56:00-04:00,2,2,0.002059130253743724,0.6827633493172058,60-80%,0.8630027860003482,80-100%,1.3,26.0,target,7,-0.002071260903993991,0.8988333623541703,-0.267870104269016,0.8593418074177259,0.0,0.8583492947936618,-1.0058911524553689,0.8354866794358349
2025-06-11 14:02:00-04:00,2025-06-11 14:03:00-04:00,2,2,0.0024807959796905505,0.8008755235780434,80-100%,0.9491380811422601,80-100%,1.3,26.0,target,1,-0.004799347234561592,0.987654535956817,-0.4862615205251222,0.9755006094375762,0.0,0.8583492947936618,-1.9345997308332679,0.9750478843809856
2025-06-11 14:04:00-04:00,2025-06-11 14:05:00-04:00,2,2,0.002766994283183096,0.8564352301545791,80-100%,0.9565471008183876,80-100%,1.3,26.0,target,1,-0.005974914374056489,0.9952463869057984,-0.5409386716460751,0.9861570607696326,0.0,0.8583492947936618,-2.159351904111296,0.9864356608044575
2025-06-12 11:33:00-04:00,2025-06-12 11:36:00-04:00,2,2,0.0020302524753616977,0.6729137090642182,60-80%,0.9277337628417204,80-100%,-1.0,-20.0,stop,3,-0.003400762927742424,0.964635208079401,-0.3791612514815651,0.9371582796447849,0.006688963210702341,0.856468744558593,-1.6750443449830368,0.9526728190841024
2025-06-13 13:17:00-04:00,2025-06-13 13:19:00-04:00,2,2,0.0018271621817531392,0.5937825519402604,40-60%,0.8669641302455163,80-100%,-1.0,-20.0,stop,2,-0.0020563674026047463,0.8974577746822219,-0.2547501272692168,0.847431655928957,0.0,0.8583492947936618,-1.125443282014346,0.8646177955772245
2025-06-13 14:27:00-04:00,2025-06-13 14:28:00-04:00,2,2,0.002379138615539883,0.7768909243542355,60-80%,0.9316907539613443,80-100%,1.3,26.0,target,1,-0.00395303645456246,0.976702072087759,-0.38632605039669093,0.9402925300365662,0.0,0.8583492947936618,-1.6615410420991472,0.9514191189273898
2025-06-13 14:29:00-04:00,2025-06-13 14:33:00-04:00,2,2,0.0025232963492695017,0.8101845543927814,80-100%,0.9428478147309769,80-100%,1.3,26.0,target,4,-0.004834209710723433,0.9879679609959952,-0.44201249304955476,0.9630332578791573,0.02044989775051125,0.8466655058331882,-1.9158311357771927,0.9737245342155668
2025-06-13 14:34:00-04:00,2025-06-13 14:35:00-04:00,2,2,0.002434810469807958,0.7905160402776007,60-80%,0.9588760229845029,80-100%,-1.0,-20.0,stop,1,-0.005979557972096981,0.9952812119101515,-0.5494742995229952,0.9873062859132857,0.0,0.8583492947936618,-2.4558617790766317,0.9945672993209124
2025-06-13 14:37:00-04:00,2025-06-13 14:42:00-04:00,2,2,0.002629606464979547,0.8316199383793145,80-100%,0.9530558941319868,80-100%,-1.0,-20.0,stop,5,-0.005637276670787997,0.9939056242382031,-0.4807098935987246,0.9741598467699808,0.0,0.8583492947936618,-2.143771984844068,0.9858088107261014
2025-06-16 13:59:00-04:00,2025-06-16 14:06:00-04:00,2,2,0.0013149652361531285,0.33580636512673556,20-40%,0.8795141911892739,80-100%,-1.0,-20.0,stop,7,-0.0017529841042602688,0.8704683963085496,-0.29618525060804507,0.8838760229845029,0.0,0.8583492947936618,-1.3331030023185593,0.9053630506703814
2025-06-17 12:45:00-04:00,2025-06-17 12:50:00-04:00,2,2,0.00143768922356083,0.40397150153172673,40-60%,0.8829139822392478,80-100%,1.3,26.0,target,5,-0.0018805731332681476,0.8824656103082013,-0.3036642426113582,0.8897788612223576,0.0,0.8583492947936618,-1.308052604449795,0.9010621626327704
2025-06-17 12:51:00-04:00,2025-06-17 12:57:00-04:00,2,2,0.0015963594242124433,0.487203379028749,40-60%,0.9184050148006269,80-100%,1.3,26.0,target,6,-0.002622625787409588,0.9354518544314818,-0.36641495915611166,0.9303151662893958,0.0,0.8583492947936618,-1.642879258662847,0.949503743687968
2025-06-17 13:06:00-04:00,2025-06-17 13:10:00-04:00,2,2,0.002053545783934657,0.680728372326071,60-80%,0.9490336061292008,80-100%,-1.0,-20.0,stop,4,-0.004508429079734756,0.9845725230715654,-0.4919915662309221,0.976823959602995,0.019704433497536946,0.847153055894132,-2.1954363593961204,0.9875848859481108
2025-06-17 13:47:00-04:00,2025-06-17 13:49:00-04:00,2,2,0.001710215012563896,0.5416554955366757,40-60%,0.8976318997039874,80-100%,1.3,26.0,target,2,-0.0023870466927101526,0.9223750652968832,-0.3085281801572781,0.8935051366881421,0.0,0.8583492947936618,-1.3957582381010523,0.9162981020372627
2025-06-17 13:50:00-04:00,2025-06-17 13:56:00-04:00,2,2,0.0019076264913419996,0.6267333564813797,60-80%,0.9363442451680306,80-100%,-1.0,-20.0,stop,6,-0.0035005286532938415,0.9671600208950026,-0.41204407473326427,0.9523593940449242,0.0,0.8583492947936618,-1.8350178450453623,0.9675082709385339
2025-06-18 09:34:00-04:00,2025-06-18 09:38:00-04:00,2,2,0.001481148596163922,0.42778468800682135,40-60%,0.9308767194845899,80-100%,-1.0,-20.0,stop,4,-0.00252650458554002,0.9302803412850427,-0.5028040291777124,0.9791224098903012,0.0,0.8583492947936618,-1.705773878517997,0.955754831969354
2025-06-18 13:22:00-04:00,2025-06-18 13:30:00-04:00,2,2,0.0014265767460289545,0.3982006056583788,20-40%,0.8945107086888386,80-100%,1.3,26.0,target,8,-0.0019872224845460004,0.891955423994428,-0.3346216021576482,0.9120494515061814,0.0,0.8583492947936618,-1.393000755183813,0.9156886644610831
2025-06-18 13:32:00-04:00,2025-06-18 13:40:00-04:00,2,2,0.0014070197806909982,0.38745434487366004,20-40%,0.9465740901967613,80-100%,-1.0,-20.0,stop,8,-0.00305720542948952,0.9537175692146962,-0.5514561814358514,0.9874629984328748,0.0,0.8583492947936618,-2.1728233472226686,0.9867664983458123
2025-06-19 09:41:00-04:00,2025-06-19 09:47:00-04:00,2,2,0.0013626502633647876,0.36242368836283245,20-40%,0.8714739683092461,80-100%,1.3,26.0,target,6,-0.0014275840849000134,0.8318648789831099,-0.4447519175741509,0.9639038829879853,0.023928215353938187,0.8440188055023508,-1.0476525952997542,0.8461083057635382
2025-06-19 09:48:00-04:00,2025-06-19 09:49:00-04:00,2,2,0.0018591409789020738,0.6074032726649408,60-80%,0.9536130942016369,80-100%,1.3,26.0,target,1,-0.003993817711953106,0.9772766846595856,-0.6035419094306138,0.992913111614139,0.0,0.8583492947936618,-2.1482059495626187,0.9859132857391607
2025-06-19 09:52:00-04:00,2025-06-19 09:56:00-04:00,2,2,0.0025374206396870853,0.8132348222801412,80-100%,0.9408584363573045,80-100%,-1.0,-20.0,stop,4,-0.004490595880825546,0.9842765105345638,-0.5204757381186687,0.982395960299495,0.03622047244094488,0.8348946543618319,-1.769748306839392,0.9618666202333275
2025-06-19 11:59:00-04:00,2025-06-19 12:04:00-04:00,2,2,0.0016289613186657524,0.5030480702880173,40-60%,0.8471791746473969,80-100%,-1.0,-20.0,stop,5,-0.0016671739637066658,0.8616924952115619,-0.23722771870430434,0.8286435660804458,0.0,0.8583492947936618,-1.0234582887899466,0.8400313425039179
2025-06-20 10:24:00-04:00,2025-06-20 10:25:00-04:00,2,2,0.002246648596049735,0.7418655860338167,60-80%,0.9374020546752568,80-100%,1.3,26.0,target,1,-0.003979065169330819,0.9770677346334669,-0.4114745515347941,0.9521852690231586,0.0,0.8583492947936618,-1.7711115019621575,0.96200592025074
2025-06-20 10:26:00-04:00,2025-06-20 10:29:00-04:00,2,2,0.002807258066992414,0.8630456089767538,80-100%,0.9529601253700157,80-100%,-1.0,-20.0,stop,3,-0.0056414029433537885,0.9939056242382031,-0.5077424995786396,0.9802368100296013,0.0,0.8583492947936618,-2.0095776051675096,0.9793487724185965
2025-06-20 13:27:00-04:00,2025-06-20 13:29:00-04:00,2,2,0.0021026970389854075,0.6973466185538917,60-80%,0.8892608392826049,80-100%,1.3,26.0,target,2,-0.00263884848936353,0.9360961170120147,-0.28041474908351893,0.8708688838586105,0.0,0.8583492947936618,-1.2549827390430082,0.8917290614661326
2025-06-20 13:30:00-04:00,2025-06-20 13:38:00-04:00,2,2,0.002314660404190055,0.7601759837553457,60-80%,0.9334581229322654,80-100%,1.3,26.0,target,8,-0.003985005553417345,0.9771896221487028,-0.38819790457700915,0.9411283301410412,0.0,0.8583492947936618,-1.721637241559751,0.9571652446456556
2025-06-20 14:57:00-04:00,2025-06-20 15:12:00-04:00,2,2,0.0021308022692621614,0.7066204877791501,60-80%,0.9355476231934529,80-100%,-0.3,-6.0,timeout,15,-0.003389587266181193,0.9643217830402229,-0.4913588485532747,0.9767717220964652,0.0,0.8583492947936618,-1.5907563620884044,0.9427476928434616
2025-06-23 09:32:00-04:00,2025-06-23 09:33:00-04:00,2,2,0.0020276744669408217,0.6720434597245969,60-80%,0.9244036218004528,80-100%,1.3,26.0,target,1,-0.0029309787175544133,0.9489813686226711,-0.4516657855543161,0.9662719832839979,0.0,0.8583492947936618,-1.4454878065197607,0.9240118405014801
2025-06-23 09:34:00-04:00,2025-06-23 09:35:00-04:00,2,2,0.002280728813986107,0.7513548199946378,60-80%,0.9512101689012711,80-100%,1.3,26.0,target,1,-0.004209495479521942,0.9806895350861918,-0.6829709638915431,0.9973532996691624,0.0,0.8583492947936618,-1.8456799658548024,0.9684485460560682
2025-06-23 11:42:00-04:00,2025-06-23 11:44:00-04:00,2,2,0.002336760400864739,0.7660215980063378,60-80%,0.9115357826919729,80-100%,-1.0,-20.0,stop,2,-0.003228754280143943,0.9595681699460212,-0.3388530154120346,0.9144349643043705,0.0,0.8583492947936618,-1.381722438872686,0.9137907017238377
2025-06-23 12:34:00-04:00,2025-06-23 12:36:00-04:00,2,2,0.0021772142187351925,0.7219069888054289,60-80%,0.9602167856520982,80-100%,1.3,26.0,target,2,-0.00576563678186332,0.9945150618143828,-0.5789440159457863,0.9909106738638342,0.0,0.8583492947936618,-2.6481715635739085,0.997092112136514
2025-06-23 12:37:00-04:00,2025-06-23 12:38:00-04:00,2,2,0.0029316027548929764,0.8818175025602032,80-100%,0.9608566951070869,80-100%,-1.0,-20.0,both_hit_conservative_stop,1,-0.00720715774667469,0.9982413372801672,-0.5936457378062604,0.9922166115270764,0.0,0.8583492947936618,-2.4584359987537945,0.9946195368274421
2025-06-25 10:13:00-04:00,2025-06-25 10:28:00-04:00,2,2,0.0016006797781991603,0.48920758962908917,40-60%,0.8823480759185096,80-100%,-0.15,-3.0,timeout,15,-0.0021188635610548965,0.9026815253351906,-0.27350410263805813,0.8645829705728714,0.0,0.8583492947936618,-1.3237273250485597,0.9037785129723142
2025-06-25 11:33:00-04:00,2025-06-25 11:37:00-04:00,2,2,0.001598401989803431,0.48808681396442527,40-60%,0.8825091415636427,80-100%,-1.0,-20.0,stop,4,-0.002004554494590746,0.8933658366707296,-0.2997149437227038,0.8867490858436358,0.0,0.8583492947936618,-1.2540990985861216,0.8915723489465436
2025-06-27 14:13:00-04:00,2025-06-27 14:20:00-04:00,3,2,0.0020498890343566946,0.6367612957627714,60-80%,0.8802843307407169,80-100%,1.3,26.0,target,7,-0.0024310236250487086,0.8925135523129994,-0.27342591531045773,0.898341582567333,0.1383399209486166,0.8257161834972466,-1.1859293768121568,0.9045660045852885
2025-06-27 14:42:00-04:00,2025-06-27 14:46:00-04:00,3,2,0.0021399659917683204,0.6669155365048134,60-80%,0.9627713140922629,80-100%,-1.0,-20.0,stop,4,-0.004131635497823774,0.9679458336011656,-0.43971461981775967,0.9786591245098669,0.022727272727272728,0.9211716054937755,-1.9307014754985314,0.9833086927642434
2025-06-27 14:51:00-04:00,2025-06-27 14:54:00-04:00,3,2,0.002423656580107473,0.7457355421263439,60-80%,0.8796602815452851,80-100%,1.3,26.0,target,3,-0.002742745326855727,0.9123438537850057,-0.24999455862158282,0.8779863298408005,0.1282798833819242,0.8339868440787641,-1.1316559240971773,0.89432409847657
2025-06-27 14:58:00-04:00,2025-06-27 15:03:00-04:00,3,2,0.002682891290676427,0.8033869721031551,80-100%,0.9076005442351782,80-100%,-1.0,-20.0,stop,5,-0.0033706076312412635,0.9432731246384264,-0.2845939700919679,0.9070407747851985,0.09415584415584416,0.8627734567504446,-1.2563340314811806,0.9173148207666431
2025-07-01 10:43:00-04:00,2025-07-01 10:47:00-04:00,3,2,0.0023833332526854525,0.7355772609092825,60-80%,0.964011377514945,80-100%,1.3,26.0,target,4,-0.004300249590452528,0.9719954575646547,-0.4152284892865954,0.9720918771828331,0.0018656716417910447,0.9354417089841658,-1.8043005885170127,0.9765164663281267
2025-07-01 10:56:00-04:00,2025-07-01 10:59:00-04:00,3,2,0.0022217558306947406,0.6917161478462511,60-80%,0.9271121253026505,80-100%,1.3,26.0,target,3,-0.0036899021496376,0.954982751601637,-0.36824175274954785,0.9555612693107068,0.13157894736842105,0.8312870947697714,-1.6608045306597763,0.9666173855284866
2025-07-01 11:14:00-04:00,2025-07-01 11:19:00-04:00,3,2,0.0031747769721111223,0.8778019815894877,80-100%,0.9530168627198903,80-100%,-1.0,-20.0,stop,5,-0.004696238152609809,0.9793447751280239,-0.3541916689004176,0.9492297143836643,0.0,0.9354952754387093,-1.4792340356075357,0.9479976859291637
2025-07-01 16:16:00-04:00,2025-07-01 16:31:00-04:00,3,2,0.0012974583361469406,0.30844195769798327,20-40%,0.895132951940177,80-100%,-0.4,-8.0,timeout,15,-0.0016925311687555798,0.8293372758243878,-0.3238509600017753,0.9331812046024298,0.058333333333333334,0.8931242098947955,-1.304497509940771,0.924889117439095
2025-07-07 10:56:00-04:00,2025-07-07 11:11:00-04:00,3,2,0.0013632808085312764,0.3414684491602839,20-40%,0.930344860834351,80-100%,0.075,1.5,timeout,15,-0.0022623961157847007,0.8806432259861584,-0.3771449472464206,0.9595144736560176,0.03153153153153153,0.9146793512031026,-1.659523189666318,0.9665423924921257
2025-07-07 13:51:00-04:00,2025-07-07 14:06:00-04:00,3,2,0.0018484194673434897,0.5633037031831917,40-60%,0.8637189046731375,80-100%,-0.45,-9.0,timeout,15,-0.0019568954707928814,0.8553919993143494,-0.2509578474861465,0.8788862462771314,0.11764705882352941,0.8421932249148294,-1.0586858152956435,0.8784041481862399
2025-07-09 10:43:00-04:00,2025-07-09 10:49:00-04:00,3,2,0.0024250509903720346,0.7461176305249104,60-80%,0.958785969874226,80-100%,1.3,26.0,target,6,-0.0050351182976240885,0.9846371408369223,-0.4945095212178272,0.989490261618564,0.0836734693877551,0.8714512223864928,-2.076293784177971,0.989565254654925
2025-07-09 10:53:00-04:00,2025-07-09 11:08:00-04:00,3,2,0.002788906759964124,0.8223772046939779,80-100%,0.9717597651646632,80-100%,0.55,11.0,timeout,15,-0.005350194381207496,0.9879046945640761,-0.44934355123955555,0.9809410554734204,0.0,0.9354952754387093,-1.9183840987485432,0.9826980351824474
2025-07-09 11:11:00-04:00,2025-07-09 11:22:00-04:00,3,2,0.002190385471175822,0.6829939919893191,60-80%,0.8714512223864926,80-100%,-1.0,-20.0,stop,11,-0.002269664733761428,0.8813824430588588,-0.24280097042285712,0.8715262154228536,0.0975609756097561,0.8594094834051124,-1.0361942058276383,0.8734867476591459
2025-07-10 09:58:00-04:00,2025-07-10 10:00:00-04:00,3,2,0.0022175341797366966,0.6905083971611271,60-80%,0.9721320520237406,80-100%,1.3,26.0,target,2,-0.004391358327796365,0.9737631505645904,-0.5314732395726695,0.9937112982365923,0.0,0.9354952754387093,-1.980288902837918,0.9855584838550706
2025-07-10 10:07:00-04:00,2025-07-10 10:11:00-04:00,3,2,0.0027010718451326156,0.8068565104349659,80-100%,0.9729221572282574,80-100%,-1.0,-20.0,stop,4,-0.005198303087110151,0.9864798268732189,-0.47660287873928686,0.9866619528186669,0.0,0.9354952754387093,-1.9245334390040736,0.9830515737824345
2025-07-10 10:26:00-04:00,2025-07-10 10:29:00-04:00,3,2,0.002697754626554913,0.8062065209753355,80-100%,0.8952749030447172,80-100%,-1.0,-20.0,stop,3,-0.0027410865245852084,0.9122045810031926,-0.2359630574257115,0.8643590238049323,0.0,0.9354952754387093,-1.0160622087730904,0.8690407319320349
2025-07-11 16:20:00-04:00,2025-07-11 16:35:00-04:00,3,2,0.0012129168185589653,0.2615065701637271,20-40%,0.9337249041160464,80-100%,-0.425,-8.5,timeout,15,-0.001982837385432493,0.8576417904051766,-0.43460990441376235,0.9774592359280924,0.0,0.9354952754387093,-1.6347678217441575,0.9643033146922072
2025-07-15 09:59:00-04:00,2025-07-15 10:07:00-04:00,3,2,0.0026467931217054454,0.7961360761717378,60-80%,0.8874542006813653,80-100%,-1.0,-20.0,stop,8,-0.0026620765116216654,0.9078442716033511,-0.212426920383701,0.8400291401512716,0.0,0.9354952754387093,-1.00577430468248,0.8664481155321292
2025-07-15 10:57:00-04:00,2025-07-15 11:04:00-04:00,3,2,0.0021423822800593073,0.6677236315086782,60-80%,0.936987101197746,80-100%,-1.0,-20.0,stop,7,-0.003014806559210529,0.9267960832208437,-0.348127450800007,0.9463478391292237,0.0,0.9354952754387093,-1.4072215716455003,0.9393092070022069
2025-07-15 13:16:00-04:00,2025-07-15 13:21:00-04:00,3,2,0.0016979414778635754,0.5007422176937671,40-60%,0.8964239034946755,80-100%,-1.0,-20.0,stop,5,-0.0019905561069422342,0.8583381543142422,-0.31332590640053504,0.9270317756208352,0.05217391304347826,0.8981380300400676,-1.1723349319711769,0.9021876540035568
2025-07-15 15:14:00-04:00,2025-07-15 15:29:00-04:00,3,2,0.001274735059445224,0.29617560255779635,20-40%,0.9103699299350775,80-100%,0.825,16.5,timeout,15,-0.002127333856907274,0.8698656553320049,-0.3963076456073089,0.9665959589466693,0.12345679012345678,0.8378222022240792,-1.6688439226211509,0.9671959032375566
2025-07-15 16:09:00-04:00,2025-07-15 16:24:00-04:00,3,2,0.0015229089367028324,0.42088574239336657,40-60%,0.9256577960617942,80-100%,1.125,22.5,timeout,15,-0.0025679676244002828,0.9018876818581132,-0.4218201315987355,0.9738702834736774,0.09941520467836257,0.8582417346960639,-1.6862253300319128,0.9686314842193224
2025-07-15 16:25:00-04:00,2025-07-15 16:40:00-04:00,3,2,0.0014020415315976506,0.36178501159440657,20-40%,0.9456434402519766,80-100%,-0.1,-2.0,timeout,15,-0.0030149923047071356,0.9268067965117525,-0.5888791955535994,0.9971824044910116,0.08940397350993377,0.8668659338775685,-2.1504300955132902,0.9917186261275739
2025-07-16 09:47:00-04:00,2025-07-16 09:51:00-04:00,3,2,0.0021180538934643476,0.6595284941325276,60-80%,0.8690782284502154,80-100%,1.3,26.0,target,4,-0.0020182070307052345,0.8606200852777957,-0.27648596827366123,0.9007949261854257,0.096,0.8610164770414176,-0.9528591491145673,0.8538814252962225
2025-07-16 10:03:00-04:00,2025-07-16 10:11:00-04:00,3,2,0.0027168803633010846,0.8097551120792635,80-100%,0.8732403419682458,80-100%,-1.0,-20.0,stop,8,-0.0028721590707954407,0.9196610314756487,-0.2351965633863399,0.8635555269867798,0.13114754098360656,0.8317584795697542,-1.057153310683761,0.8779863298408005
2025-07-18 10:16:00-04:00,2025-07-18 10:27:00-04:00,3,2,0.0018672194895807312,0.5706643946314384,40-60%,0.8910110132630541,80-100%,1.3,26.0,target,11,-0.0020745256830579963,0.8653660731503503,-0.24486067891590216,0.8735296008227807,0.0,0.9354952754387093,-1.111024009032711,0.8896531036403763
2025-07-18 10:38:00-04:00,2025-07-18 10:43:00-04:00,3,2,0.001949001883144159,0.6007527580633828,60-80%,0.8701950890274475,80-100%,-1.0,-20.0,stop,5,-0.0020135897711233116,0.8602344068050825,-0.22391217880171915,0.8519958860962911,0.05531914893617021,0.8957061130037925,-1.0331389561691744,0.8728439502046239
