trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R,longest_losing_streak,average_holding_bars,profitable_days,losing_days,daily_sharpe,window,tail_percent,rr,horizon,probability_threshold,model,auc
217,0.5253456221198156,0.12413594470046083,26.9375,1.279761132026483,-8.975,5,5.027649769585254,28,26,2.600021502356407,2,19.999999999999996,1.2,15,0.0,baseline,0.6136791645266222
80,0.55,0.20999999999999996,16.799999999999997,1.466666666666667,-5.0,5,3.075,21,16,2.654856790954308,2,19.999999999999996,1.2,15,0.5,xgboost,0.6136791645266222
69,0.5217391304347826,0.14782608695652172,10.2,1.3090909090909093,-7.199999999999999,5,3.0144927536231885,18,17,1.7276145876667643,2,19.999999999999996,1.2,15,0.52,xgboost,0.6136791645266222
56,0.5178571428571429,0.1392857142857143,7.8,1.288888888888889,-6.4,5,2.8214285714285716,18,14,1.4770197408052261,2,19.999999999999996,1.2,15,0.54,xgboost,0.6136791645266222
49,0.46938775510204084,0.032653061224489785,1.5999999999999994,1.0615384615384613,-9.6,7,2.979591836734694,16,15,0.33768725615148715,2,19.999999999999996,1.2,15,0.56,xgboost,0.6136791645266222
40,0.475,0.045,1.7999999999999998,1.0857142857142856,-8.0,5,3.175,13,12,0.4010243192037714,2,19.999999999999996,1.2,15,0.58,xgboost,0.6136791645266222
34,0.5,0.09999999999999996,3.3999999999999986,1.2,-4.0,4,3.1470588235294117,12,9,0.793889060842938,2,19.999999999999996,1.2,15,0.6,xgboost,0.6136791645266222
219,0.4885844748858447,0.11672374429223745,25.5625,1.2603437301082112,-8.3375,8,4.36986301369863,27,28,2.602621760793157,2,19.999999999999996,1.25,10,0.0,baseline,0.6251273344651952
69,0.463768115942029,0.043478260869565216,3.0,1.0810810810810811,-11.0,7,2.739130434782609,16,18,0.5538243426276352,2,19.999999999999996,1.25,10,0.5,xgboost,0.6251273344651952
59,0.4915254237288136,0.1059322033898305,6.25,1.2083333333333333,-8.0,8,2.559322033898305,15,17,1.1850495335278526,2,19.999999999999996,1.25,10,0.52,xgboost,0.6251273344651952
47,0.5319148936170213,0.19680851063829788,9.25,1.4204545454545454,-5.0,5,2.3404255319148937,15,12,1.8789482141347351,2,19.999999999999996,1.25,10,0.54,xgboost,0.6251273344651952
40,0.55,0.2375,9.5,1.5277777777777777,-5.0,5,2.275,14,11,1.862206230185866,2,19.999999999999996,1.25,10,0.56,xgboost,0.6251273344651952
33,0.5151515151515151,0.1590909090909091,5.25,1.328125,-6.0,6,2.393939393939394,12,11,1.228520229492205,2,19.999999999999996,1.25,10,0.58,xgboost,0.6251273344651952
27,0.5185185185185185,0.16666666666666666,4.5,1.3461538461538463,-6.0,6,2.4074074074074074,10,10,1.1864787653379985,2,19.999999999999996,1.25,10,0.6,xgboost,0.6251273344651952
218,0.5,0.11599770642201836,25.2875,1.2575429662635262,-7.6875,5,4.665137614678899,28,27,2.5381707879371644,2,19.999999999999996,1.25,12,0.0,baseline,0.6252460419341035
71,0.4788732394366197,0.07746478873239436,5.5,1.1486486486486487,-5.5,4,2.816901408450704,19,17,0.9878515241979295,2,19.999999999999996,1.25,12,0.5,xgboost,0.6252460419341035
64,0.46875,0.0546875,3.5,1.1029411764705883,-6.5,4,2.734375,17,16,0.689627848970033,2,19.999999999999996,1.25,12,0.52,xgboost,0.6252460419341035
57,0.49122807017543857,0.10526315789473684,6.0,1.206896551724138,-7.0,4,2.736842105263158,16,15,1.1803126782180697,2,19.999999999999996,1.25,12,0.54,xgboost,0.6252460419341035
47,0.5319148936170213,0.19680851063829788,9.25,1.4204545454545454,-8.5,5,2.7872340425531914,15,12,2.0026781901784827,2,19.999999999999996,1.25,12,0.56,xgboost,0.6252460419341035
39,0.46153846153846156,0.038461538461538464,1.5,1.0714285714285714,-9.5,5,2.8461538461538463,13,12,0.4206487215000656,2,19.999999999999996,1.25,12,0.58,xgboost,0.6252460419341035
27,0.48148148148148145,0.08333333333333333,2.25,1.1607142857142858,-7.25,4,2.3703703703703702,10,9,0.7035885396293068,2,19.999999999999996,1.25,12,0.6,xgboost,0.6252460419341035
217,0.5161290322580645,0.12574884792626728,27.2875,1.278870720490547,-8.425,8,5.073732718894009,28,25,2.6832326176871306,2,19.999999999999996,1.25,15,0.0,baseline,0.6251721763085399
76,0.5263157894736842,0.18421052631578946,14.0,1.3888888888888888,-5.0,5,2.9473684210526314,20,15,2.2241768490268217,2,19.999999999999996,1.25,15,0.5,xgboost,0.6251721763085399
66,0.5454545454545454,0.22727272727272727,15.0,1.5,-5.0,5,2.9242424242424243,19,14,2.3785033857480733,2,19.999999999999996,1.25,15,0.52,xgboost,0.6251721763085399
55,0.509090909090909,0.14545454545454545,8.0,1.2962962962962963,-6.75,6,2.8,17,13,1.4835891508189147,2,19.999999999999996,1.25,15,0.54,xgboost,0.6251721763085399
49,0.5102040816326531,0.14795918367346939,7.25,1.3020833333333333,-8.0,8,2.857142857142857,16,14,1.35228257331829,2,19.999999999999996,1.25,15,0.56,xgboost,0.6251721763085399
38,0.5263157894736842,0.18421052631578946,7.0,1.3888888888888888,-7.25,6,2.8421052631578947,12,13,1.4956599024341755,2,19.999999999999996,1.25,15,0.58,xgboost,0.6251721763085399
30,0.5,0.125,3.75,1.25,-7.0,6,2.966666666666667,11,10,0.9523915133417509,2,19.999999999999996,1.25,15,0.6,xgboost,0.6251721763085399
214,0.48130841121495327,0.11950934579439253,25.575,1.2631511254019292,-7.800000000000001,8,4.5046728971962615,26,29,2.586572212320194,2,19.999999999999996,1.3,10,0.0,baseline,0.6071684587813619
63,0.4603174603174603,0.05873015873015873,3.7,1.1088235294117643,-8.3,4,2.507936507936508,15,18,0.7359886815023092,2,19.999999999999996,1.3,10,0.5,xgboost,0.6071684587813619
55,0.4727272727272727,0.08727272727272728,4.800000000000001,1.1655172413793102,-8.900000000000002,7,2.3636363636363638,15,15,0.9249194843783989,2,19.999999999999996,1.3,10,0.52,xgboost,0.6071684587813619
49,0.46938775510204084,0.07959183673469389,3.9000000000000004,1.1500000000000001,-7.200000000000001,6,2.36734693877551,13,14,0.8004587849675191,2,19.999999999999996,1.3,10,0.54,xgboost,0.6071684587813619
43,0.46511627906976744,0.06976744186046512,3.0,1.1304347826086958,-7.4,6,2.302325581395349,12,13,0.633932438745176,2,19.999999999999996,1.3,10,0.56,xgboost,0.6071684587813619
34,0.47058823529411764,0.08235294117647061,2.8000000000000007,1.1555555555555557,-7.7,7,2.3823529411764706,11,11,0.673199573829722,2,19.999999999999996,1.3,10,0.58,xgboost,0.6071684587813619
31,0.5161290322580645,0.1870967741935484,5.8,1.3866666666666667,-5.7,5,2.5161290322580645,11,10,1.3677737474691405,2,19.999999999999996,1.3,10,0.6,xgboost,0.6071684587813619
213,0.48826291079812206,0.11050469483568075,23.537499999999998,1.2397199236155316,-7.262500000000003,5,4.816901408450704,27,28,2.4580301040075527,2,19.999999999999996,1.3,12,0.0,baseline,0.593676603432701
64,0.4375,0.006249999999999978,0.3999999999999986,1.0111111111111108,-6.3,5,2.78125,16,18,0.08162130694918139,2,19.999999999999996,1.3,12,0.5,xgboost,0.593676603432701
57,0.43859649122807015,0.008771929824561415,0.5000000000000007,1.015625,-6.6000000000000005,4,2.719298245614035,15,17,0.11094065250509326,2,19.999999999999996,1.3,12,0.52,xgboost,0.593676603432701
46,0.45652173913043476,0.05000000000000004,2.3000000000000016,1.092,-7.5,6,2.652173913043478,14,13,0.5482588852424303,2,19.999999999999996,1.3,12,0.54,xgboost,0.593676603432701
42,0.47619047619047616,0.09523809523809523,4.0,1.1818181818181819,-6.7,6,2.5238095238095237,13,12,0.9036136859443219,2,19.999999999999996,1.3,12,0.56,xgboost,0.593676603432701
33,0.5151515151515151,0.18484848484848487,6.1000000000000005,1.38125,-5.4,4,2.484848484848485,12,8,1.5899009281536498,2,19.999999999999996,1.3,12,0.58,xgboost,0.593676603432701
30,0.5,0.15,4.5,1.3000000000000003,-6.1,4,2.6,10,10,1.19889749048843,2,19.999999999999996,1.3,12,0.6,xgboost,0.593676603432701
212,0.5047169811320755,0.12069575471698113,25.5875,1.2614971895758817,-8.0375,8,5.235849056603773,28,26,2.619370299789624,2,19.999999999999996,1.3,15,0.0,baseline,0.5968576877667787
66,0.4696969696969697,0.08030303030303032,5.300000000000001,1.151428571428571,-9.3,7,3.287878787878788,16,17,0.8850601032091494,2,19.999999999999996,1.3,15,0.5,xgboost,0.5968576877667787
53,0.4716981132075472,0.08490566037735851,4.500000000000001,1.1607142857142858,-8.3,4,3.1132075471698113,16,13,0.8800376249564827,2,19.999999999999996,1.3,15,0.52,xgboost,0.5968576877667787
46,0.4782608695652174,0.1,4.6000000000000005,1.1916666666666669,-7.600000000000001,6,2.9565217391304346,14,13,0.9536259562668202,2,19.999999999999996,1.3,15,0.54,xgboost,0.5968576877667787
41,0.4634146341463415,0.0658536585365854,2.700000000000001,1.1227272727272728,-7.900000000000001,6,2.8780487804878048,12,12,0.6611687382093859,2,19.999999999999996,1.3,15,0.56,xgboost,0.5968576877667787
34,0.47058823529411764,0.08235294117647063,2.800000000000001,1.1555555555555557,-7.800000000000001,6,2.735294117647059,11,11,0.6433406540008831,2,19.999999999999996,1.3,15,0.58,xgboost,0.5968576877667787
28,0.4642857142857143,0.06785714285714288,1.9000000000000008,1.1266666666666667,-7.4,6,2.7857142857142856,10,10,0.5071860399855431,2,19.999999999999996,1.3,15,0.6,xgboost,0.5968576877667787
212,0.47641509433962265,0.12670990566037738,26.862500000000004,1.2763987138263662,-8.999999999999998,8,4.566037735849057,28,27,2.653488786787313,2,19.999999999999996,1.35,10,0.0,baseline,0.6132697947214076
53,0.49056603773584906,0.1528301886792453,8.100000000000001,1.3000000000000003,-8.549999999999999,7,2.5849056603773586,15,13,1.5279547400713074,2,19.999999999999996,1.35,10,0.5,xgboost,0.6132697947214076
45,0.4888888888888889,0.1488888888888889,6.700000000000001,1.2913043478260875,-7.65,7,2.3777777777777778,13,12,1.436591794356049,2,19.999999999999996,1.35,10,0.52,xgboost,0.6132697947214076
39,0.48717948717948717,0.14487179487179488,5.65,1.2825000000000002,-9.0,9,2.58974358974359,11,12,1.2232298750872401,2,19.999999999999996,1.35,10,0.54,xgboost,0.6132697947214076
33,0.5151515151515151,0.21060606060606063,6.950000000000001,1.4343750000000002,-7.0,7,2.5454545454545454,11,11,1.5395379712158148,2,19.999999999999996,1.35,10,0.56,xgboost,0.6132697947214076
29,0.4482758620689655,0.053448275862069024,1.5500000000000016,1.096875,-7.300000000000001,7,2.3793103448275863,8,11,0.37977375890044107,2,19.999999999999996,1.35,10,0.58,xgboost,0.6132697947214076
28,0.42857142857142855,0.007142857142857196,0.2000000000000015,1.0125,-7.300000000000001,7,2.4285714285714284,8,11,0.054610886169524545,2,19.999999999999996,1.35,10,0.6,xgboost,0.6132697947214076
211,0.4834123222748815,0.12245260663507111,25.837500000000006,1.2631444939528955,-7.237499999999999,5,4.886255924170616,28,27,2.6554023548990187,2,19.999999999999996,1.35,12,0.0,baseline,0.5740022172949002
53,0.4716981132075472,0.10849056603773588,5.750000000000002,1.205357142857143,-7.199999999999999,5,2.6792452830188678,14,14,1.17903838594746,2,19.999999999999996,1.35,12,0.5,xgboost,0.5740022172949002
48,0.4583333333333333,0.07708333333333335,3.700000000000001,1.1423076923076927,-8.899999999999999,5,2.5,13,14,0.8385913379897326,2,19.999999999999996,1.35,12,0.52,xgboost,0.5740022172949002
44,0.4772727272727273,0.12159090909090912,5.350000000000001,1.2326086956521742,-6.8999999999999995,4,2.477272727272727,13,12,1.230645058099361,2,19.999999999999996,1.35,12,0.54,xgboost,0.5740022172949002
38,0.5,0.17500000000000002,6.65,1.3500000000000003,-6.65,6,2.4473684210526314,12,10,1.5551706768130489,2,19.999999999999996,1.35,12,0.56,xgboost,0.5740022172949002
34,0.47058823529411764,0.10588235294117651,3.6000000000000014,1.2000000000000002,-8.0,8,2.2941176470588234,11,10,0.9579418832680524,2,19.999999999999996,1.35,12,0.58,xgboost,0.5740022172949002
29,0.4827586206896552,0.1344827586206897,3.9000000000000017,1.2600000000000002,-7.0,7,2.413793103448276,10,9,1.0681236425784455,2,19.999999999999996,1.35,12,0.6,xgboost,0.5740022172949002
210,0.5,0.13154761904761905,27.625000000000004,1.2828618968386023,-8.487499999999999,8,5.309523809523809,29,25,2.7444001375513225,2,19.999999999999996,1.35,15,0.0,baseline,0.5919769709350915
51,0.47058823529411764,0.10588235294117651,5.400000000000002,1.2000000000000002,-7.549999999999999,4,3.0588235294117645,14,14,1.0628923725213961,2,19.999999999999996,1.35,15,0.5,xgboost,0.5919769709350915
49,0.46938775510204084,0.10306122448979597,5.0500000000000025,1.1942307692307697,-7.550000000000001,4,3.0816326530612246,14,14,1.0358927186073876,2,19.999999999999996,1.35,15,0.52,xgboost,0.5919769709350915
42,0.47619047619047616,0.1190476190476191,5.000000000000002,1.2272727272727275,-6.9,5,3.119047619047619,13,12,1.249375988975929,2,19.999999999999996,1.35,15,0.54,xgboost,0.5919769709350915
37,0.4594594594594595,0.07972972972972978,2.9500000000000015,1.1475000000000002,-7.6,7,2.972972972972973,12,11,0.732485797020313,2,19.999999999999996,1.35,15,0.56,xgboost,0.5919769709350915
36,0.4722222222222222,0.10972222222222226,3.9500000000000015,1.2078947368421054,-6.6,6,3.0,12,11,1.0158119601714988,2,19.999999999999996,1.35,15,0.58,xgboost,0.5919769709350915
28,0.4642857142857143,0.09107142857142861,2.550000000000001,1.1700000000000002,-5.0,5,2.3214285714285716,9,7,0.813635463118201,2,19.999999999999996,1.35,15,0.6,xgboost,0.5919769709350915
74,0.5135135135135135,0.10304054054054052,7.624999999999998,1.2386541471048518,-7.2875,5,5.378378378378378,16,14,1.3731727265186142,3,9.999999999999998,1.2,10,0.0,baseline,0.6045454545454546
16,0.3125,-0.3125,-5.0,0.5454545454545454,-5.0,5,3.375,3,10,-2.0310108446353987,3,9.999999999999998,1.2,10,0.5,xgboost,0.6045454545454546
11,0.45454545454545453,-4.0371746350005693e-17,-4.440892098500626e-16,1.0,-2.0,3,3.4545454545454546,3,5,-1.0207067832076677e-16,3,9.999999999999998,1.2,10,0.52,xgboost,0.6045454545454546
10,0.5,0.1,1.0,1.2,-2.0,3,3.6,3,5,0.44157871619099387,3,9.999999999999998,1.2,10,0.54,xgboost,0.6045454545454546
7,0.2857142857142857,-0.37142857142857144,-2.6,0.48,-2.0,3,3.142857142857143,2,5,-1.7431745399630947,3,9.999999999999998,1.2,10,0.56,xgboost,0.6045454545454546
7,0.2857142857142857,-0.37142857142857144,-2.6,0.48,-2.0,3,3.142857142857143,2,5,-1.7431745399630947,3,9.999999999999998,1.2,10,0.58,xgboost,0.6045454545454546
6,0.16666666666666666,-0.6333333333333333,-3.8,0.24,-2.8,3,3.3333333333333335,1,5,-2.846426057901939,3,9.999999999999998,1.2,10,0.6,xgboost,0.6045454545454546
73,0.5205479452054794,0.11284246575342467,8.2375,1.2549323017408127,-6.737499999999999,5,5.657534246575342,16,14,1.408639274030283,3,9.999999999999998,1.2,12,0.0,baseline,0.6128048780487805
18,0.3888888888888889,-0.14444444444444443,-2.5999999999999996,0.7636363636363637,-5.0,5,3.2222222222222223,6,10,-0.9795871770954455,3,9.999999999999998,1.2,12,0.5,xgboost,0.6128048780487805
14,0.35714285714285715,-0.21428571428571427,-3.0,0.6666666666666666,-5.0,5,3.2857142857142856,5,8,-1.3716581148218614,3,9.999999999999998,1.2,12,0.52,xgboost,0.6128048780487805
11,0.2727272727272727,-0.39999999999999997,-4.3999999999999995,0.44999999999999996,-5.0,5,3.4545454545454546,3,7,-2.390857374199145,3,9.999999999999998,1.2,12,0.54,xgboost,0.6128048780487805
11,0.2727272727272727,-0.39999999999999997,-4.3999999999999995,0.44999999999999996,-5.0,5,3.4545454545454546,3,7,-2.390857374199145,3,9.999999999999998,1.2,12,0.56,xgboost,0.6128048780487805
9,0.3333333333333333,-0.2666666666666667,-2.4000000000000004,0.6,-4.0,4,3.5555555555555554,3,5,-1.4491113465269636,3,9.999999999999998,1.2,12,0.58,xgboost,0.6128048780487805
7,0.42857142857142855,-0.05714285714285716,-0.40000000000000013,0.8999999999999999,-2.0,2,3.857142857142857,3,4,-0.23468026817854779,3,9.999999999999998,1.2,12,0.6,xgboost,0.6128048780487805
73,0.5068493150684932,0.11695205479452057,8.537500000000001,1.2540922619047623,-5.4625,5,5.945205479452055,15,15,1.5014365159418335,3,9.999999999999998,1.2,15,0.0,baseline,0.5780303030303031
18,0.3888888888888889,-0.14444444444444443,-2.5999999999999996,0.7636363636363637,-6.0,6,3.111111111111111,5,10,-0.9131157627520871,3,9.999999999999998,1.2,15,0.5,xgboost,0.5780303030303031
18,0.3888888888888889,-0.14444444444444443,-2.5999999999999996,0.7636363636363637,-6.0,6,3.111111111111111,5,10,-0.9131157627520871,3,9.999999999999998,1.2,15,0.52,xgboost,0.5780303030303031
14,0.35714285714285715,-0.21428571428571427,-3.0,0.6666666666666666,-4.0,4,3.2142857142857144,4,8,-1.3183977238802027,3,9.999999999999998,1.2,15,0.54,xgboost,0.5780303030303031
12,0.3333333333333333,-0.26666666666666666,-3.2,0.6,-3.3999999999999995,4,3.25,4,7,-1.5790745737366185,3,9.999999999999998,1.2,15,0.56,xgboost,0.5780303030303031
11,0.36363636363636365,-0.2,-2.2,0.6857142857142857,-3.0,4,3.272727272727273,4,6,-1.1340719568053632,3,9.999999999999998,1.2,15,0.58,xgboost,0.5780303030303031
10,0.3,-0.33999999999999997,-3.3999999999999995,0.5142857142857142,-3.5999999999999996,4,3.2,3,6,-1.897541694532196,3,9.999999999999998,1.2,15,0.6,xgboost,0.5780303030303031
73,0.5205479452054794,0.1386986301369863,10.125,1.327140549273021,-7.1875,5,5.493150684931507,16,14,1.6805810180629817,3,9.999999999999998,1.25,10,0.0,baseline,0.5945736434108526
12,0.4166666666666667,-0.0625,-0.75,0.8928571428571429,-3.0,4,3.1666666666666665,4,7,-0.33133489574694525,3,9.999999999999998,1.25,10,0.5,xgboost,0.5945736434108526
11,0.36363636363636365,-0.18181818181818182,-2.0,0.7142857142857143,-3.0,4,3.090909090909091,3,7,-0.926144312655422,3,9.999999999999998,1.25,10,0.52,xgboost,0.5945736434108526
8,0.25,-0.4375,-3.5,0.4166666666666667,-3.0,4,3.125,2,6,-2.1882033332725803,3,9.999999999999998,1.25,10,0.54,xgboost,0.5945736434108526
6,0.16666666666666666,-0.625,-3.75,0.25,-2.75,3,3.1666666666666665,1,5,-2.780623740953776,3,9.999999999999998,1.25,10,0.56,xgboost,0.5945736434108526
6,0.16666666666666666,-0.625,-3.75,0.25,-2.75,3,3.1666666666666665,1,5,-2.780623740953776,3,9.999999999999998,1.25,10,0.58,xgboost,0.5945736434108526
6,0.16666666666666666,-0.625,-3.75,0.25,-2.75,3,3.1666666666666665,1,5,-2.780623740953776,3,9.999999999999998,1.25,10,0.6,xgboost,0.5945736434108526
72,0.5277777777777778,0.1435763888888889,10.337500000000002,1.3301397205588825,-6.637499999999999,5,5.791666666666667,16,14,1.6698787989910366,3,9.999999999999998,1.25,12,0.0,baseline,0.6459480723839496
17,0.4117647058823529,-0.07352941176470588,-1.25,0.875,-4.0,5,3.823529411764706,7,6,-0.5386473706287156,3,9.999999999999998,1.25,12,0.5,xgboost,0.6459480723839496
15,0.4,-0.1,-1.5,0.8333333333333334,-3.0,4,3.6666666666666665,6,6,-0.7705909196048848,3,9.999999999999998,1.25,12,0.52,xgboost,0.6459480723839496
11,0.2727272727272727,-0.38636363636363635,-4.25,0.46875,-4.5,4,3.6363636363636362,3,7,-2.2764410254969936,3,9.999999999999998,1.25,12,0.54,xgboost,0.6459480723839496
7,0.42857142857142855,-0.03571428571428571,-0.25,0.9375,-2.0,3,4.285714285714286,3,4,-0.1435293772253051,3,9.999999999999998,1.25,12,0.56,xgboost,0.6459480723839496
6,0.3333333333333333,-0.25,-1.5,0.625,-2.0,3,3.3333333333333335,2,4,-1.0535562671993184,3,9.999999999999998,1.25,12,0.58,xgboost,0.6459480723839496
5,0.2,-0.55,-2.75,0.3125,-2.0,3,3.6,1,4,-2.2023534308280377,3,9.999999999999998,1.25,12,0.6,xgboost,0.6459480723839496
72,0.5,0.12413194444444445,8.9375,1.2659970238095237,-5.362500000000001,5,6.097222222222222,15,15,1.5820846791980747,3,9.999999999999998,1.25,15,0.0,baseline,0.59296875
22,0.4090909090909091,-0.07954545454545454,-1.75,0.8653846153846154,-5.0,6,3.6363636363636362,7,10,-0.54949162832986,3,9.999999999999998,1.25,15,0.5,xgboost,0.59296875
19,0.3684210526315789,-0.17105263157894737,-3.25,0.7291666666666666,-5.0,6,3.789473684210526,6,9,-1.1228091507932496,3,9.999999999999998,1.25,15,0.52,xgboost,0.59296875
15,0.4,-0.1,-1.5,0.8333333333333334,-3.0,4,3.7333333333333334,5,7,-0.6253456793193871,3,9.999999999999998,1.25,15,0.54,xgboost,0.59296875
14,0.35714285714285715,-0.19642857142857142,-2.75,0.6944444444444444,-3.25,4,3.857142857142857,4,7,-1.2075115866433204,3,9.999999999999998,1.25,15,0.56,xgboost,0.59296875
9,0.3333333333333333,-0.25,-2.25,0.625,-2.75,3,3.888888888888889,3,4,-1.6046679017251695,3,9.999999999999998,1.25,15,0.58,xgboost,0.59296875
8,0.25,-0.4375,-3.5,0.4166666666666667,-3.75,3,3.125,2,5,-2.325788617795588,3,9.999999999999998,1.25,15,0.6,xgboost,0.59296875
72,0.4861111111111111,0.07638888888888888,5.499999999999999,1.1709401709401708,-7.087499999999999,5,5.75,16,14,1.1004462530078811,3,9.999999999999998,1.3,10,0.0,baseline,0.6095317725752508
12,0.3333333333333333,-0.2333333333333333,-2.8,0.65,-4.0,5,3.5,4,6,-1.397389068127381,3,9.999999999999998,1.3,10,0.5,xgboost,0.6095317725752508
8,0.375,-0.13749999999999996,-1.0999999999999996,0.78,-3.0,4,3.5,3,5,-0.6489880472513002,3,9.999999999999998,1.3,10,0.52,xgboost,0.6095317725752508
8,0.375,-0.13749999999999996,-1.0999999999999996,0.78,-3.0,4,3.5,3,5,-0.6489880472513002,3,9.999999999999998,1.3,10,0.54,xgboost,0.6095317725752508
5,0.2,-0.54,-2.7,0.325,-3.0,4,3.8,1,4,-3.0068259473910905,3,9.999999999999998,1.3,10,0.56,xgboost,0.6095317725752508
5,0.2,-0.54,-2.7,0.325,-3.0,4,3.8,1,4,-3.0068259473910905,3,9.999999999999998,1.3,10,0.58,xgboost,0.6095317725752508
5,0.2,-0.54,-2.7,0.325,-3.0,4,3.8,1,4,-3.0068259473910905,3,9.999999999999998,1.3,10,0.6,xgboost,0.6095317725752508
71,0.49295774647887325,0.08450704225352111,5.999999999999999,1.1829268292682926,-6.5375,5,6.126760563380282,16,14,1.1385025288975716,3,9.999999999999998,1.3,12,0.0,baseline,0.6531986531986531
15,0.4666666666666667,0.07333333333333335,1.1000000000000003,1.1375,-3.0,3,3.933333333333333,7,5,0.536959223751553,3,9.999999999999998,1.3,12,0.5,xgboost,0.6531986531986531
13,0.5384615384615384,0.2384615384615385,3.1000000000000005,1.5166666666666666,-3.0,3,4.153846153846154,7,4,1.4825103949657936,3,9.999999999999998,1.3,12,0.52,xgboost,0.6531986531986531
10,0.5,0.15000000000000005,1.5000000000000004,1.3,-3.0,3,3.6,5,4,0.8531050102139122,3,9.999999999999998,1.3,12,0.54,xgboost,0.6531986531986531
8,0.375,-0.13749999999999996,-1.0999999999999996,0.78,-3.0,4,3.5,3,5,-0.6489880472513002,3,9.999999999999998,1.3,12,0.56,xgboost,0.6531986531986531
6,0.3333333333333333,-0.23333333333333336,-1.4000000000000001,0.65,-3.0,4,3.8333333333333335,2,4,-1.0496347245955002,3,9.999999999999998,1.3,12,0.58,xgboost,0.6531986531986531
6,0.3333333333333333,-0.23333333333333336,-1.4000000000000001,0.65,-3.0,4,3.8333333333333335,2,4,-1.0496347245955002,3,9.999999999999998,1.3,12,0.6,xgboost,0.6531986531986531
70,0.4714285714285714,0.07446428571428572,5.2125,1.150650289017341,-6.0,5,6.557142857142857,15,15,1.043343037896481,3,9.999999999999998,1.3,15,0.0,baseline,0.6011904761904762
19,0.42105263157894735,-0.03157894736842102,-0.5999999999999994,0.9454545454545454,-5.0,6,3.8947368421052633,7,9,-0.19005597552386932,3,9.999999999999998,1.3,15,0.5,xgboost,0.6011904761904762
16,0.4375,0.006250000000000033,0.10000000000000053,1.011111111111111,-4.0,5,4.0625,6,8,0.03305199551937139,3,9.999999999999998,1.3,15,0.52,xgboost,0.6011904761904762
13,0.5384615384615384,0.23846153846153845,3.0999999999999996,1.5166666666666666,-2.0,3,4.153846153846154,6,6,1.1419719624047404,3,9.999999999999998,1.3,15,0.54,xgboost,0.6011904761904762
12,0.5,0.15000000000000005,1.8000000000000005,1.3,-2.0,3,4.083333333333333,5,6,0.690045175047951,3,9.999999999999998,1.3,15,0.56,xgboost,0.6011904761904762
8,0.5,0.15000000000000005,1.2000000000000004,1.3,-2.0,3,3.875,4,4,0.6194976179664552,3,9.999999999999998,1.3,15,0.58,xgboost,0.6011904761904762
5,0.4,-0.07999999999999999,-0.3999999999999999,0.8666666666666667,-1.0,2,3.6,2,3,-0.2680047544925208,3,9.999999999999998,1.3,15,0.6,xgboost,0.6011904761904762
72,0.4861111111111111,0.09375000000000001,6.750000000000001,1.20979020979021,-6.9875,5,5.763888888888889,16,14,1.3034451125307158,3,9.999999999999998,1.35,10,0.0,baseline,0.6195744680851063
8,0.25,-0.4125,-3.3,0.45,-4.0,5,3.625,2,6,-1.949447642936259,3,9.999999999999998,1.35,10,0.5,xgboost,0.6195744680851063
8,0.25,-0.4125,-3.3,0.45,-4.0,5,3.625,2,6,-1.949447642936259,3,9.999999999999998,1.35,10,0.52,xgboost,0.6195744680851063
7,0.2857142857142857,-0.32857142857142857,-2.3,0.54,-3.0,4,3.5714285714285716,2,5,-1.4696566242140985,3,9.999999999999998,1.35,10,0.54,xgboost,0.6195744680851063
6,0.3333333333333333,-0.21666666666666665,-1.2999999999999998,0.675,-2.0,3,4.0,2,4,-0.880892058786194,3,9.999999999999998,1.35,10,0.56,xgboost,0.6195744680851063
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-1.0,2,4.0,2,3,-0.21772391295432839,3,9.999999999999998,1.35,10,0.58,xgboost,0.6195744680851063
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-1.0,2,4.0,2,3,-0.21772391295432839,3,9.999999999999998,1.35,10,0.6,xgboost,0.6195744680851063
71,0.49295774647887325,0.1035211267605634,7.350000000000001,1.224085365853659,-6.437499999999999,5,6.169014084507042,16,14,1.3449443605810525,3,9.999999999999998,1.35,12,0.0,baseline,0.6574074074074074
12,0.4166666666666667,-0.020833333333333297,-0.24999999999999956,0.9642857142857143,-3.0,4,4.416666666666667,4,6,-0.11164562390981926,3,9.999999999999998,1.35,12,0.5,xgboost,0.6574074074074074
9,0.3333333333333333,-0.21666666666666665,-1.9499999999999997,0.6750000000000002,-2.3,3,4.444444444444445,3,5,-1.1171517654626817,3,9.999999999999998,1.35,12,0.52,xgboost,0.6574074074074074
7,0.42857142857142855,0.007142857142857181,0.050000000000000266,1.0125000000000002,-2.0,3,5.0,3,3,0.032522733283913446,3,9.999999999999998,1.35,12,0.54,xgboost,0.6574074074074074
6,0.5,0.17500000000000004,1.0500000000000003,1.3500000000000003,-1.0,2,5.166666666666667,3,2,0.740633554765513,3,9.999999999999998,1.35,12,0.56,xgboost,0.6574074074074074
5,0.6,0.41000000000000003,2.0500000000000003,2.0250000000000004,-1.0,2,5.8,3,2,1.273519794756433,3,9.999999999999998,1.35,12,0.58,xgboost,0.6574074074074074
